"Service label","Service code","Organisational unit","Expenditure category","Expenditure code","Date","Transaction number","Amount","Supplier name",
11,11,Adoption - General,Allowances - Adoption,15035,10/05/2023,3090841,466.04,REDACTED,
11,11,Preston Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3089642,834,REDACTED,
11,11,Preston Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3098820,834,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3089643,594,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3098826,594,REDACTED,
11,11,Family Support SGO - East,Allowances - RO's/SGO's,15033,11/05/2023,3091657,628.46,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15029,03/05/2023,3084594,268.56,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15029,23/05/2023,3100216,322.92,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15030,23/05/2023,3100216,260.57,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15029,24/05/2023,3101984,271.76,REDACTED,
11,11,Family Support SGO - East,Allowances - RO's/SGO's,15033,11/05/2023,3091658,1031.21,REDACTED,
11,11,Chorley Fostering LCC,Travelling Expenses Refunded,12103,16/05/2023,3094872,276.36,REDACTED,
11,11,Family Support SGO -North,Allowances - RO's/SGO's,15033,11/05/2023,3091659,746.93,REDACTED,
11,11,Family Support SGO - Central,Allowances - RO's/SGO's,15033,11/05/2023,3091660,425.28,REDACTED,
11,11,Chorley Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3089644,834,REDACTED,
11,11,Chorley Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3098827,834,REDACTED,
11,11,Family Support SGO - East,Allowances - RO's/SGO's,15033,11/05/2023,3091661,1608.7,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15029,03/05/2023,3084598,313.32,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15029,23/05/2023,3100217,503.55,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15029,24/05/2023,3101985,324.51,REDACTED,
11,11,CWD Agency Direct Payments -EAST,CYP Direct Payments,15031,03/05/2023,3084600,9364.32,REDACTED,
11,11,CWD Agency Direct Payments -EAST,Direct Payments-Personal Care,15029,03/05/2023,3084600,313.32,REDACTED,
11,11,CWD Agency Direct Payments -EAST,Direct Payments-Short Breaks Overnight,15028,23/05/2023,3100218,1793.6,REDACTED,
11,11,CWD Agency Direct Payments -EAST,Direct Payments-Personal Care,15029,23/05/2023,3100218,313.32,REDACTED,
11,11,CWD Agency Direct Payments -EAST,Direct Payments-Personal Care,15029,24/05/2023,3101986,313.32,REDACTED,
11,11,CWD Agency Direct Payments -EAST,Direct Payments-Short Breaks Overnight,15028,24/05/2023,3101986,9812.03,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3089645,1546,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3098828,1546,REDACTED,
11,11,Family Support SGO - Burnley,Allowances - RO's/SGO's,15033,11/05/2023,3091663,1833.42,REDACTED,
11,11,Family Support SGO - East,Allowances - RO's/SGO's,15033,11/05/2023,3091942,1314.19,REDACTED,
11,11,Family Support SGO - East,Allowances - RO's/SGO's,15033,11/05/2023,3091944,719.87,REDACTED,
11,11,Adoption - General,Allowances - Adoption,15035,10/05/2023,3090953,697.97,REDACTED,
11,11,Family Support SGO - Central,Allowances - RO's/SGO's,15033,11/05/2023,3091945,820.17,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3089832,1424,REDACTED,
11,11,Burnley Fostering LCC,Travelling Expenses Refunded,12103,09/05/2023,3089832,142.88,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3099075,1424,REDACTED,
11,11,Family Support SGO - East,Allowances - RO's/SGO's,15033,11/05/2023,3091946,270.86,REDACTED,
11,11,Family Support SGO -North,Allowances - RO's/SGO's,15033,11/05/2023,3091947,353.41,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15029,03/05/2023,3085092,584.76,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15029,23/05/2023,3100273,377.26,REDACTED,
11,11,CWD Agency Direct Payments -EAST,Direct Payments-Personal Care,15029,23/05/2023,3100273,135.88,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15029,24/05/2023,3102041,274.96,REDACTED,
11,11,CWD Agency Direct Payments -EAST,Direct Payments-Personal Care,15029,24/05/2023,3102041,7.99,REDACTED,
11,11,Family Support SGO - East,Allowances - RO's/SGO's,15033,05/05/2023,3089074,1855.14,REDACTED,
11,11,Family Support SGO - East,Allowances - RO's/SGO's,15033,11/05/2023,3091948,318.56,REDACTED,
11,11,Family Support SGO - East,Allowances - RO's/SGO's,15033,11/05/2023,3091953,526.56,REDACTED,
11,11,Family Support SGO - Chorley,Allowances - RO's/SGO's,15033,11/05/2023,3091956,305.62,REDACTED,
11,11,Agency Residential - North,Private Contractors & Other Agencies - Other,14063,15/05/2023,3094146,15800,GRACEWELLS CARE LTD,
11,11,Chorley Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3089836,1364,REDACTED,
11,11,Chorley Fostering LCC,Travelling Expenses Refunded,12103,09/05/2023,3089836,87.98,REDACTED,
11,11,Chorley Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3099089,1364,REDACTED,
11,11,Chorley Fostering LCC,Allowances - Fostering Birthday,15037,22/05/2023,3099089,141,REDACTED,
11,11,Chorley Fostering LCC,Allowances - Fostering General,15040,10/05/2023,3090959,2502,REDACTED,
11,11,Chorley Fostering LCC,Allowances - Fostering General,15040,24/05/2023,3102922,2502,REDACTED,
11,11,Family Support SGO - Central,Allowances - RO's/SGO's,15033,11/05/2023,3091958,311.16,REDACTED,
11,11,Peri Service,Trainer/Lecturer Fees,13200,23/05/2023,3101920,236.25,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3089837,682,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3099090,682,REDACTED,
11,11,Add'nl Inclusion Support (AIS),Professional Services,13199,22/05/2023,3099093,1494.65,GREENHOUSE FARM PRIVATE NURSERY,
11,11,Family Support SGO - Central,Allowances - RO's/SGO's,15033,11/05/2023,3091961,781.43,REDACTED,
11,11,Assistance to Families - East,Professional Services,13199,24/05/2023,3102324,318.33,GS SOCIAL CARE SOLUTIONS LTD,
11,11,Assistance to Families - East,Professional Services,13199,24/05/2023,3102324,325,GS SOCIAL CARE SOLUTIONS LTD,
11,11,CWD Agency Residential - EAST,Private Contractors & Other Agencies - Other,14063,25/05/2023,3104125,15086.72,GS SOCIAL CARE SOLUTIONS LTD,
11,11,CWD Agency Residential - EAST,Private Contractors & Other Agencies - Other,14063,25/05/2023,3104125,15211.16,GS SOCIAL CARE SOLUTIONS LTD,
11,11,Agency Residential - Central,Private Contractors & Other Agencies - Other,14063,09/05/2023,3089846,23528.7,GUIDANCE CARE LTD,
11,11,Agency Residential - Central,Private Contractors & Other Agencies - Other,14063,30/05/2023,3105744,24312.99,GUIDANCE CARE LTD,
11,11,Family Support SGO - East,Allowances - RO's/SGO's,15033,11/05/2023,3091967,282.28,REDACTED,
11,11,Fylde Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3089847,2046,REDACTED,
11,11,Fylde Fostering LCC,Allowances - Fostering Birthday,15037,22/05/2023,3099102,141,REDACTED,
11,11,Fylde Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3099102,2046,REDACTED,
11,11,In House Fostering Mainstream Adoption teams,Allowances - Fostering General,15040,09/05/2023,3089849,1364,REDACTED,
11,11,In House Fostering Mainstream Adoption teams,Allowances - Fostering General,15040,22/05/2023,3099106,1364,REDACTED,
11,11,In House Fostering Mainstream Adoption teams,Allowances - Fostering Birthday,15037,22/05/2023,3099106,141,REDACTED,
11,11,Family Support SGO - Central,Allowances - RO's/SGO's,15033,11/05/2023,3091970,1514.57,REDACTED,
11,11,CWD Agency Direct Payments - NORTH,Direct Payments-Personal Care,15030,03/05/2023,3085148,313.32,REDACTED,
11,11,CWD Agency Direct Payments - NORTH,Direct Payments-Personal Care,15029,03/05/2023,3085148,268.56,REDACTED,
11,11,CWD Agency Direct Payments - Hyndburn,CYP Direct Payments,15031,03/05/2023,3085149,358.08,REDACTED,
11,11,CWD Agency Direct Payments - Hyndburn,CYP Direct Payments,15031,23/05/2023,3100275,358.08,REDACTED,
11,11,CWD Agency Direct Payments - Hyndburn,CYP Direct Payments,15031,24/05/2023,3102043,358.08,REDACTED,
11,11,Crime & Disorder,Private Contractors & Other Agencies - Other,14063,26/05/2023,3104863,58797.03,HARV OUTREACH TEAM COMMUNITY ACCOUNT,
11,11,Add'nl Inclusion Support (AIS),Professional Services,13199,09/05/2023,3089854,1494.65,HASLINGDEN COMMUNITY LINK & CHILDREN'S CENTRE,
11,11,Burnley Fostering LCC,Travelling Expenses Refunded,12103,09/05/2023,3090057,246.75,REDACTED,
11,11,Chorley Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3090057,682,REDACTED,
11,11,Chorley Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3099332,682,REDACTED,
11,11,Family Support SGO - Burnley,Allowances - RO's/SGO's,15033,11/05/2023,3092225,892.58,REDACTED,
11,11,Family Support SGO - Central,Allowances - RO's/SGO's,15033,11/05/2023,3092226,2879.48,REDACTED,
11,11,Family Support RO - Central,Allowances - RO's/SGO's,15033,11/05/2023,3092227,677.22,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3090058,712,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3099334,712,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3090059,1668,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3099335,1668,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3090060,894,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3099336,894,REDACTED,
11,11,Lancaster Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3090061,894,REDACTED,
11,11,CWD Agency Direct Payments -EAST,Direct Payments-Personal Care,15029,03/05/2023,3085664,268.56,REDACTED,
11,11,CWD Agency Direct Payments - NORTH,Direct Payments-Personal Care,15029,03/05/2023,3085665,626.64,REDACTED,
11,11,CWD Agency Direct Payments - NORTH,Direct Payments-Personal Care,15029,23/05/2023,3100331,869.62,REDACTED,
11,11,CWD Agency Direct Payments - NORTH,Direct Payments-Personal Care,15029,23/05/2023,3100331,246.18,REDACTED,
11,11,CWD Agency Direct Payments - NORTH,Direct Payments-Personal Care,15029,24/05/2023,3102099,604.26,REDACTED,
11,11,CWD Agency Direct Payments - NORTH,Direct Payments-Personal Care,15029,24/05/2023,3102099,51.16,REDACTED,
11,11,Family Support SGO - East,Allowances - RO's/SGO's,15033,11/05/2023,3092229,626.87,REDACTED,
11,11,Agency Residential - Central,Private Contractors & Other Agencies - Other,14063,25/05/2023,3104226,21602.35,LIFE CHANGE CARE LTD,
11,11,CWD Agency Direct Payments - NORTH,Direct Payments-Personal Care,15029,03/05/2023,3085677,1591.2,REDACTED,
11,11,CWD Agency Direct Payments - NORTH,Direct Payments-Personal Care,15029,23/05/2023,3100332,1357.19,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Short Breaks Overnight,15028,03/05/2023,3085678,402.84,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15029,03/05/2023,3085678,447.6,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Short Breaks Overnight,15028,23/05/2023,3100333,402.84,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15029,23/05/2023,3100333,175.84,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15029,23/05/2023,3100333,217.41,REDACTED,
11,11,CWD Agency Direct Payments - S Ribble,Direct Payments-Personal Care,15029,23/05/2023,3100333,217.4,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Short Breaks Overnight,15028,24/05/2023,3102100,402.84,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15029,24/05/2023,3102100,431.61,REDACTED,
11,11,CWD Agency Family Support-EAST,Private Contractors & Other Agencies - Other,14063,12/05/2023,3093559,1080,LIMITLESS SEND LTD,
11,11,CWD Agency Family Support - SOUTH,Private Contractors & Other Agencies - Other,14063,12/05/2023,3093559,592,LIMITLESS SEND LTD,
11,11,CWD Agency Family Support-EAST,Private Contractors & Other Agencies - Other,14063,12/05/2023,3093559,1220,LIMITLESS SEND LTD,
11,11,CWD Agency Family Support-EAST,Private Contractors & Other Agencies - Other,14063,12/05/2023,3093559,672,LIMITLESS SEND LTD,
11,11,CWD Agency Family Support - NORTH,Private Contractors & Other Agencies - Other,14063,12/05/2023,3093559,1024,LIMITLESS SEND LTD,
11,11,CWD Agency Family Support - NORTH,Private Contractors & Other Agencies - Other,14063,12/05/2023,3093559,13240,LIMITLESS SEND LTD,
11,11,CWD Agency Family Support - SOUTH,Private Contractors & Other Agencies - Other,14063,12/05/2023,3093559,512,LIMITLESS SEND LTD,
11,11,CWD Agency Family Support - SOUTH,Private Contractors & Other Agencies - Other,14063,12/05/2023,3093559,2944,LIMITLESS SEND LTD,
11,11,CWD Agency Family Support-EAST,Private Contractors & Other Agencies - Other,14063,12/05/2023,3093559,1120,LIMITLESS SEND LTD,
11,11,CWD Agency Family Support-EAST,Private Contractors & Other Agencies - Other,14063,15/05/2023,3094285,384,LIMITLESS SEND LTD,
11,11,CWD Agency Family Support - SOUTH,Private Contractors & Other Agencies - Other,14063,15/05/2023,3094285,1800,LIMITLESS SEND LTD,
11,11,CWD Agency Family Support - SOUTH,Private Contractors & Other Agencies - Other,14063,15/05/2023,3094285,298.93,LIMITLESS SEND LTD,
11,11,CWD Agency Family Support - NORTH,Private Contractors & Other Agencies - Other,14063,15/05/2023,3094285,2557.07,LIMITLESS SEND LTD,
11,11,CWD Agency Family Support-EAST,Private Contractors & Other Agencies - Other,14063,15/05/2023,3094285,900,LIMITLESS SEND LTD,
11,11,CWD Agency Family Support-EAST,Private Contractors & Other Agencies - Other,14063,15/05/2023,3094285,1284,LIMITLESS SEND LTD,
11,11,Lancaster Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3090067,2258,REDACTED,
11,11,Lancaster Fostering LCC,Travelling Expenses Refunded,12103,22/05/2023,3099343,60.63,REDACTED,
11,11,Lancaster Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3099343,2258,REDACTED,
11,11,Fylde Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3090068,834,REDACTED,
11,11,Family Support SGO - Burnley,Allowances - RO's/SGO's,15033,11/05/2023,3092534,626.87,REDACTED,
11,11,Family Support SGO - Central,Allowances - RO's/SGO's,15033,11/05/2023,3092535,684.44,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3090233,682,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3099571,682,REDACTED,
11,11,CWD Agency Direct Payments - S Ribble,Direct Payments-Personal Care,15030,23/05/2023,3100422,163.05,REDACTED,
11,11,CWD Agency Direct Payments - NORTH,Direct Payments-Personal Care,15029,23/05/2023,3100422,287.75,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Short Breaks Overnight,15028,03/05/2023,3086787,581.88,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15030,03/05/2023,3086787,1835.16,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Short Breaks Overnight,15028,23/05/2023,3100423,581.88,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15030,23/05/2023,3100423,2623.26,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15030,24/05/2023,3102190,1881.52,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Short Breaks Overnight,15028,24/05/2023,3102190,581.88,REDACTED,
11,11,Family Support RO - Chorley,Allowances - RO's/SGO's,15033,11/05/2023,3092538,779.48,REDACTED,
11,11,Preston Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3090235,1044,REDACTED,
11,11,Preston Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3099577,1044,REDACTED,
11,11,Family Support SGO - East,Allowances - RO's/SGO's,15033,11/05/2023,3092539,-36.93,REDACTED,
11,11,Family Support SGO - East,Allowances - RO's/SGO's,15033,11/05/2023,3092539,13.86,REDACTED,
11,11,Family Support SGO - Burnley,Allowances - RO's/SGO's,15033,11/05/2023,3092539,783.86,REDACTED,
11,11,Family Support SGO - Chorley,Allowances - RO's/SGO's,15033,11/05/2023,3092540,2034.06,REDACTED,
11,11,Family Support SGO - Central,Allowances - RO's/SGO's,15033,11/05/2023,3092541,783.86,REDACTED,
11,11,Family Support SGO - Central,Allowances - RO's/SGO's,15033,11/05/2023,3092542,2195.74,REDACTED,
11,11,CWD Agency Direct Payments - S Ribble,Direct Payments-Personal Care,15030,03/05/2023,3086826,447.6,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15030,23/05/2023,3100424,271.76,REDACTED,
11,11,CWD Agency Direct Payments - S Ribble,Direct Payments-Personal Care,15030,24/05/2023,3102191,431.61,REDACTED,
11,11,Family Support SGO - East,Allowances - RO's/SGO's,15033,11/05/2023,3092543,1226.77,REDACTED,
11,11,Family Support SGO - Central,Allowances - RO's/SGO's,15033,11/05/2023,3092546,302.3,REDACTED,
11,11,Adoption - General,Allowances - Adoption,15035,10/05/2023,3091119,1246.27,REDACTED,
11,11,Family Support SGO - Burnley,Allowances - RO's/SGO's,15033,11/05/2023,3092547,594.32,REDACTED,
11,11,CWD Agency Direct Payments - Chorley,Direct Payments-Personal Care,15029,03/05/2023,3086852,447.6,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Short Breaks Overnight,15028,03/05/2023,3086852,537.12,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Short Breaks Overnight,15028,23/05/2023,3100425,537.12,REDACTED,
11,11,CWD Agency Direct Payments - Chorley,Direct Payments-Personal Care,15029,23/05/2023,3100425,556.3,REDACTED,
11,11,CWD Agency Direct Payments - Chorley,Direct Payments-Personal Care,15029,24/05/2023,3102192,453.99,REDACTED,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Short Breaks Overnight,15028,24/05/2023,3102192,537.12,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3090239,834,REDACTED,
11,11,Preston Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3090239,1668,REDACTED,
11,11,Preston Fostering LCC,Travelling Expenses Refunded,12103,09/05/2023,3090239,124.08,REDACTED,
11,11,Lancaster Fostering LCC,Other Expenses,13547,09/05/2023,3090239,50,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3099587,2204.14,REDACTED,
11,11,Preston Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3099587,1668,REDACTED,
11,11,Adoption - General,Allowances - Adoption,15035,10/05/2023,3091120,638.3,REDACTED,
11,11,Preston Fostering LCC,Travelling Expenses Refunded,12103,09/05/2023,3090240,68.15,REDACTED,
11,11,Chorley Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3090240,682,REDACTED,
11,11,Family Support SGO - Central,Allowances - RO's/SGO's,15033,11/05/2023,3092548,3388.14,REDACTED,
11,11,Chorley Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3099588,682,REDACTED,
11,11,Family Support SGO - Burnley,Allowances - RO's/SGO's,15033,11/05/2023,3092549,1381.72,REDACTED,
11,11,Chorley Fostering LCC,Travelling Expenses Refunded,12103,09/05/2023,3090241,75.45,REDACTED,
11,11,Chorley Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3090241,1154,REDACTED,
11,11,Chorley Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3099589,1154,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering Holiday,15034,09/05/2023,3090242,832.5,REDACTED,
11,11,Burnley Fostering LCC,Travelling Expenses Refunded,12103,09/05/2023,3090242,307.85,REDACTED,
11,11,Burnley Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3090242,712,REDACTED,
11,11,Preston Fostering LCC,Allowances - Fostering General,15040,09/05/2023,3090242,834,REDACTED,
11,11,Preston Fostering LCC,Allowances - Fostering General,15040,22/05/2023,3099590,834,REDACTED,
11,11,The Willows,Hire of Transport,12091,11/05/2023,3091425,419.53,NORTHGATE VEHICLE HIRE - 651681,
11,11,The Willows,Hire of Transport,12091,11/05/2023,3091425,419.53,NORTHGATE VEHICLE HIRE - 651681,
11,11,Instruments and Warehouse,Hire of Transport,12091,11/05/2023,3091425,478.1,NORTHGATE VEHICLE HIRE - 651681,
11,11,Adolescent Support Unit,Hire of Transport,12091,11/05/2023,3091425,419.53,NORTHGATE VEHICLE HIRE - 651681,
11,11,Bowerham Road,Hire of Transport,12091,11/05/2023,3091425,419.53,NORTHGATE VEHICLE HIRE - 651681,
11,11,The Willows,Hire of Transport,12091,11/05/2023,3091425,419.53,NORTHGATE VEHICLE HIRE - 651681,
11,11,Instruments and Warehouse,Hire of Transport,12091,11/05/2023,3091425,478.1,NORTHGATE VEHICLE HIRE - 651681,
11,11,Adolescent Support Unit,Hire of Transport,12091,11/05/2023,3091425,419.53,NORTHGATE VEHICLE HIRE - 651681,
11,11,Agency Residential - East,Private Contractors & Other Agencies - Other,14063,02/05/2023,3083937,13928.57,NORTHRIDGE CARE GROUP LTD,
11,11,Agency Residential - East,Private Contractors & Other Agencies - Other,14063,02/05/2023,3083937,13928.57,NORTHRIDGE CARE GROUP LTD,
11,11,Agency Residential - East,Private Contractors & Other Agencies - Other,14063,30/05/2023,3106024,14857.14,NORTHRIDGE CARE GROUP LTD,
11,11,Agency Leaving Care - Central,Private Contractors & Other Agencies - Other,14063,15/05/2023,3094403,6000,NORTHWEST LEAVING CARE SERVICES LTD,
11,11,Agency Leaving Care - North,Private Contractors & Other Agencies - Other,14063,17/05/2023,3096327,535.71,NORTHWEST LEAVING CARE SERVICES LTD,
11,11,Agency Leaving Care - Central,Private Contractors & Other Agencies - Other,14063,22/05/2023,3099772,6732.14,NORTHWEST LEAVING CARE SERVICES LTD,
11,11,Advocacy Service,Private Contractors & Other Agencies - Other,14063,03/05/2023,3087599,17107.07,NYAS,
11,11,Advocacy Service,Private Contractors & Other Agencies - Other,14063,31/05/2023,3107130,17677.31,NYAS,
11,11,CLA Work Placements,Trainer/Lecturer Fees,13200,23/05/2023,3101632,917.72,OAKLEY LANDSCAPING LTD,
11,11,Add'nl Inclusion Support (AIS),Professional Services,13199,09/05/2023,3090369,2989.3,OAKS FROM ACORNS PRIVATE DAY NURSERY,
11,11,Agency Residential - Chorley,Private Contractors & Other Agencies - Other,14063,05/05/2023,3089257,8974.29,OAKTREE CHILDCARE LTD,
11,11,CWD Agency Direct Payments - NORTH,Direct Payments-Personal Care,15029,23/05/2023,3100476,380.47,REDACTED,
11,11,Family Support SGO - Central,Allowances - RO's/SGO's,15033,11/05/2023,3092822,2254.6,REDACTED,
11,11,CWD Agency Residential - SOUTH,Private Contractors & Other Agencies - Other,14063,12/05/2023,3093650,15970.4,OLIVER HOUSE SCHOOL,
11,11,CWD Agency Residential - SOUTH,Private Contractors & Other Agencies - Other,14063,30/05/2023,3106035,17681.51,OLIVER HOUSE SCHOOL,
11,11,CWD Agency Direct Payments - SOUTH,Direct Payments-Personal Care,15029,23/05/2023,3100478,215.81,REDACTED,
11,11,CWD Agency Direct Payments - NORTH,Direct Payments-Personal Care,15029,23/05/2023,3100478,54.35,REDACTED,
11,11,Add'nl Inclusion Support (AIS),Professional Services,13199,25/05/2023,3104318,1494.65,OUR LADY & ST HUBERTS PRE-SCHOOL,
11,11,Supporting People - CSC,Private Contractors & Other Agencies - Other,14063,02/05/2023,3083954,26314.76,PAC - POSITIVE ACTION IN THE COMMUNITY,
11,11,Supporting People - CSC,Private Contractors & Other Agencies - Other,14063,23/05/2023,3101643,27191.92,PAC - POSITIVE ACTION IN THE COMMUNITY,
