"Service label","Service code","Organisational unit","Expenditure category","Expenditure code","Date","Transaction number","Amount","Supplier name",
12,12,LD - APL Supported Living Voids,Supported Living Social Care Voids,14208,14/06/2023,,1186.08,MAKING SPACE (WARRINGTON),
12,12,LD - APL Supported Living Voids,Supported Living Social Care Voids,14208,14/06/2023,,2372.16,MAKING SPACE (WARRINGTON),
12,12,LD - APL Supported Living Voids,Supported Living Social Care Voids,14208,14/06/2023,,2075.64,MAKING SPACE (WARRINGTON),
12,12,LD - APL Supported Living Voids,Supported Living Social Care Voids,14208,14/06/2023,,1078.04,MAKING SPACE (WARRINGTON),
12,12,LD - APL Supported Living Voids,Supported Living Social Care Voids,14208,14/06/2023,,808.53,MAKING SPACE (WARRINGTON),
12,12,MH3-Domiciliary Care,Domicilliary Care - Independent Sector,14204,23/06/2023,,6088.2,MAKING SPACE (WARRINGTON),
12,12,MH3-Domiciliary Care,Domicilliary Care - Independent Sector,14204,23/06/2023,,4981.98,MAKING SPACE (WARRINGTON),
12,12,MH1-Domiciliary Care,Domicilliary Care - Independent Sector,14204,23/06/2023,,1158.6,MAKING SPACE (WARRINGTON),
12,12,MH2-Domiciliary Care,Domicilliary Care - Independent Sector,14204,23/06/2023,,2140.36,MAKING SPACE (WARRINGTON),
12,12,OP-Domiciliary Care,Domicilliary Care - Independent Sector,14204,23/06/2023,,386.2,MAKING SPACE (WARRINGTON),
12,12,MH2-Domiciliary Care,Domicilliary Care - Independent Sector,14204,23/06/2023,,1285.46,MAKING SPACE (WARRINGTON),
12,12,MH3-Domiciliary Care,Domicilliary Care - Independent Sector,14204,23/06/2023,,4402.68,MAKING SPACE (WARRINGTON),
12,12,MH3-Domiciliary Care,Domicilliary Care - Independent Sector,14204,23/06/2023,,3514.42,MAKING SPACE (WARRINGTON),
12,12,MH3-Domiciliary Care,Domicilliary Care - Independent Sector,14204,23/06/2023,,1660.66,MAKING SPACE (WARRINGTON),
12,12,LD-Direct Payments Provider Broker,CYP Direct Payments,15031,29/06/2023,,926.88,MAKING SPACE (WARRINGTON),
12,12,MH3-Provider Broker,CYP Direct Payments,15031,29/06/2023,,2684.09,MAKING SPACE (WARRINGTON),
12,12,MH1-Provider Broker,CYP Direct Payments,15031,29/06/2023,,347.58,MAKING SPACE (WARRINGTON),
12,12,MH1-Provider Broker,CYP Direct Payments,15031,29/06/2023,,6932.29,MAKING SPACE (WARRINGTON),
12,12,MH3-Provider Broker,CYP Direct Payments,15031,29/06/2023,,1660.66,MAKING SPACE (WARRINGTON),
12,12,MH3-Provider Broker,CYP Direct Payments,15031,29/06/2023,,849.64,MAKING SPACE (WARRINGTON),
12,12,MH2-Provider Broker,CYP Direct Payments,15031,29/06/2023,,308.96,MAKING SPACE (WARRINGTON),
12,12,MH1-Residential Care,Residential Care - Independent Sector,14202,05/06/2023,,8960,MALSIS HALL,
12,12,MH3-Residential Care,Residential Care - Independent Sector,14202,15/06/2023,,14331.24,MARGARET HOUSE CARE HOME LTD,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,2825.48,MARGARET HOUSE CARE HOME LTD,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,07/06/2023,,2893.8,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,07/06/2023,,2348.08,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,PDSI-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,07/06/2023,,2422.04,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,07/06/2023,,2893.8,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,07/06/2023,,2253.56,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,07/06/2023,,2348.08,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,07/06/2023,,4972.92,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,PDSI-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,07/06/2023,,2422.04,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,07/06/2023,,2348.08,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,PDSI-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,07/06/2023,,2422.04,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,07/06/2023,,2893.8,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,07/06/2023,,4972.92,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,07/06/2023,,2253.56,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,07/06/2023,,2893.8,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,07/06/2023,,2348.08,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,PDSI-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,07/06/2023,,2422.04,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,07/06/2023,,4972.92,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,07/06/2023,,2253.56,PRIORY COURT DEVELOPMENT T/A OLD GATES CARE HOME,
12,12,PDSI-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,15/06/2023,,9812.36,PRIORY GROUP,
12,12,LD-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,9923.52,PRIORY GROUP,
12,12,LD-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,67078.24,PRIORY GROUP,
12,12,LD-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,23844.48,PRIORY GROUP,
12,12,LD-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,7540.28,PRIORY GROUP,
12,12,LD-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,7074.04,PRIORY GROUP,
12,12,LD-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,6117.2,PRIORY GROUP,
12,12,LD-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,15441.68,PRIORY GROUP,
12,12,LD-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,10507.28,PRIORY GROUP,
12,12,LD-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,15029.24,PRIORY GROUP,
12,12,LD-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,22545.2,PRIORY GROUP,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,15/06/2023,,2464,PRIORY GROUP,
12,12,LD-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,17106.4,PRIORY GROUP,
12,12,LD-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,32418.76,PRIORY GROUP,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,7918.83,PRIORY PARK CARE HOME,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,9200.2,PRIORY PARK CARE HOME,
12,12,MH2-Nursing Care,Nursing Care - Independent Sector,14201,15/06/2023,,2724.44,PRIORY PARK CARE HOME,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,15/06/2023,,3369.8,PRIORY PARK CARE HOME,
12,12,MH2-Residential Care,Residential Care - Independent Sector,14202,15/06/2023,,2745.64,PRIORY PARK CARE HOME,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,15/06/2023,,7002.26,PRIORY PARK CARE HOME,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,15/06/2023,,22170.16,PRIORY PARK CARE HOME,
12,12,MH1-Residential Care,Residential Care - Independent Sector,14202,15/06/2023,,2927.84,PRO CARE HOMES (BLACKPOOL) LTD,
12,12,MH1-Residential Discharge Support,Residential Care - Independent Sector,14202,15/06/2023,,2141.2,PRO CARE HOMES (BLACKPOOL) LTD,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,2757.6,PRO CARE HOMES (BLACKPOOL) LTD,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,2569.44,PRO CARE HOMES (BLACKPOOL) LTD,
12,12,OP-Residential Short Term Care,Residential Care - Independent Sector,14202,15/06/2023,,2825.48,PRO CARE HOMES (BLACKPOOL) LTD,
12,12,OP-Residential Short Term Care,Residential Care - Independent Sector,14202,15/06/2023,,1816.38,SYCAMORE RISE RESIDENTIAL CARE HOME,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,46797.59,SYCAMORE RISE RESIDENTIAL CARE HOME,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,08/06/2023,,3199.43,Spa Residential Home,
12,12,OP-Residential Short Term Care,Residential Care - Independent Sector,14202,08/06/2023,,3199.43,Spa Residential Home,
12,12,OP-Residential Short Term Care,Residential Care - Independent Sector,14202,15/06/2023,,3112,Spa Residential Home,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,3112,Spa Residential Home,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,2404,TAMENG CARE LTD,
12,12,OP-Domiciliary Care,Domicilliary Care - Independent Sector,14204,01/06/2023,,1646.4,TAYLOR CARE,
12,12,OP-Domiciliary Discharge Support,Domicilliary Care - Independent Sector,14204,01/06/2023,,480.9,TAYLOR CARE,
12,12,OP-Domiciliary Care,Domicilliary Care - Independent Sector,14204,01/06/2023,,1808.4,TAYLOR CARE,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,8218.68,TEAMCARE LTD,
12,12,OP-Residential Short Term Care,Residential Care - Independent Sector,14202,15/06/2023,,5689.47,TEAMCARE LTD,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,5459.16,TEAMCARE LTD,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,15/06/2023,,11509.4,THAMES HEALTH CARE,
12,12,LD-Day Care External,Day Time Support - Independent Sector,14205,22/06/2023,,550.32,THE BACUP CONSORTIUM TRUST,
12,12,LD-Day Care External,Day Time Support - Independent Sector,14205,22/06/2023,,433.95,THE BACUP CONSORTIUM TRUST,
12,12,LD-Day Care External,Day Time Support - Independent Sector,14205,23/06/2023,,777.93,THE BACUP CONSORTIUM TRUST,
12,12,LD-Day Care External,Day Time Support - Independent Sector,14205,23/06/2023,,675,THE BACUP CONSORTIUM TRUST,
12,12,OP-Residential Short Term Care,Residential Care - Independent Sector,14202,15/06/2023,,4122.13,THE BEECHES CARE HOME,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,24807,THE BEECHES CARE HOME,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,15/06/2023,,5901.92,THE BEECHES CARE HOME,
12,12,OP-Residential Discharge Support,Residential Care - Independent Sector,14202,15/06/2023,,-11903.35,THE BEECHES CARE HOME,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,3277.36,THE BEECHES CARE HOME,
12,12,OP-Residential Discharge Support,Residential Care - Independent Sector,14202,15/06/2023,,3400,THE CONIFERS CARE HOME,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,6544.44,THE CONIFERS CARE HOME,
12,12,OP-Residential Discharge Support,Residential Care - Independent Sector,14202,15/06/2023,,3400,THE CONIFERS CARE HOME,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,15/06/2023,,44479.42,THE CONIFERS NURSING HOME,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,-5144.8,THE CONIFERS NURSING HOME,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,15/06/2023,,19104.2,THE CONIFERS NURSING HOME,
12,12,OP-Nursing Discharge Support,Nursing Care - Independent Sector,14201,15/06/2023,,-19821.43,THE CONIFERS NURSING HOME,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,2983.48,THE CONIFERS NURSING HOME,
12,12,PDSI-Nursing Discharge Support,Nursing Care - Independent Sector,14201,15/06/2023,,6000,THE CONIFERS NURSING HOME,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,3440.6,THE CONIFERS NURSING HOME,
12,12,OP-Nursing Discharge Support,Nursing Care - Independent Sector,14201,15/06/2023,,8785.71,THE CONIFERS NURSING HOME,
12,12,MH1-Residential Discharge Support,Residential Care - Independent Sector,14202,15/06/2023,,6000,THE CONIFERS NURSING HOME,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,15/06/2023,,6499.68,THE COURT CARE GROUP LTD,
12,12,PDSI-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,300,THE COURT CARE GROUP LTD,
12,12,PDSI-Residential Discharge Support,Residential Care - Independent Sector,14202,15/06/2023,,3800,THE COURT CARE GROUP LTD,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,25637.24,THE COURT CARE GROUP LTD,
12,12,OP-Residential Short Term Care,Residential Care - Independent Sector,14202,15/06/2023,,6113.75,THE COURT CARE GROUP LTD,
12,12,PDSI-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,15/06/2023,,2724.64,THE COURT CARE GROUP LTD,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,5494.92,THE COURT CARE GROUP LTD,
12,12,OP-Residential Long Term Placements,Residential Care - Independent Sector,14202,15/06/2023,,2809.44,THE COURT CARE GROUP LTD,
12,12,OP-Residential Discharge Support,Residential Care - Independent Sector,14202,15/06/2023,,3658.88,THE COURT CARE GROUP LTD,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,15/06/2023,,3369.8,THE COURT CARE GROUP LTD,
12,12,OP-Nursing Long Term Placements,Nursing Care - Independent Sector,14201,15/06/2023,,6001.92,THE COURT CARE GROUP LTD,
12,12,OP-Residential Discharge Support,Residential Care - Independent Sector,14202,15/06/2023,,2435.76,THE CROFT CARE HOME,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,1263.04,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,1061.4,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,3397,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,3397,REDACTED,
12,12,LD-Direct Payments SU Agent / Rep,CYP Direct Payments,15031,01/06/2023,,3762.24,REDACTED,
12,12,LD-Direct Payments SU Agent / Rep,CYP Direct Payments,15031,29/06/2023,,3762.24,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,2631.88,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,2631.88,REDACTED,
12,12,Carers - Community Direct Payment - Personal Budget,CYP Direct Payments,15031,20/06/2023,,433.16,REDACTED,
12,12,OP-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,1725.88,REDACTED,
12,12,Carers - Community Direct Payment - Personal Budget,CYP Direct Payments,15031,20/06/2023,,433.16,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,5862.16,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,5862.16,REDACTED,
12,12,OP-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,972.88,REDACTED,
12,12,OP-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,972.88,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,1124.6,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,1124.6,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,1628.64,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,1628.64,REDACTED,
12,12,LD-Sup Acc Adult Placements,Supported & Other Accommodation - Independent Sector,14203,15/06/2023,,451.46,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,1969.4,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,1969.4,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,295.8,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,295.8,REDACTED,
12,12,MH2-Direct Cash to Service User,CYP Direct Payments,15031,01/06/2023,,523.4,REDACTED,
12,12,MH2-Direct Cash to Service User,CYP Direct Payments,15031,29/06/2023,,523.4,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,1005.04,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,1005.04,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,1367.44,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,1367.44,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,3129,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,3129,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,1233.76,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,1233.76,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,7320.08,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,7320.08,REDACTED,
12,12,LD-Sup Acc Adult Placements,Supported & Other Accommodation - Independent Sector,14203,15/06/2023,,1528.2,REDACTED,
12,12,LD-Sup Acc Adult Placements,Supported & Other Accommodation - Independent Sector,14203,15/06/2023,,2353.28,REDACTED,
12,12,PDSI-Sup Acc Adult Placements,Supported & Other Accommodation - Independent Sector,14203,22/06/2023,,559.16,REDACTED,
12,12,OP-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,854.96,REDACTED,
12,12,OP-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,854.96,REDACTED,
12,12,LD-Sup Acc Adult Placements,Supported & Other Accommodation - Independent Sector,14203,28/06/2023,,319.56,REDACTED,
12,12,LD-Sup Acc Adult Placements,Supported & Other Accommodation - Independent Sector,14203,21/06/2023,,319.52,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,972.48,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,972.48,REDACTED,
12,12,MH2-Direct Cash to Service User,CYP Direct Payments,15031,01/06/2023,,1538.36,REDACTED,
12,12,MH2-Direct Cash to Service User,CYP Direct Payments,15031,06/06/2023,,1228.26,REDACTED,
12,12,MH2-Direct Cash to Service User,CYP Direct Payments,15031,29/06/2023,,1637.68,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,27/06/2023,,2890.6,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,1063.52,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,1063.52,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,1057.48,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,1057.48,REDACTED,
12,12,OP-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,1496.52,REDACTED,
12,12,OP-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,1496.52,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,2104.68,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,2104.68,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,3421.28,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,554.24,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,554.24,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,1016,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,1016,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,420.12,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,420.12,REDACTED,
12,12,LD-Sup Acc Adult Placements,Supported & Other Accommodation - Independent Sector,14203,15/06/2023,,1091.47,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,2653.44,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,2653.44,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,3183.92,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,3183.92,REDACTED,
12,12,OP-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,1663.04,REDACTED,
12,12,OP-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,1663.04,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,20/06/2023,,996.34,REDACTED,
12,12,OP-Direct Payments Direct Cash,CYP Direct Payments,15031,22/06/2023,,1232,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,1114.16,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,1114.16,REDACTED,
12,12,LD-Sup Acc Adult Placements,Supported & Other Accommodation - Independent Sector,14203,21/06/2023,,639.04,REDACTED,
12,12,PDSI-Direct Payments Direct Cash,CYP Direct Payments,15031,30/06/2023,,651.44,REDACTED,
12,12,OP-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,471.76,REDACTED,
12,12,OP-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,471.76,REDACTED,
12,12,OP-Direct Payments Direct Cash,CYP Direct Payments,15031,20/06/2023,,2442.48,REDACTED,
12,12,OP-Direct Payments Direct Cash,CYP Direct Payments,15031,22/06/2023,,1560,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,2413.44,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,2413.44,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,01/06/2023,,1929.16,REDACTED,
12,12,LD-Direct Payments Direct Cash,CYP Direct Payments,15031,29/06/2023,,1929.16,REDACTED,
