Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,3445.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-23.24
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-59.12
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,422.4
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,166.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-28.92
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,778
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-14.94
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-61.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,844.8
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-82.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1743.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-18.8
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-63.84
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1495
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-75.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-1.04
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-81.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,3153.92
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,40
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-82.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,2265.6
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,90.98
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-58.26
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-13.52
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-20.68
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,394.24
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,258
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,82.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,82.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,82.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,82.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,20.55
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-20.55
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-82.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-82.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-82.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-82.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-82.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-82.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,6804
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,6804
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,6804
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,6048
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,6048
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,6048
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1647
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1512
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,486
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-432
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-2884
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-6048
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-6048
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-11536
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-11536
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-181.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,903.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-378
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,5610
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-82.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1802.24
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-82.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,3192.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-112.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1200
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,860
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-26.07
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,3153.92
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,5.25
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-93.03
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-82.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,675.84
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-72.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,732.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-39.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-42.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,563.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,531.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-32.8
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-131.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,998.4
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-23.44
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,660
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-82.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1000
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-116.31
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1267.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1267.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1267.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1267.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1267.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1267.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1267.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,950.4
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,80.23
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1563.84
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-16.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-7.72
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-7.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-7.92
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-10.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,300
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,231
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,226.92
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,225.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-82.2
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,916.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,45.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,45.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,45.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,45.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,45.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,45.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,27.57
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-27.57
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-45.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-45.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-45.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-45.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-45.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-45.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-45.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,732.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,732.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,732.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,732.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,732.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,732.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,732.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,549.12
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,46.35
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-427.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-520
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-520
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-520
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-520
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-520
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-520
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-50.47
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-201.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-201.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1104
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,35.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,35.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,17.82
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-17.82
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-35.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-35.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-35.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1295.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1295.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1295.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1295.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1295.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1295.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1295.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,971.52
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-690
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-920
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-920
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-920
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-920
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-920
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-920
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1039
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,492.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,492.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,492.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-492.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-492.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-492.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-492.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,2140.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,2140.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,2140.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,2140.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,2140.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,2140.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,2140.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1605.12
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,135.5
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-1558.22
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-1896.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-1896.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-1896.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-1896.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-1896.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-1896.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-146.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1060
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-82.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1183.6
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,13.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,13.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,13.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,13.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,13.48
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,10.11
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,5.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-0.93
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-1.77
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-2.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-2.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-2.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-2.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-2.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-3.21
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-4.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-4.28
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-5.13
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-6.84
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-6.84
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,3435.52
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,3435.52
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,3435.52
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,3435.52
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,3435.52
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,3435.52
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,3435.52
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,2576.64
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1946.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1946.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1946.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1946.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1946.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1946.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1946.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1946.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1946.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1946.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1946.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1946.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1460.16
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1220.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1220.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1220.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1220.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1220.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1220.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1220.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1220.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1220.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1220.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1220.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,1220.56
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,980
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,915.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,700
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,672
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,552
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,504
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,394.24
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,388.36
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,347.66
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,217.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,139.06
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,120
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,87.18
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-74.98
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-683.03
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-2868.72
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-3141.93
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-3824.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-3824.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-3824.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-3824.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-3824.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-3824.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-3824.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-3824.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-3824.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-3824.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-3824.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-3824.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-3824.96
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,04/10/2023,-3824.96
