Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,73.92
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,-10.56
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,-10.9
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,-27.26
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,-295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,-295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,-295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,739.2
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,464.64
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,443.52
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,443.52
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,285.12
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,274.56
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,253.44
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,242.88
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,221.76
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,184.8
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,168.96
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,137.28
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,105.6
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,-15.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,-32.43
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,739.2
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,728.64
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,665.28
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,528
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,506.88
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,485.76
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,485.76
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,359.04
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,274.56
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,696.96
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,232.32
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,168.96
Social Care Services,ASSURED CARE (STOCKPORT) LTD,Services to People,Care Payments,06/02/2024,823.68
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,316.8
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,813.12
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,813.12
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,733.92
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,597.39
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,549.12
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,517.44
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,517.44
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,369.6
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,369.6
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,359.04
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,316.8
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,232.32
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,739.2
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,531.02
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,517.44
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,359.04
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,171.98
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,168.96
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,306.24
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,84.48
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,887.04
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,887.04
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,665.28
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,665.28
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,517.44
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,517.44
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,369.6
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,369.6
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,739.2
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,739.2
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,665.28
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,665.28
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,316.8
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,316.8
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,612.48
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,612.48
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,559.68
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,559.68
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,517.44
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,517.44
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,110.88
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,110.88
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,443.52
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,443.52
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,739.2
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,739.2
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,739.2
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,739.2
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,665.28
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,665.28
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,401.28
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,21.12
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,427.68
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,427.68
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,316.8
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,316.8
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,316.8
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,211.2
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,126.72
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,73.92
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,1066.56
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,887.04
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,887.04
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,887.04
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,696.96
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,696.96
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,559.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,443.52
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,221.76
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,190.08
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,528
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,528
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,60.34
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,865.92
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,517.44
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,517.44
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,475.2
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,422.4
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,390.72
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,380.16
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,359.04
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,316.8
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,982.08
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,665.28
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,443.52
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,443.52
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,-95.04
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,126.72
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,126.72
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,42.24
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,443.52
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,06/02/2024,443.52
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,158.4
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,612.48
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,887.04
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,369.6
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,105.6
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,765.6
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,749.76
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,749.76
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,749.76
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,612.48
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,1056
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,960.96
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,813.12
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,401.28
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,63.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,-21.12
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,HARBEX NURSING & CARE,Services to People,Care Payments,06/02/2024,781.56
Social Care Services,HSL Care Ltd,Services to People,Care Payments,06/02/2024,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,06/02/2024,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,06/02/2024,802.56
Social Care Services,HSL Care Ltd,Services to People,Care Payments,06/02/2024,802.56
Social Care Services,HSL Care Ltd,Services to People,Care Payments,06/02/2024,781.44
Social Care Services,HSL Care Ltd,Services to People,Care Payments,06/02/2024,675.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,06/02/2024,422.4
Social Care Services,HSL Care Ltd,Services to People,Care Payments,06/02/2024,369.6
Social Care Services,HSL Care Ltd,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,06/02/2024,84.48
Social Care Services,HSL Care Ltd,Services to People,Care Payments,06/02/2024,63.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,834.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,834.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,828.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,723.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,723.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,702.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,702.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,696.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,654.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,649.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,633.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,612.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,586.08
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,570.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,564.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,528
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,517.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,517.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,475.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,427.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,427.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,369.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,369.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,364.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,359.04
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,348.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,300.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,300.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,290.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,290.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,290.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,285.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,285.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,279.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,269.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,264
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,264
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,258.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,221.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,221.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,221.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,168.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,168.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,158.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,158.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,105.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,95.04
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,73.92
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,63.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,42.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,-73.92
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,-79.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,760.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,760.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,543.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,543.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,390.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,348.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,311.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,264
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,264
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,232.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,221.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,168.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,79.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,75.43
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,75.43
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,72.41
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,675.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,110.88
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,21.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,06/02/2024,95.04
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,06/02/2024,739.2
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,06/02/2024,665.28
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,06/02/2024,631.26
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,06/02/2024,591.36
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,06/02/2024,443.52
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,06/02/2024,380.16
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,06/02/2024,295.68
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,06/02/2024,295.68
