Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,1277.76
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,876.48
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,802.56
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,596.64
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,364.32
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,348.48
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,168.96
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,121.44
Social Care Services,BRIDGE CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,306.24
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,570.24
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,570.24
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,464.64
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,464.64
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,360
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,168.96
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,168.96
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,-168.96
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,-168.96
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,-360
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,887.04
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,887.04
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,665.28
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,665.28
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,517.44
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,517.44
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,369.6
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,369.6
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,739.2
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,739.2
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,739.2
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,739.2
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,665.28
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,665.28
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,549.12
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,549.12
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,221.76
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,221.76
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,190.08
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,190.08
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,126.72
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,126.72
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,739.2
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,739.2
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,665.28
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,665.28
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,517.44
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,517.44
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,401.28
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,337.92
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,279.84
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,47.52
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,739.2
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,739.2
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,612.48
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,570.24
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,570.24
Social Care Services,CARE NEEDS LTD,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,126.72
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,-322.08
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,-322.08
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,1415.04
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,1235.52
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,887.04
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,887.04
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,887.04
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,559.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,559.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,221.76
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,665.28
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,665.28
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,528
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,528
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,327.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,823.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,781.44
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,781.44
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,739.2
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,517.44
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,390.72
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,369.6
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,359.04
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,316.8
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,982.08
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,665.28
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,105.6
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,126.72
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,42.24
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,HG CARE SERVICES LTD,Services to People,Care Payments,05/09/2023,380.16
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,633.6
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,31.68
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,-57.24
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,887.04
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,739.2
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,601.92
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,580.8
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,464.64
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,79.2
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,-9.54
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,797.28
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,797.28
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,8.78
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,-28.62
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,-65.85
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,876.48
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,834.24
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,823.68
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,776.16
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,21.12
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,-23.85
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,274.56
Social Care Services,QUALITY CARE OF CHEADLE,Services to People,Care Payments,05/09/2023,-19.08
Social Care Services,HARBEX NURSING & CARE,Services to People,Care Payments,05/09/2023,691.38
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,559.68
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,960.96
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,665.28
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,665.28
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,633.6
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,601.92
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,422.4
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,84.48
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,485.76
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,84.48
Social Care Services,HSL Care Ltd,Services to People,Care Payments,05/09/2023,63.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,834.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,834.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,813.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,813.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,707.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,707.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,665.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,654.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,628.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,607.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,573.26
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,559.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,517.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,517.44
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,506.88
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,506.88
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,506.88
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,464.64
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,432.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,432.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,422.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,422.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,390.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,384.69
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,380.16
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,369.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,337.92
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,316.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,316.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,316.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,316.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,316.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,274.56
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,248.16
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,242.88
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,221.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,168.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,158.4
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,110.88
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,105.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,105.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,105.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,105.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,105.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,105.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,89.76
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,63.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,63.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,52.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,45.26
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,31.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,31.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,21.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,-52.8
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,-63.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,-147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,-147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,-147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,-147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,-147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,760.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,760.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,739.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,586.08
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,586.08
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,438.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,380.16
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,337.92
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,232.32
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,216.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,211.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,126.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,84.48
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,42.24
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,36.96
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,10.56
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,675.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,190.08
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,79.2
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,21.12
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,575.52
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,369.6
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,137.28
Social Care Services,Abacus Homecare,Services to People,Care Payments,05/09/2023,522.72
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,05/09/2023,475.2
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,05/09/2023,380.16
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,05/09/2023,264
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,05/09/2023,221.76
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,05/09/2023,168.96
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,05/09/2023,126.72
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,05/09/2023,42.24
Social Care Services,Equality Homecare Services Ltd,Services to People,Care Payments,05/09/2023,-464.64
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,05/09/2023,369.6
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,05/09/2023,295.68
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,05/09/2023,147.84
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,05/09/2023,591.36
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,05/09/2023,443.52
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,05/09/2023,295.68
