Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Mileage Claims /Allowances,31/03/2023,37.99
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Mileage Claims /Allowances,31/03/2023,2.82
Education Services,MVLA,Services to People,Fees and Charges,31/03/2023,15800
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,195
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,180
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,151.07
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,108.49
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,80.87
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,77.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,65.26
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,47.8
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,34.94
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,303.11
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,180
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,130.95
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,77.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,303.11
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,269.44
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,180
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,151.07
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,130.95
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,108.49
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,80.87
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,77.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,65.26
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,46.87
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,34.94
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,303.11
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,135.4
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,130.95
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,118.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,80.87
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,59.72
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,52.51
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,34.94
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,118.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,108.49
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,80.87
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,80.87
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,52.51
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,46.87
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,34.94
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,34.94
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,416.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,303.11
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,180
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,180
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,179.85
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,151.07
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,130.95
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,77.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,77.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,65.26
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,180
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,135.4
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,118.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,80.87
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,77.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,59.72
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,52.51
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,34.94
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,180
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,180
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,151.07
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,151.07
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,77.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,77.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,65.26
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,65.26
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,416.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,179.85
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,151.07
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,65.26
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,303.11
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,151.07
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,130.95
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,65.26
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,135.4
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,135.4
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,118.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,80.87
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,59.72
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,59.72
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,52.51
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,34.94
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,135.4
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,59.72
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,416.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,303.11
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,180
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,179.85
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,135.4
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,130.95
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,77.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,59.72
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,180
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,151.07
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,77.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,65.26
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,118.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,80.87
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,62.85
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,52.51
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,34.94
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,416.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,180
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,179.85
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,77.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,456.84
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,151.07
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,65.26
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-6.23
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-15.57
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-16.91
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-42.27
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,454.97
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,196.55
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,144
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,33.77
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,27.08
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,23.72
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,5
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,303.11
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,130.95
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,118.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,52.51
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,228.42
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,180
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,151.07
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,77.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,65.26
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-4.13
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-6.23
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-10.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-12.11
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-12.11
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-15.57
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-30.26
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-30.26
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,75.54
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,75.54
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.7
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.7
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,32.63
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,32.63
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,29.86
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,29.86
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-4.13
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-6.23
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-10.32
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-15.23
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-15.57
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-18.22
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-38.09
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,-45.55
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,180
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,118.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,80.87
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,77.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,52.51
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,34.94
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,303.11
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,130.95
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,118.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,52.51
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,180
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,140
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,77.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,12.99
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,303.11
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,130.95
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,118.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,118.59
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,80.87
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,52.51
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,52.51
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,34.94
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,151.07
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,151.07
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,65.26
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,65.26
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,180
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,157.14
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,151.07
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,77.76
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,67.88
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,31/03/2023,65.26
