Merchant Category,Supplier,Service,Summary of Purpose of Expenditure,invoice_date,net_amount
Social Care Services,Brothers of Charity Merseyside,Services to People,Care Payments,08/06/2023,200.4
Social Care Services,Brothers of Charity Merseyside,Services to People,Care Payments,08/06/2023,160.32
Social Care Services,Brothers of Charity Merseyside,Services to People,Care Payments,08/06/2023,1603.2
Social Care Services,Brothers of Charity Merseyside,Services to People,Care Payments,08/06/2023,801.6
Social Care Services,Brothers of Charity Merseyside,Services to People,Care Payments,08/06/2023,561.12
Social Care Services,Brothers of Charity Merseyside,Services to People,Care Payments,08/06/2023,440.88
Social Care Services,Brothers of Charity Merseyside,Services to People,Care Payments,08/06/2023,360.72
Social Care Services,Brothers of Charity Merseyside,Services to People,Care Payments,08/06/2023,300.6
Social Care Services,Brothers of Charity Merseyside,Services to People,Care Payments,08/06/2023,240.48
Social Care Services,Brothers of Charity Merseyside,Services to People,Care Payments,08/06/2023,240.48
Social Care Services,Brothers of Charity Merseyside,Services to People,Care Payments,08/06/2023,120.24
Social Care Services,Brothers of Charity Merseyside,Services to People,Care Payments,08/06/2023,-108.72
Social Care Services,Abacus Homecare,Services to People,Care Payments,08/06/2023,591.36
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,08/06/2023,672
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,08/06/2023,552
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,08/06/2023,552
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,08/06/2023,384
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,08/06/2023,384
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,08/06/2023,336
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,08/06/2023,120
Social Care Services,iCare Solutions Ltd,Services to People,Care Payments,08/06/2023,120
Social Care Services,Bluebird Care,Services to People,Care Payments,08/06/2023,506.88
Social Care Services,Bluebird Care,Services to People,Care Payments,08/06/2023,31.68
Social Care Services,Bluebird Care,Services to People,Care Payments,08/06/2023,253.44
Social Care Services,Bluebird Care,Services to People,Care Payments,08/06/2023,443.52
Social Care Services,Engage Support Ltd,Services to People,Care Payments,08/06/2023,-8291.58
Social Care Services,Engage Support Ltd,Services to People,Care Payments,08/06/2023,16583.16
Social Care Services,Engage Support Ltd,Services to People,Care Payments,08/06/2023,11852.2
Social Care Services,Engage Support Ltd,Services to People,Care Payments,08/06/2023,7746.6
Social Care Services,Engage Support Ltd,Services to People,Care Payments,08/06/2023,-6780.64
Social Care Services,Engage Support Ltd,Services to People,Care Payments,08/06/2023,13561.28
Social Care Services,Engage Support Ltd,Services to People,Care Payments,08/06/2023,525.6
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,8830.08
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,7417.2
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,4415.04
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,4415.04
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,4415.04
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,4415.04
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,4415.04
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,4415.04
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,4415.04
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,4415.04
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,4415.04
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,4415.04
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,3973.52
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,3973.52
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,3973.52
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,3973.52
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,3973.52
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,3279.4
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,1370.6
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,1103.76
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,1103.76
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,1103.76
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,1103.76
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,685.3
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,685.3
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,685.3
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,685.3
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,685.3
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,685.3
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,548.24
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,548.24
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,548.24
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,548.24
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,548.24
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,2966.88
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,1977.92
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,1113.28
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,839.04
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,565.12
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,565.12
Social Care Services,Future Directions CIC,Services to People,Care Payments,08/06/2023,349.6
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,746.64
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,608.58
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,608.58
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,521.64
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,521.64
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,391.23
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,173.88
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,622.2
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,497.76
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,434.7
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,347.76
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,173.88
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,173.88
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,1182.18
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,782.46
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,521.64
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,497.76
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,478.17
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,195.55
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,173.88
Activities and Events Provision,Step Out Stockport,Services to People,Care Payments,08/06/2023,62.1
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,4008.88
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2252.64
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2252.64
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2252.64
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2252.64
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2124.64
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2124.64
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2124.64
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2124.64
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2004.44
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2004.44
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2004.44
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2004.44
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2004.44
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2004.44
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,1038.8
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,5159
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2077.6
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2040.52
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2040.52
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2040.52
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,2040.52
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,1612.44
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,1612.44
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,1612.44
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,1612.44
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,519.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,1048.8
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,1040.4
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,971.04
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,559.36
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,559.36
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,485.52
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,349.6
Social Care Services,Cherry Tree Vale T/A Home Focus,Services to People,Care Payments,08/06/2023,827.04
Social Care Services,Absolute Care and Support (UK) Ltd,Services to People,Care Payments,08/06/2023,253.44
Social Care Services,Absolute Care and Support (UK) Ltd,Services to People,Care Payments,08/06/2023,253.44
Social Care Services,Absolute Care and Support (UK) Ltd,Services to People,Care Payments,08/06/2023,253.44
Social Care Services,Absolute Care and Support (UK) Ltd,Services to People,Care Payments,08/06/2023,31.68
Social Care Services,Absolute Care and Support (UK) Ltd,Services to People,Care Payments,08/06/2023,42.24
Social Care Services,Absolute Care and Support (UK) Ltd,Services to People,Care Payments,08/06/2023,221.76
Social Care Services,Angel Home Care Services,Services to People,Care Payments,08/06/2023,168.96
Social Care Services,Angel Home Care Services,Services to People,Care Payments,08/06/2023,506.88
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,08/06/2023,1008
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,08/06/2023,252
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,08/06/2023,168
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,08/06/2023,504
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,08/06/2023,336
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,08/06/2023,840
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,08/06/2023,504
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,08/06/2023,420
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,08/06/2023,168
Social Care Services,Prime Support Service Ltd,Services to People,Care Payments,08/06/2023,168
Client/Customer (Non-Trade),*Redact - Personal Information,Services to People,Care Payments,08/06/2023,1021.6
Charity/Third Sector,Loch Arthur Camphill Community,Services to People,Care Payments,08/06/2023,2800.48
Social Care Services,Caretech Community Services Ltd,Services to People,Care Payments,08/06/2023,2092.52
Social Care Services,Caretech Community Services Ltd,Services to People,Care Payments,08/06/2023,1569.39
Social Care Services,Caretech Community Services Ltd,Services to People,Care Payments,08/06/2023,-1425.42
Social Care Services,Caretech Community Services Ltd,Services to People,Care Payments,08/06/2023,4066.84
Social Care Services,Caretech Community Services Ltd,Services to People,Care Payments,08/06/2023,3528
Social Care Services,Caretech Community Services Ltd,Services to People,Care Payments,08/06/2023,3050.13
Social Care Services,Caretech Community Services Ltd,Services to People,Care Payments,08/06/2023,2646
Social Care Services,Caretech Community Services Ltd,Services to People,Care Payments,08/06/2023,-2403
Social Care Services,Caretech Community Services Ltd,Services to People,Care Payments,08/06/2023,-2770.32
Social Care Services,Smartway Health and Social Care Ltd,Services to People,Care Payments,08/06/2023,14313.6
Social Care Services,AUTISM+ PA SERVICES LTD,Services to People,Care Payments,08/06/2023,319.52
Social Care Services,AUTISM+ PA SERVICES LTD,Services to People,Care Payments,08/06/2023,479.28
Social Care Services,AUTISM+ PA SERVICES LTD,Services to People,Care Payments,08/06/2023,159.76
Social Care Services,AUTISM+ PA SERVICES LTD,Services to People,Care Payments,08/06/2023,1198.2
Social Care Services,AUTISM+ PA SERVICES LTD,Services to People,Care Payments,08/06/2023,998.5
Social Care Services,AUTISM+ PA SERVICES LTD,Services to People,Care Payments,08/06/2023,798.8
Social Care Services,AUTISM+ PA SERVICES LTD,Services to People,Care Payments,08/06/2023,559.16
Social Care Services,AUTISM+ PA SERVICES LTD,Services to People,Care Payments,08/06/2023,439.34
Social Care Services,AUTISM+ PA SERVICES LTD,Services to People,Care Payments,08/06/2023,399.4
Social Care Services,AUTISM+ PA SERVICES LTD,Services to People,Care Payments,08/06/2023,1597.6
Social Care Services,AMB Care Ltd T/A My Homecare,Services to People,Care Payments,08/06/2023,506.88
Social Care Services,New Hope Specialist Care Ltd,Services to People,Care Payments,08/06/2023,9542.4
Social Care Services,SM Care,Services to People,Care Payments,08/06/2023,7880.32
Social Care Services,SM Care,Services to People,Care Payments,08/06/2023,2228.8
Social Care Services,Liberty Support Services Ltd,Services to People,Care Payments,08/06/2023,1911.32
Social Care Services,Liberty Support Services Ltd,Services to People,Care Payments,08/06/2023,1911.32
Social Care Services,Liberty Support Services Ltd,Services to People,Care Payments,08/06/2023,1911.32
Social Care Services,Liberty Support Services Ltd,Services to People,Care Payments,08/06/2023,1911.32
Social Care Services,Liberty Support Services Ltd,Services to People,Care Payments,08/06/2023,768.88
Social Care Services,Liberty Support Services Ltd,Services to People,Care Payments,08/06/2023,768.88
Social Care Services,Liberty Support Services Ltd,Services to People,Care Payments,08/06/2023,768.88
Social Care Services,Liberty Support Services Ltd,Services to People,Care Payments,08/06/2023,768.88
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,8852.64
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,5368.8
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,5368.8
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,5368.8
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,5109.56
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,5109.56
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,5109.56
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,5109.56
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4988.12
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4988.12
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4988.12
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4587.76
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4587.76
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4587.76
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4587.76
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4535.28
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4535.28
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4535.28
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4535.28
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4535.28
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4535.28
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4426.32
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4426.32
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4426.32
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4095.52
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4095.52
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4095.52
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4095.52
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4056.16
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4056.16
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4056.16
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,4056.16
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,3741.12
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,3741.12
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,3401.46
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,2855.04
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,2855.04
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,2855.04
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,2855.04
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,2855.04
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,2855.04
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,2572.84
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,2572.84
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,2572.84
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,2205.28
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,2205.28
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,2205.28
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,2205.28
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,1083.74
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,1083.74
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,722.48
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,722.48
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,722.48
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,722.48
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,722.48
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,722.48
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,722.48
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,722.48
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,722.48
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,541.87
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,446.04
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,361.24
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,361.24
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,361.24
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,361.24
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,361.24
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,361.24
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,-3401.46
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,3408.6
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,3408.6
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,1001.28
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,858.24
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,715.2
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,357.6
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,357.6
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,357.6
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,349.6
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,286.08
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,286.08
Social Care Services,PossAbilities CIC,Services to People,Care Payments,08/06/2023,3528
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,08/06/2023,2343.52
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,08/06/2023,2343.52
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,08/06/2023,2343.52
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,08/06/2023,2343.52
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,08/06/2023,2007.72
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,08/06/2023,1248.8
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,08/06/2023,873.12
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,08/06/2023,873.12
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,08/06/2023,624.4
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,08/06/2023,624.4
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,08/06/2023,624.4
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,08/06/2023,624.4
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,08/06/2023,363.8
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,08/06/2023,363.8
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,08/06/2023,363.8
Social Care Services,Rainbow Personnel ISF,Services to People,Care Payments,08/06/2023,291.04
Social Care Services,Rhombus Care Group Ltd,Services to People,Care Payments,08/06/2023,3003.6
Social Care Services,Rhombus Care Group Ltd,Services to People,Care Payments,08/06/2023,2441.01
Social Care Services,Rhombus Care Group Ltd,Services to People,Care Payments,08/06/2023,2389.24
Social Care Services,Rhombus Care Group Ltd,Services to People,Care Payments,08/06/2023,2202.03
Social Care Services,Rhombus Care Group Ltd,Services to People,Care Payments,08/06/2023,910
Social Care Services,Rhombus Care Group Ltd,Services to People,Care Payments,08/06/2023,910
Social Care Services,Rhombus Care Group Ltd,Services to People,Care Payments,08/06/2023,238.98
Social Care Services,Rhombus Care Group Ltd,Services to People,Care Payments,08/06/2023,3448.14
Social Care Services,Rhombus Care Group Ltd,Services to People,Care Payments,08/06/2023,2509.29
Social Care Services,Rhombus Care Group Ltd,Services to People,Care Payments,08/06/2023,400
Social Care Services,Rhombus Care Group Ltd,Services to People,Care Payments,08/06/2023,400
Social Care Services,Rhombus Care Group Ltd,Services to People,Care Payments,08/06/2023,200
Social Care Services,Wellesley House,Services to People,Care Payments,08/06/2023,3083.08
Social Care Services,Wellesley House,Services to People,Care Payments,08/06/2023,640.64
Social Care Services,Wellesley House,Services to People,Care Payments,08/06/2023,518
Social Care Services,Optimal Support,Services to People,Care Payments,08/06/2023,1198.2
