Body Name,Body,Date,Department,Beneficiary,Summary of Purpose (SeRCOP),Amount SUM,Merchant Code,Transaction Number,Supplier ID
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,04-Oct-2023,Housing & Assets Total,REDACTED PERSONAL DATA,Housing & Assets Total,500.00,Rents,2324P07_CR00576,REDACTED PERSONAL DATA
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,04-Oct-2023,Housing & Assets Total,REDACTED PERSONAL DATA,Housing & Assets Total,500.00,Rents,2324P07_CR00577,REDACTED PERSONAL DATA
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,04-Oct-2023,Housing & Assets Total,REDACTED PERSONAL DATA,Housing & Assets Total,500.00,Rents,2324P07_CR00578,REDACTED PERSONAL DATA
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,04-Oct-2023,Housing & Assets Total,REDACTED PERSONAL DATA,Housing & Assets Total,500.00,Rents,2324P07_CR00579,REDACTED PERSONAL DATA
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,04-Oct-2023,Housing & Assets Total,REDACTED PERSONAL DATA,Housing & Assets Total,500.00,Rents,2324P07_CR00580,REDACTED PERSONAL DATA
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,04-Oct-2023,Housing & Assets Total,REDACTED PERSONAL DATA,Housing & Assets Total,500.00,Rents,2324P07_CR00581,REDACTED PERSONAL DATA
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,04-Oct-2023,Housing & Assets Total,REDACTED PERSONAL DATA,Housing & Assets Total,600.00,Rents,2324P07_CR00582,REDACTED PERSONAL DATA
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,26-Oct-2023,Housing & Assets Total,BALWANT SINGH,Corporate Management,500.00,Rents,2324P07_CR00583,84433
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,26-Oct-2023,Housing & Assets Total,ELEANOR MCGEE,Corporate Management,550.00,Rents,2324P07_CR00584,109162
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,26-Oct-2023,Housing & Assets Total,BALIJIT KAUR,Corporate Management,500.00,Rents,2324P07_CR00585,101860
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,12-Oct-2023,Housing & Assets Total,AGAPE MINISTRIES,Corporate Management,1333.50,Grant Payments,2324P07_CR00586,112863
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,12-Oct-2023,Housing & Assets Total,BANGLADESHI ISLAMIC CENTRE,Corporate Management,21628.00,Grant Payments,2324P07_CR00587,01722187
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,12-Oct-2023,Housing & Assets Total,BANGLADESHI WOMEN'S ASSOCIATION LIMITED,Corporate Management,35438.50,Grant Payments,2324P07_CR00588,69648
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,02-Oct-2023,Housing & Assets Total,BRUSHSTROKES,Corporate Management,16000.00,Grant Payments,2324P07_CR00589,21029374
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing & Assets Total,BRUSHSTROKES,Corporate Management,24000.00,Grant Payments,2324P07_CR00590,21029374
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,11-Oct-2023,Housing & Assets Total,CITIZENS ADVICE SANDWELL & WALSALL,Corporate Management,8626.50,Grant Payments,2324P07_CR00591,01760899
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,12-Oct-2023,Housing & Assets Total,FRIAR PARK MILLENNIUM CENTRE,Corporate Management,14503.50,Grant Payments,2324P07_CR00592,28476
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,12-Oct-2023,Housing & Assets Total,GAYTON ROAD COMMUNITY CENTRE ASSOCIATION,Corporate Management,5386.50,Grant Payments,2324P07_CR00593,112420
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,11-Oct-2023,Housing & Assets Total,NORTH SMETHWICK DEVELOPMENT TRUST,Corporate Management,22936.00,Grant Payments,2324P07_CR00594,01346623
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,05-Oct-2023,Housing & Assets Total,S.C.V.O.,Housing & Assets Total,100000.00,Grant Payments,2324P07_CR00595,109813
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,16-Oct-2023,Housing & Assets Total,SANDWELL IRISH COMMUNITY ASSOCIATION,Corporate Management,8325.00,Grant Payments,2324P07_CR00596,37424
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,11-Oct-2023,Housing & Assets Total,SMETHWICK PAKISTANI MUSLIM ASSOCIATION LTD,Corporate Management,15917.50,Grant Payments,2324P07_CR00597,01715191
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,12-Oct-2023,Housing & Assets Total,ST ALBANS COMMUNITY ASSOCIATION,Corporate Management,50012.50,Grant Payments,2324P07_CR00598,08323189
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,25-Oct-2023,Housing & Assets Total,ST PAULS COMMUNITY ASSOCIATION,Corporate Management,11600.00,Grant Payments,2324P07_CR00599,01702471
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,12-Oct-2023,Housing & Assets Total,WEST SMETHWICK ENTERPRISE AND STEPPING STONES PRE-SCHOOL,Corporate Management,24623.00,Grant Payments,2324P07_CR00600,01722169
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,11-Oct-2023,Housing & Assets Total,YEMENI COMMUNITY ASSOCIATION IN SANDWELL,Corporate Management,7307.50,Grant Payments,2324P07_CR00601,01711292
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,11-Oct-2023,Housing & Assets Total,YEMENI COMMUNITY ASSOCIATION IN SANDWELL,Corporate Management,11472.50,Grant Payments,2324P07_CR00602,01711292
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,12-Oct-2023,Housing & Assets Total,YEW TREE & TAME BRIDGE COMMUNITY CENTRE,Corporate Management,8321.00,Grant Payments,2324P07_CR00603,108389
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,12-Oct-2023,Housing & Communities,HOME FARM NURSERIES (PINVIN) LIMITED,Housing & Communities,19406.25,CIP - Infrastructure,2324P07_CR00604,77003445
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,02-Oct-2023,Housing Revenue Account Capital,"ACIVICO (DESIGN,CONSTRUCTION AND FACILITIES MANAGEMENT) LTD",Housing Revenue Account Capital,8170.88,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00605,148500
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,02-Oct-2023,Housing Revenue Account Capital,"ACIVICO (DESIGN,CONSTRUCTION AND FACILITIES MANAGEMENT) LTD",Housing Revenue Account Capital,10295.10,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00606,148500
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,02-Oct-2023,Housing Revenue Account Capital,"ACIVICO (DESIGN,CONSTRUCTION AND FACILITIES MANAGEMENT) LTD",Housing Revenue Account Capital,7877.92,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00607,148500
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,02-Oct-2023,Housing Revenue Account Capital,"ACIVICO (DESIGN,CONSTRUCTION AND FACILITIES MANAGEMENT) LTD",Housing Revenue Account Capital,2218.56,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00608,148500
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,02-Oct-2023,Housing Revenue Account Capital,"ACIVICO (DESIGN,CONSTRUCTION AND FACILITIES MANAGEMENT) LTD",Housing Revenue Account Capital,1350.00,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00609,148500
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,02-Oct-2023,Housing Revenue Account Capital,AXIS EUROPE PLC ,Housing Revenue Account Capital,15809.36,Deferred Charges/Grant Payments,2324P07_CR00610,64946
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,10-Oct-2023,Housing Revenue Account Capital,AXIS EUROPE PLC ,Housing Revenue Account Capital,9297.37,Deferred Charges/Grant Payments,2324P07_CR00611,64946
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,12-Oct-2023,Housing Revenue Account Capital,AXIS EUROPE PLC ,Housing Revenue Account Capital,112028.95,Deferred Charges/Grant Payments,2324P07_CR00612,64946
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,12-Oct-2023,Housing Revenue Account Capital,AXIS EUROPE PLC ,Housing Revenue Account Capital,15979.97,Deferred Charges/Grant Payments,2324P07_CR00613,64946
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,23-Oct-2023,Housing Revenue Account Capital,AXIS EUROPE PLC ,Housing Revenue Account Capital,2600.00,Deferred Charges/Grant Payments,2324P07_CR00614,64946
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,18-Oct-2023,Housing Revenue Account Capital,CONNECT SERVICES BUILDING SOLUTIONS LTD,Housing Revenue Account Capital,13538.60,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00615,141859
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,12-Oct-2023,Housing Revenue Account Capital,FORTIS SCAFFOLDING LTD,Housing Revenue Account Capital,8500.00,CIP - Infrastructure,2324P07_CR00616,166834
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,03-Oct-2023,Housing Revenue Account Capital,J.HARPER & SONS (LEOMINSTER) LIMITED,Housing Revenue Account Capital,168686.68,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00617,111814
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,05-Oct-2023,Housing Revenue Account Capital,JPC CONSTRUCTION (MIDLANDS) LTD,Housing Revenue Account Capital,31498.89,CIP - Infrastructure,2324P07_CR00618,166819
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,LOVELL PARTNERSHIPS  LTD,Housing Revenue Account Capital,759175.72,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00619,77007398
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,LOVELL PARTNERSHIPS  LTD,Housing Revenue Account Capital,375457.85,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00620,77007398
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,LOW CARBON BOX LTD,Housing Revenue Account Capital,2800.00,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00621,164357
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,OPENVIEW SECURITY SOLUTIONS LIMITED,Housing Revenue Account Capital,69459.89,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00622,77000151
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,PARCOR LTD,Housing Revenue Account Capital,3880.00,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00623,163117
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,PHOENIX GAS SERVICES LIMITED,Housing Revenue Account Capital,6173.58,Contract Payments,2324P07_CR00624,126729
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,PHOENIX GAS SERVICES LIMITED,Housing Revenue Account Capital,5835.46,Contract Payments,2324P07_CR00625,126729
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,PHOENIX GAS SERVICES LIMITED,Housing Revenue Account Capital,5620.59,Contract Payments,2324P07_CR00626,126729
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,PHOENIX GAS SERVICES LIMITED,Housing Revenue Account Capital,5067.92,Contract Payments,2324P07_CR00627,126729
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Oct-2023,Housing Revenue Account Capital,PHOENIX GAS SERVICES LIMITED,Housing Revenue Account Capital,4937.61,Contract Payments,2324P07_CR00628,126729
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,PHOENIX GAS SERVICES LIMITED,Housing Revenue Account Capital,5242.70,Contract Payments,2324P07_CR00629,126729
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,14-Oct-2023,Housing Revenue Account Capital,POWRED HEATING COMPONENTS LIMITED,Housing Revenue Account Capital,1120.21,Materials & Consumables,2324P07_CR00630,133978
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,PR PROPERTY MAINTENANCE,Housing Revenue Account Capital,35842.60,Deferred Charges/Grant Payments,2324P07_CR00631,33836
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,SEDDON CONSTRUCTION LIMITED,Housing Revenue Account Capital,11907.71,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00632,132999
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,12-Oct-2023,Housing Revenue Account Capital,SEDDON CONSTRUCTION LIMITED,Housing Revenue Account Capital,571931.58,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00633,132999
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,02-Oct-2023,Housing Revenue Account Capital,SELECT WINDOWS (HOME IMPROVEMENTS) LIMITED,Housing Revenue Account Capital,586.71,Contract Payments,2324P07_CR00634,42616
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,02-Oct-2023,Housing Revenue Account Capital,SELECT WINDOWS (HOME IMPROVEMENTS) LIMITED,Housing Revenue Account Capital,597.46,Contract Payments,2324P07_CR00635,42616
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,02-Oct-2023,Housing Revenue Account Capital,SELECT WINDOWS (HOME IMPROVEMENTS) LIMITED,Housing Revenue Account Capital,504.69,Contract Payments,2324P07_CR00636,42616
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,02-Oct-2023,Housing Revenue Account Capital,SELECT WINDOWS (HOME IMPROVEMENTS) LIMITED,Housing Revenue Account Capital,614.05,Contract Payments,2324P07_CR00637,42616
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,SELECT WINDOWS (HOME IMPROVEMENTS) LIMITED,Housing Revenue Account Capital,685.55,Contract Payments,2324P07_CR00638,42616
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,SELECT WINDOWS (HOME IMPROVEMENTS) LIMITED,Housing Revenue Account Capital,2719.44,Contract Payments,2324P07_CR00639,42616
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,SELECT WINDOWS (HOME IMPROVEMENTS) LIMITED,Housing Revenue Account Capital,977.85,Contract Payments,2324P07_CR00640,42616
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,SELECT WINDOWS (HOME IMPROVEMENTS) LIMITED,Housing Revenue Account Capital,1082.81,Contract Payments,2324P07_CR00641,42616
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,SELECT WINDOWS (HOME IMPROVEMENTS) LIMITED,Housing Revenue Account Capital,811.12,Contract Payments,2324P07_CR00642,42616
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,SELECT WINDOWS (HOME IMPROVEMENTS) LIMITED,Housing Revenue Account Capital,540.75,Contract Payments,2324P07_CR00643,42616
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,05-Oct-2023,Housing Revenue Account Capital,SELECT WINDOWS (HOME IMPROVEMENTS) LIMITED,Housing Revenue Account Capital,2460.80,Contract Payments,2324P07_CR00644,42616
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,05-Oct-2023,Housing Revenue Account Capital,SELECT WINDOWS (HOME IMPROVEMENTS) LIMITED,Housing Revenue Account Capital,811.12,Contract Payments,2324P07_CR00645,42616
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,SMIRTHWAITE LIMITED,Housing Revenue Account Capital,3992.00,Externally Purchased Professional Services ,2324P07_CR00646,01551366
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,STARRANT LTD    ,Housing Revenue Account Capital,56865.48,CIP - Infrastructure,2324P07_CR00647,77000855
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,07-Oct-2023,Housing Revenue Account Capital,SURE MAINTENANCE LIMITED,Housing Revenue Account Capital,149758.29,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00648,93926
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,06-Oct-2023,Housing Revenue Account Capital,SYCAMORE WINDOWS & CONSERVATORIES LIMITED,Housing Revenue Account Capital,266099.72,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00649,145272
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,TRICAS CONSTRUCTION LIMITED,Housing Revenue Account Capital,174276.17,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00650,165600
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,18-Oct-2023,Housing Revenue Account Capital,TRICAS CONSTRUCTION LIMITED,Housing Revenue Account Capital,343408.08,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00651,165600
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,VINCI CONSTRUCTION LTD,Housing Revenue Account Capital,4067.22,Deferred Charges/Grant Payments,2324P07_CR00652,36361
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,02-Oct-2023,Housing Revenue Account Capital,VINCI CONSTRUCTION LTD,Housing Revenue Account Capital,7853.74,Deferred Charges/Grant Payments,2324P07_CR00653,36361
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,02-Oct-2023,Housing Revenue Account Capital,VINCI CONSTRUCTION LTD,Housing Revenue Account Capital,8450.51,Deferred Charges/Grant Payments,2324P07_CR00654,36361
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,02-Oct-2023,Housing Revenue Account Capital,VINCI CONSTRUCTION LTD,Housing Revenue Account Capital,11181.53,Deferred Charges/Grant Payments,2324P07_CR00655,36361
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,02-Oct-2023,Housing Revenue Account Capital,VINCI CONSTRUCTION LTD,Housing Revenue Account Capital,6840.34,Deferred Charges/Grant Payments,2324P07_CR00656,36361
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,VINCI CONSTRUCTION LTD,Housing Revenue Account Capital,8656.98,Deferred Charges/Grant Payments,2324P07_CR00657,36361
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,VINCI CONSTRUCTION LTD,Housing Revenue Account Capital,39996.84,Deferred Charges/Grant Payments,2324P07_CR00658,36361
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,VINCI CONSTRUCTION LTD,Housing Revenue Account Capital,7865.29,Deferred Charges/Grant Payments,2324P07_CR00659,36361
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,17-Oct-2023,Housing Revenue Account Capital,VINCI CONSTRUCTION LTD,Housing Revenue Account Capital,10194.62,Deferred Charges/Grant Payments,2324P07_CR00660,36361
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,20-Oct-2023,Housing Revenue Account Capital,VINCI CONSTRUCTION LTD,Housing Revenue Account Capital,76022.13,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00661,36361
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Oct-2023,Housing Revenue Account Capital,VINCI CONSTRUCTION LTD,Housing Revenue Account Capital,11974.63,Deferred Charges/Grant Payments,2324P07_CR00662,36361
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,13-Oct-2023,Housing Revenue Account Capital,LIFT & ENGINEERING SERVICES LTD,Housing Revenue Account Capital,675.89,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00663,77003962
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,17-Oct-2023,Housing Revenue Account Capital,LIFT & ENGINEERING SERVICES LTD,Housing Revenue Account Capital,601.16,"CIP - New Construction,Conversion, Enhancement & Reno",2324P07_CR00664,77003962
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,23-Oct-2023,Individual School Budgets With Inclusion,5 STAR DAY NURSERY - OLDBURY,Individual School Budgets With Inclusion,6539.40,Grant Payments,2324P07_CR00665,120730
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,23-Oct-2023,Individual School Budgets With Inclusion,5 STAR DAY NURSERY LIMITED,Individual School Budgets With Inclusion,4810.05,Grant Payments,2324P07_CR00666,105382
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,23-Oct-2023,Individual School Budgets With Inclusion,ABC DAY NURSERY & PRE SCHOOL LTD,Individual School Budgets With Inclusion,9984.45,Grant Payments,2324P07_CR00667,01472823
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,23-Oct-2023,Individual School Budgets With Inclusion,ADVENTURE QUEST (GREAT BRIDGE) LTD,Individual School Budgets With Inclusion,5721.98,Grant Payments,2324P07_CR00668,153563
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,23-Oct-2023,Individual School Budgets With Inclusion,AL KAHIR SCHOOL,Individual School Budgets With Inclusion,4047.75,Grant Payments,2324P07_CR00669,128728
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,23-Oct-2023,Individual School Budgets With Inclusion,BABY STEPS DAY CARE,Individual School Budgets With Inclusion,1603.35,Grant Payments,2324P07_CR00670,165672
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,23-Oct-2023,Individual School Budgets With Inclusion,BANANA MOON DAY NURSERY,Individual School Budgets With Inclusion,4087.13,Grant Payments,2324P07_CR00671,124220
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,23-Oct-2023,Individual School Budgets With Inclusion,BOOKWORMS DAYCARE LIMITED,Individual School Budgets With Inclusion,7555.80,Grant Payments,2324P07_CR00672,114741
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,23-Oct-2023,Individual School Budgets With Inclusion,BRIGHT LIGHTS DAY NURSERY,Individual School Budgets With Inclusion,8979.78,Grant Payments,2324P07_CR00673,89877
