Body Name,Body,Date,Department,Beneficiary,Summary of Purpose (SeRCOP),Amount SUM,Merchant Code,Transaction Number,Supplier ID
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,TINY STEPS,Individual School Budgets With Inclusion,3082.86,Grant Payments,2324P11_CR00781,125778
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,TINY TOEZ LIMITED,Individual School Budgets With Inclusion,11791.49,Grant Payments,2324P11_CR00782,23618
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,"TINYWOODS PRESCHOOL,",Individual School Budgets With Inclusion,22010.79,Grant Payments,2324P11_CR00783,91788
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,TIPTON NURSERY,Individual School Budgets With Inclusion,9112.55,Grant Payments,2324P11_CR00784,89881
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,TIPTON TODDLERS DAY NURSERY,Individual School Budgets With Inclusion,17403.01,Grant Payments,2324P11_CR00785,4397
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,TULIP DAY NURSERY LTD,Individual School Budgets With Inclusion,7855.65,Grant Payments,2324P11_CR00786,152250
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,TWO STEPS PRE-SCHOOL,Individual School Budgets With Inclusion,4123.55,Grant Payments,2324P11_CR00787,109186
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,UNICORN DAY NURSERY,Individual School Budgets With Inclusion,27839.59,Grant Payments,2324P11_CR00788,91543
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,UNITED KIDS CHILDCARE,Individual School Budgets With Inclusion,20456.17,Grant Payments,2324P11_CR00789,134806
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,UNITED KIDS LIMITED,Individual School Budgets With Inclusion,11406.58,Grant Payments,2324P11_CR00790,136360
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,WEST BROMWICH & DISTRICT Y.M.C.A. COMMUNITY ENTERPRISES,Individual School Budgets With Inclusion,16041.92,Grant Payments,2324P11_CR00791,01088376
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,WHITECREST PRIMARY SCHOOL            ,Individual School Budgets With Inclusion,5121.47,Grant Payments,2324P11_CR00792,38087
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,WIGGLES & GIGGLES OLDBURY LTD,Individual School Budgets With Inclusion,15117.30,Grant Payments,2324P11_CR00793,01674799
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,WONDERLAND CHILDRENS DAY NURSERY (UK) LTD,Individual School Budgets With Inclusion,32370.03,Grant Payments,2324P11_CR00794,50852
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,REDACTED PERSONAL DATA T/A HONEYBEES HOME NURSERY,Individual School Budgets With Inclusion,1209.38,Grant Payments,2324P11_CR00795,REDACTED PERSONAL DATA
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,ABIGAIL CRUMPTON,Individual School Budgets With Inclusion,1585.98,Grant Payments,2324P11_CR00796,130863
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,CARA PRATT,Individual School Budgets With Inclusion,604.69,Grant Payments,2324P11_CR00797,140537
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,CAROLINE HENDERSON,Individual School Budgets With Inclusion,604.69,Grant Payments,2324P11_CR00798,129980
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,CATHY THOMPSON,Individual School Budgets With Inclusion,604.69,Grant Payments,2324P11_CR00799,125814
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,CHANTELLE WILLIAMSON,Individual School Budgets With Inclusion,2721.11,Grant Payments,2324P11_CR00800,165512
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,CLARE O'DRISCOLL,Individual School Budgets With Inclusion,915.95,Grant Payments,2324P11_CR00801,129659
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,DANIELLE MARIE GOODALL,Individual School Budgets With Inclusion,604.69,Grant Payments,2324P11_CR00802,129704
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,DONNA CLEARY,Individual School Budgets With Inclusion,604.69,Grant Payments,2324P11_CR00803,118531
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,ELIZABETH TURNER,Individual School Budgets With Inclusion,604.69,Grant Payments,2324P11_CR00804,34523
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,FIONA TOLLADY,Individual School Budgets With Inclusion,604.69,Grant Payments,2324P11_CR00805,92750
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,GAIL FAY PREECE,Individual School Budgets With Inclusion,2418.77,Grant Payments,2324P11_CR00806,61415
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,GEMMA ADAMS,Individual School Budgets With Inclusion,806.25,Grant Payments,2324P11_CR00807,129661
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,GEMMA NOONE,Individual School Budgets With Inclusion,616.57,Grant Payments,2324P11_CR00808,153866
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,HAYLEY GODDARD,Individual School Budgets With Inclusion,951.59,Grant Payments,2324P11_CR00809,139835
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,HAYLEY TURNER,Individual School Budgets With Inclusion,604.69,Grant Payments,2324P11_CR00810,162824
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,JACQUELINE HEHIR,Individual School Budgets With Inclusion,1831.89,Grant Payments,2324P11_CR00811,75203
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,JENNIFER LOUISE LEATHERLAND,Individual School Budgets With Inclusion,1256.90,Grant Payments,2324P11_CR00812,131850
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,JOANNE HUGHES,Individual School Budgets With Inclusion,634.39,Grant Payments,2324P11_CR00813,120199
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,JULIE BAINES,Individual School Budgets With Inclusion,604.69,Grant Payments,2324P11_CR00814,129408
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,KAI DRUMS,Individual School Budgets With Inclusion,8243.53,Grant Payments,2324P11_CR00815,120729
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,LEEANNE ADAMS,Individual School Budgets With Inclusion,2466.29,Grant Payments,2324P11_CR00816,134517
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,LEKA HOWE,Individual School Budgets With Inclusion,1541.43,Grant Payments,2324P11_CR00817,119503
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,LISA KAMIL,Individual School Budgets With Inclusion,579.49,Grant Payments,2324P11_CR00818,166809
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,MICHAELA MOSELEY,Individual School Budgets With Inclusion,1268.78,Grant Payments,2324P11_CR00819,121672
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,MONIQUE BROWN.,Individual School Budgets With Inclusion,634.39,Grant Payments,2324P11_CR00820,127112
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,NICOLA DURBER,Individual School Budgets With Inclusion,806.25,Grant Payments,2324P11_CR00821,124216
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,PAMELA VIRDEE,Individual School Budgets With Inclusion,564.38,Grant Payments,2324P11_CR00822,133209
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,REKA ONWUMELU,Individual School Budgets With Inclusion,1108.60,Grant Payments,2324P11_CR00823,123887
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,ROWINA WINDSOR,Individual School Budgets With Inclusion,2137.21,Grant Payments,2324P11_CR00824,138305
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,RUPINDER KAUR.,Individual School Budgets With Inclusion,1209.38,Grant Payments,2324P11_CR00825,143707
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,SARAH WATERS,Individual School Budgets With Inclusion,2342.97,Grant Payments,2324P11_CR00826,134518
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,SATVINDER KAUR,Individual School Budgets With Inclusion,3628.15,Grant Payments,2324P11_CR00827,131042
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,SHARONJIT SUKHNAIN,Individual School Budgets With Inclusion,604.69,Grant Payments,2324P11_CR00828,166147
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,SUE LEATHERLAND,Individual School Budgets With Inclusion,604.69,Grant Payments,2324P11_CR00829,130855
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,THERESA DEAKIN,Individual School Budgets With Inclusion,604.69,Grant Payments,2324P11_CR00830,39468
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,TRACEY RALLEY,Individual School Budgets With Inclusion,604.69,Grant Payments,2324P11_CR00831,139205
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,VANESSA BILLINGSLEY,Individual School Budgets With Inclusion,2418.77,Grant Payments,2324P11_CR00832,125216
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Feb-2024,Individual School Budgets With Inclusion,WENDY MAXWELL,Individual School Budgets With Inclusion,5495.69,Grant Payments,2324P11_CR00833,37344
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,09-Feb-2024,Individual School Budgets With Inclusion,HAYS SPECIALIST RECRUITMENT LTD,Individual School Budgets With Inclusion,-6122.70,Agency Staff,2324P11_CR00834,80349
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,HORIZON CARE AND EDUCATION GROUP LIMITED,Individual School Budgets With Inclusion,-16153.83,Other Establishments,2324P11_CR00835,114884
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,HORIZON CARE AND EDUCATION GROUP LIMITED,Individual School Budgets With Inclusion,-6076.92,Other Establishments,2324P11_CR00836,114884
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,HORIZON CARE AND EDUCATION GROUP LIMITED,Individual School Budgets With Inclusion,-5803.20,Other Establishments,2324P11_CR00837,114884
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,HORIZON CARE AND EDUCATION GROUP LIMITED,Individual School Budgets With Inclusion,-4024.80,Other Establishments,2324P11_CR00838,114884
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,07-Feb-2024,Individual School Budgets With Inclusion,AGILISYS LTD,Individual School Budgets With Inclusion,10412.61,Externally Purchased Professional Services ,2324P11_CR00839,101847
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,ASCEND EDUCATION PROVISION LTD,Individual School Budgets With Inclusion,7200.00,Other Establishments,2324P11_CR00840,136631
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,ASCEND EDUCATION PROVISION LTD,Individual School Budgets With Inclusion,2700.00,Other Establishments,2324P11_CR00841,136631
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,ASCEND EDUCATION PROVISION LTD,Individual School Budgets With Inclusion,1125.00,Other Establishments,2324P11_CR00842,136631
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,BIRMINGHAM CITY UNIVERSITY,Individual School Budgets With Inclusion,783.00,Staff Development & Training,2324P11_CR00843,01564602
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,BLACKWATER ACADEMY,Individual School Budgets With Inclusion,4750.00,Other Establishments,2324P11_CR00844,129151
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,BLACKWATER ACADEMY,Individual School Budgets With Inclusion,6250.00,Other Establishments,2324P11_CR00845,129151
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,BLACKWATER ACADEMY,Individual School Budgets With Inclusion,13000.00,Other Establishments,2324P11_CR00846,129151
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,BLACKWATER ACADEMY,Individual School Budgets With Inclusion,6555.00,Other Establishments,2324P11_CR00847,129151
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,19-Feb-2024,Individual School Budgets With Inclusion,BLACKWATER ACADEMY,Individual School Budgets With Inclusion,8625.00,Other Establishments,2324P11_CR00848,129151
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,19-Feb-2024,Individual School Budgets With Inclusion,BLACKWATER ACADEMY,Individual School Budgets With Inclusion,13000.00,Other Establishments,2324P11_CR00849,129151
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,19-Feb-2024,Individual School Budgets With Inclusion,BOW STREET SCHOOL LTD,Individual School Budgets With Inclusion,112121.20,Other Establishments,2324P11_CR00850,115236
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,BRIDGEND COUNTY BOUROUGH COUNCIL,Individual School Budgets With Inclusion,10341.00,Other Local Authorities,2324P11_CR00851,167464
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,COLMORE EDUCATION RECRUITMENT,Individual School Budgets With Inclusion,1875.00,Agency Staff,2324P11_CR00852,148720
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,COLMORE EDUCATION RECRUITMENT,Individual School Budgets With Inclusion,4665.00,Agency Staff,2324P11_CR00853,148720
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,COLMORE EDUCATION RECRUITMENT,Individual School Budgets With Inclusion,5257.80,Agency Staff,2324P11_CR00854,148720
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,COLMORE EDUCATION RECRUITMENT,Individual School Budgets With Inclusion,1875.00,Agency Staff,2324P11_CR00855,148720
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,COLMORE EDUCATION RECRUITMENT,Individual School Budgets With Inclusion,1670.00,Agency Staff,2324P11_CR00856,148720
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,COLMORE EDUCATION RECRUITMENT,Individual School Budgets With Inclusion,560.00,Agency Staff,2324P11_CR00857,148720
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,COMMUNITY SKILLS AND KNOWLEDGE NETWORK CIC,Individual School Budgets With Inclusion,3731.00,Externally Purchased Professional Services ,2324P11_CR00858,133735
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,CONNEVANS LIMITED,Individual School Budgets With Inclusion,845.00,Equipment & Furniture ,2324P11_CR00859,01001241
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,CONNEX EDUCATION PARTNERSHIP LTD,Individual School Budgets With Inclusion,665.00,Agency Staff,2324P11_CR00860,164513
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,CONNEX EDUCATION PARTNERSHIP LTD,Individual School Budgets With Inclusion,665.00,Agency Staff,2324P11_CR00861,164513
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,CONNEX EDUCATION PARTNERSHIP LTD,Individual School Budgets With Inclusion,665.00,Agency Staff,2324P11_CR00862,164513
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,CONNEX EDUCATION PARTNERSHIP LTD,Individual School Budgets With Inclusion,665.00,Agency Staff,2324P11_CR00863,164513
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,CONNEX EDUCATION PARTNERSHIP LTD,Individual School Budgets With Inclusion,665.00,Agency Staff,2324P11_CR00864,164513
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,CONNEX EDUCATION PARTNERSHIP LTD,Individual School Budgets With Inclusion,665.00,Agency Staff,2324P11_CR00865,164513
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,CONNEX EDUCATION PARTNERSHIP LTD,Individual School Budgets With Inclusion,665.00,Agency Staff,2324P11_CR00866,164513
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,CPI INC.,Individual School Budgets With Inclusion,3985.00,Externally Purchased Professional Services ,2324P11_CR00867,103260
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,CROCKETTS COMMUNITY PRIMARY SCHOOL,Individual School Budgets With Inclusion,520.00,Equipment & Furniture ,2324P11_CR00868,01768821
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,DEVONSHIRE JUNIOR ACADEMY,Individual School Budgets With Inclusion,651.00,Equipment & Furniture ,2324P11_CR00869,118367
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,DUNEDIN COMPLEX CARE LIMITED,Individual School Budgets With Inclusion,616.00,Other Local Authorities,2324P11_CR00870,164634
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,DUNEDIN COMPLEX CARE LIMITED,Individual School Budgets With Inclusion,616.00,Other Local Authorities,2324P11_CR00871,164634
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,DUNEDIN COMPLEX CARE LIMITED,Individual School Budgets With Inclusion,770.00,Other Local Authorities,2324P11_CR00872,164634
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,DUNEDIN COMPLEX CARE LIMITED,Individual School Budgets With Inclusion,770.00,Other Local Authorities,2324P11_CR00873,164634
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,EG (TRAINING) LTD,Individual School Budgets With Inclusion,1534.20,Other Local Authorities,2324P11_CR00874,146780
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,ENVIRONMENTS FOR LEARNING SANDWELL PFI ONE LIMITED,Individual School Budgets With Inclusion,682271.05,PFI & PPP Schemes,2324P11_CR00875,98332
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,ENVIRONMENTS FOR LEARNING SANDWELL PFI ONE LIMITED,Individual School Budgets With Inclusion,3994.05,PFI & PPP Schemes,2324P11_CR00876,98332
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,16-Feb-2024,Individual School Budgets With Inclusion,EQUAL EDUCATION LTD,Individual School Budgets With Inclusion,552.00,Externally Purchased Professional Services ,2324P11_CR00877,128460
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,FIREFLIES NURSERY LIMITED,Individual School Budgets With Inclusion,1575.00,Externally Purchased Professional Services ,2324P11_CR00878,124120
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,FIREFLIES NURSERY LIMITED,Individual School Budgets With Inclusion,787.50,Externally Purchased Professional Services ,2324P11_CR00879,124120
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,GLENMEAD PRIMARY SCHOOL,Individual School Budgets With Inclusion,5000.00,Other Local Authorities,2324P11_CR00880,124261
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Feb-2024,Individual School Budgets With Inclusion,HAYS SPECIALIST RECRUITMENT LTD,Individual School Budgets With Inclusion,64267.86,Agency Staff,2324P11_CR00881,80349
