Body Name,Body,Date,Department,Beneficiary,Summary of Purpose (SeRCOP),Amount SUM,Merchant Code,Transaction Number,Supplier ID
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,SUNFIELD CHILDRENS HOMES LIMITED,Individual School Budgets With Inclusion,5724.99,Other Establishments,2324P12_CR01149,01031488
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,TARGETED PROVISION LTD,Individual School Budgets With Inclusion,1725.00,Externally Purchased Professional Services ,2324P12_CR01150,153248
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,TARGETED PROVISION LTD,Individual School Budgets With Inclusion,1915.00,Externally Purchased Professional Services ,2324P12_CR01151,153248
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,11-Mar-2024,Individual School Budgets With Inclusion,THE AURORA GROUP,Individual School Budgets With Inclusion,20000.00,Other Establishments,2324P12_CR01152,167908
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,THE AURORA GROUP,Individual School Budgets With Inclusion,20000.00,Other Establishments,2324P12_CR01153,167908
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,THE AURORA GROUP,Individual School Budgets With Inclusion,20000.00,Other Establishments,2324P12_CR01154,167908
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,THE EDUCATION DEVELOPMENT SERVICE LIMITED,Individual School Budgets With Inclusion,28500.00,Other Establishments,2324P12_CR01155,104614
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,THE ISLAND PROJECT,Individual School Budgets With Inclusion,31333.33,Other Establishments,2324P12_CR01156,140519
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,TIPTON NURSERY,Individual School Budgets With Inclusion,1800.00,Externally Purchased Professional Services ,2324P12_CR01157,89881
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,19-Mar-2024,Individual School Budgets With Inclusion,TOM MYERS IT,Individual School Budgets With Inclusion,39890.00,ICT ,2324P12_CR01158,168273
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,TOTAL SCHOOL SOLUTIONS (SANDWELL) LTD,Individual School Budgets With Inclusion,38676.00,PFI & PPP Schemes,2324P12_CR01159,34284
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,TOTAL SCHOOL SOLUTIONS (SANDWELL) LTD,Individual School Budgets With Inclusion,266349.10,PFI & PPP Schemes,2324P12_CR01160,34284
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,04-Mar-2024,Individual School Budgets With Inclusion,TOTAL SCHOOL SOLUTIONS (SANDWELL) LTD,Individual School Budgets With Inclusion,266300.54,PFI & PPP Schemes,2324P12_CR01161,34284
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,04-Mar-2024,Individual School Budgets With Inclusion,TOTAL SCHOOL SOLUTIONS (SANDWELL) LTD,Individual School Budgets With Inclusion,36774.00,PFI & PPP Schemes,2324P12_CR01162,34284
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,TOTALENERGIES GAS & POWER LTD,Individual School Budgets With Inclusion,1342.14,Gas,2324P12_CR01163,107605
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,TOTALENERGIES GAS & POWER LTD,Individual School Budgets With Inclusion,763.72,Gas,2324P12_CR01164,107605
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,TOTALENERGIES GAS & POWER LTD,Individual School Budgets With Inclusion,3685.01,Electricity,2324P12_CR01165,107605
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,TOTALENERGIES GAS & POWER LTD,Individual School Budgets With Inclusion,4083.62,Gas,2324P12_CR01166,107605
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,TOTALENERGIES GAS & POWER LTD,Individual School Budgets With Inclusion,642.42,Electricity,2324P12_CR01167,107605
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,TOTALENERGIES GAS & POWER LTD,Individual School Budgets With Inclusion,3286.77,Gas,2324P12_CR01168,107605
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,TOTALENERGIES GAS & POWER LTD,Individual School Budgets With Inclusion,1678.00,Gas,2324P12_CR01169,107605
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,TRINITY SPECIALIST COLLEGE LIMITED,Individual School Budgets With Inclusion,28972.00,Externally Purchased Professional Services ,2324P12_CR01170,114719
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,TRINITY SPECIALIST COLLEGE LIMITED,Individual School Budgets With Inclusion,21772.00,Externally Purchased Professional Services ,2324P12_CR01171,114719
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,TRINITY SPECIALIST COLLEGE LIMITED,Individual School Budgets With Inclusion,21772.00,Externally Purchased Professional Services ,2324P12_CR01172,114719
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,TRINITY SPECIALIST COLLEGE LIMITED,Individual School Budgets With Inclusion,28972.00,Externally Purchased Professional Services ,2324P12_CR01173,114719
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,TUTE EDUCATION LTD,Individual School Budgets With Inclusion,22320.00,Externally Purchased Professional Services ,2324P12_CR01174,145340
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VALUES ACADEMY,Individual School Budgets With Inclusion,8535.00,Other Establishments,2324P12_CR01175,128203
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VALUES ACADEMY,Individual School Budgets With Inclusion,9135.00,Other Establishments,2324P12_CR01176,128203
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VALUES ACADEMY,Individual School Budgets With Inclusion,6000.00,Other Establishments,2324P12_CR01177,128203
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VENN GROUP LTD,Individual School Budgets With Inclusion,1750.10,Agency Staff,2324P12_CR01178,49728
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VENN GROUP LTD,Individual School Budgets With Inclusion,1750.10,Agency Staff,2324P12_CR01179,49728
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VENN GROUP LTD,Individual School Budgets With Inclusion,1750.10,Agency Staff,2324P12_CR01180,49728
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VENN GROUP LTD,Individual School Budgets With Inclusion,1750.10,Agency Staff,2324P12_CR01181,49728
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VENN GROUP LTD,Individual School Budgets With Inclusion,1750.10,Agency Staff,2324P12_CR01182,49728
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VENN GROUP LTD,Individual School Budgets With Inclusion,1750.10,Agency Staff,2324P12_CR01183,49728
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VICTORIA HOUSE NURSERY,Individual School Budgets With Inclusion,3895.50,Externally Purchased Professional Services ,2324P12_CR01184,104097
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VICTORIA HOUSE NURSERY,Individual School Budgets With Inclusion,2625.00,Externally Purchased Professional Services ,2324P12_CR01185,104097
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VICTORIA HOUSE NURSERY,Individual School Budgets With Inclusion,2775.00,Externally Purchased Professional Services ,2324P12_CR01186,104097
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VICTORIA HOUSE NURSERY,Individual School Budgets With Inclusion,2475.00,Externally Purchased Professional Services ,2324P12_CR01187,104097
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VICTORIA HOUSE NURSERY,Individual School Budgets With Inclusion,2775.00,Externally Purchased Professional Services ,2324P12_CR01188,104097
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VICTORIA HOUSE NURSERY,Individual School Budgets With Inclusion,2550.00,Externally Purchased Professional Services ,2324P12_CR01189,104097
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VICTORIA HOUSE NURSERY,Individual School Budgets With Inclusion,2775.00,Externally Purchased Professional Services ,2324P12_CR01190,104097
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VICTORIA SCHOOL,Individual School Budgets With Inclusion,4835.00,Other Local Authorities,2324P12_CR01191,119583
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VICTORIA SCHOOL,Individual School Budgets With Inclusion,8182.31,Other Local Authorities,2324P12_CR01192,119583
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VICTORIA SCHOOL,Individual School Budgets With Inclusion,6322.69,Other Local Authorities,2324P12_CR01193,119583
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VICTORIA SCHOOL,Individual School Budgets With Inclusion,6322.69,Other Local Authorities,2324P12_CR01194,119583
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VICTORIA SCHOOL,Individual School Budgets With Inclusion,5865.98,Other Local Authorities,2324P12_CR01195,119583
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VICTORIA SCHOOL,Individual School Budgets With Inclusion,6322.69,Other Local Authorities,2324P12_CR01196,119583
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VICTORIA SCHOOL,Individual School Budgets With Inclusion,4835.00,Other Local Authorities,2324P12_CR01197,119583
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VICTORIA SCHOOL,Individual School Budgets With Inclusion,4835.00,Other Local Authorities,2324P12_CR01198,119583
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,VICTORIA SCHOOL,Individual School Budgets With Inclusion,4835.00,Other Local Authorities,2324P12_CR01199,119583
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,WALSALL COLLEGE,Individual School Budgets With Inclusion,77780.07,Externally Purchased Professional Services ,2324P12_CR01200,15561
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,WALSALL COLLEGE,Individual School Budgets With Inclusion,1117.40,Externally Purchased Professional Services ,2324P12_CR01201,15561
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,WALSALL COLLEGE,Individual School Budgets With Inclusion,75179.07,Externally Purchased Professional Services ,2324P12_CR01202,15561
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,WATER PLUS SELECT LIMITED,Individual School Budgets With Inclusion,764.72,Water Services,2324P12_CR01203,129644
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,WEST MIDLANDS TRAVEL LIMITED,Individual School Budgets With Inclusion,1160.65,Car Allowances,2324P12_CR01204,01736688
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,21-Mar-2024,Individual School Budgets With Inclusion,WEST MIDLANDS TRAVEL LIMITED,Individual School Budgets With Inclusion,1160.65,Public Transport,2324P12_CR01205,01736688
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,WONDE LTD,Individual School Budgets With Inclusion,975.00,Contract Catering,2324P12_CR01206,149233
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,WORCESTERSHIRE COUNTY COUNCIL,Individual School Budgets With Inclusion,1866.67,Other Local Authorities,2324P12_CR01207,01719134
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,YMCA BLACK COUNTRY GROUP,Individual School Budgets With Inclusion,1800.00,Externally Purchased Professional Services ,2324P12_CR01208,109842
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,YMCA BLACK COUNTRY GROUP,Individual School Budgets With Inclusion,2225.00,Externally Purchased Professional Services ,2324P12_CR01209,109842
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,YMCA BLACK COUNTRY GROUP,Individual School Budgets With Inclusion,1575.00,Externally Purchased Professional Services ,2324P12_CR01210,109842
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,ELIZABETH SUSAN SINGLETON,Individual School Budgets With Inclusion,953.00,Subscriptions,2324P12_CR01211,120312
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,14-Mar-2024,Individual School Budgets With Inclusion,JO DAVIDSON,Individual School Budgets With Inclusion,1700.00,Consultancy,2324P12_CR01212,168104
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,ABBEY JUNIOR SCHOOL     ,Individual School Budgets With Inclusion,1300.00,Grants,2324P12_CR01213,04031024
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,ADELAIDE SCHOOL,Individual School Budgets With Inclusion,650.00,Grants,2324P12_CR01214,165201
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,ALDRIDGE SCHOOL,Individual School Budgets With Inclusion,1300.00,Grants,2324P12_CR01215,7225
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,ALVECHURCH C OF E MIDDLE SCHOOL,Individual School Budgets With Inclusion,1300.00,Grants,2324P12_CR01216,136232
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,ASTON MANOR ACADEMY,Individual School Budgets With Inclusion,650.00,Grants,2324P12_CR01217,22023
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BEACON HILL ACADEMY,Individual School Budgets With Inclusion,650.00,Grants,2324P12_CR01218,146872
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BEARWOOD PRIMARY SCHOOL ,Individual School Budgets With Inclusion,3250.00,Grants,2324P12_CR01219,60967
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BILSTON CE PRIMARY SCHOOL,Individual School Budgets With Inclusion,650.00,Grants,2324P12_CR01220,137425
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BIRCHFIELD PRIMARY SCHOOL,Individual School Budgets With Inclusion,650.00,Grants,2324P12_CR01221,165122
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BISHOP WALSH CATHOLIC SCHOOL,Individual School Budgets With Inclusion,1950.00,Grants,2324P12_CR01222,94758
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BLACKHEATH PRIMARY SCHOOL ,Individual School Budgets With Inclusion,1300.00,Grants,2324P12_CR01223,04024198
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BLACKWATER ACADEMY,Individual School Budgets With Inclusion,650.00,Grants,2324P12_CR01224,129151
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BLEAKHOUSE PRIMARY SCHOOL.,Individual School Budgets With Inclusion,1300.00,Grants,2324P12_CR01225,60969
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BLESSED EDWARD OLDCORNE CATHOLIC COLLEGE,Individual School Budgets With Inclusion,650.00,Grants,2324P12_CR01226,140198
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BLUE COAT C OF E ACADEMY,Individual School Budgets With Inclusion,2600.00,Grants,2324P12_CR01227,9007
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BLUE COAT JUNIOR SCHOOL,Individual School Budgets With Inclusion,650.00,Grants,2324P12_CR01228,127510
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BOURNVILLE JUNIOR SCHOOL,Individual School Budgets With Inclusion,7150.00,Grants,2324P12_CR01229,132675
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BRAMFORD PRIMARY SCHOOL,Individual School Budgets With Inclusion,650.00,Grants,2324P12_CR01230,140197
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BRANAS SCHOOL,Individual School Budgets With Inclusion,650.00,Grants,2324P12_CR01231,165602
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BRANDHALL PRIMARY SCHOOL   ,Individual School Budgets With Inclusion,1300.00,Grants,2324P12_CR01232,60971
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BRICKHOUSE PRIMARY SCHOOL,Individual School Budgets With Inclusion,1300.00,Grants,2324P12_CR01233,60973
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BRISTNALL HALL ACADEMY,Individual School Budgets With Inclusion,3900.00,Grants,2324P12_CR01234,107471
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BROOK PRIMARY SCHOOL,Individual School Budgets With Inclusion,1300.00,Grants,2324P12_CR01235,137600
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,BROWNHILLS WEST PRIMARY SCHOOL,Individual School Budgets With Inclusion,1300.00,Grants,2324P12_CR01236,165183
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,CANNOCK CHASE HIGH SCHOOL,Individual School Budgets With Inclusion,650.00,Grants,2324P12_CR01237,148192
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,CAPE PRIMARY SCHOOL,Individual School Budgets With Inclusion,1950.00,Grants,2324P12_CR01238,01672537
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,CARR GREEN PRIMARY SCHOOL,Individual School Budgets With Inclusion,650.00,Grants,2324P12_CR01239,157258
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,CASTLEWOOD SCHOOL,Individual School Budgets With Inclusion,650.00,Grants,2324P12_CR01240,165235
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,CAUSEWAY GREEN PRIMARY SCHOOL  ,Individual School Budgets With Inclusion,1300.00,Grants,2324P12_CR01241,60976
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,CHANDOS PRIMARY SCHOOL,Individual School Budgets With Inclusion,1300.00,Grants,2324P12_CR01242,148194
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,CHRIST CHURCH C OF E PRIMARY SCHOOL,Individual School Budgets With Inclusion,650.00,Grants,2324P12_CR01243,1705
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,COLLEY LANE PRIMARY ACADEMY,Individual School Budgets With Inclusion,650.00,Grants,2324P12_CR01244,165185
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,COLMERS SCHOOL & 6TH FORM COLLEGE,Individual School Budgets With Inclusion,1300.00,Grants,2324P12_CR01245,97250
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,COPPICE PERFORMING ARTS SCHOOL,Individual School Budgets With Inclusion,1300.00,Grants,2324P12_CR01246,136020
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,CORE EDUCATION TRUST,Individual School Budgets With Inclusion,1950.00,Grants,2324P12_CR01247,131761
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,CROCKETTS LANE COMMUNITY PRIMARY SCHOOL  ,Individual School Budgets With Inclusion,650.00,Grants,2324P12_CR01248,60980
Sandwell Metropolitan Borough Council,http://www.sandwell.gov.uk/info/200202/performance_and_spending/1079/payments_over_500,01-Mar-2024,Individual School Budgets With Inclusion,DELVES INFANT & NURSERY SCHOOL,Individual School Budgets With Inclusion,650.00,Grants,2324P12_CR01249,121408
