May-23,,,,,,,,
Body,Body Name,Effective Date,Transaction Number,Amount,Supplier Name,Supplier Number,Expense Area,Service Area
HCC,Hull City Council,11-May-23,11100773,81.33,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,19-May-23,11115998,212.27,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,19-May-23,11116000,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,19-May-23,11116002,32.50,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,19-May-23,11116004,32.50,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,19-May-23,11116006,32.50,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,19-May-23,11116007,32.50,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,19-May-23,11116009,32.50,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,19-May-23,11116011,32.50,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,19-May-23,11116012,32.50,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116014,32.50,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116016,32.50,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116017,102.57,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116019,498.80,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116021,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116022,122.01,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116024,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116026,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116028,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116030,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116031,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116033,595.00,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116035,77.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116037,203.35,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116038,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116040,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116042,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116044,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,18-May-23,11116045,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132771,126.33,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132772,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132773,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132774,81.33,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132775,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132776,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132777,81.33,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132778,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132779,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132780,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132781,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132782,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132783,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132784,81.33,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132785,81.33,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132786,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132787,203.35,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132788,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132789,81.33,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132790,191.52,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132791,81.33,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132792,126.33,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132793,81.33,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132794,81.33,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132795,61.90,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,25-May-23,11132796,40.67,ABCA SYSTEMS,10054755,R&M - Citywide,Neighbourhoods & Housing
HCC,Hull City Council,24-May-23,11132564,521.78,REDACTED,REDACTED,Beverley Road THI,CAPITAL
HCC,Hull City Council,24-May-23,11132565,239.40,REDACTED,REDACTED,Beverley Road THI,CAPITAL
HCC,Hull City Council,22-May-23,11117694,805.32,REDACTED,REDACTED,Direct Payments,Adults Social Care
HCC,Hull City Council,30-May-23,11139740,"1,000.00",ABILITE LIMITED,10157110,ERDF - ICT,Economic Development and Regeneration
HCC,Hull City Council,03-May-23,11032762,"2,937.00",ABILITY SMART,10138081,Assessment Team 1,Safeguarding
HCC,Hull City Council,05-May-23,11079509,"6,240.00",ABSOLUTELY CULTURED LIMITED,10121127,Commissioning Budget (H&WB),Early Intervention
HCC,Hull City Council,25-May-23,11105748,600.00,ACCESS INDEPENDENT LTD,10149229,Community See and Solve,Adults Social Care
HCC,Hull City Council,24-May-23,11114011,"3,150.00",ACCESS TREE CARE,10120619,Tree Maintenance,Street Scene Services
HCC,Hull City Council,25-May-23,11074713,"2,628.00",ACCESS UK LTD,10147200,Supporting Independence,Adults Social Care
HCC,Hull City Council,26-May-23,11134792,240.00,ACE AND QUICK MOVES,10152916,Localities West - Team 1,Safeguarding
HCC,Hull City Council,26-May-23,11134795,35.00,ACE AND QUICK MOVES,10152916,Localities West - Team 1,Safeguarding
HCC,Hull City Council,16-May-23,11105985,"2,750.00",ACKLAMS COACHES,01324249,Home to School Transport - Special,Learning and Skills
HCC,Hull City Council,05-May-23,11079562,"21,041.94",ACORN CARE & EDUCATION LTD (OUTCOMES FIRST GROUP),10070358,Independent Schools,Learning and Skills
HCC,Hull City Council,05-May-23,11079564,"40,030.01",ACORN CARE & EDUCATION LTD (OUTCOMES FIRST GROUP),10070358,Independent Schools,Learning and Skills
HCC,Hull City Council,05-May-23,11079566,"33,073.33",ACORN CARE & EDUCATION LTD (OUTCOMES FIRST GROUP),10070358,Independent Schools,Learning and Skills
HCC,Hull City Council,05-May-23,11079567,"32,372.00",ACORN CARE & EDUCATION LTD (OUTCOMES FIRST GROUP),10070358,Independent Schools,Learning and Skills
HCC,Hull City Council,05-May-23,11079568,"39,194.05",ACORN CARE & EDUCATION LTD (OUTCOMES FIRST GROUP),10070358,Independent Schools,Learning and Skills
HCC,Hull City Council,05-May-23,11079570,"34,972.00",ACORN CARE & EDUCATION LTD (OUTCOMES FIRST GROUP),10070358,Independent Schools,Learning and Skills
HCC,Hull City Council,05-May-23,11079574,"33,932.54",ACORN CARE & EDUCATION LTD (OUTCOMES FIRST GROUP),10070358,Independent Schools,Learning and Skills
HCC,Hull City Council,05-May-23,11079584,"16,177.23",ACORN CARE & EDUCATION LTD (OUTCOMES FIRST GROUP),10070358,Independent Schools,Learning and Skills
HCC,Hull City Council,16-May-23,10983449,"2,587.84",ACS BUSINESS SUPPLIES,10139834,Information and Data Management,Digital & ICT
HCC,Hull City Council,04-May-23,11078510,200.00,ACS BUSINESS SUPPLIES,10139834,Unified Communications and Security,Digital & ICT
HCC,Hull City Council,04-May-23,11078510,18.00,ACS BUSINESS SUPPLIES,10139834,Unified Communications and Security,Digital & ICT
HCC,Hull City Council,04-May-23,11078510,3.60,ACS BUSINESS SUPPLIES,10139834,SEN Statementing Costs,Learning and Skills
HCC,Hull City Council,04-May-23,11078510,3.60,ACS BUSINESS SUPPLIES,10139834,Fostering - Hull City Council,Safeguarding
HCC,Hull City Council,04-May-23,11078510,10.80,ACS BUSINESS SUPPLIES,10139834,Pathway Team,Safeguarding
HCC,Hull City Council,24-May-23,11127835,"9,626.72",ACTION FOR CHILDREN,10052038,Fostering Agency,Safeguarding
HCC,Hull City Council,18-May-23,11115928,228.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,18-May-23,11115930,228.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133013,"2,166.00",ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133014,"1,026.00",ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133015,570.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133016,570.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133017,456.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133018,"1,026.00",ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133019,"1,368.00",ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133020,"1,026.00",ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133021,570.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133022,570.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133023,"1,026.00",ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133024,684.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133025,"1,236.24",ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133026,684.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133027,"1,026.00",ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133028,"1,026.00",ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133029,798.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133030,912.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133031,798.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133032,798.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133033,228.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133034,570.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133035,570.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133036,456.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133037,570.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133038,456.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133039,342.00,ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133040,"1,026.00",ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133041,"2,208.96",ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
HCC,Hull City Council,25-May-23,11133042,"1,026.00",ACTIVE DAY CARE HULL LTD,10090231,Agency Day Care,Adults Social Care
