Nov-23,,,,,,,,
Body,Body Name,Effective Date,Transaction Number,Amount,Supplier Name,Supplier Number,Expense Area,Service Area
HCC,Hull City Council,10/11/2023,11819622,15986.92,HULL WOMENS AID,01329004,Domestic Abuse - Housing Related Support,CitySafe
HCC,Hull City Council,10/11/2023,11819623,17229.02,HULL WOMENS AID,01329004,Domestic Abuse - Housing Related Support,CitySafe
HCC,Hull City Council,22/11/2023,11843646,16.69,HULL WYKE RUGBY CLUB,10146242,N & H Area Teams,Neighbourhoods & Housing
HCC,Hull City Council,02/11/2023,11798427,650,HULL2LET,10079232,Agency - Supported Living,Adults Social Care
HCC,Hull City Council,02/11/2023,11753229,5000,HUMBER BRIDGE BOARD,01080853,Hull Fair,"Major Projects, Culture & Place"
HCC,Hull City Council,02/11/2023,11725532,580,HUMBER CLEARANCE AND CLEANING,10099115,Street Scene Enforcement,Street Scene Services
HCC,Hull City Council,22/11/2023,11808418,825,HUMBER CLEARANCE AND CLEANING,10099115,Street Scene Enforcement,Street Scene Services
HCC,Hull City Council,30/11/2023,11851566,795,HUMBER CLEARANCE AND CLEANING,10099115,Street Scene Enforcement,Street Scene Services
HCC,Hull City Council,17/11/2023,11831517,25476.8,HUMBER EDUCATION TRUST,10131211,Contingencies,CAPITAL
HCC,Hull City Council,28/11/2023,11857536,18353.69,HUMBER EDUCATION TRUST T/A ADELAIDE PRIMARY SCHOOL,10118577,Schools Budget Contingency,Corporate Finance
HCC,Hull City Council,22/11/2023,11844474,37952.85,HUMBER EDUCATION TRUST T/A BROADACRE PRIMARY SCHOOL,10122088,Pupil Growth Fund,Learning and Skills
HCC,Hull City Council,28/11/2023,11857539,18446.4,HUMBER EDUCATION TRUST T/A BROADACRE PRIMARY SCHOOL,10122088,Schools Budget Contingency,Corporate Finance
HCC,Hull City Council,28/11/2023,11857535,6362.6,HUMBER EDUCATION TRUST T/A CLIFTON PRIMARY SCHOOL,10117993,Schools Budget Contingency,Corporate Finance
HCC,Hull City Council,28/11/2023,11857543,175058.4,HUMBER EDUCATION TRUST T/A FREDERICK HOLMES SCHOOL,10125555,Schools Budget Contingency,Corporate Finance
HCC,Hull City Council,28/11/2023,11857533,10263,HUMBER EDUCATION TRUST T/A NEASDEN PRIMARY SCHOOL,10117342,Schools Budget Contingency,Corporate Finance
HCC,Hull City Council,28/11/2023,11857537,5366.19,HUMBER EDUCATION TRUST T/A PARKSTONE PRIMARY SCHOOL,10119547,Schools Budget Contingency,Corporate Finance
HCC,Hull City Council,15/11/2023,11828387,49547.36,HUMBER LEARNING CONSORTIUM,01333971,Shared Prosperity Fund - Revenue Grants,Economic Development and Regeneration
HCC,Hull City Council,13/11/2023,11820208,2509.92,HUMBER NHS FOUNDATION TRUST,10022323,Agency Nursing Under 65,Adults Social Care
HCC,Hull City Council,13/11/2023,11820208,878.84,HUMBER NHS FOUNDATION TRUST,10022323,Elderly Free Nursing Care,Adults Social Care
HCC,Hull City Council,01/11/2023,11433370,6264.5,HUMBER TEACHING NHS FOUNDATION TRUST,10122173,0-5 Health Visiting Services,Health and Wellbeing
HCC,Hull City Council,01/11/2023,11738220,2670.5,HUMBER TEACHING NHS FOUNDATION TRUST,10122173,Asylum Unaccompanied Children,Safeguarding
HCC,Hull City Council,06/11/2023,11770842,-10000,HUMBER TEACHING NHS FOUNDATION TRUST,10122173,Early Years & Childcare,Early Intervention
HCC,Hull City Council,06/11/2023,11813234,2670.48,HUMBER TEACHING NHS FOUNDATION TRUST,10122173,Asylum Unaccompanied Children,Safeguarding
HCC,Hull City Council,06/11/2023,11813236,2670.5,HUMBER TEACHING NHS FOUNDATION TRUST,10122173,Asylum Unaccompanied Children,Safeguarding
HCC,Hull City Council,06/11/2023,11813237,2670.5,HUMBER TEACHING NHS FOUNDATION TRUST,10122173,Asylum Unaccompanied Children,Safeguarding
HCC,Hull City Council,06/11/2023,11813238,2670.5,HUMBER TEACHING NHS FOUNDATION TRUST,10122173,Asylum Unaccompanied Children,Safeguarding
HCC,Hull City Council,20/11/2023,11839528,6264.5,HUMBER TEACHING NHS FOUNDATION TRUST,10122173,0-5 Health Visiting Services,Health and Wellbeing
HCC,Hull City Council,23/11/2023,11847405,10000,HUMBER TEACHING NHS FOUNDATION TRUST,10122173,Early Years & Childcare,Early Intervention
HCC,Hull City Council,27/11/2023,11851657,938000,HUMBER TEACHING NHS FOUNDATION TRUST,10122173,Shared Care Record Development,CAPITAL
HCC,Hull City Council,02/11/2023,11800116,151.47,HUMBERCARE,01300146,Rough Sleeping Grant - CitySafe,CitySafe
HCC,Hull City Council,03/11/2023,11808296,200,HUMBERCARE,01300146,Rough Sleeping Grant - CitySafe,CitySafe
HCC,Hull City Council,13/11/2023,11820035,194.29,HUMBERCARE,01300146,Adults - Housing Related Support,Adults Social Care
HCC,Hull City Council,17/11/2023,11834368,861.04,HUMBERCARE,01300146,Agency - Supported Living,Adults Social Care
HCC,Hull City Council,17/11/2023,11834369,1572.6,HUMBERCARE,01300146,Agency - Supported Living,Adults Social Care
HCC,Hull City Council,17/11/2023,11834370,1362.92,HUMBERCARE,01300146,Agency - Supported Living,Adults Social Care
HCC,Hull City Council,24/11/2023,11851409,555.39,HUMBERCARE,01300146,Homelessness Preventative Fund,Neighbourhoods & Housing
HCC,Hull City Council,24/11/2023,11851410,454.41,HUMBERCARE,01300146,Homelessness Preventative Fund,Neighbourhoods & Housing
HCC,Hull City Council,29/11/2023,11857979,120,HUMBERCARE,01300146,Homelessness Preventative Fund,Neighbourhoods & Housing
HCC,Hull City Council,24/11/2023,11848413,185.6,HUMBERSIDE ENGINEERING TRAINING ASSOCIATION LIMITED,01081271,Technology,Economic Development and Regeneration
HCC,Hull City Council,15/11/2023,11827665,2000,HUMBERSIDE EXCAVATIONS LTD,01080183,Winter Maintenance,Street Scene Services
HCC,Hull City Council,01/11/2023,11780861,95.63,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780862,158.03,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780864,66.83,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780865,28.43,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780867,105.23,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780869,90.83,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780873,66.83,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780875,62.03,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780876,158.03,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780878,71.63,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780881,14.32,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780889,619.05,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780892,14.32,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780893,26.85,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780895,336.32,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780896,281.97,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780898,343.19,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780900,83.48,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780901,35.14,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11780902,1.79,HUMBERSIDE FIRE & RESCUE SERVICE,01081012,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,09/11/2023,11819146,1240,HUMBERSIDE POLICE - PICKERING ROAD POLICE STATION,10156038,Northern Area CIB - 09-10 onwards,Neighbourhoods & Housing
HCC,Hull City Council,09/11/2023,11819154,1541.25,HUMBERSIDE VEHICLE MAINTENANCE LTD,10158648,Hull Business Support Programme.,CAPITAL
HCC,Hull City Council,02/11/2023,11749636,237.6,HURRELL & MCLEAN SEEDS LTD,01080611,Grounds Maintenance,Street Scene Services
HCC,Hull City Council,02/11/2023,11749636,158.4,HURRELL & MCLEAN SEEDS LTD,01080611,Highways Operations,Street Scene Services
HCC,Hull City Council,06/11/2023,11808420,454.55,HYA TRAINING LTD,01301327,Business Development & Contracting,Economic Development and Regeneration
HCC,Hull City Council,27/11/2023,11851580,21133.33,HYA TRAINING LTD,01301327,Post 16 Top Up - Non Maintained and Independent,Learning and Skills
HCC,Hull City Council,22/11/2023,11844444,888,HYDRO-LOGIC SERVICES (INTERNATIONAL) LTD,10059645,Lead Local Flood Authority Funding - LSSG,Economic Development and Regeneration
HCC,Hull City Council,01/11/2023,11552273,2052,HYDRO-X AIR LIMITED,10156561,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,01/11/2023,11552275,2392,HYDRO-X AIR LIMITED,10156561,Capital Repairs - Contingency,CAPITAL
HCC,Hull City Council,09/11/2023,11819137,360,I.R. PATH LTD,01301708,Coroner's Office,Customer Services
HCC,Hull City Council,10/11/2023,11780931,1295,I.T.S.L SOUND & LIGHT,10067902,H.A.F Grant,Early Intervention
HCC,Hull City Council,10/11/2023,11780932,250,I.T.S.L SOUND & LIGHT,10067902,H.A.F Grant,Early Intervention
HCC,Hull City Council,13/11/2023,11819968,7350,IBISWORLD LIMITED,10112986,Book Fund Capitalisation,CAPITAL
HCC,Hull City Council,22/11/2023,11843658,11250,ICE CREATES LTD,10109219,NHS Health Check,Health and Wellbeing
HCC,Hull City Council,01/11/2023,11412401,9817.5,IDEAL BOILERS,10066007,Skills Boot Camp,Economic Development and Regeneration
HCC,Hull City Council,01/11/2023,11775650,-297.5,IDEAL BOILERS,10066007,Skills Boot Camp,Economic Development and Regeneration
HCC,Hull City Council,01/11/2023,11775656,-350,IDEAL BOILERS,10066007,Skills Boot Camp,Economic Development and Regeneration
HCC,Hull City Council,01/11/2023,11775658,7248,IDEAL BOILERS,10066007,Skills Boot Camp,Economic Development and Regeneration
HCC,Hull City Council,14/11/2023,11537319,4972.5,IDEAL BOILERS,10066007,Skills Boot Camp,Economic Development and Regeneration
HCC,Hull City Council,14/11/2023,11537320,16187.5,IDEAL BOILERS,10066007,Skills Boot Camp,Economic Development and Regeneration
HCC,Hull City Council,22/11/2023,11816237,5040,IDEAL BOILERS,10066007,Skills Boot Camp,Economic Development and Regeneration
HCC,Hull City Council,06/11/2023,11808402,427.76,IDENTITY MERCHANDISE,10122484,Expenditure,Corporate Finance
HCC,Hull City Council,08/11/2023,11816279,867,IDOX SOFTWARE,01316034,Humber Archaeology Partnership - SMR,Economic Development and Regeneration
HCC,Hull City Council,10/11/2023,11818105,1983.3,IDOX SOFTWARE,01316034,Information and Data Management,Digital & ICT
HCC,Hull City Council,23/11/2023,11819537,1040,IDOX SOFTWARE,01316034,Humber Archaeology Partnership - SMR,Economic Development and Regeneration
HCC,Hull City Council,15/11/2023,11828382,3.17,IKEA BUSINESS,01090506,Expenditure,Corporate Finance
HCC,Hull City Council,15/11/2023,11828383,113.67,IKEA BUSINESS,01090506,Expenditure,Corporate Finance
HCC,Hull City Council,15/11/2023,11828384,237.83,IKEA BUSINESS,01090506,Expenditure,Corporate Finance
HCC,Hull City Council,15/11/2023,11828521,82.67,IKEA BUSINESS,01090506,Expenditure,Corporate Finance
HCC,Hull City Council,14/11/2023,11821319,749,IMAGE DATA GROUP,10011141,Externally Commissioned Print,Town Clerks Service
HCC,Hull City Council,14/11/2023,11821320,749,IMAGE DATA GROUP,10011141,Externally Commissioned Print,Town Clerks Service
HCC,Hull City Council,23/11/2023,11846400,532,IMAGE DATA GROUP,10011141,Externally Commissioned Print,Town Clerks Service
HCC,Hull City Council,23/11/2023,11846401,1482,IMAGE DATA GROUP,10011141,Externally Commissioned Print,Town Clerks Service
HCC,Hull City Council,20/11/2023,11828899,11500,INDEPENDENT TELEVISION NEWS LIMITED,10158046,Environmental & Climate Change Strategic Advisor,Economic Development and Regeneration
HCC,Hull City Council,30/11/2023,11851685,345,INDUSTRIAL FILTER SERVICES (UK) LTD,10144241,ASC Business Support,Adults Social Care
HCC,Hull City Council,02/11/2023,11764649,145.27,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Highways Operations,Street Scene Services
HCC,Hull City Council,02/11/2023,11774908,3.24,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,R & M Other Corporate Property,Building & Design
HCC,Hull City Council,02/11/2023,11774909,8.66,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,R & M HCAL,Building & Design
HCC,Hull City Council,03/11/2023,11764651,15.69,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Highways Operations,Street Scene Services
HCC,Hull City Council,03/11/2023,11764652,33.46,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Grounds & Open Spaces Development,Street Scene Services
HCC,Hull City Council,03/11/2023,11774911,25.4,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,R & M HCAL,Building & Design
HCC,Hull City Council,07/11/2023,11764655,15.72,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Grounds & Open Spaces Development,Street Scene Services
HCC,Hull City Council,07/11/2023,11764656,58.31,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Grounds Maintenance,Street Scene Services
HCC,Hull City Council,07/11/2023,11764661,113.6,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Domestic Refuse Collection,Street Scene Services
HCC,Hull City Council,07/11/2023,11764661,28.4,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Environmental Services,Street Scene Services
HCC,Hull City Council,07/11/2023,11764661,28.4,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Grounds Maintenance,Street Scene Services
HCC,Hull City Council,07/11/2023,11764662,16.93,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Highways Operations,Street Scene Services
HCC,Hull City Council,07/11/2023,11764664,84.59,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Bridges Operation - General,Street Scene Services
HCC,Hull City Council,07/11/2023,11774913,14.21,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,R & M HCAL,Building & Design
HCC,Hull City Council,08/11/2023,11764665,67.5,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Construction,Street Scene Services
HCC,Hull City Council,08/11/2023,11764665,33.75,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Cycle Lane Refurbishment,Street Scene Services
HCC,Hull City Council,08/11/2023,11764665,320.52,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Domestic Refuse Collection,Street Scene Services
HCC,Hull City Council,08/11/2023,11764665,376.3,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Environmental Services,Street Scene Services
HCC,Hull City Council,08/11/2023,11764665,5.99,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Grounds Maintenance,Street Scene Services
HCC,Hull City Council,08/11/2023,11764665,16.97,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Highways Operations,Street Scene Services
HCC,Hull City Council,08/11/2023,11764665,94.48,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Housing Facilities Team,Neighbourhoods & Housing
HCC,Hull City Council,08/11/2023,11764665,33.95,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Tree Maintenance,Street Scene Services
HCC,Hull City Council,13/11/2023,11788091,8.49,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Highways Operations,Street Scene Services
HCC,Hull City Council,13/11/2023,11788091,16.97,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Tree Maintenance,Street Scene Services
HCC,Hull City Council,13/11/2023,11788131,102.62,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Tree Maintenance,Street Scene Services
HCC,Hull City Council,13/11/2023,11788132,425.25,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Domestic Refuse Collection,Street Scene Services
HCC,Hull City Council,13/11/2023,11788132,61.96,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Environmental Services,Street Scene Services
HCC,Hull City Council,13/11/2023,11788132,85.2,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Fly Tipping,Street Scene Services
HCC,Hull City Council,13/11/2023,11788132,86.16,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Grounds Maintenance,Street Scene Services
HCC,Hull City Council,13/11/2023,11788132,4.84,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Gullies,Street Scene Services
HCC,Hull City Council,13/11/2023,11788134,0.77,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Cycle Lane Refurbishment,Street Scene Services
HCC,Hull City Council,13/11/2023,11788134,8.47,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Domestic Refuse Collection,Street Scene Services
HCC,Hull City Council,13/11/2023,11788134,71.49,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Grounds Maintenance,Street Scene Services
HCC,Hull City Council,13/11/2023,11788134,19.56,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Street Scene Enforcement,Street Scene Services
HCC,Hull City Council,14/11/2023,11788190,5.18,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Grounds Maintenance,Street Scene Services
HCC,Hull City Council,15/11/2023,11788191,57.96,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Environmental Services,Street Scene Services
HCC,Hull City Council,16/11/2023,11798079,12.42,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Highways Operations,Street Scene Services
HCC,Hull City Council,16/11/2023,11798081,52.8,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Bridges and Underpasses M&E,Street Scene Services
HCC,Hull City Council,16/11/2023,11807095,10.75,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Winter Maintenance,Street Scene Services
HCC,Hull City Council,17/11/2023,11807096,527.93,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Bridges and Underpasses M&E,Street Scene Services
HCC,Hull City Council,17/11/2023,11807097,88.7,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Grounds Maintenance,Street Scene Services
HCC,Hull City Council,20/11/2023,11807108,24.98,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Bridges and Underpasses M&E,Street Scene Services
HCC,Hull City Council,20/11/2023,11807109,58.39,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Bridges and Underpasses M&E,Street Scene Services
HCC,Hull City Council,24/11/2023,11820019,168.52,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Domestic Refuse Collection,Street Scene Services
HCC,Hull City Council,24/11/2023,11820019,213.23,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Environmental Services,Street Scene Services
HCC,Hull City Council,24/11/2023,11820019,76.44,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Grounds Maintenance,Street Scene Services
HCC,Hull City Council,24/11/2023,11820019,11.42,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Gullies,Street Scene Services
HCC,Hull City Council,24/11/2023,11820019,22.84,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Highways Operations,Street Scene Services
HCC,Hull City Council,29/11/2023,11857842,4.8,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,Humber Field Unit,Economic Development and Regeneration
HCC,Hull City Council,30/11/2023,11860445,11.23,INDUSTRIAL SUPPLIES (HULL) LIMITED,01080203,R & M Other Corporate Property,Building & Design
HCC,Hull City Council,16/11/2023,11817567,36.7,INFO DISPLAY LTD,01230753,Expenditure,Corporate Finance
HCC,Hull City Council,10/11/2023,11754601,41835.18,INFO TECHNOLOGY SUPPLY LTD,10004489,Book Fund Capitalisation,CAPITAL
HCC,Hull City Council,30/11/2023,11819530,93518,INFORM COMMUNICATITIONS LTD,10144563,Customer Call Centre,Customer Services
HCC,Hull City Council,28/11/2023,11857523,10404.6,INGS PRIMARY SCHOOL,10107930,Schools Budget Contingency,Corporate Finance
HCC,Hull City Council,24/11/2023,11848415,100,INIT CREATIVE LTD,10150985,Business Development & Contracting,Economic Development and Regeneration
HCC,Hull City Council,24/11/2023,11848416,150,INIT CREATIVE LTD,10150985,Business Development & Contracting,Economic Development and Regeneration
HCC,Hull City Council,01/11/2023,11781036,38.47,INITIAL WASHROOM HYGIENE,10098948,Transport - Looked After Children,Safeguarding
HCC,Hull City Council,03/11/2023,11803074,9.39,INITIAL WASHROOM HYGIENE,10098948,Early Years & Childcare,Early Intervention
HCC,Hull City Council,03/11/2023,11808362,32.4,INITIAL WASHROOM HYGIENE,10098948,Cemeteries,Customer Services
HCC,Hull City Council,21/11/2023,11839593,2.7,INITIAL WASHROOM HYGIENE,10098948,Estate Related,Neighbourhoods & Housing
HCC,Hull City Council,21/11/2023,11839594,9.1,INITIAL WASHROOM HYGIENE,10098948,Estate Related,Neighbourhoods & Housing
HCC,Hull City Council,21/11/2023,11839595,2.7,INITIAL WASHROOM HYGIENE,10098948,Estate Related,Neighbourhoods & Housing
HCC,Hull City Council,21/11/2023,11839596,9.29,INITIAL WASHROOM HYGIENE,10098948,Estate Related,Neighbourhoods & Housing
HCC,Hull City Council,22/11/2023,11843685,33.44,INITIAL WASHROOM HYGIENE,10098948,Estate Related,Neighbourhoods & Housing
HCC,Hull City Council,24/11/2023,11847706,9.24,INITIAL WASHROOM HYGIENE,10098948,Park View,Adults Social Care
HCC,Hull City Council,30/11/2023,11860718,16.1,INITIAL WASHROOM HYGIENE,10098948,R & M Other Corporate Property,Building & Design
HCC,Hull City Council,30/11/2023,11860723,16.1,INITIAL WASHROOM HYGIENE,10098948,R & M Other Corporate Property,Building & Design
HCC,Hull City Council,30/11/2023,11860727,16.1,INITIAL WASHROOM HYGIENE,10098948,R & M Other Corporate Property,Building & Design
HCC,Hull City Council,30/11/2023,11860731,16.1,INITIAL WASHROOM HYGIENE,10098948,R & M Other Corporate Property,Building & Design
HCC,Hull City Council,30/11/2023,11860733,16.1,INITIAL WASHROOM HYGIENE,10098948,R & M Other Corporate Property,Building & Design
HCC,Hull City Council,30/11/2023,11860737,16.1,INITIAL WASHROOM HYGIENE,10098948,R & M Other Corporate Property,Building & Design
HCC,Hull City Council,30/11/2023,11860739,17.07,INITIAL WASHROOM HYGIENE,10098948,R & M Other Corporate Property,Building & Design
HCC,Hull City Council,30/11/2023,11860742,17.07,INITIAL WASHROOM HYGIENE,10098948,R & M Other Corporate Property,Building & Design
HCC,Hull City Council,30/11/2023,11860745,17.07,INITIAL WASHROOM HYGIENE,10098948,R & M Other Corporate Property,Building & Design
HCC,Hull City Council,17/11/2023,11831475,1888,INLAND REVENUE AND CUSTOMS,10001731,Court Order Deductions,Corporate Finance
HCC,Hull City Council,17/11/2023,11831475,79849.59,INLAND REVENUE AND CUSTOMS,10001731,Income Tax,Corporate Finance
HCC,Hull City Council,17/11/2023,11831475,114952.76,INLAND REVENUE AND CUSTOMS,10001731,National Insurance,Corporate Finance
HCC,Hull City Council,17/11/2023,11831475,-2521.37,INLAND REVENUE AND CUSTOMS,10001731,Statutory Maternity Pay,Corporate Finance
HCC,Hull City Council,20/11/2023,11800093,555.96,INMANS PRIMARY SCHOOL,10064521,Virtual School for LAC,Learning and Skills
HCC,Hull City Council,10/11/2023,11819516,90,INNER VIBE DANCE COMPANY,10062974,Early Help-Health and Wellbeing,Early Intervention
HCC,Hull City Council,10/11/2023,11819517,120,INNER VIBE DANCE COMPANY,10062974,Early Help-Health and Wellbeing,Early Intervention
HCC,Hull City Council,01/11/2023,11798129,72.22,INNERVISIONS,10087984,Expenditure,Corporate Finance
HCC,Hull City Council,27/11/2023,11819453,37.11,INNERVISIONS,10087984,Expenditure,Corporate Finance
HCC,Hull City Council,01/11/2023,11540488,183.38,INNOVATION SUPPLIES LTD,10056339,Building Cleaning -  Housing,Property & Assets
HCC,Hull City Council,08/11/2023,11816323,108.55,INNOVATION SUPPLIES LTD,10056339,Building Cleaning -  Housing,Property & Assets
HCC,Hull City Council,13/11/2023,11552286,400.48,INNOVATION SUPPLIES LTD,10056339,Building Cleaning - Internal,Property & Assets
HCC,Hull City Council,14/11/2023,11539237,200.24,INNOVATION SUPPLIES LTD,10056339,Building Cleaning -  Schools,Property & Assets
HCC,Hull City Council,17/11/2023,11666526,165,INNOVATION SUPPLIES LTD,10056339,Ferensway Transport Interchange,Street Scene Services
HCC,Hull City Council,21/11/2023,11840412,621.41,INNOVATION SUPPLIES LTD,10056339,Building Cleaning - HCAL,Property & Assets
HCC,Hull City Council,30/11/2023,11775645,85.63,INNOVATION SUPPLIES LTD,10056339,Preston Road High Dependency Unit,Adults Social Care
HCC,Hull City Council,13/11/2023,11820032,15091.08,INNOVATIONS IN CARE LTD,10145034,Agency Day Care,Adults Social Care
HCC,Hull City Council,13/11/2023,11820042,62818.32,INNOVATIONS IN CARE LTD,10145034,Agency - Supported Living,Adults Social Care
HCC,Hull City Council,13/11/2023,11820153,23637.2,INNOVATIONS IN CARE LTD,10145034,Agency - Supported Living,Adults Social Care
HCC,Hull City Council,22/11/2023,11844859,55376.02,INNOVATIONS IN CARE LTD,10145034,Agency - Supported Living,Adults Social Care
HCC,Hull City Council,16/11/2023,11817449,402.5,INPHARMA,10073480,Training  - CYPs,Organisation Development & Human Resources
HCC,Hull City Council,16/11/2023,11817449,172.5,INPHARMA,10073480,Training - ASC,Organisation Development & Human Resources
HCC,Hull City Council,16/11/2023,11817486,126,INPHARMA,10073480,Training  - CYPs,Organisation Development & Human Resources
HCC,Hull City Council,16/11/2023,11817486,54,INPHARMA,10073480,Training - ASC,Organisation Development & Human Resources
HCC,Hull City Council,09/11/2023,11345638,102.56,INSIGHT DIRECT UK LTD,01090478,Active Recovery Assessment,Adults Social Care
HCC,Hull City Council,09/11/2023,11345638,128.2,INSIGHT DIRECT UK LTD,01090478,Major Projects Transport Strategy & Design Management,"Major Projects, Culture & Place"
HCC,Hull City Council,09/11/2023,11386113,29.78,INSIGHT DIRECT UK LTD,01090478,End User Services,Digital & ICT
HCC,Hull City Council,09/11/2023,11386113,59.56,INSIGHT DIRECT UK LTD,01090478,Rough Sleeping Grant - CitySafe,CitySafe
HCC,Hull City Council,13/11/2023,11820375,2853.28,INSIGHT DIRECT UK LTD,01090478,IT Transformation Programme - Block Unallocated,CAPITAL
HCC,Hull City Council,13/11/2023,11820376,617.12,INSIGHT DIRECT UK LTD,01090478,Integrated Physical & Sensory Service (IPAS),Learning and Skills
