Proclass,Proclass(T),Supplier,Supplier(T) ,Directorate(T),Cost Centre,Cost Centre(T),Account Code,Account Code(T),Transaction No,Period,Transaction Date, Amount ,Comments
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735521,202309,01/12/2023, 930.00 ,
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,11705,Supported Accommodation Fees,R5008,Other agencies,3735522,202309,01/12/2023, 729.00 ,
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,11705,Supported Accommodation Fees,R5008,Other agencies,3735516,202309,01/12/2023," 8,700.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735519,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735519,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735520,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735520,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735521,202309,01/12/2023," 1,860.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,11705,Supported Accommodation Fees,R5008,Other agencies,3735522,202309,01/12/2023, 972.00 ,
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,11705,Supported Accommodation Fees,R5008,Other agencies,3735516,202309,01/12/2023," 8,700.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735519,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735519,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735520,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735520,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3738393,202309,01/12/2023," 1,162.50 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,11705,Supported Accommodation Fees,R5008,Other agencies,3735521,202309,01/12/2023," 1,860.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735519,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735519,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735520,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735520,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735520,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,11705,Supported Accommodation Fees,R5008,Other agencies,3735516,202309,01/12/2023," 1,160.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735519,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735519,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735520,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3738393,202309,01/12/2023," 2,247.50 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,11705,Supported Accommodation Fees,R5008,Other agencies,3735516,202309,01/12/2023," 2,030.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735519,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735519,202309,01/12/2023," 2,325.00 ",
401301,Social Community Care Supplies & Services - Children - Residential Services,401798,Elysian Field Ltd,People,10323,UASC - External Funding,R5008,Other agencies,3735520,202309,01/12/2023," 2,325.00 ",
321016,Nursing Homes,405891,Elysium Healthcare Ltd,People,11075,MH Nursing Care Placements,R5008,Other agencies,20120757,202309,10/12/2023," 1,506.42 ",
321016,Nursing Homes,405891,Elysium Healthcare Ltd,People,10834,LD Nursing Care Placements,R5008,Other agencies,20120837,202309,10/12/2023," 2,748.66 ",
321016,Nursing Homes,405891,Elysium Healthcare Ltd,People,11075,MH Nursing Care Placements,R5008,Other agencies,20120757,202309,10/12/2023," 1,506.42 ",
321016,Nursing Homes,405891,Elysium Healthcare Ltd,People,10834,LD Nursing Care Placements,R5008,Other agencies,20120837,202309,10/12/2023," 2,748.66 ",
321016,Nursing Homes,405891,Elysium Healthcare Ltd,People,10834,LD Nursing Care Placements,R5008,Other agencies,20120837,202309,10/12/2023," 2,748.66 ",
321016,Nursing Homes,405891,Elysium Healthcare Ltd,People,11075,MH Nursing Care Placements,R5008,Other agencies,20120757,202309,10/12/2023," 1,506.42 ",
321016,Nursing Homes,405891,Elysium Healthcare Ltd,People,11075,MH Nursing Care Placements,R5008,Other agencies,20120757,202309,10/12/2023," 1,506.42 ",
321016,Nursing Homes,405891,Elysium Healthcare Ltd,People,10834,LD Nursing Care Placements,R5008,Other agencies,20120837,202309,10/12/2023," 2,748.66 ",
321016,Nursing Homes,405891,Elysium Healthcare Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20119157,202309,05/12/2023," 2,134.18 ",
321016,Nursing Homes,405891,Elysium Healthcare Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20119157,202309,05/12/2023," 2,134.18 ",
321016,Nursing Homes,405891,Elysium Healthcare Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20119157,202309,05/12/2023, 914.65 ,
321016,Nursing Homes,405891,Elysium Healthcare Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20119157,202309,05/12/2023," 2,134.18 ",
321016,Nursing Homes,405891,Elysium Healthcare Ltd,People,11945,OP Nursing Care Placements,R5008,Other agencies,20119157,202309,05/12/2023," 1,524.41 ",
321050,"Temporary Accommodation, Short Stay",425048,Embrace Property Investments Ltd,People,10225,Housing - B&B Accommodation,R2202,Rent - Client Accomodation,3739929,202309,30/11/2023," 6,840.00 ",
321050,"Temporary Accommodation, Short Stay",416659,Embrace Property Ltd,People,10225,Housing - B&B Accommodation,R2202,Rent - Client Accomodation,3738567,202309,06/12/2023," 90,204.00 ",
202000,Rents,424833,REDACTED PERSONAL DATA,People,11381,Homes for Ukraine,R6290,Client Support,3735863,202309,30/11/2023, 500.00 ,
182013,Waste Collection,413068,Emmaus Coventry & Warwickshire Ltd,Place,11024,Domestic Refuse,R2703,Waste Collection,3735796,202309,30/11/2023," 26,530.00 ",
240000,Horticultural,416344,Empire Ground Care Ltd,Place,11771,Streetpride Area 3,R2075,Grounds Maintenance,3727773,202309,30/10/2023," 25,391.41 ",
201700,Grants,426120,Enable Access Ltd,People,10104,E & TS Disabled Facility Grant team,C5000,Grants,3740678,202309,21/12/2023, 753.00 ,
201700,Grants,426120,Enable Access Ltd,People,10104,E & TS Disabled Facility Grant team,C5000,Grants,3740677,202309,21/12/2023," 1,810.00 ",
201700,Grants,426120,Enable Access Ltd,People,10104,E & TS Disabled Facility Grant team,C5000,Grants,3734976,202309,30/11/2023," 3,780.00 ",
201700,Grants,415473,Enchanted Day Nursery and Holiday Club,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3739120,202309,15/11/2023," 2,304.88 ",
201700,Grants,415473,Enchanted Day Nursery and Holiday Club,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3738898,202309,15/11/2023," 14,770.80 ",
201700,Grants,415473,Enchanted Day Nursery and Holiday Club,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3739042,202309,15/11/2023," 7,142.85 ",
201700,Grants,415473,Enchanted Day Nursery and Holiday Club,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3738848,202309,15/11/2023,"-1,998.00 ",
201700,Grants,415473,Enchanted Day Nursery and Holiday Club,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3738971,202309,15/11/2023," 19,999.98 ",
201700,Grants,415473,Enchanted Day Nursery and Holiday Club,People,10890,Early Years funding for non-school settings,R4701,External Funding (Grants) to external bodies,3736616,202309,07/11/2023, 671.40 ,
191600,Printing,411037,Encore Envelopes Ltd,People,11282,Post and Fastprint,R4300,"Printing, Stationery and General Office Expenses",3738247,202309,08/12/2023," 7,365.00 ",
361600,Home to School,427519,Enroute - Taxi Birmingham Ltd,People,10066,Transport External Placements,R3204,Travel Costs - Non Employees,3739335,202309,30/11/2023," 1,462.50 ",
381210,Vehicle Hire,413695,Enterprise Rent-A-Car UK Ltd T/A Flex E Rent,Place,11277,Fleet Services,R3203,Hire of Vehicles,3740264,202309,30/11/2023," 8,502.87 ",
370000,Utilties,401035,Equans FM Ltd,Place,10631,OPR0295 Jordan Well Herbert Art Gallery & Museum,R2104,Energy - Hot Water,20117909,202309,05/12/2023," 13,442.72 ",
370000,Utilties,401035,Equans FM Ltd,Place,10950,OPR0372 Fairfax Street Sports & Leisure Centre,R2104,Energy - Hot Water,20117908,202309,05/12/2023," 4,390.20 ",
370000,Utilties,401035,Equans FM Ltd,Place,11111,Sports Organisations,R2104,Energy - Hot Water,20117911,202309,05/12/2023," 28,637.29 ",
370000,Utilties,401035,Equans FM Ltd,Place,11742,OPR1017 Friargate 1,R2104,Energy - Hot Water,20117910,202309,05/12/2023," 11,881.25 ",
370000,Utilties,401035,Equans FM Ltd,Place,11874,OPR0077 Earl Street Council House,R2104,Energy - Hot Water,20117912,202309,30/11/2023," 14,634.01 ",
261200,Professional & Advisory Services,427464,Erica Sinclair,People,11704,Coventry Music,R4400,Services - Professional Fees,3738429,202309,12/12/2023, 768.00 ,
240000,Horticultural,420284,ES Solutions Ltd,Place,10561,Parks General,R2075,Grounds Maintenance,3737879,202309,08/12/2023," 2,864.00 ",
240000,Horticultural,420284,ES Solutions Ltd,Place,10561,Parks General,R2075,Grounds Maintenance,3737879,202309,08/12/2023," 2,230.00 ",
391111,Buildings Repair & Maintenance,401680,ESPO,People,10596,"Education Capital, Planning & Development",C1107,Building Works,3735850,202309,07/12/2023, 532.85 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123027,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123028,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123018,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123031,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123030,202309,10/12/2023," 1,015.28 ",
321014,Domiciliary Care,406255,Essential Futures,People,10805,MH Home Care,R5008,Other agencies,20123016,202309,10/12/2023," 2,284.38 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123046,202309,10/12/2023," 1,015.28 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123026,202309,10/12/2023," 2,284.38 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123032,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123022,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123046,202309,10/12/2023," 1,015.28 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123038,202309,10/12/2023," 1,686.09 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123017,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123021,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123036,202309,10/12/2023," 1,196.58 ",
321014,Domiciliary Care,406255,Essential Futures,People,10805,MH Home Care,R5008,Other agencies,20123015,202309,10/12/2023," 1,142.19 ",
321014,Domiciliary Care,406255,Essential Futures,People,10805,MH Home Care,R5008,Other agencies,20123016,202309,10/12/2023," 2,284.38 ",
321014,Domiciliary Care,406255,Essential Futures,People,10805,MH Home Care,R5008,Other agencies,20123015,202309,10/12/2023," 1,142.19 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123031,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123030,202309,10/12/2023," 1,015.28 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123027,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123021,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123026,202309,10/12/2023," 2,284.38 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123028,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123017,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123050,202309,10/12/2023," 2,030.56 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123022,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123050,202309,10/12/2023," 2,030.56 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123013,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123021,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123046,202309,10/12/2023," 1,015.28 ",
321014,Domiciliary Care,406255,Essential Futures,People,10805,MH Home Care,R5008,Other agencies,20123016,202309,10/12/2023," 2,284.38 ",
321014,Domiciliary Care,406255,Essential Futures,People,10805,MH Home Care,R5008,Other agencies,20123015,202309,10/12/2023," 1,142.19 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123032,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123048,202309,10/12/2023, 634.55 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123034,202309,10/12/2023, 652.68 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123030,202309,10/12/2023," 1,015.28 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123017,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123014,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123013,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123028,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123022,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10805,MH Home Care,R5008,Other agencies,20123016,202309,10/12/2023," 2,284.38 ",
321014,Domiciliary Care,406255,Essential Futures,People,10805,MH Home Care,R5008,Other agencies,20123015,202309,10/12/2023," 1,142.19 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123031,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123032,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123050,202309,10/12/2023," 2,030.56 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123022,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123013,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123044,202309,10/12/2023," 1,015.28 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20121214,202309,10/12/2023, 503.16 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123046,202309,10/12/2023," 1,015.28 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123027,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123048,202309,10/12/2023, 634.55 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123028,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123040,202309,10/12/2023," 2,284.38 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123042,202309,10/12/2023," 1,849.26 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123040,202309,10/12/2023," 2,284.38 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123018,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123023,202309,10/12/2023," 1,761.06 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123014,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123020,202309,10/12/2023," 2,284.38 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123014,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123044,202309,10/12/2023," 1,015.28 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123036,202309,10/12/2023," 1,196.58 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123042,202309,10/12/2023," 1,849.26 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123042,202309,10/12/2023," 1,849.26 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123018,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123034,202309,10/12/2023, 652.68 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20121214,202309,10/12/2023, 503.16 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20121214,202309,10/12/2023, 503.16 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123023,202309,10/12/2023," 1,761.06 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123032,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123020,202309,10/12/2023," 2,284.38 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123014,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123036,202309,10/12/2023," 1,196.58 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123048,202309,10/12/2023, 634.55 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123040,202309,10/12/2023," 2,284.38 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123042,202309,10/12/2023," 1,849.26 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123038,202309,10/12/2023," 1,686.09 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123023,202309,10/12/2023," 1,761.06 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123013,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20121214,202309,10/12/2023, 503.16 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123030,202309,10/12/2023," 1,015.28 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123026,202309,10/12/2023," 2,284.38 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123040,202309,10/12/2023," 2,284.38 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123038,202309,10/12/2023," 1,686.09 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123023,202309,10/12/2023," 1,761.06 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123048,202309,10/12/2023, 634.55 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123018,202309,10/12/2023, 654.08 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123020,202309,10/12/2023," 2,284.38 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123044,202309,10/12/2023," 1,015.28 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123050,202309,10/12/2023," 2,030.56 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123034,202309,10/12/2023, 652.68 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123038,202309,10/12/2023," 1,686.09 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123026,202309,10/12/2023," 2,284.38 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123017,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123021,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123044,202309,10/12/2023," 1,015.28 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123020,202309,10/12/2023," 2,284.38 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123034,202309,10/12/2023, 652.68 ,
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123027,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123031,202309,10/12/2023," 2,012.64 ",
321014,Domiciliary Care,406255,Essential Futures,People,10949,LD Home Care,R5008,Other agencies,20123036,202309,10/12/2023," 1,196.58 ",
321014,Domiciliary Care,422896,Esteemed Life Ltd T/A Esteemed Life Care,People,10722,OP Home Care,R5008,Other agencies,20122957,202309,10/12/2023, 560.00 ,
321014,Domiciliary Care,422896,Esteemed Life Ltd T/A Esteemed Life Care,People,10722,OP Home Care,R5008,Other agencies,20123584,202309,10/12/2023, 630.00 ,
321014,Domiciliary Care,422896,Esteemed Life Ltd T/A Esteemed Life Care,People,10722,OP Home Care,R5008,Other agencies,20123576,202309,10/12/2023, 630.00 ,
321014,Domiciliary Care,422896,Esteemed Life Ltd T/A Esteemed Life Care,People,10722,OP Home Care,R5008,Other agencies,20123576,202309,10/12/2023, 630.00 ,
321014,Domiciliary Care,422896,Esteemed Life Ltd T/A Esteemed Life Care,People,10722,OP Home Care,R5008,Other agencies,20122957,202309,10/12/2023, 560.00 ,
321014,Domiciliary Care,422896,Esteemed Life Ltd T/A Esteemed Life Care,People,10722,OP Home Care,R5008,Other agencies,20123584,202309,10/12/2023, 630.00 ,
321014,Domiciliary Care,422896,Esteemed Life Ltd T/A Esteemed Life Care,People,10722,OP Home Care,R5008,Other agencies,20123576,202309,10/12/2023, 630.00 ,
321014,Domiciliary Care,422896,Esteemed Life Ltd T/A Esteemed Life Care,People,10722,OP Home Care,R5008,Other agencies,20122956,202309,10/12/2023, 700.00 ,
321014,Domiciliary Care,422896,Esteemed Life Ltd T/A Esteemed Life Care,People,10722,OP Home Care,R5008,Other agencies,20122956,202309,10/12/2023, 700.00 ,
321014,Domiciliary Care,422896,Esteemed Life Ltd T/A Esteemed Life Care,People,10722,OP Home Care,R5008,Other agencies,20122956,202309,10/12/2023, 700.00 ,
321014,Domiciliary Care,422896,Esteemed Life Ltd T/A Esteemed Life Care,People,10722,OP Home Care,R5008,Other agencies,20123584,202309,10/12/2023, 630.00 ,
321014,Domiciliary Care,422896,Esteemed Life Ltd T/A Esteemed Life Care,People,10722,OP Home Care,R5008,Other agencies,20122957,202309,10/12/2023, 560.00 ,
321014,Domiciliary Care,422896,Esteemed Life Ltd T/A Esteemed Life Care,People,10722,OP Home Care,R5008,Other agencies,20122956,202309,10/12/2023, 700.00 ,
