Payments for Publishing for Invoices paid between 01-OCT-2023 and 31-OCT-2023,,,,,,,
Supplier Name,Transaction Number,Paid Date,Paid Amount,Department ,Cost Centre,Description,Irrecoverable VAT
CIPFA C.CO LIMITED,146094,03-OCT-2023,"5,940.00",Resources,F2027,Hired or Contracted services,
CITRON HYGIENE UK LIMITED,146186,04-OCT-2023,781.92,Regeneration & Place,D2680,Cleaning & Domestic Supplies,
CIVICA ELECTION SERVICES,146801,06-OCT-2023,"2,918.34",Law & Governance (Monitoring Officer),A5000,"Printing, Stationery & General Office Expenses",
CIVICA UK LIMITED,147195,09-OCT-2023,"2,820.00",Resources,F4412,Communications & Computing,
CIVICA UK LIMITED,150741,23-OCT-2023,"33,300.00",Resources,F4412,"Printing, Stationery & General Office Expenses",
CIVICA UK LIMITED,150024,18-OCT-2023,"11,933.33",Finance,F6000,Hired or Contracted services,
CIVICA UK LIMITED,146499,05-OCT-2023,"8,472.63",Finance,F6000,Hired or Contracted services,
CLAIRE  FOGG,145977,03-OCT-2023,"7,143.00",Law & Governance (Monitoring Officer),A1305,General Supplies and Services,
CLARE PORTER-PHILLIPS,151651,25-OCT-2023,300.00,BALANCE SHEET,00000,Debtors - Other Entities and Individuals,
CLARE PORTER-PHILLIPS,151651,25-OCT-2023,"1,500.00",Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
CLASS TRAINING LIMITED,146188,04-OCT-2023,640.00,"Children, Families & Education",E7042,Training Expenses,
CLICK TRAVEL,152939,27-OCT-2023,"1,500.63",Resources,F1120,Services,
CLICK TRAVEL,146275,04-OCT-2023,"3,309.84",Resources,F1120,Services,
CLICK TRAVEL,150307,20-OCT-2023,"1,976.36",Resources,F1120,Services,
CLICK TRAVEL,152712,26-OCT-2023,"3,795.97",Resources,F1120,Services,
CLICK TRAVEL,152712,26-OCT-2023,"3,795.97",Resources,F1120,Travel - Online Booking Service,
CLICK TRAVEL,150307,20-OCT-2023,"1,976.36",Resources,F1120,Travel - Online Booking Service,
CLICK TRAVEL,152939,27-OCT-2023,"1,500.63",Resources,F1120,Travel - Online Booking Service,
CLICK TRAVEL,146275,04-OCT-2023,"3,309.84",Resources,F1120,Travel - Online Booking Service,
CLOVER TECHNICAL SERVICES LIMITED,152940,27-OCT-2023,"9,460.42",Regeneration & Place,D8000,"Repairs, alterations and maintenance",
CLOVER TECHNICAL SERVICES LIMITED,145785,02-OCT-2023,820.03,Neighbourhood Services,L3240,"Repairs, alterations and maintenance",
COASTAL CHILD & ADULT THERAPEUTIC SERVICE LIMITED,150165,19-OCT-2023,950.00,"Children, Families & Education",E7024,Care Provision,
COED DU HALL LIMITED,151735,25-OCT-2023,"11,105.24",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
COED DU HALL LIMITED,151735,25-OCT-2023,"9,105.60",Adults Care and Health and Strategic Commissioning,S6131,Learning & Disability Support - Adults (18-64),
Cog Design Limited,147575,11-OCT-2023,"22,312.50",Capital,C0261,ICT Works,
COLIN THOMPSON T/A INTEGRE BUILDING SERVICES,151954,25-OCT-2023,"5,000.00",Capital,C4212,Expenditure on Capital Grants,
COMMS EXPRESS LTD,150274,19-OCT-2023,585.80,Resources,F4308,"Equipment, Furniture & Materials",
COMMUNITY CARING LTD          *001,149275,16-OCT-2023,521.28,Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Adults (18-64),
COMMUNITY CARING LTD          *001,149275,16-OCT-2023,"5,896.98",Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Older People (65+),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,"1,998.24",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
COMMUNITY CARING LTD          *001,146278,04-OCT-2023,"6,279.28",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Older People (65+),
COMMUNITY CARING LTD          *001,146278,04-OCT-2023,"6,443.43",Adults Care and Health and Strategic Commissioning,S6121,Physical Support - Adults (18-64),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,-114.12,Adults Care and Health and Strategic Commissioning,S6131,Customer and Client - Community Care,
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,"3,127.68",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Adults (18-64),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,"23,468.46",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,304.08,Adults Care and Health and Strategic Commissioning,S6131,Sensory Support - Older People (65+),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,260.64,Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,"5,929.56",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,"15,361.47",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,173.76,Adults Care and Health and Strategic Commissioning,S6132,Social Care Activities,
COMMUNITY CARING LTD          *001,149275,16-OCT-2023,181.13,Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,434.40,Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Older People (65+),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,43.44,Adults Care and Health and Strategic Commissioning,S6141,Mental Health Support - Adults (18-64),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,222.63,Adults Care and Health and Strategic Commissioning,S6141,Mental Health Support - Older People (65+),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,"11,272.68",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Adults (18-64),
COMMUNITY CARING LTD          *001,149275,16-OCT-2023,793.52,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Adults (18-64),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,"47,664.54",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
COMMUNITY CARING LTD          *001,149275,16-OCT-2023,"3,782.08",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
COMMUNITY CARING LTD          *001,149275,16-OCT-2023,103.50,Adults Care and Health and Strategic Commissioning,S6141,Sensory Support - Older People (65+),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,"2,747.58",Adults Care and Health and Strategic Commissioning,S6141,Social Care Activities,
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,"3,236.28",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,"2,432.64",Adults Care and Health and Strategic Commissioning,S6152,Physical Support - Older People (65+),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,"1,216.32",Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Older People (65+),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,"1,216.32",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Older People (65+),
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,"1,954.80",Adults Care and Health and Strategic Commissioning,S6167,Mental Health Support - Older People (65+),
COMMUNITY CARING LTD          *001,149275,16-OCT-2023,"15,939.00",Adults Care and Health and Strategic Commissioning,S6420,Care Provision,
COMMUNITY CARING LTD          *001,150310,20-OCT-2023,"26,932.80",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
COMMUNITY INDEPENDENT LIVING LTD,147603,11-OCT-2023,"1,042.56",Adults Care and Health and Strategic Commissioning,S6111,Mental Health Support - Older People (65+),
COMMUNITY INDEPENDENT LIVING LTD,147603,11-OCT-2023,"2,780.16",Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Older People (65+),
COMMUNITY INDEPENDENT LIVING LTD,146803,06-OCT-2023,"31,978.24",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
COMMUNITY INDEPENDENT LIVING LTD,147603,11-OCT-2023,"1,368.36",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
COMMUNITY INDEPENDENT LIVING LTD,147603,11-OCT-2023,"5,777.52",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
COMMUNITY INDEPENDENT LIVING LTD,147603,11-OCT-2023,130.32,Adults Care and Health and Strategic Commissioning,S6141,Mental Health Support - Older People (65+),
COMMUNITY INDEPENDENT LIVING LTD,147603,11-OCT-2023,130.32,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
COMMUNITY INDEPENDENT LIVING LTD,147603,11-OCT-2023,"2,736.72",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
COMMUNITY INTEGRATED CARE,147696,11-OCT-2023,"21,385.96",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
COMMUNITY INTEGRATED CARE,147696,11-OCT-2023,"6,913.21",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Older People (65+),
COMMUNITY SUPPORTED LIVING LTD,148602,12-OCT-2023,"3,467.51",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,148602,12-OCT-2023,333.20,Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,148602,12-OCT-2023,428.18,Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Older People (65+),
COMMUNITY SUPPORTED LIVING LTD,148602,12-OCT-2023,"1,765.97",Adults Care and Health and Strategic Commissioning,S6132,Social Support - Substance Misuse,
COMMUNITY SUPPORTED LIVING LTD,148602,12-OCT-2023,980.00,Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,148602,12-OCT-2023,"2,658.04",Adults Care and Health and Strategic Commissioning,S6151,Physical Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,149276,16-OCT-2023,912.24,Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,146279,04-OCT-2023,912.24,Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,148602,12-OCT-2023,"80,594.74",Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,148602,12-OCT-2023,"9,041.60",Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Older People (65+),
COMMUNITY SUPPORTED LIVING LTD,148602,12-OCT-2023,"9,306.20",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,148602,12-OCT-2023,862.40,Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Older People (65+),
COMMUNITY SUPPORTED LIVING LTD,148602,12-OCT-2023,"18,224.14",Adults Care and Health and Strategic Commissioning,S6165,Mental Health Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,148602,12-OCT-2023,"2,430.40",Adults Care and Health and Strategic Commissioning,S6166,Mental Health Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,148602,12-OCT-2023,"6,396.05",Adults Care and Health and Strategic Commissioning,S6167,Mental Health Support - Older People (65+),
COMPASS FOSTERING NORTH LIMITED,153339,31-OCT-2023,"2,260.44","Children, Families & Education",E7080,Care Provision,
COMPASS FOSTERING NORTH LIMITED,153339,31-OCT-2023,"2,147.40","Children, Families & Education",E7080,Care Provision,
COMPASS FOSTERING NORTH LIMITED,153339,31-OCT-2023,"2,321.46","Children, Families & Education",E7080,Care Provision,
COMPASS FOSTERING NORTH LIMITED,153339,31-OCT-2023,"1,506.96","Children, Families & Education",E7080,Care Provision,
CONCORDIA MULTI ACADEMY TRUST,148916,13-OCT-2023,"1,108.80","Children, Families & Education",E9902,Educational Provider,
CONIFERS CARE HOMES LIMITED,151653,25-OCT-2023,"3,817.80",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Adults (18-64),
CONSORTIA INTEGRATED SERVICES LIMITED,150745,23-OCT-2023,"2,718.90",Capital,C2820,Contractors - Main,
CONSORTIA INTEGRATED SERVICES LIMITED,148423,12-OCT-2023,"21,107.94",Capital,C2820,Contractors - Main,
CONSORTIA INTEGRATED SERVICES LIMITED,150745,23-OCT-2023,"24,065.97",Capital,C2820,Contractors - Main,
CONSORTIA INTEGRATED SERVICES LIMITED,145851,02-OCT-2023,"3,603.02",Regeneration & Place,D2130,"Repairs, alterations and maintenance",
CONSORTIA INTEGRATED SERVICES LIMITED,148423,12-OCT-2023,522.25,Regeneration & Place,D2700,"Repairs, alterations and maintenance",
CONSORTIA INTEGRATED SERVICES LIMITED,148423,12-OCT-2023,584.00,Neighbourhood Services,D3508,"Repairs, alterations and maintenance",
CONSORTIA INTEGRATED SERVICES LIMITED,148423,12-OCT-2023,"1,286.75",Neighbourhood Services,D3542,"Repairs, alterations and maintenance",
CONSORTIA INTEGRATED SERVICES LIMITED,149633,17-OCT-2023,539.22,"Children, Families & Education",E1410,"Repairs, alterations and maintenance",
CONSORTIA INTEGRATED SERVICES LIMITED,151737,25-OCT-2023,670.12,"Children, Families & Education",E5560,"Repairs, alterations and maintenance",
CONSORTIA INTEGRATED SERVICES LIMITED,150166,19-OCT-2023,"1,175.09","Children, Families & Education",E8760,"Repairs, alterations and maintenance",
CONSORTIA INTEGRATED SERVICES LIMITED,150166,19-OCT-2023,690.54,Regeneration & Place,L5360,"Repairs, alterations and maintenance",
CONTINENTAL LANDSCAPES LIMITED,149280,16-OCT-2023,"4,374.94",Neighbourhood Services,H2930,Waste Service Provider,
CONTINENTAL LANDSCAPES LIMITED,149280,16-OCT-2023,"4,374.94",Neighbourhood Services,H2930,Waste Service Provider,
CONTINUUM SUPPORT CARE SERVICES LIMITED,146073,03-OCT-2023,"22,607.10","Children, Families & Education",E7080,Care Provision,
COOPERS CARE HOME T/A CUFFEY CARE LIMITED,151750,25-OCT-2023,"6,930.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Mental Health Support - Older People (65+),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Older People (65+),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6161,Physical Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,944.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6165,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6165,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6165,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,151666,25-OCT-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6167,Mental Health Support - Older People (65+),
COPPER FIELD RESIDENTIAL HOME,151667,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
COPPER FIELD RESIDENTIAL HOME,151667,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Older People (65+),
COPPER FIELD RESIDENTIAL HOME,151667,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
COPPER FIELD RESIDENTIAL HOME,151667,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
COPPER FIELD RESIDENTIAL HOME,151667,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
COPPER FIELD RESIDENTIAL HOME,151667,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Older People (65+),
COPPER FIELD RESIDENTIAL HOME,151667,25-OCT-2023,720.00,Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Older People (65+),
COPPER FIELD RESIDENTIAL HOME,151667,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Older People (65+),
COPPER FIELD RESIDENTIAL HOME,151667,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
COPPER FIELD RESIDENTIAL HOME,151667,25-OCT-2023,576.00,Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
COPPER FIELD RESIDENTIAL HOME,151667,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
COPPER FIELD RESIDENTIAL HOME,151667,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Older People (65+),
CORONA HOUSE,151668,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
CORONA HOUSE,151668,25-OCT-2023,"2,296.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
CORONA HOUSE,151668,25-OCT-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6167,Mental Health Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"1,942.29",Adults Care and Health and Strategic Commissioning,S6131,Memory & Cognition Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6131,Memory & Cognition Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,671.00,Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Adults (18-64),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,472.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,472.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,472.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"1,147.71",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,472.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"1,236.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6131,Social Care Activities,
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"1,420.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,472.00",Adults Care and Health and Strategic Commissioning,S6141,Memory & Cognition Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Adults (18-64),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,108.86",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
COURSECHANGE LIMITED T/A GRANGE NURSING HOME,151669,25-OCT-2023,"2,108.86",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
Courthall Care LTD,148140,12-OCT-2023,"3,757.56",Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Older People (65+),
Courthall Care LTD,148140,12-OCT-2023,"3,323.16",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
Courthall Care LTD,148140,12-OCT-2023,"4,344.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
Courthall Care LTD,148140,12-OCT-2023,543.00,Adults Care and Health and Strategic Commissioning,S6132,Social Support - Support for Carer,
Courthall Care LTD,148140,12-OCT-2023,"2,736.72",Adults Care and Health and Strategic Commissioning,S6141,Mental Health Support - Adults (18-64),
Courthall Care LTD,148140,12-OCT-2023,"3,648.96",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Adults (18-64),
Courthall Care LTD,148140,12-OCT-2023,"7,732.32",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
Courthall Care LTD,148140,12-OCT-2023,"6,450.84",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
COZEE CARE HOMES LIMITED T/A BARNSTON COURT NURSING HOME,151670,25-OCT-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
COZEE CARE HOMES LIMITED T/A BARNSTON COURT NURSING HOME,151670,25-OCT-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
COZEE CARE HOMES LIMITED T/A BARNSTON COURT NURSING HOME,151670,25-OCT-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
COZEE CARE HOMES LIMITED T/A BARNSTON COURT NURSING HOME,151670,25-OCT-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Adults (18-64),
COZEE CARE HOMES LIMITED T/A BARNSTON COURT NURSING HOME,151670,25-OCT-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
COZEE CARE HOMES LIMITED T/A BARNSTON COURT NURSING HOME,151670,25-OCT-2023,"2,972.00",Adults Care and Health and Strategic Commissioning,S6141,Sensory Support - Older People (65+),
COZEE CARE HOMES LIMITED T/A BARNSTON COURT NURSING HOME,151670,25-OCT-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
COZEE CARE HOMES LIMITED T/A BARNSTON COURT NURSING HOME,151670,25-OCT-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Older People (65+),
COZEE CARE HOMES LIMITED T/A BARNSTON COURT NURSING HOME,151670,25-OCT-2023,"2,972.00",Adults Care and Health and Strategic Commissioning,S6142,Memory & Cognition Support - Older People (65+),
COZEE CARE HOMES LIMITED T/A BARNSTON COURT NURSING HOME,151670,25-OCT-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Older People (65+),
COZEE CARE HOMES LIMITED T/A BARNSTON COURT NURSING HOME,151670,25-OCT-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Adults (18-64),
COZEE CARE HOMES LIMITED T/A BARNSTON COURT NURSING HOME,151670,25-OCT-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Adults (18-64),
COZEE CARE HOMES LIMITED T/A BARNSTON COURT NURSING HOME,151670,25-OCT-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
COZEE CARE HOMES LIMITED T/A BARNSTON COURT NURSING HOME,151670,25-OCT-2023,520.00,Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
COZEE CARE HOMES LIMITED T/A BARNSTON COURT NURSING HOME,151670,25-OCT-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
COZEE CARE HOMES LIMITED T/A BARNSTON COURT NURSING HOME,151670,25-OCT-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
COZEE CARE HOMES LIMITED T/A BARNSTON COURT NURSING HOME,151670,25-OCT-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
