Payments for Publishing for Invoices paid between 01-SEP-2023 and 30-SEP-2023,,,,,,,
Supplier Name,Transaction Number,Paid Date,Paid Amount,Department ,Cost Centre,Description,Irrecoverable VAT
CHAPEL HOUSE CARE LIMITED,144095,27-SEP-2023,"3,403.48",Adults Care and Health and Strategic Commissioning,S6167,Mental Health Support - Older People (65+),
CHAPEL HOUSE CARE LIMITED,144095,27-SEP-2023,"2,972.00",Adults Care and Health and Strategic Commissioning,S6167,Mental Health Support - Older People (65+),
CHAPELGATE LIMITED,138304,05-SEP-2023,"2,068.40",Neighbourhood Services,H4050,"Repairs, alterations and maintenance",
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"3,600.00",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Memory & Cognition Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Memory & Cognition Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Memory & Cognition Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"1,412.00",Adults Care and Health and Strategic Commissioning,S6131,Memory & Cognition Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Adults (18-64),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,637.00,Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,800.00,Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Sensory Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Sensory Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Sensory Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Sensory Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Sensory Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"1,911.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"1,264.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,546.00,Adults Care and Health and Strategic Commissioning,S6151,Physical Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,600.86,Adults Care and Health and Strategic Commissioning,S6166,Memory & Cognition Support - Older People (65+),
CHARLOTTE HOUSE CARE LIMITED,144387,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6167,Mental Health Support - Older People (65+),
CHARTERED TRADING STANDARDS INSTITUTE,142211,20-SEP-2023,505.00,Neighbourhood Services,H3200,APT&C,
CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,138196,04-SEP-2023,"1,295.09",Adults Care and Health and Strategic Commissioning,P4075,Payments to Other Agencies,
CHESCOMBE TRUST LTD,144096,27-SEP-2023,"11,796.71",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
CHESCOMBE TRUST LTD,144096,27-SEP-2023,"4,911.00",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
CHESHIRE & WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,143610,26-SEP-2023,"3,000.00",Resources,P1042,APT&C,
Cheshire and Merseyside Hepatitis Operational Delivery Network,140275,14-SEP-2023,"13,000.00",Adults Care and Health and Strategic Commissioning,P4201,Care Provision,
CHESHIRE BATHROOMS & WET ROOMS LIMITED,141743,18-SEP-2023,"5,613.00",Capital,C4115,Expenditure on Capital Grants,
CHESHIRE BATHROOMS & WET ROOMS LIMITED,141743,18-SEP-2023,"5,737.00",Capital,C4115,Expenditure on Capital Grants,
CHESHIRE BATHROOMS & WET ROOMS LIMITED,139485,11-SEP-2023,"5,297.00",Capital,C4115,Expenditure on Capital Grants,
CHESHIRE BATHROOMS & WET ROOMS LIMITED,142923,25-SEP-2023,"5,837.00",Capital,C4115,Expenditure on Capital Grants,
CHESHIRE EAST BOROUGH COUNCIL,142328,20-SEP-2023,"1,396.50",Adults Care and Health and Strategic Commissioning,P4201,Expenses,
CHESHIRE EAST BOROUGH COUNCIL,138173,04-SEP-2023,"1,835.00",Resources,P1042,APT&C,
CHESHIRE POWDER COATING LIMITED,142696,22-SEP-2023,"2,990.00",Neighbourhood Services,V1920,"Equipment, Furniture & Materials",
CHESHIRE RES HOMES TRUST,144097,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Memory & Cognition Support - Older People (65+),
CHESHIRE RES HOMES TRUST,144097,27-SEP-2023,"2,394.24",Adults Care and Health and Strategic Commissioning,S6131,Memory & Cognition Support - Older People (65+),
CHESHIRE RES HOMES TRUST,144097,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHESHIRE RES HOMES TRUST,144097,27-SEP-2023,"2,397.44",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHESHIRE RES HOMES TRUST,144097,27-SEP-2023,"2,397.44",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
CHESHIRE RES HOMES TRUST,144097,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Memory & Cognition Support - Older People (65+),
CHESHIRE RES HOMES TRUST,144097,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
CHILDMINDING-DANNI THOMAS,144070,27-SEP-2023,957.60,"Children, Families & Education",E1170,Services,
CHILDRENS THERAPY SOLUTIONS LIMITED,142212,20-SEP-2023,"1,491.14","Children, Families & Education",E3680,Care Provision,
CHILDRENS THERAPY SOLUTIONS LIMITED,137977,01-SEP-2023,653.52,"Children, Families & Education",E3680,Care Provision,
CHOICES HOME FOR CHILDREN LIMITED,145028,28-SEP-2023,"21,386.00","Children, Families & Education",E7080,Care Provision,
CHRIST CHURCH CE PRIMARY SCHOOL (PRE-SCHOOL),144388,27-SEP-2023,"8,792.71","Children, Families & Education",E1170,Services,
CHRISTIAN FELLOWSHIP SCHOOL,142213,20-SEP-2023,950.00,"Children, Families & Education",E5870,Specialist Contracts & Fees,
CHRISTINA MITCHELL CONSULTING,139585,12-SEP-2023,"8,328.00",Covid-19,H4114,Hired or Contracted services,
CIPFA C.CO LIMITED,142030,19-SEP-2023,"47,520.00",Resources,F2027,Hired or Contracted services,
CITRON HYGIENE UK LIMITED,144389,27-SEP-2023,796.44,"Children, Families & Education",E1440,Cleaning & Domestic Supplies,
CITRON HYGIENE UK LIMITED,138305,05-SEP-2023,796.44,"Children, Families & Education",E1440,Cleaning & Domestic Supplies,
CIVICA ELECTION SERVICES,142215,20-SEP-2023,"3,428.45",Law & Governance (Monitoring Officer),A5000,"Printing, Stationery & General Office Expenses",
CIVICA ELECTION SERVICES,142215,20-SEP-2023,"1,278.80",Law & Governance (Monitoring Officer),A5000,"Printing, Stationery & General Office Expenses",
CIVICA ELECTION SERVICES,142215,20-SEP-2023,"2,231.55",Law & Governance (Monitoring Officer),A5000,"Printing, Stationery & General Office Expenses",
CIVICA ELECTION SERVICES,142215,20-SEP-2023,"5,679.98",Law & Governance (Monitoring Officer),A5000,"Printing, Stationery & General Office Expenses",
CIVICA UK LIMITED,139056,08-SEP-2023,"5,286.66",Finance,F6000,Hired or Contracted services,
CIVICA UK LIMITED,142521,21-SEP-2023,"10,363.52",Finance,F6000,Hired or Contracted services,
CJ CHARLES HEATING PLUMBING & GAS,141661,18-SEP-2023,-3.00,Regeneration & Place,H7100,Consultants,
CJ CHARLES HEATING PLUMBING & GAS,141661,18-SEP-2023,-377.72,Regeneration & Place,H7100,Customer and Client Receipts - Non Vatable,
CJ CHARLES HEATING PLUMBING & GAS,141661,18-SEP-2023,"3,120.72",Capital,C4215,Expenditure on Capital Loans,
CLAIRE   JONES,137978,01-SEP-2023,550.00,Law & Governance (Monitoring Officer),A1305,Legal Service Provider,
CLD FENCING SYSTEMS LIMITED,138110,04-SEP-2023,"4,302.50",Neighbourhood Services,L4390,"Repairs, alterations and maintenance",
CLICK TRAVEL,138338,05-SEP-2023,"1,306.20",Resources,F1120,Expenses,
CLICK TRAVEL,140664,14-SEP-2023,"1,422.34",Resources,F1120,Expenses,
CLICK TRAVEL,138036,01-SEP-2023,"1,346.85",Resources,F1120,Expenses,
CLICK TRAVEL,138036,01-SEP-2023,951.50,Resources,F1120,Expenses,
CLICK TRAVEL,145346,29-SEP-2023,"2,171.77",Resources,F1120,Services,
CLICK TRAVEL,145346,29-SEP-2023,"2,171.77",Resources,F1120,Travel - Online Booking Service,
COED DU HALL LIMITED,144391,27-SEP-2023,"11,105.24",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
COED DU HALL LIMITED,144391,27-SEP-2023,"9,105.60",Adults Care and Health and Strategic Commissioning,S6131,Learning & Disability Support - Adults (18-64),
Cog Design Limited,140272,14-SEP-2023,525.00,Capital,C0261,ICT Works,
COMMS EXPRESS LTD,138578,06-SEP-2023,"1,591.94",Resources,F4308,"Equipment, Furniture & Materials",
COMMUNITY CARING LTD          *001,142331,20-SEP-2023,249.78,Adults Care and Health and Strategic Commissioning,S6111,Memory & Cognition Support - Older People (65+),
COMMUNITY CARING LTD          *001,142331,20-SEP-2023,260.64,Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Adults (18-64),
COMMUNITY CARING LTD          *001,142331,20-SEP-2023,"3,051.66",Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Older People (65+),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,"1,998.24",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
COMMUNITY CARING LTD          *001,140047,13-SEP-2023,"6,129.20",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Older People (65+),
COMMUNITY CARING LTD          *001,140047,13-SEP-2023,"6,223.00",Adults Care and Health and Strategic Commissioning,S6121,Physical Support - Adults (18-64),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,-104.61,Adults Care and Health and Strategic Commissioning,S6131,Customer and Client - Community Care,
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,"3,127.68",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Adults (18-64),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,"24,869.40",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,304.08,Adults Care and Health and Strategic Commissioning,S6131,Sensory Support - Older People (65+),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,825.36,Adults Care and Health and Strategic Commissioning,S6131,Social Care Activities,
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,260.64,Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,"5,136.78",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,"16,812.82",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,173.76,Adults Care and Health and Strategic Commissioning,S6132,Social Care Activities,
COMMUNITY CARING LTD          *001,142331,20-SEP-2023,263.06,Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,390.96,Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Older People (65+),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,43.44,Adults Care and Health and Strategic Commissioning,S6141,Mental Health Support - Adults (18-64),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,195.48,Adults Care and Health and Strategic Commissioning,S6141,Mental Health Support - Older People (65+),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,"10,458.18",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Adults (18-64),
COMMUNITY CARING LTD          *001,142331,20-SEP-2023,"1,233.40",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Adults (18-64),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,"51,123.45",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
COMMUNITY CARING LTD          *001,142331,20-SEP-2023,"8,060.07",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
COMMUNITY CARING LTD          *001,142331,20-SEP-2023,172.50,Adults Care and Health and Strategic Commissioning,S6141,Sensory Support - Older People (65+),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,"2,997.36",Adults Care and Health and Strategic Commissioning,S6141,Social Care Activities,
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,"5,419.14",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,"2,432.64",Adults Care and Health and Strategic Commissioning,S6152,Physical Support - Older People (65+),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,"1,216.32",Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Older People (65+),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,21.72,Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,"1,216.32",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Older People (65+),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,369.24,Adults Care and Health and Strategic Commissioning,S6162,Physical Support - Adults (18-64),
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,"1,466.10",Adults Care and Health and Strategic Commissioning,S6167,Mental Health Support - Older People (65+),
COMMUNITY CARING LTD          *001,142331,20-SEP-2023,"15,939.00",Adults Care and Health and Strategic Commissioning,S6420,Care Provision,
COMMUNITY CARING LTD          *001,144926,28-SEP-2023,"23,240.40",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
COMMUNITY INDEPENDENT LIVING LTD,139922,13-SEP-2023,564.72,Adults Care and Health and Strategic Commissioning,S6111,Mental Health Support - Older People (65+),
COMMUNITY INDEPENDENT LIVING LTD,139922,13-SEP-2023,"3,735.84",Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Older People (65+),
COMMUNITY INDEPENDENT LIVING LTD,138434,06-SEP-2023,"30,190.56",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
COMMUNITY INDEPENDENT LIVING LTD,139922,13-SEP-2023,830.79,Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
COMMUNITY INDEPENDENT LIVING LTD,139922,13-SEP-2023,"5,191.08",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
COMMUNITY INDEPENDENT LIVING LTD,139922,13-SEP-2023,"2,834.46",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
COMMUNITY INTEGRATED CARE,142782,22-SEP-2023,"10,402.01",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
COMMUNITY INTEGRATED CARE,142782,22-SEP-2023,"8,779.06",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Older People (65+),
COMMUNITY INTEGRATED CARE,143695,26-SEP-2023,895.00,"Children, Families & Education",E7052,Grants Paid,
COMMUNITY SUPPORTED LIVING LTD,142332,20-SEP-2023,"3,394.01",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,142332,20-SEP-2023,470.40,Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,142332,20-SEP-2023,428.18,Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Older People (65+),
COMMUNITY SUPPORTED LIVING LTD,142332,20-SEP-2023,"1,589.57",Adults Care and Health and Strategic Commissioning,S6132,Social Support - Substance Misuse,
COMMUNITY SUPPORTED LIVING LTD,142332,20-SEP-2023,980.00,Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,142332,20-SEP-2023,"2,658.04",Adults Care and Health and Strategic Commissioning,S6151,Physical Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,142332,20-SEP-2023,"75,173.63",Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,142332,20-SEP-2023,"9,100.40",Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Older People (65+),
COMMUNITY SUPPORTED LIVING LTD,142332,20-SEP-2023,"10,691.35",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,142332,20-SEP-2023,862.40,Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Older People (65+),
COMMUNITY SUPPORTED LIVING LTD,142332,20-SEP-2023,"6,557.52",Adults Care and Health and Strategic Commissioning,S6165,Mental Health Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,142332,20-SEP-2023,"2,430.40",Adults Care and Health and Strategic Commissioning,S6166,Mental Health Support - Adults (18-64),
COMMUNITY SUPPORTED LIVING LTD,142332,20-SEP-2023,"6,660.65",Adults Care and Health and Strategic Commissioning,S6167,Mental Health Support - Older People (65+),
COMPASS FOSTERING NORTH LIMITED,141921,19-SEP-2023,"3,483.90","Children, Families & Education",E7080,Care Provision,
COMPASS FOSTERING NORTH LIMITED,141921,19-SEP-2023,"3,577.80","Children, Families & Education",E7080,Care Provision,
COMPASS FOSTERING NORTH LIMITED,141921,19-SEP-2023,"3,577.80","Children, Families & Education",E7080,Care Provision,
COMPASS FOSTERING NORTH LIMITED,141921,19-SEP-2023,"3,577.80","Children, Families & Education",E7080,Care Provision,
COMPASS MINERALS UK LIMITED,142230,20-SEP-2023,"13,409.85",Neighbourhood Services,V2230,"Repairs, alterations and maintenance",
COMPASS MINERALS UK LIMITED,142698,22-SEP-2023,"13,312.14",Neighbourhood Services,V2230,"Repairs, alterations and maintenance",
COMPASS MINERALS UK LIMITED,145091,28-SEP-2023,761.87,Neighbourhood Services,V2230,"Repairs, alterations and maintenance",
COMPASS MINERALS UK LIMITED,143634,26-SEP-2023,"25,361.68",Neighbourhood Services,V2230,"Repairs, alterations and maintenance",
COMPASS MINERALS UK LIMITED,142938,25-SEP-2023,"16,163.71",Neighbourhood Services,V2230,"Repairs, alterations and maintenance",
COMPASS MINERALS UK LIMITED,142698,22-SEP-2023,"10,335.89",Neighbourhood Services,V2230,"Repairs, alterations and maintenance",
CONIFERS CARE HOMES LIMITED,144128,27-SEP-2023,"3,817.80",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Adults (18-64),
CONOR MC DONAGH,142032,19-SEP-2023,"2,494.40","Children, Families & Education",E5870,Payments to Other Agencies,
CONSORTIA INTEGRATED SERVICES LIMITED,145140,28-SEP-2023,846.56,"Children, Families & Education",E2120,"Repairs, alterations and maintenance",
CONSORTIA INTEGRATED SERVICES LIMITED,139059,08-SEP-2023,619.87,"Children, Families & Education",E2420,"Repairs, alterations and maintenance",
CONSORTIA INTEGRATED SERVICES LIMITED,142699,22-SEP-2023,789.94,"Children, Families & Education",E2450,"Repairs, alterations and maintenance",
CONSORTIA INTEGRATED SERVICES LIMITED,139489,11-SEP-2023,652.55,Neighbourhood Services,D3504,"Repairs, alterations and maintenance",
CONSORTIA INTEGRATED SERVICES LIMITED,142033,19-SEP-2023,578.31,Neighbourhood Services,L2470,"Repairs, alterations and maintenance",
CONSORTIA INTEGRATED SERVICES LIMITED,139489,11-SEP-2023,552.25,Neighbourhood Services,L4971,"Repairs, alterations and maintenance",
CONSORTIA INTEGRATED SERVICES LIMITED,139489,11-SEP-2023,517.33,Capital,C0391,Contractors - Main,
CONSORTIA INTEGRATED SERVICES LIMITED,142033,19-SEP-2023,"30,818.00",Capital,C2820,Contractors - Main,
CONSORTIA INTEGRATED SERVICES LIMITED,142231,20-SEP-2023,"42,643.98",Capital,C2820,Contractors - Main,
CONSORTIA INTEGRATED SERVICES LIMITED,142699,22-SEP-2023,"30,818.00",Capital,C2820,Contractors - Main,
CONSORTIA INTEGRATED SERVICES LIMITED,139489,11-SEP-2023,"1,373.63",Capital,C8084,Contractors - Main,
CONTINENTAL LANDSCAPES LIMITED,144928,28-SEP-2023,"4,374.94",Neighbourhood Services,H2930,Waste Service Provider,
CONTINUUM SUPPORT CARE SERVICES LIMITED,138339,05-SEP-2023,"23,360.67","Children, Families & Education",E7080,Care Provision,
CO-OP ACADEMY HILLSIDE,142844,22-SEP-2023,"1,029.60","Children, Families & Education",E9902,Educational Provider,
COOPERS CARE HOME T/A CUFFEY CARE LIMITED,144392,27-SEP-2023,"6,930.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
COPPER BEECH RESIDENTIAL HOME,144130,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Mental Health Support - Older People (65+),
COPPER BEECH RESIDENTIAL HOME,144130,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Older People (65+),
COPPER BEECH RESIDENTIAL HOME,144130,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,144130,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,144130,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,144130,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,144130,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,144130,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,144130,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,144130,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6161,Physical Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,144130,27-SEP-2023,"2,944.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,144130,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,144130,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
COPPER BEECH RESIDENTIAL HOME,144130,27-SEP-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Adults (18-64),
