Payments for Publishing for Invoices paid between 01-MAY-2023 and 31-MAY-2023,,,,,,,
Supplier Name,Transaction Number,Paid Date,Paid Amount,Department ,Cost Centre,Description,Irrecoverable VAT
ANCHOR TRUST                  ,107588,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ANCHOR TRUST                  ,107588,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
ANCHOR TRUST                  ,107588,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR TRUST                  ,107588,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR TRUST                  ,107588,10-MAY-2023,"1,547.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ANCHOR TRUST                  ,107588,10-MAY-2023,"2,637.14",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6167,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Memory & Cognition Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6166,Mental Health Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6166,Mental Health Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6132,Mental Health Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"2,457.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"1,547.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
ANCHOR TRUST HOMES,107589,10-MAY-2023,"1,547.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ANDREW AUGHTON THEATRE PROGRAMMING,106372,04-MAY-2023,"2,000.00",Neighbourhood Services,L3950,"Advertising, Publicity & Marketing",
ANSELMIANS RUGBY UNION FOOTBALL CLUB LIMITED,110399,18-MAY-2023,"4,299.44","Children, Families & Education",E8660,"Repairs, alterations and maintenance",
APEX CHILDRENS SERVICES LIMITED,110009,17-MAY-2023,"13,205.78","Children, Families & Education",E7080,Care Provision,
APEX CHILDRENS SERVICES LIMITED,110009,17-MAY-2023,"3,081.35","Children, Families & Education",E7080,Care Provision,
APEX CHILDRENS SERVICES LIMITED,113418,31-MAY-2023,"13,645.98","Children, Families & Education",E7080,Care Provision,
APEX MANAGEMENT SOLUTIONS LIMITED,107942,10-MAY-2023,"2,970.00","Children, Families & Education",E5731,School Transport - Secondary,
APEX MANAGEMENT SOLUTIONS LIMITED,107942,10-MAY-2023,"20,552.40","Children, Families & Education",E5731,School Transport - Special,
APEX MANAGEMENT SOLUTIONS LIMITED,107942,10-MAY-2023,990.00,"Children, Families & Education",E5731,School Transport - Secondary,
APEX MANAGEMENT SOLUTIONS LIMITED,107942,10-MAY-2023,"6,732.00","Children, Families & Education",E5731,School Transport - Special,
APEX MANAGEMENT SOLUTIONS LIMITED,109901,17-MAY-2023,"7,801.44","Children, Families & Education",E5731,School Transport - Special,
APEX MANAGEMENT SOLUTIONS LIMITED,109901,17-MAY-2023,"6,217.44","Children, Families & Education",E5731,School Transport - Special,
APEX MANAGEMENT SOLUTIONS LIMITED,109901,17-MAY-2023,"6,336.00","Children, Families & Education",E5731,School Transport - Special,
APOLLO CARE WIRRAL LIMITED,112340,25-MAY-2023,173.76,Adults Care and Health and Strategic Commissioning,S6167,Physical Support - Older People (65+),
APOLLO CARE WIRRAL LIMITED,112340,25-MAY-2023,325.80,Adults Care and Health and Strategic Commissioning,S6162,Sensory Support - Adults (18-64),
APOLLO CARE WIRRAL LIMITED,112340,25-MAY-2023,390.96,Adults Care and Health and Strategic Commissioning,S6142,Social Support - Substance Misuse,
APOLLO CARE WIRRAL LIMITED,112340,25-MAY-2023,456.12,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Adults (18-64),
APOLLO CARE WIRRAL LIMITED,112340,25-MAY-2023,602.73,Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
APOLLO CARE WIRRAL LIMITED,112340,25-MAY-2023,651.60,Adults Care and Health and Strategic Commissioning,S6162,Mental Health Support - Older People (65+),
APOLLO CARE WIRRAL LIMITED,112340,25-MAY-2023,"4,707.81",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
APOLLO CARE WIRRAL LIMITED,112340,25-MAY-2023,"6,467.13",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"2,800.00",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Older People (65+),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"2,800.00",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"2,800.00",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"2,121.84",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"2,800.00",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"2,800.00",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"2,800.00",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"2,800.00",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"1,200.00",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"2,800.00",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"2,800.00",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,580.98,Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"1,086.18",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"1,338.78",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"1,591.38",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"2,601.78",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"2,601.78",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"2,800.00",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"1,060.92",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"2,800.00",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"8,487.36",Adults Care and Health and Strategic Commissioning,S6132,Learning & Disability Support - Adults (18-64),
APPLE BLOSSOM COURT LIMITED,107590,10-MAY-2023,"2,800.00",Adults Care and Health and Strategic Commissioning,S6151,Learning & Disability Support - Adults (18-64),
ARBORFORCE GROUP LTD,109505,15-MAY-2023,"5,763.03",Regeneration & Place,C5497,Contractors - Main,
ARBORFORCE GROUP LTD,109902,17-MAY-2023,"5,814.41",Regeneration & Place,C3330,Contractors - Main,
ARBORFORCE GROUP LTD,110400,18-MAY-2023,426.54,Neighbourhood Services,H3132,"Repairs, alterations and maintenance",
ARBORFORCE GROUP LTD,107906,10-MAY-2023,"2,755.50",Regeneration & Place,C7111,Miscellaneous,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,112767,26-MAY-2023,353.10,"Children, Families & Education",E5731,Care Provision,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,112767,26-MAY-2023,484.12,"Children, Families & Education",E5731,School Transport - Primary,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,112767,26-MAY-2023,"2,393.70","Children, Families & Education",E5731,School Transport - College,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,112767,26-MAY-2023,"2,705.90","Children, Families & Education",E5731,School Transport - Secondary,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,112767,26-MAY-2023,"12,201.43","Children, Families & Education",E5731,School Transport - Special,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,109713,16-MAY-2023,865.79,"Children, Families & Education",E7949,Hired or Contracted services,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,109713,16-MAY-2023,925.48,"Children, Families & Education",E7949,Hired or Contracted services,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,109713,16-MAY-2023,977.68,"Children, Families & Education",E7949,Hired or Contracted services,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,109713,16-MAY-2023,871.92,"Children, Families & Education",E7949,Hired or Contracted services,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,113690,31-MAY-2023,437.66,"Children, Families & Education",E7949,Hired or Contracted services,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,112767,26-MAY-2023,417.30,"Children, Families & Education",E5731,Care Provision,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,112767,26-MAY-2023,572.30,"Children, Families & Education",E5731,School Transport - Primary,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,112767,26-MAY-2023,"2,550.70","Children, Families & Education",E5731,School Transport - College,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,112767,26-MAY-2023,"2,625.00","Children, Families & Education",E5731,School Transport - Secondary,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,112767,26-MAY-2023,"13,948.05","Children, Families & Education",E5731,School Transport - Special,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,112309,25-MAY-2023,333.84,"Children, Families & Education",E5731,Care Provision,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,112309,25-MAY-2023,"2,563.00","Children, Families & Education",E5731,School Transport - Secondary,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,112309,25-MAY-2023,"2,927.90","Children, Families & Education",E5731,School Transport - College,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,112309,25-MAY-2023,"12,587.21","Children, Families & Education",E5731,School Transport - Special,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,110589,19-MAY-2023,562.03,"Children, Families & Education",E7949,Hired or Contracted services,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,107907,10-MAY-2023,"2,204.82",Neighbourhood Services,S5600,Care Provision,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,105522,02-MAY-2023,"1,952.74",Neighbourhood Services,S5600,Care Provision,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,107489,09-MAY-2023,"2,935.07",Neighbourhood Services,S5600,Care Provision,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,112309,25-MAY-2023,"2,034.38",Neighbourhood Services,S5600,Care Provision,
ARGYLE SATELLITE CONTRACT SERVICE LIMITED,113239,30-MAY-2023,"2,182.00",Neighbourhood Services,S5600,Care Provision,
ARK COMMUNITY TRANSPORT,107908,10-MAY-2023,"8,720.00",Neighbourhood Services,S5600,Care Provision,
ARK COMMUNITY TRANSPORT,107908,10-MAY-2023,"8,720.00",Neighbourhood Services,S5600,Care Provision,
ARK COMMUNITY TRANSPORT,107908,10-MAY-2023,"6,976.00",Neighbourhood Services,S5600,Care Provision,
ARK COMMUNITY TRANSPORT,109507,15-MAY-2023,"6,976.00",Neighbourhood Services,S5600,Care Provision,
ARK COMMUNITY TRANSPORT,111230,23-MAY-2023,"8,720.00",Neighbourhood Services,S5600,Care Provision,
ARK COMMUNITY TRANSPORT,113691,31-MAY-2023,"8,720.00",Neighbourhood Services,S5600,Care Provision,
ARLINGCLOSE LIMITED,109904,17-MAY-2023,772.60,Finance,F8000,Debt Managment,
ARNOLD CLARK,105523,02-MAY-2023,418.88,Neighbourhood Services,T4020,Direct Transport Costs,
ARNOLD CLARK,108971,11-MAY-2023,446.88,Neighbourhood Services,T4020,Direct Transport Costs,
ARNOLD CLARK,108971,11-MAY-2023,446.88,Neighbourhood Services,T4020,Direct Transport Costs,
ARNOLD CLARK,109519,15-MAY-2023,418.88,Neighbourhood Services,T4020,Direct Transport Costs,
ARNOLD CLARK,112310,25-MAY-2023,446.88,Neighbourhood Services,T4020,Direct Transport Costs,
ARNOLD CLARK,112310,25-MAY-2023,446.88,Neighbourhood Services,T4020,Direct Transport Costs,
ARNOLD CLARK,113240,30-MAY-2023,418.88,Neighbourhood Services,T4020,Direct Transport Costs,
ASBESTOS CONTROL & TREATMENT LIMITED,109259,12-MAY-2023,550.00,Regeneration & Place,C2167,Miscellaneous,
ASBESTOS CONTROL & TREATMENT LIMITED,109520,15-MAY-2023,"24,738.32",Regeneration & Place,C8074,Contractors - Main,
ASBESTOS CONTROL & TREATMENT LIMITED,109259,12-MAY-2023,502.00,Regeneration & Place,C2820,Miscellaneous,
ASBESTOS CONTROL & TREATMENT LIMITED,109259,12-MAY-2023,999.24,Regeneration & Place,C2167,Miscellaneous,
ASBESTOS CONTROL & TREATMENT LIMITED,107491,09-MAY-2023,"2,456.19",Regeneration & Place,C2167,Contractors - Main,
ASBESTOS CONTROL & TREATMENT LIMITED,109714,16-MAY-2023,562.12,Regeneration & Place,D8000,"Repairs, alterations and maintenance",
ASD LIGHTING PLC,107492,09-MAY-2023,"19,767.00",Neighbourhood Services,V1920,"Equipment, Furniture & Materials",
ASH HOUSE DAY NURSERY,113242,30-MAY-2023,"1,070.55","Children, Families & Education",E1170,Services,
ASH HOUSE DAY NURSERY,113242,30-MAY-2023,"5,689.32","Children, Families & Education",E1170,Services,
ASH HOUSE DAY NURSERY,113242,30-MAY-2023,"5,736.12","Children, Families & Education",E1170,Services,
ASKEWS & HOLTS LIBRARY SERVICES LIMITED,107613,10-MAY-2023,640.34,Neighbourhood Services,L2300,"Equipment, Furniture & Materials",
ASPINALL VERDI LIMITED,106033,03-MAY-2023,"5,414.00",Regeneration & Place,B7054,Hired or Contracted services,
ASPINALL VERDI LIMITED,113693,31-MAY-2023,"5,091.91",Regeneration & Place,B7054,Hired or Contracted services,
ASPIRE CARE SUPPORT SERVICES LIMITED,112806,30-MAY-2023,282.36,Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Adults (18-64),
ASPIRE CARE SUPPORT SERVICES LIMITED,112806,30-MAY-2023,585.71,Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Adults (18-64),
ASPIRE CARE SUPPORT SERVICES LIMITED,112806,30-MAY-2023,608.16,Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Adults (18-64),
ASPIRE CARE SUPPORT SERVICES LIMITED,112806,30-MAY-2023,669.47,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Adults (18-64),
ASPIRE CARE SUPPORT SERVICES LIMITED,112806,30-MAY-2023,871.96,Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
ASPIRE CARE SUPPORT SERVICES LIMITED,112806,30-MAY-2023,"1,371.58",Adults Care and Health and Strategic Commissioning,S6132,Social Support - Substance Misuse,
ASPIRE CARE SUPPORT SERVICES LIMITED,112806,30-MAY-2023,"1,374.68",Adults Care and Health and Strategic Commissioning,S6111,Physical Support - Older People (65+),
ASPIRE CARE SUPPORT SERVICES LIMITED,112806,30-MAY-2023,"5,818.66",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
ASPIRE CARE SUPPORT SERVICES LIMITED,112806,30-MAY-2023,"7,672.23",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Adults (18-64),
ASPIRE CARE SUPPORT SERVICES LIMITED,112806,30-MAY-2023,"11,534.91",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ASPIRE CARE SUPPORT SERVICES LIMITED,112806,30-MAY-2023,"13,585.68",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ASPIRE CARE SUPPORT SERVICES LIMITED,112806,30-MAY-2023,"31,784.09",Adults Care and Health and Strategic Commissioning,S6999,Physical Support - Older People (65+),
ASPRIS CHILDRENS SERVICES LIMITED,107910,10-MAY-2023,"4,177.86",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
ASSIST MANAGED SERVICES T/A IDVERDE,109521,15-MAY-2023,"9,506.24",Neighbourhood Services,V2230,Agency Staff,
ASSOCIATION FOR PUBLIC SERVICE EXCELLENCE (APSE),109905,17-MAY-2023,"2,337.00",Neighbourhood Services,H3130,Services,
ATHENA CARE (NEW BRIGHTON ONE) LIMITED,107614,10-MAY-2023,"2,472.00",Adults Care and Health and Strategic Commissioning,S6167,Physical Support - Older People (65+),
ATHENA CARE (NEW BRIGHTON ONE) LIMITED,107614,10-MAY-2023,"1,852.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ATHENA CARE (NEW BRIGHTON ONE) LIMITED,107614,10-MAY-2023,"1,852.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ATHENA CARE (NEW BRIGHTON ONE) LIMITED,107614,10-MAY-2023,"2,472.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ATHENA CARE (NEW BRIGHTON ONE) LIMITED,107614,10-MAY-2023,"2,472.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ATHENA CARE (NEW BRIGHTON ONE) LIMITED,107614,10-MAY-2023,"2,472.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ATHENA CARE (NEW BRIGHTON ONE) LIMITED,107614,10-MAY-2023,"1,652.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Adults (18-64),
ATHENA CARE (NEW BRIGHTON ONE) LIMITED,107614,10-MAY-2023,"2,472.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Adults (18-64),
ATHENA CARE (NEW BRIGHTON ONE) LIMITED,107614,10-MAY-2023,"2,748.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
ATHENA CARE (NEW BRIGHTON ONE) LIMITED,107614,10-MAY-2023,"1,652.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ATHENA CARE (NEW BRIGHTON ONE) LIMITED,107614,10-MAY-2023,"1,652.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ATHENA CARE (NEW BRIGHTON ONE) LIMITED,107614,10-MAY-2023,"2,472.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ATHENA CARE (NEW BRIGHTON ONE) LIMITED,107614,10-MAY-2023,"2,472.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ATHENA CARE (NEW BRIGHTON ONE) LIMITED,107614,10-MAY-2023,687.00,Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
ATHENA CARE (NEW BRIGHTON ONE) LIMITED,107614,10-MAY-2023,"1,136.00",Adults Care and Health and Strategic Commissioning,S6998,Physical Support - Older People (65+),
ATHENA CARE (NEW BRIGHTON ONE) LIMITED,107614,10-MAY-2023,"2,748.00",Adults Care and Health and Strategic Commissioning,S6998,Physical Support - Older People (65+),
ATHENA CARE (NEW BRIGHTON ONE) LIMITED,107614,10-MAY-2023,"1,668.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ATHENA HEALTHCARE (NEW BRIGHTON TWO) LIMITED,107911,10-MAY-2023,"4,758.24",Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Adults (18-64),
ATHENA HEALTHCARE (NEW BRIGHTON TWO) LIMITED,107911,10-MAY-2023,"2,035.24",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Older People (65+),
ATHENA HEALTHCARE (NEW BRIGHTON TWO) LIMITED,107911,10-MAY-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6142,Mental Health Support - Older People (65+),
ATHENA HEALTHCARE (NEW BRIGHTON TWO) LIMITED,107911,10-MAY-2023,"1,562.40",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ATHENA HEALTHCARE (NEW BRIGHTON TWO) LIMITED,107911,10-MAY-2023,"1,979.24",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ATHENA HEALTHCARE (NEW BRIGHTON TWO) LIMITED,107911,10-MAY-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ATHENA HEALTHCARE (NEW BRIGHTON TWO) LIMITED,107911,10-MAY-2023,"2,684.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ATHENA HEALTHCARE (NEW BRIGHTON TWO) LIMITED,107911,10-MAY-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ATHENA HEALTHCARE (NEW BRIGHTON TWO) LIMITED,107911,10-MAY-2023,"1,630.51",Adults Care and Health and Strategic Commissioning,S6132,Social Care Activities,
ATHENA HEALTHCARE (NEW BRIGHTON TWO) LIMITED,107911,10-MAY-2023,"2,231.43",Adults Care and Health and Strategic Commissioning,S6132,Social Care Activities,
ATHENA HEALTHCARE (NEW BRIGHTON TWO) LIMITED,107911,10-MAY-2023,"4,503.24",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
ATHENA HEALTHCARE (NEW BRIGHTON TWO) LIMITED,107911,10-MAY-2023,"7,125.00",Adults Care and Health and Strategic Commissioning,S6132,Social Care Activities,
ATHENA HEALTHCARE (NEW BRIGHTON TWO) LIMITED,107911,10-MAY-2023,"3,375.00",Adults Care and Health and Strategic Commissioning,S6132,Social Care Activities,
ATHENA HEALTHCARE (NEW BRIGHTON TWO) LIMITED,107911,10-MAY-2023,"8,625.00",Adults Care and Health and Strategic Commissioning,S6132,Social Care Activities,
AUDREY WILLIAMSON,110402,18-MAY-2023,550.00,"Children, Families & Education",E7042,Hired or Contracted services,
AUNTIE EM'S CHILDMINDING SERVICE,113246,30-MAY-2023,859.95,"Children, Families & Education",E1170,Services,
AUNTIE EM'S CHILDMINDING SERVICE,113246,30-MAY-2023,687.96,"Children, Families & Education",E1170,Services,
AUNTIE JAYNE'S HOUSE LIMITED,113247,30-MAY-2023,"2,609.10","Children, Families & Education",E1170,Services,
AUNTIE JAYNE'S HOUSE LIMITED,113247,30-MAY-2023,"1,240.98","Children, Families & Education",E1170,Services,
AUTISM INITIATIVES,107912,10-MAY-2023,"17,459.36",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
AUTISM INITIATIVES,107912,10-MAY-2023,"8,320.20",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
AUTISM INITIATIVES,107912,10-MAY-2023,"3,793.16",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
AUTISM INITIATIVES,109907,17-MAY-2023,"1,176.00",Adults Care and Health and Strategic Commissioning,S6131,Learning & Disability Support - Adults (18-64),
AUTISM INITIATIVES,109907,17-MAY-2023,"1,176.00",Adults Care and Health and Strategic Commissioning,S6161,Mental Health Support - Adults (18-64),
AUTISM INITIATIVES,109907,17-MAY-2023,"5,594.56",Adults Care and Health and Strategic Commissioning,S6141,Learning & Disability Support - Adults (18-64),
AUTISM INITIATIVES,109907,17-MAY-2023,"38,235.10",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
AUTISM TOGETHER,107913,10-MAY-2023,"5,064.00",Adults Care and Health and Strategic Commissioning,S6131,Learning & Disability Support - Adults (18-64),
AUTISM TOGETHER,107913,10-MAY-2023,"2,309.84",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
