Payments for Publishing for Invoices paid between 01-JULY-2023 and 31-JULY-2023,,,,,,,
Supplier Name,Transaction Number,Paid Date,Paid Amount,Department ,Cost Centre,Description,Irrecoverable VAT
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"2,261.36",Regeneration & Place,D2610,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"2,146.81",Regeneration & Place,D2610,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"8,513.40",Regeneration & Place,D2620,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"3,681.11",Regeneration & Place,D2640,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"3,159.16",Regeneration & Place,D2680,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"2,603.31",Regeneration & Place,D2680,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,593.62",Regeneration & Place,D2690,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"13,467.92",Regeneration & Place,D2700,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"9,120.02",Regeneration & Place,D2700,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"13,958.55",Regeneration & Place,D2700,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"8,970.02",Regeneration & Place,D2700,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"9,424.01",Regeneration & Place,D2700,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"4,005.19",Regeneration & Place,D2700,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"8,512.03",Regeneration & Place,D2700,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"8,512.03",Regeneration & Place,D2700,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"3,753.46",Regeneration & Place,D2720,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"3,373.11",Regeneration & Place,D2720,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,649.75,Regeneration & Place,D3310,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,972.34,Regeneration & Place,D3310,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"2,789.56",Regeneration & Place,D3310,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,527.88,Neighbourhood Services,D3501,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"7,475.20",Neighbourhood Services,D3512,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,653.62",Neighbourhood Services,D3518,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,677.64",Neighbourhood Services,D3518,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"7,911.30",Neighbourhood Services,D3532,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"12,219.96",Neighbourhood Services,D3532,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,685.52",Neighbourhood Services,D3534,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,340.83",Neighbourhood Services,D3534,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,646.63,Neighbourhood Services,D3541,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,313.25",Regeneration & Place,D3544,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,567.28,Regeneration & Place,D4040,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,009.47",Regeneration & Place,D4040,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,206.13",Regeneration & Place,D4040,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,649.15,Regeneration & Place,D4040,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"6,070.17",Regeneration & Place,D4040,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,986.48,Regeneration & Place,D4040,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"6,060.48",Regeneration & Place,D4040,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,586.23,Regeneration & Place,D4040,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,985.70,Regeneration & Place,D4040,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"6,047.24",Regeneration & Place,D4040,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,781.79,Regeneration & Place,D5500,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"2,164.79",Regeneration & Place,D5500,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,561.57,"Children, Families & Education",E1410,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"2,914.25","Children, Families & Education",E1410,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,736.57","Children, Families & Education",E1420,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"2,003.35","Children, Families & Education",E6763,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,843.11,"Children, Families & Education",E8660,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"2,098.76","Children, Families & Education",E8660,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,537.85,"Children, Families & Education",E9160,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,533.60,"Children, Families & Education",E9160,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,001.19",Neighbourhood Services,E9890,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"2,043.48",Neighbourhood Services,L2020,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"2,308.92",Regeneration & Place,L2030,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,950.63,Neighbourhood Services,L2040,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,248.85",Neighbourhood Services,L2060,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,794.43,Neighbourhood Services,L2060,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,501.58",Neighbourhood Services,L2210,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,445.29",Neighbourhood Services,L2210,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"2,510.06",Neighbourhood Services,L2430,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,627.28",Neighbourhood Services,L2470,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,554.61,Neighbourhood Services,L2470,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"19,686.16",Neighbourhood Services,L3180,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"20,187.15",Neighbourhood Services,L3180,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"16,765.72",Neighbourhood Services,L3190,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"19,608.37",Neighbourhood Services,L3240,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,410.06",Regeneration & Place,L3250,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"5,790.87",Neighbourhood Services,L3290,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"21,374.52",Neighbourhood Services,L3320,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"20,774.33",Neighbourhood Services,L3320,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"4,907.16",Regeneration & Place,L3910,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"12,772.24",Neighbourhood Services,L3950,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"11,083.84",Neighbourhood Services,L3950,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,659.18",Regeneration & Place,L3970,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,634.18",Neighbourhood Services,L4820,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"2,773.64",Neighbourhood Services,L4820,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,982.79,Neighbourhood Services,L4971,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,872.69,Neighbourhood Services,L4971,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,702.35,Neighbourhood Services,L4971,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,597.54,Neighbourhood Services,L4972,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"8,814.41",Neighbourhood Services,L4972,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,894.59,Neighbourhood Services,L4972,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,305.86",Neighbourhood Services,L4973,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,536.22",Neighbourhood Services,L4975,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"3,067.70",Neighbourhood Services,L4978,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"2,521.68",Regeneration & Place,L5210,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"3,062.60",Regeneration & Place,L5330,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"4,485.99",Neighbourhood Services,L5410,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"1,460.32",Adults Care and Health and Strategic Commissioning,S5010,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,675.69,Adults Care and Health and Strategic Commissioning,S5020,Energy Costs,
EDF ENERGY 1 LIMITED,128904,26-JUL-2023,"1,050.46",Adults Care and Health and Strategic Commissioning,S5120,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"8,665.80",Adults Care and Health and Strategic Commissioning,S5130,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"4,334.89",Adults Care and Health and Strategic Commissioning,S5140,Energy Costs,
EDF ENERGY 1 LIMITED,128417,24-JUL-2023,"4,275.76",Neighbourhood Services,T4020,Energy Costs,
EDF ENERGY 1 LIMITED,128904,26-JUL-2023,"5,626.40",Neighbourhood Services,V1450,Energy Costs,
EDF ENERGY 1 LIMITED,128904,26-JUL-2023,"4,961.76",Neighbourhood Services,V2500,Energy Costs,
EDF ENERGY 1 LIMITED,128904,26-JUL-2023,"144,817.08",Neighbourhood Services,V2900,Energy Costs,
EDF ENERGY 1 LIMITED,128904,26-JUL-2023,"2,560.80",Neighbourhood Services,V2900,Energy Costs,
EDF ENERGY CUSTOMERS LIMITED,125979,17-JUL-2023,910.34,Finance,F6075,Benefits,
EDGE HILL UNIVERSITY,124367,07-JUL-2023,"7,955.59","Children, Families & Education",P1011,"Other Grants, Reimbursements and Contributions",
EDSENTIAL,125567,14-JUL-2023,"53,040.00","Children, Families & Education",E2030,Consultants,
EDSENTIAL,128409,24-JUL-2023,"150,000.00",Finance,F6075,Grants to Voluntary Organisations,
EDSENTIAL,124680,10-JUL-2023,"1,485.00","Children, Families & Education",E5221,Pupil Premium,
EDSENTIAL,128626,25-JUL-2023,"20,000.00","Children, Families & Education",E8990,Services,
EDUCATION SOFTWARE SOLUTIONS LIMITED,129310,28-JUL-2023,"2,500.00",Neighbourhood Services,L2300,Communications & Computing,
EH THERAPY SERVICES,122905,05-JUL-2023,650.00,"Children, Families & Education",E5221,Pupil Premium,
ELEMENTARY TECHNOLOGY LLIMITED,128418,24-JUL-2023,"4,012.00",Resources,F4308,"Equipment, Furniture & Materials",
ELIOR UK PLC,126973,20-JUL-2023,"1,442.20",Adults Care and Health and Strategic Commissioning,P4201,Services,
ELIS UK LIMITED,128410,24-JUL-2023,808.53,Neighbourhood Services,T4020,"Equipment, Furniture & Materials",
ELIS UK LIMITED,129116,27-JUL-2023,808.53,Neighbourhood Services,T4020,"Equipment, Furniture & Materials",
ELLENBOROUGH CARE LIMITED,122910,05-JUL-2023,"3,081.08",Adults Care and Health and Strategic Commissioning,S6142,Physical Support - Older People (65+),
ELLESMERE PORT SCANIA (HAYDOCK COMMERCIAL),125255,12-JUL-2023,"14,902.63",Neighbourhood Services,V1920,"Equipment, Furniture & Materials",
Emergency Services Training Centre Ltd,126635,20-JUL-2023,"1,800.00",Neighbourhood Services,L3950,Services,
ENERGY PROJECTS PLUS LIMITED,125181,12-JUL-2023,"40,000.00",Finance,F6075,Grants to Voluntary Organisations,
ENERGY PROJECTS PLUS LIMITED,125181,12-JUL-2023,"6,000.00",Finance,F6075,Grants to Voluntary Organisations,
ENTECH (ENERGY TECHNOLOGIES) T/A IBT CONTROLS,124372,07-JUL-2023,"1,261.60",Neighbourhood Services,L3030,"Repairs, alterations and maintenance",
ENTECH (ENERGY TECHNOLOGIES) T/A IBT CONTROLS,124372,07-JUL-2023,721.40,Neighbourhood Services,L3240,"Repairs, alterations and maintenance",
ENTECH (ENERGY TECHNOLOGIES) T/A IBT CONTROLS,124372,07-JUL-2023,"2,700.20",Neighbourhood Services,L3240,"Repairs, alterations and maintenance",
ENTERPRISE RENT-A-CAR UK LIMITED T/A ENTERPRISE FLEX-E-RENT,129448,28-JUL-2023,512.47,Neighbourhood Services,T4020,Direct Transport Costs,
ENTERPRISE RENT-A-CAR UK LIMITED T/A ENTERPRISE FLEX-E-RENT,129448,28-JUL-2023,"2,809.44",Neighbourhood Services,T4020,Direct Transport Costs,
ENTERPRISE RENT-A-CAR UK LIMITED T/A ENTERPRISE FLEX-E-RENT,129448,28-JUL-2023,"1,387.41",Neighbourhood Services,T4020,Direct Transport Costs,
ENTERTAINERS SHOW PROVIDERS LIMITED,129688,31-JUL-2023,"14,012.43",Neighbourhood Services,L3950,General Supplies and Services,
ENVIROCALL LIMITED,122443,04-JUL-2023,"19,385.42",Regeneration & Place,C2167,Contractors - Main,
E-ON NEXT ENERGY LIMITED,129118,27-JUL-2023,"1,651.44",Finance,F6075,Benefits,
E-ON NEXT ENERGY LIMITED,125257,12-JUL-2023,595.84,Finance,F6075,Benefits,
E-ON NEXT ENERGY LIMITED,123312,06-JUL-2023,"1,113.62",Finance,F6075,Benefits,
EQUILIBRIUM NORTH WEST CIC,128419,24-JUL-2023,"20,000.00",Finance,F6075,Benefits,
ESLAND GROUP,124987,11-JUL-2023,"4,915.33","Children, Families & Education",E5870,Specialist Contracts & Fees,
ESLAND GROUP,124987,11-JUL-2023,"24,641.66","Children, Families & Education",E7080,Care Provision,
ESRO,122914,05-JUL-2023,"11,750.00",Adults Care and Health and Strategic Commissioning,P4321,Hired or Contracted services,
ESSENTIAL EARLY YEARS LIMITED,129797,31-JUL-2023,"3,787.90","Children, Families & Education",E1170,Services,
ESSENTIAL EARLY YEARS LIMITED,129797,31-JUL-2023,"1,035.31","Children, Families & Education",E1170,Services,
ESSENTIAL EARLY YEARS LIMITED,129797,31-JUL-2023,"6,633.42","Children, Families & Education",E1170,Services,
ESSENTIAL EARLY YEARS LIMITED,129119,27-JUL-2023,"28,177.05","Children, Families & Education",E3680,Educational Provider,
E-VOICE SPEECH RECOGNITION LIMITED,125573,14-JUL-2023,540.00,Resources,V1190,Communications & Computing,
EXCEPTIONAL CARE LIMITED,124763,11-JUL-2023,"25,650.00","Children, Families & Education",E7080,Care Provision,
Exclusive Secure Care Services Ltd,122456,04-JUL-2023,"1,261.50","Children, Families & Education",E7080,Care Provision,
EXPECT LIMITED,125258,12-JUL-2023,"3,461.12",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
EYE CAB LIMITED,126360,18-JUL-2023,118.32,"Children, Families & Education",E5731,School Transport - Primary,
EYE CAB LIMITED,126360,18-JUL-2023,"1,158.80","Children, Families & Education",E5731,School Transport - Primary,
EYE CAB LIMITED,126360,18-JUL-2023,"1,796.90","Children, Families & Education",E5731,School Transport - Special,
EYE CAB LIMITED,127956,21-JUL-2023,"9,140.00","Children, Families & Education",E5731,School Transport - Special,
EYE CAB LIMITED,126360,18-JUL-2023,"6,096.00","Children, Families & Education",E5731,School Transport - Special,
EYE CAB LIMITED,125574,14-JUL-2023,"9,512.00","Children, Families & Education",E5731,School Transport - Special,
EZYGLIDE LIMITED,122339,03-JUL-2023,811.00,Neighbourhood Services,L3950,"Repairs, alterations and maintenance",
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Memory & Cognition Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Mental Health Support - Adults (18-64),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"1,958.29",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,840.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,901.29,Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"1,617.71",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,384.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,384.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6131,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Memory & Cognition Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6132,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,548.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,275.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
FAIRFIELD HEALTHCARE LTD,122841,05-JUL-2023,"2,804.00",Adults Care and Health and Strategic Commissioning,S6141,Physical Support - Older People (65+),
FAIRPARK CARE LIMITED,122915,05-JUL-2023,541.80,Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
FAIRPARK CARE LIMITED,122915,05-JUL-2023,541.80,Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
FAIRPARK CARE LIMITED,122915,05-JUL-2023,"14,973.20",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
FAIRPARK CARE LIMITED,122915,05-JUL-2023,"14,973.20",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
FAIRPARK CARE LIMITED,122915,05-JUL-2023,"14,973.20",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
FAIRPARK CARE LIMITED,122915,05-JUL-2023,"4,812.81",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
FAIRPARK CARE LIMITED,122915,05-JUL-2023,"14,973.20",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
FAIRPARK CARE LIMITED,122915,05-JUL-2023,"14,973.20",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
FAIRPARK CARE LIMITED,122915,05-JUL-2023,541.80,Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
FAIRPARK CARE LIMITED,122915,05-JUL-2023,"4,812.81",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
FAIRPARK CARE LIMITED,122915,05-JUL-2023,"14,973.20",Adults Care and Health and Strategic Commissioning,S6121,Learning & Disability Support - Adults (18-64),
FAIRVIEW CARE AND SUPPORT LIMITED,128627,25-JUL-2023,244.88,"Children, Families & Education",E7022,Care Provision,
FAIRVIEW CARE AND SUPPORT LIMITED,128627,25-JUL-2023,"15,512.00","Children, Families & Education",E7080,Care Provision,
FENESTRATION SOLUTIONS NW LIMITED,125576,14-JUL-2023,"1,048.60","Children, Families & Education",E9965,Grants & Subscriptions,
FIRST CLASS NURSERY SCHOOL (WIRRAL) LIMITED,129801,31-JUL-2023,"7,178.15","Children, Families & Education",E1170,Services,
FIRST CLASS NURSERY SCHOOL (WIRRAL) LIMITED,129801,31-JUL-2023,"2,913.77","Children, Families & Education",E1170,Services,
FIRST CLASS NURSERY SCHOOL (WIRRAL) LIMITED,129450,28-JUL-2023,"9,991.66","Children, Families & Education",E3680,Educational Provider,
FITZROY SUPPORT,122843,05-JUL-2023,664.00,Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
FITZROY SUPPORT,122843,05-JUL-2023,"4,600.40",Adults Care and Health and Strategic Commissioning,S6142,Learning & Disability Support - Adults (18-64),
FOCAL STUDIOS LIMITED,126364,18-JUL-2023,"4,980.00",Regeneration & Place,B9500,Hired or Contracted services,
FORDIES MINI COACHES,125579,14-JUL-2023,"3,484.08","Children, Families & Education",E5731,School Transport - Special,
FORDIES MINI COACHES,127959,21-JUL-2023,"3,076.58","Children, Families & Education",E5731,School Transport - Special,
FORDIES MINI COACHES,122489,04-JUL-2023,"3,667.50","Children, Families & Education",E5731,School Transport - Special,
FORDIES MINI COACHES,126365,18-JUL-2023,"4,075.00","Children, Families & Education",E5731,School Transport - Special,
FORUM HOUSING ASSOCIATION,124990,11-JUL-2023,"1,004.04","Children, Families & Education",E7080,Care Provision,
FORUM HOUSING ASSOCIATION,122594,04-JUL-2023,"14,255.00",Regeneration & Place,H6083,Grants & Subscriptions,
FORUM HOUSING ASSOCIATION,128778,26-JUL-2023,"11,450.87",Regeneration & Place,H7180,Grants Paid,
FORUM HOUSING ASSOCIATION,128778,26-JUL-2023,"32,572.86",Regeneration & Place,H7180,Grants Paid,
FORUM HOUSING ASSOCIATION,128778,26-JUL-2023,"32,572.86",Regeneration & Place,H7180,Grants Paid,
FORUM HOUSING ASSOCIATION,128778,26-JUL-2023,"13,676.70",Regeneration & Place,H7180,Grants Paid,
FORUM HOUSING ASSOCIATION,128778,26-JUL-2023,"13,676.70",Regeneration & Place,H7180,Grants Paid,
FORUM HOUSING ASSOCIATION,128778,26-JUL-2023,"11,450.87",Regeneration & Place,H7180,Grants Paid,
FOSTER CARE ASSOCIATES LIMITED,128727,25-JUL-2023,"3,957.60","Children, Families & Education",E7080,Care Provision,
FOSTER CARE ASSOCIATES LIMITED,128727,25-JUL-2023,"4,582.67","Children, Families & Education",E7080,Care Provision,
FOSTER CARE ASSOCIATES LIMITED,128727,25-JUL-2023,"3,997.80","Children, Families & Education",E7080,Care Provision,
FOSTER CARE ASSOCIATES LIMITED,128727,25-JUL-2023,"3,957.60","Children, Families & Education",E7080,Care Provision,
FOSTER CARE ASSOCIATES LIMITED,128727,25-JUL-2023,"3,698.70","Children, Families & Education",E7080,Care Provision,
FOSTER CARE ASSOCIATES LIMITED,128727,25-JUL-2023,"3,513.76","Children, Families & Education",E7080,Care Provision,
FOSTER CARE ASSOCIATES LIMITED,128727,25-JUL-2023,"4,778.10","Children, Families & Education",E7080,Care Provision,
FOSTER CARE ASSOCIATES LIMITED,128727,25-JUL-2023,"3,437.10","Children, Families & Education",E7080,Care Provision,
FOSTER CARE ASSOCIATES LIMITED,128727,25-JUL-2023,"4,198.20","Children, Families & Education",E7080,Care Provision,
FOSTER CARE ASSOCIATES LIMITED,128727,25-JUL-2023,"4,778.10","Children, Families & Education",E7080,Care Provision,
FOSTER CARE ASSOCIATES LIMITED,128727,25-JUL-2023,"4,691.40","Children, Families & Education",E7080,Care Provision,
FOSTER CARE ASSOCIATES LIMITED,128727,25-JUL-2023,"3,893.44","Children, Families & Education",E7080,Care Provision,
FOSTER CARE CO-OPERATIVE LTD,124765,11-JUL-2023,"3,249.00","Children, Families & Education",E7080,Care Provision,
FOSTER CARE CO-OPERATIVE LTD,124765,11-JUL-2023,"3,544.99","Children, Families & Education",E7080,Care Provision,
FOSTER CARE CO-OPERATIVE LTD,124765,11-JUL-2023,"3,544.99","Children, Families & Education",E7080,Care Provision,
FOSTER CARE CO-OPERATIVE LTD,124765,11-JUL-2023,"3,387.90","Children, Families & Education",E7080,Care Provision,
FOSTER CARE CO-OPERATIVE LTD,124765,11-JUL-2023,"3,853.50","Children, Families & Education",E7080,Care Provision,
FOSTER CARE CO-OPERATIVE LTD,124765,11-JUL-2023,"3,776.43","Children, Families & Education",E7080,Care Provision,
FOSTER CARELINE LIMITED,129451,28-JUL-2023,"4,216.93","Children, Families & Education",E7080,Care Provision,
FOSTER CARELINE LIMITED,129451,28-JUL-2023,"4,006.07","Children, Families & Education",E7080,Care Provision,
FOSTERING SOLUTIONS LIMITED,128728,25-JUL-2023,"4,531.27","Children, Families & Education",E7080,Care Provision,
FOSTERING SOLUTIONS LIMITED,124769,11-JUL-2023,"1,288.56","Children, Families & Education",E7080,Care Provision,
FOSTERING SOLUTIONS LIMITED,128728,25-JUL-2023,"5,382.87","Children, Families & Education",E7080,Care Provision,
FOSTERING SOLUTIONS LIMITED,124769,11-JUL-2023,"1,074.71","Children, Families & Education",E7080,Care Provision,
FOSTERING SOLUTIONS LIMITED,128728,25-JUL-2023,"3,442.86","Children, Families & Education",E7080,Care Provision,
