Internal Reference,Statement Period – End Date,Transaction – Transaction Date,Transaction – Transaction Type,Transaction – Billing Amount,Supplier
JB,26/05/2023,24/05/2023,Purchase,200,Facebk *rpcrhqbrn2
JB,26/05/2023,27/04/2023,Purchase,138,Buckatree Hall Hotel
JB,26/05/2023,27/04/2023,Purchase,1136,Ikea Ltd Shop Online
JB,26/05/2023,27/04/2023,Purchase,29,Www.Wmca.Org.Uk
JB,26/05/2023,02/05/2023,Purchase,270.98,Amznmktplace
JB,26/05/2023,03/05/2023,Purchase,140,Bkg*hotel At Booking.C
JB,26/05/2023,04/05/2023,Purchase,149.04,Maldron Hotel Glasgow Cit
JB,26/05/2023,04/05/2023,Purchase,99.99,Canva* I03775-12790890
JB,26/05/2023,19/05/2023,Purchase,30,Mattressnextday
JB,26/05/2023,23/05/2023,Purchase,51.1,Dudleyzoo.Org.Uk
JB,26/05/2023,27/04/2023,Purchase,28.9,Fordhall Community Lan
JB,26/05/2023,27/04/2023,Purchase,193.99,Amznmktplace
JB,26/05/2023,27/04/2023,Purchase,44.99,Amznmktplace
JB,26/05/2023,03/05/2023,Purchase,18.99,Amznmktplace
JB,26/05/2023,03/05/2023,Purchase,34.98,Amznmktplace
JB,26/05/2023,03/05/2023,Purchase,26.67,Amznmktplace
JB,26/05/2023,04/05/2023,Purchase,272.42,Amznmktplace
JB,26/05/2023,04/05/2023,Purchase,39.99,Amznmktplace
JB,26/05/2023,10/05/2023,Purchase,33.75,Amznmktplace
JB,26/05/2023,10/05/2023,Purchase,75.95,Wilko Retail Limited
JB,26/05/2023,11/05/2023,Purchase,17.99,Amznmktplace
JB,26/05/2023,18/05/2023,Purchase,33.95,Www.Argos.Co.Uk
JB,26/05/2023,22/05/2023,Purchase,260,E.On Next
JB,26/05/2023,27/04/2023,Purchase,4.99,Amznmktplace
JB,26/05/2023,02/05/2023,Purchase,1.55,Iceland
JB,26/05/2023,02/05/2023,Purchase,30,Railcard
JB,26/05/2023,02/05/2023,Purchase,9.8,Asda Superstore 04236
JB,26/05/2023,02/05/2023,Purchase,31.48,Domino S Pizza
JB,26/05/2023,22/05/2023,Purchase,1.55,Iceland
JB,26/05/2023,03/05/2023,Purchase,35.85,Amznmktplace
JB,26/05/2023,10/05/2023,Purchase,34.95,Amazon.Co.Uk*jr0pp4jc5
JB,26/05/2023,15/05/2023,Purchase,40.23,B&m 320 - An Telford
JB,26/05/2023,11/05/2023,Purchase,20,My.Morrisons.Com
JB,26/05/2023,04/05/2023,Purchase,44.5,Wilko Retail Limited
JB,26/05/2023,10/05/2023,Purchase,3.21,McDonalds1221
JB,26/05/2023,22/05/2023,Purchase,8,Hmpo
JB,26/05/2023,25/05/2023,Purchase,9,Me Group International Pl
JB,26/05/2023,25/05/2023,Purchase,34,Dvla Driver Online
JB,26/05/2023,25/05/2023,Purchase,3.8,Costa Coffee 43011472
JB,26/05/2023,25/05/2023,Purchase,11.17,McDonalds
JB,26/05/2023,12/05/2023,Purchase,260.1,Premier Inn
JB,26/05/2023,10/05/2023,Purchase,97.39,Travelodge Gb0000
JB,26/05/2023,27/04/2023,Purchase,35.56,Amazon.Co.Uk*544363ab5
JB,26/05/2023,27/04/2023,Purchase,10,Amazon.Co.Uk*l60yv0go5
JB,26/05/2023,27/04/2023,Purchase,52.48,Amazon.Co.Uk*id9of4me5
JB,26/05/2023,27/04/2023,Purchase,15.86,Amznmktplace
JB,26/05/2023,27/04/2023,Purchase,6.66,Amznmktplace
JB,26/05/2023,27/04/2023,Purchase,44.97,Amznmktplace
JB,26/05/2023,27/04/2023,Purchase,16.02,Amznmktplace
JB,26/05/2023,28/04/2023,Purchase,12.25,Amznmktplace
JB,26/05/2023,28/04/2023,Purchase,100,Tesco Gift Card
JB,26/05/2023,04/05/2023,Purchase,100,Voucher Express
JB,26/05/2023,04/05/2023,Purchase,5.86,Www.Crossboweducation.Com
JB,26/05/2023,04/05/2023,Purchase,27.98,Amznmktplace
JB,26/05/2023,05/05/2023,Purchase,8.99,Amazon.Co.Uk*ih2j43m05
JB,26/05/2023,09/05/2023,Credit Voucher,27.98,Amz*lirank
JB,26/05/2023,11/05/2023,Purchase,2280,Purple
JB,26/05/2023,11/05/2023,Purchase,3.48,Amznmktplace
JB,26/05/2023,12/05/2023,Purchase,7.8,Amznmktplace
JB,26/05/2023,12/05/2023,Purchase,19.88,Amznmktplace
JB,26/05/2023,12/05/2023,Purchase,19.88,Amznmktplace
JB,26/05/2023,13/05/2023,Purchase,16.99,Amznmktplace
JB,26/05/2023,12/05/2023,Purchase,33.98,Amznmktplace
JB,26/05/2023,19/05/2023,Purchase,17.29,Amznmktplace
JB,26/05/2023,19/05/2023,Purchase,19.89,Amznmktplace
JB,26/05/2023,18/05/2023,Purchase,100,Tesco Gift Card
JB,26/05/2023,20/05/2023,Purchase,77.65,Amznmktplace
JB,26/05/2023,24/05/2023,Purchase,25.98,Amznmktplace
JB,26/05/2023,25/05/2023,Purchase,2089.26,Something Different
JB,26/05/2023,25/05/2023,Purchase,49.05,Amznmktplace
JB,26/05/2023,25/05/2023,Purchase,35.57,Amazon.Co.Uk*9m9yg9l65
JB,26/05/2023,28/04/2023,Purchase,79,Premier Inn
JB,26/05/2023,02/05/2023,Purchase,100,High Street Vouchers
JB,26/05/2023,04/05/2023,Purchase,269,Currys Online
JB,26/05/2023,04/05/2023,Purchase,88.98,Easyjet 000k5cjkzx
JB,26/05/2023,04/05/2023,Credit Voucher,429,Currys Online
JB,26/05/2023,04/05/2023,Purchase,429,Currys Online
JB,26/05/2023,05/05/2023,Purchase,55,Ncp Ltd
JB,26/05/2023,24/05/2023,Purchase,55.8,Trainline.Com
JB,26/05/2023,05/05/2023,Purchase,26.86,Deliveroo
JB,26/05/2023,15/05/2023,Purchase,79.99,Welcome Break Days Inn Te
JB,26/05/2023,15/05/2023,Purchase,11.9,Welcome Break Days Inn Te
JB,26/05/2023,16/05/2023,Purchase,120,Welcome Break Days Inn Te
JB,26/05/2023,01/05/2023,Purchase,48.94,Travelodge Gb0000
JB,26/05/2023,09/05/2023,Purchase,1400,Planet Doors
JB,26/05/2023,17/05/2023,Purchase,1400,Planet Doors
JB,26/05/2023,18/05/2023,Purchase,58.5,Hm Passport Office
JB,26/05/2023,18/05/2023,Purchase,58.5,Hm Passport Office
JB,26/05/2023,27/04/2023,Purchase,10,National Trust
JB,26/05/2023,09/05/2023,Purchase,180,Hoo Farm Animal Kingdom
JB,26/05/2023,16/05/2023,Purchase,12.98,Amznbusiness*ep1130rc5 Am
JB,26/05/2023,22/05/2023,Purchase,54.99,Amznbusiness*7s7se2vd5
JB,26/05/2023,23/05/2023,Purchase,50.34,Amznmktplace
JB,26/05/2023,25/05/2023,Purchase,65.99,Online Ergonomics Ltd
JB,26/05/2023,28/04/2023,Purchase,21.85,Post Office Counter
JB,26/05/2023,04/05/2023,Purchase,19.14,Amazon.Co.Uk*n21nm6do5
JB,26/05/2023,26/04/2023,Purchase,3.35,Costa Coffee 43010960
JB,26/05/2023,28/04/2023,Purchase,131.69,B&m 210 - Northern Quarte
JB,26/05/2023,28/04/2023,Purchase,1,Telford Shopping
JB,26/05/2023,09/05/2023,Purchase,3.95,Costa Coffee 43011261
JB,26/05/2023,11/05/2023,Purchase,13.5,Www.Argos.Co.Uk
JB,26/05/2023,11/05/2023,Purchase,7.2,Party Box Telford
JB,26/05/2023,11/05/2023,Purchase,9,Tesco Stores 5853
JB,26/05/2023,18/05/2023,Purchase,30.23,Priorslee
JB,26/05/2023,18/05/2023,Purchase,84.14,Amznmktplace
JB,26/05/2023,25/05/2023,Purchase,314,Next Directory
JB,26/05/2023,28/04/2023,Purchase,10,X Catalogue King
JB,26/05/2023,28/04/2023,Purchase,27,Primark
JB,26/05/2023,02/05/2023,Purchase,5.51,McDonalds
JB,26/05/2023,03/05/2023,Purchase,8,Bcc Clean Air Zone
JB,26/05/2023,03/05/2023,Purchase,20,Asda Stores Ltd
JB,26/05/2023,05/05/2023,Purchase,21.8,Asda Stores 5011
JB,26/05/2023,05/05/2023,Purchase,100,Wagamama Telford
JB,26/05/2023,05/05/2023,Purchase,100,Nandos Telford
JB,26/05/2023,08/05/2023,Purchase,199.99,Amznmktplace
JB,26/05/2023,10/05/2023,Purchase,4.1,Thomas Botfield
JB,26/05/2023,10/05/2023,Purchase,21.1,Asda Stores 5011
JB,26/05/2023,10/05/2023,Purchase,10.75,Costa Coffee 43011696
JB,26/05/2023,10/05/2023,Purchase,4.1,Thomas Botfield
JB,26/05/2023,12/05/2023,Purchase,9.78,McDonalds
JB,26/05/2023,12/05/2023,Purchase,4.2,Costa Coffee 43011042
JB,26/05/2023,15/05/2023,Purchase,8,Bcc Clean Air Zone
JB,26/05/2023,16/05/2023,Purchase,31.5,Sportsdirect 192
JB,26/05/2023,17/05/2023,Purchase,121,Hill Valley
JB,26/05/2023,18/05/2023,Purchase,6.2,Trainline.Com
JB,26/05/2023,19/05/2023,Purchase,19.15,McDonalds
JB,26/05/2023,24/05/2023,Purchase,12.99,Amznmktplace
JB,26/05/2023,24/05/2023,Purchase,30,Ikea Ltd Shop Online
JB,26/05/2023,24/05/2023,Purchase,135.54,Www.Utilita.Co.Uk
JB,26/05/2023,25/05/2023,Purchase,22.95,Amznmktplace
JB,26/05/2023,25/05/2023,Purchase,9.95,Amznmktplace
JB,26/05/2023,25/05/2023,Purchase,76.99,Amznmktplace
JB,26/05/2023,25/05/2023,Purchase,299,Amznmktplace
JB,26/05/2023,05/05/2023,Purchase,228.4,Lib Property
JB,26/05/2023,11/05/2023,Purchase,790.48,Bkg*hotel At Booking.C
JB,26/05/2023,17/05/2023,Purchase,14,Gen Register Office
JB,26/05/2023,19/05/2023,Purchase,520,Rent Me Now
JB,26/05/2023,22/05/2023,Purchase,120,Green Skip Hire
JB,26/05/2023,25/05/2023,Purchase,129.95,247 Fitness
JB,26/05/2023,27/04/2023,Purchase,5.39,McDonalds
JB,26/05/2023,27/04/2023,Purchase,8.99,Kfc
JB,26/05/2023,02/05/2023,Purchase,4.59,McDonalds 314
JB,26/05/2023,04/05/2023,Purchase,65.3,Tesco Stores 4758
JB,26/05/2023,04/05/2023,Purchase,234.99,Www.Argos.Co.Uk
JB,26/05/2023,04/05/2023,Purchase,27.15,Tesco Stores 4758
JB,26/05/2023,11/05/2023,Purchase,61.94,Amznmktplace
JB,26/05/2023,12/05/2023,Purchase,8,Www.Argos.Co.Uk
JB,26/05/2023,12/05/2023,Purchase,105.99,Www.Argos.Co.Uk
JB,26/05/2023,12/05/2023,Purchase,8.07,McDonalds
JB,26/05/2023,16/05/2023,Purchase,42.56,Trainline
JB,26/05/2023,16/05/2023,Purchase,72.09,Bkg*hotel At Booking.C
JB,26/05/2023,16/05/2023,Purchase,39,Trainline
JB,26/05/2023,17/05/2023,Purchase,6.09,McDonalds
JB,26/05/2023,22/05/2023,Purchase,34,Driving Licence Web
JB,26/05/2023,22/05/2023,Purchase,4.1,Costa Coffee 43011042
JB,26/05/2023,22/05/2023,Purchase,5.39,McDonalds
JB,26/05/2023,24/05/2023,Purchase,9.37,Subway 22380 Sauchiehall
JB,26/05/2023,23/05/2023,Purchase,6.3,Trainline
JB,26/05/2023,02/05/2023,Purchase,159,Argos Ltd
JB,26/05/2023,10/05/2023,Purchase,79.99,B&m 697 - West Bromwich
JB,26/05/2023,10/05/2023,Purchase,26.5,Tesco Stores 6197
JB,26/05/2023,10/05/2023,Purchase,9.06,Lidl Gb Great Bridge
JB,26/05/2023,10/05/2023,Purchase,20.35,B&m 697 - West Bromwich
JB,26/05/2023,11/05/2023,Purchase,4.2,Costa Coffee 43011042
JB,26/05/2023,12/05/2023,Purchase,10.28,McDonalds
JB,26/05/2023,15/05/2023,Purchase,3.6,Costa Coffee 43010960
JB,26/05/2023,19/05/2023,Purchase,4.65,Starbucks Telford
JB,26/05/2023,19/05/2023,Purchase,159,Tvlicensing.Co.Uk
JB,26/05/2023,23/05/2023,Purchase,5.89,McDonalds1221
JB,26/05/2023,26/04/2023,Purchase,13.37,Nas Scotland People
JB,26/05/2023,27/04/2023,Purchase,12.5,Shropshire Council
JB,26/05/2023,27/04/2023,Purchase,15.05,Trainline
JB,26/05/2023,04/05/2023,Purchase,12.5,Shropshire Council
JB,26/05/2023,04/05/2023,Purchase,40,Wcc Moto Payments
JB,26/05/2023,04/05/2023,Purchase,199.99,Www.Argos.Co.Uk
JB,26/05/2023,04/05/2023,Purchase,15.05,Trainline
JB,26/05/2023,05/05/2023,Purchase,159,Tvlicensing.Co.Uk
JB,26/05/2023,05/05/2023,Purchase,17,Walsall Council
JB,26/05/2023,09/05/2023,Purchase,131,Hm Passport Office
JB,26/05/2023,09/05/2023,Purchase,499.97,Www.Bedkingdom.Co.Uk
JB,26/05/2023,11/05/2023,Purchase,53.5,Hm Passport Office
JB,26/05/2023,11/05/2023,Purchase,8,Hmpo
JB,26/05/2023,11/05/2023,Purchase,29,Hmpo
JB,26/05/2023,11/05/2023,Purchase,53.5,Hm Passport Office
JB,26/05/2023,10/05/2023,Purchase,11.75,Trainline
JB,26/05/2023,16/05/2023,Purchase,5.33,Wcc Moto Payments
JB,26/05/2023,16/05/2023,Purchase,5.33,Wcc Moto Payments
JB,26/05/2023,16/05/2023,Purchase,5.34,Wcc Moto Payments
JB,26/05/2023,16/05/2023,Purchase,17.65,Trainline
JB,26/05/2023,19/05/2023,Purchase,25,Shropshire Council
JB,26/05/2023,19/05/2023,Purchase,25,Shropshire Council
JB,26/05/2023,19/05/2023,Purchase,25,Shropshire Council
JB,26/05/2023,19/05/2023,Purchase,25,Shropshire Council
JB,26/05/2023,24/05/2023,Purchase,82.5,Hm Passport Office
JB,26/05/2023,23/05/2023,Purchase,106.98,Amznmktplace
JB,26/05/2023,24/05/2023,Purchase,125.99,Amznmktplace
AA,26/05/2023,10/05/2023,Purchase,223.16,Adobe Creative Cloud
AA,26/05/2023,22/05/2023,Purchase,99.99,Canva* I03793-14051483
AA,26/05/2023,22/05/2023,Purchase,6.99,Apple.Com/Bill
AA,26/05/2023,25/05/2023,Purchase,3500,Shutterstock Ireland Limi
AA,26/05/2023,27/04/2023,Purchase,263.35,Cambers Country St
AA,26/05/2023,10/05/2023,Purchase,101.66,Arco Limited
AA,26/05/2023,09/05/2023,Purchase,1.2,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Purchase,1.2,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Credit Voucher,2.8,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Purchase,2.8,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Purchase,1.2,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Purchase,1.2,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Credit Voucher,1.2,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Credit Voucher,1.2,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Purchase,2.45,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Purchase,5.8,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Purchase,2.45,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Purchase,2.8,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Credit Voucher,2.45,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Purchase,5.95,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Credit Voucher,2.8,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Purchase,2.45,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Purchase,2.45,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Purchase,2.45,Wellington Leisure Centr
AA,26/05/2023,09/05/2023,Purchase,2.45,Wellington Leisure Centr
AA,26/05/2023,10/05/2023,Credit Voucher,5.8,Abraham Darby Leisure Ct
AA,26/05/2023,10/05/2023,Purchase,1,Newport Fitness Centre
AA,26/05/2023,10/05/2023,Purchase,5.95,Dawley Sports And Leisur
AA,26/05/2023,10/05/2023,Purchase,1.2,Newport Fitness Centre
AA,26/05/2023,10/05/2023,Purchase,1,Telford Snowboard And Sk
AA,26/05/2023,10/05/2023,Purchase,1.2,Newport Fitness Centre
AA,26/05/2023,10/05/2023,Credit Voucher,5.95,Dawley Sports And Leisur
AA,26/05/2023,10/05/2023,Credit Voucher,1.2,Abraham Darby Leisure Ct
AA,26/05/2023,10/05/2023,Credit Voucher,1,Telford Snowboard And Sk
AA,26/05/2023,10/05/2023,Purchase,1,Telford Snowboard And Sk
AA,26/05/2023,10/05/2023,Purchase,5.8,Abraham Darby Leisure Ct
AA,26/05/2023,10/05/2023,Purchase,1.2,Abraham Darby Leisure Ct
AA,26/05/2023,10/05/2023,Purchase,3,Abraham Darby Leisure Ct
