BATCH ID,NAME VEND,INVOICE ID,Line,AMT LINE , DESCRIPTION, ISSUED DATE,AMT TOTAL,Department,PRO CLASS 1
230224P     ,Heads Resourcing Group Ltd    ,2075                  ,2,"1,300.00",FRS STAFF AGENCY                        ,29/02/2024,,Procurement,Human Resources
230224P     ,Heads Resourcing Group Ltd    ,2091                  ,1,"4,115.84",FRS STAFF AGENCY                        ,29/02/2024,"4,115.84",Procurement,Human Resources
130224L     ,Heads Resourcing Group Ltd    ,2110                  ,1,"2,400.00",FRS STAFF AGENCY                        ,19/02/2024,"2,400.00",Procurement,Human Resources
230224P     ,Heads Resourcing Group Ltd    ,2114                  ,1,"3,658.52",FRS STAFF AGENCY                        ,29/02/2024,"3,658.52",Procurement,Human Resources
190224L     ,Heads Resourcing Group Ltd    ,2141                  ,1,"3,250.00",FRS STAFF AGENCY                        ,22/02/2024,"3,250.00",Procurement,Human Resources
190224L     ,Heads Resourcing Group Ltd    ,2142                  ,1,"4,573.15",FRS STAFF AGENCY                        ,22/02/2024,"4,573.15",Procurement,Human Resources
130224L     ,Heads Resourcing Group Ltd    ,2143                  ,1,"3,000.00",FRS STAFF AGENCY                        ,19/02/2024,"3,000.00",Procurement,Human Resources
230224P     ,Heads Resourcing Group Ltd    ,2144                  ,1,"3,045.00",FRS STAFF AGENCY                        ,29/02/2024,"3,045.00",Procurement,Human Resources
130224L     ,Heads Resourcing Group Ltd    ,2162                  ,1,"3,000.00",FRS STAFF AGENCY                        ,19/02/2024,"3,000.00",Procurement,Human Resources
130224L     ,Heads Resourcing Group Ltd    ,2163                  ,1,"1,500.00",FRS STAFF AGENCY                        ,19/02/2024,"1,500.00",Procurement,Human Resources
230224P     ,Heads Resourcing Group Ltd    ,2180                  ,1,"4,573.15",FRS STAFF AGENCY                        ,29/02/2024,"4,573.15",Procurement,Human Resources
130224L     ,Heads Resourcing Group Ltd    ,2181                  ,1,"3,045.00",FRS STAFF AGENCY                        ,19/02/2024,"3,045.00",Procurement,Human Resources
240124K     ,Heads Resourcing Group Ltd    ,2196                  ,1,"3,000.00",FRS STAFF AGENCY                        ,01/02/2024,"3,000.00",Procurement,Human Resources
240124K     ,Heads Resourcing Group Ltd    ,2197                  ,1,"2,500.00",FRS STAFF AGENCY                        ,01/02/2024,"2,500.00",Procurement,Human Resources
240124K     ,Heads Resourcing Group Ltd    ,2198                  ,1,"2,500.00",FRS STAFF AGENCY                        ,01/02/2024,"2,500.00",Procurement,Human Resources
240124K     ,Heads Resourcing Group Ltd    ,2199                  ,1,"3,250.00",FRS STAFF AGENCY                        ,01/02/2024,"3,250.00",Procurement,Human Resources
240124K     ,Heads Resourcing Group Ltd    ,2200                  ,1,"3,000.00",FRS STAFF AGENCY                        ,01/02/2024,"3,000.00",Procurement,Human Resources
130224L     ,Heads Resourcing Group Ltd    ,2227                  ,1,"3,000.00",FRS STAFF AGENCY                        ,19/02/2024,"3,000.00",Procurement,Human Resources
130224L     ,Heads Resourcing Group Ltd    ,2228                  ,1,"2,500.00",FRS STAFF AGENCY                        ,19/02/2024,"2,500.00",Procurement,Human Resources
130224L     ,Heads Resourcing Group Ltd    ,2229                  ,1,"3,250.00",FRS STAFF AGENCY                        ,19/02/2024,"3,250.00",Procurement,Human Resources
090224K     ,Heads Resourcing Group Ltd    ,2250                  ,1,"2,500.00",FRS STAFF AGENCY                        ,15/02/2024,"2,500.00",Procurement,Human Resources
090224K     ,Heads Resourcing Group Ltd    ,2251                  ,1,"3,000.00",FRS STAFF AGENCY                        ,15/02/2024,"3,000.00",Procurement,Human Resources
130224L     ,Heads Resourcing Group Ltd    ,2267                  ,1,"3,000.00",FRS STAFF AGENCY                        ,19/02/2024,"3,000.00",Procurement,Human Resources
130224L     ,Heads Resourcing Group Ltd    ,2268                  ,1,"2,000.00",FRS STAFF AGENCY                        ,19/02/2024,"2,000.00",Procurement,Human Resources
130224L     ,Heads Resourcing Group Ltd    ,2269                  ,1,"1,500.00",FRS STAFF AGENCY                        ,19/02/2024,"1,500.00",Procurement,Human Resources
130224L     ,Heads Resourcing Group Ltd    ,2270                  ,1,"3,250.00",FRS STAFF AGENCY                        ,19/02/2024,"3,250.00",Procurement,Human Resources
130224L     ,Heads Resourcing Group Ltd    ,2272                  ,1,"2,400.00",FRS STAFF AGENCY                        ,19/02/2024,"2,400.00",Procurement,Human Resources
130224L     ,Heads Resourcing Group Ltd    ,2273                  ,1,"3,045.00",FRS STAFF AGENCY                        ,19/02/2024,"3,045.00",Procurement,Human Resources
190224K     ,Heads Resourcing Group Ltd    ,2313                  ,1,"3,000.00",FRS STAFF AGENCY                        ,22/02/2024,"3,000.00",Procurement,Human Resources
190224K     ,Heads Resourcing Group Ltd    ,2314                  ,1,"2,250.00",FRS STAFF AGENCY                        ,22/02/2024,"2,250.00",Procurement,Human Resources
190224K     ,Heads Resourcing Group Ltd    ,2315                  ,1,"2,500.00",FRS STAFF AGENCY                        ,22/02/2024,"2,500.00",Procurement,Human Resources
190224K     ,Heads Resourcing Group Ltd    ,2316                  ,1,"3,000.00",FRS STAFF AGENCY                        ,22/02/2024,"3,000.00",Procurement,Human Resources
130224L     ,Heads Resourcing Group Ltd    ,2331                  ,1,"3,045.00",FRS STAFF AGENCY                        ,19/02/2024,"3,045.00",Procurement,Human Resources
200224K     ,Heads Resourcing Group Ltd    ,2343                  ,1,"3,045.00",FRS STAFF AGENCY                        ,26/02/2024,"3,045.00",Procurement,Human Resources
220224K1    ,Heads Resourcing Group Ltd    ,2360                  ,1,"3,000.00",FRS STAFF AGENCY                        ,29/02/2024,"3,000.00",Procurement,Human Resources
220224K1    ,Heads Resourcing Group Ltd    ,2361                  ,1,"2,500.00",FRS STAFF AGENCY                        ,29/02/2024,"2,500.00",Procurement,Human Resources
290124P     ,Sanderson Weatherall LLP      ,2556                  ,1,"15,432.22",ESTATES MANGT CONSULTANCY PLND          ,01/02/2024,"15,432.22",Property Department,Consultancy
070224K3    ,PartB Group Ltd               ,2841                  ,1,"7,560.00",TRAINING CONTRACT - OTHER               ,12/02/2024,"7,560.00",Training and Professional Development,Human Resources
070224K3    ,PartB Group Ltd               ,2842                  ,1,"7,560.00",TRAINING CONTRACT - OTHER               ,12/02/2024,"7,560.00",Protection Board,Human Resources
200224K1    ,THE WINDSOR LEADERSHIP TRUST  ,3288                  ,1,"5,445.00",CULTURAL CHANGE & TALENT                ,26/02/2024,"5,445.00",People Services,Human Resources
130224B PROP,Sanderson Weatherall LLP      ,4030                  ,1,"2,126.83",DEVELOPMENT  EXPENSES-CONTRACT          ,19/02/2024,"2,126.83",Property Department,Consultancy
220124K2N   ,Company Watch Limited         ,6138                  ,1,"22,585.00",SUBSCRIPTIONS                           ,08/02/2024,"22,585.00",Procurement,Financial Services
190224L     ,THE BRAND ALCHEMISTS          ,6754                  ,1,628.00,GENERAL PUBLICITY                       ,22/02/2024,628.00,Operational Resilience,Facilities & Management Services
190224L     ,THE BRAND ALCHEMISTS          ,6770                  ,1,897.50,GENERAL PUBLICITY                       ,22/02/2024,897.50,Operational Resilience,Facilities & Management Services
070224K     ,THE OUTREACH ORGANISATION LTD ,7338                  ,1,775.00,PROFESSIONAL DEVELOPMENT                ,12/02/2024,775.00,Training and Professional Development,Human Resources
040124P     ,CORPORATE TRAVEL MGMT(NORTH)  ,7565                  ,1,"3,459.32",ACCOMMODATION BOOKINGS                  ,01/02/2024,"3,459.32",Procurement,Human Resources
130224B PROP,CLOSE BROTHERS RAIL LTD       ,7881                  ,1,"41,250.00",PLANNED BUILDING DECORATIONS            ,19/02/2024,"41,250.00",Property Department,Works - Construction
220224 PROP ,CLOSE BROTHERS RAIL LTD       ,7933                  ,1,"36,591.21",PLANNED BUILDING DECORATIONS            ,29/02/2024,"36,591.21",Property Department,Works - Construction
200224B PROP,CLOSE BROTHERS RAIL LTD       ,7963                  ,1,"5,000.44",PLANNED BUILDING DECORATIONS            ,26/02/2024,"5,000.44",Property Department,Works - Construction
220224 PROP ,LINDFIELD ELECTRICAL SERVICES ,8298                  ,1,"2,664.00",DEVELOPT  EXPENSES-MISC                 ,29/02/2024,"2,664.00",Property Department,Consultancy
260224B PROP,LINDFIELD ELECTRICAL SERVICES ,8299                  ,1,"3,268.00",DEVELOPMENT  EXPENSES-CONTRACT          ,29/02/2024,"3,268.00",Property Department,Consultancy
310124K     ,GAS & AIR SERVICES (UK)       ,8948                  ,1,960.00,REPAIR & MAINTENANCE                    ,08/02/2024,"5,012.00",Technical & Support Service,Furniture & Soft Furnishings
310124K     ,GAS & AIR SERVICES (UK)       ,8948                  ,2,167.00,REPAIR & MAINTENANCE                    ,08/02/2024,,Technical & Support Service,Furniture & Soft Furnishings
310124K     ,GAS & AIR SERVICES (UK)       ,8948                  ,3,"3,110.00",REPAIR & MAINTENANCE                    ,08/02/2024,,Technical & Support Service,Furniture & Soft Furnishings
310124K     ,GAS & AIR SERVICES (UK)       ,8948                  ,4,110.00,REPAIR & MAINTENANCE                    ,08/02/2024,,Technical & Support Service,Furniture & Soft Furnishings
310124K     ,GAS & AIR SERVICES (UK)       ,8948                  ,5,65.00,REPAIR & MAINTENANCE                    ,08/02/2024,,Technical & Support Service,Furniture & Soft Furnishings
310124K     ,GAS & AIR SERVICES (UK)       ,8948                  ,6,600.00,REPAIR & MAINTENANCE                    ,08/02/2024,,Technical & Support Service,Furniture & Soft Furnishings
310124K     ,GAS & AIR SERVICES (UK)       ,8986                  ,1,535.00,REPAIR & MAINTENANCE                    ,08/02/2024,"1,195.00",Technical & Support Service,Fire & Rescue
310124K     ,GAS & AIR SERVICES (UK)       ,8986                  ,2,660.00,REPAIR & MAINTENANCE                    ,08/02/2024,,Technical & Support Service,Fire & Rescue
120224K     ,GAS & AIR SERVICES (UK)       ,9000                  ,1,650.00,REPAIR & MAINTENANCE                    ,15/02/2024,"1,250.00",Technical & Support Service,Fire & Rescue
120224K     ,GAS & AIR SERVICES (UK)       ,9000                  ,2,600.00,REPAIR & MAINTENANCE                    ,15/02/2024,,Technical & Support Service,Fire & Rescue
110124K1B   ,FUTURE SAFETY LTD             ,9404                  ,1,17.76,OPERATIONAL EQUIP-PURCHASE              ,01/02/2024,"1,846.86",Technical & Support Service,Fire & Rescue
110124K1B   ,FUTURE SAFETY LTD             ,9404                  ,2,"1,650.00",PROTECTIVE EQUIPT - PARTS               ,01/02/2024,,Technical & Support Service,Emergency Services
110124K1B   ,FUTURE SAFETY LTD             ,9404                  ,3,179.10,PROTECTIVE EQUIPT - PARTS               ,01/02/2024,,Technical & Support Service,Emergency Services
250124K     ,MARVAL SOFTWARE LIMITED       ,9451                  ,1,"18,750.00",SOFTWARE BESPOKE                        ,01/02/2024,"20,000.00",Enterprise Application Group (ICT),ICT
250124K     ,MARVAL SOFTWARE LIMITED       ,9451                  ,2,"1,250.00",SOFTWARE BESPOKE                        ,01/02/2024,,Enterprise Application Group (ICT),ICT
310124 PROP ,Greater London Reserve Forces ,9709                  ,1,"4,636.00",DEVELOPT  EXPENSES-MISC                 ,08/02/2024,"4,636.00",Property Department,Consultancy
020224B PROP,Greater London Reserve Forces ,9736                  ,1,"2,095.00",DEVELOPT  EXPENSES-MISC                 ,08/02/2024,"2,095.00",Property Department,Consultancy
020224B PROP,Greater London Reserve Forces ,9737                  ,1,"9,675.00",DEVELOPT  EXPENSES-MISC                 ,08/02/2024,"9,675.00",Property Department,Consultancy
260124B PROP,H & V HEATING & VENTILATING   ,9840                  ,1,"209,613.52",DEVELOPMENT  EXPENSES-CONTRACT          ,01/02/2024,"218,695.91",Property Department,Consultancy
260124B PROP,H & V HEATING & VENTILATING   ,9840                  ,2,"9,082.39",DEVELOPMENT  EXPENSES-CONTRACT          ,01/02/2024,,Property Department,Consultancy
190224B PROP,H & V HEATING & VENTILATING   ,9855                  ,1,"4,642.00",DEVELOPT  EXPENSES-MISC                 ,22/02/2024,"4,642.00",Property Department,Consultancy
260224B PROP,H & V HEATING & VENTILATING   ,9862                  ,1,"1,250.00",DEVELOPMENT  EXPENSES-CONTRACT          ,29/02/2024,"1,250.00",Property Department,Consultancy
800207083   ,AZTEC COMPUTING LTD           ,10856                 ,1,"11,562.50",SOFTWARE COTS                           ,05/02/2024,"11,562.50",Enterprise Application Group (ICT),ICT
800207084   ,AZTEC COMPUTING LTD           ,10857                 ,1,"6,937.50",SOFTWARE BESPOKE                        ,05/02/2024,"6,937.50",Enterprise Application Group (ICT),ICT
800207085   ,AZTEC COMPUTING LTD           ,10858                 ,1,925.00,SOFTWARE BESPOKE                        ,05/02/2024,925.00,Finance Services,ICT
800207405   ,AZTEC COMPUTING LTD           ,10859                 ,1,"4,162.50",SOFTWARE BESPOKE                        ,22/02/2024,"4,162.50",Central Operations,ICT
220224 PROP ,CARPETS & FLOOR COVERS DIRECT ,11234                 ,1,623.60,PLANNED BUILDING DECORATIONS            ,29/02/2024,623.60,Property Department,Works - Construction
090224K     ,FINANCIAL REPORTING COUNCIL   ,14332                 ,1,869.15,SUBSCRIPTIONS                           ,15/02/2024,869.15,Central Finance,Financial Services
130224B PROP,MERLIN ELECTRICAL SERVICES LTD,15179                 ,1,497.32,WORKPLACE IMPROVEMENTS                  ,19/02/2024,497.32,Property Department,Works - Construction
220224K     ,SFJ Awards Limited            ,15200                 ,1,570.00,CONSULTANTS                             ,29/02/2024,570.00,Operational Resilience,Consultancy
260124K     ,SFJ Awards Limited            ,15731                 ,1,270.00,CONSULTANTS                             ,01/02/2024,270.00,Operational Resilience,Consultancy
300124B     ,SIGMA SECURITY DEVICES LTD    ,16885                 ,1,220.00,OPERATIONAL EQUIP-PURCHASE              ,05/02/2024,440.00,Training and Professional Development,Fire & Rescue
300124B     ,SIGMA SECURITY DEVICES LTD    ,16885                 ,2,220.00,OPERATIONAL EQUIP-PURCHASE              ,05/02/2024,,Training and Professional Development,Fire & Rescue
190224B PROP,Fulkers Bailey Russell        ,20441                 ,1,"7,287.65",DEVELOPMENT  EXPENSES-CONTRACT          ,22/02/2024,"7,287.65",Property Department,Consultancy
300124B PROP,Fulkers Bailey Russell        ,20443                 ,1,"6,717.78",DEVELOPMENT  EXPENSES-CONTRACT          ,05/02/2024,"6,717.78",Property Department,Consultancy
300124B PROP,Fulkers Bailey Russell        ,20640                 ,1,"5,850.38",DEVELOPMENT  EXPENSES-CONTRACT          ,05/02/2024,"5,850.38",Property Department,Consultancy
300124B PROP,Fulkers Bailey Russell        ,20641                 ,1,"2,733.36",DEVELOPMENT  EXPENSES-CONTRACT          ,05/02/2024,"2,733.36",Property Department,Consultancy
020224B PROP,Fulkers Bailey Russell        ,20676                 ,1,"10,216.00",PROF FEES-MISCELLANEOUS                 ,08/02/2024,"10,216.00",Property Department,Consultancy
020224B PROP,Fulkers Bailey Russell        ,20678                 ,1,"2,965.05",PROF FEES-MISCELLANEOUS                 ,08/02/2024,"2,965.05",Property Department,Consultancy
020224B PROP,Fulkers Bailey Russell        ,20679                 ,1,"2,642.23",PROF FEES-MISCELLANEOUS                 ,08/02/2024,"2,642.23",Property Department,Consultancy
020224B PROP,Fulkers Bailey Russell        ,20680                 ,1,"1,890.00",PROF FEES-MISCELLANEOUS                 ,08/02/2024,"1,890.00",Property Department,Consultancy
130224B PROP,Fulkers Bailey Russell        ,20737                 ,1,"18,689.51",PROF FEES-MISCELLANEOUS                 ,19/02/2024,"18,689.51",Property Department,Consultancy
260224B PROP,Fulkers Bailey Russell        ,20832                 ,1,"3,297.86",PROF FEES-MISCELLANEOUS                 ,29/02/2024,"3,297.86",Property Department,Consultancy
260224B PROP,Fulkers Bailey Russell        ,20833                 ,1,570.00,PROF FEES-MISCELLANEOUS                 ,29/02/2024,570.00,Property Department,Consultancy
300124P     ,TERSUS TRAINING SERVICES LTD  ,21490                 ,1,725.00,CULTURAL CHANGE & TALENT                ,05/02/2024,725.00,Property Department,Human Resources
020224B PROP,Alan Baxter Partnership LLP   ,23106                 ,1,260.00,ACQUISITION EXP-SURVEYORS FEES          ,08/02/2024,260.00,Property Department,Consultancy
220224 PROP ,Alan Baxter Partnership LLP   ,23162                 ,1,"1,095.00",WORKPLACE IMPROVEMENTS                  ,29/02/2024,"1,095.00",Property Department,Works - Construction
250124K     ,DMC PRODUCTS AND MARKETING    ,24015                 ,1,441.36,OPERATIONAL EQUIP-PURCHASE              ,01/02/2024,441.36,Procurement,Fire & Rescue
310124K     ,RUTH LEE LTD                  ,24245                 ,1,746.00,OPERATIONAL EQUIP-PURCHASE              ,08/02/2024,746.00,Fire Stations (North West),Fire & Rescue
250124K1    ,RUTH LEE LTD                  ,24323                 ,1,746.00,OPERATIONAL EQUIP-PURCHASE              ,01/02/2024,746.00,Fire Stations (South East),Fire & Rescue
190224K     ,RUTH LEE LTD                  ,24414                 ,1,"1,190.00",OPERATIONAL EQUIP-PURCHASE              ,22/02/2024,"1,557.00",Fire Stations (South East),Fire & Rescue
190224K     ,RUTH LEE LTD                  ,24414                 ,2,367.00,OPERATIONAL EQUIP-PURCHASE              ,22/02/2024,,Fire Stations (South East),Fire & Rescue
050224B PROP,Coniston Ltd.                 ,25473                 ,1,"5,000.97",DEVELOPMENT  EXPENSES-CONTRACT          ,08/02/2024,"5,000.97",Property Department,Consultancy
050224B PROP,Coniston Ltd.                 ,25474                 ,1,"14,828.39",DEVELOPMENT  EXPENSES-CONTRACT          ,08/02/2024,"14,828.39",Property Department,Consultancy
080224K     ,THE WYEDEAN WEAVING COMPANY LD,27098                 ,1,480.00,UNIFORMS - POMS                         ,26/02/2024,480.00,Technical & Support Service,Clothing
070224K     ,Safeguard Medical Technologies,0000028462            ,1,708.00,GENERAL CONSUMABLES                     ,12/02/2024,708.00,Technical & Support Service,Emergency Services
144603      ,PA CONSULTING SERVICES LTD    ,0000029404            ,1,"11,441.00",SOFTWARE COTS                           ,01/02/2024,"11,441.00",Grenfell Investigation Legal Costs,ICT
130224B PROP,MITRE CONSTRUCTION COMPANY LTD,29769                 ,1,"4,622.85",DEVELOPMENT  EXPENSES-CONTRACT          ,19/02/2024,"4,622.85",Property Department,Consultancy
310124K3    ,Robertson Bell Ltd            ,33045                 ,1,800.00,FRS STAFF AGENCY                        ,08/02/2024,800.00,Finance Services,Human Resources
310124K3    ,Robertson Bell Ltd            ,33135                 ,1,"2,000.00",FRS STAFF AGENCY                        ,08/02/2024,"2,000.00",Finance Services,Human Resources
060224B PROP,Perfect Circle JV Ltd         ,34793                 ,1,"45,939.42",PROF FEES-PROJECT MANAGERS              ,12/02/2024,"45,939.42",Property Department,Consultancy
060224L     ,WILLIS NEWS DISTRIBUTION LTD  ,38237                 ,1,260.40,BOOKS & JOURNALS                        ,12/02/2024,260.40,Information Management (ICT),Facilities & Management Services
130224L     ,Cedar Recruitment Ltd         ,40087                 ,1,"3,360.00",FRS STAFF AGENCY                        ,19/02/2024,"3,360.00",Procurement,Human Resources
230224L     ,Cedar Recruitment Ltd         ,40351                 ,1,"3,360.00",FRS STAFF AGENCY                        ,29/02/2024,"3,360.00",Procurement,Human Resources
230224L     ,Cedar Recruitment Ltd         ,40352                 ,1,"3,360.00",FRS STAFF AGENCY                        ,29/02/2024,"3,360.00",Procurement,Human Resources
200224B     ,COLLEGE OF POLICING           ,42135                 ,1,"9,296.40",CONSULTANTS                             ,29/02/2024,"9,296.40",Operational Resilience,Consultancy
220224P     ,CVS INTERNATIONAL             ,43677                 ,1,"1,420.00",ACCOMMODATION BOOKINGS                  ,29/02/2024,"1,420.00",People Services,Human Resources
903162      ,H M REVENUE AND CUSTOMS       ,DECEMBER 2023         ,6,"117,366.00",APPRENTICE LEVY                         ,28/02/2024,"117,366.00",Central Finance,Human Resources
020224B     ,LAWRIE J.G CONSULTING         ,01-2024               ,1,"2,751.54",CONSULTANTS                             ,08/02/2024,"2,751.54",Operational Resilience,Consultancy
903162      ,H M REVENUE AND CUSTOMS       ,JANUARY 2024          ,6,"127,453.00",APPRENTICE LEVY                         ,28/02/2024,"127,453.00",Central Finance,Human Resources
190224L     ,CACI Ltd                      ,046308                ,1,"26,500.00",DATA SERVICES                           ,22/02/2024,"26,500.00",Information Management (ICT),ICT
310124K1    ,WOLF SAFETY LAMP CO LTD       ,0000050113            ,1,"11,132.50",GENERAL CONSUMABLES                     ,08/02/2024,"11,132.50",Technical & Support Service,Emergency Services
190224B PROP,HARRIS INSTALLATION SERVICES  ,50628                 ,1,"9,142.60",DEVELOPT  EXPENSES-MISC                 ,22/02/2024,"9,142.60",Property Department,Consultancy
050224K     ,COSTELLO & SONS LIMITED       ,51075                 ,1,919.00,UNIFORMS                                ,08/02/2024,919.00,Fire Stations (North East),Clothing
020224K     ,COSTELLO & SONS LIMITED       ,51078                 ,1,919.00,UNIFORMS                                ,08/02/2024,919.00,Fire Stations (South West),Clothing
070224K1    ,LONDON EMBLEM PLC             ,53211                 ,1,260.00,OFFICE EQUIPMENT                        ,12/02/2024,260.00,Fire Stations (North West),Stationery
800207698   ,WORCESTERSHIRE MEDAL SERVICE L,54131                 ,1,10.74,UNIFORMS                                ,26/02/2024,519.03,Fire Stations (South West),Clothing
800207698   ,WORCESTERSHIRE MEDAL SERVICE L,54131                 ,2,8.32,UNIFORMS                                ,26/02/2024,,Fire Stations (South East),Clothing
800207698   ,WORCESTERSHIRE MEDAL SERVICE L,54131                 ,3,8.32,UNIFORMS                                ,26/02/2024,,Fire Stations (South West),Clothing
800207698   ,WORCESTERSHIRE MEDAL SERVICE L,54131                 ,4,10.74,UNIFORMS                                ,26/02/2024,,Fire Stations (North West),Clothing
800207698   ,WORCESTERSHIRE MEDAL SERVICE L,54131                 ,5,8.32,UNIFORMS                                ,26/02/2024,,Fire Stations (South West),Clothing
800207698   ,WORCESTERSHIRE MEDAL SERVICE L,54131                 ,6,8.32,UNIFORMS                                ,26/02/2024,,Fire Stations (North East),Clothing
800207698   ,WORCESTERSHIRE MEDAL SERVICE L,54131                 ,7,10.74,UNIFORMS                                ,26/02/2024,,Management Support,Clothing
800207698   ,WORCESTERSHIRE MEDAL SERVICE L,54131                 ,8,10.74,UNIFORMS                                ,26/02/2024,,Fire Stations (South East),Clothing
800207698   ,WORCESTERSHIRE MEDAL SERVICE L,54131                 ,9,8.32,UNIFORMS                                ,26/02/2024,,Fire Stations (South West),Clothing
