BATCH ID,NAME VEND,INVOICE ID,Line,AMT LINE , DESCRIPTION, ISSUED DATE,AMT TOTAL,Department,PRO CLASS 1
021223P     ,Sanderson Weatherall LLP      ,2360                  ,1,"15,432.22",ESTATES MANGT CONSULTANCY PLND          ,07/12/2023,"15,432.22",Property Department,Consultancy
161223P     ,Sanderson Weatherall LLP      ,2610                  ,1,"1,440.00",ESTATES MANGT CONSULTANCY PLND          ,22/12/2023,"1,440.00",Property Department,Consultancy
111223B PROP,Sanderson Weatherall LLP      ,2971                  ,1,"2,126.83",PROF FEES-MISCELLANEOUS                 ,14/12/2023,"2,126.83",Property Department,Consultancy
111223K     ,B & A TEXTILES LTD            ,3625                  ,1,"1,675.00",UNIFORMS - POMS                         ,18/12/2023,"3,719.00",Technical & Support Service,Clothing
111223K     ,B & A TEXTILES LTD            ,3625                  ,2,"1,850.00",UNIFORMS - POMS                         ,18/12/2023,,Technical & Support Service,Clothing
111223K     ,B & A TEXTILES LTD            ,3625                  ,3,97.00,UNIFORMS - POMS                         ,18/12/2023,,Technical & Support Service,Clothing
111223K     ,B & A TEXTILES LTD            ,3625                  ,4,48.50,UNIFORMS - POMS                         ,18/12/2023,,Technical & Support Service,Clothing
111223K     ,B & A TEXTILES LTD            ,3625                  ,5,24.25,UNIFORMS - POMS                         ,18/12/2023,,Technical & Support Service,Clothing
111223K     ,B & A TEXTILES LTD            ,3625                  ,6,24.25,UNIFORMS - POMS                         ,18/12/2023,,Technical & Support Service,Clothing
144576      ,KNAPP RICHARDSON LIMITED      ,4499                  ,1,"4,305.00",LEGAL PROFESSIONAL FEES-GENERL          ,04/12/2023,"4,305.00",Grenfell Investigation Legal Costs,Legal Services
131223L     ,IFST (UK) LTD                 ,4792                  ,1,900.00,PROFESSIONAL DEVELOPMENT                ,18/12/2023,900.00,Training and Professional Development,Human Resources
161123K     ,LE MAITRE LTD                 ,5975                  ,1,657.00,COMMUNITY RELATIONS                     ,04/12/2023,795.60,Fire Stations (South West),Facilities & Management Services
161123K     ,LE MAITRE LTD                 ,5975                  ,2,138.60,COMMUNITY RELATIONS                     ,04/12/2023,,Fire Stations (South West),Facilities & Management Services
111223B     ,WeAreWiser Limited            ,6984                  ,1,"20,000.00",GENERAL PUBLICITY                       ,14/12/2023,"20,000.00",Communications,Facilities & Management Services
081223B PROP,LINDFIELD ELECTRICAL SERVICES ,8271                  ,1,"19,892.00",DEVELOPMENT  EXPENSES-CONTRACT          ,14/12/2023,"19,892.00",Property Department,Consultancy
181223B PROP,LINDFIELD ELECTRICAL SERVICES ,8281                  ,1,760.00,PROF FEES-MISCELLANEOUS                 ,22/12/2023,760.00,Property Department,Consultancy
151223B PROP,LINDFIELD ELECTRICAL SERVICES ,8282                  ,1,"23,356.00",DEVELOPMENT  EXPENSES-CONTRACT          ,22/12/2023,"23,356.00",Property Department,Consultancy
121223B PROP,H & V HEATING & VENTILATING   ,9812                  ,1,"67,689.54",DEVELOPMENT  EXPENSES-CONTRACT          ,18/12/2023,"67,689.54",Property Department,Consultancy
151223B PROP,H & V HEATING & VENTILATING   ,9821                  ,1,"139,689.12",DEVELOPMENT  EXPENSES-CONTRACT          ,22/12/2023,"139,689.12",Property Department,Consultancy
181223P     ,DEALERSHIP SERVICES LTD       ,10223                 ,1,104.25,CLOTHING                                ,22/12/2023,"4,644.00",Central Fire Safety,Clothing
181223P     ,DEALERSHIP SERVICES LTD       ,10223                 ,2,69.50,CLOTHING                                ,22/12/2023,,Central Fire Safety,Clothing
181223P     ,DEALERSHIP SERVICES LTD       ,10223                 ,3,658.50,CLOTHING                                ,22/12/2023,,Central Fire Safety,Clothing
181223P     ,DEALERSHIP SERVICES LTD       ,10223                 ,4,658.50,CLOTHING                                ,22/12/2023,,Central Fire Safety,Clothing
181223P     ,DEALERSHIP SERVICES LTD       ,10223                 ,5,439.00,CLOTHING                                ,22/12/2023,,Central Fire Safety,Clothing
181223P     ,DEALERSHIP SERVICES LTD       ,10223                 ,6,439.00,CLOTHING                                ,22/12/2023,,Central Fire Safety,Clothing
181223P     ,DEALERSHIP SERVICES LTD       ,10223                 ,7,479.00,CLOTHING                                ,22/12/2023,,Central Fire Safety,Clothing
181223P     ,DEALERSHIP SERVICES LTD       ,10223                 ,8,718.50,CLOTHING                                ,22/12/2023,,Central Fire Safety,Clothing
181223P     ,DEALERSHIP SERVICES LTD       ,10223                 ,9,359.25,CLOTHING                                ,22/12/2023,,Central Fire Safety,Clothing
181223P     ,DEALERSHIP SERVICES LTD       ,10223                 ,10,479.00,CLOTHING                                ,22/12/2023,,Central Fire Safety,Clothing
181223P     ,DEALERSHIP SERVICES LTD       ,10223                 ,11,239.50,CLOTHING                                ,22/12/2023,,Central Fire Safety,Clothing
141223P     ,Genius Within CIC             ,11251                 ,1,"2,875.00",LEARNING SUPPORT                        ,22/12/2023,"3,450.00",People Services,Human Resources
141223P     ,Genius Within CIC             ,11251                 ,2,575.00,LEARNING SUPPORT                        ,22/12/2023,,People Services,Human Resources
011223B     ,Neurobox Limited              ,12496                 ,1,345.00,LEARNING SUPPORT                        ,07/12/2023,345.00,People Services,Human Resources
181223K     ,RESPIRATORY PROTECTIVE        ,14033                 ,1,765.00,PROFESSIONAL DEVELOPMENT                ,22/12/2023,765.00,Training and Professional Development,Human Resources
151223B PROP,Fulkers Bailey Russell        ,20387                 ,1,"3,179.26",PROF FEES-MISCELLANEOUS                 ,22/12/2023,"3,179.26",Property Department,Consultancy
021223P     ,TERSUS TRAINING SERVICES LTD  ,21120                 ,1,425.00,CULTURAL CHANGE & TALENT                ,07/12/2023,850.00,Property Department,Human Resources
021223P     ,TERSUS TRAINING SERVICES LTD  ,21120                 ,2,425.00,CULTURAL CHANGE & TALENT                ,07/12/2023,,Property Department,Human Resources
081223B PROP,Alan Baxter Partnership LLP   ,22774                 ,1,"1,095.00",DEVELOPMENT  EXPENSES-CONTRACT          ,14/12/2023,"1,095.00",Property Department,Consultancy
061223P     ,APEA - Association for        ,22809                 ,1,310.00,TRAINING CONTRACT - OTHER               ,14/12/2023,620.00,Training and Professional Development,Human Resources
061223P     ,APEA - Association for        ,22809                 ,2,310.00,TRAINING CONTRACT - OTHER               ,14/12/2023,,Training and Professional Development,Human Resources
903159      ,APPLUS LLT                    ,23057                 ,1,"3,750.00",GENERAL                                 ,22/12/2023,"3,750.00",Technical & Support Service,Consultancy
903159      ,APPLUS LLT                    ,23068                 ,1,"4,200.00",GENERAL                                 ,22/12/2023,"4,200.00",Technical & Support Service,Consultancy
903159      ,APPLUS LLT                    ,23074                 ,1,"5,400.00",GENERAL                                 ,22/12/2023,"5,400.00",Technical & Support Service,Consultancy
121223K     ,RUTH LEE LTD                  ,24232                 ,1,595.00,OPERATIONAL EQUIP-PURCHASE              ,18/12/2023,"1,346.00",Fire Stations (South East),Fire & Rescue
121223K     ,RUTH LEE LTD                  ,24232                 ,2,751.00,OPERATIONAL EQUIP-PURCHASE              ,18/12/2023,,Fire Stations (South East),Fire & Rescue
144576      ,PA CONSULTING SERVICES LTD    ,0000027491            ,1,"11,216.00",SOFTWARE COTS                           ,04/12/2023,"11,216.00",Grenfell Investigation Legal Costs,ICT
011223B     ,REGRAY TEXTILES LTD           ,27883                 ,1,"1,146.00",OPERATIONAL EQUIP-PURCHASE              ,07/12/2023,"1,159.90",Technical & Support Service,Fire & Rescue
011223B     ,REGRAY TEXTILES LTD           ,27883                 ,2,13.90,OPERATIONAL EQUIP-PURCHASE              ,07/12/2023,,Technical & Support Service,Fire & Rescue
144576      ,PA CONSULTING SERVICES LTD    ,0000028064            ,1,"11,216.00",SOFTWARE COTS                           ,04/12/2023,"11,216.00",Grenfell Investigation Legal Costs,ICT
131223K1    ,GFG EUROPE LTD                ,30459                 ,1,80.00,REPAIR & MAINTENANCE                    ,22/12/2023,537.00,Technical & Support Service,Fire & Rescue
131223K1    ,GFG EUROPE LTD                ,30459                 ,2,442.00,REPAIR & MAINTENANCE                    ,22/12/2023,,Technical & Support Service,Fire & Rescue
131223K1    ,GFG EUROPE LTD                ,30459                 ,3,15.00,REPAIR & MAINTENANCE                    ,22/12/2023,,Technical & Support Service,Fire & Rescue
181223K     ,CRYSTAL COMMUNICATION         ,31008                 ,1,700.00,TELEPHONY SERVICE                       ,22/12/2023,700.00,Infrastructure Team (ICT),ICT
051223P     ,WILLIS NEWS DISTRIBUTION LTD  ,36804                 ,1,279.40,BOOKS & JOURNALS                        ,11/12/2023,279.40,Information Management (ICT),Facilities & Management Services
301123L     ,Harwell Technical Services Ltd,36877                 ,1,360.00,SUBSCRIPTIONS                           ,07/12/2023,360.00,Communications,Financial Services
221123L     ,Safariland UK                 ,39024                 ,1,"27,650.00",PROTECTIVE CLOTHING                     ,11/12/2023,"27,650.00",Operational Resilience,Clothing
231123L     ,Safariland UK                 ,39027                 ,1,"57,512.00",PROTECTIVE CLOTHING                     ,11/12/2023,"57,512.00",Operational Resilience,Clothing
221123L     ,Safariland UK                 ,39029                 ,1,"19,908.00",PROTECTIVE CLOTHING                     ,11/12/2023,"19,908.00",Operational Resilience,Clothing
301123L     ,Safariland UK                 ,39034                 ,1,"33,180.00",PROTECTIVE CLOTHING                     ,14/12/2023,"33,180.00",Operational Resilience,Clothing
301123L     ,Safariland UK                 ,39052                 ,1,"26,544.00",PROTECTIVE CLOTHING                     ,14/12/2023,"26,544.00",Operational Resilience,Clothing
051223P     ,LAWRIE J.G CONSULTING         ,07-2023               ,1,"2,589.02",CONSULTANTS                             ,11/12/2023,"2,589.02",Operational Resilience,Consultancy
903160      ,H M REVENUE AND CUSTOMS       ,SEPTEMBER 2023        ,8,"120,768.00",APPRENTICE LEVY                         ,22/12/2023,"120,768.00",Central Finance,Human Resources
903160      ,H M REVENUE AND CUSTOMS       ,OCTOBER 2023          ,7,"118,834.00",APPRENTICE LEVY                         ,22/12/2023,"118,834.00",Central Finance,Human Resources
903160      ,H M REVENUE AND CUSTOMS       ,NOVEMBER 2023         ,6,"119,827.00",APPRENTICE LEVY                         ,22/12/2023,"119,827.00",Central Finance,Human Resources
131223K2    ,COSTELLO & SONS LIMITED       ,50947                 ,1,899.00,UNIFORMS                                ,22/12/2023,919.00,Rescue and ISAR Policy ,Clothing
131223K2    ,COSTELLO & SONS LIMITED       ,50947                 ,2,20.00,ADDITIONAL PURCHASE COSTS               ,22/12/2023,,Rescue and ISAR Policy ,Facilities & Management Services
141223K1    ,COSTELLO & SONS LIMITED       ,51050                 ,1,899.00,UNIFORMS                                ,22/12/2023,919.00,Fire Rescue Policy ,Clothing
141223K1    ,COSTELLO & SONS LIMITED       ,51050                 ,2,20.00,ADDITIONAL PURCHASE COSTS               ,22/12/2023,,Fire Rescue Policy ,Facilities & Management Services
181223B     ,COSTELLO & SONS LIMITED       ,51065                 ,1,919.00,UNIFORMS                                ,22/12/2023,919.00,Fire Stations (South West),Clothing
181223B     ,COSTELLO & SONS LIMITED       ,51067                 ,1,919.00,UNIFORMS                                ,22/12/2023,919.00,Fire Stations (South West),Clothing
260923K     ,LONDON EMBLEM PLC             ,53047                 ,1,"1,016.50",OFFICE EQUIPMENT                        ,07/12/2023,"1,016.50",Fire Stations (North East),Stationery
201023K     ,LONDON EMBLEM PLC             ,53079                 ,1,680.70,OFFICE EQUIPMENT                        ,07/12/2023,680.70,Control and Mobilising,Stationery
051223P     ,FRANKS EXPRESS                ,57420                 ,1,351.00,REFRESHMENTS                            ,11/12/2023,351.00,Rescue and ISAR Policy ,Catering
061223P     ,FRANKS EXPRESS                ,57460                 ,1,256.70,CATERING EQUIPMENT                      ,14/12/2023,256.70,Operational Resilience,Catering
121223B PROP,GARRAN LOCKERS LTD            ,0000059605            ,1,"10,645.60",DEVELOPMENT  EXPENSES-CONTRACT          ,18/12/2023,"10,645.60",Property Department,Consultancy
800203301   ,Tersus Consultancy Ltd        ,0000068332            ,1,"2,650.24",REACTIVE ASBESTOS                       ,07/12/2023,"2,650.24",Property Department,Works - Construction
800203279   ,Tersus Consultancy Ltd        ,0000068860            ,1,"3,325.06",REACTIVE ASBESTOS                       ,07/12/2023,"3,325.06",Property Department,Works - Construction
211123B PROP,Tersus Consultancy Ltd        ,0000070130            ,1,"33,688.78",PROF FEES-MISCELLANEOUS                 ,04/12/2023,"33,688.78",Property Department,Consultancy
800204667   ,Tersus Consultancy Ltd        ,0000070138            ,1,"25,181.69",REACTIVE ASBESTOS                       ,22/12/2023,"25,181.69",Property Department,Works - Construction
800203048   ,Tersus Consultancy Ltd        ,0000070139            ,1,479.00,PLANNED ASBESTOS                        ,04/12/2023,479.00,Property Department,Works - Construction
800203068   ,Tersus Consultancy Ltd        ,0000070140            ,1,304.00,PLANNED ASBESTOS                        ,04/12/2023,304.00,Property Department,Works - Construction
800204711   ,Tersus Consultancy Ltd        ,0000070507            ,1,"1,496.20",REACTIVE ASBESTOS                       ,22/12/2023,"1,496.20",Property Department,Works - Construction
800203598   ,Tersus Consultancy Ltd        ,0000070511            ,1,304.00,PLANNED ASBESTOS                        ,14/12/2023,304.00,Property Department,Works - Construction
800204706   ,Tersus Consultancy Ltd        ,0000070598            ,1,"2,412.69",REACTIVE ASBESTOS                       ,22/12/2023,"2,412.69",Property Department,Works - Construction
800204709   ,Tersus Consultancy Ltd        ,0000071401            ,1,354.00,PLANNED ASBESTOS                        ,22/12/2023,354.00,Property Department,Works - Construction
021223P     ,GATENBY SANDERSON LTD         ,72773                 ,1,"4,460.00",CONSULTANTS                             ,07/12/2023,"4,460.00",Finance Services,Consultancy
021223P     ,GATENBY SANDERSON LTD         ,72995                 ,1,"4,460.00",CONSULTANTS                             ,07/12/2023,"4,460.00",Finance Services,Consultancy
021223P     ,GATENBY SANDERSON LTD         ,73157                 ,1,"8,920.00",CONSULTANTS                             ,07/12/2023,"8,920.00",Finance Services,Consultancy
111223L     ,GATENBY SANDERSON LTD         ,73296                 ,1,"4,460.00",CONSULTANTS                             ,14/12/2023,"4,460.00",Finance Services,Consultancy
111223L     ,GATENBY SANDERSON LTD         ,73451                 ,1,"4,460.00",CONSULTANTS                             ,18/12/2023,"4,460.00",Finance Services,Consultancy
181223P     ,GATENBY SANDERSON LTD         ,73546                 ,1,"32,417.00",GENERAL                                 ,22/12/2023,"32,417.00",Corporate Management Team,Consultancy
061223P     ,Radmore and Tucker            ,102585                ,1,294.40,PROTECTIVE CLOTHING                     ,14/12/2023,294.40,Fire Stations (South East),Clothing
071223P     ,Radmore and Tucker            ,105243                ,1,294.40,PROTECTIVE CLOTHING                     ,14/12/2023,310.96,Fire Stations (South East),Clothing
071223P     ,Radmore and Tucker            ,105243                ,2,16.56,CLOTHING                                ,14/12/2023,,Fire Stations (South East),Clothing
061223P     ,Radmore and Tucker            ,105244                ,1,294.40,PROTECTIVE CLOTHING                     ,14/12/2023,310.96,Fire Stations (South East),Clothing
061223P     ,Radmore and Tucker            ,105244                ,2,16.56,CLOTHING                                ,14/12/2023,,Fire Stations (South East),Clothing
061223P     ,Radmore and Tucker            ,105282                ,1,294.40,PROTECTIVE CLOTHING                     ,14/12/2023,309.96,Fire Stations (North West),Clothing
061223P     ,Radmore and Tucker            ,105282                ,2,15.56,CLOTHING                                ,14/12/2023,,Fire Stations (North West),Clothing
061223P     ,Radmore and Tucker            ,105284                ,1,294.40,PROTECTIVE CLOTHING                     ,14/12/2023,310.96,Fire Stations (North West),Clothing
061223P     ,Radmore and Tucker            ,105284                ,2,16.56,CLOTHING                                ,14/12/2023,,Fire Stations (North West),Clothing
071223P     ,Radmore and Tucker            ,105637                ,1,294.40,PROTECTIVE CLOTHING                     ,14/12/2023,310.96,Fire Stations (North West),Clothing
071223P     ,Radmore and Tucker            ,105637                ,2,16.56,CLOTHING                                ,14/12/2023,,Fire Stations (North West),Clothing
061223P     ,Radmore and Tucker            ,105640                ,1,294.40,PROTECTIVE CLOTHING                     ,14/12/2023,310.96,Fire Stations (South East),Clothing
061223P     ,Radmore and Tucker            ,105640                ,2,16.56,CLOTHING                                ,14/12/2023,,Fire Stations (South East),Clothing
111223B     ,Radmore and Tucker            ,105641                ,1,294.40,PROTECTIVE CLOTHING                     ,14/12/2023,294.40,Fire Stations (North West),Clothing
291123P     ,FOCUS & VISION TECHNOLOGY LTD ,108865                ,1,586.80,MEDICAL EXPENSES CONTRACT               ,04/12/2023,586.80,People Services,Human Resources
291123P     ,FOCUS & VISION TECHNOLOGY LTD ,109532                ,1,391.20,MEDICAL EXPENSES CONTRACT               ,04/12/2023,391.20,People Services,Human Resources
291123P     ,FOCUS & VISION TECHNOLOGY LTD ,109542                ,1,431.20,MEDICAL EXPENSES CONTRACT               ,04/12/2023,431.20,People Services,Human Resources
291123P     ,FOCUS & VISION TECHNOLOGY LTD ,109838                ,1,452.19,MEDICAL EXPENSES CONTRACT               ,04/12/2023,452.19,People Services,Human Resources
111223K     ,NCC SERVICES LTD              ,00110234              ,1,865.00,SOFTWARE COTS                           ,18/12/2023,865.00,Enterprise Application Group (ICT),ICT
111223B     ,Radmore and Tucker            ,116035                ,1,294.40,PROTECTIVE CLOTHING                     ,14/12/2023,294.40,Fire Stations (South West),Clothing
111223B     ,Radmore and Tucker            ,116038                ,1,294.40,PROTECTIVE CLOTHING                     ,14/12/2023,294.40,Fire Stations (South East),Clothing
291123P     ,CORPORATE TRAVEL MGMT(NORTH)  ,117517                ,1,"38,035.91",ACCOMMODATION BOOKINGS                  ,04/12/2023,"38,035.91",Procurement,Human Resources
111223B     ,Radmore and Tucker            ,121485                ,1,294.40,PROTECTIVE CLOTHING                     ,14/12/2023,310.96,Fire Stations (South West),Clothing
111223B     ,Radmore and Tucker            ,121485                ,2,16.56,CLOTHING                                ,14/12/2023,,Fire Stations (South West),Clothing
151223P     ,BRIBEN PRODUCTS LIMITED       ,0000128932            ,1,824.40,PROTECTIVE EQUIPT - PARTS               ,22/12/2023,"1,201.84",Technical & Support Service,Emergency Services
151223P     ,BRIBEN PRODUCTS LIMITED       ,0000128932            ,2,377.44,PROTECTIVE EQUIPT - PARTS               ,22/12/2023,,Technical & Support Service,Emergency Services
061223P     ,Cummin Up Caribbean Caterers  ,141223                ,1,730.00,REFRESHMENTS                            ,14/12/2023,730.00,Fire Stations (Management),Catering
800202845   ,ABM Technical Solutions Ltd   ,151452                ,1,441.16,HARD SERVICES REACTIVE                  ,04/12/2023,441.16,Property Department,Facilities & Management Services
800202837   ,ABM Technical Solutions Ltd   ,151453                ,1,"1,138.32",HARD SERVICES REACTIVE                  ,04/12/2023,"1,138.32",Property Department,Facilities & Management Services
800202825   ,ABM Technical Solutions Ltd   ,151454                ,1,834.71,HARD SERVICES REACTIVE                  ,04/12/2023,834.71,Property Department,Facilities & Management Services
800202831   ,ABM Technical Solutions Ltd   ,151455                ,1,667.20,HARD SERVICES REACTIVE                  ,04/12/2023,667.20,Property Department,Facilities & Management Services
800202830   ,ABM Technical Solutions Ltd   ,151460                ,1,620.56,HARD SERVICES REACTIVE                  ,04/12/2023,620.56,Property Department,Facilities & Management Services
800202832   ,ABM Technical Solutions Ltd   ,151463                ,1,427.09,HARD SERVICES REACTIVE                  ,04/12/2023,427.09,Property Department,Facilities & Management Services
800202820   ,ABM Technical Solutions Ltd   ,151591                ,1,"2,464.30",HARD SERVICES REACTIVE                  ,04/12/2023,"2,464.30",Property Department,Facilities & Management Services
800202826   ,ABM Technical Solutions Ltd   ,151592                ,1,682.56,HARD SERVICES REACTIVE                  ,04/12/2023,682.56,Property Department,Facilities & Management Services
800202836   ,ABM Technical Solutions Ltd   ,151593                ,1,"1,640.00",HARD SERVICES REACTIVE                  ,04/12/2023,"1,640.00",Property Department,Facilities & Management Services
800202829   ,ABM Technical Solutions Ltd   ,151597                ,1,"1,354.41",HARD SERVICES REACTIVE                  ,07/12/2023,"1,354.41",Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,1,"6,499.25",HARD SERVICES PLANNED                   ,07/12/2023,"228,369.10",Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,2,"3,474.04",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,3,"3,082.60",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,4,"4,237.56",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,5,"5,389.89",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,6,"5,033.74",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,7,"3,855.41",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,8,"3,574.49",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,9,"21,027.35",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,10,"3,321.67",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,11,"3,368.16",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,12,"3,430.68",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,13,"4,309.02",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,14,"4,300.58",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,15,"3,160.72",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,16,"4,487.18",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,17,"5,034.47",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,18,"3,458.47",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,19,"3,695.25",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,20,"5,192.30",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,21,"4,414.86",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,22,"4,157.19",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,23,"4,310.71",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,24,"3,817.14",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,25,"4,593.82",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
800202818   ,ABM Technical Solutions Ltd   ,151601                ,26,"5,529.10",HARD SERVICES PLANNED                   ,07/12/2023,,Property Department,Facilities & Management Services
