BATCH ID,NAME VEND,INVOICE ID,Line,AMT LINE , DESCRIPTION, ISSUED DATE,AMT TOTAL,Department,PRO CLASS 1
250423K     ,HUNTERS CONTRACTS LIMITED     ,0000411344            ,2,"1,556.92",OFFICE FURNITURE                        ,02/05/2023,,Control and Mobilising,Furniture & Soft Furnishings
250423K     ,HUNTERS CONTRACTS LIMITED     ,0000411344            ,3,236.30,OFFICE FURNITURE                        ,02/05/2023,,Control and Mobilising,Furniture & Soft Furnishings
250423K     ,HUNTERS CONTRACTS LIMITED     ,0000411344            ,4,942.14,OFFICE FURNITURE                        ,02/05/2023,,Control and Mobilising,Furniture & Soft Furnishings
250423K     ,HUNTERS CONTRACTS LIMITED     ,0000411344            ,5,150.00,ADDITIONAL PURCHASE COSTS               ,02/05/2023,,Control and Mobilising,Facilities & Management Services
280423K     ,HUNTERS CONTRACTS LIMITED     ,0000411509            ,1,297.00,OFFICE FURNITURE                        ,08/05/2023,576.00,Fire Stations (South West),Furniture & Soft Furnishings
280423K     ,HUNTERS CONTRACTS LIMITED     ,0000411509            ,2,279.00,OFFICE FURNITURE                        ,08/05/2023,,Fire Stations (South West),Furniture & Soft Furnishings
280423K     ,HUNTERS CONTRACTS LIMITED     ,0000411510            ,1,279.00,OFFICE FURNITURE                        ,08/05/2023,279.00,Fire Stations (North West),Furniture & Soft Furnishings
280423K     ,HUNTERS CONTRACTS LIMITED     ,0000411511            ,1,297.00,OFFICE FURNITURE                        ,08/05/2023,576.00,Fire Stations (South West),Furniture & Soft Furnishings
280423K     ,HUNTERS CONTRACTS LIMITED     ,0000411511            ,2,279.00,OFFICE FURNITURE                        ,08/05/2023,,Fire Stations (South West),Furniture & Soft Furnishings
280423K     ,HUNTERS CONTRACTS LIMITED     ,0000411535            ,1,279.00,OFFICE FURNITURE                        ,15/05/2023,279.00,Fire Stations (South West),Furniture & Soft Furnishings
180523K     ,HUNTERS CONTRACTS LIMITED     ,0000411536            ,1,279.00,OFFICE FURNITURE                        ,30/05/2023,837.00,Fire Stations (South West),Furniture & Soft Furnishings
180523K     ,HUNTERS CONTRACTS LIMITED     ,0000411536            ,2,558.00,OFFICE FURNITURE                        ,30/05/2023,,Fire Stations (South West),Furniture & Soft Furnishings
090523K     ,HUNTERS CONTRACTS LIMITED     ,0000411589            ,1,"3,035.07",OFFICE FURNITURE                        ,18/05/2023,"3,035.07",Control and Mobilising,Furniture & Soft Furnishings
110523K     ,HUNTERS CONTRACTS LIMITED     ,0000411642            ,1,279.00,OFFICE FURNITURE                        ,30/05/2023,279.00,Fire Stations (South East),Furniture & Soft Furnishings
220523K     ,HUNTERS CONTRACTS LIMITED     ,0000411649            ,1,279.00,OFFICE FURNITURE                        ,30/05/2023,279.00,Fire Stations (North East),Furniture & Soft Furnishings
110523K     ,LONDON DAIRIES LTD            ,00533655              ,1,758.50,GENERAL                                 ,18/05/2023,758.50,Property Department,Consultancy
800191936   ,Reed Specialist Recruitment   ,0238912253D1          ,1,467.15,FRS STAFF AGENCY                        ,15/05/2023,467.15,Procurement,Human Resources
250423K     ,GREENHAM TRADING LTD          ,05/129557             ,1,"2,199.50",CATERING EQUIPMENT                      ,02/05/2023,"2,199.50",Property Department,Catering
120523P     ,BT GLOBAL SERVICES            ,0790362283            ,1,500.00,TELECOMMUNICATIONS                      ,18/05/2023,500.00,Enterprise Application Group (ICT),ICT
120523P     ,BT GLOBAL SERVICES            ,0790363734            ,1,541.66,TELECOMMUNICATIONS                      ,18/05/2023,541.66,Enterprise Application Group (ICT),ICT
230523K     ,BT GLOBAL SERVICES            ,0790365024            ,1,541.66,TELECOMMUNICATIONS                      ,30/05/2023,541.66,Enterprise Application Group (ICT),ICT
120523P     ,AIRWAVE SOLUTIONS LTD         ,0941000028-099        ,1,172.80,RADIO                                   ,18/05/2023,345.60,Enterprise Application Group (ICT),ICT
120523P     ,AIRWAVE SOLUTIONS LTD         ,0941000028-099        ,2,172.80,RADIO                                   ,18/05/2023,,Enterprise Application Group (ICT),ICT
250423P     ,NTA Monitor Ltd               ,1007249178            ,1,"3,400.00",SECURITY SERVICES                       ,02/05/2023,"3,400.00",Infrastructure Team (ICT),ICT
250423P     ,NTA Monitor Ltd               ,1007254051            ,1,"7,225.00",SECURITY SERVICES                       ,02/05/2023,"7,225.00",Infrastructure Team (ICT),ICT
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,1,86.60,REACTIVE MEP                            ,22/05/2023,"5,782.09",Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,2,91.95,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,3,76.52,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,4,59.02,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,5,173.20,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,6,100.51,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,7,257.00,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,8,132.00,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,9,220.44,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,10,70.25,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,11,"2,394.32",REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,12,616.10,REACTIVE BUILDING FABRIC                ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,13,173.20,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,14,110.22,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,15,66.25,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,16,280.80,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,17,19.87,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,18,500.00,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,19,89.09,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,20,78.81,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,21,41.69,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,22,54.25,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192602   ,KIER BUILDING SERV ENGINEERS  ,10309442              ,23,90.00,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192607   ,KIER BUILDING SERV ENGINEERS  ,10309462              ,1,114.23,REACTIVE MEP                            ,22/05/2023,"1,923.51",Property Department,Works - Construction
800192607   ,KIER BUILDING SERV ENGINEERS  ,10309462              ,2,114.23,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192607   ,KIER BUILDING SERV ENGINEERS  ,10309462              ,3,122.36,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192607   ,KIER BUILDING SERV ENGINEERS  ,10309462              ,4,81.57,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192607   ,KIER BUILDING SERV ENGINEERS  ,10309462              ,5,163.14,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192607   ,KIER BUILDING SERV ENGINEERS  ,10309462              ,6,163.14,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192607   ,KIER BUILDING SERV ENGINEERS  ,10309462              ,7,57.11,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192607   ,KIER BUILDING SERV ENGINEERS  ,10309462              ,8,122.36,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192607   ,KIER BUILDING SERV ENGINEERS  ,10309462              ,9,163.14,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192607   ,KIER BUILDING SERV ENGINEERS  ,10309462              ,10,88.10,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192607   ,KIER BUILDING SERV ENGINEERS  ,10309462              ,11,205.56,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192607   ,KIER BUILDING SERV ENGINEERS  ,10309462              ,12,117.46,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192607   ,KIER BUILDING SERV ENGINEERS  ,10309462              ,13,176.19,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192607   ,KIER BUILDING SERV ENGINEERS  ,10309462              ,14,234.92,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192615   ,KIER BUILDING SERV ENGINEERS  ,10309547              ,1,387.66,REACTIVE MEP                            ,22/05/2023,887.66,Property Department,Works - Construction
800192615   ,KIER BUILDING SERV ENGINEERS  ,10309547              ,2,500.00,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192614   ,KIER BUILDING SERV ENGINEERS  ,10309566              ,1,257.01,REACTIVE MEP                            ,22/05/2023,"1,675.92",Property Department,Works - Construction
800192614   ,KIER BUILDING SERV ENGINEERS  ,10309566              ,2,228.44,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192614   ,KIER BUILDING SERV ENGINEERS  ,10309566              ,3,209.72,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192614   ,KIER BUILDING SERV ENGINEERS  ,10309566              ,4,228.46,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192614   ,KIER BUILDING SERV ENGINEERS  ,10309566              ,5,171.34,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192614   ,KIER BUILDING SERV ENGINEERS  ,10309566              ,6,57.11,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192614   ,KIER BUILDING SERV ENGINEERS  ,10309566              ,7,142.79,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192614   ,KIER BUILDING SERV ENGINEERS  ,10309566              ,8,209.72,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192614   ,KIER BUILDING SERV ENGINEERS  ,10309566              ,9,114.22,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192614   ,KIER BUILDING SERV ENGINEERS  ,10309566              ,10,57.11,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192699   ,KIER BUILDING SERV ENGINEERS  ,10311160              ,1,"2,270.44",REACTIVE MEP                            ,22/05/2023,"2,270.44",Property Department,Works - Construction
800192683   ,KIER BUILDING SERV ENGINEERS  ,10311161              ,1,500.00,REACTIVE MEP                            ,22/05/2023,500.00,Property Department,Works - Construction
800192684   ,KIER BUILDING SERV ENGINEERS  ,10311162              ,1,"1,045.31",REACTIVE MEP                            ,22/05/2023,"3,970.97",Property Department,Works - Construction
800192684   ,KIER BUILDING SERV ENGINEERS  ,10311162              ,2,"1,360.91",REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192684   ,KIER BUILDING SERV ENGINEERS  ,10311162              ,3,"1,564.75",REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,1,114.22,REACTIVE MEP                            ,22/05/2023,"2,895.94",Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,2,85.67,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,3,199.89,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,4,257.00,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,5,171.33,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,6,85.67,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,7,57.11,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,8,132.28,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,9,57.11,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,10,105.82,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,11,171.33,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,12,105.82,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,13,8.51,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,14,35.81,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,15,32.54,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,16,99.11,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,17,141.75,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,18,83.67,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,19,56.70,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,20,54.00,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,21,28.35,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,22,228.44,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,23,238.10,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,24,142.77,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,25,83.92,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192704   ,KIER BUILDING SERV ENGINEERS  ,10311424              ,26,119.02,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
800192703   ,KIER BUILDING SERV ENGINEERS  ,10311497              ,1,"1,046.10",REACTIVE MEP                            ,22/05/2023,"1,546.10",Property Department,Works - Construction
800192703   ,KIER BUILDING SERV ENGINEERS  ,10311497              ,2,500.00,REACTIVE MEP                            ,22/05/2023,,Property Department,Works - Construction
170523K     ,BRISTOL UNIFORMS LTD          ,1048335               ,1,866.51,CLOTHING                                ,22/05/2023,866.51,Procurement,Clothing
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,1,93.84,WATER & SEWERAGE RATES                  ,15/05/2023,"32,970.86",Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,2,228.75,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,3,131.76,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,4,259.57,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,5,140.99,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,6,137.17,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,7,17.97,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,8,"2,189.35",WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,9,14.70,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,10,383.85,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,11,153.45,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,12,153.45,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,13,196.80,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,14,169.70,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,15,77.59,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,16,213.06,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,17,20.65,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,18,275.40,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,19,99.26,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,20,203.59,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
144380      ,ANGLIAN WATER BUS NATIONAL    ,1049660               ,21,164.27,WATER & SEWERAGE RATES                  ,15/05/2023,,Property Department,Utilities
