BATCH ID,NAME VEND,INVOICE ID,Line,AMT LINE , DESCRIPTION, ISSUED DATE,AMT TOTAL,Department,PRO CLASS 1
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,73,13.08,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,6,77.48,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,57,98.59,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,98,176.86,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,102,477.76,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,55,176.88,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,96,82.20,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,79,167.85,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,91,335.52,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,78,396.90,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,80,54.10,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,65,174.74,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,90,127.18,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,103,157.12,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,14,159.34,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,18,415.54,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,51,274.78,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,3,274.28,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,24,572.21,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,39,38.88,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,40,6.40,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,41,155.27,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,89,226.33,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,46,"1,461.55",WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,87,76.81,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,22,188.58,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,71,105.43,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,53,153.49,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,35,139.58,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,32,86.81,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,33,439.36,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,4,174.35,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,63,353.39,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,28,60.73,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,72,109.65,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,12,296.71,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,85,293.80,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,11,159.34,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,94,"1,074.31",WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,92,95.03,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,43,148.90,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,59,258.74,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,36,138.88,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,50,121.34,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,27,106.73,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,104,174.67,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,15,"3,070.89",WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,95,177.65,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,86,498.43,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,54,7.46,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,83,380.25,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,106,203.97,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,81,180.04,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,49,142.95,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,61,77.49,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,100,112.39,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,76,201.40,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,25,331.83,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,88,215.59,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,42,39.12,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,74,197.33,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,99,10.30,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,45,954.46,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,29,405.68,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,30,21.95,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,9,50.11,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
144504      ,ANGLIAN WATER BUS NATIONAL    ,1052798               ,10,399.03,WATER & SEWERAGE RATES                  ,29/08/2023,,Property Department,Utilities
170823K     ,BRISTOL UNIFORMS LTD          ,1096073               ,1,"205,396.60",CLOTHING                                ,24/08/2023,"205,396.60",Procurement,Clothing
170823K     ,BRISTOL UNIFORMS LTD          ,1096074               ,1,"4,792.00",CLOTHING                                ,24/08/2023,"4,792.00",Procurement,Clothing
310723K1    ,BRISTOL UNIFORMS LTD          ,1108419               ,1,"1,788.66",CLOTHING                                ,03/08/2023,"1,788.66",Operational Resilience,Clothing
310723K     ,BRISTOL UNIFORMS LTD          ,1108421               ,1,831.61,CLOTHING                                ,03/08/2023,831.61,Procurement,Clothing
310723K     ,BRISTOL UNIFORMS LTD          ,1108423               ,1,866.51,CLOTHING                                ,03/08/2023,866.51,Procurement,Clothing
170823K     ,BRISTOL UNIFORMS LTD          ,1110634               ,1,"205,396.60",CLOTHING                                ,24/08/2023,"205,396.60",Procurement,Clothing
170823K     ,BRISTOL UNIFORMS LTD          ,1110635               ,1,"4,792.00",CLOTHING                                ,24/08/2023,"4,792.00",Procurement,Clothing
800196896   ,Bellrock (South) Property & FM,1115411               ,1,"5,815.21",HARD SERVICES PLANNED                   ,07/08/2023,"229,688.69",Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,44,"31,347.91",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,45,"16,649.65",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,46,"7,705.01",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,38,"4,292.10",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,39,"7,506.94",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,40,"4,699.55",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,41,"3,795.12",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,42,"4,680.59",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,43,"6,280.80",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,32,"8,126.97",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,33,"2,624.00",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,34,"3,127.86",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,35,"3,559.69",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,36,"4,109.98",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,37,"3,804.78",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,26,"4,063.04",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,27,"3,632.32",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,28,"3,184.07",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,29,"4,073.55",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,30,"4,525.38",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,31,"3,302.88",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,20,"5,856.45",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,21,"3,657.62",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,22,"3,845.91",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,23,"3,712.99",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,24,"4,855.08",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,25,"3,561.93",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,14,"4,354.77",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,15,"2,544.49",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,16,"3,391.91",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,17,"4,065.56",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,18,"2,004.28",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,19,"3,003.60",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,8,"3,048.86",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,9,"4,080.08",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,10,"3,201.10",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,11,"4,009.64",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,12,"4,738.02",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,13,"4,255.20",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,2,"3,162.72",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,3,"4,060.23",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,4,"2,914.25",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,5,"3,850.20",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,6,"3,153.20",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196896   ,Bellrock (South) Property & FM,1115411               ,7,"3,453.20",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,1,"5,815.21",HARD SERVICES PLANNED                   ,07/08/2023,"229,688.69",Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,2,"3,162.72",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,3,"4,060.23",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,4,"2,914.25",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,5,"3,850.20",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,42,"4,680.59",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,43,"6,280.80",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,44,"31,347.91",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,45,"16,649.65",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,46,"7,705.01",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,36,"4,109.98",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,37,"3,804.78",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,38,"4,292.10",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,39,"7,506.94",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,40,"4,699.55",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,41,"3,795.12",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,30,"4,525.38",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,31,"3,302.88",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,32,"8,126.97",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,33,"2,624.00",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,34,"3,127.86",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,35,"3,559.69",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,24,"4,855.08",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,25,"3,561.93",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,26,"4,063.04",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,27,"3,632.32",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,28,"3,184.07",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,29,"4,073.55",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,18,"2,004.28",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,19,"3,003.60",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,20,"5,856.45",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,21,"3,657.62",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,22,"3,845.91",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,23,"3,712.99",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,12,"4,738.02",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,13,"4,255.20",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,14,"4,354.77",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,15,"2,544.49",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,16,"3,391.91",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,17,"4,065.56",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,6,"3,153.20",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,7,"3,453.20",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,8,"3,048.86",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,9,"4,080.08",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,10,"3,201.10",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
800196897   ,Bellrock (South) Property & FM,1115593               ,11,"4,009.64",HARD SERVICES PLANNED                   ,07/08/2023,,Property Department,Facilities & Management Services
220823K     ,BRISTOL UNIFORMS LTD          ,1119443               ,1,268.80,CLOTHING                                ,29/08/2023,268.80,Training and Professional Development,Clothing
220823K     ,BRISTOL UNIFORMS LTD          ,1119444               ,1,268.80,CLOTHING                                ,29/08/2023,268.80,Training and Professional Development,Clothing
080823L     ,FIREANGEL SAFETY TECHNOLOGY LD,1187921               ,1,"1,332.00",FIRE DETECTORS                          ,12/08/2023,"1,332.00",Fire Stations (North East),Health and Safety
080823L     ,FIREANGEL SAFETY TECHNOLOGY LD,1188688               ,1,666.00,FIRE DETECTORS                          ,12/08/2023,666.00,Fire Stations (North West),Health and Safety
080823L     ,FIREANGEL SAFETY TECHNOLOGY LD,1188768               ,1,666.00,FIRE DETECTORS                          ,12/08/2023,666.00,Fire Stations (North West),Health and Safety
080823L     ,FIREANGEL SAFETY TECHNOLOGY LD,1188951               ,1,666.00,FIRE DETECTORS                          ,12/08/2023,666.00,Fire Stations (North West),Health and Safety
080823L     ,FIREANGEL SAFETY TECHNOLOGY LD,1189413               ,1,"7,009.20",FIRE DETECTORS                          ,12/08/2023,"7,009.20",Fire Stations (North West),Health and Safety
110823K     ,FIREANGEL SAFETY TECHNOLOGY LD,1190237               ,1,569.40,FIRE DETECTORS                          ,17/08/2023,"1,635.00",Fire Stations (South East),Health and Safety
110823K     ,FIREANGEL SAFETY TECHNOLOGY LD,1190237               ,2,"1,065.60",FIRE DETECTORS                          ,17/08/2023,,Fire Stations (South East),Health and Safety
070823K     ,FIREANGEL SAFETY TECHNOLOGY LD,1190242               ,1,"1,332.00",FIRE DETECTORS                          ,10/08/2023,"1,901.40",Fire Stations (South East),Health and Safety
070823K     ,FIREANGEL SAFETY TECHNOLOGY LD,1190242               ,2,569.40,FIRE DETECTORS                          ,10/08/2023,,Fire Stations (South East),Health and Safety
080823L     ,FIREANGEL SAFETY TECHNOLOGY LD,1190265               ,1,"1,065.60",FIRE DETECTORS                          ,12/08/2023,"1,635.00",Fire Stations (South East),Health and Safety
080823L     ,FIREANGEL SAFETY TECHNOLOGY LD,1190265               ,2,569.40,FIRE DETECTORS                          ,12/08/2023,,Fire Stations (South East),Health and Safety
080823L     ,FIREANGEL SAFETY TECHNOLOGY LD,1190275               ,1,"1,065.60",FIRE DETECTORS                          ,12/08/2023,"1,635.00",Fire Stations (South East),Health and Safety
080823L     ,FIREANGEL SAFETY TECHNOLOGY LD,1190275               ,2,569.40,FIRE DETECTORS                          ,12/08/2023,,Fire Stations (South East),Health and Safety
080823L     ,FIREANGEL SAFETY TECHNOLOGY LD,1190277               ,1,"1,864.80",FIRE DETECTORS                          ,12/08/2023,"2,434.20",Fire Stations (South East),Health and Safety
080823L     ,FIREANGEL SAFETY TECHNOLOGY LD,1190277               ,2,569.40,FIRE DETECTORS                          ,12/08/2023,,Fire Stations (South East),Health and Safety
