BATCH ID,NAME VEND,INVOICE ID,Line,AMT LINE , DESCRIPTION, ISSUED DATE,AMT TOTAL,Department,PRO CLASS 1
800200955   ,ABM Technical Solutions Ltd   ,150306                ,8,"3,574.49",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,9,"21,027.35",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,10,"3,321.67",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,11,"3,368.16",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,12,"3,430.68",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,13,"4,309.02",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,14,"4,300.58",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,15,"3,160.72",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,16,"4,487.18",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,17,"5,034.47",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,18,"3,458.47",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,19,"3,695.25",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,20,"5,192.30",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,21,"4,414.86",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,22,"4,157.19",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,23,"4,310.71",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,24,"3,817.14",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,25,"4,593.82",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,26,"5,529.10",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,27,"4,777.36",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,28,"5,133.68",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,29,"3,642.45",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,30,"4,185.99",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,31,"3,282.05",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,32,"4,520.69",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,33,"3,065.41",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,34,"4,664.00",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,35,"4,381.17",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,36,"3,043.06",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,37,"3,414.96",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,38,"3,074.17",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,39,"4,147.62",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,40,"3,603.98",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,41,"4,180.95",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,42,"3,499.49",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,43,"3,593.55",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,44,"4,170.40",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,45,"2,964.85",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,46,"5,921.86",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,47,"4,228.70",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,48,"4,992.55",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,49,"4,646.11",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,50,"3,829.48",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800200955   ,ABM Technical Solutions Ltd   ,150306                ,51,"4,648.92",HARD SERVICES PLANNED                   ,26/10/2023,,Property Department,Facilities & Management Services
800201410   ,ABM Technical Solutions Ltd   ,150339                ,1,"1,198.85",HARD SERVICES REACTIVE                  ,26/10/2023,"1,198.85",Property Department,Facilities & Management Services
800201443   ,ABM Technical Solutions Ltd   ,150340                ,1,"2,603.02",HARD SERVICES REACTIVE                  ,26/10/2023,"2,603.02",Property Department,Facilities & Management Services
800201449   ,ABM Technical Solutions Ltd   ,150341                ,1,"5,005.45",REACTIVE SMALL WORKS AND PROJ           ,26/10/2023,"5,005.45",Property Department,Works - Construction
800201403   ,ABM Technical Solutions Ltd   ,150342                ,1,554.24,HARD SERVICES REACTIVE                  ,26/10/2023,554.24,Property Department,Facilities & Management Services
800201451   ,ABM Technical Solutions Ltd   ,150344                ,1,592.23,HARD SERVICES REACTIVE                  ,26/10/2023,592.23,Property Department,Facilities & Management Services
800201414   ,ABM Technical Solutions Ltd   ,150345                ,1,"1,564.31",HARD SERVICES REACTIVE                  ,26/10/2023,"1,564.31",Property Department,Facilities & Management Services
800201404   ,ABM Technical Solutions Ltd   ,150347                ,1,"2,512.88",HARD SERVICES REACTIVE                  ,26/10/2023,"2,512.88",Property Department,Facilities & Management Services
800201418   ,ABM Technical Solutions Ltd   ,150348                ,1,476.78,HARD SERVICES REACTIVE                  ,26/10/2023,476.78,Property Department,Facilities & Management Services
800201447   ,ABM Technical Solutions Ltd   ,150349                ,1,691.24,HARD SERVICES REACTIVE                  ,26/10/2023,691.24,Property Department,Facilities & Management Services
800201446   ,ABM Technical Solutions Ltd   ,150351                ,1,"1,711.71",HARD SERVICES REACTIVE                  ,26/10/2023,"1,711.71",Property Department,Facilities & Management Services
800201425   ,ABM Technical Solutions Ltd   ,150356                ,1,702.54,HARD SERVICES REACTIVE                  ,30/10/2023,702.54,Property Department,Facilities & Management Services
800201413   ,ABM Technical Solutions Ltd   ,150357                ,1,943.36,HARD SERVICES REACTIVE                  ,30/10/2023,943.36,Property Department,Facilities & Management Services
800201445   ,ABM Technical Solutions Ltd   ,150358                ,1,"5,753.32",REACTIVE SMALL WORKS AND PROJ           ,30/10/2023,"5,753.32",Property Department,Works - Construction
800201421   ,ABM Technical Solutions Ltd   ,150359                ,1,767.07,HARD SERVICES REACTIVE                  ,30/10/2023,767.07,Property Department,Facilities & Management Services
800201402   ,ABM Technical Solutions Ltd   ,150360                ,1,358.85,HARD SERVICES REACTIVE                  ,30/10/2023,358.85,Property Department,Facilities & Management Services
800201401   ,ABM Technical Solutions Ltd   ,150361                ,1,440.04,HARD SERVICES REACTIVE                  ,30/10/2023,440.04,Property Department,Facilities & Management Services
800201430   ,ABM Technical Solutions Ltd   ,150363                ,1,657.72,HARD SERVICES REACTIVE                  ,30/10/2023,657.72,Property Department,Facilities & Management Services
800201417   ,ABM Technical Solutions Ltd   ,150364                ,1,"1,420.63",HARD SERVICES REACTIVE                  ,30/10/2023,"1,420.63",Property Department,Facilities & Management Services
800201428   ,ABM Technical Solutions Ltd   ,150365                ,1,387.14,HARD SERVICES REACTIVE                  ,30/10/2023,387.14,Property Department,Facilities & Management Services
800201440   ,ABM Technical Solutions Ltd   ,150366                ,1,433.76,HARD SERVICES REACTIVE                  ,30/10/2023,433.76,Property Department,Facilities & Management Services
800201406   ,ABM Technical Solutions Ltd   ,150367                ,1,514.82,HARD SERVICES REACTIVE                  ,30/10/2023,514.82,Property Department,Facilities & Management Services
800201442   ,ABM Technical Solutions Ltd   ,150370                ,1,702.42,HARD SERVICES REACTIVE                  ,30/10/2023,702.42,Property Department,Facilities & Management Services
800201422   ,ABM Technical Solutions Ltd   ,150371                ,1,430.40,HARD SERVICES REACTIVE                  ,30/10/2023,430.40,Property Department,Facilities & Management Services
800201431   ,ABM Technical Solutions Ltd   ,150372                ,1,"8,724.42",REACTIVE SMALL WORKS AND PROJ           ,30/10/2023,"8,724.42",Property Department,Works - Construction
800201435   ,ABM Technical Solutions Ltd   ,150384                ,1,250.87,HARD SERVICES REACTIVE                  ,30/10/2023,250.87,Property Department,Facilities & Management Services
161023B PROP,FRANKHAM CONSULTANCY GROUP LTD,156856                ,1,"1,004.01",PROF FEES-MISCELLANEOUS                 ,19/10/2023,"1,004.01",Property Department,Consultancy
161023B PROP,FRANKHAM CONSULTANCY GROUP LTD,156991                ,1,"4,359.15",PROF FEES-MISCELLANEOUS                 ,19/10/2023,"4,359.15",Property Department,Consultancy
220923K     ,ADVANCED FURNITURE            ,0000158631            ,1,256.41,OFFICE FURNITURE                        ,12/10/2023,256.41,Fire Stations (North West),Furniture & Soft Furnishings
161023B PROP,FRANKHAM CONSULTANCY GROUP LTD,160487                ,1,580.34,PROF FEES-MISCELLANEOUS                 ,19/10/2023,580.34,Property Department,Consultancy
061023 PROP ,FRANKHAM CONSULTANCY GROUP LTD,160514                ,1,"12,728.57",PROF FEES-MISCELLANEOUS                 ,12/10/2023,"12,728.57",Property Department,Consultancy
260923L     ,Wallace School of Transport   ,172831                ,1,"8,354.67",PROFESSIONAL DEVELOPMENT                ,02/10/2023,"8,354.67",Training and Professional Development,Human Resources
231023K     ,RESPIREX                      ,189452                ,1,"21,900.00",PROTECTIVE EQUIPMENT                    ,26/10/2023,"21,980.00",Technical & Support Service,Fire & Rescue
231023K     ,RESPIREX                      ,189452                ,2,80.00,PROTECTIVE EQUIPMENT                    ,26/10/2023,,Technical & Support Service,Fire & Rescue
121023K     ,RESPIREX                      ,189513                ,1,275.00,REPAIR & MAINTENANCE                    ,19/10/2023,275.00,Technical & Support Service,Furniture & Soft Furnishings
121023K     ,RESPIREX                      ,189514                ,1,825.00,REPAIR & MAINTENANCE                    ,19/10/2023,825.00,Technical & Support Service,Furniture & Soft Furnishings
280923P     ,E3 MEDIA LTD                  ,214259                ,1,"8,873.47",SOFTWARE BESPOKE                        ,05/10/2023,"8,873.47",Enterprise Application Group (ICT),ICT
280923P     ,E3 MEDIA LTD                  ,214332                ,1,"8,080.00",MAINTENANCE & SUPPORT                   ,05/10/2023,"8,080.00",Communications,ICT
131023P     ,E3 MEDIA LTD                  ,214408                ,1,"6,720.00",MAINTENANCE & SUPPORT                   ,19/10/2023,"6,720.00",Communications,ICT
171023L     ,E3 MEDIA LTD                  ,214475                ,1,"22,000.00",MAINTENANCE & SUPPORT                   ,23/10/2023,"22,000.00",Communications,ICT
101023P     ,E3 MEDIA LTD                  ,214487                ,1,"9,975.00",SOFTWARE COTS                           ,16/10/2023,"9,975.00",Enterprise Application Group (ICT),ICT
270923K     ,CMT                           ,224190                ,1,"3,575.10",PROTECTIVE EQUIPT - PARTS               ,05/10/2023,"3,575.10",Technical & Support Service,Emergency Services
101023P     ,PROPERTY PARTNERS RESIDENTIAL ,231055                ,1,"7,700.00",RENTS                                   ,16/10/2023,"7,700.00",Property Department,Facilities & Management Services
290923K2    ,MARINE CONSULTANCY SERVICES   ,236135                ,1,"1,115.00",PROTECTIVE EQUIPT - PARTS               ,16/10/2023,"1,131.00",Technical & Support Service,Emergency Services
290923K2    ,MARINE CONSULTANCY SERVICES   ,236135                ,2,16.00,OPERATIONAL EQUIP-PURCHASE              ,16/10/2023,,Technical & Support Service,Fire & Rescue
021023K1    ,CODEGATE LIMITED              ,246461                ,1,713.24,OFFICE EQUIPMENT                        ,19/10/2023,713.24,Technical & Support Service,Stationery
201023K1    ,CODEGATE LIMITED              ,246578                ,1,322.24,PROTECTIVE EQUIPT - PARTS               ,26/10/2023,"2,032.24",Technical & Support Service,Emergency Services
201023K1    ,CODEGATE LIMITED              ,246578                ,2,"1,700.00",PROTECTIVE EQUIPT - PARTS               ,26/10/2023,,Technical & Support Service,Emergency Services
201023K1    ,CODEGATE LIMITED              ,246578                ,3,10.00,REPAIR & MAINTENANCE                    ,26/10/2023,,Technical & Support Service,Fire & Rescue
061023B     ,Consolidated Distribution     ,254713                ,1,"5,250.00",REPAIR & MAINTENANCE                    ,19/10/2023,"5,250.00",Technical & Support Service,Furniture & Soft Furnishings
021023K     ,ENTEL UK LTD                  ,261375                ,1,20.00,RADIO                                   ,05/10/2023,"4,164.00",Enterprise Application Group (ICT),ICT
021023K     ,ENTEL UK LTD                  ,261375                ,2,"4,144.00",RADIO                                   ,05/10/2023,,Enterprise Application Group (ICT),ICT
161023L     ,Corporate Document Services   ,288692                ,1,"1,575.90",GENERAL CONSUMABLES                     ,19/10/2023,"1,575.90",Technical & Support Service,Emergency Services
161023L     ,Corporate Document Services   ,288694                ,1,"1,575.90",GENERAL CONSUMABLES                     ,19/10/2023,"1,575.90",Technical & Support Service,Emergency Services
161023L     ,Corporate Document Services   ,288695                ,1,"1,575.90",GENERAL CONSUMABLES                     ,19/10/2023,"1,575.90",Technical & Support Service,Emergency Services
161023L     ,Corporate Document Services   ,288696                ,1,"1,575.90",GENERAL CONSUMABLES                     ,19/10/2023,"1,575.90",Technical & Support Service,Emergency Services
144539      ,KINGSLEY NAPLEY LLP           ,293125                ,1,455.00,LEGAL PROFESSIONAL FEES-GENERL          ,09/10/2023,455.00,Grenfell Investigation Legal Costs,Legal Services
144539      ,KINGSLEY NAPLEY LLP           ,293251                ,1,"6,000.00",LEGAL PROFESSIONAL FEES-GENERL          ,09/10/2023,"6,000.00",Grenfell Investigation Legal Costs,Legal Services
091023P     ,EUROLOOS LTD                  ,308606                ,1,585.00,ACCOMMODATION BOOKINGS                  ,12/10/2023,585.00,Communications,Human Resources
131023B     ,ENVIROGRAF                    ,335024                ,1,"1,268.40",OPERATIONAL EQUIP-PURCHASE              ,19/10/2023,"1,268.40",Service Improvement,Fire & Rescue
181023L     ,ENVIROGRAF                    ,335094                ,1,"5,137.02",OPERATIONAL EQUIP-PURCHASE              ,23/10/2023,"5,137.02",Service Improvement,Fire & Rescue
051023K     ,WORKPLACE PRODUCTS            ,362769                ,1,780.00,GENERAL CONSUMABLES                     ,12/10/2023,780.00,Technical & Support Service,Emergency Services
021023K1    ,HUNTERS CONTRACTS LIMITED     ,0000412786            ,1,293.00,OFFICE FURNITURE                        ,16/10/2023,293.00,Fire Stations (South West),Furniture & Soft Furnishings
161023K1    ,HUNTERS CONTRACTS LIMITED     ,0000412837            ,1,156.75,OFFICE FURNITURE                        ,23/10/2023,328.82,Fire Stations (North West),Furniture & Soft Furnishings
161023K1    ,HUNTERS CONTRACTS LIMITED     ,0000412837            ,2,16.78,OFFICE FURNITURE                        ,23/10/2023,,Fire Stations (North West),Furniture & Soft Furnishings
161023K1    ,HUNTERS CONTRACTS LIMITED     ,0000412837            ,3,155.29,OFFICE FURNITURE                        ,23/10/2023,,Fire Stations (North West),Furniture & Soft Furnishings
091023B     ,HUNTERS CONTRACTS LIMITED     ,0000412881            ,1,279.00,OFFICE FURNITURE                        ,23/10/2023,279.00,Fire Stations (North West),Furniture & Soft Furnishings
091023B     ,HUNTERS CONTRACTS LIMITED     ,0000412882            ,1,279.00,OFFICE FURNITURE                        ,23/10/2023,279.00,Fire Stations (North East),Furniture & Soft Furnishings
180923K1    ,VIMPEX LIMITED                ,436472                ,1,745.00,PROTECTIVE EQUIPT - PARTS               ,05/10/2023,760.00,Technical & Support Service,Emergency Services
180923K1    ,VIMPEX LIMITED                ,436472                ,2,15.00,REPAIR & MAINTENANCE                    ,05/10/2023,,Technical & Support Service,Fire & Rescue
181023L     ,PELI PRODUCTS (UK) LTD        ,450315                ,1,"2,654.13",OPERATIONAL EQUIP-PURCHASE              ,23/10/2023,"2,654.13",Operational Resilience,Fire & Rescue
181023K     ,BERKELEY CATERING LIMITED     ,462240                ,1,"1,724.90",REFRESHMENTS                            ,23/10/2023,"1,724.90",London Resilience Group,Catering
131023K     ,BERKELEY CATERING LIMITED     ,464290                ,1,290.00,REFRESHMENTS                            ,19/10/2023,290.00,Property Department,Catering
231023K1    ,BERKELEY CATERING LIMITED     ,465236                ,1,733.20,REFRESHMENTS                            ,26/10/2023,733.20,Fire Stations (Management),Catering
131023K     ,BERKELEY CATERING LIMITED     ,465347                ,1,459.60,REFRESHMENTS                            ,19/10/2023,459.60,Fire Stations (South East),Catering
041023K1    ,BERKELEY CATERING LIMITED     ,471166                ,1,767.10,CATERING EQUIPMENT                      ,09/10/2023,767.10,Operational Resilience,Catering
041023K1    ,BERKELEY CATERING LIMITED     ,471167                ,1,767.10,CATERING EQUIPMENT                      ,09/10/2023,767.10,Operational Resilience,Catering
101023K     ,BERKELEY CATERING LIMITED     ,471170                ,1,610.00,CATERING EQUIPMENT                      ,16/10/2023,610.00,Operational Resilience,Catering
260923K     ,Clad Safety Ltd t/a HeroQuip  ,471504                ,1,"1,362.50",UNIFORMS - POMS                         ,02/10/2023,"1,362.50",Technical & Support Service,Clothing
161023K1    ,BERKELEY CATERING LIMITED     ,472214                ,1,486.60,ACCOMMODATION BOOKINGS                  ,23/10/2023,486.60,People Services,Human Resources
181023K     ,BERKELEY CATERING LIMITED     ,472708                ,1,701.20,ACCOMMODATION BOOKINGS                  ,23/10/2023,701.20,People Services,Human Resources
101023K     ,BERKELEY CATERING LIMITED     ,473002                ,1,588.00,REFRESHMENTS                            ,16/10/2023,588.00,Operational Resilience,Catering
161023K1    ,BERKELEY CATERING LIMITED     ,473534                ,1,586.00,CATERING EQUIPMENT                      ,23/10/2023,586.00,Operational Resilience,Catering
181023K     ,BERKELEY CATERING LIMITED     ,473535                ,1,592.00,CATERING EQUIPMENT                      ,23/10/2023,592.00,Operational Resilience,Catering
121023K     ,BERKELEY CATERING LIMITED     ,473536                ,1,633.00,CATERING EQUIPMENT                      ,19/10/2023,633.00,Operational Resilience,Catering
181023K     ,BERKELEY CATERING LIMITED     ,473538                ,1,811.85,CATERING EQUIPMENT                      ,23/10/2023,811.85,Operational Resilience,Catering
280923P     ,Calder Conferences Limited    ,489819                ,1,"6,666.66",ACCOMMODATION BOOKINGS                  ,05/10/2023,"6,666.66",Procurement,Human Resources
800199911   ,BURLINGTON UNIFORMS LTD       ,537349                ,1,77.90,CLOTHING                                ,12/10/2023,389.50,Service Improvement,Clothing
800199911   ,BURLINGTON UNIFORMS LTD       ,537349                ,2,155.80,CLOTHING                                ,12/10/2023,,Service Improvement,Clothing
800199911   ,BURLINGTON UNIFORMS LTD       ,537349                ,3,155.80,CLOTHING                                ,12/10/2023,,Service Improvement,Clothing
800200056   ,BURLINGTON UNIFORMS LTD       ,537567                ,1,46.00,UNIFORMS                                ,12/10/2023,637.15,Service Improvement,Clothing
800200056   ,BURLINGTON UNIFORMS LTD       ,537567                ,2,46.00,UNIFORMS                                ,12/10/2023,,Service Improvement,Clothing
800200056   ,BURLINGTON UNIFORMS LTD       ,537567                ,3,65.85,CLOTHING                                ,12/10/2023,,Service Improvement,Clothing
800200056   ,BURLINGTON UNIFORMS LTD       ,537567                ,4,83.85,CLOTHING                                ,12/10/2023,,Service Improvement,Clothing
800200056   ,BURLINGTON UNIFORMS LTD       ,537567                ,5,83.85,CLOTHING                                ,12/10/2023,,Service Improvement,Clothing
800200056   ,BURLINGTON UNIFORMS LTD       ,537567                ,6,155.80,CLOTHING                                ,12/10/2023,,Service Improvement,Clothing
800200056   ,BURLINGTON UNIFORMS LTD       ,537567                ,7,77.90,CLOTHING                                ,12/10/2023,,Service Improvement,Clothing
800200056   ,BURLINGTON UNIFORMS LTD       ,537567                ,8,77.90,CLOTHING                                ,12/10/2023,,Service Improvement,Clothing
800200059   ,BURLINGTON UNIFORMS LTD       ,537570                ,1,69.00,UNIFORMS                                ,26/10/2023,"1,121.80",Service Improvement,Clothing
800200059   ,BURLINGTON UNIFORMS LTD       ,537570                ,2,111.80,CLOTHING                                ,26/10/2023,,Service Improvement,Clothing
800200059   ,BURLINGTON UNIFORMS LTD       ,537570                ,3,194.75,CLOTHING                                ,26/10/2023,,Service Improvement,Clothing
800200059   ,BURLINGTON UNIFORMS LTD       ,537570                ,4,194.75,CLOTHING                                ,26/10/2023,,Service Improvement,Clothing
800200059   ,BURLINGTON UNIFORMS LTD       ,537570                ,5,103.90,FOOTWEAR                                ,26/10/2023,,Service Improvement,Clothing
800200059   ,BURLINGTON UNIFORMS LTD       ,537570                ,6,111.90,FOOTWEAR                                ,26/10/2023,,Service Improvement,Clothing
800200059   ,BURLINGTON UNIFORMS LTD       ,537570                ,7,111.90,FOOTWEAR                                ,26/10/2023,,Service Improvement,Clothing
800200059   ,BURLINGTON UNIFORMS LTD       ,537570                ,8,111.90,FOOTWEAR                                ,26/10/2023,,Service Improvement,Clothing
800200059   ,BURLINGTON UNIFORMS LTD       ,537570                ,9,111.90,FOOTWEAR                                ,26/10/2023,,Service Improvement,Clothing
800200077   ,BURLINGTON UNIFORMS LTD       ,537588                ,1,"2,151.00",UNIFORMS - POMS                         ,12/10/2023,"2,151.00",Technical & Support Service,Clothing
800200367   ,BURLINGTON UNIFORMS LTD       ,538226                ,1,59.30,CLOTHING                                ,12/10/2023,"1,745.00",Firefighter Trainees,Clothing
800200367   ,BURLINGTON UNIFORMS LTD       ,538226                ,2,59.30,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200367   ,BURLINGTON UNIFORMS LTD       ,538226                ,3,296.50,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200367   ,BURLINGTON UNIFORMS LTD       ,538226                ,4,137.40,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200367   ,BURLINGTON UNIFORMS LTD       ,538226                ,5,57.20,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200367   ,BURLINGTON UNIFORMS LTD       ,538226                ,6,28.60,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200367   ,BURLINGTON UNIFORMS LTD       ,538226                ,7,57.20,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200367   ,BURLINGTON UNIFORMS LTD       ,538226                ,8,57.20,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200367   ,BURLINGTON UNIFORMS LTD       ,538226                ,9,57.20,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200367   ,BURLINGTON UNIFORMS LTD       ,538226                ,10,207.80,FOOTWEAR                                ,12/10/2023,,Firefighter Trainees,Clothing
800200367   ,BURLINGTON UNIFORMS LTD       ,538226                ,11,207.80,FOOTWEAR                                ,12/10/2023,,Firefighter Trainees,Clothing
800200367   ,BURLINGTON UNIFORMS LTD       ,538226                ,12,207.80,FOOTWEAR                                ,12/10/2023,,Firefighter Trainees,Clothing
800200367   ,BURLINGTON UNIFORMS LTD       ,538226                ,13,103.90,FOOTWEAR                                ,12/10/2023,,Firefighter Trainees,Clothing
800200367   ,BURLINGTON UNIFORMS LTD       ,538226                ,14,103.90,FOOTWEAR                                ,12/10/2023,,Firefighter Trainees,Clothing
800200367   ,BURLINGTON UNIFORMS LTD       ,538226                ,15,103.90,FOOTWEAR                                ,12/10/2023,,Firefighter Trainees,Clothing
800200372   ,BURLINGTON UNIFORMS LTD       ,538231                ,1,289.95,PROTECTIVE CLOTHING                     ,12/10/2023,289.95,Fire Stations (South East),Clothing
800200501   ,BURLINGTON UNIFORMS LTD       ,538451                ,1,296.50,CLOTHING                                ,12/10/2023,"2,190.10",Firefighter Trainees,Clothing
800200501   ,BURLINGTON UNIFORMS LTD       ,538451                ,2,118.60,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200501   ,BURLINGTON UNIFORMS LTD       ,538451                ,3,59.30,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200501   ,BURLINGTON UNIFORMS LTD       ,538451                ,4,68.70,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200501   ,BURLINGTON UNIFORMS LTD       ,538451                ,5,64.40,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200501   ,BURLINGTON UNIFORMS LTD       ,538451                ,6,161.00,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200501   ,BURLINGTON UNIFORMS LTD       ,538451                ,7,64.40,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200501   ,BURLINGTON UNIFORMS LTD       ,538451                ,8,32.20,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200501   ,BURLINGTON UNIFORMS LTD       ,538451                ,9,57.20,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200501   ,BURLINGTON UNIFORMS LTD       ,538451                ,10,85.80,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200501   ,BURLINGTON UNIFORMS LTD       ,538451                ,11,85.80,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200501   ,BURLINGTON UNIFORMS LTD       ,538451                ,12,57.20,CLOTHING                                ,12/10/2023,,Firefighter Trainees,Clothing
800200501   ,BURLINGTON UNIFORMS LTD       ,538451                ,13,207.80,FOOTWEAR                                ,12/10/2023,,Firefighter Trainees,Clothing
800200501   ,BURLINGTON UNIFORMS LTD       ,538451                ,14,103.90,FOOTWEAR                                ,12/10/2023,,Firefighter Trainees,Clothing
