Body Name,Transaction Number,Account Code Description,Expenses Type,Service Code,Service Area Categorisation,Supplier Name,Date,Amount
Bath and North East Somerset Council,81246263,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,02/01/2024,7328.10
Bath and North East Somerset Council,81246573,LL3,Supported Living,P28,Adult Services & Council House Building,ACCOMPLISH GROUP LTD,02/01/2024,4548.60
Bath and North East Somerset Council,81246474,LM3,Residential Care,P28,Adult Services & Council House Building,ACHIEVE TOGETHER LIMITED,02/01/2024,2588.84
Bath and North East Somerset Council,81246543,LM3,Residential Care,P28,Adult Services & Council House Building,ACHIEVE TOGETHER LIMITED,02/01/2024,3932.88
Bath and North East Somerset Council,81246567,LL3,Supported Living,P28,Adult Services & Council House Building,ACHIEVE TOGETHER LIMITED,02/01/2024,4027.38
Bath and North East Somerset Council,81246543,LM3,Residential Care,P28,Adult Services & Council House Building,ACHIEVE TOGETHER LIMITED,02/01/2024,5338.12
Bath and North East Somerset Council,81246032,LM6,Nursing Care,P28,Adult Services & Council House Building,ACHIEVE TOGETHER LIMITED,02/01/2024,5999.48
Bath and North East Somerset Council,81246474,LM3,Residential Care,P28,Adult Services & Council House Building,ACHIEVE TOGETHER LIMITED,02/01/2024,7078.30
Bath and North East Somerset Council,81246567,LL3,Supported Living,P28,Adult Services & Council House Building,ACHIEVE TOGETHER LIMITED,02/01/2024,9512.34
Bath and North East Somerset Council,81246227,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,02/01/2024,2906.10
Bath and North East Somerset Council,81246423,LM3,Residential Care,P28,Adult Services & Council House Building,ALEXANDRA HOMES (BRISTOL) LTD,02/01/2024,2206.38
Bath and North East Somerset Council,81246423,LM3,Residential Care,P28,Adult Services & Council House Building,ALEXANDRA HOMES (BRISTOL) LTD,02/01/2024,2206.38
Bath and North East Somerset Council,81246343,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,02/01/2024,3590.16
Bath and North East Somerset Council,81246490,LM6,Nursing Care,P28,Adult Services & Council House Building,ALLIANCE CARE (DALES) LIMITED RE REDACTED,02/01/2024,2351.62
Bath and North East Somerset Council,11068526,LK1,Fees,P29,Children and Young People & Communities,REDACTED,02/01/2024,507.00
Bath and North East Somerset Council,81246289,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,02/01/2024,703.50
Bath and North East Somerset Council,81246351,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,02/01/2024,881.64
Bath and North East Somerset Council,11068671,LK1,Fees,P26,Economic Development & Resources,MG CARE EXECUTIVE LTD T/A UCHECK,02/01/2024,106.00
Bath and North East Somerset Council,81246204,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,02/01/2024,726.78
Bath and North East Somerset Council,81246106,LL8,Individualised Budget,P29,Children and Young People & Communities,REDACTED,02/01/2024,1020.88
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,21.05
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,21.05
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,42.10
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,42.10
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,42.10
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,42.10
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,42.10
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,42.10
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,42.10
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,63.15
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,63.15
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,63.15
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,84.20
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,84.20
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,84.20
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,84.20
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,84.20
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,105.25
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,105.25
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,105.25
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,105.25
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,105.25
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,105.25
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,126.30
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,126.30
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,126.30
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,126.30
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,126.30
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,126.30
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,126.30
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,126.30
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,147.35
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,147.35
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,168.40
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,168.40
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,168.40
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,168.40
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,168.40
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,168.40
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,189.45
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,189.45
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,210.50
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,210.50
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,210.50
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,231.55
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,231.55
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,252.60
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,252.60
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,294.70
Bath and North East Somerset Council,81246569,LM9,Day Care,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,294.70
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,294.70
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,544.56
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,544.56
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,616.74
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,762.38
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,1089.13
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,1109.12
Bath and North East Somerset Council,81246569,LL3,Supported Living,P28,Adult Services & Council House Building,ARCH CARE SERVICES LTD,02/01/2024,1173.33
Bath and North East Somerset Council,81246534,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI CARE HOMES (SOUTHWEST) LTD,02/01/2024,786.70
Bath and North East Somerset Council,81246534,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI CARE HOMES (SOUTHWEST) LTD,02/01/2024,786.70
Bath and North East Somerset Council,81246534,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI CARE HOMES (SOUTHWEST) LTD,02/01/2024,1573.40
Bath and North East Somerset Council,81246534,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI CARE HOMES (SOUTHWEST) LTD,02/01/2024,1633.40
Bath and North East Somerset Council,81246534,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI CARE HOMES (SOUTHWEST) LTD,02/01/2024,1633.40
Bath and North East Somerset Council,81246534,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI CARE HOMES (SOUTHWEST) LTD,02/01/2024,1633.40
Bath and North East Somerset Council,81246534,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI CARE HOMES (SOUTHWEST) LTD,02/01/2024,1650.00
Bath and North East Somerset Council,81246534,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI CARE HOMES (SOUTHWEST) LTD,02/01/2024,1750.00
Bath and North East Somerset Council,81246534,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI CARE HOMES (SOUTHWEST) LTD,02/01/2024,1800.00
Bath and North East Somerset Council,81246534,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI CARE HOMES (SOUTHWEST) LTD,02/01/2024,1800.00
Bath and North East Somerset Council,81246007,LM6,Nursing Care,P28,Adult Services & Council House Building,ST MONICAS GENERAL ACCOUNT,02/01/2024,185.20
Bath and North East Somerset Council,81246007,LM6,Nursing Care,P28,Adult Services & Council House Building,ST MONICAS GENERAL ACCOUNT,02/01/2024,185.20
Bath and North East Somerset Council,81246534,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI CARE HOMES (SOUTHWEST) LTD,02/01/2024,1934.60
Bath and North East Somerset Council,81246534,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI CARE HOMES (SOUTHWEST) LTD,02/01/2024,1950.00
Bath and North East Somerset Council,81246534,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI CARE HOMES (SOUTHWEST) LTD,02/01/2024,2416.43
Bath and North East Somerset Council,81246523,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI SERVICES LTD T/A THE MANOR FARM HOUSE,02/01/2024,472.02
Bath and North East Somerset Council,81246523,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI SERVICES LTD T/A THE MANOR FARM HOUSE,02/01/2024,786.70
Bath and North East Somerset Council,81246523,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI SERVICES LTD T/A THE MANOR FARM HOUSE,02/01/2024,786.70
Bath and North East Somerset Council,81246523,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI SERVICES LTD T/A THE MANOR FARM HOUSE,02/01/2024,1101.38
Bath and North East Somerset Council,81246523,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI SERVICES LTD T/A THE MANOR FARM HOUSE,02/01/2024,1573.40
Bath and North East Somerset Council,81246523,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI SERVICES LTD T/A THE MANOR FARM HOUSE,02/01/2024,1633.40
Bath and North East Somerset Council,81246523,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI SERVICES LTD T/A THE MANOR FARM HOUSE,02/01/2024,1633.40
Bath and North East Somerset Council,81246523,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI SERVICES LTD T/A THE MANOR FARM HOUSE,02/01/2024,1633.40
Bath and North East Somerset Council,81246523,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI SERVICES LTD T/A THE MANOR FARM HOUSE,02/01/2024,1750.00
Bath and North East Somerset Council,81246523,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI SERVICES LTD T/A THE MANOR FARM HOUSE,02/01/2024,1750.00
Bath and North East Somerset Council,81246523,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI SERVICES LTD T/A THE MANOR FARM HOUSE,02/01/2024,1777.56
Bath and North East Somerset Council,81246523,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI SERVICES LTD T/A THE MANOR FARM HOUSE,02/01/2024,1790.00
Bath and North East Somerset Council,81246523,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI SERVICES LTD T/A THE MANOR FARM HOUSE,02/01/2024,1990.00
Bath and North East Somerset Council,81246523,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI SERVICES LTD T/A THE MANOR FARM HOUSE,02/01/2024,1990.00
Bath and North East Somerset Council,81246523,LM3,Residential Care,P28,Adult Services & Council House Building,ARTI SERVICES LTD T/A THE MANOR FARM HOUSE,02/01/2024,1990.00
Bath and North East Somerset Council,81246416,LM3,Residential Care,P28,Adult Services & Council House Building,AUTISM SPECIALISED CARE HOMES LTD,02/01/2024,2773.30
Bath and North East Somerset Council,81246493,LM3,Residential Care,P28,Adult Services & Council House Building,AUTONOMY LIFE LTD,02/01/2024,5322.00
Bath and North East Somerset Council,81246493,LM3,Residential Care,P28,Adult Services & Council House Building,AUTONOMY LIFE LTD,02/01/2024,5418.00
Bath and North East Somerset Council,81246488,LM3,Residential Care,P28,Adult Services & Council House Building,AVERY HOMES DOWNEND LIMITED,02/01/2024,1200.00
Bath and North East Somerset Council,81246488,LM3,Residential Care,P28,Adult Services & Council House Building,AVERY HOMES DOWNEND LIMITED,02/01/2024,1200.00
Bath and North East Somerset Council,81246488,LM3,Residential Care,P28,Adult Services & Council House Building,AVERY HOMES DOWNEND LIMITED,02/01/2024,1200.00
Bath and North East Somerset Council,81246488,LM3,Residential Care,P28,Adult Services & Council House Building,AVERY HOMES DOWNEND LIMITED,02/01/2024,1200.00
Bath and North East Somerset Council,81246103,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,02/01/2024,660.64
Bath and North East Somerset Council,11068573,LW9,Other Expenses,P29,Children and Young People & Communities,B&NES COUNCIL -  OFFICE SERVICES,02/01/2024,7443.85
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246390,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,439.42
Bath and North East Somerset Council,81246532,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,685.71
Bath and North East Somerset Council,81246532,LM3,Residential Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,1573.40
Bath and North East Somerset Council,81246532,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,1669.68
Bath and North East Somerset Council,81246532,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,2045.28
Bath and North East Somerset Council,81246532,LM3,Residential Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,2500.00
Bath and North East Somerset Council,81246532,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,2512.00
Bath and North East Somerset Council,81246532,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,2520.00
Bath and North East Somerset Council,81246532,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,2600.00
Bath and North East Somerset Council,81246532,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,2600.00
Bath and North East Somerset Council,81246532,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,2742.86
Bath and North East Somerset Council,81246532,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,2960.00
Bath and North East Somerset Council,81246532,LM3,Residential Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,3220.00
Bath and North East Somerset Council,81246023,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTH CARE,02/01/2024,3400.00
Bath and North East Somerset Council,81246417,LM3,Residential Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE,02/01/2024,2100.00
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246383,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,439.42
Bath and North East Somerset Council,81246514,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,500.00
Bath and North East Somerset Council,81246514,LM6,Nursing Care,P28,Adult Services & Council House Building,BARCHESTER HEALTHCARE HOMES LTD,02/01/2024,1500.00
