Organisation Name,Barnsley Metropolitan Borough Council,,,,,,
Organisation Code,http://opendatacommunities.org/id/metropolitan-district-council/barnsley,,,,,,
Document Title,"Expenditure Exceeding £500/Grants to Voluntary, Community and Social Enterprise Organisations -May 2023",,,,,,
Effective Date,01/05/2023 - 31/05/2023,,,,,,
,,,,,,,
Transaction Date,Gross Amount £,Supplier Name,Expense Area,Expense Type,Expense Code,VCSE,Charity Number
05.05.2023,"2,160.00",Platinum Travel Barnsley LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
05.05.2023,"1,740.00",Platinum Travel Barnsley LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
05.05.2023,"2,400.00",Platinum Travel Barnsley LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
05.05.2023,"1,560.00",Platinum Travel Barnsley LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
05.05.2023,"2,760.00",Platinum Travel Barnsley LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
05.05.2023,"1,512.00",Platinum Travel Barnsley LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
05.05.2023,"1,512.00",Platinum Travel Barnsley LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
05.05.2023,"1,296.00",Platinum Travel Barnsley LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
05.05.2023,636,Origin Amenity Solutions Ltd,Growth & Sustainability,Garden/ Nursery,250004,N,N/A
05.05.2023,"6,000.00",Origin Amenity Solutions Ltd,Growth & Sustainability,Maintenance Of Grounds - Controllable,250001,N,N/A
05.05.2023,"1,333.33",Chapter 3 Digital Ltd,Growth & Sustainability,Promotional Goods & Services,460024,N,N/A
05.05.2023,512.24,Interconnective Ltd,Public Health & Communities,Postage,426005,N,N/A
05.05.2023,"2,750.00",REDACTED PERSONAL DATA,Growth & Sustainability,Photographic/Graphic Services,422048,N,N/A
05.05.2023,"5,508.00",Specialist Fleet Services,Growth & Sustainability,Vehicle Hire,300006,N,N/A
05.05.2023,750,REDACTED PERSONAL DATA,Growth & Sustainability,Professional fees,424006,N,N/A
05.05.2023,"1,000.00",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Community: Direct Payments,536038,N,N/A
05.05.2023,"2,100.00",Operator Training Solutions Ltd,Growth & Sustainability,Other Training Providers,506001,N,N/A
05.05.2023,"49,030.80",Steps Along the way Limited,Childrens Services,Subscriptions & Contributions,430002,N,N/A
05.05.2023,"49,030.80",Steps Along the way Limited,Childrens Services,Subscriptions & Contributions,430002,N,N/A
05.05.2023,"22,298.83",BCB TRADING LTD,Public Health & Communities,Maintenance Of Grounds - Controllable,250001,N,N/A
05.05.2023,"1,290.00",HALL PLANT HIRE LTD,Growth & Sustainability,Plant hire,320002,N,N/A
05.05.2023,979.2,HALL PLANT HIRE LTD,Growth & Sustainability,Plant hire,320002,N,N/A
05.05.2023,"8,556.36",NU GAS (BARNSLEY) LTD,Public Health & Communities,Grants,505002,N,N/A
05.05.2023,"7,978.39",NU GAS (BARNSLEY) LTD,Public Health & Communities,Grants,505002,N,N/A
05.05.2023,"6,947.10",REDACTED PERSONAL DATA,Growth & Sustainability,Plant hire,320002,N,N/A
05.05.2023,"1,080.00",SMART DOOR SOLUTIONS LIMITED,Growth & Sustainability,Direct - Building Items,403013,N,N/A
05.05.2023,"44,700.00",AXO LEISURE LIMITED,Growth & Sustainability,Materials - School Resource Material,402005,N,N/A
05.05.2023,630,NATIONWIDE ELECTRICAL CONTRACTOR,Growth & Sustainability,Direct - Building Items,403013,N,N/A
05.05.2023,"2,350.57",CLASSIC LIFTS LIMITED,Growth & Sustainability,Main contractor,506011,N,N/A
05.05.2023,"2,112.00",OLIVER CONSTRUCTION (BARNSLEY) LTD,Growth & Sustainability,Main contractor,506011,N,N/A
05.05.2023,"3,315.00",Scarbrook Plumbing and Heating Ltd,Public Health & Communities,Grants,505002,N,N/A
05.05.2023,"2,430.00",Scarbrook Plumbing and Heating Ltd,Public Health & Communities,Grants,505002,N,N/A
05.05.2023,"3,310.00",Scarbrook Plumbing and Heating Ltd,Public Health & Communities,Grants,505002,N,N/A
05.05.2023,"7,564.80",Scarbrook Plumbing and Heating Ltd,Public Health & Communities,Grants,505002,N,N/A
05.05.2023,"5,930.00",Scarbrook Plumbing and Heating Ltd,Public Health & Communities,Grants,505002,N,N/A
05.05.2023,"2,520.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"3,420.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"2,955.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"2,560.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"2,685.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"3,660.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"2,880.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"3,050.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"3,190.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"3,620.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"2,515.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"4,470.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"2,380.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"4,558.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"3,300.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"4,330.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"3,920.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"4,850.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"2,860.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"2,560.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"2,685.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"2,485.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"2,690.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"2,480.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"2,485.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"2,605.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"5,255.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"3,585.00",Scarbrook Plumbing and Heating Ltd,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
05.05.2023,"3,361.32",BRITISH GAS BUSINESS GAS & ELECTRIC,Public Health & Communities,Energy - Gas,210002,N,N/A
05.05.2023,"12,499.50",GWE Group Limited,Growth & Sustainability,Grants,505002,N,N/A
05.05.2023,"3,273.77",18 Bikes Ltd,Growth & Sustainability,Grants,505002,N,N/A
05.05.2023,"8,898.78",BLE Lighting and Power Ltd,Growth & Sustainability,Grants,505002,N,N/A
05.05.2023,"21,250.00",REDACTED PERSONAL DATA,Growth & Sustainability,Professional Fees,424006,N,N/A
09.05.2023,902.4,ASKEWS & HOLTS LIBRARY SERVICES LTD,Public Health & Communities,Equipment -  Library Books,400006,N,N/A
09.05.2023,"1,008.00",CROMWELL POLYTHENE LTD,Growth & Sustainability,Stock Materials,,N,N/A
09.05.2023,"1,131.60",CHARLES ENDIRECT LTD,Growth & Sustainability,Stock Materials,,N,N/A
09.05.2023,954.6,CHARLES ENDIRECT LTD,Growth & Sustainability,Stock Materials,,N,N/A
09.05.2023,"3,360.00",DENNIS EAGLE LTD,Growth & Sustainability,Transport Stores,300008,N,N/A
09.05.2023,"3,360.00",C P DAVIDSON & SONS LTD,Growth & Sustainability,Vehicle Hire,300006,N,N/A
09.05.2023,"11,368.00",DIAL BARNSLEY,Public Health & Communities,Community Services,505045,N,N/A
09.05.2023,"2,249.62",TARMAC TRADING LTD,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
09.05.2023,517.29,TARMAC TRADING LTD,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
09.05.2023,"2,747.35",TARMAC TRADING LTD,Growth & Sustainability,Stock Materials,,N,N/A
09.05.2023,"1,153.06",TARMAC TRADING LTD,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
09.05.2023,685.24,TARMAC TRADING LTD,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
09.05.2023,"3,635.77",TARMAC TRADING LTD,Growth & Sustainability,Stock Materials,,N,N/A
09.05.2023,"6,319.20",TARMAC TRADING LTD,Growth & Sustainability,Stock Materials,,N,N/A
09.05.2023,"2,736.14",TARMAC TRADING LTD,Growth & Sustainability,Stock Materials,,N,N/A
09.05.2023,"4,005.54",VODAFONE LTD,Core Services ,Telephones - Call charges,426002,N,N/A
09.05.2023,635.59,VODAFONE LTD,Core Services ,Telephones - Call charges,426002,N,N/A
09.05.2023,533.4,VODAFONE LTD,Core Services ,Telephones - Call charges,426002,N,N/A
09.05.2023,733.32,VODAFONE LTD,Core Services ,Telephones - Call charges,426002,N,N/A
09.05.2023,571.68,JAMES A JOBLING & CO LIMITED,Growth & Sustainability,Stock Materials,,N,N/A
09.05.2023,"1,104.00",RUSSELL'S (KIRBYMOORSIDE)LTD,Growth & Sustainability,Transport Leasing - Long term agreements,320001,N,N/A
09.05.2023,"1,782.00",WYATT COACHES LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
09.05.2023,"7,501.15",ROYAL MAIL GROUP PLC,Core Services ,Postage,426005,N,N/A
09.05.2023,"2,519.40",INSIGHT DIRECT (UK) LTD,Core Services ,Computer Hardware - Purchase,426006,N,N/A
09.05.2023,"1,550.10",REDACTED PERSONAL DATA,Growth & Sustainability,Reimbursement of Income,460023,N,N/A
09.05.2023,660,VALLEY COMMUNITY CENTRE,Public Health & Communities,Other Transfer payments,556001,N,N/A
09.05.2023,"5,456.27",G W PRICE LTD,Public Health & Communities,Catering - Consumables Purchase,410003,N,N/A
09.05.2023,780,REDACTED PERSONAL DATA,Childrens Services,Legal Fees,424011,N,N/A
09.05.2023,"1,366.20",YORKS. PURCH. ORGANISATION,Public Health & Communities,Furniture,404001,N,N/A
09.05.2023,"2,400.00",ARMCON LTD,Growth & Sustainability,Plant hire,320002,N,N/A
09.05.2023,"1,117.20",ARMCON LTD,Growth & Sustainability,Plant hire,320002,N,N/A
09.05.2023,"38,280.00",GRANT THORNTON UK LLP,Corporate Budgets,Audit Fee,424018,N,N/A
09.05.2023,"2,000.00",REDACTED PERSONAL DATA,Growth & Sustainability,Professional fees,424006,N,N/A
09.05.2023,530.88,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Community: Other Shared Lives,506050,N,N/A
09.05.2023,"1,162.01",BIOGREEN SOLUTIONS LTD,Growth & Sustainability,Main contractor,506011,N,N/A
09.05.2023,"1,200.00",REDACTED PERSONAL DATA,Childrens Services,Legal Fees,424011,N,N/A
09.05.2023,"149,785.16",SPECTRUM COMMUNITY HEALTH CIC,Public Health & Communities,Payments to Health Authorities,503001,N,N/A
09.05.2023,"4,583.33",SPECTRUM COMMUNITY HEALTH CIC,Public Health & Communities,Payments to Health Authorities,503001,N,N/A
09.05.2023,"23,333.33",SPECTRUM COMMUNITY HEALTH CIC,Public Health & Communities,Payments to Health Authorities,503001,N,N/A
09.05.2023,"5,184.00",REDACTED PERSONAL DATA,Childrens Services,Legal Fees,424011,N,N/A
09.05.2023,"1,920.00",Cannon Public Relations Limited,Growth & Sustainability,Promotional Goods & Services,460024,N,N/A
09.05.2023,"1,080.00",Cannon Public Relations Limited,Growth & Sustainability,Promotional Goods & Services,460024,N,N/A
09.05.2023,501.55,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Community: Other Shared Lives,506050,N,N/A
09.05.2023,540,REDACTED PERSONAL DATA,Public Health & Communities,Training Courses,112001,N,N/A
09.05.2023,"17,651.21",Pennine Camphill Community,Childrens Services,Family Support,424033,N,N/A
09.05.2023,"1,068.02",Forensis,Childrens Services,Legal Fees,424011,N,N/A
09.05.2023,"136,809.90",HOME UTILITY GROUP LTD,Housing Revenue Account,Repair & Maintenance Of Buildings,200003,N,N/A
09.05.2023,"1,525.29",Reflective Minds Ltd,Childrens Services,Legal Fees,424011,N,N/A
09.05.2023,"5,700.00",Shoosmiths LLP,Housing Revenue Account,Legal Fees,424011,N,N/A
09.05.2023,"1,478.00",Kip McGrath Education Centre,Childrens Services,Out Of Borough Placements,501004,N,N/A
09.05.2023,"2,155.40",REDACTED PERSONAL DATA,Childrens Services,Legal Fees,424011,N,N/A
09.05.2023,516.97,TRUCTYRE FLEET MANAGEMENT LTD,Growth & Sustainability,Transport Stores,300008,N,N/A
09.05.2023,"28,161.00",Abbeywood School,Childrens Services,Out Of Borough Placements,501004,N,N/A
09.05.2023,"28,161.00",Abbeywood School,Childrens Services,Out Of Borough Placements,501004,N,N/A
09.05.2023,"28,161.00",Abbeywood School,Childrens Services,Out Of Borough Placements,501004,N,N/A
09.05.2023,"29,568.41",Abbeywood School,Childrens Services,Out Of Borough Placements,501004,N,N/A
09.05.2023,"28,199.26",Abbeywood School,Childrens Services,Out Of Borough Placements,501004,N,N/A
09.05.2023,"28,161.00",Abbeywood School,Childrens Services,Out Of Borough Placements,501004,N,N/A
09.05.2023,"23,291.39",Abbeywood School,Childrens Services,Out Of Borough Placements,501004,N,N/A
09.05.2023,"26,856.70",Abbeywood School,Childrens Services,Out Of Borough Placements,501004,N,N/A
09.05.2023,"26,856.70",Abbeywood School,Childrens Services,Out Of Borough Placements,501004,N,N/A
09.05.2023,"22,182.68",Abbeywood School,Childrens Services,Out Of Borough Placements,501004,N,N/A
09.05.2023,669.12,CID PRODUCTS LLP,Growth & Sustainability,Stock Materials,,N,N/A
09.05.2023,"3,000.00",REDACTED PERSONAL DATA,Growth & Sustainability,Professional fees,424006,N,N/A
09.05.2023,"20,408.50",COMPASSIONATE CARE HOME CARE,Place Health & Adult Social Care,Community: Homecare,506020,N,N/A
09.05.2023,"1,800.00",Ginger Fox Studio,Growth & Sustainability,ICT Services and Support,426014,N,N/A
09.05.2023,"2,104.20",Venture Taxis Ltd,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
09.05.2023,"13,084.75",CERTAS ENERGY UK LTD,Growth & Sustainability,Stock Materials,,N,N/A
09.05.2023,"3,598.00",REDACTED PERSONAL DATA,Childrens Services,Legal Fees,424011,N,N/A
09.05.2023,"1,260.00",33 Bedford Row Chambers,Childrens Services,Legal Fees,424011,N,N/A
09.05.2023,"2,341.25",Vivid Resourcing,Core Services ,Basic pay - Agency Fees,104001,N,N/A
09.05.2023,"1,643.50",REDACTED PERSONAL DATA,Childrens Services,Legal Fees,424011,N,N/A
09.05.2023,"4,391.28",Orison Health Ltd,Place Health & Adult Social Care,Community: Homecare,506020,N,N/A
09.05.2023,872.52,Memories In Stone,Growth & Sustainability,Direct - Building Items,403013,N,N/A
09.05.2023,759.48,M C ENGINEERING (UK)  LTD,Growth & Sustainability,Main contractor,506011,N,N/A
09.05.2023,717.72,M C ENGINEERING (UK)  LTD,Growth & Sustainability,Main contractor,506011,N,N/A
09.05.2023,"1,560.00",AXO LEISURE LIMITED,Growth & Sustainability,Direct - Building Items,403013,N,N/A
09.05.2023,"75,613.96",Soil Engineering Geoservices Limite,Growth & Sustainability,Professional fees,424006,N,N/A
09.05.2023,925.71,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
09.05.2023,501.43,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
09.05.2023,"1,193.43",REDACTED PERSONAL DATA,Childrens Services,Connected Carers (relatives & familes friends),506042,N,N/A
09.05.2023,"4,556.50",ICE Plumbing & Water Services Ltd,Growth & Sustainability,Grants,505002,N,N/A
09.05.2023,"10,081.93",Euramax Solution Limited,Growth & Sustainability,Grants,505002,N,N/A
09.05.2023,"2,844.75",Live Oak Ltd,Growth & Sustainability,Grants,505002,N,N/A
09.05.2023,"1,845.90",Base Culture C.I.C.,Growth & Sustainability,Grants,505002,N,N/A
09.05.2023,"7,670.00",Hi-Tec Autos Limited,Growth & Sustainability,Grants,505002,N,N/A
09.05.2023,"4,615.00",Burngreave Building Company Ltd,Growth & Sustainability,Grants,505002,N,N/A
09.05.2023,"9,530.22",Wolf Components Ltd,Growth & Sustainability,Grants,505002,N,N/A
09.05.2023,884.56,REDACTED PERSONAL DATA,Corporate Budgets,Collection Fund - Council Tax refunds pa,550003,N,N/A
09.05.2023,845.93,REDACTED PERSONAL DATA,Corporate Budgets,Collection Fund - Council Tax refunds pa,550003,N,N/A
09.05.2023,"1,105.99",REDACTED PERSONAL DATA,Corporate Budgets,Collection Fund - Council Tax refunds pa,550003,N,N/A
09.05.2023,674.99,REDACTED PERSONAL DATA,Corporate Budgets,Collection Fund - Council Tax refunds pa,550003,N,N/A
09.05.2023,680.2,REDACTED PERSONAL DATA,Corporate Budgets,Collection Fund - Council Tax refunds pa,550003,N,N/A
09.05.2023,636.19,REDACTED PERSONAL DATA,Corporate Budgets,Collection Fund - Council Tax refunds pa,550003,N,N/A
10.05.2023,"1,209.60",BLUE LINE TAXIS (BARNSLEY) LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
10.05.2023,528,BLUE LINE TAXIS (BARNSLEY) LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
10.05.2023,"2,400.00",BLUE LINE TAXIS (BARNSLEY) LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
10.05.2023,"11,656.50",BARNSLEY YMCA INC,Public Health & Communities,Miscellaneous Materials,402009,N,N/A
10.05.2023,"1,155.84",CHARLES ENDIRECT LTD,Growth & Sustainability,Stock Materials,,N,N/A
10.05.2023,"24,478.52",JUTRAD LTD T/A,Place Health & Adult Social Care,Nursing Long Term,506019,N,N/A
10.05.2023,"3,896.34",C P DAVIDSON & SONS LTD,Growth & Sustainability,Transport Stores,300008,N,N/A
10.05.2023,"8,588.64",MARSHALLS MONO LTD,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
10.05.2023,"7,323.36",MARSHALLS MONO LTD,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
10.05.2023,"1,148.41",NORTHSIDE TRUCK & VAN LTD,Growth & Sustainability,Vehicle Maintenance,300001,N,N/A
10.05.2023,703.2,REDACTED PERSONAL DATA,Growth & Sustainability,Basic pay - Agency Fees,104001,N,N/A
10.05.2023,"1,071.60",ADCS LTD,Childrens Services,Conference Fees,112003,N,N/A
10.05.2023,"4,337.00",DONCASTER DEAF TRUST,Growth & Sustainability,Other Training Providers,506001,N,N/A
10.05.2023,"10,393.00",DONCASTER DEAF TRUST,Growth & Sustainability,Other Training Providers,506001,N,N/A
10.05.2023,"5,917.92",PARK HOUSE RES/HOME,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"40,650.40",ST PHILIPS CARE CALEDONIA LTD,Place Health & Adult Social Care,Residential short term,506026,N,N/A
10.05.2023,"10,058.51",HILL CARE LTD T/A DEANGATE,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"109,864.05",HILL CARE LTD T/A DEANGATE,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"2,794.03",HILL CARE LTD T/A DEANGATE,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"4,810.76",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"9,649.68",AUTISM PLUS,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"37,747.80",SUN HEALTHCARE LTD T/A SHAFTSBURY,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"58,008.44",ST PHILIPS CARE LTD,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"66,065.74",ST PHILIPS CARE LTD,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"17,208.56",IVY CARE HOMES (IVY DENE),Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"26,322.90",MJM (FURNISHINGS) LTD T/A,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"163,354.09",SUN HEALTHCARE T/A HAVENFIELD,Place Health & Adult Social Care,Nursing Long Term,506019,N,N/A
10.05.2023,"29,316.60",MILLENIUM CARE SERVICES LTD,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"3,396.24",LINKAGE COMMUNITY TRUST,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"19,297.92",BEECH CLIFFE LTD,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"15,949.84",ALPINE LODGE NURSING HME,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"5,909.48",HOUSEMARTINS CARE LTD,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"43,601.26",MARIA MALLABAND NURSING HOMES LTD,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,585.83,PHOENIX SOFTWARE LTD,Childrens Services,Computer Software -  Licenses,426010,N,N/A
10.05.2023,"12,684.41",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"18,374.92",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"58,745.96",AUTUMN HOUSE NURSING HOME,Place Health & Adult Social Care,Nursing Long Term,506019,N,N/A
10.05.2023,"25,118.64",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"48,413.46",GALTEE MORE NURSING HOME,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"49,278.48",HUNNINGLEY GRANGE,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"56,423.14",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Residential short term,506026,N,N/A
10.05.2023,"64,783.49",ORCHARD VIEWS,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"18,917.34",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"29,327.20",SAXONDALE NURSING HOME,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"59,808.19",DOROTHY HOUSE/THE FIRS,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"42,919.86",STRONG LIFE CARE LTD,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"4,960.00",WENTWORTH HALL RESIDENTIAL HOME,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"39,080.60",WOODLANDS LODGE CARE HOME,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"28,084.36",BEECH CLIFFE LTD,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"4,126.80",CRAEGMOOR HEALTHCARE LTD,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"2,990.73",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Nursing Long Term,506019,N,N/A
10.05.2023,"9,055.00",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,561.6,MTS BOBCAT SALES,Growth & Sustainability,Plant hire,320002,N,N/A
10.05.2023,"2,385.60",RUSSELL'S (KIRBYMOORSIDE)LTD,Growth & Sustainability,Plant hire,320002,N,N/A
10.05.2023,510,BARNSLEY PREMIER LEISURE,Childrens Services,External Hire of Premises/Rooms,211001,N,N/A
10.05.2023,811.4,FCC ENVIRONMENT (UK) LTD,Growth & Sustainability,Haulage Fee - Waste Contract,506044,N,N/A
10.05.2023,"31,856.36",ARCADIS LLP,Growth & Sustainability,Consultants Fees,424007,N,N/A
10.05.2023,"30,796.04",ARCADIS LLP,Growth & Sustainability,Consultants Fees,424007,N,N/A
10.05.2023,"14,183.68",ARCADIS LLP,Growth & Sustainability,Consultants Fees,424007,N,N/A
10.05.2023,"11,568.00",ARCADIS LLP,Growth & Sustainability,Consultants Fees,424007,N,N/A
10.05.2023,"9,979.56",CRAEGMOOR HEALTHCARE LTD,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,540,REDACTED PERSONAL DATA,Childrens Services,Child Minding,424017,N,N/A
10.05.2023,"8,303.60",FAIRWINDS,Place Health & Adult Social Care,Nursing Long Term,506019,N,N/A
10.05.2023,"14,402.00",VOYAGE LTD,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"5,990.64",ESPA,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"36,801.28",IVY CARE HOMES (IVY MEAD),Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,513.16,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
10.05.2023,"1,234.30",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
10.05.2023,"64,229.32",DEARNE VALLEY HEALTH CARE,Place Health & Adult Social Care,Nursing Long Term,506019,N,N/A
10.05.2023,"23,728.08",NEVILLE HEALTH CARE LIMITED,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,"16,363.24",MILBURY CARE LTD,Place Health & Adult Social Care,Residential long term,506023,N,N/A
10.05.2023,513.16,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
10.05.2023,"24,642.86",KESWICK CARE LTD,Childrens Services,Voluntary Associations,505001,N,N/A
10.05.2023,"27,857.14",KESWICK CARE LTD,Childrens Services,Voluntary Associations,505001,N,N/A
10.05.2023,617.15,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
10.05.2023,"1,234.30",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
10.05.2023,"1,234.30",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
10.05.2023,513.16,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
10.05.2023,"1,234.30",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
10.05.2023,513.16,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
