Organisation Name,Barnsley Metropolitan Borough Council,,,,,,
Organisation Code,http://opendatacommunities.org/id/metropolitan-district-council/barnsley,,,,,,
Document Title,"Expenditure Exceeding £500/Grants to Voluntary, Community and Social Enterprise Organisations - Mar 2024",,,,,,
Effective Date,01/03/2024 - 31/03/2024,,,,,,
,,,,,,,
Transaction Date,Gross Amount £,Supplier Name,Expense Area,Expense Type,Expense Code,VCSE,Charity Number
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Special Guardianship,506041,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Special Guardianship,506041,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Adoptions,506005,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,796.8,REDACTED PERSONAL DATA,Childrens Services,Special Guardianship,506041,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,973.7,REDACTED PERSONAL DATA,Childrens Services,Special Guardianship,506041,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Special Guardianship,506041,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Special Guardianship,506041,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Special Guardianship,506041,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Special Guardianship,506041,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,"1,440.00",REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Adoptions,506005,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Special Guardianship,506041,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Special Guardianship,506041,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,"1,440.00",REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,978,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,724,REDACTED PERSONAL DATA,Childrens Services,Residence Orders,506007,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,"1,325.94",REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,"1,033.34",REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
05.03.2024,774,REDACTED PERSONAL DATA,Childrens Services,Special Guardianship,506041,N,N/A
05.03.2024,825,REDACTED PERSONAL DATA,Childrens Services,Connected Carers (relatives & familes friends),506042,N,N/A
05.03.2024,"1,440.00",WILLOWBANK COMMUNITY PARTNERSHIP,Public Health & Communities,Other Transfer payments,556001,N,N/A
05.03.2024,"2,416.00",FRIENDS OF WILTHORPE PARK,Public Health & Communities,Other Transfer payments,556001,Y,N/A
05.03.2024,572.28,GREAT HOUGHTON VILLAGE HALL COMMIT,Public Health & Communities,Other Transfer payments,556001,Y,N/A
05.03.2024,"11,551.86",Briar Vets Limited,Growth & Sustainability,Grants,505002,N,N/A
05.03.2024,"10,764.05",EB Equipment Ltd,Growth & Sustainability,Grants,505002,N,N/A
05.03.2024,"11,094.24",THE SEC. SANGHA RETAIL LIMITED,Corporate Budgets,Collection Fund - NNDR refunds paid,550004,N,N/A
05.03.2024,867.88,THE SEC. HERCULES INVESTMENTS,Corporate Budgets,Collection Fund - NNDR refunds paid,550004,N,N/A
05.03.2024,"131,037.60",REDACTED PERSONAL DATA,Corporate Budgets,Collection Fund - NNDR refunds paid,550004,N,N/A
05.03.2024,"57,879.00",Ridley Hall and Legal ,Growth & Sustainability,Property Purchase ,270001,N,N/A
05.03.2024,"38,937.57",Leslie Frances Hair Fashions ,Growth & Sustainability,Professional Fees,424006,N,N/A
06.03.2024,"2,304.00",BARNSLEY CHRONICLE LTD,Growth & Sustainability,Publicity / Advertising (non staff),460013,N,N/A
06.03.2024,714,BRITISH PARKING ASSOCIATION,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
06.03.2024,"6,753.60",CROSSROADS (BARNSLEY) LTD,Place Health & Adult Social Care,Community: Homecare,506020,N,N/A
06.03.2024,713.99,DOYLE SECURITY LTD,Growth & Sustainability,Security Hire,424009,N,N/A
06.03.2024,"12,706.37",PHS GROUP PLC,Core Services ,Cleaning -  Buildings - External Provide,240001,N,N/A
06.03.2024,"1,400.00",COUNTRYSIDE ENVIRONMENTAL,Growth & Sustainability,Professional fees,424006,N,N/A
06.03.2024,"1,926.03",FURNITURE RESOURCE CENTRE LTD,Corporate Budgets,Furniture,404001,N,N/A
06.03.2024,"1,398.63",FURNITURE RESOURCE CENTRE LTD,Corporate Budgets,Furniture,404001,N,N/A
06.03.2024,"1,345.32",FURNITURE RESOURCE CENTRE LTD,Corporate Budgets,Furniture,404001,N,N/A
06.03.2024,"1,078.50",BARNSLEY FOOTBALL CLUB,Growth & Sustainability,External Hire of Premises/Rooms,211001,N,N/A
06.03.2024,741.4,REDACTED PERSONAL DATA,Growth & Sustainability,Reimbursement of Income,460023,N,N/A
06.03.2024,"4,047.70",REDACTED PERSONAL DATA,Growth & Sustainability,Reimbursement of Income,460023,N,N/A
06.03.2024,"1,234.30",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,617.15,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,"2,352.00",EARL MARSHALL GUEST HOUSE LTD,Public Health & Communities,Expenses - Accomodation,460026,N,N/A
06.03.2024,"2,352.00",EARL MARSHALL GUEST HOUSE LTD,Public Health & Communities,Expenses - Accomodation,460026,N,N/A
06.03.2024,617.15,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,"1,234.30",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,617.15,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,513.16,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,720,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,757.68,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,984,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,720,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,804,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,689.28,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,608.4,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,"1,234.30",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,513.16,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,617.15,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,"1,026.32",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,844.8,BROOK CORPORATE DEVELOPMENT LTD,Growth & Sustainability,Business Coaching,424051,N,N/A
06.03.2024,876.48,POWER PLUS (DEWSBURY) LTD,Growth & Sustainability,Main contractor,506011,N,N/A
06.03.2024,"3,316.00",KENNEDYS,Corporate Budgets,Recharge - Other Internal Recharges,745005,N,N/A
06.03.2024,"10,891.20",KENNEDYS,Corporate Budgets,Recharge - Other Internal Recharges,745005,N,N/A
06.03.2024,"5,971.20",STANNAH LIFT SERVICES LTD,Growth & Sustainability,Community Services,505045,N,N/A
06.03.2024,513.16,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,"3,863.04",CUDWORTH COMMUNITY ENTERPRISES,Public Health & Communities,Holidays & Outings,424004,N,N/A
06.03.2024,"3,912.39",PARALLEL PARENTS LIMITED,Childrens Services,Voluntary Associations,505001,N,N/A
06.03.2024,513.16,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,"4,078.20",IDEAL CARE HOMES LTD,Place Health & Adult Social Care,Carers - Respite,506058,N,N/A
06.03.2024,"1,485,720.23",BARNSLEY SPV THREE LTD,Core Services ,Property Management,200014,N,N/A
06.03.2024,621.54,BARNSLEY SPV THREE LTD,Core Services ,Property Management,200014,N,N/A
06.03.2024,"14,994.84",BARNSLEY SPV THREE LTD,Core Services ,Property Management,200014,N,N/A
06.03.2024,"14,994.84",BARNSLEY SPV THREE LTD,Core Services ,Property Management,200014,N,N/A
06.03.2024,"14,994.84",BARNSLEY SPV THREE LTD,Core Services ,Property Management,200014,N,N/A
06.03.2024,901.23,BARNSLEY SPV THREE LTD,Core Services ,Property Management,200014,N,N/A
06.03.2024,935.25,BARNSLEY SPV THREE LTD,Core Services ,Property Management,200014,N,N/A
06.03.2024,"3,133.00",CARRFIELD ACADEMY,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"7,146.00",GOOSEACRE ACADEMY TRUST,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"1,541.00",GOOSEACRE ACADEMY TRUST,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"13,232.00",HIGHGATE PRIMARY ACADEMY,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"1,381.00",HIGHGATE PRIMARY ACADEMY,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"1,188.00",THE HILL ACADEMY,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"18,016.00",THE HILL ACADEMY,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"9,068.00",ST HELENS PRIMARY ACADEMY,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"3,100.00",SHAFTON PRIMARY ACADEMY,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"1,348.00",OUTWOOD GRANGE ACADEMIES TRUST,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"16,795.00",OUTWOOD GRANGE ACADEMIES TRUST,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,803,OUTWOOD GRANGE ACADEMIES TRUST,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"16,929.00",OUTWOOD GRANGE ACADEMIES TRUST,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"1,252.00",CARLTON PRIMARY ACADEMY,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"25,056.00",CARLTON PRIMARY ACADEMY,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"3,397.00",SUMMERFIELDS PRIMARY ACADEMY,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"21,711.00",PARKSIDE PRIMARY ACADEMY,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"1,220.00",PARKSIDE PRIMARY ACADEMY,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,513.16,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,546,XTI LIMITED,Growth & Sustainability,Equipment - Repair and Maintenance,400003,N,N/A
06.03.2024,"2,700.00",THE CAFETERIA GRAPHIC DESIGN STUDIO,Growth & Sustainability,Professional fees,424006,N,N/A
06.03.2024,513.16,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,728.7,CROWN CARE II LLP,Place Health & Adult Social Care,Carers - Respite,506058,N,N/A
06.03.2024,"2,478.96",CROWN CARE II LLP,Place Health & Adult Social Care,Carers - Respite,506058,N,N/A
06.03.2024,520.5,CROWN CARE II LLP,Place Health & Adult Social Care,Carers - Respite,506058,N,N/A
06.03.2024,513.16,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,"1,041.60",GAWBER PRE-SCHOOL LTD,Childrens Services,Voluntary Associations,505001,N,N/A
06.03.2024,617.15,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,617.15,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,769.11,SMI GROUP,Growth & Sustainability,Personal Safety & ProtectiveClothing,403010,N,N/A
06.03.2024,513.16,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,617.15,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,617.15,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,513.16,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,"1,026.32",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,"16,240.00",KIER LOCK CHILDRENS HOMES LTD,Childrens Services,Residential long term,506023,N,N/A
06.03.2024,"4,263.50",ORANGE GROVE FOSTERCARE LTD,Childrens Services,Voluntary Associations,505001,N,N/A
06.03.2024,617.15,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,"33,312.00",awesome.,Growth & Sustainability,Promotional Goods & Services,460024,N,N/A
06.03.2024,"120,047.98",Centrepoint Soho Ltd,Public Health & Communities,Family Support,424033,N,N/A
06.03.2024,513.16,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,"3,078.13",Community Health Partnerships,Core Services ,Property Rents,211002,N,N/A
06.03.2024,"6,387.25",Community Health Partnerships,Growth & Sustainability,Property Rents,211002,N,N/A
06.03.2024,"7,214.51",Community Health Partnerships,Core Services ,Property Rents,211002,N,N/A
06.03.2024,"8,297.03",Community Health Partnerships,Core Services ,Property Rents,211002,N,N/A
06.03.2024,617.15,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,"12,006.00",WATERMAN ASPEN LTD,Growth & Sustainability,Consultants Fees,424007,N,N/A
06.03.2024,"6,894.00",WATERMAN ASPEN LTD,Growth & Sustainability,Consultants Fees,424007,N,N/A
06.03.2024,"4,070.40",WATERMAN ASPEN LTD,Growth & Sustainability,Consultants Fees,424007,N,N/A
06.03.2024,"8,140.80",WATERMAN ASPEN LTD,Growth & Sustainability,Consultants Fees,424007,N,N/A
06.03.2024,"4,363.20",WATERMAN ASPEN LTD,Growth & Sustainability,Consultants Fees,424007,N,N/A
06.03.2024,"6,192.00",WATERMAN ASPEN LTD,Growth & Sustainability,Consultants Fees,424007,N,N/A
06.03.2024,"13,824.00",WATERMAN ASPEN LTD,Growth & Sustainability,Consultants Fees,424007,N,N/A
06.03.2024,"1,234.30",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,"1,026.32",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,"24,722.38",Mears Care Limited,Place Health & Adult Social Care,Community: Homecare,506020,N,N/A
06.03.2024,"12,797.03",Ebsford Environmental Ltd,Growth & Sustainability,Project development,430006,N,N/A
06.03.2024,617.15,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,"7,223.85",Salutem LD Bidco IV Limited,Place Health & Adult Social Care,Residential long term,506023,N,N/A
06.03.2024,617.15,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,"1,670.00",Wellspring Academy Trust,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"18,167.00",Wellspring Academy Trust,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"14,948.00",Wellspring Academy Trust,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"12,507.00",Wellspring Academy Trust,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"1,670.00",Wellspring Academy Trust,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"134,137.00",Wellspring Academy Trust,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"60,327.00",Wellspring Academy Trust,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"372,204.00",Wellspring Academy Trust,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"1,059.00",Wellspring Academy Trust,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"30,848.00",Wellspring Academy Trust,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"3,348.60",REDACTED PERSONAL DATA,Growth & Sustainability,Direct - General Materials,403011,N,N/A
06.03.2024,"27,854.00",Abbeywood School,Childrens Services,Out Of Borough Placements,501004,N,N/A
06.03.2024,"47,107.27",KEYS PCE LIMITED,Childrens Services,Residential short term,506026,N,N/A
06.03.2024,"11,735.00",Post Office LTD,Growth & Sustainability,Vehicle Licences,300003,N,N/A
06.03.2024,"2,352.00",Motus Commercial Barnsley,Growth & Sustainability,Vehicle Maintenance,300001,N,N/A
06.03.2024,"36,567.00",ATHERSLEY SOUTH PRIMARY ACADEMY,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"1,284.00",ATHERSLEY SOUTH PRIMARY ACADEMY,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,"9,002.40",REDACTED PERSONAL DATA,Childrens Services,Voluntary Associations,505001,N,N/A
06.03.2024,"13,845.00",Goldthorpe Primary Academy,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,835,Goldthorpe Primary Academy,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,617.15,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Supported Accommodation,506054,N,N/A
06.03.2024,"13,000.00",REDACTED PERSONAL DATA,Growth & Sustainability,Professional fees,424006,N,N/A
06.03.2024,"14,398.00",MILEFIELD PRIMARY ACADEMY,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,835,MILEFIELD PRIMARY ACADEMY,Childrens Services,Grants to Academies,530007,N,N/A
06.03.2024,827.34,Yunex Limited,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
06.03.2024,"8,484.96",Yunex Limited,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
06.03.2024,"9,300.71",Yunex Limited,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
06.03.2024,500,REDACTED PERSONAL DATA,Core Services ,Miscellaneous Services,424001,N,N/A
06.03.2024,500,REDACTED PERSONAL DATA,Core Services ,Miscellaneous Services,424001,N,N/A
06.03.2024,500,REDACTED PERSONAL DATA,Core Services ,Miscellaneous Services,424001,N,N/A
06.03.2024,500,REDACTED PERSONAL DATA,Core Services ,Miscellaneous Services,424001,N,N/A
06.03.2024,522.72,Kenyon Block Consultants Ltd,Growth & Sustainability,Basic pay - Agency Fees,104001,N,N/A
06.03.2024,"22,428.50",Yocare Healthcare Solutions Limited,Childrens Services,Voluntary Associations,505001,N,N/A
06.03.2024,"6,426.00",Specialist Fleet Services,Growth & Sustainability,Vehicle Hire,300006,N,N/A
06.03.2024,"28,518.44",HW Martin Holdings Ltd,Growth & Sustainability,Waste & Recycling contract,506021,N,N/A
06.03.2024,"1,500.00",Elsecar Refills Ltd,Growth & Sustainability,Grants,505002,N,N/A
06.03.2024,"3,000.00",REDACTED PERSONAL DATA,Childrens Services,Unascertained Material Group,400008,N,N/A
06.03.2024,"20,498.18",Ascot Lodge Nursing Home (Southport,Place Health & Adult Social Care,Nursing Long Term,506019,N,N/A
06.03.2024,"101,007.24",COLAS LIMITED,Growth & Sustainability,Main contractor,506011,N,N/A
06.03.2024,663.84,COLAS LIMITED,Growth & Sustainability,Stock Materials,,N,N/A
06.03.2024,"6,328.44",SMART DOOR SOLUTIONS LIMITED,Growth & Sustainability,Main contractor,506011,N,N/A
06.03.2024,"89,485.73",Easaway Drain Care UK Ltd,Housing Revenue Account,Repair & Maintenance Of Buildings,200003,N,N/A
06.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
06.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
06.03.2024,720,REDACTED PERSONAL DATA,Childrens Services,Maintenance (Foster Parents),506003,N,N/A
06.03.2024,"127,712.00",ATHERSLEY NORTH PRIMARY,Childrens Services,Grants to schools,530006,N,N/A
06.03.2024,"18,659.00",ATHERSLEY NORTH PRIMARY,Childrens Services,Grants to schools,530006,N,N/A
06.03.2024,"2,964.00",ATHERSLEY NORTH PRIMARY,Corporate Budgets,Pay - Apprenticship Levy,104002,N,N/A
06.03.2024,"2,454.00",ATHERSLEY NORTH PRIMARY,Childrens Services,Grants to schools,530006,N,N/A
06.03.2024,"5,365.00",ATHERSLEY NORTH PRIMARY,Childrens Services,Grants to schools,530006,N,N/A
06.03.2024,"19,717.87",ATHERSLEY NORTH PRIMARY,Childrens Services,Grants to schools,530006,N,N/A
06.03.2024,"16,108.62",ATHERSLEY NORTH PRIMARY,Childrens Services,Grants to schools,530006,N,N/A
06.03.2024,"1,605.00",ATHERSLEY NORTH PRIMARY,Childrens Services,Grants to schools,530006,N,N/A
