Organisation Name,Barnsley Metropolitan Borough Council,,,,,,
Organisation Code,http://opendatacommunities.org/id/metropolitan-district-council/barnsley,,,,,,
Document Title,"Expenditure Exceeding £500/Grants to Voluntary, Community and Social Enterprise Organisations -Dec 2023",,,,,,
Effective Date,01/12/2023 - 31/12/2023,,,,,,
,,,,,,,
Transaction Date,Gross Amount £,Supplier Name,Expense Area,Expense Type,Expense Code,VCSE,Charity Number
08.12.2023,"3,114.00",REDACTED PERSONAL DATA,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
08.12.2023,"3,510.00",REDACTED PERSONAL DATA,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
08.12.2023,"3,510.00",REDACTED PERSONAL DATA,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
08.12.2023,"32,347.20",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"28,693.14",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"30,474.66",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"30,474.66",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"34,999.26",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"31,308.60",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"32,347.20",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"25,906.85",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"25,906.85",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"30,474.66",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"28,693.14",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"25,906.88",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"30,861.30",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"28,693.14",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"27,873.01",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"30,861.30",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"28,010.40",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"28,693.14",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"30,861.30",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"28,693.14",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"25,906.85",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"28,693.14",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"30,474.66",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"2,280.96",HARSCO METALS GROUP LTD,Growth & Sustainability,Stock Materials,,N,N/A
08.12.2023,"18,630.88",HARSCO METALS GROUP LTD,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
08.12.2023,"1,750.00",UNIVERSITY OF SHEFFIELD,Childrens Services,Other Training Providers,506001,N,N/A
08.12.2023,"28,333.33",DONCASTER DEAF TRUST,Childrens Services,Out Of Borough Placements,501004,N,N/A
08.12.2023,"4,116.00",TWENTY FOUR SEVEN,Childrens Services,Community: Supported Living,506049,N,N/A
08.12.2023,"4,116.00",TWENTY FOUR SEVEN,Childrens Services,Community: Supported Living,506049,N,N/A
08.12.2023,"4,116.00",TWENTY FOUR SEVEN,Childrens Services,Community: Supported Living,506049,N,N/A
08.12.2023,"4,116.00",TWENTY FOUR SEVEN,Childrens Services,Community: Supported Living,506049,N,N/A
08.12.2023,"4,116.00",TWENTY FOUR SEVEN,Childrens Services,Community: Supported Living,506049,N,N/A
08.12.2023,"4,116.00",TWENTY FOUR SEVEN,Childrens Services,Community: Supported Living,506049,N,N/A
08.12.2023,"5,600.00",TWENTY FOUR SEVEN,Childrens Services,Community: Supported Living,506049,N,N/A
08.12.2023,"10,539.84",TWENTY FOUR SEVEN,Childrens Services,Community: Supported Living,506049,N,N/A
08.12.2023,"3,420.00",WYATT COACHES LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
08.12.2023,"2,565.00",REDACTED PERSONAL DATA,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
08.12.2023,"8,708.33",CITIZENS ADVICE BUREAU,Public Health & Communities,Community Services,505045,N,N/A
08.12.2023,"3,612.00",EARL MARSHALL GUEST HOUSE LTD,Public Health & Communities,Expenses - Accomodation,460026,N,N/A
08.12.2023,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
08.12.2023,"1,165.19",YORKS. PURCH. ORGANISATION,Growth & Sustainability,Furniture & Equipment - Purchase,400001,N,N/A
08.12.2023,"1,117.20",ARMCON LTD,Growth & Sustainability,Plant hire,320002,N,N/A
08.12.2023,"2,400.00",ARMCON LTD,Growth & Sustainability,Plant hire,320002,N,N/A
08.12.2023,"56,339.56",DIGNITY HOMECARE (YORKSHIRE) LTD,Place Health & Adult Social Care,Community: Homecare,506020,N,N/A
08.12.2023,"3,077.00",WIDER PLAN LTD,Corporate Budgets,Child Minding,424017,N,N/A
08.12.2023,"1,243.50",RICARDO-A E A LTD,Growth & Sustainability,Telephones - Other,426003,N,N/A
08.12.2023,566.1,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Medical Referees,424016,N,N/A
08.12.2023,"23,333.33",SPECTRUM COMMUNITY HEALTH CIC,Public Health & Communities,Payments to Health Authorities,503001,N,N/A
08.12.2023,"4,583.33",SPECTRUM COMMUNITY HEALTH CIC,Public Health & Communities,Payments to Health Authorities,503001,N,N/A
08.12.2023,"149,785.16",SPECTRUM COMMUNITY HEALTH CIC,Public Health & Communities,Payments to Health Authorities,503001,N,N/A
08.12.2023,"23,785.76",LAMBERT SMITH HAMPTON,Core Services ,Property Rents,211002,N,N/A
08.12.2023,"38,233.85",LAMBERT SMITH HAMPTON,Core Services ,Property Rents,211002,N,N/A
08.12.2023,"51,115.66",LAMBERT SMITH HAMPTON,Core Services ,Property Rents,211002,N,N/A
08.12.2023,"6,734.59",WATERMAN ASPEN LTD,Growth & Sustainability,Consultants Fees,424007,N,N/A
08.12.2023,"5,864.71",WATERMAN ASPEN LTD,Growth & Sustainability,Consultants Fees,424007,N,N/A
08.12.2023,"3,774.18",WATERMAN ASPEN LTD,Growth & Sustainability,Consultants Fees,424007,N,N/A
08.12.2023,"7,843.20",WATERMAN ASPEN LTD,Growth & Sustainability,Consultants Fees,424007,N,N/A
08.12.2023,"13,132.80",WATERMAN ASPEN LTD,Growth & Sustainability,Consultants Fees,424007,N,N/A
08.12.2023,"12,211.20",WATERMAN ASPEN LTD,Growth & Sustainability,Consultants Fees,424007,N,N/A
08.12.2023,"12,211.20",WATERMAN ASPEN LTD,Growth & Sustainability,Consultants Fees,424007,N,N/A
08.12.2023,"8,712.00",WATERMAN ASPEN LTD,Growth & Sustainability,Consultants Fees,424007,N,N/A
08.12.2023,"3,780.00",WATERMAN ASPEN LTD,Growth & Sustainability,Consultants Fees,424007,N,N/A
08.12.2023,"15,228.00",WATERMAN ASPEN LTD,Growth & Sustainability,Consultants Fees,424007,N,N/A
08.12.2023,"1,050.00",Edge Training and Consultancy  Ltd,Place Health & Adult Social Care,Training Courses,112001,N,N/A
08.12.2023,"1,050.00",Edge Training and Consultancy  Ltd,Childrens Services,Other Training Providers,506001,N,N/A
08.12.2023,"1,794.00",SUNSHINE EVENTS UK LTD,Public Health & Communities,Materials - School Resource Material,402005,N,N/A
08.12.2023,"2,419.20",C J Imports Ltd,Growth & Sustainability,Direct - Building Items,403013,N,N/A
08.12.2023,"2,374.80",C J Imports Ltd,Growth & Sustainability,Direct - Building Items,403013,N,N/A
08.12.2023,"10,000.00",Wellspring Academy Trust,Childrens Services,Payments to Other Local Authorities,501001,N,N/A
08.12.2023,"9,026.67",Hallam24 Healthcare Limited,Place Health & Adult Social Care,Community: Homecare,506020,N,N/A
08.12.2023,"25,113.55",CERTAS ENERGY UK LTD,Growth & Sustainability,Stock Materials,,N,N/A
08.12.2023,"5,590.87",CERTAS ENERGY UK LTD,Growth & Sustainability,Stock Materials,,N,N/A
08.12.2023,"1,575.00",MG Data LTD,Childrens Services,Telephones - Other,426003,N,N/A
08.12.2023,678,Motus Commercial Barnsley,Growth & Sustainability,Transport Stores,300008,N,N/A
08.12.2023,"10,302.00",REDACTED PERSONAL DATA,Growth & Sustainability,Professional fees,424006,N,N/A
08.12.2023,525,REDACTED PERSONAL DATA,Growth & Sustainability,Professional fees,424006,N,N/A
08.12.2023,"8,087.80",Absoft Limited,Core Services ,Computer Software -  Maintenance,426009,N,N/A
08.12.2023,"6,600.00",REDACTED PERSONAL DATA,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
08.12.2023,"4,104.00",REDACTED PERSONAL DATA,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
08.12.2023,"2,280.00",REDACTED PERSONAL DATA,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
08.12.2023,"3,192.00",REDACTED PERSONAL DATA,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
08.12.2023,720,REDACTED PERSONAL DATA,Growth & Sustainability,Business Coaching,424051,N,N/A
08.12.2023,"29,978.40",Albrighton Care,Childrens Services,Voluntary Associations,505001,N,N/A
08.12.2023,791.5,Joshua's Dining Lounge,Core Services ,Catering - External Provider,410002,N,N/A
08.12.2023,516,Talos360 Ltd,Core Services ,Recruitment - Advertising,113001,N,N/A
08.12.2023,"1,618.80",Talos360 Ltd,Growth & Sustainability,Recruitment - Advertising,113001,N,N/A
08.12.2023,"30,634.06",Caring Stars Limited,Place Health & Adult Social Care,Community: Homecare,506020,N,N/A
08.12.2023,682.92,TELSOLUTIONS LTD,Core Services ,Computer Software -  Maintenance,426009,N,N/A
08.12.2023,"1,920.00",Chapter 3 Digital Ltd,Growth & Sustainability,Publicity / Advertising (non staff),460013,N,N/A
08.12.2023,"2,000.00",Chapter 3 Digital Ltd,Growth & Sustainability,Promotional Goods & Services,460024,N,N/A
08.12.2023,518,REDACTED PERSONAL DATA,Childrens Services,Community Services,505045,N,N/A
08.12.2023,"1,355.76",DWF Law LLP,Growth & Sustainability,Legal Fees,424011,N,N/A
08.12.2023,"4,220.16",DWF Law LLP,Growth & Sustainability,Legal Fees,424011,N,N/A
08.12.2023,"2,016.00",3 Counties Energy Assessment Ltd,Growth & Sustainability,Site Investigations,424023,N,N/A
08.12.2023,"21,714.28",Whitworth Care & Support Ltd,Childrens Services,Residential short term,506026,N,N/A
08.12.2023,"20,357.12",Whitworth Care & Support Ltd,Childrens Services,Residential short term,506026,N,N/A
08.12.2023,"18,214.29",Caretech Community Services Ltd,Childrens Services,Residential long term,506023,N,N/A
08.12.2023,"18,214.29",Caretech Community Services Ltd,Childrens Services,Residential long term,506023,N,N/A
08.12.2023,"18,214.29",Caretech Community Services Ltd,Childrens Services,Residential long term,506023,N,N/A
08.12.2023,540,Microsoft Office Training Ltd,Growth & Sustainability,Other Training Providers,506001,N,N/A
08.12.2023,"1,140.00",PTP Training & Marketing Ltd,Growth & Sustainability,Other Training Providers,506001,N,N/A
08.12.2023,"16,285.71",Prosperity Childrens Services Ltd,Childrens Services,Residential short term,506026,N,N/A
08.12.2023,"53,142.86",Prosperity Childrens Services Ltd,Childrens Services,Residential short term,506026,N,N/A
08.12.2023,"51,428.57",Prosperity Childrens Services Ltd,Childrens Services,Residential short term,506026,N,N/A
08.12.2023,"2,900.00",Sarah Oakley Lactation Limited,Childrens Services,Training Courses,112001,N,N/A
08.12.2023,948,BizSpace Limited,Growth & Sustainability,Property Rents,211002,N,N/A
08.12.2023,"6,804.00",IDONTLOVEYOUANYMORE Ltd,Growth & Sustainability,Professional fees,424006,N,N/A
08.12.2023,630,METRIC GROUP LTD,Growth & Sustainability,Main contractor,506011,N,N/A
08.12.2023,"3,719.30",T K LYNSKEY EXCAVATIONS LTD,Growth & Sustainability,Haulage Fee - Waste Contract,506044,N,N/A
08.12.2023,"1,944.00",AXO LEISURE LIMITED,Public Health & Communities,Maintenance Of Grounds - Controllable,250001,N,N/A
08.12.2023,"4,531.58",All is Good Yorkshire Ltd,Growth & Sustainability,Grants,505002,N,N/A
11.12.2023,"15,416.67",AGE UK BARNSLEY,Public Health & Communities,Voluntary Associations,505001,N,N/A
11.12.2023,"11,656.50",BARNSLEY YMCA INC,Public Health & Communities,Miscellaneous Materials,402009,N,N/A
11.12.2023,"4,987.91",BARNSLEY HOSPITAL NHS TRUST,Core Services ,Employee Welfare - Medical Care,115001,N,N/A
11.12.2023,"3,231.90",DOYLE SECURITY LTD,Growth & Sustainability,Security Hire,424009,N,N/A
11.12.2023,646.92,DOYLE SECURITY LTD,Core Services ,Security Hire,424009,N,N/A
11.12.2023,526.68,DOYLE SECURITY LTD,Core Services ,Security Hire,424009,N,N/A
11.12.2023,"2,862.72",INSTARMAC GROUP PLC,Growth & Sustainability,Stock Materials,,N,N/A
11.12.2023,"1,621.80",MALLATITE LTD,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
11.12.2023,"35,506.24",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"34,019.77",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"34,019.77",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"32,347.20",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"32,347.20",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"31,308.60",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"31,308.60",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"31,308.60",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"31,308.60",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"25,906.85",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"30,861.30",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"31,308.60",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"25,906.91",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"25,906.85",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"28,693.14",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"30,861.30",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"30,861.30",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"24,517.66",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"30,861.30",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"30,861.30",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"27,873.01",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"27,873.01",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"25,906.85",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"25,906.85",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"28,693.14",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"25,906.91",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"25,906.85",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"30,861.30",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"23,817.48",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"28,693.14",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"30,474.66",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"25,906.91",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"25,906.91",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"30,474.66",NAS SERVICES LTD,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"2,806.65",TARMAC TRADING LTD,Growth & Sustainability,Stock Materials,,N,N/A
11.12.2023,"4,343.38",TARMAC TRADING LTD,Growth & Sustainability,Stock Materials,,N,N/A
11.12.2023,"2,203.59",TARMAC TRADING LTD,Growth & Sustainability,Stock Materials,,N,N/A
11.12.2023,"2,489.05",TARMAC TRADING LTD,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
11.12.2023,"2,208.15",TARMAC TRADING LTD,Growth & Sustainability,Stock Materials,,N,N/A
11.12.2023,"2,903.04",TARMAC TRADING LTD,Growth & Sustainability,Stock Materials,,N,N/A
11.12.2023,"2,153.47",TARMAC TRADING LTD,Growth & Sustainability,Stock Materials,,N,N/A
11.12.2023,"1,413.83",FLOGAS UK LTD,Growth & Sustainability,Direct - Fuel & Gas,403017,N,N/A
11.12.2023,506.94,VODAFONE LTD,Core Services ,Telephones - Call charges,426002,N,N/A
11.12.2023,"4,005.54",VODAFONE LTD,Core Services ,Telephones - Call charges,426002,N,N/A
11.12.2023,"32,610.00",P BOND BUILDNG CONTRACTOR,Public Health & Communities,Grants,505002,N,N/A
11.12.2023,"5,921.70",TREE HOUSE CARE FOSTERING SOL LTD,Childrens Services,Residential short term,506026,N,N/A
11.12.2023,"16,735.80",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"17,293.66",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"16,735.80",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"16,735.80",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"26,690.26",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"16,735.80",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"16,735.80",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"16,735.80",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"25,829.28",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"17,293.66",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"25,829.28",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"25,829.28",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"17,293.66",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"26,690.26",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"17,293.66",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"26,690.26",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"16,735.80",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"17,293.66",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"26,690.26",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"25,829.28",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"16,735.80",CARE TODAY,Childrens Services,Voluntary Associations,505001,N,N/A
11.12.2023,"1,800.00",TMS CONSULTANCY,Growth & Sustainability,Repair & Maintenance Of Buildings,200003,N,N/A
11.12.2023,"1,200.00",TMS CONSULTANCY,Growth & Sustainability,Professional fees,424006,N,N/A
11.12.2023,540,ABC FIRST AID & SAFETY TRAINING LTD,Childrens Services,Other Training Providers,506001,N,N/A
11.12.2023,"5,950.00",THE SNAP TIN,Corporate Budgets,Family Support,424033,Y,N/A
11.12.2023,"2,567.40",MORGAN LAMBERT LTD,Housing Revenue Account,Audit Fee,424018,N,N/A
11.12.2023,750,BROOK CORPORATE DEVELOPMENT LTD,Growth & Sustainability,Other Training Providers,506001,N,N/A
11.12.2023,"6,561.00",STANNAH LIFT SERVICES LTD,Public Health & Communities,Grants,505002,N,N/A
11.12.2023,"3,511.12",FIREFLY AUDIO VISUAL SOLUTIONS LTD,Childrens Services,Unascertained Material Group,400008,N,N/A
11.12.2023,"9,082.95",SAFESPACES (CORNHOLME) LTD,Public Health & Communities,Grants,505002,N,N/A
11.12.2023,525.18,F R SHARROCK LTD,Growth & Sustainability,Equipment - Repair and Maintenance,400003,N,N/A
11.12.2023,663.88,REDACTED PERSONAL DATA,Place Health & Adult Social Care,Community: Other Shared Lives,506050,N,N/A
11.12.2023,791.22,SHIVA HEALTH LTD,Place Health & Adult Social Care,Medical Referees,424016,N,N/A
11.12.2023,"1,134.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"1,684.80",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"2,052.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"2,100.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"1,953.60",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"1,470.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"1,470.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"3,108.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"2,376.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"1,260.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"2,880.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"1,920.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"1,641.60",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"2,837.52",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"2,440.80",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"3,283.20",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"2,736.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"2,160.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"2,798.40",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,776.4,NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"2,729.70",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"2,592.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"1,987.20",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"1,944.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"1,584.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,675.18,NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"2,592.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"3,168.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"1,808.70",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"1,998.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"2,160.00",NORTHERN TAXIS LTD,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"17,083.00",Independent Domestic Abuse Services,Public Health & Communities,Voluntary Associations,505001,N,N/A
11.12.2023,"54,237.91",Independent Domestic Abuse Services,Public Health & Communities,Voluntary Associations,505001,N,N/A
11.12.2023,850,REDACTED PERSONAL DATA,Public Health & Communities,Grants,505002,N,N/A
11.12.2023,"1,050.00",REDACTED PERSONAL DATA,Public Health & Communities,Grants,505002,N,N/A
11.12.2023,750,REDACTED PERSONAL DATA,Public Health & Communities,Grants,505002,N,N/A
11.12.2023,650,REDACTED PERSONAL DATA,Public Health & Communities,Grants,505002,N,N/A
11.12.2023,800,REDACTED PERSONAL DATA,Public Health & Communities,Grants,505002,N,N/A
11.12.2023,564,REDACTED PERSONAL DATA,Public Health & Communities,Grants,505002,N,N/A
11.12.2023,650,REDACTED PERSONAL DATA,Public Health & Communities,Grants,505002,N,N/A
11.12.2023,575,REDACTED PERSONAL DATA,Public Health & Communities,Grants,505002,N,N/A
11.12.2023,850,REDACTED PERSONAL DATA,Public Health & Communities,Grants,505002,N,N/A
11.12.2023,580,Webb Anderson Consultancy,Childrens Services,Family Support,424033,N,N/A
11.12.2023,"7,000.00",REDACTED PERSONAL DATA,Public Health & Communities,Community Services,505045,N,N/A
11.12.2023,"2,400.00",HOME UTILITY GROUP LTD,Housing Revenue Account,Repair & Maintenance Of Buildings,200003,N,N/A
11.12.2023,"2,160.00",TRUCTYRE FLEET MANAGEMENT LTD,Growth & Sustainability,Transport Stores,300008,N,N/A
11.12.2023,700,REDACTED PERSONAL DATA,Growth & Sustainability,Professional fees,424006,N,N/A
11.12.2023,"40,087.33",Brantwood Specialist School,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"31,123.20",Brantwood Specialist School,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"23,071.44",Brantwood Specialist School,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"25,351.67",Brantwood Specialist School,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"31,848.20",Brantwood Specialist School,Childrens Services,Out Of Borough Placements,501004,N,N/A
11.12.2023,"2,280.00",Hoylandswaine Travel,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
11.12.2023,"1,560.00",Zyber Digital Limited,Growth & Sustainability,Computer Software -  Maintenance,426009,N,N/A
