Organisation Name,Barnsley Metropolitan Borough Council,,,,,,
Organisation Code,http://opendatacommunities.org/id/metropolitan-district-council/barnsley,,,,,,
Document Title,"Expenditure Exceeding £500/Grants to Voluntary, Community and Social Enterprise Organisations -Aug 2023",,,,,,
Effective Date,01/08/2023 - 31/08/2023,,,,,,
,,,,,,,
Transaction Date,Gross Amount £,Supplier Name,Expense Area,Expense Type,Expense Code,VCSE,Charity Number
03.08.2023,990.16,BRIDGE-IT HOUSING UK TEAM LTD,Core Services ,Benefits - Housing Benefit Rent Allowanc,540001,N,N/A
03.08.2023,990.16,BRIDGE-IT HOUSING UK TEAM LTD,Core Services ,Benefits - Housing Benefit Rent Allowanc,540001,N,N/A
03.08.2023,990.16,BRIDGE-IT HOUSING UK TEAM LTD,Core Services ,Benefits - Housing Benefit Rent Allowanc,540001,N,N/A
03.08.2023,990.16,BRIDGE-IT HOUSING UK TEAM LTD,Core Services ,Benefits - Housing Benefit Rent Allowanc,540001,N,N/A
03.08.2023,990.16,BRIDGE-IT HOUSING UK TEAM LTD,Core Services ,Benefits - Housing Benefit Rent Allowanc,540001,N,N/A
03.08.2023,"9,500.00",CHESHIRE ESTATE & LEGAL,Corporate Budgets,Legal Fees - External Solicitor Comp Claims,506039,N,N/A
03.08.2023,"8,125.00",GOWING LAW SOLICITORS,Corporate Budgets,Legal Fees - External Solicitor Comp Claims,506039,N,N/A
04.08.2023,504,BARNSLEY CHRONICLE LTD,Growth & Sustainability,Publicity / Advertising (non staff),460013,N,N/A
04.08.2023,"2,520.00",BARNSLEY CHRONICLE LTD,Growth & Sustainability,Publicity / Advertising (non staff),460013,N,N/A
04.08.2023,"4,810.80",BARNSLEY DISABILITY SERVICES LTD,Place Health & Adult Social Care,Community: Homecare,506020,N,N/A
04.08.2023,"3,732.48",DOYLE SECURITY LTD,Corporate Budgets,Security Hire,424009,N,N/A
04.08.2023,"8,640.00",GREENHAM,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
04.08.2023,598.8,AWS LANDSCAPES T/A PTE,Growth & Sustainability,Direct - Tools & Parts,403019,N,N/A
04.08.2023,"1,907.05",TARMAC TRADING LTD,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
04.08.2023,"1,100.66",TARMAC TRADING LTD,Growth & Sustainability,Stock Materials,,N,N/A
04.08.2023,"2,719.34",TARMAC TRADING LTD,Growth & Sustainability,Stock Materials,,N,N/A
04.08.2023,898.23,TARMAC TRADING LTD,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
04.08.2023,"1,380.56",TARMAC TRADING LTD,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
04.08.2023,"2,736.14",TARMAC TRADING LTD,Growth & Sustainability,Stock Materials,,N,N/A
04.08.2023,"2,217.84",REDDI-LIGHT LTD,Growth & Sustainability,Stock Materials,,N,N/A
04.08.2023,"34,234.56",HARSCO METALS GROUP LTD,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
04.08.2023,"4,536.00",LEEDS COMMERCIAL LTD,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,"1,386.00",LEEDS COMMERCIAL LTD,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,882,LEEDS COMMERCIAL LTD,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,882,LEEDS COMMERCIAL LTD,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,882,LEEDS COMMERCIAL LTD,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,882,LEEDS COMMERCIAL LTD,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,882,LEEDS COMMERCIAL LTD,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,882,LEEDS COMMERCIAL LTD,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,882,LEEDS COMMERCIAL LTD,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,882,LEEDS COMMERCIAL LTD,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,882,LEEDS COMMERCIAL LTD,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,630,LEEDS COMMERCIAL LTD,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,"1,294.56",LEEDS COMMERCIAL LTD,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,"1,872.00",AA TAXIS,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
04.08.2023,"17,312.88",TERRY GROUP LTD,Public Health & Communities,Grants,505002,N,N/A
04.08.2023,"18,003.54",TERRY GROUP LTD,Public Health & Communities,Grants,505002,N,N/A
04.08.2023,932.94,CORPORATE DIRECT (EUROPE) LTD,Core Services ,Computer Hardware - Purchase,426006,N,N/A
04.08.2023,840,REDACTED PERSONAL DATA,Core Services ,Legal Fees,424011,N,N/A
04.08.2023,712.8,NORTHERN MUNICIPAL SPARES LTD,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
04.08.2023,"4,824.00",FIRST IMPRESSIONS,Public Health & Communities,Miscellaneous Materials,402009,N,N/A
04.08.2023,"6,181.20",FIRST IMPRESSIONS,Public Health & Communities,Minor Environmental Works,200004,N,N/A
04.08.2023,"1,890.00",REDACTED PERSONAL DATA,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
04.08.2023,793.92,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
04.08.2023,"1,181.00",MORGAN LAMBERT LTD,Housing Revenue Account,Audit Fee,424018,N,N/A
04.08.2023,924.26,MORGAN LAMBERT LTD,Housing Revenue Account,Audit Fee,424018,N,N/A
04.08.2023,"1,232.22",MORGAN LAMBERT LTD,Housing Revenue Account,Audit Fee,424018,N,N/A
04.08.2023,"3,080.55",MORGAN LAMBERT LTD,Housing Revenue Account,Audit Fee,424018,N,N/A
04.08.2023,561.6,SAYES SERVICE LTD,Growth & Sustainability,Main contractor,506011,N,N/A
04.08.2023,"3,661.00",STANNAH LIFT SERVICES LTD,Public Health & Communities,Grants,505002,N,N/A
04.08.2023,600,REDACTED PERSONAL DATA,Core Services ,Legal Fees,424011,N,N/A
04.08.2023,600,REDACTED PERSONAL DATA,Core Services ,Legal Fees,424011,N,N/A
04.08.2023,"1,625.88",FORENSIC TESTING SERVICE LTD,Core Services ,Legal Fees,424011,N,N/A
04.08.2023,"1,215.30",BIOGREEN SOLUTIONS LTD,Growth & Sustainability,Direct - Building Items,403013,N,N/A
04.08.2023,612,ROY NEEDHAM CARS LTD,Growth & Sustainability,Vehicle Maintenance,300001,N,N/A
04.08.2023,"40,760.00",SPECTRUM COMMUNITY HEALTH CIC,Public Health & Communities,Payments to Health Authorities,503001,N,N/A
04.08.2023,"8,856.00",CIPFA BUSINESS LIMITED,Corporate Budgets,Subscriptions & Contributions,430002,N,N/A
04.08.2023,"6,000.00",FOOD FESTIVALS LTD,Growth & Sustainability,Professional fees,424006,N,N/A
04.08.2023,780,REDACTED PERSONAL DATA,Core Services ,Legal Fees,424011,N,N/A
04.08.2023,"1,080.00",Simplysigns of PenistoneLtd,Growth & Sustainability,Photographic/Graphic Services,422048,N,N/A
04.08.2023,"1,437.50",Collingwood Health LTD,Core Services ,Employee Welfare - Medical Care,115001,N,N/A
04.08.2023,"59,279.84",Cadent Gas Limited,Growth & Sustainability,Statutory Providers,210007,N,N/A
04.08.2023,"60,295.58",Caremark Barnsley,Place Health & Adult Social Care,Community: Homecare,506020,N,N/A
04.08.2023,"1,050.00",Edge Training and Consultancy  Ltd,Place Health & Adult Social Care,Training Courses,112001,N,N/A
04.08.2023,780,REDACTED PERSONAL DATA,Core Services ,Legal Fees,424011,N,N/A
04.08.2023,"27,508.61",Abri Trading Limited,Housing Revenue Account,Furniture,404001,N,N/A
04.08.2023,"2,608.20",Lifeways - Supported Independent Li,Place Health & Adult Social Care,Community: Supported Living,506049,N,N/A
04.08.2023,"6,263.36",Lifeways - Supported Independent Li,Place Health & Adult Social Care,Community: Supported Living,506049,N,N/A
04.08.2023,"3,100.00",Lifeways - Supported Independent Li,Place Health & Adult Social Care,Community: Supported Living,506049,N,N/A
04.08.2023,"41,413.78",Lifeways - Supported Independent Li,Place Health & Adult Social Care,Community: Supported Living,506049,N,N/A
04.08.2023,590.68,TRUCTYRE FLEET MANAGEMENT LTD,Growth & Sustainability,Transport Stores,300008,N,N/A
04.08.2023,589.38,FORD MOTOR CO. LTD (PARTSPLUS),Growth & Sustainability,Transport Stores,300008,N,N/A
04.08.2023,"1,565.81",ALIGN PROPERTY PARTNERS LIMITED,Growth & Sustainability,Legal Fees,424011,N,N/A
04.08.2023,539.28,DNA Legal,Core Services ,Legal Fees,424011,N,N/A
04.08.2023,696,APEC ENVIRONMENTAL LTD,Growth & Sustainability,Repair & Maintenance Of Buildings,200003,N,N/A
04.08.2023,931.68,KEYS PCE LIMITED,Childrens Services,Voluntary Associations,505001,N,N/A
04.08.2023,"208,638.62",HUMANKIND CHARITY,Public Health & Communities,Drug & Alcohol Support,506014,Y,515755
04.08.2023,"10,699.23",HUMANKIND CHARITY,Public Health & Communities,Drug & Alcohol Support,506014,Y,515755
04.08.2023,"2,714.88",EJ UK FABRICATION & ACCESS SOLLTD,Growth & Sustainability,Stock Materials,,N,N/A
04.08.2023,"10,760.00",Totally Runable,Public Health & Communities,Holidays & Outings,424004,N,N/A
04.08.2023,"40,163.44",Childs Play Day Nursery HAF,Public Health & Communities,Holidays & Outings,424004,N,N/A
04.08.2023,"15,433.60",Barnsley Gymnastics Club Ltd,Public Health & Communities,Holidays & Outings,424004,N,N/A
04.08.2023,"14,256.00",Sport Works Ltd,Public Health & Communities,Holidays & Outings,424004,N,N/A
04.08.2023,"1,260.00",33 Bedford Row Chambers,Core Services ,Legal Fees,424011,N,N/A
04.08.2023,838.8,Talos360 Ltd,Childrens Services,Recruitment - Advertising,113001,N,N/A
04.08.2023,838.8,Talos360 Ltd,Childrens Services,Recruitment - Advertising,113001,N,N/A
04.08.2023,"1,343.18",REDACTED PERSONAL DATA,Place Health & Adult Social Care,Community: Direct Payments,536038,N,N/A
04.08.2023,512,CertusPM Ltd,Public Health & Communities,Grants,505002,N,N/A
04.08.2023,"1,110.00",Utility Construction Ltd,Growth & Sustainability,Plant hire,320002,N,N/A
04.08.2023,"2,442.00",Utility Construction Ltd,Growth & Sustainability,Plant hire,320002,N,N/A
04.08.2023,"116,185.84",Project Audio Visual LTD,Core Services ,ICT Services and Support,426014,N,N/A
04.08.2023,"8,815.36",NU GAS (BARNSLEY) LTD,Public Health & Communities,Grants,505002,N,N/A
04.08.2023,"5,550.30",REDACTED PERSONAL DATA,Growth & Sustainability,Plant hire,320002,N,N/A
04.08.2023,"5,938.91",ESIBATHE LIMITED,Public Health & Communities,Grants,505002,N,N/A
04.08.2023,"8,537.16",HUGHIE CONSTRUCTION LTD,Public Health & Communities,Grants,505002,N,N/A
04.08.2023,"8,439.47",HUGHIE CONSTRUCTION LTD,Public Health & Communities,Grants,505002,N,N/A
04.08.2023,588,NATIONWIDE ELECTRICAL CONTRACTOR,Growth & Sustainability,Main contractor,506011,N,N/A
04.08.2023,"1,142.40",NATIONWIDE ELECTRICAL CONTRACTOR,Growth & Sustainability,Main contractor,506011,N,N/A
04.08.2023,"3,162.30",Scarbrook Plumbing and Heating Ltd,Public Health & Communities,Grants,505002,N,N/A
04.08.2023,"3,432.85",Scarbrook Plumbing and Heating Ltd,Public Health & Communities,Grants,505002,N,N/A
04.08.2023,"2,064.83",Scarbrook Plumbing and Heating Ltd,Public Health & Communities,Grants,505002,N,N/A
04.08.2023,"3,977.78",Scarbrook Plumbing and Heating Ltd,Public Health & Communities,Grants,505002,N,N/A
04.08.2023,"3,253.65",Scarbrook Plumbing and Heating Ltd,Public Health & Communities,Grants,505002,N,N/A
04.08.2023,"1,260.59",YORKSHIRE WATER SERVICES,Growth & Sustainability,Sewerage,213002,N,N/A
04.08.2023,"1,032.00",AQUAM WATER SERVICES,Growth & Sustainability,Sewerage,213002,N,N/A
04.08.2023,"2,381.49",BUSINESS STREAM,Growth & Sustainability,Water Rates,213001,N,N/A
04.08.2023,"8,992.90",PPM Limited,Public Health & Communities,Grants,505002,N,N/A
04.08.2023,575,BURY & WALKERS LLP,Corporate Budgets,Legal Fees - External Solicitor Comp Claims,506039,N,N/A
04.08.2023,600,REDACTED PERSONAL DATA,Core Services ,Housing Benefits Overpayments,550010,N,N/A
07.08.2023,"12,856.32",DOYLE SECURITY LTD,Core Services ,Security Hire,424009,N,N/A
07.08.2023,"5,391.36",DOYLE SECURITY LTD,Core Services ,Security Hire,424009,N,N/A
07.08.2023,"3,084.48",DOYLE SECURITY LTD,Core Services ,Security Hire,424009,N,N/A
07.08.2023,"13,955.22",DOYLE SECURITY LTD,Growth & Sustainability,Security Hire,424009,N,N/A
07.08.2023,"5,356.80",DOYLE SECURITY LTD,Core Services ,Security Hire,424009,N,N/A
07.08.2023,"2,968.56",DOYLE SECURITY LTD,Core Services ,Security Hire,424009,N,N/A
07.08.2023,"57,165.88",DOYLE SECURITY LTD,Growth & Sustainability,Security Hire,424009,N,N/A
07.08.2023,"1,298.16",DOYLE SECURITY LTD,Public Health & Communities,Security Hire,424009,N,N/A
07.08.2023,"3,461.76",DOYLE SECURITY LTD,Public Health & Communities,Security Hire,424009,N,N/A
07.08.2023,981.54,DOYLE SECURITY LTD,Core Services ,Security Hire,424009,N,N/A
07.08.2023,981.54,DOYLE SECURITY LTD,Core Services ,Security Hire,424009,N,N/A
07.08.2023,"5,244.48",DOYLE SECURITY LTD,Core Services ,Security Hire,424009,N,N/A
07.08.2023,"3,594.24",DOYLE SECURITY LTD,Corporate Budgets,Security Hire,424009,N,N/A
07.08.2023,"14,688.00",DOYLE SECURITY LTD,Growth & Sustainability,Security Hire,424009,N,N/A
07.08.2023,540.9,DOYLE SECURITY LTD,Public Health & Communities,Security Hire,424009,N,N/A
07.08.2023,"1,892.10",DOYLE SECURITY LTD,Growth & Sustainability,Security Hire,424009,N,N/A
07.08.2023,"2,193.60",DOYLE SECURITY LTD,Housing Revenue Account,Security Hire,424009,N,N/A
07.08.2023,"14,363.81",REDACTED PERSONAL DATA,Childrens Services,Voluntary Associations,505001,N,N/A
07.08.2023,"1,092.00",EMBLEM PRINT PRODUCTS LTD,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
07.08.2023,513,KLOECKNER METALS,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
07.08.2023,"6,012.00",D.H. MARRION LTD,Growth & Sustainability,Main contractor,506011,N,N/A
07.08.2023,"1,508.40",NORTHSIDE TRUCK & VAN LTD,Growth & Sustainability,Transport Stores,300008,N,N/A
07.08.2023,"1,044.48",KNOTTINGLEY TRUCKS LTD C/O PELICAN,Growth & Sustainability,Transport Stores,300008,N,N/A
07.08.2023,"1,692.96",TARMAC TRADING LTD,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
07.08.2023,"2,164.86",TARMAC TRADING LTD,Growth & Sustainability,Stock Materials,,N,N/A
07.08.2023,"2,775.36",TARMAC TRADING LTD,Growth & Sustainability,Stock Materials,,N,N/A
07.08.2023,690,TARMAC TRADING LTD,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
07.08.2023,"2,227.04",TARMAC TRADING LTD,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
07.08.2023,661.72,TARMAC TRADING LTD,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
07.08.2023,"7,293.84",TARMAC TRADING LTD,Growth & Sustainability,Direct - Highway Materials,403012,N,N/A
07.08.2023,"2,784.00",VODAFONE LTD,Core Services ,Telephones - Other,426003,N,N/A
07.08.2023,"1,656.00",AA TAXIS,Growth & Sustainability,Transport Services - Home to School,424046,N,N/A
07.08.2023,"19,980.00",GATENBY SANDERSON LTD,Place Health & Adult Social Care,Consultants Fees,424007,N,N/A
07.08.2023,"4,395.13",PARKWAY CINEMA BARNSLEY LTD,Growth & Sustainability,Professional fees,424006,N,N/A
07.08.2023,"1,802.52",SAP (UK) LTD,Core Services ,Computer Software -  Licenses,426010,N,N/A
07.08.2023,972.95,SAP (UK) LTD,Core Services ,Computer Software -  Licenses,426010,N,N/A
07.08.2023,"3,525.90",TREE HOUSE CARE FOSTERING SOL LTD,Childrens Services,Voluntary Associations,505001,N,N/A
07.08.2023,"5,921.70",TREE HOUSE CARE FOSTERING SOL LTD,Childrens Services,Voluntary Associations,505001,N,N/A
07.08.2023,"3,459.60",TREE HOUSE CARE FOSTERING SOL LTD,Childrens Services,Voluntary Associations,505001,N,N/A
07.08.2023,"3,634.80",TREE HOUSE CARE FOSTERING SOL LTD,Childrens Services,Voluntary Associations,505001,N,N/A
07.08.2023,"88,069.91",BERNESLAI HOMES LTD,Growth & Sustainability,Project development,430006,N,N/A
07.08.2023,"73,391.59",BERNESLAI HOMES LTD,Growth & Sustainability,Project development,430006,N,N/A
07.08.2023,"24,401.32",BERNESLAI HOMES LTD,Growth & Sustainability,Payments to Government Departments,504001,N,N/A
07.08.2023,"20,334.43",BERNESLAI HOMES LTD,Growth & Sustainability,Payments to Government Departments,504001,N,N/A
07.08.2023,"25,079.39",BERNESLAI HOMES LTD,Housing Revenue Account,Computer Hardware - Purchase,426006,N,N/A
07.08.2023,"1,551,756.90",BERNESLAI HOMES LTD,Housing Revenue Account,Tenant Mgmt Org - Management fee,507002,N,N/A
07.08.2023,"1,159.20",RUSSELL'S (KIRBYMOORSIDE)LTD,Growth & Sustainability,Transport Leasing - Long term agreements,320001,N,N/A
07.08.2023,"1,171.84",RUSSELL'S (KIRBYMOORSIDE)LTD,Growth & Sustainability,Transport Stores,300008,N,N/A
07.08.2023,"3,645.90",RUSSELL'S (KIRBYMOORSIDE)LTD,Growth & Sustainability,Transport Stores,300008,N,N/A
07.08.2023,"1,155.09",RUSSELL'S (KIRBYMOORSIDE)LTD,Growth & Sustainability,Plant,360002,N,N/A
07.08.2023,930.3,RUSSELL'S (KIRBYMOORSIDE)LTD,Growth & Sustainability,Plant,360002,N,N/A
07.08.2023,"3,161.57",ALLPAY.NET LIMITED,Core Services ,All pay cash collection,424027,N,N/A
07.08.2023,"3,023.12",REDACTED PERSONAL DATA,Growth & Sustainability,Reimbursement of Income,460023,N,N/A
07.08.2023,"1,866.00",AMSPAC LTD,Growth & Sustainability,Miscellaneous Materials,402009,N,N/A
07.08.2023,532.64,REDACTED PERSONAL DATA,Childrens Services,Direct Payments,536007,N,N/A
07.08.2023,"5,033.40",FOSTERPLUS LTD,Childrens Services,Voluntary Associations,505001,N,N/A
07.08.2023,"1,296.05",FOSTERPLUS LTD,Childrens Services,Voluntary Associations,505001,N,N/A
07.08.2023,"3,725.27",FOSTERPLUS LTD,Childrens Services,Voluntary Associations,505001,N,N/A
07.08.2023,"2,946.00",EARL MARSHALL GUEST HOUSE LTD,Public Health & Communities,Expenses - Accomodation,460026,N,N/A
07.08.2023,900,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,645,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,510,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,645,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,645,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,900,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,645,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,645,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,"1,230.00",ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,702.36,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,844.8,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,679.08,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,516,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,615.72,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,885,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,534,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,510,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,645,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,900,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,645,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,645,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,645,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,645,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,645,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,645,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,645,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,900,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,"1,005.00",ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,645,ARROW SELF DRIVE,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,"1,200.00",LEDGARD JEPSON LTD,Growth & Sustainability,Photographic/Graphic Services,422048,N,N/A
07.08.2023,554.4,STANNAH LIFT SERVICES LTD,Housing Revenue Account,Community Services,505045,N,N/A
07.08.2023,"2,707.20",STANNAH LIFT SERVICES LTD,Growth & Sustainability,Community Services,505045,N,N/A
07.08.2023,"6,348.00",STANNAH LIFT SERVICES LTD,Growth & Sustainability,Community Services,505045,N,N/A
07.08.2023,"3,438.00",STANNAH LIFT SERVICES LTD,Growth & Sustainability,Community Services,505045,N,N/A
07.08.2023,"3,477.05",COGENT CONSULTING UK LTD,Core Services ,Computer Software -  Maintenance,426009,N,N/A
07.08.2023,"6,772.67",FOSTERING PEOPLE LTD,Childrens Services,Voluntary Associations,505001,N,N/A
07.08.2023,"1,438.80",MAPLE FLEET SERVICES LTD,Growth & Sustainability,Vehicle Maintenance,300001,N,N/A
07.08.2023,"2,925.12",REDACTED PERSONAL DATA,Childrens Services,Direct Payments,536007,N,N/A
07.08.2023,"2,477.24",REDACTED PERSONAL DATA,Childrens Services,Direct Payments,536007,N,N/A
07.08.2023,617.92,REDACTED PERSONAL DATA,Childrens Services,Direct Payments,536007,N,N/A
07.08.2023,"5,215.88",M & MP HOUSING LTD,Childrens Services,Voluntary Associations,505001,N,N/A
07.08.2023,"5,391.39",M & MP HOUSING LTD,Childrens Services,Voluntary Associations,505001,N,N/A
07.08.2023,624,TWIGGS GROUND MAINTENANCE,Growth & Sustainability,Maintenance Of Grounds - Controllable,250001,N,N/A
07.08.2023,591.6,TWIGGS GROUND MAINTENANCE,Growth & Sustainability,Maintenance Of Grounds - Controllable,250001,N,N/A
07.08.2023,"3,510.00",PENNINGTON CHOICES LTD,Housing Revenue Account,Project development,430006,N,N/A
07.08.2023,"1,736.64",REDACTED PERSONAL DATA,Childrens Services,Direct Payments,536007,N,N/A
07.08.2023,"21,620.29",BLUE MOUNTAIN HOMES LIMITED,Childrens Services,Voluntary Associations,505001,N,N/A
07.08.2023,"4,662.00",CMS HIRE LTD,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,"5,014.80",CMS HIRE LTD,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,"5,262.80",REDACTED PERSONAL DATA,Childrens Services,Direct Payments,536007,N,N/A
07.08.2023,"16,800.00",KIER LOCK CHILDRENS HOMES LTD,Childrens Services,Voluntary Associations,505001,N,N/A
07.08.2023,"15,642.00",KIER LOCK CHILDRENS HOMES LTD,Childrens Services,Voluntary Associations,505001,N,N/A
07.08.2023,538.92,REDACTED PERSONAL DATA,Childrens Services,Direct Payments,536007,N,N/A
07.08.2023,"1,345.92",REDACTED PERSONAL DATA,Childrens Services,Direct Payments,536007,N,N/A
07.08.2023,"2,160.90",Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,883.45,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,"1,836.79",Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,883.45,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,915.22,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,915.22,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,915.22,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,931,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,947.02,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,978.78,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,978.78,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,978.78,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,978.78,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,978.78,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,978.78,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,978.78,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,978.78,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,978.78,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,978.78,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,978.78,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,978.78,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
07.08.2023,978.78,Enterprise Flex-E-Rent,Growth & Sustainability,Vehicle Hire,300006,N,N/A
