Payment Date,Transaction Number,Amount Excluding VAT,Vendor Number,Vendor Name,Company Number,Debit/Credit Indicator,PO Number,Document Type,Cost Centre,Cost Centre Description,Proclass Code,Proclass Description,Purpose of Spend
45078,1900200717,16176.17,103441,Telent Technology Services Ltd,,H,,KR,664297,TF2 CIP A62 Smart Co,,,Telent Technology Services Ltd VAL 88
45078,1900200718,397226,320772,REDACTED DATA,,H,,KR,106678,,,,REDACTED DATA
45078,1900200719,5125,320772,REDACTED DATA,,H,,KR,100252,BESD Partnerships,,,REDACTED DATA
45078,1900200720,91075,320772,REDACTED DATA,,H,,KR,100679,1005 Flatts Nursery,,,REDACTED DATA
45078,5106169456,-4399.04,115892,Staying Put,5124878,S,3300267777,RE,,,,,
45082,1900200760,4650.4,103471,TK Access Solutions Ltd,1166449,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45082,1900200776,2596.5,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45078,101441526,1327,115892,Staying Put,5124878,H,,SA,100050,Persons Abroad,,,115892 Staying Put Refund Received
45078,5106331362,-2760,115189,REDACTED PERSONAL DATA,,S,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45078,5106331363,2760,115189,REDACTED PERSONAL DATA,,H,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45078,5106331366,-2622,115189,REDACTED PERSONAL DATA,,S,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45078,5106331367,2622,115189,REDACTED PERSONAL DATA,,H,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45078,5106331368,-2070,115189,REDACTED PERSONAL DATA,,S,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45078,5106331369,2070,115189,REDACTED PERSONAL DATA,,H,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45078,5106331374,-1932,115189,REDACTED PERSONAL DATA,,S,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45078,5106331375,1932,115189,REDACTED PERSONAL DATA,,H,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45079,1700022613,-4105.59,390042,REDACTED PERSONAL DATA,,S,,KG,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45079,1700022614,-213261.31,390042,REDACTED PERSONAL DATA,,S,,KG,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45079,1900200574,6631,113579,Ability Wet Rooms Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45079,1900200723,160670,320178,REDACTED DATA,,H,,KR,100845,4046 Holmfirth High,,,REDACTED DATA
45079,1900200724,146940,320236,REDACTED DATA,,H,,KR,100838,4009 Netherhall High,,,REDACTED DATA
45079,1900200725,160731,320256,REDACTED DATA,,H,,KR,100853,4801 North Huddersfi,,,REDACTED DATA
45079,1900200727,49785,320410,REDACTED DATA,,H,,KR,100847,4057 Westborough Hig,,,REDACTED DATA
45079,1900200730,217366.9,390042,REDACTED PERSONAL DATA,,H,,KR,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45079,1900200733,990,340279,Redspeed International Ltd,05152563,H,,KR,103467,SPEED CAMERA MAINTCE,,,Redspeed International Ltd VAL 96
45079,1900200738,520,219195,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45079,1900200739,575,207718,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45083,1900200778,667.12,108071,REDACTED PERSONAL DATA,06903140,H,,KR,106977,,,,REDACTED PERSONAL DATA
45083,1900200780,227831.61,108071,REDACTED PERSONAL DATA,06903140,H,,KR,104076,INGS GROVE HOUSE,,,REDACTED PERSONAL DATA
45083,1900200782,1364.64,340281,C R Reynolds Construction Ltd,01772107,H,,KR,665264,,,,C R Reynolds Construction Ltd VAL 5
45083,1900200783,5949.73,340281,C R Reynolds Construction Ltd,01772107,H,,KR,103411,GM-RETENTIONS,,,C R Reynolds Construction Ltd VAL 5
45083,1900200784,7335,340279,Redspeed International Ltd,05152563,H,,KR,103467,SPEED CAMERA MAINTCE,,,Redspeed International Ltd VAL 97
45083,5106331874,750,100324,Barton Willmore Llp,,H,3300273291,RE,664752,,,,
45084,5106332454,69586.62,340915,Wates Construction Ltd,01977948,H,3300264469,RE,660696,North Huddersfield T,,,
45084,1900200787,4127,340339,Traffic Direct,05552434,H,,KR,103467,SPEED CAMERA MAINTCE,,,Traffic Direct VAL 74
45084,1900200791,1960,116721,REDACTED PERSONAL DATA,,H,,KR,100040,Assessment & Int Sth,,,REDACTED PERSONAL DATA
45085,1700022639,-1047487.39,117181,REDACTED PERSONAL DATA,,S,,KG,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45085,1700022642,-264169.11,117181,REDACTED PERSONAL DATA,,S,,KG,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45085,1700022653,-800,340606,Yorkshire Building Contractors Ltd,9455664,S,,KG,104778,ZZ Balance Sheet,,,
45085,1700022654,-3000,340606,Yorkshire Building Contractors Ltd,9455664,S,,KG,104778,ZZ Balance Sheet,,,
45085,1700022656,-850,340961,Tree Care Company (Yorkshire) Limit,09678658,S,,KG,104778,ZZ Balance Sheet,,,
45085,1900200858,3674.16,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,101161,Kirklees Active Leis,,,Dewsbury Sports CentreMar 23
45085,1900200859,10476.82,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,101161,Kirklees Active Leis,,,Batley Sports CentreMar 23
45085,1900200862,538.39,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,101161,Kirklees Active Leis,,,Bradley Park Golf CourseMar 23
45085,1900200863,2105.3,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,101161,Kirklees Active Leis,,,Bradley Park Golf CourseMar 23
45085,1900200865,3458.02,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,101161,Kirklees Active Leis,,,Leeds Road Sports ComplexMar 23
45085,1900200866,3553.03,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,101161,Kirklees Active Leis,,,Scissett Swimming PoolMar 23
45085,1900200867,6614.93,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,101161,Kirklees Active Leis,,,Huddersfield Leisure CentreMar 23
45085,1900200868,3036.19,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,101161,Kirklees Active Leis,,,Colne Valley PoolMar 23
45085,1900200869,24516.59,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,101161,Kirklees Active Leis,,,Spen Valley Leisure CentreMar 23
45085,1900200870,5245.88,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,101161,Kirklees Active Leis,,,Holmfirth Pool Mar 23
45085,1900200871,1311656.5,117181,REDACTED PERSONAL DATA,,H,,KR,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45085,1900200872,3737.7,116936,REDACTED PERSONAL DATA,,H,,KR,100299,Free ErlyYrsEdu(PVI),,,REDACTED PERSONAL DATA
45085,1900200873,1197,116936,REDACTED PERSONAL DATA,,H,,KR,100278,2 Year Old Funding,,,REDACTED PERSONAL DATA
45085,1900200874,617.29,481215,Eaton Smith Solicitors (1657),,H,,KR,100037,Assessment & Int Nth,,,Valleys - Eaton Smith SGO 2017018
45085,1900200875,213622.18,330344,Castle Hill School (A),,H,,KR,106675,,,,June 2023 Funding Payment No 3
45085,1900200876,8661.67,330344,Castle Hill School (A),,H,,KR,100894,Castle Hill School P,,,Affordabililty Gap June 2023 C-Hill
45085,1900200877,155700.82,320685,REDACTED DATA,,H,,KR,106675,,,,REDACTED DATA
45085,1900200878,750,480339,Ridley and Hall Legal Ltd,,H,,KR,100037,Assessment & Int Nth,,,Valleys - Ridley & Hall SGO 2008416
45085,1900200880,2276,117994,REDACTED PERSONAL DATA,,H,,KR,100068,LAC 0-18 Team,,,REDACTED PERSONAL DATA
45085,1900200881,950,117693,REDACTED PERSONAL DATA,,H,,KR,100068,LAC 0-18 Team,,,REDACTED PERSONAL DATA
45085,1900200882,950,117693,REDACTED PERSONAL DATA,,H,,KR,100068,LAC 0-18 Team,,,REDACTED PERSONAL DATA
45085,5106332995,4379.75,340606,Yorkshire Building Contractors Ltd,9455664,H,3300279818,RE,105415,Scapegoat Hill J&I S,,,
45085,5106333028,34297.29,109380,AHR Building Consultancy,,H,3300270611,RE,106667,,,,
45086,1700022662,-1198.92,340312,Stewart Plastering Llp,,S,,KG,104778,ZZ Balance Sheet,,,
45086,1900200883,1527.84,103973,Robinson Gale-Tash UK Ltd,,H,,KR,106992,,,,
45086,1900200884,11077.67,102789,Prism UK Medical Ltd,04992349,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45086,1900200885,5314.3,102789,Prism UK Medical Ltd,04992349,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45086,1900200886,1963.18,100032,1St Ability Ltd,06853960,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45086,1900200887,3285,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45086,1900200888,3670,113945,Dearnley Properties,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45086,1900200890,4000,117616,JHK Joinery,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45086,1900200893,500,219597,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45086,1900200894,2632.43,219385,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45086,1900200902,77454.58,341017,SWARCO UK & Ireland Ltd,01490333,H,,KR,664297,TF2 CIP A62 Smart Co,,,SWARCO UK & Ireland Ltd VAL 87
45086,1900200903,4536.47,341017,SWARCO UK & Ireland Ltd,01490333,H,,KR,666396,,,,SWARCO UK & Ireland Ltd VAL 87
45086,1900200904,3274.86,341017,SWARCO UK & Ireland Ltd,01490333,H,,KR,666171,,,,SWARCO UK & Ireland Ltd VAL 87
45086,1900200907,736.09,210094,REDACTED DATA,,H,,KR,100068,LAC 0-18 Team,,,REDACTED DATA
45089,1700022673,-1248.5,340695,Colne Vale Contractors Ltd,08001987,S,,KG,104778,ZZ Balance Sheet,,,
45089,1700022674,-880,340695,Colne Vale Contractors Ltd,08001987,S,,KG,104778,ZZ Balance Sheet,,,
45089,1700022675,-1248.5,340695,Colne Vale Contractors Ltd,08001987,S,,KG,104778,ZZ Balance Sheet,,,
45089,1900200912,16523.95,104145,Peter Armitage Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45089,1900200913,7835,100116,George Alcock And Son Ltd,00432323,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45089,1900200914,8280,201120,REDACTED DATA,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45089,1900200915,4140,113945,Dearnley Properties,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45089,1900200916,3228.89,102789,Prism UK Medical Ltd,04992349,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45089,1900200917,5677,100032,1St Ability Ltd,06853960,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45089,1900200918,4405,219592,REDACTED DATA,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45089,1900200920,559.72,108071,REDACTED PERSONAL DATA,06903140,H,,KR,107020,,,,REDACTED PERSONAL DATA
45089,1900200922,197861.02,108071,REDACTED PERSONAL DATA,06903140,H,,KR,103939,Legal,,,REDACTED PERSONAL DATA
45090,1900200924,5900,100032,1St Ability Ltd,06853960,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45090,1900200925,5583,103345,Stone & Copley,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45090,1900200926,726.97,420075,Salmon Cars Ltd,,H,,KR,100292,Post-16 Transport,,,Salmon P001 back payment Sept - Apr
45090,1900200927,558.78,420075,Salmon Cars Ltd,,H,,KR,100292,Post-16 Transport,,,Salmon P011 back payment Sept - Apr
45090,1900200928,1569.31,420075,Salmon Cars Ltd,,H,,KR,100292,Post-16 Transport,,,Salmon P021 back payment Sept - Apr
45090,1900200929,1007.75,420075,Salmon Cars Ltd,,H,,KR,100292,Post-16 Transport,,,Salmon P028 back payment Sept - Apr
45090,1900200930,626.04,420075,Salmon Cars Ltd,,H,,KR,100292,Post-16 Transport,,,Salmon P029 back payment Sept - Apr
45090,1900200932,1153.6,420075,Salmon Cars Ltd,,H,,KR,100292,Post-16 Transport,,,Salmon P102 back payment Sept - Apr
45090,1900200933,575.4,420075,Salmon Cars Ltd,,H,,KR,100292,Post-16 Transport,,,Salmon P113 back payment Sept - Apr
45090,1900200934,632.24,420075,Salmon Cars Ltd,,H,,KR,100292,Post-16 Transport,,,Salmon P171 back payment Sept - Jan
45090,1900200935,775.75,420075,Salmon Cars Ltd,,H,,KR,100292,Post-16 Transport,,,Salmon P174 back payment Sept - Apr
45090,1900200939,1348.3,420054,Mount Taxis,,H,,KR,100292,Post-16 Transport,,,Mount P002 back payment Sept - Apr
45090,1900200945,674.15,420054,Mount Taxis,,H,,KR,100292,Post-16 Transport,,,Mount P008 back payment Sept - Apr
45090,1900200946,814.8,420054,Mount Taxis,,H,,KR,100292,Post-16 Transport,,,Mount P016 back payment Sept - Apr
45090,1900200947,1018.08,420054,Mount Taxis,,H,,KR,100292,Post-16 Transport,,,Mount P017 back payment Sept - Apr
45090,1900200950,725.12,420054,Mount Taxis,,H,,KR,100292,Post-16 Transport,,,Mount P026 back payment Sept - Apr
45090,1900200951,814.8,420054,Mount Taxis,,H,,KR,100292,Post-16 Transport,,,Mount P112 back payment Sept - Apr
45090,1900200952,1435.23,420054,Mount Taxis,,H,,KR,100292,Post-16 Transport,,,Mount P195 back payment Sept - Apr
45090,1900200955,1572.09,420054,Mount Taxis,,H,,KR,100292,Post-16 Transport,,,Mount P213 back payment Sept - Apr
45090,1900200957,950,117693,REDACTED PERSONAL DATA,,H,,KR,100068,LAC 0-18 Team,,,REDACTED PERSONAL DATA
45090,1900200958,13836,330334,Beaumont Primary Academy,,H,,KR,106677,,,,Beaumont SEN Sum23
45090,1900200961,12494,320836,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200962,6706,320862,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200963,1911,320068,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200964,15668,330315,"Woodside Green, A SHARE Primary Aca",,H,,KR,106677,,,,Woodside Green SEN Sum23
45090,1900200965,24649,510093,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200966,13844,330471,Field Lane J I & N Academy,,H,,KR,106677,,,,Field Lane SEN Sum23
45090,1900200968,11749,330420,Healey J I & N Academy,,H,,KR,106677,,,,Healey SEN Sum23
45090,1900200969,8923,320866,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200970,1677,320845,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200971,3372,330575,Learning Accord MAT T/a Kayes First,,H,,KR,106677,,,,Kayes Academy SEN Sum23
45090,1900200972,5367,320897,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200973,16517,320587,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200975,4375,320827,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200977,10384,320830,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200978,4325,320860,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200979,18163,320670,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200980,6177,320469,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200981,4325,330343,Skelmanthorpe Academy,,H,,KR,106677,,,,Skelmanthorpe SEN Sum23
45090,1900200982,2184,330341,St Aidans CE Academy,,H,,KR,106677,,,,St Aidens SEN Sum23
45090,1900200983,10155,330562,BPSCAT T/A St Joseph's Dewsbury,,H,,KR,106677,,,,St Josephs Dews SEN Sum23
45090,1900200984,4325,330554,BPSCAT T/A St Patricks Birstall,,H,,KR,106677,,,,St Pats Birstall SEN Sum23
45090,1900200985,5417,330558,BPSCAT T/A St Patrick's Hudds,,H,,KR,106677,,,,St Pats Hudds SEN Sum23
45090,1900200986,1289,330566,BPSCAT T/A St Paulinus,,H,,KR,106677,,,,St Paulinus SEN Sum23
45090,1900200987,11378,320019,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200988,8789,320885,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200989,3449,320586,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200990,6459,320156,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200991,8410,320220,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200993,5848,320781,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900200995,12635,330360,The Mast Academy Trust T/A Scissett,,H,,KR,106677,,,,Scissett Middle SEN Sum23
45090,1900200998,6582,330574,SHARE MAT T/A Whitcliffe Mount,,H,,KR,106677,,,,Whitcliffe Mount SEN Sum23
45090,1900200999,2266,320677,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45090,1900201000,641,480105,Kennedy Law Llp,,H,,KR,103866,Employers Liability,,,01-23-0036507/1
45090,1900201001,1601.65,480105,Kennedy Law Llp,,H,,KR,103868,Public Liability Gen,,,01-23-0033472/1
45090,1900201002,760,109715,Butterfield Memorials,,H,,KR,103868,Public Liability Gen,,,BUT 05
45090,1900201004,668.05,206521,REDACTED DATA,,H,,KR,103867,Publ Liability Hways,,,REDACTED DATA
45090,5700137486,500,6137909,REDACTED PERSONAL DATA,,H,,XD,,,,,
45091,1700022686,-680,340017,Angus Heron Limited,02252295,S,,KG,104778,ZZ Balance Sheet,,,
45091,1900200365,167561.59,430131,REDACTED DATA,,H,,KR,103657,NDC,,,REDACTED DATA
45091,1900201006,26070,100918,D. Croft & Son Ltd,04662342,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45091,1900201007,6077.12,102789,Prism UK Medical Ltd,04992349,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45091,1900201009,5000,682141,REDACTED PERSONAL DATA,,H,,KR,100054,External Residential,,,REDACTED PERSONAL DATA
45091,1900201019,525.94,480421,Brearleys (Batley),,H,,KR,100040,Assessment & Int Sth,,,Dewsbury legal fees inv re 2028961
45091,5106334274,7311.5,450020,Faithful+Gould Limited,00755613,H,3300267390,RE,664051,TF3 CIP Holmfirth Ac,,,
45092,101446443,-700,113618,Euromunicipal Ltd,,S,,AB,,,,,
45092,1700022693,-587068.2,113523,REDACTED PERSONAL DATA,,S,,KG,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45092,1700022694,-203559.15,113523,REDACTED PERSONAL DATA,,S,,KG,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45092,1900200786,7976.94,330057,HMRC Cumbernauld,,H,,KR,104778,ZZ Balance Sheet,,,KMC CIS Tax 05/06/2023
45092,1900201028,790627.35,113523,REDACTED PERSONAL DATA,,H,,KR,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45092,1900201029,500,218743,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45093,1700022697,-581.76,340037,Baydale Control Systems,03885564,S,,KG,104778,ZZ Balance Sheet,,,
45093,1900201038,20000,117823,ADA Building and Maintenance,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45093,1900201050,1491.44,219598,REDACTED DATA,,H,,KR,100068,LAC 0-18 Team,,,REDACTED DATA
45093,1900201051,500,219607,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45093,1900201052,2115,219601,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45093,1900201057,500,209787,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45093,1900201059,500,208490,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45093,1900201061,1377.27,430011,Leeds City Council,,H,,KR,100069,Leaving Care 18-21 (,,,Leeds City Council (K162241)
45093,1900201062,6962,118018,REDACTED PERSONAL DATA,3526590,H,,KR,106553,,,,REDACTED PERSONAL DATA
45093,1900201063,706.24,216831,REDACTED DATA,,H,,KR,105998,Fostering Placements,,,REDACTED DATA
45093,1900201064,1047.04,216831,REDACTED DATA,,H,,KR,105998,Fostering Placements,,,REDACTED DATA
45093,1900201066,706.24,203992,REDACTED DATA,,H,,KR,100086,Child Arrangement Or,,,REDACTED DATA
45093,1900201067,602,480154,Weightmans Llp,01386672,H,,KR,103868,Public Liability Gen,,,763
45093,1900201068,500,217885,REDACTED DATA,,H,,KR,103868,Public Liability Gen,,,REDACTED DATA
45093,5106334852,16532,450829,Sweco UK Limited,,H,3300263916,RE,663341,A635 New Mill Road R,,,
45096,1700022611,-530.82,114399,Parts Plus,235446,S,,KG,103372,Workshops,,,
45096,1900201070,1020,103475,Tidywaste Skip Service,,H,,KR,106980,,,,
45096,1900201071,571,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAYLNMN ALEVY02
45096,1900201072,596,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAY31MW ALEVY02
45096,1900201074,130684,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAYL1 ALEVY02
45096,1900201076,5880,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45096,1900201077,5408,103345,Stone & Copley,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45096,1900201079,3071,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45096,1900201080,2688.63,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45096,1900201081,5000,117700,Solid Construction kk Ltd,14565494,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45096,1900201082,5000,117700,Solid Construction kk Ltd,14565494,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45096,1900201083,3920.2,320019,REDACTED DATA,,H,,KR,100912,Union Duties - NASUW,,,REDACTED DATA
45096,5106334576,16350,580000,Post Office Ltd,,H,,RE,103363,Fleet,,,
45096,5106335261,4004.12,115213,Industrial Services Group,,H,3300248377,RE,102125,Pollution & Noise Co,,,
45096,5106335278,20569.78,330007,Bradford Council,,H,3300262980,RE,664051,TF3 CIP Holmfirth Ac,,,
45096,5106335308,50000,450204,Tetra Tec,01959704,H,3300139702,RE,663177,Spen Pool Developmen,,,
45096,5106335331,1044744.91,103190,SUEZ Recycling and Rcovery UK Ltd (,02291198,H,,RE,664777,,,,Waste Disposal Contract EFW Maintenance
45096,5106335332,29377,110252,Wakefield Council (IP),,H,,RE,103946,WY Waste Mgt Residua,,,WY Waste Management 2023/2024
45096,5700137642,500,6138065,REDACTED PERSONAL DATA,,H,,XD,,,,,
45096,5700137657,500,6138080,REDACTED PERSONAL DATA,,H,,XD,,,,,
45097,1900201075,2409.26,219629,REDACTED DATA,,H,,KR,101210,Policy Unit,,,REDACTED DATA
45097,1900201084,549.63,108071,REDACTED PERSONAL DATA,06903140,H,,KR,103422,MAINTENANCE DESIGN,,,REDACTED PERSONAL DATA
45097,1900201086,232040.25,108071,REDACTED PERSONAL DATA,06903140,H,,KR,100079,Copthorne (Proposed,,,REDACTED PERSONAL DATA
45097,1900201088,24010,320019,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201089,19600,320018,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201090,12670,320034,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201091,14770,330334,Beaumont Primary Academy,,H,,KR,107562,,,,78257360
45097,1900201093,3990,320805,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201094,16590,320817,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201095,4690,320836,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201097,9240,320862,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201098,18130,320885,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201099,3010,330344,Castle Hill School (A),,H,,KR,107562,,,,80019060
45097,1900201100,9030,320068,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201101,23800,320586,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201102,7000,320835,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201103,5810,510093,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201104,1190,320772,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201105,840,320772,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201106,1260,330471,Field Lane J I & N Academy,,H,,KR,107562,,,,33073360
45097,1900201107,6930,320638,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201108,10360,330420,Healey J I & N Academy,,H,,KR,107562,,,,31623060
45097,1900201109,6720,320626,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201110,6580,320156,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201111,2940,330440,Helme Church of England Academy,,H,,KR,107562,,,,66683968
45097,1900201112,7140,320866,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201113,11060,320173,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201114,560,113880,Hollybank Trust,,H,,KR,107562,,,,185101
45097,1900201115,2870,330553,BPSCAT T/A Holy Spirit Heckmondwike,,H,,KR,107562,,,,36360168
45097,1900201116,16450,320825,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201117,3500,320685,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201118,1260,330575,Learning Accord MAT T/a Kayes First,,H,,KR,107562,,,,72804068
45097,1900201119,16240,320235,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201120,4620,330360,The Mast Academy Trust T/A Scissett,,H,,KR,107562,,,,81646968
45097,1900201121,3150,320917,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201122,2030,320850,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201123,2310,320587,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201124,25200,510138,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201125,2590,330573,BMAT T/A Manorfield Infant & Nurser,,H,,KR,107562,,,,37031268
45097,1900201126,2590,320950,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201127,4130,320827,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201128,9660,320218,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201129,30660,320581,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201130,27510,320236,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201131,1470,320826,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201132,1330,320830,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201133,3080,320861,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
45097,1900201134,21630,320905,REDACTED DATA,,H,,KR,107562,,,,REDACTED DATA
