Payment Date,Transaction Number,Amount Excluding VAT,Vendor Number,Vendor Name,Company Number,Debit/Credit Indicator,PO Number,Document Type,Cost Centre,Cost Centre Description,Proclass Code,Proclass Description,Purpose of Spend
45141,1900202324,1182.11,118112,REDACTED PERSONAL DATA,,H,,KR,103868,Public Liability Gen,,,1979
45141,1900202327,700,116721,REDACTED PERSONAL DATA,,H,,KR,100037,Assessment & Int Nth,,,REDACTED PERSONAL DATA
45142,1700022966,-840.2,341089,Genco Electrical Projects Ltd,05292106,S,,KG,104778,ZZ Balance Sheet,,,
45142,1900202328,4750,118145,REDACTED PERSONAL DATA,,H,,KR,100068,LAC 0-18 Team,,,REDACTED PERSONAL DATA
45142,1900202334,510,218131,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45142,1900202335,550,208671,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45142,1900202336,3500,206707,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45142,1900202340,1388.4,103973,Robinson Gale-Tash UK Ltd,,H,,KR,106993,,,,
45145,1900202341,1910,102216,John Steel Builders,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45145,1900202342,12821.7,340129,Geckops Ltd t/a Gecko Property Solu,06492160,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45145,1900202343,4662,101746,Hf Services (Yorkshire) Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45145,1900202345,5710,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45145,1900202346,532.09,108071,REDACTED PERSONAL DATA,06903140,H,,KR,103422,MAINTENANCE DESIGN,,,REDACTED PERSONAL DATA
45145,1900202347,204067.41,108071,REDACTED PERSONAL DATA,06903140,H,,KR,104077,CLAREMONT HOUSE,,,REDACTED PERSONAL DATA
45145,1900202348,6560,100116,George Alcock And Son Ltd,00432323,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45145,1900202350,1195,470954,REDACTED PERSONAL DATA,4500923,H,,KR,105998,Fostering Placements,,,REDACTED PERSONAL DATA
45145,5106345970,1390,115935,Energy and Compliance Technology Lt,07311760,H,3300267788,RE,102233,ASSET MAINTENANCE,,,
45146,1900202354,1800,580091,REDACTED PERSONAL DATA,,H,,KR,103939,Legal,,,REDACTED PERSONAL DATA
45146,1900202355,5519.01,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45146,1900202358,6399.54,118145,REDACTED PERSONAL DATA,,H,,KR,100068,LAC 0-18 Team,,,REDACTED PERSONAL DATA
45146,1900202359,531,480105,Kennedy Law Llp,,H,,KR,103868,Public Liability Gen,,,772
45146,1900202360,7021,480154,Weightmans Llp,01386672,H,,KR,103868,Public Liability Gen,,,1931
45146,1900202361,702,480105,Kennedy Law Llp,,H,,KR,103866,Employers Liability,,,80
45146,1900202362,660.5,480105,Kennedy Law Llp,,H,,KR,103868,Public Liability Gen,,,1734
45147,1900202381,2070.05,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103442,SL MAINT-BLOCK CHNGE,,,NPG YD20410258 SL183 49458
45147,1900202382,720.38,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103386,LGHTNG ACC DAM(51AC),,,NPG YD20409851 SL183 50011
45147,1900202383,604.45,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,665782,,,,NPG YD20410185 SL183 47122
45147,1900202384,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,663896,Birstall & Birkensha,,,NPG YD20410187 SL183 49545
45147,1900202386,1054.48,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20410189 SL183 49804
45147,1900202387,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,663899,Crosland Moor & Neth,,,NPG YD20410204 SL183 49556
45147,1900202388,6844.25,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20410205 SL183 49799
45147,1900202389,2335.42,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20410209 SL183 49799
45147,1900202390,12659.87,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20410212 SL183 49799
45147,1900202391,670.94,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103385,LGHTNG EXTRWKS(57AC),,,NPG YD20410223 SL183 49742
45147,1900202392,830.53,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,663898,Colne Valley 2016 -,,,NPG YD20410228 SL183 49563
45147,1900202393,2636.2,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103382,DAC PRIV WORKS(50AC),,,NPG YD20410230 SL183 49574
45147,1900202394,1260.93,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,663910,Kirkburton 2016 - LE,,,NPG YD20410231 SL183 49576
45147,1900202395,1280.94,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,663901,Denby Dale 2016 - LE,,,NPG YD20410232 SL183 49582
45147,5106346837,20022.5,109380,AHR Building Consultancy,,H,3300316370,RE,666186,,,,
45148,1700022727,-1100,113420,Edenred (UK Group) Ltd,,S,,KG,101236,Long Service Awards,,,
45148,1700022985,-7262.51,340281,C R Reynolds Construction Ltd,01772107,S,,KG,103411,GM-RETENTIONS,,,C R Reynolds Construction Ltd
45148,1900202398,8773.66,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,663892,Almondbury 2016 - LE,,,NPG YD20410186 SL184 49375
45148,1900202399,4002.17,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20410191 SL184 49804
45148,1900202400,2715.86,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,663901,Denby Dale 2016 - LE,,,NPG YD20410227 SL184 49617
45148,1900202401,1688.13,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,663909,Holme Valley South 2,,,NPG YD20410229 SL184 48483
45148,1900202402,1260.93,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20410233 SL184 48773
45148,1900202403,1054.48,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,665832,,,,NPG YD20410234 SL184 49454
45148,1900202406,1102.44,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,663901,Denby Dale 2016 - LE,,,NPG YD20410237 SL184 49624
45148,1900202407,1054.48,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103382,DAC PRIV WORKS(50AC),,,NPG YD20410238 SL184 49687
45148,1900202408,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,664622,Cas Red Small Scheme,,,NPG YD20410239 SL184 49688
45148,1900202410,1350.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103445,SL MAINT-OBSOL SCHS,,,NPG YD20410242 SL184 49692
45148,1900202411,5080,201120,REDACTED DATA,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45148,1900202412,3634,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45148,1900202413,6121.78,113318,Harrison Property Solutions Ltd,07606873,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45148,1900202414,242083.74,340281,C R Reynolds Construction Ltd,01772107,H,,KR,103382,DAC PRIV WORKS(50AC),,,C R Reynolds Construction Ltd
45148,1900202415,1305.44,103441,Telent Technology Services Ltd,,H,,KR,664297,TF2 CIP A62 Smart Co,,,Telent Technology Services Ltd VAL 91
45148,1900202416,223169.1,330344,Castle Hill School (A),,H,,KR,106675,,,,Aug 2023 Funding Payment No 5
45148,1900202417,8661.67,330344,Castle Hill School (A),,H,,KR,100894,Castle Hill School P,,,REDACTED PERSONAL DATA
45148,1900202418,155700.82,320685,REDACTED DATA,,H,,KR,106675,,,,REDACTED DATA
45148,1900202419,6399.63,341017,SWARCO UK & Ireland Ltd,01490333,H,,KR,666553,,,,SWARCO UK & Ireland Ltd VAL 89
45148,1900202420,17914.93,341017,SWARCO UK & Ireland Ltd,01490333,H,,KR,666402,,,,SWARCO UK & Ireland Ltd VAL 89
45148,1900202422,7980,340344,Truvelo Uk Ltd,02861619,H,,KR,104882,SPEED CAMERA INSTALL,,,Truvelo Uk Ltd VAL 226
45148,1900202423,15335.35,103441,Telent Technology Services Ltd,,H,,KR,102189,Signals Maintenance,,,Telent Technology Services Ltd VAL 94
45148,1900202424,556.96,103441,Telent Technology Services Ltd,,H,,KR,666547,,,,Telent Technology Services Ltd VAL 94
45148,1900202425,556.96,103441,Telent Technology Services Ltd,,H,,KR,666546,,,,Telent Technology Services Ltd VAL 94
45148,1900202426,12197.14,341017,SWARCO UK & Ireland Ltd,01490333,H,,KR,666547,,,,SWARCO UK & Ireland Ltd VAL 90
45148,1900202427,12019.89,341017,SWARCO UK & Ireland Ltd,01490333,H,,KR,666546,,,,SWARCO UK & Ireland Ltd VAL 90
45148,1900202428,27256.82,341017,SWARCO UK & Ireland Ltd,01490333,H,,KR,666270,,,,SWARCO UK & Ireland Ltd VAL 90
45148,5106346909,176634.52,340915,Wates Construction Ltd,01977948,H,3300264469,RE,660696,North Huddersfield T,,,
45148,5106347151,1500,450020,Faithful+Gould Limited,00755613,H,3300237924,RE,664472,Fire Safety Works,,,
45149,101469204,-539.89,114066,N D Brown Ltd,,S,,AB,,,,,
45149,1900202429,700.77,100242,Sunbelt Rentals Limited,00444569,H,,KR,106975,,,,
45149,1900202430,1530,103475,Tidywaste Skip Service,,H,,KR,106980,,,,
45149,1900202431,720,206762,REDACTED DATA,,H,,KR,105998,Fostering Placements,,,REDACTED DATA
45149,1900202437,3370,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45149,1900202438,6630,117307,Arrow Developments Ltd,12836814,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45149,1900202439,3115,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45149,1900202440,10165.2,100918,D. Croft & Son Ltd,04662342,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45149,1900202441,3816.36,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45149,1900202442,2010,340362,Wessex Lift Co Ltd,01269836,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45149,1900202443,17930,340362,Wessex Lift Co Ltd,01269836,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45149,1900202444,6789.2,116564,T E Beaumont & Son Limited,12991142,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45149,1900202445,5203,340307,Stannah Lift Services Ltd,01189799,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45149,1900202446,6805,201120,REDACTED DATA,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45149,1900202447,5825,100032,1St Ability Ltd,06853960,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45149,1900202457,630,219501,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45149,1900202458,630,219501,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45149,1900202459,500,219165,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45149,1900202463,2986,118145,REDACTED PERSONAL DATA,,H,,KR,100068,LAC 0-18 Team,,,REDACTED PERSONAL DATA
45149,1900202464,1420.98,219763,REDACTED DATA,,H,,KR,100061,Fam & Friend Carer,,,REDACTED DATA
45149,1900202466,17499.8,340138,Grove Building Solutions Ltd,04427804,H,,KR,106975,,,,
45152,1700023014,-973.24,340360,Tim Watson Excavations,,S,,KG,104778,ZZ Balance Sheet,,,
45152,1900202265,165929.55,430131,REDACTED DATA,,H,,KR,103657,NDC,,,REDACTED DATA
45152,1900202482,921.01,500265,Business Stream,,H,,KR,105827,Allotments,,,BStream 3013796 01042023 31032024 Gramfi
45152,1900202528,1228.25,108071,REDACTED PERSONAL DATA,06903140,H,,KR,103422,MAINTENANCE DESIGN,,,REDACTED PERSONAL DATA
45152,1900202529,210260.6,108071,REDACTED PERSONAL DATA,06903140,H,,KR,106970,,,,REDACTED PERSONAL DATA
45152,5106347552,1044744.91,103190,SUEZ Recycling and Rcovery UK Ltd (,02291198,H,,RE,664777,,,,Waste Disposal Contract EFW Maintenance
45153,1900202534,592.15,500335,E.On Next Energy Limited,03782443,H,,KR,102607,BYRAM ARCADE,,,REDACTED PERSONAL DATA
45153,1900202537,820.94,117657,G & H Personnel,,H,,KR,100089,Disabled Children Se,,,School transport
45153,1900202538,1289.3,480154,Weightmans Llp,01386672,H,,KR,103868,Public Liability Gen,,,770
45153,1900202540,1300,480105,Kennedy Law Llp,,H,,KR,103866,Employers Liability,,,147
45153,1900202541,541.5,480154,Weightmans Llp,01386672,H,,KR,103868,Public Liability Gen,,,187
45153,1900202542,2264.5,118128,Axiom Ince & Co,,H,,KR,103866,Employers Liability,,,200
45153,1900202543,611.24,206521,REDACTED DATA,,H,,KR,103867,Publ Liability Hways,,,REDACTED DATA
45153,1900202546,6861.6,118146,REDACTED PERSONAL DATA,,H,,KR,100054,External Residential,,,REDACTED PERSONAL DATA
45153,1900202547,2352,118145,REDACTED PERSONAL DATA,,H,,KR,100068,LAC 0-18 Team,,,REDACTED PERSONAL DATA
45154,1700023017,-609927.91,113523,REDACTED PERSONAL DATA,,S,,KG,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45154,1700023019,-211879.29,113523,REDACTED PERSONAL DATA,,S,,KG,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45154,1700023020,-4215.59,390042,REDACTED PERSONAL DATA,,S,,KG,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45154,1700023021,-220814.16,390042,REDACTED PERSONAL DATA,,S,,KG,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45154,1700023022,-274807.16,117181,REDACTED PERSONAL DATA,,S,,KG,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45154,1700023023,-1036614.74,117181,REDACTED PERSONAL DATA,,S,,KG,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45154,1900202550,821807.2,113523,REDACTED PERSONAL DATA,,H,,KR,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45154,1900202552,225029.75,390042,REDACTED PERSONAL DATA,,H,,KR,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45154,1900202553,1311421.9,117181,REDACTED PERSONAL DATA,,H,,KR,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45154,1900202554,6861.6,118146,REDACTED PERSONAL DATA,,H,,KR,100054,External Residential,,,REDACTED PERSONAL DATA
45154,1900202556,39500,440575,Kirklees CA Ltd,13903152,H,,KR,107290,,,,Kirklees CA Ltd
45154,1900202557,54000,113880,Hollybank Trust,,H,,KR,107290,,,,Hollybank Trust
45154,1900202558,49000,117181,Hill Care Services Limited,,H,,KR,107290,,,,Hill Care Services
45154,1900202559,990,340279,Redspeed International Ltd,05152563,H,,KR,103467,SPEED CAMERA MAINTCE,,,Redspeed International Ltd VAL 99
45155,1700022949,-864,108631,WY Combined Authority (Prepayments),,S,,KG,100068,LAC 0-18 Team,,,
45155,1900202353,14282.21,330057,HMRC Cumbernauld,,H,,KR,104778,ZZ Balance Sheet,,,KMC CIS Tax month ending 05/08/2023
45155,1900202433,132001,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAYkmc ALEVY04
45155,1900202435,627,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAY31MW ALEVY04
45155,1900202436,606,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAYLNMN ALEVY04
45155,1900202576,705,216874,REDACTED DATA,,H,,KR,107579,,,,REDACTED DATA
45155,5106348305,29377,110252,Wakefield Council (IP),,H,,RE,103946,WY Waste Mgt Residua,,,WY Waste Management 2023/2024
45156,101471055,966.91,400417,REDACTED PERSONAL DATA,,H,,SA,105998,Fostering Placements,,,REDACTED PERSONAL DATA
45156,101471056,628,400417,REDACTED PERSONAL DATA,,H,,SA,105998,Fostering Placements,,,REDACTED PERSONAL DATA
45156,1700023034,-1212.4,340312,Stewart Plastering Llp,,S,,KG,104778,ZZ Balance Sheet,,,
45156,1900202588,4237.44,219771,REDACTED DATA,,H,,KR,100037,Assessment & Int Nth,,,REDACTED DATA
45156,1900202589,713.11,200261,REDACTED DATA,,H,,KR,105405,Foster Care - Stayin,,,REDACTED DATA
45156,1900202593,1325,111615,REDACTED PERSONAL DATA,,H,,KR,100050,Persons Abroad,,,REDACTED PERSONAL DATA
45156,1900202594,1060,111615,REDACTED PERSONAL DATA,,H,,KR,100050,Persons Abroad,,,REDACTED PERSONAL DATA
45156,1900202595,1060,111615,REDACTED PERSONAL DATA,,H,,KR,100050,Persons Abroad,,,REDACTED PERSONAL DATA
45156,1900202596,1470,111615,REDACTED PERSONAL DATA,,H,,KR,100050,Persons Abroad,,,REDACTED PERSONAL DATA
45159,1700023049,-44581.43,320863,REDACTED DATA,,S,,KG,104185,OP Resid Place,,,REDACTED DATA
45159,1700023051,-46153.08,320863,REDACTED DATA,,S,,KG,104185,OP Resid Place,,,REDACTED DATA
45159,1700023052,-42381.32,320863,REDACTED DATA,,S,,KG,104185,OP Resid Place,,,REDACTED DATA
45159,1700023056,-1000,340606,Yorkshire Building Contractors Ltd,9455664,S,,KG,104778,ZZ Balance Sheet,,,
45159,1900202598,11590,117307,Arrow Developments Ltd,12836814,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45159,1900202599,3751.01,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45159,1900202600,10000,117946,Local Home Solutions Ltd,06796746,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45159,1900202601,8450,117846,JB Joinery And Property Maintenance,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45159,1900202602,1310,340370,Wm Projects Ltd,06627089,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45159,1900202603,17817.5,340362,Wessex Lift Co Ltd,01269836,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45159,1900202606,19774.03,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 8814264902 01062023-30062023 Batl
45159,1900202607,4859.01,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 8814264902 01062023-30062023 Batl
45159,1900202608,27294.76,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 8814264902 01052023-31052023 Batl
45159,1900202609,6705.08,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 8814264902 01052023-31052023 Batl
45159,1900202610,715,500136,Corona Energy,,H,,KR,104964,Chick & Eheaton Ch C,,,Corona 8825721006 01042023-30042023 Ch&E
45159,1900202612,903.02,500136,Corona Energy,,H,,KR,104964,Chick & Eheaton Ch C,,,Corona 8825721006 01032023-31032023 Ch&E
45159,1900202614,1289.94,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 9958810 01062023-30062023 Colne V
45159,1900202615,1334.25,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 9958810 01052023-31052023 Colne V
45159,1900202616,2459.89,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 1846316810 01062023-30062023 Coln
45159,1900202617,3340.08,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 1846316810 01052023-31052023 Coln
45159,1900202620,47937.27,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 9323490604 010623-300623 Huddsf L
45159,1900202621,5911.86,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 6852408 01062023-30062023 Scisset
45159,1900202622,8005.14,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 6852408 01052023-31052023 Scisset
45159,1900202626,53371.46,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 9323490604 010523-310523 Huddsf L
45159,1900202627,11089.34,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 9386291302 010623-300623 Spen Val
45159,1900202628,16696.02,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 9386291302 010523-310523 Spen Val
45159,1900202629,44581.45,320863,REDACTED DATA,,H,,KR,104185,OP Resid Place,,,REDACTED DATA
45159,1900202630,46153.1,320863,REDACTED DATA,,H,,KR,104185,OP Resid Place,,,REDACTED DATA
45159,1900202631,30776.75,320863,REDACTED DATA,,H,,KR,104185,OP Resid Place,,,REDACTED DATA
45159,1900202632,11604.57,320863,REDACTED DATA,,H,,KR,104185,OP Resid Place,,,REDACTED DATA
45159,1900202633,21407.9,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 6886010 01062023-30062023 Dew Sp
45159,1900202634,33011.2,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 6886010 01052023-31052023 Dew Sp
45159,1900202635,622.49,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 8930330203 010623-300623 Foot Bar
45159,1900202636,784.43,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 8930330203 010523-310523 Foot Bar
45159,1900202637,769.39,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 9958709 01062023-30062023 Golf Cl
45159,1900202638,1167.04,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 9958709 01052023-31052023 Golf Cl
45159,1900202641,2621,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 17966109 010623-300623 Holmfirth
45159,1900202642,3247.25,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 17966109 010523-310523 Holmfirth
45159,1900202645,788.31,108071,REDACTED PERSONAL DATA,06903140,H,,KR,106975,,,,REDACTED PERSONAL DATA
45159,1900202646,186352.15,108071,REDACTED PERSONAL DATA,06903140,H,,KR,104125,Safeguarding Team,,,REDACTED PERSONAL DATA
45160,1900202647,2000,217905,REDACTED DATA,,H,,KR,100040,Assessment & Int Sth,,,REDACTED DATA
45161,5106348975,11435,580000,Post Office Ltd,,H,,RE,103363,Fleet,,,
45161,5106349259,3891.71,340660,Hurst Stores & Interiors Ltd T/a Hu,01044173,H,3300284108,RE,665904,,,,
45162,1700023070,-18645.87,340225,Kiely Bros Ltd,03487871,S,,KG,103411,GM-RETENTIONS,,,Kiely Bros Ltd VAL 1
45162,1900202677,600,118123,Scott Rees & Co Solicitors,,H,,KR,103867,Publ Liability Hways,,,2441
45162,1900202678,1950,118123,Scott Rees & Co Solicitors,,H,,KR,103867,Publ Liability Hways,,,2441
45162,1900202679,6270,118123,Scott Rees & Co Solicitors,,H,,KR,103867,Publ Liability Hways,,,2441
45162,1900202681,621528.78,340225,Kiely Bros Ltd,03487871,H,,KR,664299,Surface Dressing,,,Kiely Bros Ltd VAL 1
45162,1900202683,3185,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45162,1900202684,6106.4,103471,TK Access Solutions Ltd,1166449,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45162,1900202685,1831.76,500265,Business Stream,,H,,KR,107009,,,,Sycamore Grange 2992996/2906273 Apr
45162,1900202686,501.51,500265,Business Stream,,H,,KR,107009,,,,Wellington Ct 2992369/2899736 May
45162,1900202692,644.97,500265,Business Stream,,H,,KR,107003,,,,Ravenstho AHO 2993224/2920677 Apr-July
45162,5106349535,2065,450985,Arcadis UK Limited,,H,3300271303,RE,664788,,,,
45162,5106349569,7215,450204,Tetra Tec,01959704,H,3300139702,RE,663177,Spen Pool Developmen,,,
45163,1900202699,1415.81,500265,Business Stream,,H,,KR,107009,,,,Beaumont Ct 2993249/2920706 Feb-July
45163,1900202703,1688.15,500265,Business Stream,,H,,KR,107009,,,,Kings Ct 2992269/2919336 Apr-July
45163,1900202704,527.21,500265,Business Stream,,H,,KR,107009,,,,Lynroyd 2993781/2927024 Apr-July
45163,1900202705,921.23,500265,Business Stream,,H,,KR,107009,,,,Oxford Grange 2991825/2918991 Apr-July
45163,1900202706,9908.46,500265,Business Stream,,H,,KR,107009,,,,Roundway 2993790/2919980 Apr-July
45163,1900202707,2728.56,500265,Business Stream,,H,,KR,107009,,,,Savile Cl 2992514/2919358 Apr-July
45163,5106349656,5192,340341,Triline Contracts Ltd,02246587,H,3300211121,RE,664526,Replacement Trolleys,,,
45167,1900202719,4468,103224,John Smith Plumber,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45167,1900202720,800,103224,John Smith Plumber,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45167,1900202721,1565,100253,Astor-Bannerman (Medical) Ltd,02849299,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45167,1900202722,1380,113945,Dearnley Properties,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
