Payment Date,Transaction Number,Amount Excluding VAT,Vendor Number,Vendor Name,Company Number,Debit/Credit Indicator,PO Number,Document Type,Cost Centre,Cost Centre Description,Proclass Code,Proclass Description,Purpose of Spend
45335,5106382848,7068.31,114021,REDACTED DATA,,H,3300335595,RE,104161,LD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45335,5106382849,2950.48,115022,REDACTED DATA,11788717,H,3300335611,RE,104161,LD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45335,5106382857,6475,100941,Cyclescheme Ltd,012796322,H,3300337785,RE,106384,Cycle Scheme,381700,Cycles,Cyclescheme April 2023- March 2024
45335,5106382868,4166.67,111688,Local Services 2 You Ltd,10057286,H,3300346255,RE,100033,Stronger Families,291200,Arts & Leisure Outsourced Service,Families Together Partnership Board
45335,5106382879,2062.5,450841,REDACTED DATA,,H,3300341162,RE,100260,Psychology,261400,Temporary & Agency Staff,REDACTED DATA
45335,5106382882,1078,117966,REDACTED DATA,,H,3300346209,RE,104197,OP Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45335,5106382883,930,109239,FleetMaster OSS Limited,,H,3300359868,RE,103553,Cleansing Management,261500,Training & Conferences,REDACTED DATA
45335,5106382884,690,109239,FleetMaster OSS Limited,,H,3300359867,RE,103553,Cleansing Management,261500,Training & Conferences,REDACTED DATA
45335,5106382886,8667.78,340164,Horticon Ltd,02463373,H,3300326186,RE,666182,Firth Park Improveme,391111,B&OS Repair & Maintenance,Works at Algernon Firth Park
45335,5106382901,25106.4,103350,Storm Environmental Ltd,,H,3300356649,RE,661920,BULK&WHEELEDCONTAINE,182013,Waste Collection,1100 GREY
45335,8200052551,1232.06,100040,A&D Accident Repair,04620881,H,,YM,103373,Accident Repairs,380000,Vehicle Management,Parts and materials for Vine Street Work
45335,8200052669,937.2,102968,Riverside Truck Rental Ltd,03190863,H,,YM,103373,Accident Repairs,380000,Vehicle Management,Parts and materials for Vine Street Work
45335,8200052687,677.94,109563,FUCHS LUBRICANTS (UK) LTD,2412689,H,,YM,103372,Workshops,380000,Vehicle Management,Parts and materials for Vine Street Work
45335,8600280832,1689,102721,Pinder Plant Ltd,01910915,H,,YQ,103376,Highways + Sewrs Wks,230000,Highway Equipment & Materials,13581 No J/N 80 Adl Vibrating Roller
45335,8600281086,599.18,111389,Fortus (Yorkshire) Ltd,,H,,YQ,106983,Com Electricl (7211),230000,Highway Equipment & Materials,502399 No J/N Intruder equipment as per
45335,8600281092,1249.75,500105,Uk Electric Limited,02742081,H,,YQ,106985,Commercial Ga (7500),230000,Highway Equipment & Materials,502242 No J/N Broag S100575 VLV 210 ECO
45335,8600281098,1474,340814,AJH Pump Supply & Repair Ltd,06897702,H,,YQ,106985,Commercial Ga (7500),230000,Highway Equipment & Materials,500728 No J/N Pump and controller
45335,8600281149,2871.33,101092,Paul Dufton & Co Ltd,01977945,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,502420 No J/N 15MM COPPER TUBE TABLE X (
45335,8600281150,586.08,101092,Paul Dufton & Co Ltd,01977945,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,502514 No J/N 22 x 3/4 Solder Ring Male
45335,8600281151,511.16,101092,Paul Dufton & Co Ltd,01977945,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,502520 No J/N 12MM TILE TO VINYL FLOOR T
45335,8600281248,2424.72,117197,UK Plumbing Supplies Ltd T/A Graham,,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,502529 No J/N VAILLANT AUTO AIR VENT DE-
45335,8600281250,1572.32,117197,UK Plumbing Supplies Ltd T/A Graham,,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,501714 No J/N VAILLANT ECOFIT SUSTAIN 83
45335,8600281251,7948.49,117197,UK Plumbing Supplies Ltd T/A Graham,,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,501714 No J/N 3MTRE 40MM SOLVENT WELD PI
45335,8600281252,86801.93,117197,UK Plumbing Supplies Ltd T/A Graham,,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,500992 No J/N VAILLANT ECOTEC SUSTAIN 28
45335,8600281261,1591.88,100109,AJM Fixings & Power Tools Ltd,02870176,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,502606 No J/N EVERBUILD SIKA MULTI STICK
45335,8600281332,1064.69,101863,Magnet Ltd,02762625,H,,YQ,106972,Sth Empty Homs(3136),230000,Highway Equipment & Materials,499713 No J/N Kitchen as Quote: 97408326
45335,8600281347,576.18,102360,Naylor Myers Ltd (Batley),01116719,H,,YQ,106980,Adaptations (4546),230000,Highway Equipment & Materials,501874 No J/N FLAGS + CEMENT + CHRUSH ST
45335,8600281435,593.8,102838,Pudsey Diamond Engineering,03432755,H,,YQ,104913,HD Balance Sheet,230000,Highway Equipment & Materials,28310 No J/N 8271 FLEXABOLL GROUND CAGE
45335,8600281554,766.37,103529,Travis Perkins Trading Co Ltd,00733503,H,,YQ,106969,Planned HRANorth5200,230000,Highway Equipment & Materials,493819 No J/N Kitchens
45335,8600281615,1009.58,101863,Magnet Ltd,02762625,H,,YQ,106972,Sth Empty Homs(3136),230000,Highway Equipment & Materials,499439 No J/N Kitchen as Quote: 97407331
45335,8600281675,713.04,101161,Electric Center,,H,,YQ,106984,Elec PlannedHRA(7311,230000,Highway Equipment & Materials,502429 No J/N as per quote ref 730-22042
45335,8600281740,596,102409,Rexel,00216596,H,,YQ,106983,Com Electricl (7211),230000,Highway Equipment & Materials,501060 No J/N HR3/BLE4LED3000-HILO x 4 a
45335,8600281774,4671.6,102360,Naylor Myers Ltd (Batley),01116719,H,,YQ,106970,Asbestos (6685),230000,Highway Equipment & Materials,501732 No J/N Timlock Fire rated loft ha
45335,8600281796,597.36,117197,UK Plumbing Supplies Ltd T/A Graham,,H,,YQ,106990,GasPlanHRA Team 9181,230000,Highway Equipment & Materials,502318 No J/N Heating Materials to WF13
45335,8600282270,836.97,117197,UK Plumbing Supplies Ltd T/A Graham,,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,501714 No J/N VAILLANT WHITE 0.7M HORIZO
45335,8600282278,1572.32,117197,UK Plumbing Supplies Ltd T/A Graham,,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,501714 No J/N VAILLANT ECOFIT SUSTAIN 83
45335,8600282281,7073.36,117197,UK Plumbing Supplies Ltd T/A Graham,,H,,YQ,106995,Flint Street Stores,230000,Highway Equipment & Materials,502110 No J/N ADEY MAGNACLEAN MICRO2 CHE
45335,8600282466,5397.2,340373,Chris Wright Road Planing Ltd,01187594,H,,YQ,103376,Highways + Sewrs Wks,230000,Highway Equipment & Materials,26010 No J/N 1mt Planer Package - Contra
45335,8600282545,804,340790,Door System Installations Ltd,07043163,H,,YQ,106983,Com Electricl (7211),230000,Highway Equipment & Materials,501668 No J/N AUTO DOOR CURRENTLY POWDER
45335,8600282720,590,340056,Brighouse Flooring Company Ltd,03642159,H,,YQ,106965,North Rsponsve(1216),230000,Highway Equipment & Materials,500528 No J/N Renew altro flooring - 07/
45335,8600282736,560,340142,Komplete Services Ltd,03264438,H,,YQ,106965,North Rsponsve(1216),230000,Highway Equipment & Materials,502161 No J/N 08/01/24 Scaffold for roof
45335,8600282738,1315,115947,Emereo Limited,05603071,H,,YQ,106972,Sth Empty Homs(3136),230000,Highway Equipment & Materials,500703 No J/N RENEW WINDOWS AS PER QUOTE
45335,8600282739,6373.35,340378,Allerton Damp Proofing Ltd,2023575,H,,YQ,106972,Sth Empty Homs(3136),230000,Highway Equipment & Materials,498396 No J/N Carry out damp/timber work
45335,8600282768,895,340116,Fred Shaw & Co Ltd,00559389,H,,YQ,106985,Commercial Ga (7500),230000,Highway Equipment & Materials,499881 No J/N Ventilation isn’t operatin
45335,8600282793,1390,115947,Emereo Limited,05603071,H,,YQ,106973,South Respons (3436),230000,Highway Equipment & Materials,498833 No J/N s/f upvc bay window KNH SR
45335,8600282809,750.19,103102,Scroll Former,42682845,H,,YQ,106980,Adaptations (4546),230000,Highway Equipment & Materials,502281 No J/N FIT METAL HAND RAILS TO PA
45335,8600282811,1092,115947,Emereo Limited,05603071,H,,YQ,106980,Adaptations (4546),230000,Highway Equipment & Materials,501433 No J/N Fit new level access door
45335,8600282812,35376.71,340197,Jennings Roofing Ltd,01901285,H,,YQ,106969,Planned HRANorth5200,230000,Highway Equipment & Materials,497913 No J/N roofing works to 3 blocks
45335,8600282814,894.79,103102,Scroll Former,42682845,H,,YQ,106980,Adaptations (4546),230000,Highway Equipment & Materials,502280 No J/N FIT METAL HAND RAILS TO PA
45335,8600282815,996,340142,Komplete Services Ltd,03264438,H,,YQ,106973,South Respons (3436),230000,Highway Equipment & Materials,501749 No J/N Erect scaffold KNH SR
45335,8600282819,1180,340056,Brighouse Flooring Company Ltd,03642159,H,,YQ,106965,North Rsponsve(1216),230000,Highway Equipment & Materials,498474 No J/N Floor covering to wet room
45335,8600282820,988,340251,Perfect Pressure Ltd,06341952,H,,YQ,106965,North Rsponsve(1216),230000,Highway Equipment & Materials,"501564 No J/N check water pressure, exca"
45335,8600282821,590,340142,Komplete Services Ltd,03264438,H,,YQ,106965,North Rsponsve(1216),230000,Highway Equipment & Materials,501891 No J/N roof access for repair to
45335,8600282826,7060.25,340197,Jennings Roofing Ltd,01901285,H,,YQ,106966,Nrth Empty Hm (2126),230000,Highway Equipment & Materials,"500211 No J/N RE-ROOF, RENEW FASCIA BOAR"
45335,8600282827,6185.82,340129,Geckops Ltd t/a Gecko Property Solu,06492160,H,,YQ,106972,Sth Empty Homs(3136),230000,Highway Equipment & Materials,498027 No J/N CARRY OUT DAMP/TIMBER WORK
45335,8600282828,3211.32,340129,Geckops Ltd t/a Gecko Property Solu,06492160,H,,YQ,106972,Sth Empty Homs(3136),230000,Highway Equipment & Materials,496869 No J/N CARRY OUT DAMP WORKS AS RE
45335,8600282842,8996.71,340378,Allerton Damp Proofing Ltd,2023575,H,,YQ,106972,Sth Empty Homs(3136),230000,Highway Equipment & Materials,501591 No J/N damp and timber works damp
45335,8600282843,1724.14,340129,Geckops Ltd t/a Gecko Property Solu,06492160,H,,YQ,106972,Sth Empty Homs(3136),230000,Highway Equipment & Materials,499855 No J/N CARRYN OUT DAMP WORKS AS P
45335,8600282871,3319.57,340050,Bould Brothers,,H,,YQ,106971,Civils&Wet Tra (6871,230000,Highway Equipment & Materials,498111 No J/N PLASTERING AS PER QUOTE KN
45335,8600282874,8262.97,340129,Geckops Ltd t/a Gecko Property Solu,06492160,H,,YQ,106966,Nrth Empty Hm (2126),230000,Highway Equipment & Materials,496780 No J/N carry out damp/timber work
45335,8600282875,695,340567,Innercity Roofing Yorkshire Ltd,6178829,H,,YQ,106965,North Rsponsve(1216),230000,Highway Equipment & Materials,502798 No J/N FLAT ROOF REPAIR KNH/NR
45335,8600282876,2875,340567,Innercity Roofing Yorkshire Ltd,6178829,H,,YQ,106965,North Rsponsve(1216),230000,Highway Equipment & Materials,502370 No J/N Remove fascia’s/soffits/gu
45335,8600282879,2000,340298,Simon Calvert Contractors,03741164,H,,YQ,106971,Civils&Wet Tra (6871,230000,Highway Equipment & Materials,498555 No J/N CARRY OUT WORKS AS PER YOU
45335,8600282882,2626,340129,Geckops Ltd t/a Gecko Property Solu,06492160,H,,YQ,106965,North Rsponsve(1216),230000,Highway Equipment & Materials,503179 No J/N RENEW FASCIAS /SOFFITTS/GU
45335,8600282889,1180,340056,Brighouse Flooring Company Ltd,03642159,H,,YQ,106980,Adaptations (4546),230000,Highway Equipment & Materials,502169 No J/N Fit Altro flooring in bath
45335,8600282890,960,340056,Brighouse Flooring Company Ltd,03642159,H,,YQ,106980,Adaptations (4546),230000,Highway Equipment & Materials,501870 No J/N FIT ALTO FLOOR TO BATHROOM
45335,8600282891,1180,340056,Brighouse Flooring Company Ltd,03642159,H,,YQ,106980,Adaptations (4546),230000,Highway Equipment & Materials,501871 No J/N FIT ALTRO FLOOR TO BATHROO
45335,8600282892,960,340056,Brighouse Flooring Company Ltd,03642159,H,,YQ,106980,Adaptations (4546),230000,Highway Equipment & Materials,501241 No J/N Fit Altro flooring in bath
45335,8600282893,1180,340056,Brighouse Flooring Company Ltd,03642159,H,,YQ,106980,Adaptations (4546),230000,Highway Equipment & Materials,501909 No J/N FIT ALTRO FLOORING TO BATH
45335,8600282894,960,340056,Brighouse Flooring Company Ltd,03642159,H,,YQ,106980,Adaptations (4546),230000,Highway Equipment & Materials,501985 No J/N FIT ALTRO FLOORING TO BATH
45335,8600282896,690,340056,Brighouse Flooring Company Ltd,03642159,H,,YQ,106980,Adaptations (4546),230000,Highway Equipment & Materials,501987 No J/N FIT ALTRO FLOORING TO BATH
45335,8600282897,1180,340056,Brighouse Flooring Company Ltd,03642159,H,,YQ,106980,Adaptations (4546),230000,Highway Equipment & Materials,502170 No J/N Fit Altro flooring in bath
45336,1700024026,-1160,340979,Ground Inc Ltd,13666262,S,,KG,104778,ZZ Balance Sheet,,,
45336,1900207381,186990.07,108071,REDACTED DATA,06903140,H,,KR,106977,Damp&MouldTeam (5500,,,REDACTED DATA
45336,1900207382,2812.01,108071,REDACTED DATA,06903140,H,,KR,104080,MOORLANDS GRANGE,,,REDACTED DATA
45336,1900207384,160014.89,430131,REDACTED DATA,,H,,KR,103657,NDC,,,REDACTED DATA
45336,1900207390,6107,110734,Creative Care Limited,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45336,1900207393,12045,117307,Arrow Developments Ltd,12836814,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45336,1900207395,5475.8,103441,Telent Technology Services Ltd,,H,,KR,666175,RMS,,,Telent Technology Services Ltd VAL 102
45336,1900207399,7571.63,103441,Telent Technology Services Ltd,,H,,KR,102189,Signals Maintenance,,,Telent Technology Services Ltd VAL 114
45336,1900207400,1199.37,103441,Telent Technology Services Ltd,,H,,KR,103384,MAINT EXTR WKS(59AC),,,Telent Technology Services Ltd VAL 114
45336,1900207493,4985,340370,Wm Projects Ltd,06627089,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45336,1900207494,4882,110734,Creative Care Limited,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45336,1900207502,5890,102243,J P K Plumbing & Heating Ltd,07065381,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45336,1900207789,8040.47,103441,Telent Technology Services Ltd,,H,,KR,664681,Highways Maintenance,,,Telent Technology Services Ltd VAL 103
45336,1900207790,3073.5,103441,Telent Technology Services Ltd,,H,,KR,102189,Signals Maintenance,,,Telent Technology Services Ltd VAL 115
45336,1900207791,2479.4,103441,Telent Technology Services Ltd,,H,,KR,666396,Critical asset renew,,,Telent Technology Services Ltd VAL 115
45336,1900207792,1113.92,103441,Telent Technology Services Ltd,,H,,KR,666550,102K Castlegate/Zetl,,,Telent Technology Services Ltd VAL 115
45336,1900207847,7220,103471,TK Access Solutions Ltd,1166449,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45336,1900208172,3819.49,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45336,1900208200,1125,410149,REDACTED DATA,,H,,KR,107202,Afghan-ARAP/ACRS,,,REDACTED DATA
45336,1900208201,2250,320226,REDACTED DATA,,H,,KR,107202,Afghan-ARAP/ACRS,,,REDACTED DATA
45336,1900208202,2250,320226,REDACTED DATA,,H,,KR,107202,Afghan-ARAP/ACRS,,,REDACTED DATA
45336,1900208218,3094,330345,Focus Academy Trust (UK) Ltd,,H,,KR,106677,ATU Mainstream,,,Thornhill J&I SEN Summer23
45336,1900208225,1750,110601,King Street Solicitors,,H,,KR,100040,Assessment & Int Sth,,,King street SGO fees re 2032085
45336,1900208226,4500,578683,REDACTED DATA,,H,,KR,107202,Afghan-ARAP/ACRS,201700,Grants,REDACTED DATA
45336,5106376376,24586.2,340940,Alliance Contracting Solutions Ltd,08968681,H,3300274257,RE,665365,Dews TC - BS 2 Libra,391110,B&OS Construction,
45336,5106377052,3050,450024,Azure Consulting Ltd,04511647,H,3300357227,RE,101242,Professional OD Core,261500,Training & Conferences,Group Supervision - 11/01/2024
45336,5106377093,885,104454,Jca Ltd,,H,3300356117,RE,665449,Bradley Mills Road R,231810,Highway Surveys,Quote QKIC130123 Bradley Mills Road
45336,5106377291,850,115969,Clancy Consulting Limited,,H,3300353405,RE,101972,HQ,391111,B&OS Repair & Maintenance,CLANCY CONSULTING - 80 KELDREGATE SAHMED
45336,5106377304,7948.12,103471,REDACTED DATA,1166449,H,3300356128,RE,660048,LESS THAN 5000 WBS,321500,REDACTED DATA,REDACTED DATA
45336,5106377311,600,116415,Team Telemarketing Limited,,H,3300358685,RE,107070,GFP Kirk App for All,202100,Subscriptions,AFA Website Hosting for Jan 24 - June 24
45336,5106377312,3580,340046,BLS Asbestos Ltd,03766035,H,3300358493,RE,107069,R&M – EXTERNAL,391111,B&OS Repair & Maintenance,BLS- 166 Walpole Road - Removals -Jan 23
45336,5106377313,3745.5,101417,Gb Sport & Leisure Uk Ltd,,H,3300356895,RE,666446,Douglas Ave Rec & Cr,391110,B&OS Construction,delivery
45336,5106377396,884,107621,Kashmir Carpets,,H,3300358678,RE,107069,R&M – EXTERNAL,219999,All Furniture Items,REDACTED DATA
45336,5106377440,21652.93,114636,REDACTED DATA,,H,3300335942,RE,105299,IS Home Care – Older,321084,REDACTED DATA,REDACTED DATA
45336,5106377808,3044.37,101043,REDACTED DATA,,H,3300328445,RE,104143,PD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45336,5106377856,13245.97,113200,REDACTED DATA,,H,3300335935,RE,105299,IS Home Care – Older,321084,REDACTED DATA,REDACTED DATA
45336,5106377857,1573.8,111352,REDACTED DATA,,H,3300346211,RE,104186,OP Emergency Support,321019,REDACTED DATA,REDACTED DATA
45336,5106377865,722,340341,Triline Contracts Ltd,02246587,H,3300345907,RE,103147,WHITCLIFFE MOUNT HIG,111100,Equipment & Utensils,Triline Limit 2023/24-Maintenance/Repair
45336,5106378075,19000,118320,BGP Consulting Ltd,08935889,H,3300356993,RE,665516,ER20N02 - HOWLEY WAL,152200,Technical & Feasibility Consultancy,Engineering design consultancyHowleyWalk
45336,5106378097,3367.74,114137,Flowbird Smart City Uk Limited,,H,3300337760,RE,104520,GENERAL (F),351000,Car Parks,Flowbird Annual Smartfolio Order 22/23
45336,5106378098,24001.99,340979,Ground Inc Ltd,13666262,H,3300348902,RE,107127,Parks Recovery,391111,B&OS Repair & Maintenance,LAD.433 Birkenshaw Bottoms rec
45336,5106378105,953.55,103508,Total Food Service Solutions Ltd,05061181,H,3300335214,RE,104079,CASTLE GRANGE,111200,Food & Beverages,Food & beverages
45336,5106378301,2065,450985,Arcadis UK Limited,,H,3300271303,RE,664788,Homes England - Soot,391200,Engineering,
45336,5106378330,745,481003,REDACTED DATA,,H,3300358858,RE,103939,Legal,281000,Advocacy,REDACTED DATA
45336,5106378458,2750,450444,Permanent Futures,,H,3300359009,RE,106900,CarefirstReplacement,151900,Management Consultancy,REDACTED DATA
45336,5106378459,1800,450444,Permanent Futures,,H,3300359008,RE,106900,CarefirstReplacement,151900,Management Consultancy,REDACTED DATA
45336,5106378472,600,219843,REDACTED DATA,,H,3300352825,RE,100274,Gradu Teacher Prog 1,261400,Temporary & Agency Staff,REDACTED DATA
45336,5106378537,1200,117713,REDACTED DATA,7513358,H,3300354781,RE,100260,Psychology,261400,Temporary & Agency Staff,REDACTED DATA
45336,5106378563,110446,100554,C&K Careers Ltd,,H,3300358326,RE,100304,Community Libraries,171010,Adult Learning,C+K Careers NEXUS 2023/24
45336,5106378575,5605,111772,REDACTED DATA,,H,3300348227,RE,105527,Management,261400,Temporary & Agency Staff,REDACTED DATA
45336,5106378665,3736,103899,Bellwoods,,H,3300336846,RE,103492,HRA Properties,191900,Removals,Bellwoods- 1/4/23 to 31/3/24 Limit Order
45336,5106378678,583.99,111376,Ellab Monitoring Solutions Ltd,,H,3300355752,RE,104847,Technical Evt & Ref,271300,IT Maintenance & Support,SERV-Server Migration Hanwell TIME 1223
45336,5106378690,18020.75,114246,Abfallbehalter & Container Weber UK,07173702,H,3300354552,RE,661920,BULK&WHEELEDCONTAINE,182013,Waste Collection,660 L BINS
45336,5106378710,1250,112749,REDACTED DATA,,H,3300337745,RE,100260,Psychology,261400,Temporary & Agency Staff,REDACTED DATA
45336,5106378712,2035,116926,REDACTED DATA,,H,3300347780,RE,102911,DISPOSALS TEAM,261400,Temporary & Agency Staff,REDACTED DATA
45336,5106378715,2035,116926,REDACTED DATA,,H,3300338636,RE,102911,DISPOSALS TEAM,261400,Temporary & Agency Staff,REDACTED DATA
45336,5106378720,3519,102464,REDACTED DATA,,H,3300336452,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45336,5106378724,1065.95,114097,Furniture Resource Centre Ltd,,H,3300343059,RE,107069,R&M – EXTERNAL,219999,All Furniture Items,FRC - Home Starter Fund - from June 2023
45336,5106378745,8438.96,113463,Jointline Limited,1878959,H,3300359144,RE,666834,Classified Roads Lin,391411,Road Repair & Maintenance,Road Marking Queensgate
45336,5106378755,1111.23,480677,Womble Bond Dickinson (UK) LLP,,H,3300336142,RE,103939,Legal,281200,Legal General Support,CONV/Womble Bond Dickinson 2023/2024
45336,5106378993,797.65,117931,Washco,,H,3300358731,RE,104079,CASTLE GRANGE,131200,Laundry Equipment Maintenance,Tumble Gas Drier Repair - Castle Grange
45336,5106378994,1573.8,111352,REDACTED DATA,,H,3300358729,RE,104186,OP Emergency Support,321019,REDACTED DATA,REDACTED DATA
45336,5106379082,3874,103934,REDACTED DATA,,H,3300330433,RE,660051,LESS THAN 5000 WBS,321500,REDACTED DATA,REDACTED DATA
45336,5106379087,1525,480871,REDACTED DATA,,H,3300359164,RE,103939,Legal,281000,Advocacy,REDACTED DATA
45336,5106379140,5520,450032,Bradley Environmental,02573757,H,3300359224,RE,107069,R&M – EXTERNAL,391111,B&OS Repair & Maintenance,Bradleys-Sycamore Gr-De-comm Dec 23
45336,5106379141,900,480415,Andrew Stranex (St Pauls Chambers),,H,3300359162,RE,103939,Legal,281000,Advocacy,171957/19.1.24 - 103693
45336,5106379178,4715.1,100540,Bunzl Catering Supplies,,H,3300337330,RE,103184,PRIMARY OVERHEADS,111200,Food & Beverages,Bunzl Limit 2023/24
45336,5106379396,1600,118437,Dave Francis Education Ltd,,H,3300359266,RE,100300,SACRE,171020,Statutory Education Services,REDACTED DATA
45336,5106379442,2280,109380,AHR Building Consultancy,,H,3300331344,RE,665546,ER20N03 - ASHBROW EX,152200,Technical & Feasibility Consultancy,Lot1-AshbrowExtraCare-AHRConsLtd
45336,5106379575,2630,340381,REDACTED DATA,2439923870,H,3300356864,RE,660048,LESS THAN 5000 WBS,321500,REDACTED DATA,REDACTED DATA
45336,5106379614,780.6,115433,REDACTED DATA,,H,3300350337,RE,105820,DoLS,321000,REDACTED DATA,REDACTED DATA
45336,5106379708,650,481287,REDACTED DATA,,H,3300359431,RE,103939,Legal,281000,Advocacy,REDACTED DATA
45336,5106379979,1663,102004,Ice Plumbing & Water Services,,H,3300359531,RE,104077,CLAREMONT HOUSE,311300,Healthcare Equipment,RENTAL - 4 WATER COOLERS
45336,5106380060,12494.72,103858,J.W Young (Butcher) Ltd,01348637,H,3300337332,RE,103184,PRIMARY OVERHEADS,111200,Food & Beverages,JW Young Limit 2023/24
45336,5106380062,3386.72,103858,J.W Young (Butcher) Ltd,01348637,H,3300337332,RE,103184,PRIMARY OVERHEADS,111200,Food & Beverages,JW Young Limit 2023/24
45336,5106380138,600,113948,first4healthtraining.com,,H,3300358880,RE,104172,SC&WBA Training,261500,Training & Conferences,Homecare Medication Module - Kirklees
45336,5106380371,5000,451045,REDACTED DATA,08387222,H,3300352363,RE,100260,Psychology,261400,Temporary & Agency Staff,REDACTED DATA
45336,5106380373,1700,115243,B M Service (Yorkshire) Ltd,,H,3300352861,RE,102003,Hostels/Temp Accommo,102100,Paint & Finishing,B M Services Oct 23 - Mar 24
45336,5106380374,1600,115243,B M Service (Yorkshire) Ltd,,H,3300352861,RE,102003,Hostels/Temp Accommo,102100,Paint & Finishing,B M Services Oct 23 - Mar 24
45336,5106380375,2100,115243,B M Service (Yorkshire) Ltd,,H,3300352861,RE,102003,Hostels/Temp Accommo,102100,Paint & Finishing,B M Services Oct 23 - Mar 24
45336,5106380376,2825,103964,Northern Domestics Ltd Dewsbury,,H,3300352444,RE,103492,HRA Properties,161000,Commercial Domestic Goods,Northern Demestics - Oct 23 - Mar 24
45336,5106380428,650.24,114097,Furniture Resource Centre Ltd,,H,3300343059,RE,107069,R&M – EXTERNAL,219999,All Furniture Items,FRC - Home Starter Fund - from June 2023
45336,5106380866,668.42,100728,H B Clark-Wakefield,00130435,H,3300336690,RE,107331,One Venue Hudds TH,111200,Food & Beverages,Beer to Huddersfield Town Hall
45336,5106381031,1452.83,107827,Northern Powergrid (Yorkshire) Plc,4112320,H,3300346531,RE,666259,Boothroyd Ln/Church,351400,Traffic Control,As Per Quote QUO24133567
45336,5106381330,16244.16,103809,XMA (Intech),02051703,H,3300354893,RE,665575,Civic Centre 1 - Ref,271200,IT Hardware,CLA320000 -XMA LTD - Civic Centre 1 -Di
45336,5106381350,647,104502,Marlborough Radio Services (S),,H,3300358703,RE,103811,Technicians,291000,Arts & Leisure Events,8x DP1400 High Capacity Radio Batteries
45336,5106381369,95000,102499,NEC Software Solutions UK Ltd,00968498,H,3300360077,RE,103852,IT Applications,271300,IT Maintenance & Support,RB BUNDLED CLOUD SMYR 0423
45336,5106381381,14285.18,103809,XMA (Intech),02051703,H,3300354893,RE,665575,Civic Centre 1 - Ref,271200,IT Hardware,CLA320000 -XMA LTD - Civic Centre 1 -Di
45336,5106381382,727.09,107786,REDACTED DATA,,H,3300357537,RE,103470,Accessible Homes,321500,REDACTED DATA,REDACTED DATA
45336,5106381562,2730,118376,REDACTED DATA,12532392,H,3300356760,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45336,5106381926,1175,111492,Tracsis Traffic Data Ltd,,H,3300359797,RE,107570,UKSPF Homlfirth Rs,231810,Highway Surveys,Pedestrian Footfall Survey - Holmfirth
45336,5106382217,1422,111009,Rix Petroleum (HULL) Ltd,567133,H,3300338356,RE,104796,Vine Street,361200,Transport Maintenance,AdBlue Supply (2023 / 2024)
45336,5106382328,1999,115871,REDACTED DATA,,H,3300338445,RE,104161,LD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45336,5106382329,2124,115871,REDACTED DATA,,H,3300338445,RE,104161,LD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45336,5106382893,1400.94,114097,Furniture Resource Centre Ltd,,H,3300343059,RE,107069,R&M – EXTERNAL,219999,All Furniture Items,FRC - Home Starter Fund - from June 2023
45336,5106382950,500,202213,REDACTED DATA,,H,3300360412,RE,107320,YOM Arts Council Pol,291000,Arts & Leisure Events,REDACTED DATA
45336,5106382956,45000,111379,Third Sector Leaders Kirklees,,H,3300359465,RE,107607,UKSPF-Comm Networks,291200,Arts & Leisure Outsourced Service,Comm Networks - Delivery of Project KMC
45336,5106382960,732.5,420065,Oakwell (Uk) Ltd,05017935,H,3300341461,RE,100040,Assessment & Int Sth,361450,Taxi Services,REDACTED DATA
45336,5106382963,1532.85,115038,REDACTED DATA,,H,3300356042,RE,104186,OP Emergency Support,321019,REDACTED DATA,REDACTED DATA
45336,5106382967,853.86,340970,Guy Crowther Landscapes Ltd,8279631,H,3300360574,RE,666779,EN23R01 - Nuisance,391111,B&OS Repair & Maintenance,Nuisance BIke Barriers
