Payment Date,Transaction Number,Amount Excluding VAT,Vendor Number,Vendor Name,Company Number,Debit/Credit Indicator,PO Number,Document Type,Cost Centre,Cost Centre Description,Proclass Code,Proclass Description,Purpose of Spend
45203,1900203628,19552.57,320403,REDACTED DATA,,H,,KR,100734,2096 Grange Moor Pri,,,REDACTED DATA
45203,1900203629,4636.46,320130,REDACTED DATA,,H,,KR,100726,2086 Hade Edge J&I S,,,REDACTED DATA
45203,1900203630,24238.8,320134,REDACTED DATA,,H,,KR,100781,3014 Hanging Heaton,,,REDACTED DATA
45203,1900203631,17701.2,320136,REDACTED DATA,,H,,KR,100737,2100 Hartshead J&I S,,,REDACTED DATA
45203,1900203632,38160.81,320153,REDACTED DATA,,H,,KR,100779,3010 Headfield Junio,,,REDACTED DATA
45203,1900203633,73781.36,320151,REDACTED DATA,,H,,KR,100794,3037 Headlands J I &,,,REDACTED DATA
45203,1900203634,84072.13,320466,REDACTED DATA,,H,,KR,100768,2154 Heckmondwike Pr,,,REDACTED DATA
45203,1900203635,9221.64,320159,REDACTED DATA,,H,,KR,100727,2087 Hepworth J&I Sc,,,REDACTED DATA
45203,1900203636,23652.23,320169,REDACTED DATA,,H,,KR,100753,2134 High Bank JI&N,,,REDACTED DATA
45203,1900203637,8596.05,320168,REDACTED DATA,,H,,KR,100787,3023 Highburton Firs,,,REDACTED DATA
45203,1900203638,32431.12,320167,REDACTED DATA,,H,,KR,100739,2102 Hightown JI&N S,,,REDACTED DATA
45203,1900203639,46495.28,320175,REDACTED DATA,,H,,KR,100728,2088 Hinchliffe Mill,,,REDACTED DATA
45203,1900203640,13147.52,320182,REDACTED DATA,,H,,KR,100729,2089 Holme J&I Schoo,,,REDACTED DATA
45203,1900203641,11369.95,320179,REDACTED DATA,,H,,KR,100725,2085 Holmfirth J I &,,,REDACTED DATA
45203,1900203642,1162.4,320196,REDACTED DATA,,H,,KR,100735,2097 Hopton Primary,,,REDACTED DATA
45203,1900203643,28961.59,320201,REDACTED DATA,,H,,KR,100741,2108 Howard Park Com,,,REDACTED DATA
45203,1900203644,39892.1,320211,REDACTED DATA,,H,,KR,100751,2129 Hyrstmount Juni,,,REDACTED DATA
45203,1900203645,24501.93,320246,REDACTED DATA,,H,,KR,100815,3329 Kirkburton Firs,,,REDACTED DATA
45203,1900203646,9429.81,320160,REDACTED DATA,,H,,KR,100810,3324 Linthwaite Ardr,,,REDACTED DATA
45203,1900203647,42899.28,320162,REDACTED DATA,,H,,KR,100762,2148 Linthwaite Clou,,,REDACTED DATA
45203,1900203648,24037.94,320166,REDACTED DATA,,H,,KR,100740,2103 Littletown J I,,,REDACTED DATA
45203,1900203649,56682.37,320183,REDACTED DATA,,H,,KR,100772,3000 Lowerhouses J I,,,REDACTED DATA
45203,1900203650,12096.9,320208,REDACTED DATA,,H,,KR,100716,2073 Marsden I&N Sch,,,REDACTED DATA
45203,1900203651,25138.39,320214,REDACTED DATA,,H,,KR,100790,3028 Meltham Primary,,,REDACTED DATA
45203,1900203652,35241.2,320217,REDACTED DATA,,H,,KR,100711,2065 Mill Lane Prima,,,REDACTED DATA
45203,1900203653,45006.14,320222,REDACTED DATA,,H,,KR,100760,2145 Moldgreen Commu,,,REDACTED DATA
45203,1900203654,38204.38,320223,REDACTED DATA,,H,,KR,100824,3410 Moorlands Prima,,,REDACTED DATA
45203,1900203655,239059.02,320226,REDACTED DATA,,H,,KR,100767,2153 Mount Pleasant,,,REDACTED DATA
45203,1900203656,86747.17,320292,REDACTED DATA,,H,,KR,100698,2035 Rawthorpe Junio,,,REDACTED DATA
45203,1900203657,79593.63,320940,REDACTED DATA,,H,,KR,100774,3002 Rawthorpe St Ja,,,REDACTED DATA
45203,1900203658,14613.87,320233,REDACTED DATA,,H,,KR,100730,2090 Netherthong Pri,,,REDACTED DATA
45203,1900203659,15452.91,320237,REDACTED DATA,,H,,KR,100705,2045 Newsome Junior,,,REDACTED DATA
45203,1900203660,13695.67,320251,REDACTED DATA,,H,,KR,100718,2075 Nields J I & N,,,REDACTED DATA
45203,1900203661,43268.11,320258,REDACTED DATA,,H,,KR,100754,2135 Norristhorpe J&,,,REDACTED DATA
45203,1900203662,126529.43,320676,REDACTED DATA,,H,,KR,106055,2032 Oak C of E Prim,,,REDACTED DATA
45203,1900203663,54161.16,320277,REDACTED DATA,,H,,KR,100694,2025 Paddock J I & N,,,REDACTED DATA
45203,1900203664,55452.02,320278,REDACTED DATA,,H,,KR,100712,2066 Park Road J I &,,,REDACTED DATA
45203,1900203665,21335.11,320279,REDACTED DATA,,H,,KR,100759,2144 Pentland I&N Sc,,,REDACTED DATA
45203,1900203666,21216.14,320468,REDACTED DATA,,H,,KR,100713,2067 Purlwell I&N Sc,,,REDACTED DATA
45203,1900203667,47394.47,320289,REDACTED DATA,,H,,KR,100860,7005 Ravenshall Scho,,,REDACTED DATA
45203,1900203668,42335.37,320290,REDACTED DATA,,H,,KR,100773,3001 Ravensthorpe Ju,,,REDACTED DATA
45203,1900203669,91032.37,320295,REDACTED DATA,,H,,KR,100699,2036 Reinwood Junior,,,REDACTED DATA
45203,1900203670,9615.28,320300,REDACTED DATA,,H,,KR,100792,3034 Roberttown J&I,,,REDACTED DATA
45203,1900203671,29814.86,320303,REDACTED DATA,,H,,KR,100746,2120 Rowley Lane J I,,,REDACTED DATA
45203,1900203672,9500.45,320313,REDACTED DATA,,H,,KR,100776,3004 Savile Town I&N,,,REDACTED DATA
45203,1900203673,18245.47,320316,REDACTED DATA,,H,,KR,100717,2074 Scapegoat Hill,,,REDACTED DATA
45203,1900203674,22754.36,320318,REDACTED DATA,,H,,KR,100731,2091 Scholes J&I Sch,,,REDACTED DATA
45203,1900203675,37015.3,320317,REDACTED DATA,,H,,KR,100743,2114 Scholes Village,,,REDACTED DATA
45203,1900203676,39658.18,320324,REDACTED DATA,,H,,KR,100690,2014 Shaw Cross I&N,,,REDACTED DATA
45203,1900203677,5425.93,320328,REDACTED DATA,,H,,KR,100733,2095 Shepley First S,,,REDACTED DATA
45203,1900203678,32304.32,320338,REDACTED DATA,,H,,KR,100805,3314 South Crosland,,,REDACTED DATA
45203,1900203679,203595.92,320190,REDACTED DATA,,H,,KR,100861,7010 Southgate Schoo,,,REDACTED DATA
45203,1900203680,33150.57,320342,REDACTED DATA,,H,,KR,100696,2028 Spring Grove J,,,REDACTED DATA
45203,1900203681,30777.72,320352,REDACTED DATA,,H,,KR,100809,3323 St John's J&I S,,,REDACTED DATA
45203,1900203682,29206.25,320353,REDACTED DATA,,H,,KR,100775,3003 St John's Infan,,,REDACTED DATA
45203,1900203683,25720.98,320358,REDACTED DATA,,H,,KR,100807,3321 St Peter's J I,,,REDACTED DATA
45203,1900203684,57196.95,470201,St Thomas CE (VC) Primary,,H,,KR,100801,3049 St Thomas Prima,,,SEA Reimb 2023-24 P6 3049
45203,1900203685,45426.57,320379,REDACTED DATA,,H,,KR,100777,3008 Thornhill Lees,,,REDACTED DATA
45203,1900203686,27030.65,320382,REDACTED DATA,,H,,KR,100789,3027 Thurstonland En,,,REDACTED DATA
45203,1900203687,15069.52,320402,REDACTED DATA,,H,,KR,100749,2125 Upperthong J&I,,,REDACTED DATA
45203,1900203688,64820.2,320406,REDACTED DATA,,H,,KR,100714,2068 Warwick Road J,,,REDACTED DATA
45203,1900203689,30572.49,320409,REDACTED DATA,,H,,KR,100719,2076 Wellhouse J&I S,,,REDACTED DATA
45203,1900203690,50795.48,320413,REDACTED DATA,,H,,KR,100692,2023 Westmoor Primar,,,REDACTED DATA
45203,1900203691,29837.11,320417,REDACTED DATA,,H,,KR,100826,3412 Whitechapel CE,,,REDACTED DATA
45203,1900203692,18530.68,320420,REDACTED DATA,,H,,KR,100720,2077 Wilberlee J&I S,,,REDACTED DATA
45203,1900203693,51535.83,320564,REDACTED DATA,,H,,KR,105357,2016 Windmill CE Pri,,,REDACTED DATA
45203,1900203694,372258.27,320176,REDACTED DATA,,H,,KR,100859,7001 Woodley School,,,REDACTED DATA
45203,1900203696,36753.97,320178,REDACTED DATA,,H,,KR,100845,4046 Holmfirth High,,,REDACTED DATA
45203,1900203697,24360.26,320236,REDACTED DATA,,H,,KR,100838,4009 Netherhall High,,,REDACTED DATA
45203,1900203698,23992.09,320256,REDACTED DATA,,H,,KR,100853,4801 North Huddersfi,,,REDACTED DATA
45203,1900203700,15627.17,320410,REDACTED DATA,,H,,KR,100847,4057 Westborough Hig,,,REDACTED DATA
45203,5106355858,4560,450204,Tetra Tec,01959704,H,3300139702,RE,663177,Spen Pool Developmen,,,
45204,101487659,1200,500115,Yorkshire Water Services,03778498,H,,AB,,,,,
45204,1900201325,522.87,500335,E.On Next Energy Limited,03782443,H,,KR,102607,BYRAM ARCADE,,,REDACTED PERSONAL DATA
45204,1900203714,4084,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45204,1900203715,6541,100253,Astor-Bannerman (Medical) Ltd,02849299,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45204,1900203716,2525,117307,Arrow Developments Ltd,12836814,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45204,1900203717,6273,103471,TK Access Solutions Ltd,1166449,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45204,1900203718,597.7,480154,Weightmans Llp,01386672,H,,KR,103868,Public Liability Gen,,,02194826
45204,1900203719,910,480154,Weightmans Llp,01386672,H,,KR,103868,Public Liability Gen,,,763
45204,1900203720,47000,480945,Thompsons Solicitors - No.1 Office,,H,,KR,103866,Employers Liability,,,Gardner/N18H1119
45204,1900203721,1524,117372,DAC Beachcroft,,H,,KR,103866,Employers Liability,,,03-10265685
45204,1900203726,5779,113945,Dearnley Properties,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45204,1900203728,2781.17,103441,Telent Technology Services Ltd,,H,,KR,662112,Feasability Public A,,,Telent Technology Services Ltd VAL 94
45204,1900203729,843.02,103441,Telent Technology Services Ltd,,H,,KR,102189,Signals Maintenance,,,Telent Technology Services Ltd VAL 94
45204,1900203730,856.53,103441,Telent Technology Services Ltd,,H,,KR,103381,REINSTATEMENTS(53AC),,,Telent Technology Services Ltd VAL 94
45204,1900203731,1105.59,103441,Telent Technology Services Ltd,,H,,KR,666080,,,,Telent Technology Services Ltd VAL 94
45205,1700023264,-2000,340606,Yorkshire Building Contractors Ltd,9455664,S,,KG,104778,ZZ Balance Sheet,,,
45205,1700023265,-800,340606,Yorkshire Building Contractors Ltd,9455664,S,,KG,104778,ZZ Balance Sheet,,,
45205,1900203732,5837.62,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45208,1900203743,7887.67,100918,D. Croft & Son Ltd,04662342,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45208,1900203744,6360,340370,Wm Projects Ltd,06627089,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45208,1900203773,617.85,108071,REDACTED PERSONAL DATA,06903140,H,,KR,106977,,,,REDACTED PERSONAL DATA
45208,1900203776,199523.12,108071,REDACTED PERSONAL DATA,06903140,H,,KR,104084,NK Domic Supp (Mews),,,REDACTED PERSONAL DATA
45208,5106357170,1044744.91,103190,SUEZ Recycling and Rcovery UK Ltd (,02291198,H,,RE,664777,,,,Waste Disposal Contract EFW Maintenance
45209,1900203777,2947.51,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45209,1900203779,1470,116721,REDACTED PERSONAL DATA,,H,,KR,100037,Assessment & Int Nth,,,REDACTED PERSONAL DATA
45209,1900203780,27854.33,103441,Telent Technology Services Ltd,,H,,KR,666396,,,,Telent Technology Services Ltd VAL 95
45209,1900203781,2952,102223,Joinery Stockists Ltd,00711068,H,,KR,106995,,,,
45210,101484880,-700,113618,Euromunicipal Ltd,,S,,AB,,,,,
45210,1700023240,-550,113618,Euromunicipal Ltd,,S,,KG,103372,Workshops,,,
45210,1900203783,717.95,209192,REDACTED DATA,,H,,KR,105998,Fostering Placements,,,REDACTED DATA
45211,101480774,-531.33,101631,Leeds Commercial Ltd,00587618,S,,AB,,,,,
45211,1900203241,163414.18,430131,REDACTED DATA,,H,,KR,103657,NDC,,,REDACTED DATA
45211,1900203789,750,410201,REDACTED PERSONAL DATA,,H,,KR,100299,Free ErlyYrsEdu(PVI),,,REDACTED PERSONAL DATA
45211,1900203790,750,410201,REDACTED PERSONAL DATA,,H,,KR,100278,2 Year Old Funding,,,REDACTED PERSONAL DATA
45211,1900203796,212455.51,330344,Castle Hill School (A),,H,,KR,106675,,,,Oct 2023 Funding Payment No 7
45211,1900203797,8661.67,330344,Castle Hill School (A),,H,,KR,100894,Castle Hill School P,,,Affordabililty Gap Oct 2023 C-Hill
45211,1900203798,151115.46,320685,REDACTED DATA,,H,,KR,106675,,,,REDACTED DATA
45211,5106357725,2785.93,450020,Faithful+Gould Limited,00755613,H,3300237924,RE,664472,Fire Safety Works,,,
45211,5106357855,7040,204505,REDACTED DATA,,H,3300290054,RE,663177,Spen Pool Developmen,,,REDACTED DATA
45212,1900203821,1788.5,480105,Kennedy Law Llp,,H,,KR,103867,Publ Liability Hways,,,102
45212,1900203822,689.5,480105,Kennedy Law Llp,,H,,KR,103866,Employers Liability,,,1991
45212,1900203823,611.5,480105,Kennedy Law Llp,,H,,KR,103868,Public Liability Gen,,,274
45212,1900203824,549.5,480105,Kennedy Law Llp,,H,,KR,103868,Public Liability Gen,,,1734
45212,1900203827,5932,480154,Weightmans Llp,01386672,H,,KR,103868,Public Liability Gen,,,764
45212,1900203829,9405.37,100918,D. Croft & Son Ltd,04662342,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45212,1900203830,6464,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45212,1900203831,6164,113318,Harrison Property Solutions Ltd,07606873,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45212,1900203833,8176.99,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45212,1900203834,6936,113945,Dearnley Properties,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45212,1900203835,6380,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45212,1900203836,3238.5,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45212,1900203837,2710,102789,Prism UK Medical Ltd,04992349,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45212,1900203839,1950,118219,Khans Cabs Ltd,14007226,H,,KR,100068,LAC 0-18 Team,,,Khans Cabs Ltd (K227822) - one off
45212,1900203840,504,103802,Bradley Wood Scout Camp (WYS Tradin,04639375,H,,KR,100069,Leaving Care 18-21 (,,,Bradley Woods - One off
45212,1900203842,1114,480202,Ramsdens Solicitors,,H,,KR,100037,Assessment & Int Nth,,,SGO Ad Ramsdens 2027591 Evid/atten
45212,1900203845,626.44,208636,REDACTED DATA,,H,,KR,100085,Guardianship Orders,,,REDACTED DATA
45215,1700023304,-832.57,112221,Scarab Sweepers Ltd,01823459,S,,KG,103372,Workshops,,,
45215,1700023310,-609,340312,Stewart Plastering Llp,,S,,KG,104778,ZZ Balance Sheet,,,
45215,1900203734,25631.41,330057,HMRC Cumbernauld,,H,,KR,104778,ZZ Balance Sheet,,,KMC CIS TAX 05/10/23
45215,1900203801,531,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAYLNMN ALEVY06
45215,1900203802,587,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAY31MW ALEVY06
45215,1900203804,129849,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAYKMC ALEVY06
45215,1900203847,2158.49,500365,EDF Energy,2228297,H,,KR,104969,Dewsbury Moor Ch Ctr,,,EDF 1661173742 010823 - 310823 Dewsbury
45215,1900203849,1327.83,500365,EDF Energy,2228297,H,,KR,106575,,,,EDF 7596745270 010523 - 310523 CFM South
45215,1900203850,1327.83,500365,EDF Energy,2228297,H,,KR,106575,,,,EDF 7596745270 010723 - 310723 CFM South
45215,1900203851,1327.83,500365,EDF Energy,2228297,H,,KR,106575,,,,EDF 7596745270 010823 - 310823 CFM South
45215,1900203852,1327.68,500365,EDF Energy,2228297,H,,KR,106575,,,,
45215,1900203853,1327.68,500365,EDF Energy,2228297,H,,KR,106575,,,,
45215,1900203855,718.07,108071,REDACTED PERSONAL DATA,06903140,H,,KR,106977,,,,REDACTED PERSONAL DATA
45215,1900203857,234009.35,108071,REDACTED PERSONAL DATA,06903140,H,,KR,104084,NK Domic Supp (Mews),,,REDACTED PERSONAL DATA
45215,1900203861,3920.2,320019,REDACTED DATA,,H,,KR,100912,Union Duties - NASUW,,,REDACTED DATA
45215,1900203862,990,219886,REDACTED DATA,,H,,KR,100040,Assessment & Int Sth,,,REDACTED DATA
45215,1900203863,1620,103475,Tidywaste Skip Service,,H,,KR,106980,,,,
45215,1900203865,750.37,100242,Sunbelt Rentals Limited,00444569,H,,KR,106975,,,,
45215,1900203866,6177.39,117738,Care & Repair (Leeds) Ltd,IP25858R,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45215,5106358402,11995,580000,Post Office Ltd,,H,,RE,103363,Fleet,,,
45216,1700020014,-2234.19,340708,IAG Developments,05073636,S,,KG,,,,,
45216,1900203867,4450,320018,REDACTED DATA,,H,,KR,100253,Key Stage 4 Placemen,,,REDACTED DATA
45216,1900203870,7074.59,100918,D. Croft & Son Ltd,04662342,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45216,1900203871,6190,201120,REDACTED DATA,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45216,1900203872,7421,340129,Geckops Ltd t/a Gecko Property Solu,06492160,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45216,1900203875,30910.42,480124,REDACTED PERSONAL DATA,,H,,KR,100061,Fam & Friend Carer,,,REDACTED DATA
45216,1900203876,1415.91,400052,REDACTED PERSONAL DATA,,H,,KR,100086,Child Arrangement Or,,,REDACTED PERSONAL DATA
45216,1900203906,912,218382,REDACTED DATA,,H,,KR,103360,SPECIAL SCHOOL TRANS,,,REDACTED DATA
45216,5106358830,11823.54,109380,AHR Building Consultancy,,H,3300316369,RE,663118,Byram Arcade-Roof Re,,,
45216,5106358861,9700,204505,REDACTED DATA,,H,3300290053,RE,663177,Spen Pool Developmen,,,REDACTED DATA
45217,1900204025,1144.77,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,104906,Oakwell Hall Museum,,,28040468 010323-310323 Oakwell Country
45217,1900204026,3663.03,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,105187,HC Honley Reins,,,28040533 010223-280223 HC Honley Reins
45217,1900204027,3763.08,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,105187,HC Honley Reins,,,28040533 010323-310323 HC Honley Reins
45217,1900204028,509.32,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,106575,,,,G3172223 011021-311021 Car Park TM - Sou
45217,1900204030,955.74,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,106575,,,,G3172223 011122-301122 Car Park TM - Sou
45217,1900204031,1023.13,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,106575,,,,G3172223 011222-311222 Car Park TM - Sou
45217,1900204032,1129.02,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,106575,,,,G3172223 010123-310123 Car Park TM - Sou
45217,1900204033,1008.32,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,106575,,,,G3172223 010223-280223 Car Park TM - Sou
45217,1900204034,1106.51,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,106575,,,,G3172223 010323-310323 Car Park TM - Sou
45217,1900204060,2300,203306,REDACTED DATA,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45217,1900204061,6930,113318,Harrison Property Solutions Ltd,07606873,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45217,1900204062,4839,103345,Stone & Copley,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45217,1900204063,4055.36,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45217,1900204064,4562.49,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45217,1900204065,4930,100032,1St Ability Ltd,06853960,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45217,1900204074,661.72,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103438,SL MAIN-FAULTS,,,NPG YD20399848 SL188 48969
45217,1900204075,2835.72,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,663899,Crosland Moor & Neth,,,NPG YD20410190 SL188 49549
45217,1900204076,845.85,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,663899,Crosland Moor & Neth,,,NPG YD20410192 SL188 49551
45217,1900204077,777.39,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,663899,Crosland Moor & Neth,,,NPG YD20410197 SL188 49553
45217,1900204078,2102.46,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,663899,Crosland Moor & Neth,,,NPG YD20410199 SL188 49554
45217,1900204079,2126.79,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,663899,Crosland Moor & Neth,,,NPG YD20410208 SL188 49557
45217,1900204080,777.39,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,663899,Crosland Moor & Neth,,,NPG YD20410210 SL188 49558
