Payment Date,Transaction Number,Amount Excluding VAT,Vendor Number,Vendor Name,Company Number,Debit/Credit Indicator,PO Number,Document Type,Cost Centre,Cost Centre Description,Proclass Code,Proclass Description,Purpose of Spend
45233,1900204771,13741.31,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20413500 SL 192 49882
45233,1900204773,5724,330116,TV Licensing (Multiple Licences TVL,,H,,KR,100928,Schools HQ / Central,,,Oct 2023 Kirklees Group TV Licence
45233,1900204778,1150,218971,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45236,1900204785,3246.71,102789,Prism UK Medical Ltd,04992349,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45236,1900204786,5240,201120,REDACTED DATA,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45236,1900204788,6145,103506,Closomat Ltd,02489536,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45236,1900204796,690.86,108071,REDACTED PERSONAL DATA,06903140,H,,KR,103422,MAINTENANCE DESIGN,,,REDACTED PERSONAL DATA
45236,1900204798,205397.72,108071,REDACTED PERSONAL DATA,06903140,H,,KR,103553,Cleansing Management,,,REDACTED PERSONAL DATA
45236,1900204799,5070,214568,REDACTED DATA,,H,,KR,100040,Assessment & Int Sth,,,REDACTED DATA
45236,1900204800,6375,682141,REDACTED PERSONAL DATA,,H,,KR,100054,External Residential,,,REDACTED PERSONAL DATA
45236,1900204801,881.38,103441,Telent Technology Services Ltd,,H,,KR,103381,REINSTATEMENTS(53AC),,,Telent Technology Services Ltd VAL 102
45236,1900204802,7726.65,103441,Telent Technology Services Ltd,,H,,KR,102189,Signals Maintenance,,,Telent Technology Services Ltd VAL 102
45236,1900204803,2508.43,103441,Telent Technology Services Ltd,,H,,KR,103387,MNT ACCDNT DAM(56AC),,,Telent Technology Services Ltd VAL 102
45236,5106362824,1044744.91,103190,SUEZ Recycling and Rcovery UK Ltd (,02291198,H,,RE,664777,,,,Waste Disposal Contract EFW Maintenance
45236,5106362925,932.2,420054,Mount Taxis,,H,3300212748,RE,100081,Woodlands,,,
45236,5106362927,883.2,420054,Mount Taxis,,H,3300212748,RE,100081,Woodlands,,,
45237,1700023428,-1825.17,340776,Hinko Construction Ltd,9927180,S,,KG,103411,GM-RETENTIONS,,,Hinko Construction Ltd VAL 1
45237,1900204804,4442.93,103441,Telent Technology Services Ltd,,H,,KR,103384,MAINT EXTR WKS(59AC),,,Telent Technology Services Ltd VAL 103
45237,1900204807,5070.39,103441,Telent Technology Services Ltd,,H,,KR,103384,MAINT EXTR WKS(59AC),,,Telent Technology Services Ltd VAL 104
45237,1900204808,1441.87,440600,Stilwell & Singleton LLP,,H,,KR,100037,Assessment & Int Nth,,,Stilwell & Singleton re 2017071
45237,1900204809,18743.12,103441,Telent Technology Services Ltd,,H,,KR,666396,,,,Telent Technology Services Ltd VAL 97
45237,1900204810,30903.92,103441,Telent Technology Services Ltd,,H,,KR,666555,,,,Telent Technology Services Ltd VAL 97
45237,1900204811,36503.47,340776,Hinko Construction Ltd,9927180,H,,KR,666058,,,,Hinko Construction Ltd VAL 1
45237,1900204821,4549.95,205114,REDACTED DATA,7926746,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45237,1900204823,7576.36,100918,D. Croft & Son Ltd,04662342,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45237,1900204825,11400,102007,P & S McGowan Builders Ltd,04847147,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45237,1900204826,3696,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45237,1900204827,6828.97,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45237,1900204828,5113.2,118212,Rose Joinery (AT),,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45237,1900204829,5203,103471,TK Access Solutions Ltd,1166449,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45237,1900204830,847.8,400528,REDACTED PERSONAL DATA,,H,,KR,105998,Fostering Placements,,,REDACTED PERSONAL DATA
45237,5106363270,2540,116523,Bowman Riley Architects Ltd,4902632,H,3300285784,RE,665510,,,,
45238,1700023429,-233610.72,390042,REDACTED PERSONAL DATA,,S,,KG,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45238,1700023430,-4215.6,390042,REDACTED PERSONAL DATA,,S,,KG,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45238,1700023433,1357.5,109255,Methodist Homes Nursing and Residen,,H,,KA,,,,,
45238,1900204822,950,340370,Wm Projects Ltd,06627089,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45238,1900204831,661,480154,Weightmans Llp,01386672,H,,KR,103868,Public Liability Gen,,,770
45238,1900204832,2911.5,480154,Weightmans Llp,01386672,H,,KR,103868,Public Liability Gen,,,1269
45238,1900204833,595,480105,Kennedy Law Llp,,H,,KR,103868,Public Liability Gen,,,1364
45238,1900204834,636.5,480105,Kennedy Law Llp,,H,,KR,103867,Publ Liability Hways,,,2167
45238,1900204836,536,480105,Kennedy Law Llp,,H,,KR,103868,Public Liability Gen,,,274
45238,1900204837,1000,112788,Graysons Solicitors,,H,,KR,103868,Public Liability Gen,,,2004
45238,1900204838,237826.32,390042,REDACTED PERSONAL DATA,,H,,KR,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45238,1900204839,1811.43,500205,Drax Energy Solutions Limited,05893966,H,,KR,106962,,,,10-12 New St 010523 310523 C678967
45238,1900204840,1884.96,500205,Drax Energy Solutions Limited,05893966,H,,KR,106962,,,,10-12 New St 010623 300623 C678967
45238,1900204841,1820.36,500205,Drax Energy Solutions Limited,05893966,H,,KR,106962,,,,10-12 New St 010723 310723 C678967
45238,1900204842,1798.72,500205,Drax Energy Solutions Limited,05893966,H,,KR,106962,,,,10-12 New St 010823 310823 C678967
45238,1900204843,1664.22,500205,Drax Energy Solutions Limited,05893966,H,,KR,106962,,,,10-12 New St 010923 310923 C678967
45238,1900204854,2525,206372,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45238,5106363559,7088.45,340627,Jupiter Construction Ltd,10267095,H,3300285659,RE,665894,,,,
45238,5700141338,500,6141811,REDACTED PERSONAL DATA,,H,,XD,,,,,
45239,101493118,-607.6,102968,Riverside Truck Rental Ltd,03190863,S,,AB,,,,,
45239,101493374,-506.84,102968,Riverside Truck Rental Ltd,03190863,S,,AB,,,,,
45239,101501460,-1089.32,102392,Wider Plan Ltd,,S,,AB,,,,,
45239,1900204855,980,116721,REDACTED PERSONAL DATA,,H,,KR,100037,Assessment & Int Nth,,,REDACTED PERSONAL DATA
45239,1900204856,980,116721,REDACTED PERSONAL DATA,,H,,KR,100037,Assessment & Int Nth,,,REDACTED PERSONAL DATA
45239,1900204871,1500,410201,REDACTED PERSONAL DATA,,H,,KR,100278,2 Year Old Funding,,,REDACTED PERSONAL DATA
45239,1900204873,70076.39,103441,Telent Technology Services Ltd,,H,,KR,665626,,,,Telent Technology Services Ltd VAL 98
45239,1900204874,212455.51,330344,Castle Hill School (A),,H,,KR,106675,,,,Nov 2023 Funding Payment No 8
45239,1900204875,8661.67,330344,Castle Hill School (A),,H,,KR,100894,Castle Hill School P,,,REDACTED PERSONAL DATA
45239,1900204876,146530.1,320685,REDACTED DATA,,H,,KR,106675,,,,REDACTED DATA
45239,1900204877,4507.32,103441,Telent Technology Services Ltd,,H,,KR,102189,Signals Maintenance,,,Telent Technology Services Ltd VAL 105
45239,1900204878,3528.17,103441,Telent Technology Services Ltd,,H,,KR,666400,,,,Telent Technology Services Ltd VAL 105
45239,1900204879,1113.92,103441,Telent Technology Services Ltd,,H,,KR,666561,,,,Telent Technology Services Ltd VAL 105
45239,1900204881,990,340279,Redspeed International Ltd,05152563,H,,KR,103467,SPEED CAMERA MAINTCE,,,Redspeed International Ltd VAL 103
45240,1700023434,-1114527.91,117181,REDACTED PERSONAL DATA,,S,,KG,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45240,1700023435,-308848.59,117181,REDACTED PERSONAL DATA,,S,,KG,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45240,1700023441,-774.72,340360,Tim Watson Excavations,,S,,KG,104778,ZZ Balance Sheet,,,
45240,1700023454,-1831.76,500265,Business Stream,,S,,KG,107009,,,,Sycamore Gr 2992996/3519383 Apr Credit
45240,1900204883,1423376.5,117181,REDACTED PERSONAL DATA,,H,,KR,104185,OP Resid Place,,,REDACTED PERSONAL DATA
45240,1900204885,676.83,500265,Business Stream,,H,,KR,107009,,,,Church Gr 2992934/3550927 Oct
45240,1900204889,1834.84,500265,Business Stream,,H,,KR,107009,,,,Sycamore Gr 2992996/3550146 Oct
45240,1900204890,14743.81,500265,Business Stream,,H,,KR,107009,,,,Sycamore Gr 2992996/3520216 Apr-Sept
45240,1900204891,904.25,500265,Business Stream,,H,,KR,107009,,,,Brooklyn Gr 2993147/3519893 Apr-Sept
45240,1900204900,573.18,500265,Business Stream,,H,,KR,107009,,,,Roundway 2993790/3549856 Oct
45240,1900204906,3900,118219,Khans Cabs Ltd,14007226,H,,KR,100068,LAC 0-18 Team,,,Khans Cabs - one off
45240,1900204909,578,219048,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45243,1900204924,2614.49,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45243,1900204925,3170,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45243,1900204926,3417.99,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45243,1900204931,741.6,500117,British Gas Trading Limited,,H,,KR,105087,Comm Light Colne Val,,,St light 2 Beech Ave 22/01/21-22/09/23
45243,1900204933,4830,103224,John Smith Plumber,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45243,1900204935,5075,100032,1St Ability Ltd,06853960,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45243,1900204936,5216,118071,S Williams Home Improvements,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45243,1900204937,6893.55,100918,D. Croft & Son Ltd,04662342,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45243,1900204938,6691.9,340028,B&K Passmore Ltd,04164081,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45243,1900204939,1850,117350,RJS Construction,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45243,1900204940,3335,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45243,1900204941,5556.83,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45243,1900204942,6154.28,340028,B&K Passmore Ltd,04164081,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45243,1900204943,7591.2,113945,Dearnley Properties,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45243,1900204944,1850,102789,Prism UK Medical Ltd,04992349,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45243,1900204945,3994.8,340028,B&K Passmore Ltd,04164081,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45243,1900204946,990,340279,Redspeed International Ltd,05152563,H,,KR,103467,SPEED CAMERA MAINTCE,,,Redspeed International Ltd VAL 104
45243,1900204959,698.51,108071,REDACTED PERSONAL DATA,06903140,H,,KR,106977,,,,REDACTED PERSONAL DATA
45243,1900204961,188077.75,108071,REDACTED PERSONAL DATA,06903140,H,,KR,104079,CASTLE GRANGE,,,REDACTED PERSONAL DATA
45243,5106364442,101736.83,500077,Npower Ltd (Acc G317****),03653277,H,3300283712,RE,103448,ENERGY,,,
45243,5106364504,4375.58,340660,Hurst Stores & Interiors Ltd T/a Hu,01044173,H,3300283614,RE,665897,,,,
45244,1700023461,-7615.13,117306,REDACTED PERSONAL DATA,1102211,S,,KG,103376,Highways + Sewrs Wks,,,REDACTED PERSONAL DATA
45244,1700023465,-501.51,500265,Business Stream,,S,,KG,107009,,,,Wellington 2992369/3519391 Apr-May Cred
45244,1700023469,-6095.18,340324,Tarmac,,S,,KG,103376,Highways + Sewrs Wks,,,Tarmac Trading Ltd Int No 10
45244,1900203860,162370.31,430131,REDACTED DATA,,H,,KR,103657,NDC,,,REDACTED DATA
45244,1900204962,13773.88,117306,REDACTED PERSONAL DATA,1102211,H,,KR,666506,,,,REDACTED PERSONAL DATA
45244,1900204963,240063.73,117306,REDACTED PERSONAL DATA,1102211,H,,KR,666478,,,,REDACTED PERSONAL DATA
45244,1900204975,1219.77,500265,Business Stream,,H,,KR,106993,,,,Beck Ln 2992022/3520756 May-Sep
45244,1900204978,2418.95,500265,Business Stream,,H,,KR,107009,,,,Denham Ct 2992251/3520519 Apr-Sept
45244,1900204981,3546.96,500265,Business Stream,,H,,KR,107009,,,,Wellington Ct 2992369/3520645 May-Sept
45244,1900204982,622.98,500265,Business Stream,,H,,KR,107009,,,,Wellington Ct 2992369/3550837 Oct
45244,1900204983,911.59,500265,Business Stream,,H,,KR,107009,,,,Belmont Gr 2992399/3549462 Oct
45244,1900204985,1512.91,500265,Business Stream,,H,,KR,107009,,,,Edale Ave 2992427/3520355 May-Sept
45244,1900204987,580.31,500265,Business Stream,,H,,KR,107009,,,,Savile Cl 2992514/3549597 Oct
45244,1900204989,1016.44,500265,Business Stream,,H,,KR,107009,,,,Walker St 2992575/3549709 Oct
45244,1900204994,3628.44,340129,Geckops Ltd t/a Gecko Property Solu,06492160,H,,KR,106979,,,,
45244,1900204995,146628.55,340324,Tarmac,,H,,KR,666516,,,,Tarmac Trading Ltd Int No 10
45244,1900204996,56544.05,340324,Tarmac,,H,,KR,666105,,,,Tarmac Trading Ltd Int No 10
45244,1900205017,690,201770,REDACTED DATA,,H,,KR,103643,Court Costs,,,REDACTED DATA
45244,1900205018,1000,219941,REDACTED DATA,,H,,KR,103868,Public Liability Gen,,,REDACTED DATA
45244,1900205019,4260.88,480154,Weightmans Llp,01386672,H,,KR,103868,Public Liability Gen,,,765
45244,1900205020,59905,330334,Beaumont Primary Academy,,H,,KR,106677,,,,Beaumont SEN Autumn 23
45244,1900205021,8117,330358,The Mast Academy Trust T/A Birdsedg,,H,,KR,106677,,,,Birdsedge SEN Autumn 23
45244,1900205024,48128,320836,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205025,32139,320862,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205026,26869,320068,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205027,7987,320835,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205028,21148,330315,"Woodside Green, A SHARE Primary Aca",,H,,KR,106677,,,,Woodside Green SEN Autumn 23
45244,1900205029,57454,510093,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205030,39265,330471,Field Lane J I & N Academy,,H,,KR,106677,,,,Field Lane SEN Autumn 23
45244,1900205032,45991,330420,Healey J I & N Academy,,H,,KR,106677,,,,Healey SEN Autumn 23
45244,1900205033,13856,320626,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205034,26738,330440,Helme Church of England Academy,,H,,KR,106677,,,,Helme SEN Autumn 23
45244,1900205035,12179,320866,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205036,40607,320845,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205037,26781,330553,BPSCAT T/A Holy Spirit Heckmondwike,,H,,KR,106677,,,,Holy Spirit SEN Autumn 23
45244,1900205038,3259,330575,Learning Accord MAT T/a Kayes First,,H,,KR,106677,,,,Kayes Academy SEN Autumn 23
45244,1900205039,39779,320897,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205040,11914,320850,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205041,50909,320587,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205043,3948,330573,BMAT T/A Manorfield Infant & Nurser,,H,,KR,106677,,,,Manorfield SEN Autumn 23
45244,1900205044,15107,320827,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205046,5860,320826,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205047,14617,320830,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205048,10291,320861,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205049,5928,320860,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205050,79496,320670,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205051,18106,330557,BPSCAT T/A Our Lady Of Lourdes Hudd,,H,,KR,106677,,,,OLOL SEN Autumn 23
45244,1900205052,24220,320469,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205053,571,330340,Scissett C of E Academy,,H,,KR,106677,,,,ScissettF SEN Autumn 23
45244,1900205054,11119,330359,The Mast Academy Trust T/A Shelley,,H,,KR,106677,,,,ShelleyF SEN Autumn 23
45244,1900205055,6776,330343,Skelmanthorpe Academy,,H,,KR,106677,,,,Skelmanthorpe SEN Autumn 23
45244,1900205056,11050,330341,St Aidans CE Academy,,H,,KR,106677,,,,St Aidens SEN Autumn 23
45244,1900205057,13418,330563,BPSCAT T/A St Joseph’s Huddersfield,,H,,KR,106677,,,,St Josephs Hudds SEN Autumn 23
45244,1900205058,21901,330562,BPSCAT T/A St Joseph's Dewsbury,,H,,KR,106677,,,,St Josephs Dews SEN Autumn 23
45244,1900205059,18349,330567,BPSCAT T/A St Mary’s,,H,,KR,106677,,,,St Mary's SEN Autumn 23
45244,1900205060,15139,330554,BPSCAT T/A St Patricks Birstall,,H,,KR,106677,,,,St Pats Birstall SEN Autumn 23
45244,1900205061,25191,330558,BPSCAT T/A St Patrick's Hudds,,H,,KR,106677,,,,St Pats Hudds SEN Autumn 23
45244,1900205062,44162,330566,BPSCAT T/A St Paulinus,,H,,KR,106677,,,,St Paulinus SEN Autumn 23
45244,1900205063,29556,330345,Focus Academy Trust (UK) Ltd,,H,,KR,106677,,,,Thornhill J&I SEN Autumn 23
45244,1900205064,42916,320018,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205065,35414,320019,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205066,69306,320034,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205067,45577,320885,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205068,90571,320586,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205069,18987,320156,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205070,49840,320825,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205071,66375,320235,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205072,33634,330357,The Mast Academy Trust T/A Kirkburt,,H,,KR,106677,,,,KirkburtonM SEN Autumn 23
45244,1900205073,61326,320220,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205076,85441,320905,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205077,111228,320781,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205079,52120,330360,The Mast Academy Trust T/A Scissett,,H,,KR,106677,,,,Scissett Middle SEN Autumn 23
45244,1900205081,43530,320775,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205083,51382,320677,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45244,1900205084,31886,330574,SHARE MAT T/A Whitcliffe Mount,,H,,KR,106677,,,,Whitcliffe Mount SEN Autumn 23
45244,1900205085,6177,330600,Highburton CE First Academy School,,H,,KR,106677,,,,Highburton SEN Autumn 23
45244,1900205086,613,320950,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45245,1700023266,-1605.38,430031,REDACTED DATA,,S,,KG,101257,HD One,,,REDACTED DATA
45245,1700023478,10919.84,440585,NHS WEST YORKSHIRE ICB,,H,,KA,,,,,
45245,1900204820,16904.41,330057,HMRC Cumbernauld,,H,,KR,104778,ZZ Balance Sheet,,,KMC CIS Tax 05/11/2023
45245,1900204905,129689,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAYKMC ALEVY07
45245,1900205087,96778,320810,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45245,1900205088,72946,510138,REDACTED DATA,,H,,KR,106677,,,,REDACTED DATA
45245,5106365081,638.86,340262,Preston Electrical Ltd,03093633,H,3300283616,RE,665896,,,,
45250,1700023481,-3670.97,117306,REDACTED PERSONAL DATA,1102211,S,,KG,103376,Highways + Sewrs Wks,,,REDACTED PERSONAL DATA
45250,1700023482,-885.91,117498,Multipave NW Ltd,06143226,S,,KG,103376,Highways + Sewrs Wks,,,Multipave NW Ltd Int 5
45250,1700023490,-603,340326,J Taylor Plant Hire,,S,,KG,104778,ZZ Balance Sheet,,,
45250,1900204902,547,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAYLNMN ALEVY07
45250,1900204903,580,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAY31MW ALEVY07
45250,1900205109,122365.77,117306,REDACTED PERSONAL DATA,1102211,H,,KR,666108,,,,REDACTED PERSONAL DATA
45250,1900205110,29530.3,117498,Multipave NW Ltd,06143226,H,,KR,665703,,,,Multipave NW Ltd Int 5
45250,1900205111,3920.2,320019,REDACTED DATA,,H,,KR,100912,Union Duties - NASUW,,,REDACTED DATA
45250,1900205114,1551.03,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,102742,CIVIC CENTRE III,,,28040028 010423-310723 Civic Centre 3
45250,1900205118,1638.89,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,107449,,,,A0010256708 010423-300423 Units 9 & 10 R
45250,1900205119,916.16,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,107449,,,,A0010256708 010723-310723 Units 9 & 10 R
45250,1900205120,1468.55,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,107449,,,,A0010256708 010523-310523 Units 9 & 10 R
45250,1900205121,1330.76,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,107449,,,,A0010256708 010623-300623 Units 9 & 10 R
45250,1900205131,10488.63,100918,D. Croft & Son Ltd,04662342,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45250,1900205132,3260.7,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45250,1900205133,6120,201120,REDACTED DATA,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45250,1900205134,2805,102789,Prism UK Medical Ltd,04992349,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45250,1900205135,3260,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45250,1900205136,3246,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
