Directorate,Department,Expenditure Type,Ref.Doc.1,Vendor Name,Expenditure Amount (exc VAT),Payment Date
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090692957,Brownlow Enterprises Ltd,"2,121.67",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090692958,Brownlow Enterprises Ltd,"1,570.62",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090692963,Brownlow Enterprises Ltd,"1,606.06",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693516,Karuna Manor,"3,935.71",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693517,Karuna Manor,"6,214.29",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693523,TORRINGTON HOMES,"3,800.00",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693525,TORRINGTON HOMES,"3,800.00",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693527,TORRINGTON HOMES,"2,211.80",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693531,Green Trees Care Home,"4,101.47",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693542,Brownlow Enterprises Ltd,"3,857.14",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693653,EASTSIDE HOUSE CARE HOME,"3,920.00",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693655,Westbourne Care Home,"7,407.43",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693666,Avon Lodge UK Ltd,"3,728.57",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693668,TORRINGTON HOMES,"3,935.71",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693672,TORRINGTON HOMES,"2,442.86",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693673,TORRINGTON HOMES,"4,207.14",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693674,TORRINGTON HOMES,"4,071.43",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693675,TORRINGTON HOMES,"4,071.43",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693676,TORRINGTON HOMES,"3,800.00",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693678,TORRINGTON HOMES,"4,207.14",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693679,TORRINGTON HOMES,"3,935.71",21/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693714,Acacia Lodge Care Home Ltd,"4,071.43",22/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693715,Acacia Lodge Care Home Ltd,"4,207.14",22/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693719,Brownlow Enterprises Ltd,"4,207.14",22/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693892,DENVILLE HALL,"6,364.20",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693897,THE CHRISTIAN CARE TRUST,"4,039.12",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693899,Green Trees Care Home,"4,101.47",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693935,TORRINGTON HOMES,"4,071.43",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693936,TORRINGTON HOMES,"4,207.14",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693937,TORRINGTON HOMES,"4,071.43",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693938,TORRINGTON HOMES,"2,171.43",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693940,Brownlow Enterprises Ltd,"3,571.14",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693942,Brownlow Enterprises Ltd,"3,550.43",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693943,Brownlow Enterprises Ltd,"3,807.29",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693944,Brownlow Enterprises Ltd,"3,952.29",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693945,Brownlow Enterprises Ltd,"3,807.29",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693946,Brownlow Enterprises Ltd,"3,807.29",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693947,Brownlow Enterprises Ltd,"3,343.29",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693948,Brownlow Enterprises Ltd,"3,935.71",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693949,Brownlow Enterprises Ltd,"3,935.71",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693950,Brownlow Enterprises Ltd,"3,550.43",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693951,Brownlow Enterprises Ltd,"3,571.14",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693952,Brownlow Enterprises Ltd,"3,935.71",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693953,Brownlow Enterprises Ltd,"3,550.43",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090693996,Hillyfield Rest Home Limited,"4,557.06",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090694008,B & M CARE,"3,935.71",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090694009,B & M CARE,"4,018.57",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090694011,B & M CARE,"4,971.43",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090694016,NIGHTINGALE HOUSE,"3,687.14",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090694017,NIGHTINGALE HOUSE,"3,538.00",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090694018,NIGHTINGALE HOUSE,"3,687.14",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090694019,NIGHTINGALE HOUSE,"3,579.43",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090694020,NIGHTINGALE HOUSE,"3,935.71",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090694030,Bupa Care Homes (AKW) Limited,"3,400.00",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090694032,Bupa Care Homes (AKW) Limited,"3,400.00",23/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090694131,MEERA NURSING HOME LIMITED,"3,745.14",26/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090694132,B & M CARE,"3,521.43",26/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090694133,MEERA NURSING HOME LIMITED,"3,513.14",26/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090694137,Newgrange of Cheshunt Ltd,"3,513.14",26/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695343,Hillyfield Rest Home Limited,"4,557.06",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695656,THE WOODSIDE HOME,"3,400.00",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695657,THE WOODSIDE HOME,"2,800.00",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695658,THE WOODSIDE HOME,"3,200.00",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695659,THE WOODSIDE HOME,"3,200.00",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695660,THE WOODSIDE HOME,"2,676.00",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695661,THE WOODSIDE HOME,"2,540.00",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695662,EASTSIDE HOUSE CARE HOME,"3,800.00",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695665,EASTSIDE HOUSE CARE HOME,"3,800.00",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695666,EASTSIDE HOUSE CARE HOME,"3,720.00",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695667,EASTSIDE HOUSE CARE HOME,"3,800.00",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695668,EASTSIDE HOUSE CARE HOME,"3,800.00",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695669,EASTSIDE HOUSE CARE HOME,"3,800.00",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695670,ANASTASIA LODGE,"3,620.00",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695691,Avon Lodge UK Ltd,"3,985.71",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695703,Brownlow Enterprises Ltd,"4,069.86",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695704,Brownlow Enterprises Ltd,"4,069.86",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695706,Brownlow Enterprises Ltd,"3,817.43",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695707,Brownlow Enterprises Ltd,"3,795.29",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695709,Brownlow Enterprises Ltd,"4,224.86",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695710,Brownlow Enterprises Ltd,"4,069.86",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695711,Brownlow Enterprises Ltd,"3,573.86",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695712,Brownlow Enterprises Ltd,"4,207.14",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695717,EASTSIDE HOUSE CARE HOME,"2,714.26",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695718,EASTSIDE HOUSE CARE HOME,"2,850.00",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695719,EASTSIDE HOUSE CARE HOME,"3,587.14",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695720,EASTSIDE HOUSE CARE HOME,"3,664.29",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695722,EASTSIDE HOUSE CARE HOME,560.00,28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695723,EASTSIDE HOUSE CARE HOME,"3,528.57",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695724,EASTSIDE HOUSE CARE HOME,"2,442.86",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090695726,EASTSIDE HOUSE CARE HOME,"3,920.00",28/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685522,Mayfair Homecare Ltd,"1,335.60",01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685524,Mayfair Homecare Ltd,"1,335.60",01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685525,Mayfair Homecare Ltd,"1,335.60",01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685526,Mayfair Homecare Ltd,"1,335.60",01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685527,Mayfair Homecare Ltd,"1,335.60",01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685528,Mayfair Homecare Ltd,74.20,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685530,Mayfair Homecare Ltd,328.60,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685531,Mayfair Homecare Ltd,148.40,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685534,Mayfair Homecare Ltd,592.57,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685535,Mayfair Homecare Ltd,445.20,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685538,Eleanor Nursing & Social Care Ltd,400.05,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685539,Eleanor Nursing & Social Care Ltd,466.73,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685540,Eleanor Nursing & Social Care Ltd,100.01,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685541,Eleanor Nursing & Social Care Ltd,166.69,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685542,Eleanor Nursing & Social Care Ltd,66.68,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685544,Eleanor Nursing & Social Care Ltd,28.58,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685545,Eleanor Nursing & Social Care Ltd,266.70,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685546,Eleanor Nursing & Social Care Ltd,119.06,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685547,Eleanor Nursing & Social Care Ltd,66.68,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685548,Eleanor Nursing & Social Care Ltd,19.05,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685550,Eleanor Nursing & Social Care Ltd,166.69,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685552,Eleanor Nursing & Social Care Ltd,233.36,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685554,Eleanor Nursing & Social Care Ltd,95.25,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685557,Eleanor Nursing & Social Care Ltd,219.08,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685558,Eleanor Nursing & Social Care Ltd,228.60,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685559,Eleanor Nursing & Social Care Ltd,19.05,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685560,Eleanor Nursing & Social Care Ltd,200.03,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685561,Eleanor Nursing & Social Care Ltd,100.01,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685563,Eleanor Nursing & Social Care Ltd,514.35,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685564,Eleanor Nursing & Social Care Ltd,133.35,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685565,Eleanor Nursing & Social Care Ltd,28.58,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685567,Eleanor Nursing & Social Care Ltd,47.63,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685568,Eleanor Nursing & Social Care Ltd,66.68,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685569,Eleanor Nursing & Social Care Ltd,85.73,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685570,Eleanor Nursing & Social Care Ltd,100.01,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685571,Eleanor Nursing & Social Care Ltd,"1,276.35",01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685572,Eleanor Nursing & Social Care Ltd,171.45,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685573,Eleanor Nursing & Social Care Ltd,280.99,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685576,Eleanor Nursing & Social Care Ltd,447.68,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685577,Eleanor Nursing & Social Care Ltd,42.86,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685578,Eleanor Nursing & Social Care Ltd,85.73,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685581,Eleanor Nursing & Social Care Ltd,285.75,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685582,Eleanor Nursing & Social Care Ltd,219.08,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685583,Eleanor Nursing & Social Care Ltd,233.36,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685585,Eleanor Nursing & Social Care Ltd,209.55,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685586,Eleanor Nursing & Social Care Ltd,385.76,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685587,Eleanor Nursing & Social Care Ltd,47.63,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685588,Eleanor Nursing & Social Care Ltd,166.69,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685589,Eleanor Nursing & Social Care Ltd,90.49,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685590,Eleanor Nursing & Social Care Ltd,114.30,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685592,Eleanor Nursing & Social Care Ltd,200.03,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685593,Eleanor Nursing & Social Care Ltd,214.31,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685594,Eleanor Nursing & Social Care Ltd,100.01,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685596,Eleanor Nursing & Social Care Ltd,71.44,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685597,Eleanor Nursing & Social Care Ltd,133.35,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685598,Eleanor Nursing & Social Care Ltd,762.00,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685599,Eleanor Nursing & Social Care Ltd,180.98,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685601,Eleanor Nursing & Social Care Ltd,47.63,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685602,Eleanor Nursing & Social Care Ltd,138.11,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685603,Eleanor Nursing & Social Care Ltd,400.05,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685606,Eleanor Nursing & Social Care Ltd,114.30,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685607,Eleanor Nursing & Social Care Ltd,166.69,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685609,Eleanor Nursing & Social Care Ltd,266.70,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685610,Eleanor Nursing & Social Care Ltd,166.69,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685614,Eleanor Nursing & Social Care Ltd,400.05,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685615,Eleanor Nursing & Social Care Ltd,466.73,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685616,Eleanor Nursing & Social Care Ltd,100.01,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685617,Eleanor Nursing & Social Care Ltd,100.01,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685618,Eleanor Nursing & Social Care Ltd,66.68,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685620,Eleanor Nursing & Social Care Ltd,19.05,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685621,Eleanor Nursing & Social Care Ltd,266.70,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685622,Eleanor Nursing & Social Care Ltd,66.68,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685623,Eleanor Nursing & Social Care Ltd,19.05,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685625,Eleanor Nursing & Social Care Ltd,119.06,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685627,Eleanor Nursing & Social Care Ltd,233.36,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685629,Eleanor Nursing & Social Care Ltd,57.15,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685633,Eleanor Nursing & Social Care Ltd,219.08,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685634,Eleanor Nursing & Social Care Ltd,219.08,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685635,Eleanor Nursing & Social Care Ltd,19.05,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685636,Eleanor Nursing & Social Care Ltd,304.80,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685637,Eleanor Nursing & Social Care Ltd,100.01,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685639,Eleanor Nursing & Social Care Ltd,190.50,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685640,Eleanor Nursing & Social Care Ltd,133.35,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685641,Eleanor Nursing & Social Care Ltd,19.05,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685643,Eleanor Nursing & Social Care Ltd,57.15,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685644,Eleanor Nursing & Social Care Ltd,71.44,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685645,Eleanor Nursing & Social Care Ltd,85.73,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685646,Eleanor Nursing & Social Care Ltd,"1,171.58",01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685647,Eleanor Nursing & Social Care Ltd,57.15,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685648,Eleanor Nursing & Social Care Ltd,280.99,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685652,Eleanor Nursing & Social Care Ltd,428.63,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685653,Eleanor Nursing & Social Care Ltd,42.86,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685654,Eleanor Nursing & Social Care Ltd,85.73,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685657,Eleanor Nursing & Social Care Ltd,285.75,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685658,Eleanor Nursing & Social Care Ltd,238.13,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685659,Eleanor Nursing & Social Care Ltd,233.36,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685661,Eleanor Nursing & Social Care Ltd,180.98,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685662,Eleanor Nursing & Social Care Ltd,157.16,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685663,Eleanor Nursing & Social Care Ltd,19.05,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685664,Eleanor Nursing & Social Care Ltd,142.88,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685665,Eleanor Nursing & Social Care Ltd,109.54,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685666,Eleanor Nursing & Social Care Ltd,76.20,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685668,Eleanor Nursing & Social Care Ltd,133.35,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685669,Eleanor Nursing & Social Care Ltd,66.68,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685670,Eleanor Nursing & Social Care Ltd,85.73,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685672,Eleanor Nursing & Social Care Ltd,57.15,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685673,Eleanor Nursing & Social Care Ltd,95.25,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685674,Eleanor Nursing & Social Care Ltd,762.00,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685675,Eleanor Nursing & Social Care Ltd,114.30,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685677,Eleanor Nursing & Social Care Ltd,138.11,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685678,Eleanor Nursing & Social Care Ltd,400.05,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685681,Eleanor Nursing & Social Care Ltd,57.15,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685682,Eleanor Nursing & Social Care Ltd,166.69,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685684,Eleanor Nursing & Social Care Ltd,119.06,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685689,Eleanor Nursing & Social Care Ltd,400.05,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685690,Eleanor Nursing & Social Care Ltd,466.73,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685691,Eleanor Nursing & Social Care Ltd,100.01,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685692,Eleanor Nursing & Social Care Ltd,200.03,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685693,Eleanor Nursing & Social Care Ltd,66.68,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685695,Eleanor Nursing & Social Care Ltd,19.05,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685696,Eleanor Nursing & Social Care Ltd,266.70,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685697,Eleanor Nursing & Social Care Ltd,142.88,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685698,Eleanor Nursing & Social Care Ltd,66.68,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685699,Eleanor Nursing & Social Care Ltd,19.05,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685701,Eleanor Nursing & Social Care Ltd,142.88,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685703,Eleanor Nursing & Social Care Ltd,233.36,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685705,Eleanor Nursing & Social Care Ltd,114.30,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685709,Eleanor Nursing & Social Care Ltd,219.08,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685710,Eleanor Nursing & Social Care Ltd,228.60,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685711,Eleanor Nursing & Social Care Ltd,19.05,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685712,Eleanor Nursing & Social Care Ltd,533.40,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685713,Eleanor Nursing & Social Care Ltd,100.01,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685715,Eleanor Nursing & Social Care Ltd,600.08,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685716,Eleanor Nursing & Social Care Ltd,133.35,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685717,Eleanor Nursing & Social Care Ltd,28.58,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685719,Eleanor Nursing & Social Care Ltd,66.68,01/02/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090685720,Eleanor Nursing & Social Care Ltd,100.01,01/02/2024
