Directorate,Department,Expenditure Type,Ref.Doc.1,Vendor Name,Expenditure Amount (exc VAT),Payment Date
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659860,DYNAMIC PEOPLE LTD,70.49,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659861,DYNAMIC PEOPLE LTD,246.72,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659862,DYNAMIC PEOPLE LTD,70.49,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659863,DYNAMIC PEOPLE LTD,317.21,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659864,DYNAMIC PEOPLE LTD,176.23,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659865,DYNAMIC PEOPLE LTD,181.26,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659866,DYNAMIC PEOPLE LTD,211.47,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659867,DYNAMIC PEOPLE LTD,221.54,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659869,DYNAMIC PEOPLE LTD,186.30,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659870,DYNAMIC PEOPLE LTD,140.98,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659871,DYNAMIC PEOPLE LTD,161.12,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659872,DYNAMIC PEOPLE LTD,176.23,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659873,DYNAMIC PEOPLE LTD,181.26,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659874,DYNAMIC PEOPLE LTD,422.94,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659875,DYNAMIC PEOPLE LTD,125.88,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659876,DYNAMIC PEOPLE LTD,80.56,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659878,DYNAMIC PEOPLE LTD,40.28,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659879,DYNAMIC PEOPLE LTD,140.98,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659880,DYNAMIC PEOPLE LTD,140.98,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659881,DYNAMIC PEOPLE LTD,30.21,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659882,DYNAMIC PEOPLE LTD,281.96,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659883,DYNAMIC PEOPLE LTD,342.38,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659884,DYNAMIC PEOPLE LTD,181.26,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659885,DYNAMIC PEOPLE LTD,"3,383.52",29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659886,DYNAMIC PEOPLE LTD,70.49,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659887,DYNAMIC PEOPLE LTD,75.53,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659890,DYNAMIC PEOPLE LTD,30.21,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659891,DYNAMIC PEOPLE LTD,30.21,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659892,DYNAMIC PEOPLE LTD,60.42,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659893,DYNAMIC PEOPLE LTD,70.49,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659894,DYNAMIC PEOPLE LTD,15.11,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659895,DYNAMIC PEOPLE LTD,161.12,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659898,DYNAMIC PEOPLE LTD,387.70,29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659899,DYNAMIC PEOPLE LTD,"1,112.74",29/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659905,DYNAMIC PEOPLE LTD,"3,383.52",30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659907,DYNAMIC PEOPLE LTD,"3,101.60",30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659909,DYNAMIC PEOPLE LTD,"2,265.75",30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659914,DYNAMIC PEOPLE LTD,297.07,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659916,DYNAMIC PEOPLE LTD,61.75,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659920,Oaktree Homecare Services Ltd,660.44,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659923,Oaktree Homecare Services Ltd,"5,123.26",30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659925,Oaktree Homecare Services Ltd,434.01,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659931,Oaktree Homecare Services Ltd,"3,962.80",30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659939,Oaktree Homecare Services Ltd,367.97,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659941,Mayfair Homecare Ltd,42.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659942,Mayfair Homecare Ltd,148.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659944,Mayfair Homecare Ltd,"1,187.20",30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659945,Mayfair Homecare Ltd,328.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659947,Mayfair Homecare Ltd,280.90,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659948,Mayfair Homecare Ltd,376.30,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659949,Mayfair Homecare Ltd,180.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659950,Mayfair Homecare Ltd,296.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659951,Mayfair Homecare Ltd,339.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659952,Mayfair Homecare Ltd,222.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659953,Mayfair Homecare Ltd,222.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659954,Mayfair Homecare Ltd,190.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659955,Mayfair Homecare Ltd,445.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659956,Mayfair Homecare Ltd,275.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659958,Mayfair Homecare Ltd,185.50,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659959,Mayfair Homecare Ltd,551.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659961,Mayfair Homecare Ltd,408.10,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659963,Mayfair Homecare Ltd,"1,038.80",30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659964,Mayfair Homecare Ltd,291.50,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659965,Mayfair Homecare Ltd,79.50,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659966,Mayfair Homecare Ltd,31.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659967,Mayfair Homecare Ltd,31.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659968,Mayfair Homecare Ltd,259.70,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659969,Mayfair Homecare Ltd,259.70,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659970,Mayfair Homecare Ltd,106.00,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659971,Mayfair Homecare Ltd,222.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659972,Mayfair Homecare Ltd,169.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659973,Mayfair Homecare Ltd,111.30,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659974,Mayfair Homecare Ltd,37.10,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659975,Mayfair Homecare Ltd,190.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659976,Mayfair Homecare Ltd,31.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659978,Mayfair Homecare Ltd,159.00,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659979,Mayfair Homecare Ltd,259.70,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659980,Mayfair Homecare Ltd,95.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659982,Mayfair Homecare Ltd,296.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659983,Mayfair Homecare Ltd,381.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659984,Mayfair Homecare Ltd,185.50,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659985,Mayfair Homecare Ltd,519.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659986,Mayfair Homecare Ltd,111.30,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659987,Mayfair Homecare Ltd,111.30,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659988,Mayfair Homecare Ltd,339.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659991,Mayfair Homecare Ltd,148.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659992,Mayfair Homecare Ltd,254.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659993,Mayfair Homecare Ltd,84.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659994,Mayfair Homecare Ltd,63.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659995,Mayfair Homecare Ltd,238.50,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659996,Mayfair Homecare Ltd,42.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659997,Mayfair Homecare Ltd,148.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090659999,Mayfair Homecare Ltd,"1,187.20",30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660000,Mayfair Homecare Ltd,328.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660002,Mayfair Homecare Ltd,259.70,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660003,Mayfair Homecare Ltd,280.90,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660004,Mayfair Homecare Ltd,376.30,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660005,Mayfair Homecare Ltd,180.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660006,Mayfair Homecare Ltd,296.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660007,Mayfair Homecare Ltd,339.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660008,Mayfair Homecare Ltd,222.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660009,Mayfair Homecare Ltd,222.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660010,Mayfair Homecare Ltd,190.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660011,Mayfair Homecare Ltd,445.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660012,Mayfair Homecare Ltd,296.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660014,Mayfair Homecare Ltd,185.50,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660015,Mayfair Homecare Ltd,551.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660017,Mayfair Homecare Ltd,408.10,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660019,Mayfair Homecare Ltd,"1,038.80",30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660020,Mayfair Homecare Ltd,307.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660021,Mayfair Homecare Ltd,79.50,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660022,Mayfair Homecare Ltd,63.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660023,Mayfair Homecare Ltd,63.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660024,Mayfair Homecare Ltd,259.70,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660025,Mayfair Homecare Ltd,259.70,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660026,Mayfair Homecare Ltd,106.00,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660027,Mayfair Homecare Ltd,222.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660028,Mayfair Homecare Ltd,169.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660029,Mayfair Homecare Ltd,111.30,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660030,Mayfair Homecare Ltd,63.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660031,Mayfair Homecare Ltd,190.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660032,Mayfair Homecare Ltd,31.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660034,Mayfair Homecare Ltd,159.00,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660035,Mayfair Homecare Ltd,259.70,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660036,Mayfair Homecare Ltd,95.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660038,Mayfair Homecare Ltd,296.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660039,Mayfair Homecare Ltd,381.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660040,Mayfair Homecare Ltd,15.90,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660041,Mayfair Homecare Ltd,498.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660042,Mayfair Homecare Ltd,111.30,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660043,Mayfair Homecare Ltd,111.30,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660044,Mayfair Homecare Ltd,339.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660047,Mayfair Homecare Ltd,148.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660048,Mayfair Homecare Ltd,254.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660049,Mayfair Homecare Ltd,63.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660053,Mayfair Homecare Ltd,42.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660054,Mayfair Homecare Ltd,148.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660056,Mayfair Homecare Ltd,"1,187.20",30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660057,Mayfair Homecare Ltd,328.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660059,Mayfair Homecare Ltd,280.90,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660060,Mayfair Homecare Ltd,376.30,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660061,Mayfair Homecare Ltd,180.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660062,Mayfair Homecare Ltd,296.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660063,Mayfair Homecare Ltd,339.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660064,Mayfair Homecare Ltd,222.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660065,Mayfair Homecare Ltd,222.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660066,Mayfair Homecare Ltd,190.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660067,Mayfair Homecare Ltd,445.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660068,Mayfair Homecare Ltd,286.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660070,Mayfair Homecare Ltd,185.50,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660071,Mayfair Homecare Ltd,551.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660073,Mayfair Homecare Ltd,408.10,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660075,Mayfair Homecare Ltd,"1,038.80",30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660076,Mayfair Homecare Ltd,296.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660077,Mayfair Homecare Ltd,79.50,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660078,Mayfair Homecare Ltd,53.00,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660079,Mayfair Homecare Ltd,63.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660080,Mayfair Homecare Ltd,259.70,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660081,Mayfair Homecare Ltd,259.70,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660082,Mayfair Homecare Ltd,106.00,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660083,Mayfair Homecare Ltd,222.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660084,Mayfair Homecare Ltd,169.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660085,Mayfair Homecare Ltd,111.30,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660086,Mayfair Homecare Ltd,286.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660087,Mayfair Homecare Ltd,190.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660088,Mayfair Homecare Ltd,31.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660090,Mayfair Homecare Ltd,159.00,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660091,Mayfair Homecare Ltd,259.70,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660092,Mayfair Homecare Ltd,95.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660094,Mayfair Homecare Ltd,296.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660095,Mayfair Homecare Ltd,360.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660096,Mayfair Homecare Ltd,15.90,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660097,Mayfair Homecare Ltd,519.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660098,Mayfair Homecare Ltd,111.30,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660099,Mayfair Homecare Ltd,111.30,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660100,Mayfair Homecare Ltd,328.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660102,Mayfair Homecare Ltd,148.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660103,Mayfair Homecare Ltd,254.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660104,Mayfair Homecare Ltd,63.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660107,Mayfair Homecare Ltd,222.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660108,Mayfair Homecare Ltd,63.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660109,Mayfair Homecare Ltd,21.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660110,Mayfair Homecare Ltd,21.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660111,Mayfair Homecare Ltd,26.50,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660113,Mayfair Homecare Ltd,42.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660114,Mayfair Homecare Ltd,148.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660116,Mayfair Homecare Ltd,"1,187.20",30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660117,Mayfair Homecare Ltd,328.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660119,Mayfair Homecare Ltd,259.70,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660120,Mayfair Homecare Ltd,280.90,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660121,Mayfair Homecare Ltd,376.30,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660122,Mayfair Homecare Ltd,180.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660123,Mayfair Homecare Ltd,296.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660124,Mayfair Homecare Ltd,339.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660125,Mayfair Homecare Ltd,222.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660126,Mayfair Homecare Ltd,222.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660127,Mayfair Homecare Ltd,190.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660128,Mayfair Homecare Ltd,445.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660129,Mayfair Homecare Ltd,286.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660131,Mayfair Homecare Ltd,185.50,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660132,Mayfair Homecare Ltd,551.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660134,Mayfair Homecare Ltd,408.10,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660136,Mayfair Homecare Ltd,"1,038.80",30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660137,Mayfair Homecare Ltd,307.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660138,Mayfair Homecare Ltd,79.50,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660139,Mayfair Homecare Ltd,95.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660140,Mayfair Homecare Ltd,95.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660141,Mayfair Homecare Ltd,259.70,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660142,Mayfair Homecare Ltd,259.70,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660143,Mayfair Homecare Ltd,106.00,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660144,Mayfair Homecare Ltd,222.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660145,Mayfair Homecare Ltd,169.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660146,Mayfair Homecare Ltd,111.30,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660147,Mayfair Homecare Ltd,15.90,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660148,Mayfair Homecare Ltd,190.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660149,Mayfair Homecare Ltd,31.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660151,Mayfair Homecare Ltd,159.00,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660152,Mayfair Homecare Ltd,302.10,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660153,Mayfair Homecare Ltd,95.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660154,Mayfair Homecare Ltd,296.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660155,Mayfair Homecare Ltd,381.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660156,Mayfair Homecare Ltd,519.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660157,Mayfair Homecare Ltd,111.30,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660158,Mayfair Homecare Ltd,111.30,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660159,Mayfair Homecare Ltd,339.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660161,Mayfair Homecare Ltd,148.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660162,Mayfair Homecare Ltd,254.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660163,Mayfair Homecare Ltd,84.80,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660164,Mayfair Homecare Ltd,63.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660166,Mayfair Homecare Ltd,169.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660167,Mayfair Homecare Ltd,148.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660168,Mayfair Homecare Ltd,21.20,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660169,Mayfair Homecare Ltd,148.40,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660170,Mayfair Homecare Ltd,185.50,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660171,Mayfair Homecare Ltd,164.30,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660172,Mayfair Homecare Ltd,408.10,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660173,Mayfair Homecare Ltd,169.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660174,Mayfair Homecare Ltd,15.90,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660175,Mayfair Homecare Ltd,185.50,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660176,Mayfair Homecare Ltd,169.60,30/11/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090660177,Mayfair Homecare Ltd,159.00,30/11/2023
