Directorate,Department,Expenditure Type,Ref.Doc.1,Vendor Name,Expenditure Amount (exc VAT),Payment Date
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602110,APPLE TREE COURT CARE HOME,"3,385.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602111,APPLE TREE COURT CARE HOME,"3,385.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602121,LIFESTYLE CARE PLC,"2,882.36",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602123,FOUR SEASONS HEALTH CARE,"2,831.68",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602131,APPLE TREE COURT CARE HOME,"3,385.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602132,ABBEY RAVENSCROFT PARK NURSING HOME,"4,415.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602133,JEWISH CARE,"2,945.48",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602138,ABBEY RAVENSCROFT PARK NURSING HOME,"3,752.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602141,BUPA NURSING HOMES LTD - ARKLEY,"2,906.64",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602142,ASHTON LODGE CARE CENTRE,"4,201.60",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602143,ELEANOR PALMER TRUST NO 2 A/C.,"6,289.14",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602150,Aarandale Manor Care Home,"4,511.54",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602151,LIFESTYLE CARE PLC,"2,882.36",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602152,ELEANOR PALMER TRUST NO 2 A/C.,"4,720.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602155,JEWISH CARE,"2,945.48",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602156,ELEANOR PALMER TRUST NO 2 A/C.,"5,294.86",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602157,Lancam Care Services Limited,"3,916.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602159,LIFESTYLE CARE PLC,"2,882.36",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602162,SAGE NURSING HOME,"3,703.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602163,BUPA NURSING HOMES LTD - ARKLEY,"2,906.64",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602164,JEWISH CARE,"8,263.92",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602165,Lancam Care Services Limited,"4,196.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602167,FOUR SEASONS HEALTH CARE,"2,831.68",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602168,Lancam Care Services Limited,"4,196.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602169,BUPA CARE HOMES,"2,906.64",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602173,JEWISH CARE,"4,676.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602174,JEWISH CARE,"2,882.48",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602175,APPLE TREE COURT CARE HOME,"4,763.24",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602177,New Century Care (Finchley),"4,400.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602178,BUPA CARE HOMES,"2,906.64",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602179,ABBEY RAVENSCROFT PARK NURSING HOME,"4,400.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602180,APPLE TREE COURT CARE HOME,"-49,029.86",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602182,FOUR SEASONS HEALTH CARE,"2,831.68",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602183,LIFESTYLE CARE PLC,"2,882.36",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602184,ABBEY RAVENSCROFT PARK NURSING HOME,"4,800.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602185,BUPA NURSING HOMES LTD - ARKLEY,"4,063.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602190,APPLE TREE COURT CARE HOME,"4,763.24",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602192,BUPA NURSING HOMES LTD - ARKLEY,"4,563.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602193,BUPA CARE HOMES,"4,000.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602194,SAGE NURSING HOME,"4,400.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602198,JEWISH CARE,"1,157.15",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602199,ABBEY RAVENSCROFT PARK NURSING HOME,"4,800.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602200,ABBEY RAVENSCROFT PARK NURSING HOME,234.20,27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602201,FOUR SEASONS HEALTH CARE,"12,641.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602202,ABBEY RAVENSCROFT PARK NURSING HOME,"18,571.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602203,APPLE TREE COURT CARE HOME,"5,571.42",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602206,FOUR SEASONS HEALTH CARE,"8,041.55",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602208,SONESTA NURSING HOME LTD.,"3,200.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602210,Aarandale Manor Care Home,"9,341.92",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602214,ABBEY RAVENSCROFT PARK NURSING HOME,"29,314.29",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602321,Karuna Manor,"2,612.81",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602874,WILSMERE HOUSE CARE CENTRE,"4,818.73",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602877,Barchester Healthcare,"6,857.14",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602878,Barchester Healthcare,"6,000.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602879,Barchester Healthcare,"5,571.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602881,Barchester Healthcare,"6,000.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602882,Barchester Healthcare,"42,285.71",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602884,Chalfont Lodge (Barchester Healthcare Ho,"5,960.61",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602890,WESTMINSTER HEALTH CARE LTD,"4,707.17",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602922,FERNBANK NURSING HOME.,"16,501.50",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602925,FERNBANK NURSING HOME.,"4,928.40",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602930,Topcare Ltd,"5,142.86",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602931,DMP Healthcare (Ogilvy) Ltd,"4,071.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602943,CEDARS NURSING HOME,"5,571.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602944,CEDARS NURSING HOME,"4,071.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602945,CEDARS NURSING HOME,"7,400.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602946,CEDARS NURSING HOME,"5,142.86",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602950,CEDARS NURSING HOME,"3,792.86",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602951,CEDARS NURSING HOME,"5,571.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602952,CEDARS NURSING HOME,"5,142.86",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602953,CEDARS NURSING HOME,"5,142.86",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602957,Alexandra House (Runwood Homes),"5,142.86",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090604683,CEDARS NURSING HOME,"-4,477.79",29/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090604686,CEDARS NURSING HOME,"4,285.71",29/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090604687,CEDARS NURSING HOME,"1,885.71",29/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090593206,FINBOND LIMITED,"3,542.85",05/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090595580,SYDMAR LODGE,"4,212.86",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596236,Shenleybury House Ltd,"3,985.71",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596328,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596329,TBG Mosaic,"13,863.20",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596330,TBG Mosaic,"4,612.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596331,TBG Mosaic,0.04,12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596332,TBG Mosaic,"9,673.20",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596333,TBG Mosaic,"2,676.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596334,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596335,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596336,TBG Mosaic,"3,000.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596337,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596338,TBG Mosaic,"2,676.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596339,TBG Mosaic,"2,676.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596340,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596341,TBG Mosaic,"2,676.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596342,TBG Mosaic,"2,676.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596343,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596344,TBG Mosaic,"-6,595.20",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596345,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596346,TBG Mosaic,"2,676.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596347,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596348,TBG Mosaic,"2,676.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596349,TBG Mosaic,"-5,065.29",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596350,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596351,TBG Mosaic,"2,676.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596352,TBG Mosaic,"2,857.92",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596353,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596354,TBG Mosaic,"2,676.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596355,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596356,TBG Mosaic,"2,676.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596357,TBG Mosaic,"2,676.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596358,TBG Mosaic,"2,676.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596359,TBG Mosaic,"2,676.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596360,TBG Mosaic,"2,676.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596362,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596364,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596365,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596366,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596367,TBG Mosaic,"4,430.40",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596368,TBG Mosaic,"2,676.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596369,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596370,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596371,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596373,TBG Mosaic,"2,676.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596374,TBG Mosaic,"-67,666.22",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596375,TBG Mosaic,"2,676.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596376,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596377,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596378,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596379,TBG Mosaic,"2,540.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090599220,Optimum Support Ltd,"8,209.36",20/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090600834,GCH (North London) t/a The Tudors,"2,346.00",21/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601269,Achieve Together Limited,"11,001.32",22/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601270,Achieve Together Limited,"3,166.64",22/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601344,Optimum Support Ltd,"5,314.00",23/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601746,CATHERINE LODGE,"3,800.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601768,ROSEACRES CARE HOME LIMITED,"3,783.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601793,CATHERINE LODGE,"3,580.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601795,CARLTON COURT (TLC GROUP),"5,800.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601801,CARLTON COURT (TLC GROUP),"5,400.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601810,ROSEACRES CARE HOME LIMITED,"3,863.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601817,CATHERINE LODGE,"3,000.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601820,CARLTON COURT (TLC GROUP),"6,376.16",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601824,ROSEACRES CARE HOME LIMITED,"3,783.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601851,ROSEACRES CARE HOME LIMITED,"4,063.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601858,CATHERINE LODGE,"3,200.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601866,ROSEACRES CARE HOME LIMITED,"2,900.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601882,CATHERINE LODGE,"3,800.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601888,ROSEACRES CARE HOME LIMITED,"2,900.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601905,ROSEACRES CARE HOME LIMITED,"4,063.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601913,CATHERINE LODGE,"3,800.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601933,CATHERINE LODGE,"3,200.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601946,ROSEACRES CARE HOME LIMITED,"-4,200.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601956,CATHERINE LODGE,"3,800.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601972,CARLTON COURT (TLC GROUP),"5,200.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601988,ROSEACRES CARE HOME LIMITED,"2,900.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602002,CATHERINE LODGE,"3,800.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602024,ROSEACRES CARE HOME LIMITED,"3,400.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602034,ROSEACRES CARE HOME LIMITED,"3,661.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602038,ROSEACRES CARE HOME LIMITED,"3,800.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602039,ROSEACRES CARE HOME LIMITED,"3,800.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602043,CATHERINE LODGE,"3,800.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602044,CARLTON COURT (TLC GROUP),"6,200.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602070,ROSEACRES CARE HOME LIMITED,"3,700.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602109,ROSEACRES CARE HOME LIMITED,"4,063.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602145,ROSEACRES CARE HOME LIMITED,"3,863.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602170,ROSEACRES CARE HOME LIMITED,"4,063.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602211,CATHERINE LODGE,"4,478.57",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602216,CATHERINE LODGE,"4,885.71",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602891,SYDMAR LODGE,"5,357.14",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602892,SYDMAR LODGE,"4,212.86",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602894,SYDMAR LODGE,"5,357.14",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602895,SYDMAR LODGE,"5,357.14",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602897,SYDMAR LODGE,"5,682.86",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602903,TENTERDEN HOUSE,"4,142.19",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596560,LIVABILITY,"3,528.28",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596561,LIVABILITY,"3,740.44",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596565,LIVABILITY,"4,720.12",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601327,LIVABILITY,"3,528.28",23/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601329,LIVABILITY,"3,740.44",23/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601332,LIVABILITY,"4,720.12",23/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090602171,WOODFIELD HOUSE,"14,081.60",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090595318,AGUDAS ISRAEL HOUSING ASSCTN LTD,"4,428.57",08/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090593071,CEDARS NURSING HOME,"5,142.86",05/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090593072,CEDARS NURSING HOME,"5,571.43",05/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090593074,CEDARS NURSING HOME,"5,571.43",05/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090593080,CEDARS NURSING HOME,"4,285.71",05/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090593196,CEDARS NURSING HOME,"5,757.14",05/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090593197,CEDARS NURSING HOME,"5,314.29",05/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090593203,CEDARS NURSING HOME,"4,428.57",05/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090593586,Simiks Care Limited,"3,942.72",05/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090595308,Brownlow Enterprises Ltd,"2,069.43",08/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090595309,Brownlow Enterprises Ltd,"4,048.86",08/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090595310,Brownlow Enterprises Ltd,"4,026.72",08/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090595320,EASTSIDE HOUSE CARE HOME,"3,700.00",08/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090595581,EASTSIDE HOUSE CARE HOME,"3,720.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090595582,EASTSIDE HOUSE CARE HOME,"3,800.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090595585,Westbourne Care Home,"-2,600.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090595586,Westbourne Care Home,"4,457.14",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090595587,NIGHTINGALE HOUSE,"23,288.58",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090595590,QUANTUM CARE LIMITED,"4,207.14",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596225,Brownlow Enterprises Ltd,"4,026.72",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596228,Brownlow Enterprises Ltd,"4,301.29",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596229,Brownlow Enterprises Ltd,"4,026.72",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596230,Brownlow Enterprises Ltd,"4,048.86",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596231,Brownlow Enterprises Ltd,"3,805.29",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596232,Brownlow Enterprises Ltd,"4,301.29",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596233,Brownlow Enterprises Ltd,"2,347.86",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596552,EASTSIDE HOUSE CARE HOME,"3,800.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596553,EASTSIDE HOUSE CARE HOME,"3,800.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596554,EASTSIDE HOUSE CARE HOME,"3,800.00",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596558,EASTSIDE HOUSE CARE HOME,950.00,12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090596568,Agecare MG1 Ltd,"4,871.43",12/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090598302,Boughton Lodge Care Home,"3,100.00",15/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090598303,Brownlow Enterprises Ltd,"2,224.29",15/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090598304,Brownlow Enterprises Ltd,"1,112.14",15/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090598306,Brownlow Enterprises Ltd,617.86,15/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090598307,Brownlow Enterprises Ltd,"3,707.14",15/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090599206,Haling Park Care Home,"3,800.00",20/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090599216,Brownlow Enterprises Ltd,"3,227.14",20/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090599241,NIGHTINGALE HOUSE,"3,542.86",20/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090599242,NIGHTINGALE HOUSE,"3,587.14",20/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090599244,NIGHTINGALE HOUSE,"3,587.14",20/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601339,ANASTASIA LODGE,"3,620.00",23/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601342,THE WOODSIDE HOME,"2,540.00",23/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601343,THE WOODSIDE HOME,"2,676.00",23/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601703,NAZARETH HOUSE,"2,540.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601705,ELM PARK LODGE,"3,832.35",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601707,JEWISH CARE,"2,801.80",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601713,NAZARETH HOUSE,"-1,451.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601719,THE LIMES RESIDENTIAL HOME,"3,823.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601720,JEWISH CARE,"2,659.00",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601728,JEWISH CARE,"2,801.80",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601729,JEWISH CARE,"2,747.48",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601730,JEWISH CARE,"2,801.80",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601733,THE LIMES RESIDENTIAL HOME,"3,783.43",27/06/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090601734,JEWISH CARE,"2,659.00",27/06/2023
