Directorate,Department,Expenditure Type,Ref.Doc.1,Vendor Name,Expenditure Amount (exc VAT),Payment Date
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605599,The Cedars Home Care,184.30,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605600,The Cedars Home Care,19.40,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605601,The Cedars Home Care,"3,259.20",03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605602,The Cedars Home Care,271.60,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605603,The Cedars Home Care,189.15,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605604,The Cedars Home Care,38.22,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605606,The Cedars Home Care,324.37,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605607,The Cedars Home Care,412.25,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605608,The Cedars Home Care,29.10,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605610,The Cedars Home Care,14.55,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605611,The Cedars Home Care,"1,018.50",03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605612,The Cedars Home Care,58.20,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605615,The Cedars Home Care,"1,222.20",03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605617,The Cedars Home Care,"2,880.90",03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605618,The Cedars Home Care,473.94,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605619,The Cedars Home Care,179.45,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605620,The Cedars Home Care,179.45,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605622,The Cedars Home Care,50.05,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605623,The Cedars Home Care,116.40,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605625,The Cedars Home Care,264.23,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605626,The Cedars Home Care,222.13,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605627,The Cedars Home Care,101.85,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605628,The Cedars Home Care,155.20,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605632,The Cedars Home Care,426.80,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605635,The Cedars Home Care,"1,629.60",03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605637,The Cedars Home Care,154.62,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605638,Enhanced Care Solutions Limited,380.28,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605639,Enhanced Care Solutions Limited,380.28,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605640,Enhanced Care Solutions Limited,380.28,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605641,Enhanced Care Solutions Limited,380.28,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605642,Enhanced Care Solutions Limited,380.28,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605643,Enhanced Care Solutions Limited,380.28,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605644,Enhanced Care Solutions Limited,380.28,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605667,Metro Homecare Ltd,40.59,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605668,Metro Homecare Ltd,333.74,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605670,Metro Homecare Ltd,94.71,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605671,Metro Homecare Ltd,284.13,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605673,Metro Homecare Ltd,315.70,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605676,Metro Homecare Ltd,911.02,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605677,Metro Homecare Ltd,189.42,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605679,Metro Homecare Ltd,378.84,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605680,Metro Homecare Ltd,333.74,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605684,Metro Homecare Ltd,220.99,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605686,Metro Homecare Ltd,757.68,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605689,Metro Homecare Ltd,284.13,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605692,Metro Homecare Ltd,40.59,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605693,Metro Homecare Ltd,333.74,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605694,Metro Homecare Ltd,94.71,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605695,Metro Homecare Ltd,284.13,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605697,Metro Homecare Ltd,315.70,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605700,Metro Homecare Ltd,911.02,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605701,Metro Homecare Ltd,189.42,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605703,Metro Homecare Ltd,378.84,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605704,Metro Homecare Ltd,333.74,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605707,Metro Homecare Ltd,220.99,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605709,Metro Homecare Ltd,757.68,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605712,Metro Homecare Ltd,284.13,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605714,Metro Homecare Ltd,40.59,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605715,Metro Homecare Ltd,333.74,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605717,Metro Homecare Ltd,94.71,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605718,Metro Homecare Ltd,284.13,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605720,Metro Homecare Ltd,315.70,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605723,Metro Homecare Ltd,911.02,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605724,Metro Homecare Ltd,189.42,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605726,Metro Homecare Ltd,378.84,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605727,Metro Homecare Ltd,333.74,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605731,Metro Homecare Ltd,220.99,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605733,Metro Homecare Ltd,757.68,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605736,Metro Homecare Ltd,284.13,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605738,Metro Homecare Ltd,40.59,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605739,Metro Homecare Ltd,333.74,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605741,Metro Homecare Ltd,94.71,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605742,Metro Homecare Ltd,284.13,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605744,Metro Homecare Ltd,315.70,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605747,Metro Homecare Ltd,911.02,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605748,Metro Homecare Ltd,189.42,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605750,Metro Homecare Ltd,378.84,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605751,Metro Homecare Ltd,333.74,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605755,Metro Homecare Ltd,220.99,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605757,Metro Homecare Ltd,757.68,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605760,Metro Homecare Ltd,284.13,03/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605778,Nwando Domiciliary Care Ltd,76.52,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605781,Nwando Domiciliary Care Ltd,200.87,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605782,Nwando Domiciliary Care Ltd,669.55,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605783,Nwando Domiciliary Care Ltd,133.91,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605784,Nwando Domiciliary Care Ltd,138.69,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605785,Nwando Domiciliary Care Ltd,"1,071.28",04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605786,Nwando Domiciliary Care Ltd,306.08,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605789,Nwando Domiciliary Care Ltd,"1,659.53",04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605790,Nwando Domiciliary Care Ltd,286.95,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605791,Nwando Domiciliary Care Ltd,669.55,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605795,Nwando Domiciliary Care Ltd,334.78,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605797,Nwando Domiciliary Care Ltd,153.04,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605799,Nwando Domiciliary Care Ltd,315.65,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605802,Nwando Domiciliary Care Ltd,200.87,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605803,Nwando Domiciliary Care Ltd,669.55,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605804,Nwando Domiciliary Care Ltd,133.91,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605805,Nwando Domiciliary Care Ltd,138.69,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605806,Nwando Domiciliary Care Ltd,"1,071.28",04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605807,Nwando Domiciliary Care Ltd,153.04,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605810,Nwando Domiciliary Care Ltd,"1,626.05",04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605811,Nwando Domiciliary Care Ltd,286.95,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605812,Nwando Domiciliary Care Ltd,669.55,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605814,Nwando Domiciliary Care Ltd,334.78,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605817,Nwando Domiciliary Care Ltd,267.82,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605818,Nwando Domiciliary Care Ltd,220.00,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605820,Nwando Domiciliary Care Ltd,176.95,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605823,Nwando Domiciliary Care Ltd,368.25,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605825,Nwando Domiciliary Care Ltd,200.87,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605826,Nwando Domiciliary Care Ltd,669.55,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605827,Nwando Domiciliary Care Ltd,133.91,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605828,Nwando Domiciliary Care Ltd,138.69,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605829,Nwando Domiciliary Care Ltd,"1,071.28",04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605830,Nwando Domiciliary Care Ltd,205.65,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605833,Nwando Domiciliary Care Ltd,"1,602.14",04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605834,Nwando Domiciliary Care Ltd,286.95,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605835,Nwando Domiciliary Care Ltd,669.55,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605837,Nwando Domiciliary Care Ltd,334.78,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605839,Nwando Domiciliary Care Ltd,267.82,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605841,Nwando Domiciliary Care Ltd,468.69,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605845,Nwando Domiciliary Care Ltd,95.65,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605847,Nwando Domiciliary Care Ltd,368.25,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605849,Nwando Domiciliary Care Ltd,200.87,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605850,Nwando Domiciliary Care Ltd,669.55,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605851,Nwando Domiciliary Care Ltd,133.91,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605852,Nwando Domiciliary Care Ltd,138.69,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605853,Nwando Domiciliary Care Ltd,"1,071.28",04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605854,Nwando Domiciliary Care Ltd,306.08,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605856,Nwando Domiciliary Care Ltd,"1,602.14",04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605857,Nwando Domiciliary Care Ltd,286.95,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605858,Nwando Domiciliary Care Ltd,669.55,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605860,Nwando Domiciliary Care Ltd,334.78,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605862,Nwando Domiciliary Care Ltd,267.82,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605864,Nwando Domiciliary Care Ltd,66.96,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605889,DYNAMIC PEOPLE LTD,352.45,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605890,DYNAMIC PEOPLE LTD,60.42,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605893,DYNAMIC PEOPLE LTD,140.98,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605894,DYNAMIC PEOPLE LTD,422.94,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605896,DYNAMIC PEOPLE LTD,281.96,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605898,DYNAMIC PEOPLE LTD,775.39,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605899,DYNAMIC PEOPLE LTD,70.49,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605905,DYNAMIC PEOPLE LTD,236.65,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605906,DYNAMIC PEOPLE LTD,171.19,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605907,DYNAMIC PEOPLE LTD,246.72,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605910,DYNAMIC PEOPLE LTD,75.53,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605911,DYNAMIC PEOPLE LTD,45.32,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605913,DYNAMIC PEOPLE LTD,140.98,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605914,DYNAMIC PEOPLE LTD,75.53,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605915,DYNAMIC PEOPLE LTD,281.96,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605916,DYNAMIC PEOPLE LTD,246.72,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605917,DYNAMIC PEOPLE LTD,90.63,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605918,DYNAMIC PEOPLE LTD,75.53,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605919,DYNAMIC PEOPLE LTD,533.71,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605920,DYNAMIC PEOPLE LTD,276.93,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605922,DYNAMIC PEOPLE LTD,105.74,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605923,DYNAMIC PEOPLE LTD,201.40,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605925,DYNAMIC PEOPLE LTD,75.53,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605926,DYNAMIC PEOPLE LTD,140.98,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605928,DYNAMIC PEOPLE LTD,246.72,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605929,DYNAMIC PEOPLE LTD,186.30,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605930,DYNAMIC PEOPLE LTD,307.14,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605931,DYNAMIC PEOPLE LTD,654.55,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605932,DYNAMIC PEOPLE LTD,251.75,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605933,DYNAMIC PEOPLE LTD,241.68,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605934,DYNAMIC PEOPLE LTD,352.45,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605935,DYNAMIC PEOPLE LTD,377.63,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605936,DYNAMIC PEOPLE LTD,271.89,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605937,DYNAMIC PEOPLE LTD,156.09,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605938,DYNAMIC PEOPLE LTD,176.23,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605939,DYNAMIC PEOPLE LTD,30.21,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605940,DYNAMIC PEOPLE LTD,246.72,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605941,DYNAMIC PEOPLE LTD,151.05,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605944,DYNAMIC PEOPLE LTD,130.91,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605945,DYNAMIC PEOPLE LTD,151.05,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605946,DYNAMIC PEOPLE LTD,105.74,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605947,DYNAMIC PEOPLE LTD,246.72,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605948,DYNAMIC PEOPLE LTD,317.21,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605949,DYNAMIC PEOPLE LTD,246.72,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605950,DYNAMIC PEOPLE LTD,135.95,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605953,DYNAMIC PEOPLE LTD,80.56,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605954,DYNAMIC PEOPLE LTD,161.12,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605955,DYNAMIC PEOPLE LTD,45.32,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605958,DYNAMIC PEOPLE LTD,322.24,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605959,DYNAMIC PEOPLE LTD,105.74,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605960,DYNAMIC PEOPLE LTD,367.56,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605962,DYNAMIC PEOPLE LTD,161.12,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605965,DYNAMIC PEOPLE LTD,281.96,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605966,DYNAMIC PEOPLE LTD,281.96,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605967,DYNAMIC PEOPLE LTD,15.11,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605968,DYNAMIC PEOPLE LTD,211.47,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605969,DYNAMIC PEOPLE LTD,176.23,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605972,DYNAMIC PEOPLE LTD,140.98,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605973,DYNAMIC PEOPLE LTD,105.74,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605975,DYNAMIC PEOPLE LTD,60.42,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605977,DYNAMIC PEOPLE LTD,281.96,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605978,DYNAMIC PEOPLE LTD,246.72,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605980,DYNAMIC PEOPLE LTD,"1,691.76",04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605981,DYNAMIC PEOPLE LTD,181.26,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605982,DYNAMIC PEOPLE LTD,90.63,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605986,DYNAMIC PEOPLE LTD,140.98,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605987,DYNAMIC PEOPLE LTD,387.70,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605988,DYNAMIC PEOPLE LTD,100.70,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605989,DYNAMIC PEOPLE LTD,45.32,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605990,DYNAMIC PEOPLE LTD,302.10,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605993,DYNAMIC PEOPLE LTD,266.86,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605994,DYNAMIC PEOPLE LTD,332.31,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090605997,DYNAMIC PEOPLE LTD,140.98,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606009,DYNAMIC PEOPLE LTD,140.98,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606015,DYNAMIC PEOPLE LTD,241.68,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606016,DYNAMIC PEOPLE LTD,105.74,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606026,DYNAMIC PEOPLE LTD,"1,112.74",04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606030,DYNAMIC PEOPLE LTD,352.45,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606033,DYNAMIC PEOPLE LTD,140.98,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606034,DYNAMIC PEOPLE LTD,422.94,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606036,DYNAMIC PEOPLE LTD,281.96,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606038,DYNAMIC PEOPLE LTD,775.39,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606039,DYNAMIC PEOPLE LTD,70.49,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606045,DYNAMIC PEOPLE LTD,236.65,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606046,DYNAMIC PEOPLE LTD,171.19,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606047,DYNAMIC PEOPLE LTD,246.72,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606050,DYNAMIC PEOPLE LTD,75.53,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606051,DYNAMIC PEOPLE LTD,45.32,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606053,DYNAMIC PEOPLE LTD,120.84,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606054,DYNAMIC PEOPLE LTD,75.53,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606055,DYNAMIC PEOPLE LTD,281.96,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606056,DYNAMIC PEOPLE LTD,246.72,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606057,DYNAMIC PEOPLE LTD,90.63,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606059,DYNAMIC PEOPLE LTD,75.53,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606060,DYNAMIC PEOPLE LTD,533.71,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606061,DYNAMIC PEOPLE LTD,276.93,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606063,DYNAMIC PEOPLE LTD,105.74,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606064,DYNAMIC PEOPLE LTD,201.40,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606066,DYNAMIC PEOPLE LTD,30.21,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606067,DYNAMIC PEOPLE LTD,140.98,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606069,DYNAMIC PEOPLE LTD,246.72,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606070,DYNAMIC PEOPLE LTD,186.30,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606071,DYNAMIC PEOPLE LTD,292.03,04/07/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090606072,DYNAMIC PEOPLE LTD,654.55,04/07/2023
