Directorate,Department,Expenditure Type,Ref.Doc.1,Vendor Name,Expenditure Amount (exc VAT),Payment Date
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645555,Bliss Care and Training Ltd,567.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645556,Bliss Care and Training Ltd,283.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645557,Bliss Care and Training Ltd,36.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645558,Bliss Care and Training Ltd,130.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645559,Bliss Care and Training Ltd,90.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645561,Bliss Care and Training Ltd,378.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645570,Bliss Care and Training Ltd,36.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645574,Bliss Care and Training Ltd,126.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645580,Bliss Care and Training Ltd,189.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645585,Bliss Care and Training Ltd,351.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645590,Bliss Care and Training Ltd,126.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645607,Bliss Care and Training Ltd,94.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645621,Bliss Care and Training Ltd,135.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645622,Bliss Care and Training Ltd,346.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645623,Bliss Care and Training Ltd,94.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645625,Bliss Care and Training Ltd,859.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645632,Bliss Care and Training Ltd,297.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645636,Bliss Care and Training Ltd,630.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645637,Bliss Care and Training Ltd,351.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645638,Bliss Care and Training Ltd,256.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645639,Bliss Care and Training Ltd,36.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645642,Bliss Care and Training Ltd,81.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645645,Bliss Care and Training Ltd,63.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645653,Bliss Care and Training Ltd,157.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645654,Bliss Care and Training Ltd,495.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645655,Bliss Care and Training Ltd,630.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645657,Bliss Care and Training Ltd,162.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645658,Bliss Care and Training Ltd,220.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645659,Bliss Care and Training Ltd,369.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645660,Bliss Care and Training Ltd,18.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645662,Bliss Care and Training Ltd,333.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645664,Bliss Care and Training Ltd,252.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645665,Bliss Care and Training Ltd,94.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645666,Bliss Care and Training Ltd,324.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645668,Bliss Care and Training Ltd,126.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645670,Bliss Care and Training Ltd,63.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645671,Bliss Care and Training Ltd,126.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645672,Bliss Care and Training Ltd,63.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645673,Bliss Care and Training Ltd,157.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645674,Bliss Care and Training Ltd,94.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645675,Bliss Care and Training Ltd,283.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645676,Bliss Care and Training Ltd,684.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645677,Bliss Care and Training Ltd,220.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645678,Bliss Care and Training Ltd,207.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645679,Bliss Care and Training Ltd,441.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645680,Bliss Care and Training Ltd,283.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645681,Bliss Care and Training Ltd,378.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645686,Bliss Care and Training Ltd,252.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645687,Bliss Care and Training Ltd,157.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645688,Bliss Care and Training Ltd,189.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645689,Bliss Care and Training Ltd,346.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645691,Bliss Care and Training Ltd,220.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645692,Bliss Care and Training Ltd,315.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645693,Bliss Care and Training Ltd,157.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645694,Bliss Care and Training Ltd,450.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645695,Bliss Care and Training Ltd,400.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645696,Bliss Care and Training Ltd,724.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645698,Bliss Care and Training Ltd,306.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645699,Bliss Care and Training Ltd,67.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645701,Bliss Care and Training Ltd,90.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645702,Bliss Care and Training Ltd,162.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645703,Bliss Care and Training Ltd,238.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645704,Bliss Care and Training Ltd,567.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645705,Bliss Care and Training Ltd,283.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645706,Bliss Care and Training Ltd,36.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645707,Bliss Care and Training Ltd,157.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645708,Bliss Care and Training Ltd,90.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645709,Bliss Care and Training Ltd,378.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645715,Bliss Care and Training Ltd,36.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645719,Bliss Care and Training Ltd,126.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645724,Bliss Care and Training Ltd,189.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645728,Bliss Care and Training Ltd,441.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645732,Bliss Care and Training Ltd,220.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645737,Bliss Care and Training Ltd,315.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645752,Bliss Care and Training Ltd,94.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645757,Bliss Care and Training Ltd,310.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645758,Bliss Care and Training Ltd,252.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645768,Bliss Care and Training Ltd,693.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645769,Bliss Care and Training Ltd,135.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645770,Bliss Care and Training Ltd,346.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645771,Bliss Care and Training Ltd,94.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645772,Bliss Care and Training Ltd,630.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645773,Bliss Care and Training Ltd,261.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645774,Bliss Care and Training Ltd,256.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645775,Bliss Care and Training Ltd,36.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645778,Bliss Care and Training Ltd,81.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645781,Bliss Care and Training Ltd,63.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645789,Bliss Care and Training Ltd,157.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645790,Bliss Care and Training Ltd,495.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645792,Bliss Care and Training Ltd,162.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645793,Bliss Care and Training Ltd,220.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645794,Bliss Care and Training Ltd,369.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645795,Bliss Care and Training Ltd,18.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645797,Bliss Care and Training Ltd,333.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645799,Bliss Care and Training Ltd,252.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645800,Bliss Care and Training Ltd,94.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645801,Bliss Care and Training Ltd,346.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645803,Bliss Care and Training Ltd,126.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645805,Bliss Care and Training Ltd,63.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645806,Bliss Care and Training Ltd,126.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645807,Bliss Care and Training Ltd,504.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645808,Bliss Care and Training Ltd,63.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645809,Bliss Care and Training Ltd,157.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645810,Bliss Care and Training Ltd,94.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645811,Bliss Care and Training Ltd,283.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645812,Bliss Care and Training Ltd,684.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645813,Bliss Care and Training Ltd,220.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645814,Bliss Care and Training Ltd,441.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645815,Bliss Care and Training Ltd,283.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645816,Bliss Care and Training Ltd,378.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645821,Bliss Care and Training Ltd,252.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645822,Bliss Care and Training Ltd,157.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645823,Bliss Care and Training Ltd,189.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645824,Bliss Care and Training Ltd,346.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645825,Bliss Care and Training Ltd,220.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645826,Bliss Care and Training Ltd,315.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645827,Bliss Care and Training Ltd,157.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645828,Bliss Care and Training Ltd,400.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645829,Bliss Care and Training Ltd,724.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645831,Bliss Care and Training Ltd,306.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645832,Bliss Care and Training Ltd,67.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645834,Bliss Care and Training Ltd,90.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645835,Bliss Care and Training Ltd,162.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645836,Bliss Care and Training Ltd,238.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645837,Bliss Care and Training Ltd,567.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645838,Bliss Care and Training Ltd,283.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645839,Bliss Care and Training Ltd,36.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645840,Bliss Care and Training Ltd,157.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645841,Bliss Care and Training Ltd,90.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645842,Bliss Care and Training Ltd,378.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645846,Bliss Care and Training Ltd,36.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645850,Bliss Care and Training Ltd,126.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645853,Bliss Care and Training Ltd,189.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645857,Bliss Care and Training Ltd,441.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645861,Bliss Care and Training Ltd,171.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645864,Bliss Care and Training Ltd,315.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645873,Bliss Care and Training Ltd,36.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645877,Bliss Care and Training Ltd,333.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645880,Bliss Care and Training Ltd,94.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645892,Bliss Care and Training Ltd,"2,979.00",23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645895,Bliss Care and Training Ltd,310.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645896,Bliss Care and Training Ltd,252.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645910,Bliss Care and Training Ltd,693.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645911,Bliss Care and Training Ltd,135.00,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645912,Bliss Care and Training Ltd,346.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645913,Bliss Care and Training Ltd,94.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645918,Bliss Care and Training Ltd,121.50,23/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645921,Thames Homecare Services Ltd,"5,561.12",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645924,Thames Homecare Services Ltd,657.53,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090645925,Thames Homecare Services Ltd,561.18,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646036,Kamino Homecare LTD,"2,644.92",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646037,Kamino Homecare LTD,"3,735.12",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646038,Kamino Homecare LTD,"2,388.96",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646039,Kamino Homecare LTD,"1,589.31",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646040,Kamino Homecare LTD,"1,317.72",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646041,Kamino Homecare LTD,"1,194.48",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646042,Kamino Homecare LTD,"1,194.48",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646043,Kamino Homecare LTD,"2,019.24",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646044,Kamino Homecare LTD,"2,294.16",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646045,ACE Homecare Services Ltd,"11,739.84",24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646051,Carecroft Ltd,984.90,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646052,Carecroft Ltd,984.90,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646055,Concept Care Solutions Ltd,185.58,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646056,Concept Care Solutions Ltd,469.00,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646058,Concept Care Solutions Ltd,252.56,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646059,Concept Care Solutions Ltd,198.63,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646062,Concept Care Solutions Ltd,324.73,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646092,Reagle Home Care Services,597.56,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646131,Pringle's Care Services Ltd,133.70,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646134,Pringle's Care Services Ltd,253.08,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646135,Pringle's Care Services Ltd,334.25,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646136,Pringle's Care Services Ltd,353.35,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646137,Pringle's Care Services Ltd,601.65,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646138,Pringle's Care Services Ltd,267.40,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646139,Pringle's Care Services Ltd,405.88,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646141,Pringle's Care Services Ltd,143.25,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646142,Pringle's Care Services Ltd,735.35,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646143,Pringle's Care Services Ltd,133.70,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646146,Pringle's Care Services Ltd,253.08,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646147,Pringle's Care Services Ltd,334.25,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646148,Pringle's Care Services Ltd,353.35,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646149,Pringle's Care Services Ltd,601.65,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646150,Pringle's Care Services Ltd,267.40,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646152,Pringle's Care Services Ltd,405.88,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646153,Pringle's Care Services Ltd,143.25,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646154,Pringle's Care Services Ltd,735.35,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646155,Pringle's Care Services Ltd,133.70,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646158,Pringle's Care Services Ltd,253.08,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646159,Pringle's Care Services Ltd,334.25,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646160,Pringle's Care Services Ltd,353.35,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646161,Pringle's Care Services Ltd,601.65,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646162,Pringle's Care Services Ltd,267.40,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646163,Pringle's Care Services Ltd,405.88,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646164,Pringle's Care Services Ltd,143.25,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646165,Pringle's Care Services Ltd,735.35,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646166,Pringle's Care Services Ltd,38.20,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646169,Pringle's Care Services Ltd,253.08,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646170,Pringle's Care Services Ltd,334.25,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646171,Pringle's Care Services Ltd,353.35,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646172,Pringle's Care Services Ltd,601.65,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646173,Pringle's Care Services Ltd,267.40,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646174,Pringle's Care Services Ltd,405.88,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646175,Pringle's Care Services Ltd,143.25,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646176,Pringle's Care Services Ltd,735.35,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646177,Metro Homecare Ltd,40.59,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646178,Metro Homecare Ltd,333.74,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646179,Metro Homecare Ltd,94.71,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646181,Metro Homecare Ltd,284.13,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646182,Metro Homecare Ltd,315.70,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646185,Metro Homecare Ltd,911.02,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646186,Metro Homecare Ltd,189.42,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646188,Metro Homecare Ltd,378.84,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646191,Metro Homecare Ltd,220.99,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646194,Metro Homecare Ltd,284.13,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646197,Metro Homecare Ltd,288.64,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646199,Metro Homecare Ltd,40.59,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646200,Metro Homecare Ltd,333.74,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646201,Metro Homecare Ltd,94.71,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646203,Metro Homecare Ltd,284.13,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646204,Metro Homecare Ltd,315.70,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646207,Metro Homecare Ltd,911.02,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646208,Metro Homecare Ltd,189.42,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646210,Metro Homecare Ltd,378.84,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646213,Metro Homecare Ltd,220.99,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646216,Metro Homecare Ltd,284.13,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646219,Metro Homecare Ltd,288.64,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646220,Metro Homecare Ltd,40.59,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646221,Metro Homecare Ltd,333.74,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646222,Metro Homecare Ltd,94.71,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646224,Metro Homecare Ltd,284.13,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646225,Metro Homecare Ltd,315.70,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646228,Metro Homecare Ltd,911.02,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646229,Metro Homecare Ltd,189.42,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646231,Metro Homecare Ltd,378.84,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646232,Metro Homecare Ltd,464.53,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646235,Metro Homecare Ltd,220.99,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646238,Metro Homecare Ltd,284.13,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646241,Metro Homecare Ltd,288.64,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646242,Metro Homecare Ltd,315.70,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646243,Metro Homecare Ltd,40.59,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646244,Metro Homecare Ltd,243.54,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646245,Metro Homecare Ltd,94.71,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646247,Metro Homecare Ltd,284.13,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646248,Metro Homecare Ltd,315.70,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646250,Metro Homecare Ltd,613.36,24/10/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090646251,Metro Homecare Ltd,189.42,24/10/2023
