Directorate,Department,Expenditure Type,Ref.Doc.1,Vendor Name,Expenditure Amount (exc VAT),Payment Date
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663902,Exceptional Care at Home Ltd,725.20,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663903,Exceptional Care at Home Ltd,240.10,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663905,Exceptional Care at Home Ltd,102.90,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663906,Exceptional Care at Home Ltd,617.40,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663907,Exceptional Care at Home Ltd,308.70,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663911,Exceptional Care at Home Ltd,377.30,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663912,Exceptional Care at Home Ltd,73.50,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663913,Exceptional Care at Home Ltd,411.60,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663914,Exceptional Care at Home Ltd,71.87,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663915,Exceptional Care at Home Ltd,891.80,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663917,Exceptional Care at Home Ltd,343.00,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663918,Exceptional Care at Home Ltd,823.20,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663919,Exceptional Care at Home Ltd,132.30,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663920,Exceptional Care at Home Ltd,205.80,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663921,Exceptional Care at Home Ltd,343.00,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663922,Exceptional Care at Home Ltd,411.60,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663924,Exceptional Care at Home Ltd,88.20,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663926,Exceptional Care at Home Ltd,823.20,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663932,Exceptional Care at Home Ltd,"1,300.00",07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663942,Exceptional Care at Home Ltd,480.20,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663953,Exceptional Care at Home Ltd,960.40,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663959,Exceptional Care at Home Ltd,"1,323.00",07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663963,Exceptional Care at Home Ltd,343.00,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663976,Exceptional Care at Home Ltd,754.60,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663977,Exceptional Care at Home Ltd,284.20,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663978,Exceptional Care at Home Ltd,166.60,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663979,Exceptional Care at Home Ltd,308.70,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663990,Exceptional Care at Home Ltd,196.00,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663991,Exceptional Care at Home Ltd,377.30,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663992,Enhanced Care Solutions Limited,"2,180.28",07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663993,Enhanced Care Solutions Limited,423.74,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663994,Enhanced Care Solutions Limited,"1,314.67",07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663998,Enhanced Care Solutions Limited,271.63,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090663999,Enhanced Care Solutions Limited,114.08,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664000,Enhanced Care Solutions Limited,195.57,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664001,Enhanced Care Solutions Limited,836.61,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664002,Enhanced Care Solutions Limited,472.63,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664003,Enhanced Care Solutions Limited,108.65,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664004,Enhanced Care Solutions Limited,152.11,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664005,Enhanced Care Solutions Limited,516.09,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664006,Enhanced Care Solutions Limited,190.14,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664007,Enhanced Care Solutions Limited,423.74,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664008,Enhanced Care Solutions Limited,608.44,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664009,Enhanced Care Solutions Limited,21.73,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664010,Enhanced Care Solutions Limited,173.84,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664011,Enhanced Care Solutions Limited,65.19,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664012,Enhanced Care Solutions Limited,266.19,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664013,Enhanced Care Solutions Limited,"2,531.55",07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664014,Enhanced Care Solutions Limited,402.01,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664015,Enhanced Care Solutions Limited,211.87,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664016,Enhanced Care Solutions Limited,114.08,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664017,Enhanced Care Solutions Limited,380.28,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664018,Enhanced Care Solutions Limited,836.61,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664019,Enhanced Care Solutions Limited,684.50,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664021,Enhanced Care Solutions Limited,532.39,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664022,Enhanced Care Solutions Limited,380.28,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664023,Enhanced Care Solutions Limited,309.65,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664024,Enhanced Care Solutions Limited,114.08,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664026,Enhanced Care Solutions Limited,152.11,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664027,Enhanced Care Solutions Limited,173.84,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664028,Enhanced Care Solutions Limited,108.65,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664029,Enhanced Care Solutions Limited,190.14,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664030,Enhanced Care Solutions Limited,456.33,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664031,Enhanced Care Solutions Limited,"1,184.29",07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664033,Enhanced Care Solutions Limited,228.17,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664034,Enhanced Care Solutions Limited,135.81,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664035,Enhanced Care Solutions Limited,304.22,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664036,Enhanced Care Solutions Limited,304.22,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664037,Enhanced Care Solutions Limited,988.72,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664038,Enhanced Care Solutions Limited,"2,180.28",07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664039,Enhanced Care Solutions Limited,423.74,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664040,Enhanced Care Solutions Limited,"1,314.67",07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664044,Enhanced Care Solutions Limited,271.63,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664045,Enhanced Care Solutions Limited,114.08,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664046,Enhanced Care Solutions Limited,195.57,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664047,Enhanced Care Solutions Limited,836.61,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664048,Enhanced Care Solutions Limited,472.63,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664049,Enhanced Care Solutions Limited,108.65,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664050,Enhanced Care Solutions Limited,152.11,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664051,Enhanced Care Solutions Limited,516.09,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664052,Enhanced Care Solutions Limited,190.14,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664053,Enhanced Care Solutions Limited,423.74,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664054,Enhanced Care Solutions Limited,608.44,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664055,Enhanced Care Solutions Limited,21.73,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664056,Enhanced Care Solutions Limited,173.84,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664057,Enhanced Care Solutions Limited,65.19,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664058,Enhanced Care Solutions Limited,266.19,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664059,Enhanced Care Solutions Limited,"2,531.55",07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664060,Enhanced Care Solutions Limited,402.01,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664061,Enhanced Care Solutions Limited,211.87,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664062,Enhanced Care Solutions Limited,114.08,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664063,Enhanced Care Solutions Limited,412.87,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664064,Enhanced Care Solutions Limited,836.61,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664065,Enhanced Care Solutions Limited,684.50,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664067,Enhanced Care Solutions Limited,532.39,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664068,Enhanced Care Solutions Limited,380.28,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664069,Enhanced Care Solutions Limited,309.65,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664070,Enhanced Care Solutions Limited,114.08,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664072,Enhanced Care Solutions Limited,152.11,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664073,Enhanced Care Solutions Limited,173.84,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664074,Enhanced Care Solutions Limited,108.65,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664075,Enhanced Care Solutions Limited,190.14,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664076,Enhanced Care Solutions Limited,456.33,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664077,Enhanced Care Solutions Limited,"1,173.42",07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664079,Enhanced Care Solutions Limited,228.17,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664080,Enhanced Care Solutions Limited,211.87,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664081,Enhanced Care Solutions Limited,304.22,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664082,Enhanced Care Solutions Limited,"1,064.77",07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664083,Enhanced Care Solutions Limited,988.72,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664091,Greek & Greek Cypriot Community of En,593.28,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664153,Hertsmere Valley Care Services Limited,23.07,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664155,Hertsmere Valley Care Services Limited,"4,410.24",07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664184,Mercury Care Services Ltd,270.60,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664185,Mercury Care Services Ltd,270.60,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664186,Mercury Care Services Ltd,270.60,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664187,Mercury Care Services Ltd,270.60,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664188,Mercury Care Services Ltd,631.40,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664189,Mercury Care Services Ltd,631.40,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664190,Mercury Care Services Ltd,631.40,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664191,Mercury Care Services Ltd,631.40,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664192,Mercury Care Services Ltd,284.13,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664193,Mercury Care Services Ltd,284.13,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664194,Mercury Care Services Ltd,284.13,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664195,Mercury Care Services Ltd,284.13,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664200,Mercury Care Services Ltd,252.56,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664201,Mercury Care Services Ltd,252.56,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664202,Mercury Care Services Ltd,252.56,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664203,Mercury Care Services Ltd,252.56,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664204,Mercury Care Services Ltd,126.28,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664205,Mercury Care Services Ltd,126.28,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664206,Mercury Care Services Ltd,126.28,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664207,Mercury Care Services Ltd,126.28,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664208,Mercury Care Services Ltd,270.60,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664209,Mercury Care Services Ltd,270.60,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664210,Mercury Care Services Ltd,270.60,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664211,Mercury Care Services Ltd,270.60,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664215,Mercury Care Services Ltd,189.42,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664216,Mercury Care Services Ltd,189.42,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664217,Mercury Care Services Ltd,189.42,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664218,Mercury Care Services Ltd,189.42,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664223,Mercury Care Services Ltd,45.10,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664224,Mercury Care Services Ltd,45.10,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664225,Mercury Care Services Ltd,45.10,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664226,Mercury Care Services Ltd,45.10,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664227,Mercury Care Services Ltd,257.07,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664228,Mercury Care Services Ltd,257.07,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664229,Mercury Care Services Ltd,248.05,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664230,Mercury Care Services Ltd,257.07,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664231,Mercury Care Services Ltd,157.85,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664232,Mercury Care Services Ltd,157.85,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664233,Mercury Care Services Ltd,157.85,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664234,Mercury Care Services Ltd,157.85,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664235,Mercury Care Services Ltd,270.60,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664236,Mercury Care Services Ltd,270.60,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664237,Mercury Care Services Ltd,270.60,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664238,Mercury Care Services Ltd,270.60,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664239,Mercury Care Services Ltd,405.90,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664240,Mercury Care Services Ltd,405.90,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664241,Mercury Care Services Ltd,405.90,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664242,Mercury Care Services Ltd,405.90,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664243,Mercury Care Services Ltd,157.85,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664244,Mercury Care Services Ltd,157.85,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664245,Mercury Care Services Ltd,157.85,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664246,Mercury Care Services Ltd,157.85,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664251,Mercury Care Services Ltd,432.96,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664252,Mercury Care Services Ltd,441.98,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664253,Mercury Care Services Ltd,441.98,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664254,Mercury Care Services Ltd,432.96,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664255,Mercury Care Services Ltd,315.70,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664256,Mercury Care Services Ltd,108.24,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664257,Mercury Care Services Ltd,193.93,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664258,Mercury Care Services Ltd,315.70,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664259,Mercury Care Services Ltd,315.70,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664260,Mercury Care Services Ltd,216.48,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664261,Mercury Care Services Ltd,220.99,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664262,Mercury Care Services Ltd,220.99,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664263,Mercury Care Services Ltd,220.99,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664264,Mercury Care Services Ltd,220.99,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664269,Mercury Care Services Ltd,"1,894.20",07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664270,Mercury Care Services Ltd,"1,894.20",07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664271,Mercury Care Services Ltd,"1,894.20",07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664272,Mercury Care Services Ltd,"1,894.20",07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664273,Mercury Care Services Ltd,252.56,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664274,Mercury Care Services Ltd,252.56,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664275,Mercury Care Services Ltd,252.56,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664276,Mercury Care Services Ltd,586.30,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664277,Mercury Care Services Ltd,586.30,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664278,Mercury Care Services Ltd,586.30,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664279,Mercury Care Services Ltd,586.30,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664280,Thames Homecare Services Ltd,638.75,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664281,Thames Homecare Services Ltd,191.63,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664282,Thames Homecare Services Ltd,314.81,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664283,Thames Homecare Services Ltd,830.38,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664284,Thames Homecare Services Ltd,789.31,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664285,Thames Homecare Services Ltd,305.69,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664286,Thames Homecare Services Ltd,711.75,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664287,Thames Homecare Services Ltd,848.63,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664288,Thames Homecare Services Ltd,410.63,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664289,Thames Homecare Services Ltd,95.81,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664290,Thames Homecare Services Ltd,816.69,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664291,Thames Homecare Services Ltd,511.00,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664292,Thames Homecare Services Ltd,638.75,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664295,Thames Homecare Services Ltd,967.25,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664296,Thames Homecare Services Ltd,63.88,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664297,Thames Homecare Services Ltd,109.50,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664298,Thames Homecare Services Ltd,766.50,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664299,Thames Homecare Services Ltd,287.44,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664300,Thames Homecare Services Ltd,132.31,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664301,Thames Homecare Services Ltd,483.63,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664302,Thames Homecare Services Ltd,383.25,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664303,Thames Homecare Services Ltd,95.81,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664304,Thames Homecare Services Ltd,383.25,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664305,Thames Homecare Services Ltd,200.75,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664308,Thames Homecare Services Ltd,351.31,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664309,Thames Homecare Services Ltd,323.94,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664311,Thames Homecare Services Ltd,862.31,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664312,Thames Homecare Services Ltd,447.13,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664313,Thames Homecare Services Ltd,766.50,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664314,Thames Homecare Services Ltd,328.50,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664315,Thames Homecare Services Ltd,501.88,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664316,Thames Homecare Services Ltd,18.25,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664317,Thames Homecare Services Ltd,118.63,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664318,Thames Homecare Services Ltd,287.44,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664319,Thames Homecare Services Ltd,351.31,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664322,Thames Homecare Services Ltd,337.63,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664323,Thames Homecare Services Ltd,255.50,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664324,Thames Homecare Services Ltd,301.13,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664325,Thames Homecare Services Ltd,41.06,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664326,Thames Homecare Services Ltd,255.50,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664327,Thames Homecare Services Ltd,638.75,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664328,Thames Homecare Services Ltd,54.75,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664329,Thames Homecare Services Ltd,182.50,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664330,Thames Homecare Services Ltd,114.06,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664331,Thames Homecare Services Ltd,574.88,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664332,Thames Homecare Services Ltd,287.44,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664333,Thames Homecare Services Ltd,415.19,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664334,Thames Homecare Services Ltd,255.50,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664335,Thames Homecare Services Ltd,63.88,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664336,Thames Homecare Services Ltd,319.38,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664337,Thames Homecare Services Ltd,191.63,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664338,Thames Homecare Services Ltd,898.81,07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664339,Thames Homecare Services Ltd,"1,537.00",07/12/2023
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090664342,Thames Homecare Services Ltd,127.75,07/12/2023
