Directorate,Department,Expenditure Type,Ref.Doc.1,Vendor Name,Expenditure Amount (exc VAT),Payment Date
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704697,Pristine Recruitment Limited, 304.64 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704698,Pristine Recruitment Limited, 266.56 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704700,Pristine Recruitment Limited," 1,218.56 ",15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704701,Pristine Recruitment Limited," 1,262.08 ",15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704702,Pristine Recruitment Limited, 304.64 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704704,Pristine Recruitment Limited, 516.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704705,Pristine Recruitment Limited, 533.12 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704706,Pristine Recruitment Limited, 304.64 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704707,Pristine Recruitment Limited, 266.56 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704709,Pristine Recruitment Limited," 1,218.56 ",15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704710,Pristine Recruitment Limited," 1,262.08 ",15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704711,Pristine Recruitment Limited, 380.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704712,Pristine Recruitment Limited, 304.64 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704714,Pristine Recruitment Limited, 516.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704715,Pristine Recruitment Limited, 533.12 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704716,Pristine Recruitment Limited, 304.64 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704717,Pristine Recruitment Limited, 266.56 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704719,Pristine Recruitment Limited," 1,218.56 ",15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704720,Pristine Recruitment Limited," 1,262.08 ",15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704721,Pristine Recruitment Limited, 380.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704722,Pristine Recruitment Limited, 304.64 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704785,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704786,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704787,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704788,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704789,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704790,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704791,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704792,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704793,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704794,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704795,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704796,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704797,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704798,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704799,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704800,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704801,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704802,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704803,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704804,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704805,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704806,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704807,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704808,Mayfair Homecare Ltd, 455.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704809,Mayfair Homecare Ltd, 42.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704810,Mayfair Homecare Ltd, 148.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704812,Mayfair Homecare Ltd, 349.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704814,Mayfair Homecare Ltd, 302.10 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704815,Mayfair Homecare Ltd, 280.90 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704816,Mayfair Homecare Ltd, 376.30 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704817,Mayfair Homecare Ltd, 180.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704818,Mayfair Homecare Ltd, 296.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704819,Mayfair Homecare Ltd, 339.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704820,Mayfair Homecare Ltd, 816.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704821,Mayfair Homecare Ltd, 222.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704822,Mayfair Homecare Ltd, 190.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704823,Mayfair Homecare Ltd, 445.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704824,Mayfair Homecare Ltd, 148.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704825,Mayfair Homecare Ltd, 275.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704827,Mayfair Homecare Ltd, 185.50 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704829,Mayfair Homecare Ltd, 259.70 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704830,Mayfair Homecare Ltd, 408.10 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704832,Mayfair Homecare Ltd, 996.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704833,Mayfair Homecare Ltd, 307.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704834,Mayfair Homecare Ltd, 79.50 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704835,Mayfair Homecare Ltd, 95.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704836,Mayfair Homecare Ltd, 95.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704837,Mayfair Homecare Ltd, 259.70 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704838,Mayfair Homecare Ltd, 106.00 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704839,Mayfair Homecare Ltd, 222.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704840,Mayfair Homecare Ltd, 169.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704841,Mayfair Homecare Ltd, 111.30 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704842,Mayfair Homecare Ltd, 355.10 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704843,Mayfair Homecare Ltd, 190.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704844,Mayfair Homecare Ltd, 31.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704847,Mayfair Homecare Ltd, 159.00 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704848,Mayfair Homecare Ltd, 259.70 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704849,Mayfair Homecare Ltd, 254.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704850,Mayfair Homecare Ltd, 95.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704852,Mayfair Homecare Ltd, 296.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704854,Mayfair Homecare Ltd, 519.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704855,Mayfair Homecare Ltd, 95.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704856,Mayfair Homecare Ltd, 111.30 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704857,Mayfair Homecare Ltd, 339.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704858,Mayfair Homecare Ltd, 148.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704859,Mayfair Homecare Ltd, 254.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704860,Mayfair Homecare Ltd, 106.00 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704861,Mayfair Homecare Ltd, 63.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704863,Mayfair Homecare Ltd, 275.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704864,Mayfair Homecare Ltd, 148.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704865,Mayfair Homecare Ltd, 519.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704866,Mayfair Homecare Ltd, 243.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704867,Mayfair Homecare Ltd, 15.90 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704868,Mayfair Homecare Ltd, 355.10 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704869,Mayfair Homecare Ltd, 333.90 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704870,Mayfair Homecare Ltd, 371.00 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704872,Mayfair Homecare Ltd, 238.50 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704873,Mayfair Homecare Ltd, 307.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704874,Mayfair Homecare Ltd, 111.30 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704876,Mayfair Homecare Ltd, 222.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704877,Mayfair Homecare Ltd, 74.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704878,Mayfair Homecare Ltd, 259.70 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704880,Mayfair Homecare Ltd, 185.50 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704881,Mayfair Homecare Ltd, 153.70 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704882,Mayfair Homecare Ltd, 95.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704883,Mayfair Homecare Ltd, 296.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704887,Mayfair Homecare Ltd, 42.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704888,Mayfair Homecare Ltd, 222.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704890,Mayfair Homecare Ltd, 42.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704891,Mayfair Homecare Ltd, 148.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704893,Mayfair Homecare Ltd, 349.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704895,Mayfair Homecare Ltd, 259.70 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704896,Mayfair Homecare Ltd, 280.90 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704897,Mayfair Homecare Ltd, 376.30 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704898,Mayfair Homecare Ltd, 180.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704899,Mayfair Homecare Ltd, 296.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704900,Mayfair Homecare Ltd, 339.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704901,Mayfair Homecare Ltd, 816.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704902,Mayfair Homecare Ltd, 222.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704903,Mayfair Homecare Ltd, 190.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704904,Mayfair Homecare Ltd, 445.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704905,Mayfair Homecare Ltd, 148.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704906,Mayfair Homecare Ltd, 286.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704908,Mayfair Homecare Ltd, 185.50 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704910,Mayfair Homecare Ltd, 265.00 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704911,Mayfair Homecare Ltd, 408.10 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704913,Mayfair Homecare Ltd," 1,038.80 ",15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704914,Mayfair Homecare Ltd, 307.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704915,Mayfair Homecare Ltd, 79.50 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704916,Mayfair Homecare Ltd, 95.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704917,Mayfair Homecare Ltd, 95.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704918,Mayfair Homecare Ltd, 259.70 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704919,Mayfair Homecare Ltd, 106.00 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704920,Mayfair Homecare Ltd, 222.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704921,Mayfair Homecare Ltd, 169.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704922,Mayfair Homecare Ltd, 111.30 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704923,Mayfair Homecare Ltd, 355.10 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704924,Mayfair Homecare Ltd, 190.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704925,Mayfair Homecare Ltd, 31.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704928,Mayfair Homecare Ltd, 159.00 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704929,Mayfair Homecare Ltd, 259.70 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704930,Mayfair Homecare Ltd, 254.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704931,Mayfair Homecare Ltd, 95.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704933,Mayfair Homecare Ltd, 296.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704935,Mayfair Homecare Ltd, 519.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704936,Mayfair Homecare Ltd, 79.50 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704937,Mayfair Homecare Ltd, 111.30 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704938,Mayfair Homecare Ltd, 339.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704939,Mayfair Homecare Ltd, 148.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704940,Mayfair Homecare Ltd, 254.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704941,Mayfair Homecare Ltd, 106.00 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704942,Mayfair Homecare Ltd, 63.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704944,Mayfair Homecare Ltd, 190.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704945,Mayfair Homecare Ltd, 148.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704946,Mayfair Homecare Ltd, 519.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704947,Mayfair Homecare Ltd, 243.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704948,Mayfair Homecare Ltd, 15.90 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704949,Mayfair Homecare Ltd, 355.10 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704950,Mayfair Homecare Ltd, 333.90 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704951,Mayfair Homecare Ltd, 371.00 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704953,Mayfair Homecare Ltd, 249.10 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704954,Mayfair Homecare Ltd, 349.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704955,Mayfair Homecare Ltd, 111.30 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704957,Mayfair Homecare Ltd, 222.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704958,Mayfair Homecare Ltd, 74.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704959,Mayfair Homecare Ltd, 259.70 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704961,Mayfair Homecare Ltd, 185.50 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704962,Mayfair Homecare Ltd, 164.30 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704963,Mayfair Homecare Ltd, 95.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704966,Mayfair Homecare Ltd, 63.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704967,Mayfair Homecare Ltd, 222.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704969,Mayfair Homecare Ltd, 95.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704970,Mayfair Homecare Ltd, 63.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704972,Mayfair Homecare Ltd, 42.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704973,Mayfair Homecare Ltd, 148.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704975,Mayfair Homecare Ltd, 349.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704977,Mayfair Homecare Ltd, 174.90 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704978,Mayfair Homecare Ltd, 280.90 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704979,Mayfair Homecare Ltd, 180.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704980,Mayfair Homecare Ltd, 296.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704981,Mayfair Homecare Ltd, 339.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704982,Mayfair Homecare Ltd, 816.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704983,Mayfair Homecare Ltd, 222.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704984,Mayfair Homecare Ltd, 190.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704985,Mayfair Homecare Ltd, 445.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704986,Mayfair Homecare Ltd, 148.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704987,Mayfair Homecare Ltd, 275.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704989,Mayfair Homecare Ltd, 185.50 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704991,Mayfair Homecare Ltd, 265.00 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704992,Mayfair Homecare Ltd, 408.10 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704994,Mayfair Homecare Ltd," 1,038.80 ",15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704995,Mayfair Homecare Ltd, 307.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704996,Mayfair Homecare Ltd, 79.50 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704997,Mayfair Homecare Ltd, 95.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704998,Mayfair Homecare Ltd, 95.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090704999,Mayfair Homecare Ltd, 259.70 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705000,Mayfair Homecare Ltd, 106.00 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705001,Mayfair Homecare Ltd, 222.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705002,Mayfair Homecare Ltd, 169.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705003,Mayfair Homecare Ltd, 111.30 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705004,Mayfair Homecare Ltd, 355.10 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705005,Mayfair Homecare Ltd, 190.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705006,Mayfair Homecare Ltd, 31.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705009,Mayfair Homecare Ltd, 159.00 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705010,Mayfair Homecare Ltd, 259.70 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705011,Mayfair Homecare Ltd, 254.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705013,Mayfair Homecare Ltd, 296.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705014,Mayfair Homecare Ltd, 381.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705016,Mayfair Homecare Ltd, 519.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705017,Mayfair Homecare Ltd, 95.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705018,Mayfair Homecare Ltd, 111.30 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705019,Mayfair Homecare Ltd, 339.20 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705020,Mayfair Homecare Ltd, 148.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705021,Mayfair Homecare Ltd, 254.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705022,Mayfair Homecare Ltd, 106.00 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705023,Mayfair Homecare Ltd, 63.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705025,Mayfair Homecare Ltd, 190.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705026,Mayfair Homecare Ltd, 148.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705027,Mayfair Homecare Ltd, 519.40 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705028,Mayfair Homecare Ltd, 243.80 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705029,Mayfair Homecare Ltd, 15.90 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705030,Mayfair Homecare Ltd, 355.10 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705031,Mayfair Homecare Ltd, 333.90 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705032,Mayfair Homecare Ltd, 371.00 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705033,Mayfair Homecare Ltd, 185.50 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705035,Mayfair Homecare Ltd, 238.50 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705036,Mayfair Homecare Ltd, 371.00 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705037,Mayfair Homecare Ltd, 111.30 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705039,Mayfair Homecare Ltd, 121.90 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705040,Mayfair Homecare Ltd, 222.60 ,15/03/2024
Delivery Units,Adults and Health,Other Agencies - Third Party P,0090705041,Mayfair Homecare Ltd, 74.20 ,15/03/2024
