Body Name,Vendor Number,Vendor Name,Cost Centre,Service Label,BV Code,Amount,Period
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M27C,Adult Social Care Operations,Supplies and Services,"3,380.88",Oct-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M27C,Adult Social Care Operations,Supplies and Services,"3,380.88",Oct-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M27C,Adult Social Care Operations,Supplies and Services,"3,703.00",Oct-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M27C,Adult Social Care Operations,Supplies and Services,"3,703.00",Oct-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M27C,Adult Social Care Operations,Supplies and Services,"3,703.00",Oct-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M27C,Adult Social Care Operations,Supplies and Services,"3,703.00",Oct-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M27C,Adult Social Care Operations,Supplies and Services,"3,703.00",Oct-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M27C,Adult Social Care Operations,Supplies and Services,"3,380.88",Oct-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M27F,Adult Social Care Operations,Supplies and Services,"3,380.88",Oct-23
Slough Borough Council,809100,Careful Choices,M44D,Adult Social Care Operations,Supplies and Services,"1,124.00",Oct-23
Slough Borough Council,809100,Careful Choices,M44D,Adult Social Care Operations,Supplies and Services,"1,124.00",Oct-23
Slough Borough Council,809100,Careful Choices,M44D,Adult Social Care Operations,Supplies and Services,"1,124.00",Oct-23
Slough Borough Council,809100,Careful Choices,M44D,Adult Social Care Operations,Supplies and Services,"1,124.00",Oct-23
Slough Borough Council,809100,Careful Choices,M44D,Adult Social Care Operations,Supplies and Services,"1,124.00",Oct-23
Slough Borough Council,809100,Careful Choices,M44D,Adult Social Care Operations,Supplies and Services,"1,124.00",Oct-23
Slough Borough Council,809100,Careful Choices,M44D,Adult Social Care Operations,Supplies and Services,"1,124.00",Oct-23
Slough Borough Council,809100,Careful Choices,M44D,Adult Social Care Operations,Supplies and Services,"1,124.00",Oct-23
Slough Borough Council,809100,Careful Choices,M44D,Adult Social Care Operations,Supplies and Services,"1,124.00",Oct-23
Slough Borough Council,809100,Careful Choices,M44D,Adult Social Care Operations,Supplies and Services,"1,124.00",Oct-23
Slough Borough Council,809100,Careful Choices,M44D,Adult Social Care Operations,Supplies and Services,"1,124.00",Oct-23
Slough Borough Council,809100,Careful Choices,M44D,Adult Social Care Operations,Supplies and Services,"1,124.00",Oct-23
Slough Borough Council,1497,Caroline Bridges DOP Limited,C322,Community,Supplies and Services,"1,438.50",Oct-23
Slough Borough Council,1910,Carousel Buses Ltd,D512,Place Strategy & Infrastructure,Supplies and Services,"7,817.97",Oct-23
Slough Borough Council,1910,Carousel Buses Ltd,D512,Place Strategy & Infrastructure,Supplies and Services,"5,796.40",Oct-23
Slough Borough Council,1910,Carousel Buses Ltd,D512,Place Strategy & Infrastructure,Supplies and Services,"1,613.43",Oct-23
Slough Borough Council,1910,Carousel Buses Ltd,D512,Place Strategy & Infrastructure,Supplies and Services,"7,112.89",Oct-23
Slough Borough Council,1910,Carousel Buses Ltd,D512,Place Strategy & Infrastructure,Supplies and Services,"6,066.19",Oct-23
Slough Borough Council,804413,Castle Water,B060,Business Services,Premises,989.19,Oct-23
Slough Borough Council,804413,Castle Water,B060,Business Services,Premises,-503.58,Oct-23
Slough Borough Council,804413,Castle Water,C019,Place Operations,Premises,663.22,Oct-23
Slough Borough Council,804413,Castle Water,D900,Place Operations,Premises,"1,048.85",Oct-23
Slough Borough Council,804413,Castle Water,H216,Community,Supplies and Services,"5,834.06",Oct-23
Slough Borough Council,418,Castleview School,E620,Children & Families,Supplies and Services,"41,475.76",Oct-23
Slough Borough Council,808307,CDW Limited,B282,Digital and Strategic IT,Supplies and Services,"-18,812.29",Oct-23
Slough Borough Council,808307,CDW Limited,B282,Digital and Strategic IT,Supplies and Services,928.24,Oct-23
Slough Borough Council,808307,CDW Limited,B282,Digital and Strategic IT,Supplies and Services,"18,812.29",Oct-23
Slough Borough Council,808307,CDW Limited,B282,Digital and Strategic IT,Supplies and Services,"18,812.29",Oct-23
Slough Borough Council,3609,Centurion Healthcare Ltd,M26E,Adult Social Care Operations,Supplies and Services,"6,514.38",Oct-23
Slough Borough Council,809124,Chalet Homes Ltd,H205,Housing (People) Services,Supplies and Services,"1,840.00",Oct-23
Slough Borough Council,809124,Chalet Homes Ltd,H205,Housing (People) Services,Supplies and Services,"2,480.00",Oct-23
Slough Borough Council,809124,Chalet Homes Ltd,H205,Housing (People) Services,Supplies and Services,"2,400.00",Oct-23
Slough Borough Council,2892,Chalfont Lodge,M15D,Adult Social Care Operations,Supplies and Services,"5,978.57",Oct-23
Slough Borough Council,2892,Chalfont Lodge,M15F,Adult Social Care Operations,Supplies and Services,"8,857.14",Oct-23
Slough Borough Council,2608,Chandos Lodge Nursing Home,M18C,Adult Social Care Operations,Supplies and Services,"4,400.00",Oct-23
Slough Borough Council,1877,Chelsie Innes,C322,Community,Supplies and Services,"3,535.00",Oct-23
Slough Borough Council,1877,Chelsie Innes,C322,Community,Supplies and Services,"1,750.00",Oct-23
Slough Borough Council,3114,Cherry Trees Day Nursery,F909,Children & Families,Supplies and Services,"4,000.29",Oct-23
Slough Borough Council,3114,Cherry Trees Day Nursery,F909,Children & Families,Supplies and Services,"4,000.29",Oct-23
Slough Borough Council,3114,Cherry Trees Day Nursery,F909,Children & Families,Supplies and Services,"28,981.07",Oct-23
Slough Borough Council,2871,Cherry Trees Residential Care,M27F,Adult Social Care Operations,Supplies and Services,"2,435.71",Oct-23
Slough Borough Council,2871,Cherry Trees Residential Care,M42F,Adult Social Care Operations,Supplies and Services,"1,660.71",Oct-23
Slough Borough Council,2871,Cherry Trees Residential Care,M42F,Adult Social Care Operations,Supplies and Services,"2,491.07",Oct-23
Slough Borough Council,803495,Christchurch Court Ltd,M15D,Adult Social Care Operations,Supplies and Services,"9,214.35",Oct-23
Slough Borough Council,807491,Cippenham School,E620,Children & Families,Supplies and Services,"16,125.00",Oct-23
Slough Borough Council,807491,Cippenham School,B297,Finance & Commercial,Government Grants,"2,003.62",Oct-23
Slough Borough Council,806550,City Homecare Ltd,A07R,Adult Social Care Operations,Supplies and Services,800.63,Oct-23
Slough Borough Council,806550,City Homecare Ltd,A07R,Adult Social Care Operations,Supplies and Services,"2,205.00",Oct-23
Slough Borough Council,806550,City Homecare Ltd,A07R,Adult Social Care Operations,Supplies and Services,805.00,Oct-23
Slough Borough Council,806550,City Homecare Ltd,A07R,Adult Social Care Operations,Supplies and Services,"1,102.50",Oct-23
Slough Borough Council,806550,City Homecare Ltd,A07R,Adult Social Care Operations,Supplies and Services,"1,102.50",Oct-23
Slough Borough Council,806550,City Homecare Ltd,A07R,Adult Social Care Operations,Supplies and Services,"1,102.50",Oct-23
Slough Borough Council,806550,City Homecare Ltd,A07R,Adult Social Care Operations,Supplies and Services,"2,082.50",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,"1,102.50",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,660.63,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,599.38,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,612.50,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,"1,330.00",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,"1,820.00",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,735.00,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,892.50,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,"1,715.00",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,857.50,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,"1,102.50",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,857.50,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,"1,960.00",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,612.50,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,857.50,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,612.50,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,"2,450.00",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,"1,225.00",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,"1,102.50",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,"1,225.00",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,"1,225.00",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,980.00,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,525.00,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,726.25,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,682.50,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,826.88,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,"1,960.00",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44C,Adult Social Care Operations,Supplies and Services,"1,128.75",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44D,Adult Social Care Operations,Supplies and Services,"1,960.00",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44D,Adult Social Care Operations,Supplies and Services,560.00,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44D,Adult Social Care Operations,Supplies and Services,735.00,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44D,Adult Social Care Operations,Supplies and Services,980.00,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44D,Adult Social Care Operations,Supplies and Services,"2,940.00",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44D,Adult Social Care Operations,Supplies and Services,945.00,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44D,Adult Social Care Operations,Supplies and Services,980.00,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44D,Adult Social Care Operations,Supplies and Services,542.50,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44D,Adult Social Care Operations,Supplies and Services,717.50,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44E,Adult Social Care Operations,Supplies and Services,630.00,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44E,Adult Social Care Operations,Supplies and Services,735.00,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44F,Adult Social Care Operations,Supplies and Services,"1,627.50",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44F,Adult Social Care Operations,Supplies and Services,840.00,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M44F,Adult Social Care Operations,Supplies and Services,560.00,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M45C,Adult Social Care Operations,Supplies and Services,"1,496.25",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M45C,Adult Social Care Operations,Supplies and Services,"2,275.00",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M45C,Adult Social Care Operations,Supplies and Services,"1,102.50",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M45C,Adult Social Care Operations,Supplies and Services,"2,205.00",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M45C,Adult Social Care Operations,Supplies and Services,568.75,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M45C,Adult Social Care Operations,Supplies and Services,857.50,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M45C,Adult Social Care Operations,Supplies and Services,997.50,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M45C,Adult Social Care Operations,Supplies and Services,796.25,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M45C,Adult Social Care Operations,Supplies and Services,962.50,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M45C,Adult Social Care Operations,Supplies and Services,"2,012.50",Oct-23
Slough Borough Council,806550,City Homecare Ltd,M45C,Adult Social Care Operations,Supplies and Services,818.13,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M48C,Adult Social Care Operations,Supplies and Services,857.50,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M48C,Adult Social Care Operations,Supplies and Services,857.50,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M48C,Adult Social Care Operations,Supplies and Services,603.75,Oct-23
Slough Borough Council,806550,City Homecare Ltd,M48C,Adult Social Care Operations,Supplies and Services,577.50,Oct-23
Slough Borough Council,1151,Claycots Primary School,E200,Children & Families,Supplies and Services,"825,610.94",Oct-23
Slough Borough Council,1747,Cms Training Ltd,B409,Customer,Indirect Employee Expenses,780.00,Oct-23
Slough Borough Council,3685,Coghlan Lodges Limited,M44D,Adult Social Care Operations,Supplies and Services,"2,116.04",Oct-23
Slough Borough Council,3685,Coghlan Lodges Limited,M44F,Adult Social Care Operations,Supplies and Services,"1,870.00",Oct-23
Slough Borough Council,805823,Collaborative Care Solutions,M42E,Adult Social Care Operations,Supplies and Services,"9,211.42",Oct-23
Slough Borough Council,805823,Collaborative Care Solutions,M42F,Adult Social Care Operations,Supplies and Services,"2,971.57",Oct-23
Slough Borough Council,805823,Collaborative Care Solutions,M44D,Adult Social Care Operations,Supplies and Services,"9,211.42",Oct-23
Slough Borough Council,805823,Collaborative Care Solutions,M44F,Adult Social Care Operations,Supplies and Services,"4,982.14",Oct-23
Slough Borough Council,286,Colnbrook C Of E Primary School,E620,Children & Families,Supplies and Services,"17,191.33",Oct-23
Slough Borough Council,2535,Comfort Care Services,M42E,Adult Social Care Operations,Supplies and Services,"1,538.88",Oct-23
Slough Borough Council,2535,Comfort Care Services,M42E,Adult Social Care Operations,Supplies and Services,"5,114.92",Oct-23
Slough Borough Council,2535,Comfort Care Services,M42E,Adult Social Care Operations,Supplies and Services,554.19,Oct-23
Slough Borough Council,2535,Comfort Care Services,M42E,Adult Social Care Operations,Supplies and Services,"2,564.81",Oct-23
Slough Borough Council,2535,Comfort Care Services,M42E,Adult Social Care Operations,Supplies and Services,"1,165.82",Oct-23
Slough Borough Council,2535,Comfort Care Services,M42E,Adult Social Care Operations,Supplies and Services,"2,325.00",Oct-23
Slough Borough Council,2535,Comfort Care Services,M42E,Adult Social Care Operations,Supplies and Services,"2,635.00",Oct-23
Slough Borough Council,2535,Comfort Care Services,M42E,Adult Social Care Operations,Supplies and Services,775.00,Oct-23
Slough Borough Council,2535,Comfort Care Services,M42E,Adult Social Care Operations,Supplies and Services,"1,165.82",Oct-23
Slough Borough Council,2535,Comfort Care Services,M42E,Adult Social Care Operations,Supplies and Services,"1,468.91",Oct-23
Slough Borough Council,2535,Comfort Care Services,M42F,Adult Social Care Operations,Supplies and Services,"3,474.21",Oct-23
Slough Borough Council,2535,Comfort Care Services,M42F,Adult Social Care Operations,Supplies and Services,"2,635.00",Oct-23
Slough Borough Council,2535,Comfort Care Services,M42F,Adult Social Care Operations,Supplies and Services,"3,893.82",Oct-23
Slough Borough Council,2535,Comfort Care Services,M42F,Adult Social Care Operations,Supplies and Services,"1,749.29",Oct-23
Slough Borough Council,2535,Comfort Care Services,M42F,Adult Social Care Operations,Supplies and Services,"1,632.15",Oct-23
Slough Borough Council,2535,Comfort Care Services,M42F,Adult Social Care Operations,Supplies and Services,"1,300.80",Oct-23
Slough Borough Council,2535,Comfort Care Services,M42F,Adult Social Care Operations,Supplies and Services,839.21,Oct-23
Slough Borough Council,2535,Comfort Care Services,M42F,Adult Social Care Operations,Supplies and Services,839.21,Oct-23
Slough Borough Council,2535,Comfort Care Services,M42F,Adult Social Care Operations,Supplies and Services,"1,007.06",Oct-23
Slough Borough Council,2535,Comfort Care Services,M42F,Adult Social Care Operations,Supplies and Services,839.21,Oct-23
Slough Borough Council,2535,Comfort Care Services,M42F,Adult Social Care Operations,Supplies and Services,"2,635.00",Oct-23
Slough Borough Council,2535,Comfort Care Services,M42F,Adult Social Care Operations,Supplies and Services,839.21,Oct-23
Slough Borough Council,2535,Comfort Care Services,M42F,Adult Social Care Operations,Supplies and Services,"2,635.00",Oct-23
Slough Borough Council,2535,Comfort Care Services,M44C,Adult Social Care Operations,Supplies and Services,"3,357.48",Oct-23
Slough Borough Council,2535,Comfort Care Services,M44E,Adult Social Care Operations,Supplies and Services,"2,080.59",Oct-23
Slough Borough Council,2535,Comfort Care Services,M44E,Adult Social Care Operations,Supplies and Services,"4,461.56",Oct-23
Slough Borough Council,2535,Comfort Care Services,M44F,Adult Social Care Operations,Supplies and Services,"2,635.00",Oct-23
Slough Borough Council,2535,Comfort Care Services,M44F,Adult Social Care Operations,Supplies and Services,"1,317.50",Oct-23
Slough Borough Council,2535,Comfort Care Services,M44F,Adult Social Care Operations,Supplies and Services,"2,937.87",Oct-23
Slough Borough Council,2535,Comfort Care Services,M44F,Adult Social Care Operations,Supplies and Services,"1,317.50",Oct-23
Slough Borough Council,2535,Comfort Care Services,M44F,Adult Social Care Operations,Supplies and Services,"3,310.93",Oct-23
Slough Borough Council,2535,Comfort Care Services,M44F,Adult Social Care Operations,Supplies and Services,"1,888.26",Oct-23
Slough Borough Council,2535,Comfort Care Services,M44F,Adult Social Care Operations,Supplies and Services,"2,937.87",Oct-23
Slough Borough Council,2535,Comfort Care Services,M44F,Adult Social Care Operations,Supplies and Services,"1,165.82",Oct-23
Slough Borough Council,2535,Comfort Care Services,M44F,Adult Social Care Operations,Supplies and Services,"3,105.71",Oct-23
Slough Borough Council,2535,Comfort Care Services,M44F,Adult Social Care Operations,Supplies and Services,"3,474.21",Oct-23
Slough Borough Council,2535,Comfort Care Services,M44F,Adult Social Care Operations,Supplies and Services,"2,937.87",Oct-23
Slough Borough Council,2535,Comfort Care Services,M44F,Adult Social Care Operations,Supplies and Services,"2,121.80",Oct-23
Slough Borough Council,2535,Comfort Care Services,M81D,Adult Social Care Operations,Supplies and Services,"2,635.00",Oct-23
Slough Borough Council,804912,CommuniKate Ltd,M22D,Adult Social Care Operations,Supplies and Services,761.75,Oct-23
Slough Borough Council,804912,CommuniKate Ltd,M22D,Adult Social Care Operations,Supplies and Services,761.75,Oct-23
Slough Borough Council,804912,CommuniKate Ltd,M22D,Adult Social Care Operations,Supplies and Services,761.75,Oct-23
Slough Borough Council,804912,CommuniKate Ltd,M22D,Adult Social Care Operations,Supplies and Services,761.75,Oct-23
Slough Borough Council,1772,Computershare Voucher Services,B348,People,Supplies and Services,"1,459.00",Oct-23
Slough Borough Council,1772,Computershare Voucher Services,B348,People,Supplies and Services,"1,958.00",Oct-23
Slough Borough Council,806594,Coram Family and Childcare,M99C,Children & Families,Supplies and Services,"-62,373.00",Oct-23
Slough Borough Council,806594,Coram Family and Childcare,M99C,Children & Families,Supplies and Services,"62,373.00",Oct-23
Slough Borough Council,806594,Coram Family and Childcare,M99C,Children & Families,Supplies and Services,"107,229.13",Oct-23
Slough Borough Council,806683,Cornerstone OnDemand Limited,B409,Customer,Indirect Employee Expenses,"11,700.00",Oct-23
Slough Borough Council,1480,Corona Energy Limited,B668,Business Services,Premises,"10,441.60",Oct-23
Slough Borough Council,1480,Corona Energy Limited,B668,Business Services,Premises,"3,640.18",Oct-23
Slough Borough Council,1480,Corona Energy Limited,J015,Place Management,Premises,"7,760.69",Oct-23
Slough Borough Council,805278,Countrystyle Recycling Ltd,D342,Place Operations,Supplies and Services,"10,977.00",Oct-23
Slough Borough Council,805278,Countrystyle Recycling Ltd,D342,Place Operations,Supplies and Services,"5,540.00",Oct-23
Slough Borough Council,808737,COUNTY PRIVATE CLIENT LIMITED,H205,Housing (People) Services,Supplies and Services,"34,968.00",Oct-23
Slough Borough Council,808737,COUNTY PRIVATE CLIENT LIMITED,H205,Housing (People) Services,Supplies and Services,"1,147.00",Oct-23
Slough Borough Council,3670,Craegmoor Birches Grove Priory,M27F,Adult Social Care Operations,Supplies and Services,"2,122.92",Oct-23
Slough Borough Council,1638,Creative Support Ltd,A02L,Adult Social Care Operations,Supplies and Services,"1,431.90",Oct-23
Slough Borough Council,1638,Creative Support Ltd,A02L,Adult Social Care Operations,Supplies and Services,"1,565.10",Oct-23
Slough Borough Council,1638,Creative Support Ltd,A02L,Adult Social Care Operations,Supplies and Services,"1,165.50",Oct-23
Slough Borough Council,1638,Creative Support Ltd,M42E,Adult Social Care Operations,Supplies and Services,"1,548.45",Oct-23
Slough Borough Council,1638,Creative Support Ltd,M44E,Adult Social Care Operations,Supplies and Services,"1,265.40",Oct-23
Slough Borough Council,1638,Creative Support Ltd,M44E,Adult Social Care Operations,Supplies and Services,607.73,Oct-23
Slough Borough Council,806542,Cripps LLP t/a Cripps Pemberton Greenish,B480,Place Strategy & Infrastructure,Supplies and Services,"1,131.50",Oct-23
Slough Borough Council,806542,Cripps LLP t/a Cripps Pemberton Greenish,B480,Place Strategy & Infrastructure,Supplies and Services,"1,387.00",Oct-23
Slough Borough Council,806983,Critiqom,H020,Finance & Commercial,Supplies and Services,"1,418.07",Oct-23
Slough Borough Council,806983,Critiqom,H020,Finance & Commercial,Supplies and Services,"1,968.08",Oct-23
Slough Borough Council,806983,Critiqom,H020,Finance & Commercial,Supplies and Services,"2,700.73",Oct-23
Slough Borough Council,808853,Crown Hosting Data Centres Limited,B282,Digital and Strategic IT,Supplies and Services,"6,754.95",Oct-23
Slough Borough Council,808775,Danescroft Consultants Ltd,A01D,People Adults,Agency Staff,"4,050.00",Oct-23
Slough Borough Council,808775,Danescroft Consultants Ltd,A01D,People Adults,Agency Staff,"4,050.00",Oct-23
Slough Borough Council,807288,David Allwood,C322,Community,Supplies and Services,"2,056.25",Oct-23
Slough Borough Council,636,David John (Papers) Ltd,K059,Business Services,Supplies and Services,649.00,Oct-23
Slough Borough Council,808657,Davinder Selby,H205,Housing (People) Services,Supplies and Services,"1,800.00",Oct-23
Slough Borough Council,804689,De Lage Landen Leasing Ltd,K059,Business Services,Supplies and Services,"2,085.00",Oct-23
Slough Borough Council,807563,Delib Limited,B409,Customer,Indirect Employee Expenses,"1,200.00",Oct-23
Slough Borough Council,808612,Delta 4 Services Ltd,B377,Finance & Commercial,Supplies and Services,"8,333.33",Oct-23
Slough Borough Council,808612,Delta 4 Services Ltd,B377,Finance & Commercial,Supplies and Services,"6,666.66",Oct-23
Slough Borough Council,806159,Devon Piatt-Panton,C322,Community,Supplies and Services,"2,024.00",Oct-23
Slough Borough Council,928,Devonshires Solicitors,F868,Children & Families,Supplies and Services,"1,428.00",Oct-23
Slough Borough Council,928,Devonshires Solicitors,F868,Children & Families,Supplies and Services,777.00,Oct-23
Slough Borough Council,928,Devonshires Solicitors,F868,Children & Families,Supplies and Services,"1,491.00",Oct-23
Slough Borough Council,928,Devonshires Solicitors,F868,Children & Families,Supplies and Services,735.00,Oct-23
Slough Borough Council,928,Devonshires Solicitors,F868,Children & Families,Supplies and Services,"1,344.00",Oct-23
Slough Borough Council,928,Devonshires Solicitors,F868,Children & Families,Supplies and Services,"1,470.00",Oct-23
Slough Borough Council,3554,Dimensions (Uk) Ltd,M42E,Adult Social Care Operations,Supplies and Services,"8,754.14",Oct-23
Slough Borough Council,3554,Dimensions (Uk) Ltd,M42E,Adult Social Care Operations,Supplies and Services,"8,365.09",Oct-23
Slough Borough Council,3554,Dimensions (Uk) Ltd,M42E,Adult Social Care Operations,Supplies and Services,"8,145.79",Oct-23
Slough Borough Council,3554,Dimensions (Uk) Ltd,M42E,Adult Social Care Operations,Supplies and Services,"6,532.50",Oct-23
Slough Borough Council,3554,Dimensions (Uk) Ltd,M42E,Adult Social Care Operations,Supplies and Services,"6,844.40",Oct-23
Slough Borough Council,3554,Dimensions (Uk) Ltd,M42E,Adult Social Care Operations,Supplies and Services,"8,698.25",Oct-23
Slough Borough Council,3554,Dimensions (Uk) Ltd,M42E,Adult Social Care Operations,Supplies and Services,"8,365.32",Oct-23
Slough Borough Council,3554,Dimensions (Uk) Ltd,M42E,Adult Social Care Operations,Supplies and Services,"7,252.81",Oct-23
Slough Borough Council,3554,Dimensions (Uk) Ltd,M42E,Adult Social Care Operations,Supplies and Services,"6,870.22",Oct-23
Slough Borough Council,3554,Dimensions (Uk) Ltd,M42E,Adult Social Care Operations,Supplies and Services,"6,999.12",Oct-23
Slough Borough Council,805483,Direct Tyre Managenent Ltd,D610,Place Operations,Transport,"6,736.49",Oct-23
Slough Borough Council,805483,Direct Tyre Managenent Ltd,D620,Place Operations,Transport,"1,611.95",Oct-23
Slough Borough Council,805483,Direct Tyre Managenent Ltd,D630,Place Operations,Transport,"1,916.73",Oct-23
Slough Borough Council,803306,Ditton Park Academy,E620,Children & Families,Supplies and Services,"40,375.00",Oct-23
Slough Borough Council,803306,Ditton Park Academy,B297,Finance & Commercial,Government Grants,"3,000.00",Oct-23
Slough Borough Council,1457,Dr Norman Gordon,D320,Place Operations,Premises,"1,578.15",Oct-23
Slough Borough Council,808794,DREAMS HOTEL LTD,H205,Housing (People) Services,Supplies and Services,"32,375.00",Oct-23
Slough Borough Council,808794,DREAMS HOTEL LTD,H205,Housing (People) Services,Supplies and Services,"32,258.33",Oct-23
Slough Borough Council,808794,DREAMS HOTEL LTD,H205,Housing (People) Services,Supplies and Services,"32,375.00",Oct-23
Slough Borough Council,803177,Early Steps Preschool,F909,Children & Families,Supplies and Services,545.88,Oct-23
Slough Borough Council,803177,Early Steps Preschool,F909,Children & Families,Supplies and Services,545.88,Oct-23
Slough Borough Council,803177,Early Steps Preschool,F909,Children & Families,Supplies and Services,"8,081.14",Oct-23
Slough Borough Council,803301,Eden Girls School,E610,Children & Families,Supplies and Services,"6,750.00",Oct-23
Slough Borough Council,1299,Edf Energy,B668,Business Services,Premises,"75,666.09",Oct-23
Slough Borough Council,1299,Edf Energy,B668,Business Services,Premises,"66,001.84",Oct-23
Slough Borough Council,2159,Edge Training And Consultancy Ltd,A01D,People Adults,Indirect Employee Expenses,"1,750.00",Oct-23
Slough Borough Council,808885,Ekom Solutions,H205,Housing (People) Services,Supplies and Services,678.00,Oct-23
Slough Borough Council,808885,Ekom Solutions,H205,Housing (People) Services,Supplies and Services,"6,750.00",Oct-23
Slough Borough Council,808885,Ekom Solutions,H205,Housing (People) Services,Supplies and Services,"10,350.00",Oct-23
Slough Borough Council,807001,Elegant Care Services Ltd,M42E,Adult Social Care Operations,Supplies and Services,"5,987.42",Oct-23
Slough Borough Council,807001,Elegant Care Services Ltd,M42E,Adult Social Care Operations,Supplies and Services,"6,217.71",Oct-23
Slough Borough Council,807001,Elegant Care Services Ltd,M42E,Adult Social Care Operations,Supplies and Services,"10,185.71",Oct-23
Slough Borough Council,807001,Elegant Care Services Ltd,M44C,Adult Social Care Operations,Supplies and Services,"7,023.71",Oct-23
Slough Borough Council,807001,Elegant Care Services Ltd,M44D,Adult Social Care Operations,Supplies and Services,"10,206.08",Oct-23
Slough Borough Council,807001,Elegant Care Services Ltd,M44D,Adult Social Care Operations,Supplies and Services,"2,633.82",Oct-23
