Body Name,Vendor Number,Vendor Name,Cost Centre,Service Label,BV Code,Amount,Period
Slough Borough Council,809266,AM Property Ltd t/a The Alexandra Partnership,H218,Community,Supplies and Services,4926.28,Dec-23
Slough Borough Council,809280,Ambassadors Lettings Estates,H218,Community,Supplies and Services,4926.28,Dec-23
Slough Borough Council,808191,Ambrose Adrian Healthcare Ltd,M44E,Adult Social Care Operations,Supplies and Services,3800,Dec-23
Slough Borough Council,808368,Anthony Toby Homes Trust,M26E,Adult Social Care Operations,Supplies and Services,6108.64,Dec-23
Slough Borough Council,3137,Applegarth Care Home Ltd,M29C,Adult Social Care Operations,Supplies and Services,1357.1,Dec-23
Slough Borough Council,808415,APTUS EA LTD,H205,Housing (People) Services,Supplies and Services,16820,Dec-23
Slough Borough Council,808415,APTUS EA LTD,H205,Housing (People) Services,Supplies and Services,262030,Dec-23
Slough Borough Council,511,Aquaneed Limited,P006,Capital,Capital Charges,27568.29,Dec-23
Slough Borough Council,511,Aquaneed Limited,P006,Capital,Capital Charges,7939.8,Dec-23
Slough Borough Council,3350,Arbour Vale School,E610,Children & Families,Supplies and Services,433169.88,Dec-23
Slough Borough Council,2073,Arc Preschool,F909,Children & Families,Supplies and Services,702.45,Dec-23
Slough Borough Council,2073,Arc Preschool,F909,Children & Families,Supplies and Services,7750.19,Dec-23
Slough Borough Council,831,Argos Business Solutions Ltd,H055,Finance & Commercial,Supplies and Services,1519,Dec-23
Slough Borough Council,831,Argos Business Solutions Ltd,H055,Finance & Commercial,Supplies and Services,4290.5,Dec-23
Slough Borough Council,1985,Ascentis,F210,Community,Supplies and Services,750,Dec-23
Slough Borough Council,809029,ASH TEIKO,F253,Children & Families,Agency Staff,800,Dec-23
Slough Borough Council,804324,Astoria Healthcare,M27F,Adult Social Care Operations,Supplies and Services,4417.5,Dec-23
Slough Borough Council,570,Atkins Limited,P243,Capital,Capital Charges,684,Dec-23
Slough Borough Council,1973,Bates Office Services Limited,A106,Customer,Supplies and Services,596.2,Dec-23
Slough Borough Council,808535,Baylis Community Media CIC,D124,Place Strategy & Infrastructure,Supplies and Services,793.6,Dec-23
Slough Borough Council,808535,Baylis Community Media CIC,P243,Capital,Supplies and Services,3571.2,Dec-23
Slough Borough Council,3370,Baylis Court School,E610,Children & Families,Supplies and Services,4791.67,Dec-23
Slough Borough Council,1681,BCQ Solutions Ltd,B246,Business Services,Supplies and Services,924,Dec-23
Slough Borough Council,1681,BCQ Solutions Ltd,F210,Community,Supplies and Services,636,Dec-23
Slough Borough Council,1681,BCQ Solutions Ltd,B246,Business Services,Supplies and Services,624,Dec-23
Slough Borough Council,1681,BCQ Solutions Ltd,D610,Place Operations,Supplies and Services,716,Dec-23
Slough Borough Council,3208,Be Happy Pre School,F549,Children & Families,Supplies and Services,600,Dec-23
Slough Borough Council,3208,Be Happy Pre School,F549,Children & Families,Supplies and Services,1000,Dec-23
Slough Borough Council,3208,Be Happy Pre School,F388,Children & Families,Supplies and Services,570,Dec-23
Slough Borough Council,3208,Be Happy Pre School,F909,Children & Families,Supplies and Services,609.83,Dec-23
Slough Borough Council,3208,Be Happy Pre School,F909,Children & Families,Supplies and Services,690.22,Dec-23
Slough Borough Council,3208,Be Happy Pre School,F909,Children & Families,Supplies and Services,14865.04,Dec-23
Slough Borough Council,3208,Be Happy Pre School,F909,Children & Families,Supplies and Services,7754.53,Dec-23
Slough Borough Council,804471,Beech Lodge School Ltd,F462,Children & Families,Supplies and Services,16527,Dec-23
Slough Borough Council,804471,Beech Lodge School Ltd,F462,Children & Families,Supplies and Services,15877,Dec-23
Slough Borough Council,804471,Beech Lodge School Ltd,F462,Children & Families,Supplies and Services,12270,Dec-23
Slough Borough Council,804471,Beech Lodge School Ltd,F462,Children & Families,Supplies and Services,20101,Dec-23
Slough Borough Council,609,Beechwood Secondary School,E610,Children & Families,Supplies and Services,4375,Dec-23
Slough Borough Council,804588,BEN Motor & Allied Trades Bev.Fnd,M15D,Adult Social Care Operations,Supplies and Services,6400,Dec-23
Slough Borough Council,804588,BEN Motor & Allied Trades Bev.Fnd,M27C,Adult Social Care Operations,Supplies and Services,5600,Dec-23
Slough Borough Council,612,Berkshire Healthcare Nhs Foundation Trust,A07R,Adult Social Care Operations,Supplies and Services,19746,Dec-23
Slough Borough Council,808116,BeSpoke Cycling Instruction Ltd,D500,Place Strategy & Infrastructure,Supplies and Services,4755,Dec-23
Slough Borough Council,2308,Bespoke Supportive Tenancies Ltd,A04L,Adult Social Care Operations,Supplies and Services,2041.27,Dec-23
Slough Borough Council,2308,Bespoke Supportive Tenancies Ltd,A04L,Adult Social Care Operations,Supplies and Services,1975.43,Dec-23
Slough Borough Council,806987,Better Life Care Ltd,M44E,Adult Social Care Operations,Supplies and Services,3457,Dec-23
Slough Borough Council,808755,BHANDAL INVESTMENTS LTD,H205,Housing (People) Services,Supplies and Services,9385,Dec-23
Slough Borough Council,803449,Bibliotheca Limited,C104,Community,Supplies and Services,7000,Dec-23
Slough Borough Council,1224,Big Yellow Self Storage,A07R,Adult Social Care Operations,Supplies and Services,5472.66,Dec-23
Slough Borough Council,808979,Blackhawk Network EMEA Limited,H055,Finance & Commercial,Supplies and Services,197440,Dec-23
Slough Borough Council,803828,Blue Willow Day Nursery Ltd,F388,Children & Families,Supplies and Services,540,Dec-23
Slough Borough Council,805160,Bouygues E&S FM UK Limited,B060,Business Services,Premises,720.66,Dec-23
Slough Borough Council,805160,Bouygues E&S FM UK Limited,B060,Business Services,Premises,561.55,Dec-23
Slough Borough Council,805160,Bouygues E&S FM UK Limited,B060,Business Services,Premises,546.77,Dec-23
Slough Borough Council,805060,BPS Dorking Ltd t/a BPS Chartered Surveyors,D224,Place Regulation,Supplies and Services,5540,Dec-23
Slough Borough Council,805817,Bright World Nurseries,F909,Children & Families,Supplies and Services,1562.59,Dec-23
Slough Borough Council,805817,Bright World Nurseries,F909,Children & Families,Supplies and Services,9463.88,Dec-23
Slough Borough Council,808251,Brighter Futures for Children Limited,A04A,People Adults,Supplies and Services,1417,Dec-23
Slough Borough Council,3409,British Gas,J015,Place Management,Premises,2007.13,Dec-23
Slough Borough Council,617,British Telecommunications,D122,Place Strategy & Infrastructure,Supplies and Services,587.84,Dec-23
Slough Borough Council,504,Britwell Baptist Pre School,F909,Children & Families,Supplies and Services,2464.21,Dec-23
Slough Borough Council,807947,Browns CS Ltd,H235,Place Regulation,Supplies and Services,25000,Dec-23
Slough Borough Council,807947,Browns CS Ltd,H216,Community,Supplies and Services,2083.33,Dec-23
Slough Borough Council,803873,Buckinghamshire County Council,F552,Children & Families,Supplies and Services,147730.88,Dec-23
Slough Borough Council,741,Bunnies Pre-School,F909,Children & Families,Supplies and Services,6624.22,Dec-23
Slough Borough Council,803553,BUPA CARE HOME (CFH CARE),M25D,Adult Social Care Operations,Supplies and Services,3476.19,Dec-23
Slough Borough Council,803553,BUPA CARE HOME (CFH CARE),M25D,Adult Social Care Operations,Supplies and Services,3476.19,Dec-23
Slough Borough Council,629,C.H.O.I.C.E Limited,M42E,Adult Social Care Operations,Supplies and Services,2818.11,Dec-23
Slough Borough Council,629,C.H.O.I.C.E Limited,M42E,Adult Social Care Operations,Supplies and Services,6395.91,Dec-23
Slough Borough Council,629,C.H.O.I.C.E Limited,M42E,Adult Social Care Operations,Supplies and Services,5823.51,Dec-23
Slough Borough Council,629,C.H.O.I.C.E Limited,M42E,Adult Social Care Operations,Supplies and Services,6266.44,Dec-23
Slough Borough Council,629,C.H.O.I.C.E Limited,M42E,Adult Social Care Operations,Supplies and Services,6303.94,Dec-23
Slough Borough Council,629,C.H.O.I.C.E Limited,M42E,Adult Social Care Operations,Supplies and Services,1135.71,Dec-23
Slough Borough Council,629,C.H.O.I.C.E Limited,M44F,Adult Social Care Operations,Supplies and Services,2675.36,Dec-23
Slough Borough Council,629,C.H.O.I.C.E Limited,M44F,Adult Social Care Operations,Supplies and Services,2648.53,Dec-23
Slough Borough Council,807129,Calcot Services for Children Ltd (Eton Dorney Therapeutic School),F462,Children & Families,Supplies and Services,17062.5,Dec-23
Slough Borough Council,807894,Calderstones Consulting Ltd,L514,Treasury Management,Supplies and Services,10000,Dec-23
Slough Borough Council,805997,Campbell Tickell Limited,H231,Place Regulation,Supplies and Services,5000,Dec-23
Slough Borough Council,808972,Cardea Healthcare,M44E,Adult Social Care Operations,Supplies and Services,872.58,Dec-23
Slough Borough Council,808972,Cardea Healthcare,M44E,Adult Social Care Operations,Supplies and Services,827.58,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,560,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,2590,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,1505,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,2205,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,538.14,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,1813,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,2261.88,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,2205,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,518,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,980,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,952,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,857.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,2205,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,1846.25,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,1813,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,777,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,857.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,857.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,518,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,1102.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,2205,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,962.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,875,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,1120,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,1102.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,735,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,906.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,682.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,1102.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,895.53,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,525,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,857.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,980,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,2205,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,1715,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,1050,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,1225,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,525,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,906.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,752.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,2030,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,2625,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,2450,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,1960,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,1102.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,980,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,997.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,787.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,906.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,612.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44C,Adult Social Care Operations,Supplies and Services,2331,Dec-23
Slough Borough Council,805621,Care Staff Services,M44D,Adult Social Care Operations,Supplies and Services,2205,Dec-23
Slough Borough Council,805621,Care Staff Services,M44D,Adult Social Care Operations,Supplies and Services,832.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44D,Adult Social Care Operations,Supplies and Services,1365,Dec-23
Slough Borough Council,805621,Care Staff Services,M44D,Adult Social Care Operations,Supplies and Services,857.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44D,Adult Social Care Operations,Supplies and Services,682.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44D,Adult Social Care Operations,Supplies and Services,1653.75,Dec-23
Slough Borough Council,805621,Care Staff Services,M44D,Adult Social Care Operations,Supplies and Services,612.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44D,Adult Social Care Operations,Supplies and Services,2205,Dec-23
Slough Borough Council,805621,Care Staff Services,M44D,Adult Social Care Operations,Supplies and Services,980,Dec-23
Slough Borough Council,805621,Care Staff Services,M44D,Adult Social Care Operations,Supplies and Services,1610,Dec-23
Slough Borough Council,805621,Care Staff Services,M44D,Adult Social Care Operations,Supplies and Services,1225,Dec-23
Slough Borough Council,805621,Care Staff Services,M44E,Adult Social Care Operations,Supplies and Services,735,Dec-23
Slough Borough Council,805621,Care Staff Services,M44E,Adult Social Care Operations,Supplies and Services,735,Dec-23
Slough Borough Council,805621,Care Staff Services,M44F,Adult Social Care Operations,Supplies and Services,666,Dec-23
Slough Borough Council,805621,Care Staff Services,M44F,Adult Social Care Operations,Supplies and Services,630,Dec-23
Slough Borough Council,805621,Care Staff Services,M44F,Adult Social Care Operations,Supplies and Services,1382.5,Dec-23
Slough Borough Council,805621,Care Staff Services,M44F,Adult Social Care Operations,Supplies and Services,2590,Dec-23
Slough Borough Council,805621,Care Staff Services,M44F,Adult Social Care Operations,Supplies and Services,740,Dec-23
Slough Borough Council,805621,Care Staff Services,M44F,Adult Social Care Operations,Supplies and Services,999,Dec-23
Slough Borough Council,805621,Care Staff Services,M48C,Adult Social Care Operations,Supplies and Services,2205,Dec-23
Slough Borough Council,805621,Care Staff Services,M48C,Adult Social Care Operations,Supplies and Services,2205,Dec-23
Slough Borough Council,808149,Care Staff Services Support,M44F,Adult Social Care Operations,Supplies and Services,2002.25,Dec-23
Slough Borough Council,808149,Care Staff Services Support,M44F,Adult Social Care Operations,Supplies and Services,5415.17,Dec-23
Slough Borough Council,808149,Care Staff Services Support,M44F,Adult Social Care Operations,Supplies and Services,4828.83,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,A02E,Adult Social Care Operations,Supplies and Services,48139,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,A03E,Adult Social Care Operations,Supplies and Services,4218.6,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M15D,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M15D,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M15D,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M15D,Adult Social Care Operations,Supplies and Services,4218.6,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M15D,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M15F,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M15F,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M15F,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M17C,Adult Social Care Operations,Supplies and Services,4218.6,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M17C,Adult Social Care Operations,Supplies and Services,4218.6,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M17C,Adult Social Care Operations,Supplies and Services,4218.6,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M17C,Adult Social Care Operations,Supplies and Services,4218.6,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M17C,Adult Social Care Operations,Supplies and Services,3969.72,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M17C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4218.6,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,-24543.12,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,3969.72,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4218.6,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4218.6,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4218.6,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4218.6,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4218.6,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4218.6,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
Slough Borough Council,1162,Care Uk Community Partnership Ltd,M18C,Adult Social Care Operations,Supplies and Services,4090.52,Dec-23
