Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Children’s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Materials - Cleaning Materials,20/12/2023,5849935,419.51,GREENER SOLUTIONS LTD
Children’s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Materials - Cleaning Materials,20/12/2023,5849939,274.87,GREENER SOLUTIONS LTD
Children’s Services,Children's Social Care,Support Service and Management Costs,Schools Catering,Materials - Cleaning Materials,22/12/2023,5852851,477.64,GREENER SOLUTIONS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,04/12/2023,5853036,"1,864.41",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,04/12/2023,5853040,"1,928.70",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,04/12/2023,5853042,"1,928.70",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,04/12/2023,5853044,"1,928.70",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,04/12/2023,5853045,"1,928.70",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,08/12/2023,5853046,"1,928.70",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,04/12/2023,5853047,"1,928.70",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,04/12/2023,5853049,"1,928.70",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,04/12/2023,5853052,"1,928.70",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,04/12/2023,5853054,"1,928.70",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,04/12/2023,5853055,"1,928.70",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,04/12/2023,5853056,"1,928.70",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,04/12/2023,5853057,"1,928.70",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,04/12/2023,5853058,"1,928.70",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,06/12/2023,5853531,280,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,06/12/2023,5853532,280,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,06/12/2023,5853535,280,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,06/12/2023,5853536,280,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,06/12/2023,5853537,280,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,06/12/2023,5853538,580,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,08/12/2023,5853937,350,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,08/12/2023,5853938,"1,028.64",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,08/12/2023,5853939,280,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,06/12/2023,5853940,660,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,08/12/2023,5853941,370,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,08/12/2023,5853942,280,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,13/12/2023,5854812,620,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Spec Pymnts Miscellaneous,15/12/2023,5857035,548,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Spec Pymnts Miscellaneous,15/12/2023,5857036,451,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Child Home,Childrens Act Section 23 - Placement Fee,04/12/2023,5853037,"1,650.00",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Child Home,Childrens Act Section 23 - Placement Fee,04/12/2023,5853038,"4,500.00",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Child Home,Childrens Act Section 23 - Placement Fee,04/12/2023,5853039,"4,650.00",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,S23-Resi-P&V/OLA-Child Home,Childrens Act Section 23 - Placement Fee,04/12/2023,5853094,"4,500.00",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Social Care - Day Care,18/12/2023,5853529,679.92,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Social Care - Day Care,18/12/2023,5853530,"1,306.34",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Emer Pays Utilities,15/12/2023,5857028,982.39,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Emer Pays Utilities,15/12/2023,5857029,625,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Emer Pays Utilities,15/12/2023,5857030,"1,702.72",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Emer Pays Utilities,15/12/2023,5857031,"2,436.42",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Emer Pays Utilities,15/12/2023,5857032,"1,786.06",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Emer Pays Utilities,15/12/2023,5857033,"1,263.55",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Emer Pays Utilities,15/12/2023,5857037,"1,355.92",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Reg Plan Maint L-Allow,11/12/2023,5853533,280,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Reg Plan Maint L-Allow,11/12/2023,5855242,350,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Reg Plan Maint L-Allow,11/12/2023,5855243,280,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Reg Plan Maint L-Allow,11/12/2023,5855244,280,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Reg Plan Maint L-Allow,11/12/2023,5855245,350,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Reg Plan Maint L-Allow,11/12/2023,5855246,280,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Reg Plan Maint L-Allow,11/12/2023,5855248,350,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Reg Plan Maint L-Allow,11/12/2023,5855249,280,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,11/12/2023,5853032,"1,992.99",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,11/12/2023,5853033,"1,992.99",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,11/12/2023,5853034,931.51,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,11/12/2023,5853035,995.8,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,11/12/2023,5853041,931.51,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,11/12/2023,5853043,931.51,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853050,931.51,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853051,"1,928.70",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853059,267.01,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853060,671.07,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853061,671,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853062,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853063,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853065,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853066,267.01,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853067,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853068,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853069,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853070,267.01,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853071,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853073,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853074,267.01,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853075,267.01,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853076,267.01,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853077,267.01,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853078,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853079,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853080,267.01,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853081,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853082,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853083,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853084,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853085,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853086,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853087,267.01,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853088,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853089,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853090,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853092,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,04/12/2023,5853093,267.01,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853095,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853096,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853097,267.01,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853098,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853515,632.1,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853516,"1,306.34",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853517,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853518,"1,306.34",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853519,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853520,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853521,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853522,267.01,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853523,267.01,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853525,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853526,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853527,784.2,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853528,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,11/12/2023,5853947,270,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,11/12/2023,5853948,360,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,11/12/2023,5853949,360,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,11/12/2023,5853950,450,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,11/12/2023,5855240,"1,800.12",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,15/12/2023,5858461,"1,306.34",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,15/12/2023,5858462,671.07,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,15/12/2023,5858463,713.21,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,15/12/2023,5858464,713.21,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,15/12/2023,5858469,671.07,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,15/12/2023,5858470,713.21,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Rents,15/12/2023,5858471,671.07,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Sup Lod,11/12/2023,5853943,600,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Sup Lod,11/12/2023,5853944,600,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Sup Lod,11/12/2023,5853945,750,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,Leaving Care-UASC,Leaving Care Financial Assistance - Supp Accom/Hous Sup Lod,11/12/2023,5853946,600,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supp Accom/Hous Rents,11/12/2023,5852788,763.61,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supp Accom/Hous Rents,11/12/2023,5853048,931.51,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853053,"1,928.70",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853064,267.01,HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853091,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supp Accom/Hous Rents,13/12/2023,5853524,"1,264.20",HAMLETTS LTD
Children’s Services,Children's Social Care,Service Strategy,"Social Care Grant		",Events & Exhibitions,01/12/2023,5842993,610,Harkiran Kalsi Ltd
Children’s Services,Children's Social Care,Children Looked After,Enrichment Projects,Services - Professional Fees - Design Fees,18/12/2023,5856935,300,Harkiran Kalsi Ltd
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,13/12/2023,5844056,"4,517.14",Harvest Care Group Limited
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,01/12/2023,5849834,"5,657.10",Harvest Care Group Limited
Children’s Services,Children's Social Care,Children Looked After,S23-Other-Semi-Ind. Unit,Childrens Act Section 23 - Placement Fee,22/12/2023,5859673,"4,517.01",Harvest Care Group Limited
Children’s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supp Accom/Hous Rents,20/12/2023,5859672,"4,317.68",Harvest Care Group Limited
Children’s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supported Living,11/12/2023,5849835,"4,178.40",Harvest Care Group Limited
Children’s Services,Children's Social Care,Children Looked After,LCS/Allowances-Accom,Leaving Care Financial Assistance - Supported Living,11/12/2023,5850372,"4,071.42",Harvest Care Group Limited
Children’s Services,Education Services,Other Education and Community Budget,Community Languages,Training Expenses - Staff External Training (UK Based),06/12/2023,5844373,"9,948.12",Hays Specialist Recruitment Ltd
Children’s Services,Education Services,Early Years,Private Voluntary & Independant Extended Funding Hours,Third Party Payments - Voluntary Associations,01/12/2023,5851015,"1,554.00",Headstart Nursery
Children’s Services,Education Services,Early Years,SSEYCG Workforce Dev't,Third Party Payments - Voluntary Associations,13/12/2023,5855582,"12,715.80",Headstart Nursery
Children’s Services,Education Services,Early Years,SSEYCG Two Year Old Pilot,Third Party Payments - Voluntary Associations,01/12/2023,5850989,"1,887.00",Headstart Nursery
Children’s Services,Education Services,Other Strategic Functions,SEN External Travel,Non Staff Transport Costs - Reimbursement,06/12/2023,5853803,"19,947.36",Healthcare and Transport Services Group Ltd
Children’s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,22/12/2023,5853014,"4,331.36",HEATH FARM SERVICES
Children’s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,22/12/2023,5853015,"4,331.36",HEATH FARM SERVICES
Children’s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,22/12/2023,5854789,"5,617.82",HEATH FARM SERVICES
Children’s Services,Children's Social Care,Children Looked After,S23 Fam Pl P&V-F/Care,Childrens Act Section 23 - Placement Fee,22/12/2023,5854790,"5,617.82",HEATH FARM SERVICES
Children’s Services,Children's Social Care,Children Looked After,Virtual School PPG,Third Party Payments - Payments to Schools,22/12/2023,5853004,420,Hedingham School
Children’s Services,Education Services,Other Strategic Functions,Alternative Provision,Services - Professional Fees - Consultants Fees,22/12/2023,5860993,"1,200.00",S40 FOIA
Children’s Services,Children's Social Care,Family Support Services,Eva Armsby - Projects,Childrens Act Section 17 - Contract Expenses,15/12/2023,5856960,262,Help Handz CIC
Children’s Services,Children's Social Care,Youth Justice,Youth Justice Team,Training Expenses - Staff Internal Training,22/12/2023,5853511,"1,000.00",Hodgson's Consulting Services Limited
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Academies & Free Schools,Third Party Payments - SEN Top Up Funding,22/12/2023,5854804,"2,056.15",Holy Trinity CE Primary School
Children’s Services,No Service Specified,No Division Specified,Culture - CAP,Capital Budgets (Expenditure) - Main Works,15/12/2023,5844740,"16,820.00",Hydrospec Ltd
Children’s Services,Education Services,Other Strategic Functions,High Needs Academies & Free Schs,Third Party Payments - SEN Top Up Funding,13/12/2023,5851265,"275,673.91",Ian Mikardo High School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,06/12/2023,5842970,"-12,333.32",Ickburgh School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,06/12/2023,5842971,"12,333.32",Ickburgh School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,06/12/2023,5842972,"13,333.32",Ickburgh School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,06/12/2023,5842973,"12,333.32",Ickburgh School
Children’s Services,Education Services,Other Strategic Functions,High Needs Out Of Borough Special Schools,Third Party Payments - SEN Placement Funding,06/12/2023,5842974,"12,333.32",Ickburgh School
