Authority,Supplier,Expenditure Category,Directorate,Service,Cost Centre,Cost Centre Name,Revenue / Capital,TransNo,Posted amount,Date Paid
Redcar & Cleveland Borough Council,1 Excellence Multi Academy Trust – St Mark's C of E Primary School,General Supplies & Services,Children & Families,Education and Skills,10580,Pupil Premium,Revenue,40790134,500,2024-12-19 00:00:00
Redcar & Cleveland Borough Council,1st Coverall Co Ltd,"Clothing, Uniforms & Laundry","Growth, Enterprise and Environment",Streetscene,10102,Clean & Green - Coastal,Revenue,40781611,543.5,2024-12-03 00:00:00
Redcar & Cleveland Borough Council,1st Coverall Co Ltd,"Clothing, Uniforms & Laundry","Growth, Enterprise and Environment",Streetscene,10102,Clean & Green - Coastal,Revenue,40781611,8,2024-12-03 00:00:00
Redcar & Cleveland Borough Council,1st Coverall Co Ltd,"Clothing, Uniforms & Laundry","Growth, Enterprise and Environment",Streetscene,10104,Clean & Green - Greater Eston,Revenue,40783700,653.65,2024-12-18 00:00:00
Redcar & Cleveland Borough Council,1st Coverall Co Ltd,"Clothing, Uniforms & Laundry","Growth, Enterprise and Environment",Waste Services,10988,Waste and Recycling Staff,Revenue,40784271,2041,2024-12-03 00:00:00
Redcar & Cleveland Borough Council,1st Coverall Co Ltd,"Clothing, Uniforms & Laundry","Growth, Enterprise and Environment",Waste Services,10988,Waste and Recycling Staff,Revenue,40784273,627.2,2024-12-03 00:00:00
Redcar & Cleveland Borough Council,1st Enable - Rosewood,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40781159,10509.28,2024-12-02 00:00:00
Redcar & Cleveland Borough Council,1st Enable - Rosewood,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40786471,10408.13,2024-12-16 00:00:00
Redcar & Cleveland Borough Council,1st Enable - Rosewood,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40786602,10549.74,2024-12-09 00:00:00
Redcar & Cleveland Borough Council,1st Enable - Rosewood,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40786625,10549.74,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,1st Enable - Rosewood,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40789642,10549.74,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,1st Enable - The Bridgings,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40781205,6068.79,2024-12-02 00:00:00
Redcar & Cleveland Borough Council,1st Enable - The Bridgings,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40783897,6068.79,2024-12-16 00:00:00
Redcar & Cleveland Borough Council,1st Enable - The Bridgings,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40786108,6068.79,2024-12-09 00:00:00
Redcar & Cleveland Borough Council,1st Enable - The Bridgings,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40786456,6372.24,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,1st Enable - The Bridgings,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40789078,6352.01,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,24x7 Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40786617,2959.2,2024-12-04 00:00:00
Redcar & Cleveland Borough Council,360 Growth Partners T/A Let's Talk,Private Contractors,Adults & Communities,Public Health R&C,11274,Sport England Local Delivery Pilot,Revenue,40786522,805.4,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,360 HEIGHT PROJECTS LTD,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40787990,700,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,A B Electrical Wholesalers Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40786738,1636.33,2024-12-05 00:00:00
Redcar & Cleveland Borough Council,A Hill & Sons Ltd,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Streetscene,10031,Arboriculture Services,Revenue,40787321,500,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,A Hill & Sons Ltd,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Streetscene,10031,Arboriculture Services,Revenue,40787321,138,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,A Time 4 You Child and Family Psychological Services CIC,Services - Professional Fees,Children & Families,Safeguarding And CF,10686,Special Guardianship Allowances,Revenue,40789718,892.5,2024-12-18 00:00:00
Redcar & Cleveland Borough Council,A Wilderness Way Group Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40786148,984.6,2024-12-02 00:00:00
Redcar & Cleveland Borough Council,A Wilderness Way Group Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40786511,583.2,2024-12-04 00:00:00
Redcar & Cleveland Borough Council,A Wilderness Way Group Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40787325,68494.2,2024-12-11 00:00:00
Redcar & Cleveland Borough Council,A Wilderness Way Group Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40787332,70777.34,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40786193,930,2024-12-02 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40786223,3769,2024-12-02 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40787286,1080,2024-12-06 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40787288,3857.5,2024-12-06 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40788998,1080,2024-12-13 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40789003,4010,2024-12-13 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40790235,1080,2024-12-20 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40790238,4010,2024-12-20 00:00:00
Redcar & Cleveland Borough Council,A2B Taxis,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40786174,700,2024-12-02 00:00:00
Redcar & Cleveland Borough Council,A2B Taxis,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40789031,700,2024-12-16 00:00:00
Redcar & Cleveland Borough Council,Access and Inclusion by Design Ltd,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (West),C20427,LUF Eston Precinct,Capital,40784189,1170,2024-12-17 00:00:00
Redcar & Cleveland Borough Council,Accord Agreement Support Ltd,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10149,LD People Support,Revenue,40787720,1404,2024-12-11 00:00:00
Redcar & Cleveland Borough Council,Action for Children,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40786711,6300.6,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Action for Children,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40786712,5143.2,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Ad Astra Academy Trust t/a Rosebrook Primary School,General Supplies & Services,Children & Families,Education and Skills,10580,Pupil Premium,Revenue,40790137,1000,2024-12-19 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20083,CSDP Adaptations,Capital,40782238,850,2024-12-05 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20083,CSDP Adaptations,Capital,40782244,550,2024-12-05 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40789619,6056.57,2024-12-16 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40783041,250,2024-12-12 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40783041,525.84,2024-12-12 00:00:00
Redcar & Cleveland Borough Council,Advanced Business Software & Solutions Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40782487,1159.53,2024-12-05 00:00:00
Redcar & Cleveland Borough Council,Advantage Healthcare Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40786009,7398.72,2024-12-11 00:00:00
Redcar & Cleveland Borough Council,Advantage Healthcare Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40786033,1172.16,2024-12-11 00:00:00
Redcar & Cleveland Borough Council,Advantage Healthcare Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40792301,8766.36,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,AECOM Limited,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (West),C20427,LUF Eston Precinct,Capital,40785974,2700,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,AEP - (NE) LLP,Construction,Children & Families,Education and Skills,C10001,Devolved Formula Capital,Capital,40788794,2485.44,2024-12-12 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40786221,6173,2024-12-19 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40787206,3007,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40787975,1459.75,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40787976,1390.36,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Albany Office Furniture Solutions,Tools and Equipment - Purchase,Children & Families,Directorate - Children & Families,10498,DfE ASYE (Childrens),Revenue,40783004,1610,2024-12-12 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40781488,132,2024-12-10 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40781488,1737,2024-12-10 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40781493,1737,2024-12-03 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40782986,1437,2024-12-16 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40784574,1650,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40786640,393,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40786640,1869,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Allied Publicity Services  APS Group,General Supplies & Services,"Growth, Enterprise and Environment",Parking,10529,Parking Processing,Revenue,40785278,1085.84,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Allpay Ltd,Services - Professional Fees,Resources,Accountancy,10080,Cashiers,Revenue,40787434,2669.43,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40786066,1475,2024-12-02 00:00:00
Redcar & Cleveland Borough Council,Amber Care Group (UK) LTD,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40779972,45450,2024-12-02 00:00:00
Redcar & Cleveland Borough Council,Amber Care Group (UK) LTD,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40786426,46965,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Anelec Group Ltd,Construction,"Growth, Enterprise and Environment",Climate Change,C20126,Carbon Management Program,Capital,40792296,35800,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40785963,17785.5,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40786022,17785.5,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40786025,17785.5,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40786031,17785.5,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40788109,26345,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Aran Hall School,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40788156,174157.67,2024-12-12 00:00:00
Redcar & Cleveland Borough Council,Arete Learning Trust (Mill Hill Primary),General Supplies & Services,Children & Families,Education and Skills,10580,Pupil Premium,Revenue,40790123,500,2024-12-19 00:00:00
Redcar & Cleveland Borough Council,Arjo Uk Ltd,Services - Professional Fees,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40769025,3529.9,2024-12-10 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Respite Care,Children & Families,Safeguarding And CF,10254,Fostering Staff,Revenue,40786343,2241,2024-12-02 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40789027,825,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Arnold Plant Hire Ltd,Hire of Transport,"Growth, Enterprise and Environment",Engineering & Highways,10816,Winter Maintenance,Revenue,40788094,1470,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Arriva North East Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40787875,2145,2024-12-11 00:00:00
Redcar & Cleveland Borough Council,Askews & Holts Library Services Ltd,Books and Publications,"Growth, Enterprise and Environment",Libraries and Customer Services,10405,Libraries General,Revenue,40738808,714.6,2024-12-18 00:00:00
Redcar & Cleveland Borough Council,Aspire Technology Solutions Ltd,Datalink,Resources,IT and Digital,10747,Telecomms,Revenue,40780689,3335.08,2024-12-04 00:00:00
Redcar & Cleveland Borough Council,Aspire Technology Solutions Ltd,Datalink,Resources,IT and Digital,10747,Telecomms,Revenue,40788007,3901.25,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Aspire Technology Solutions Ltd,Datalink,Resources,IT and Digital,10747,Telecomms,Revenue,40790311,4811.4,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Asplin NE Ltd T/A SidgwickReed Associates,Training Expenses - Employees,Children & Families,Directorate - Children & Families,10291,SW Practice Placement,Revenue,40784463,540,2024-12-02 00:00:00
Redcar & Cleveland Borough Council,Association for Public Service Excellence (APSE),Services - Professional Fees,"Growth, Enterprise and Environment",Climate Change,11358,Climate Change,Revenue,40787769,1296,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Astley Community High School,General Supplies & Services,Children & Families,Education and Skills,10580,Pupil Premium,Revenue,40790085,500,2024-12-19 00:00:00
Redcar & Cleveland Borough Council,Astutis Ltd,Training Expenses - Employees,"Growth, Enterprise and Environment",Fleet and Waste Services,11396,Environment Support and Improvement Team,Revenue,40780873,1365,2024-12-06 00:00:00
Redcar & Cleveland Borough Council,AVC Wise Ltd,Services - Professional Fees,Resources,Accountancy,11438,Salary Sacrifice Savings,Revenue,40784588,2106.21,2024-12-19 00:00:00
Redcar & Cleveland Borough Council,Avison Young,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (West),C20427,LUF Eston Precinct,Capital,40790004,2500,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Avison Young,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (West),C20427,LUF Eston Precinct,Capital,40790004,63.22,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Aycliffe Village Primary School,General Supplies & Services,Children & Families,Education and Skills,10580,Pupil Premium,Revenue,40790086,1500,2024-12-19 00:00:00
Redcar & Cleveland Borough Council,Badger Hill Academy Northern Education Trust,Grants & Donations,Children & Families,Education DSG Funded,10786,Two Year Old Basic Entitlement (Was 2 Yr Old Offer),Revenue,40789329,7087.5,2024-12-16 00:00:00
Redcar & Cleveland Borough Council,Badger Hill Academy Northern Education Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40789427,9942.45,2024-12-16 00:00:00
Redcar & Cleveland Borough Council,Badger Hill Academy Northern Education Trust,Grants & Donations,Children & Families,Education DSG Funded,10989,EARLY YEARS PUPIL PREMIUM,Revenue,40789516,1428,2024-12-16 00:00:00
Redcar & Cleveland Borough Council,Badger Hill Academy Northern Education Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40789555,793.8,2024-12-16 00:00:00
Redcar & Cleveland Borough Council,Badger Hill Academy Northern Education Trust,General Supplies & Services,Children & Families,Education and Skills,10580,Pupil Premium,Revenue,40790087,1500,2024-12-19 00:00:00
Redcar & Cleveland Borough Council,Baker Ross Ltd,General Supplies & Services,"Growth, Enterprise and Environment",Culture & Tourism,10383,Museums,Revenue,40785994,814.54,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Balfour Beatty Civil Engineering Ltd,Construction,"Growth, Enterprise and Environment",Engineering & Highways,C20473,Environmental Assets (Coastal Works),Capital,40783827,21325.04,2024-12-19 00:00:00
Redcar & Cleveland Borough Council,Banana Moon Workshop Limited,Private Contractors,Adults & Communities,Public Health R&C,11274,Sport England Local Delivery Pilot,Revenue,40788966,3037.5,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Barnardos - Middlesbrough,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40786476,5393.13,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Barnardos - Middlesbrough,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40786530,4065.77,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Barnardo's Services Ltd - Newcastle,Voluntary Associations,Children & Families,Safeguarding And CF,10288,Miscellaneous Contracts - Childrens,Revenue,40789007,9660,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Belmont Primary School,Grants & Donations,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40787233,1020.6,2024-12-12 00:00:00
Redcar & Cleveland Borough Council,Belmont Primary School,Grants & Donations,Children & Families,Education DSG Funded,10786,Two Year Old Basic Entitlement (Was 2 Yr Old Offer),Revenue,40789331,1462.5,2024-12-16 00:00:00
Redcar & Cleveland Borough Council,Belmont Primary School,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40789429,16735.65,2024-12-16 00:00:00
Redcar & Cleveland Borough Council,Belmont Primary School,Grants & Donations,Children & Families,Education DSG Funded,10989,EARLY YEARS PUPIL PREMIUM,Revenue,40789518,1071,2024-12-16 00:00:00
Redcar & Cleveland Borough Council,Bestway Wholesale Ltd,Refreshments,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40777402,13.46,2024-12-02 00:00:00
Redcar & Cleveland Borough Council,Bestway Wholesale Ltd,Refreshments,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40777402,612.63,2024-12-02 00:00:00
Redcar & Cleveland Borough Council,Bestway Wholesale Ltd,Refreshments,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40782407,592.37,2024-12-06 00:00:00
Redcar & Cleveland Borough Council,Bestway Wholesale Ltd,Refreshments,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40782595,242.68,2024-12-13 00:00:00
Redcar & Cleveland Borough Council,Bestway Wholesale Ltd,Refreshments,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40782595,273.55,2024-12-13 00:00:00
Redcar & Cleveland Borough Council,Bestway Wholesale Ltd,Refreshments,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40782595,12.92,2024-12-13 00:00:00
Redcar & Cleveland Borough Council,Bestway Wholesale Ltd,Refreshments,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40786667,533.22,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Bevan Brittan LLP,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (West),C20392,Eston Pool,Capital,40786545,1579.5,2024-12-05 00:00:00
Redcar & Cleveland Borough Council,Bewley Primary School,General Supplies & Services,Children & Families,Education and Skills,10580,Pupil Premium,Revenue,40790090,1000,2024-12-19 00:00:00
Redcar & Cleveland Borough Council,Beyond Housing,Private Contractors,Adults & Communities,Partnership Lead,10994,"BCF - Recovery, Assessment & Reablement Beds",Revenue,40785307,815.2,2024-12-02 00:00:00
Redcar & Cleveland Borough Council,Beyond Housing,Capital Grant Expenditure,Adults & Communities,Service Improvement & Commissioning,C20090,Community Capacity Grant,Capital,40786534,5915,2024-12-11 00:00:00
Redcar & Cleveland Borough Council,Beyond Housing,Boarding Out Allowance - Basic,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10044,B&B Accomodation,Revenue,40787347,578.8,2024-12-09 00:00:00
Redcar & Cleveland Borough Council,Beyond Housing,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10077,Carers Support,Revenue,40790294,1100,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Bibliotheca Ltd,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Libraries and Customer Services,10405,Libraries General,Revenue,40782812,300,2024-12-17 00:00:00
Redcar & Cleveland Borough Council,Bibliotheca Ltd,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Libraries and Customer Services,10405,Libraries General,Revenue,40782812,500,2024-12-17 00:00:00
Redcar & Cleveland Borough Council,Bidvest Noonan (UK) Ltd,R & M of Build - Security,"Growth, Enterprise and Environment",Culture & Tourism,10383,Museums,Revenue,40785336,6517.56,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Biffa Waste Services Ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40789733,1875.5,2024-12-17 00:00:00
Redcar & Cleveland Borough Council,Biffa Waste Services Ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40791283,5802.5,2024-12-20 00:00:00
Redcar & Cleveland Borough Council,"Billinghurst, George & Partner",Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (East),C20332,EC4 Saltburn Foreshore,Capital,40785973,1285,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,"Billinghurst, George & Partner",Services - Professional Fees,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40788184,1870,2024-12-23 00:00:00
Redcar & Cleveland Borough Council,Bishop Hogarth Catholic Education Trust,General Supplies & Services,Children & Families,Education and Skills,10580,Pupil Premium,Revenue,40790156,500,2024-12-19 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40786559,2148.46,2024-12-04 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40786559,6010.97,2024-12-04 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40786559,2616.52,2024-12-04 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40786559,13955.11,2024-12-04 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40786635,1192.59,2024-12-04 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40787820,14587.28,2024-12-11 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40787820,2616.52,2024-12-11 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40787820,2142.74,2024-12-11 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40787820,6039.83,2024-12-11 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40787827,1192.59,2024-12-10 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40790289,1192.59,2024-12-20 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40790308,2616.52,2024-12-20 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40790308,2148.46,2024-12-20 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40790308,6034.06,2024-12-20 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40790308,14852.81,2024-12-20 00:00:00
