Authority,Supplier,Expenditure Category,Directorate,Service,Cost Centre,Cost Centre Name,Revenue / Capital,TransNo,Posted amount,Date Paid
Redcar & Cleveland Borough Council,A J Allan t/a Drews Wonderwalls,Miscellaneous Capital Costs,"Growth, Enterprise and Environment",Place Development,C20456,LUP Family Hubs Improvements,Capital,40800792,1435,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,A Time 4 You Child and Family Psychological Services CIC,Services - Professional Fees,Children & Families,Safeguarding And CF,10686,Special Guardianship Allowances,Revenue,40797999,510,2025-02-13 00:00:00
Redcar & Cleveland Borough Council,A Wilderness Way Group Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40801567,777.6,2025-02-07 00:00:00
Redcar & Cleveland Borough Council,A Wilderness Way Group Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40803540,43379.66,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,A Wilderness Way Group Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40806910,1011.6,2025-02-28 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40800500,3300,2025-02-05 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40801640,1080,2025-02-07 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40801647,3905,2025-02-07 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40803303,3868,2025-02-17 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40803305,1080,2025-02-17 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40805845,4010,2025-02-24 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40805867,1080,2025-02-24 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40806950,710,2025-02-28 00:00:00
Redcar & Cleveland Borough Council,A2B Taxis,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40800182,700,2025-02-03 00:00:00
Redcar & Cleveland Borough Council,A2B Taxis,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40803240,700,2025-02-17 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799078,999,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799081,968.2,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799082,749.25,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799084,999,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799089,999,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799090,998.6,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799093,998.6,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799094,999,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799096,999,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799098,999,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799099,999,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799103,999,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799106,999,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799107,999,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799110,999,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799112,937.8,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799116,998.7,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799119,999,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40799122,998.6,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aaron Boyd Joinery,R & M of Build,"Growth, Enterprise and Environment",Property Services,10614,Repairs & Mtce Additional Works,Revenue,40799924,620,2025-02-06 00:00:00
Redcar & Cleveland Borough Council,Aaron Boyd Joinery,R & M of Build,"Growth, Enterprise and Environment",Property Services,10614,Repairs & Mtce Additional Works,Revenue,40801472,800,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aaron Boyd Joinery,R & M of Build,"Growth, Enterprise and Environment",Property Services,10614,Repairs & Mtce Additional Works,Revenue,40801472,200,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Aaron Boyd Joinery,R & M of Build,"Growth, Enterprise and Environment",Property Services,10614,Repairs & Mtce Additional Works,Revenue,40801472,165,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Abacus Management and Training Consultancy Ltd,Training Expenses - Employees,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10251,Commercial Team (formerly Food Safety),Revenue,40800145,850,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,Abridge Construction Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40803168,9990,2025-02-17 00:00:00
Redcar & Cleveland Borough Council,Abridge Construction Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40805248,9900,2025-02-20 00:00:00
Redcar & Cleveland Borough Council,Academy Bathrooms Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40801564,3764.27,2025-02-07 00:00:00
Redcar & Cleveland Borough Council,Academy Bathrooms Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40801568,4407.72,2025-02-07 00:00:00
Redcar & Cleveland Borough Council,Academy Bathrooms Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40801569,4743.44,2025-02-07 00:00:00
Redcar & Cleveland Borough Council,Academy Bathrooms Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40805888,4637.97,2025-02-24 00:00:00
Redcar & Cleveland Borough Council,Accord Agreement Support Ltd,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10149,LD People Support,Revenue,40800103,1758,2025-02-03 00:00:00
Redcar & Cleveland Borough Council,Accord Agreement Support Ltd,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10149,LD People Support,Revenue,40800104,1368,2025-02-03 00:00:00
Redcar & Cleveland Borough Council,Acorn Care (NE) Limited (Fostering),Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40805531,3975.44,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,Acorn Care (NE) Limited (Fostering),Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40805561,3985.67,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,Action for Children,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40801346,5314.64,2025-02-06 00:00:00
Redcar & Cleveland Borough Council,Action for Children,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40801933,6510.62,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,Action for Children,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40801955,5314.64,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20083,CSDP Adaptations,Capital,40798271,650,2025-02-11 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40805247,4489.12,2025-02-20 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40796476,221.22,2025-02-05 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40796476,775.12,2025-02-05 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40803479,812,2025-02-18 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40805687,690.87,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40806848,598.55,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,Advantage Healthcare Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40801916,1704.96,2025-02-11 00:00:00
Redcar & Cleveland Borough Council,Advantage Healthcare Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40801918,9248.4,2025-02-11 00:00:00
Redcar & Cleveland Borough Council,Advantage Healthcare Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40801920,7707,2025-02-11 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40796478,708,2025-02-26 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40799045,787.5,2025-02-19 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40805374,500,2025-02-26 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40805374,75,2025-02-26 00:00:00
Redcar & Cleveland Borough Council,Alcium Software Limited,Subscriptions,"Growth, Enterprise and Environment",Business Engagement,10116,Business Engagement Team,Revenue,40799764,8584,2025-02-25 00:00:00
Redcar & Cleveland Borough Council,All About Trees Ltd,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (West),C20287,GE2-3 & EC30 Industrial Estates Programme,Capital,40800205,720,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40795772,900,2025-02-10 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40796569,1005,2025-02-17 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40799015,312,2025-02-24 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40799015,186,2025-02-24 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40799015,87,2025-02-24 00:00:00
Redcar & Cleveland Borough Council,Allied Publicity Services  APS Group,General Supplies & Services,"Growth, Enterprise and Environment",Parking,10529,Parking Processing,Revenue,40799043,684.77,2025-02-25 00:00:00
Redcar & Cleveland Borough Council,Allpay Ltd,Services - Professional Fees,Resources,Accountancy,10080,Cashiers,Revenue,40801654,2253.02,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,Alphagraphics,Services - Fees and Charges,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10771,Trading Standards,Revenue,40799207,507.07,2025-02-25 00:00:00
Redcar & Cleveland Borough Council,Altonlord Ltd t/a Gee Dee Plant,Construction,"Growth, Enterprise and Environment",Place Development,C20452,LUP Tuned In Revitalised,Capital,40800525,14931,2025-02-04 00:00:00
Redcar & Cleveland Borough Council,Amalgam Modelmaking Ltd,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Compliance and Community Safety,11484,Fly Tipping Intervention grant,Revenue,40799209,5750,2025-02-25 00:00:00
Redcar & Cleveland Borough Council,Amar Ali,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40801644,590,2025-02-07 00:00:00
Redcar & Cleveland Borough Council,Amar Ali,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40803481,590,2025-02-18 00:00:00
Redcar & Cleveland Borough Council,Amar Ali,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40805469,590,2025-02-21 00:00:00
Redcar & Cleveland Borough Council,Amazon Payments UK Ltd,Computer Hardware,Resources,IT and Digital,10946,Strategic Change,Revenue,40798614,583.2,2025-02-11 00:00:00
Redcar & Cleveland Borough Council,Amber Care Group (UK) LTD,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40802330,42420,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,Anchor Trust,Rent - Expenditure,Adults & Communities,Day Services,10697,St Germains Day Centre,Revenue,40806291,1250,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,Annodata Ltd T/A Kyocera Document Solutions,Photocopier Usage,"Growth, Enterprise and Environment",Property Services,10471,Business Support Reallocations,Revenue,40800540,3821.71,2025-02-18 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40801377,18378.35,2025-02-21 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40801381,27356.5,2025-02-21 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40801386,23764.01,2025-02-21 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40801388,18378.35,2025-02-21 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40801395,18378.35,2025-02-21 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40800800,825,2025-02-05 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40800804,825,2025-02-05 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40800805,825,2025-02-05 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40800806,1296,2025-02-05 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40802019,1296,2025-02-11 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40802022,825,2025-02-11 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40802023,825,2025-02-11 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Respite Care,Children & Families,Safeguarding And CF,10254,Fostering Staff,Revenue,40802024,2241,2025-02-11 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40802025,1080,2025-02-11 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Respite Care,Children & Families,Safeguarding And CF,10254,Fostering Staff,Revenue,40802026,1728,2025-02-11 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40802050,1296,2025-02-11 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40803531,825,2025-02-18 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40803533,825,2025-02-18 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40803535,825,2025-02-18 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40803537,825,2025-02-18 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40803572,2592,2025-02-18 00:00:00
Redcar & Cleveland Borough Council,Arnold Plant Hire Ltd,Hire of Transport,"Growth, Enterprise and Environment",Engineering & Highways,10816,Winter Maintenance,Revenue,40801581,1540,2025-02-12 00:00:00
Redcar & Cleveland Borough Council,Arnold Plant Hire Ltd,Hire of Transport,"Growth, Enterprise and Environment",Engineering & Highways,10816,Winter Maintenance,Revenue,40801582,1610,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,As You Wish Events,Services - Professional Fees,"Growth, Enterprise and Environment",Culture & Tourism,11273,Events,Revenue,40800628,1050,2025-02-05 00:00:00
Redcar & Cleveland Borough Council,Askews & Holts Library Services Ltd,Books and Publications,"Growth, Enterprise and Environment",Libraries and Customer Services,10405,Libraries General,Revenue,40799945,579.71,2025-02-13 00:00:00
Redcar & Cleveland Borough Council,Askham Bryan College,Termly Course Fees,Children & Families,Education DSG Funded,10690,Specialist Placements In FE,Revenue,40806232,19433.2,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,Aspire Technology Solutions Ltd,Datalink,Resources,IT and Digital,10747,Telecomms,Revenue,40802413,3730.08,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,Aspire Technology Solutions Ltd,Datalink,Resources,IT and Digital,10747,Telecomms,Revenue,40804591,4811.4,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,Association for Public Service Excellence (APSE),Services - Professional Fees,"Growth, Enterprise and Environment",Climate Change,11358,Climate Change,Revenue,40796056,608,2025-02-13 00:00:00
Redcar & Cleveland Borough Council,AtkinsRéalis,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (West),C20427,LUF Eston Precinct,Capital,40800629,3795,2025-02-25 00:00:00
Redcar & Cleveland Borough Council,Auxillis Services Ltd,Long Term Provisions - Liability Insurance,General Fund,Insurance Costs,10164,Insurance Costs,Revenue,40806924,715.51,2025-02-28 00:00:00
Redcar & Cleveland Borough Council,AVC Wise Ltd,Services - Professional Fees,Resources,Accountancy,11438,Salary Sacrifice Savings,Revenue,40797437,1576.2,2025-02-13 00:00:00
Redcar & Cleveland Borough Council,AVC Wise Ltd,Services - Professional Fees,Resources,Accountancy,11438,Salary Sacrifice Savings,Revenue,40798988,2323.49,2025-02-20 00:00:00
Redcar & Cleveland Borough Council,Avison Young,Services - Professional Fees,"Growth, Enterprise and Environment",Strategic Asset,10795,Strategic Assets,Revenue,40803105,2500,2025-02-25 00:00:00
Redcar & Cleveland Borough Council,Badger Hill Academy Northern Education Trust,Grants & Donations,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40805453,710.78,2025-02-21 00:00:00
Redcar & Cleveland Borough Council,Balfour Beatty Civil Engineering Ltd,Construction,"Growth, Enterprise and Environment",Engineering & Highways,C20473,Environmental Assets (Coastal Works),Capital,40796617,4418.96,2025-02-11 00:00:00
Redcar & Cleveland Borough Council,Barnardos - Middlesbrough,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40801853,4201.3,2025-02-24 00:00:00
Redcar & Cleveland Borough Council,Barnardos - Middlesbrough,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40801862,3799.71,2025-02-24 00:00:00
Redcar & Cleveland Borough Council,Bees Nursery Ltd,Grants & Donations,Children & Families,Education DSG Funded,10786,Two Year Old Basic Entitlement (Was 2 Yr Old Offer),Revenue,40803321,3780,2025-02-17 00:00:00
Redcar & Cleveland Borough Council,Bees Nursery Ltd,Grants & Donations,Children & Families,Education DSG Funded,11483,Under 2 Yr Old Basic Entitlement,Revenue,40803400,4772.46,2025-02-17 00:00:00
Redcar & Cleveland Borough Council,Bees Nursery Ltd,Grants & Donations,Children & Families,Education DSG Funded,10502,3 & 4 Basic Entitlement (PVI & Childminders),Revenue,40803408,1797.6,2025-02-17 00:00:00
Redcar & Cleveland Borough Council,Bell Truck and Van Ltd,Vehicle Maintenance,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40801631,541.5,2025-02-27 00:00:00
Redcar & Cleveland Borough Council,Belmont Primary School,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40801406,13625.33,2025-02-07 00:00:00
Redcar & Cleveland Borough Council,Bestway Wholesale Ltd,Refreshments,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40798183,875.57,2025-02-26 00:00:00
Redcar & Cleveland Borough Council,Bestway Wholesale Ltd,Refreshments,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40800870,538.14,2025-02-20 00:00:00
