Authority,Supplier,Expenditure Category,Directorate,Service,Cost Centre,Cost Centre Name,Revenue / Capital,TransNo,Posted amount,Date Paid
Redcar & Cleveland Borough Council,Grenfell Club,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10149,LD People Support,Revenue,40750819,1365,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Grenfell Club,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10149,LD People Support,Revenue,40750826,2080,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Grenfell Club,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10149,LD People Support,Revenue,40750832,2567.5,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Grenfell Club,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10149,LD People Support,Revenue,40750837,2730,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Grenfell Club,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10149,LD People Support,Revenue,40750840,2730,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Grenfell Club,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10149,LD People Support,Revenue,40750851,682.5,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Groundwork North East & Cumbria,Private Contractors,Adults & Communities,Public Health R&C,11274,Sport England Local Delivery Pilot,Revenue,40742374,2350,2024-06-12 00:00:00
Redcar & Cleveland Borough Council,GSM Cars,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40746451,2384,2024-06-11 00:00:00
Redcar & Cleveland Borough Council,GSM Cars,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748029,2384,2024-06-14 00:00:00
Redcar & Cleveland Borough Council,GSM Cars,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40749487,2736,2024-06-27 00:00:00
Redcar & Cleveland Borough Council,GSM Cars,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40750842,2964,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Guisborough Rugby Union FC,Members (NAPS) Donations & Grants,Adults & Communities,Health & Community,11210,N'Hood Action P'Ship Guis & E Cleve,Revenue,40744582,500,2024-06-06 00:00:00
Redcar & Cleveland Borough Council,Halbec Building Services Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40745143,812,2024-06-25 00:00:00
Redcar & Cleveland Borough Council,Halbec Building Services Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40745932,2618,2024-06-11 00:00:00
Redcar & Cleveland Borough Council,Halbec Building Services Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40748574,5604,2024-06-19 00:00:00
Redcar & Cleveland Borough Council,Halbec Building Services Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40748579,1310,2024-06-19 00:00:00
Redcar & Cleveland Borough Council,Halbec Building Services Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40748584,1284,2024-06-19 00:00:00
Redcar & Cleveland Borough Council,Halbec Building Services Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40748586,1319.5,2024-06-19 00:00:00
Redcar & Cleveland Borough Council,Harbour Support Services,Other Local Authorities,Adults & Communities,Health & Community,11291,Domestic Abuse Act,Revenue,40741130,8798.47,2024-06-06 00:00:00
Redcar & Cleveland Borough Council,Harbour Support Services,Private Contractors,Adults & Communities,Health & Community,11379,South Tees Changing Futures,Revenue,40748442,8000,2024-06-25 00:00:00
Redcar & Cleveland Borough Council,Hargreaves (UK) Services Limited,Hire of Transport,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40744781,6598.57,2024-06-06 00:00:00
Redcar & Cleveland Borough Council,Hargreaves (UK) Services Limited,Hire of Transport,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40744812,1981.38,2024-06-06 00:00:00
Redcar & Cleveland Borough Council,Hargreaves (UK) Services Limited,Hire of Transport,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40745068,5043.64,2024-06-06 00:00:00
Redcar & Cleveland Borough Council,Hargreaves (UK) Services Limited,Hire of Transport,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40745224,11452.16,2024-06-06 00:00:00
Redcar & Cleveland Borough Council,Hartgrove Bros,Fixtures and Fittings - Purchases,"Growth, Enterprise and Environment",Property Services,11359,Accommodation Strategy,Revenue,40749300,670,2024-06-20 00:00:00
Redcar & Cleveland Borough Council,Hartgrove Bros,Fixtures and Fittings - Purchases,"Growth, Enterprise and Environment",Property Services,11359,Accommodation Strategy,Revenue,40749301,750,2024-06-20 00:00:00
Redcar & Cleveland Borough Council,Hartgrove Bros,Fixtures and Fittings - Purchases,"Growth, Enterprise and Environment",Property Services,11359,Accommodation Strategy,Revenue,40749305,720,2024-06-20 00:00:00
Redcar & Cleveland Borough Council,Hartlepool Borough Council,Joint Authorities,Adults & Communities,Director - Adults & Communities,10213,Emergency Planning Gen,Revenue,40750874,6391,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Harvest Energy (Fuel Cards) Ltd,Fuel,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40726915,16735.49,2024-06-19 00:00:00
Redcar & Cleveland Borough Council,Harvest Energy (Fuel Cards) Ltd,Fuel,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40739796,16064.39,2024-06-04 00:00:00
Redcar & Cleveland Borough Council,Harvest Energy (Fuel Cards) Ltd,Fuel,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40742175,16003.34,2024-06-11 00:00:00
Redcar & Cleveland Borough Council,Harvest Energy (Fuel Cards) Ltd,Fuel,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40743504,16331.9,2024-06-18 00:00:00
Redcar & Cleveland Borough Council,Harvest Energy (Fuel Cards) Ltd,Fuel,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40744665,15882.77,2024-06-25 00:00:00
Redcar & Cleveland Borough Council,Hc Plumbing and Building Services,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40745956,5857.56,2024-06-06 00:00:00
Redcar & Cleveland Borough Council,Hc Plumbing and Building Services,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40749670,4461.92,2024-06-24 00:00:00
Redcar & Cleveland Borough Council,Helping Hands Alchester,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40742006,738.4,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Helping Hands Alchester,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40742006,1137.13,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Helping Hands Alchester,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40748091,1183.63,2024-06-18 00:00:00
Redcar & Cleveland Borough Council,Helping Hands Alchester,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40748091,774.5,2024-06-18 00:00:00
Redcar & Cleveland Borough Council,Helping Hands Alchester,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40748106,1169.75,2024-06-25 00:00:00
Redcar & Cleveland Borough Council,Helping Hands Alchester,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40748106,774.5,2024-06-25 00:00:00
Redcar & Cleveland Borough Council,Hennessy Group,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40746417,18126.01,2024-06-12 00:00:00
Redcar & Cleveland Borough Council,Hennessy Group,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40748115,19348.8,2024-06-14 00:00:00
Redcar & Cleveland Borough Council,Hennessy Group,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40748115,33760,2024-06-14 00:00:00
Redcar & Cleveland Borough Council,Hennessy Group,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40748126,17541.3,2024-06-27 00:00:00
Redcar & Cleveland Borough Council,Hennessy Group,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40748127,54055.5,2024-06-27 00:00:00
Redcar & Cleveland Borough Council,HENRY,General Supplies & Services,Children & Families,Early Help,11219,Health Visitors,Revenue,40744113,2500,2024-06-10 00:00:00
Redcar & Cleveland Borough Council,HENRY,Private Contractors,Adults & Communities,Public Health R&C,10836,Obesity - Child,Revenue,40749897,3500,2024-06-25 00:00:00
Redcar & Cleveland Borough Council,Henry Man,Services - Professional Fees,"Growth, Enterprise and Environment",Culture & Tourism,11406,Cultural Strategy and Development,Revenue,40745417,1280,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40742004,1192.59,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40742047,1293.57,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40742047,2618.65,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40742047,473.35,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40742047,141.61,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40744907,1192.59,2024-06-24 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40744924,721.56,2024-06-24 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40744924,655.42,2024-06-24 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40744924,2618.65,2024-06-24 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744924,141.61,2024-06-24 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40745248,1293.57,2024-06-10 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40745248,554.27,2024-06-10 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40745248,2669.23,2024-06-10 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40745248,141.61,2024-06-10 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40745250,1192.59,2024-06-10 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40745251,473.35,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40745251,2618.65,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40745251,141.61,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40745251,952.73,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Heritage Healthcare,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40745252,1192.59,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Highcliffe Primary School,General Supplies & Services,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40749378,31666.67,2024-06-21 00:00:00
Redcar & Cleveland Borough Council,Hillside Practice,Private Contractors,Adults & Communities,Public Health R&C,10847,NHS Health Check Programme,Revenue,40746304,2682,2024-06-10 00:00:00
Redcar & Cleveland Borough Council,HMO NE Ltd t/a ForeverCare (North-West) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40745900,9900,2024-06-06 00:00:00
Redcar & Cleveland Borough Council,HMO NE Ltd t/a ForeverCare (North-West) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40745900,9872,2024-06-06 00:00:00
Redcar & Cleveland Borough Council,HMO NE Ltd t/a ForeverCare (North-West) Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40745964,2625,2024-06-19 00:00:00
Redcar & Cleveland Borough Council,HMO NE Ltd t/a ForeverCare (North-West) Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40745977,2625,2024-06-12 00:00:00
Redcar & Cleveland Borough Council,HMO NE Ltd t/a ForeverCare (North-West) Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40745999,2625,2024-06-26 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40744893,1026.67,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40744893,1173.34,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744893,146.67,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744893,303.45,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744893,1264.38,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744893,2832.2,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744893,2427.6,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744904,1264.38,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744904,2832.2,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744904,146.67,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744904,303.45,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744904,2427.6,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40744904,1026.67,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40744904,1173.34,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40744912,1173.34,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40744912,1026.67,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744912,146.67,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744912,303.45,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744912,1264.38,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744912,2576.29,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744912,2427.6,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40744938,1026.67,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40744938,1173.34,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744938,146.67,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744938,303.45,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744938,1264.38,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744938,2576.29,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40744938,2427.6,2024-06-03 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Partnership Lead,11209,BCF - Social Prescribing,Revenue,40747484,8360,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40748064,5319.94,2024-06-14 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40748067,5319.94,2024-06-14 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40748072,5319.94,2024-06-14 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40748076,5319.94,2024-06-14 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40748078,5319.94,2024-06-14 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40750864,5836.36,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40750916,5836.36,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40750936,5836.36,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40750937,5836.36,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40750944,5836.36,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40750949,5836.36,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40750956,5836.36,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Home Group Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40750962,5836.36,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Hopefields Education CIC,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743744,10246,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,Hopefields Education CIC,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40743745,8965.32,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,Hopefields Education CIC,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40749888,7680,2024-06-25 00:00:00
Redcar & Cleveland Borough Council,Horisons Specialist Academy Trust - Green Gates Primary Academy,Termly Course Fees,Children & Families,Education DSG Funded,10688,Out of Borough Top Ups,Revenue,40742367,6318,2024-06-13 00:00:00
Redcar & Cleveland Borough Council,Horizons Specialist Academy Trust - Archway Academy,General Supplies & Services,Children & Families,Education and Skills,10580,Pupil Premium,Revenue,40746001,4200,2024-06-13 00:00:00
Redcar & Cleveland Borough Council,Horizons Specialist Academy Trust - Hollis Academy,Termly Course Fees,Children & Families,Education DSG Funded,10688,Out of Borough Top Ups,Revenue,40742368,61232,2024-06-13 00:00:00
Redcar & Cleveland Borough Council,Horizons Specialist Academy Trust - Mo Mowlam Academy,General Supplies & Services,Children & Families,Education and Skills,10580,Pupil Premium,Revenue,40745111,500,2024-06-04 00:00:00
Redcar & Cleveland Borough Council,Housing 21,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40745242,416.36,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,Housing 21,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40745242,820.37,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,Housing 21,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40745243,820.37,2024-06-10 00:00:00
Redcar & Cleveland Borough Council,Housing 21,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40745243,416.36,2024-06-10 00:00:00
Redcar & Cleveland Borough Council,Housing 21,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40745244,820.37,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Housing 21,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40745244,416.36,2024-06-17 00:00:00
Redcar & Cleveland Borough Council,Housing 21,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40746544,820.37,2024-06-24 00:00:00
Redcar & Cleveland Borough Council,Housing 21,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40746544,416.36,2024-06-24 00:00:00
Redcar & Cleveland Borough Council,Huntcliff Surgery,Private Contractors,Adults & Communities,Public Health R&C,10847,NHS Health Check Programme,Revenue,40746250,3548,2024-06-10 00:00:00
Redcar & Cleveland Borough Council,Huntercombe - Granville Lodge,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40745350,17460,2024-06-05 00:00:00
Redcar & Cleveland Borough Council,Huntercombe - Granville Lodge,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40747963,1419.9,2024-06-27 00:00:00
Redcar & Cleveland Borough Council,Huntercombe - Granville Lodge,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40750967,18042,2024-06-28 00:00:00
Redcar & Cleveland Borough Council,Hutton Travels,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40746392,570,2024-06-11 00:00:00
Redcar & Cleveland Borough Council,Hutton Travels,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40746400,1300,2024-06-11 00:00:00
Redcar & Cleveland Borough Council,Hutton Travels,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40746410,620,2024-06-11 00:00:00
Redcar & Cleveland Borough Council,Hutton Travels,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40746413,500,2024-06-11 00:00:00
Redcar & Cleveland Borough Council,Hutton Travels,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40746434,650,2024-06-11 00:00:00
Redcar & Cleveland Borough Council,Hutton Travels,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748475,1300,2024-06-18 00:00:00
Redcar & Cleveland Borough Council,Hutton Travels,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748481,570,2024-06-18 00:00:00
Redcar & Cleveland Borough Council,Hutton Travels,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748495,620,2024-06-18 00:00:00
Redcar & Cleveland Borough Council,Hutton Travels,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748501,500,2024-06-18 00:00:00
Redcar & Cleveland Borough Council,Hutton Travels,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40748514,650,2024-06-18 00:00:00
Redcar & Cleveland Borough Council,Hutton Travels,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40749596,570,2024-06-24 00:00:00
Redcar & Cleveland Borough Council,Hutton Travels,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40749607,650,2024-06-24 00:00:00
Redcar & Cleveland Borough Council,Hutton Travels,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40749616,1300,2024-06-24 00:00:00
Redcar & Cleveland Borough Council,Hutton Travels,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40749626,500,2024-06-24 00:00:00
Redcar & Cleveland Borough Council,Hutton Travels,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40749627,620,2024-06-24 00:00:00
Redcar & Cleveland Borough Council,IBS Security Solutions Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40721828,7499.65,2024-06-13 00:00:00
Redcar & Cleveland Borough Council,IBS Security Solutions Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40721829,3845.33,2024-06-13 00:00:00
Redcar & Cleveland Borough Council,IBS Security Solutions Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40743590,1350,2024-06-12 00:00:00
Redcar & Cleveland Borough Council,IC Planning,Surveyors Fees,"Growth, Enterprise and Environment",Place Investment Development (East),C20341,EC19 Temperance Square Loftus,Capital,40748331,2060,2024-06-27 00:00:00
