Authority,Supplier,Expenditure Category,Directorate,Service,Cost Centre,Cost Centre Name,Revenue / Capital,TransNo,Posted amount,Date Paid
Redcar & Cleveland Borough Council,Care 24-7,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40773066,4362.9,2024-10-08 00:00:00
Redcar & Cleveland Borough Council,Care 24-7,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40773066,11545.95,2024-10-08 00:00:00
Redcar & Cleveland Borough Council,Care 24-7,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40773066,288.93,2024-10-08 00:00:00
Redcar & Cleveland Borough Council,Care 24-7,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40773066,966.97,2024-10-08 00:00:00
Redcar & Cleveland Borough Council,Care 24-7,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40775761,598.05,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Care 24-7,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40775761,4536.12,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Care 24-7,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40775761,8506.44,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Care 24-7,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40775761,323.58,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Care 24-7,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40777221,4537.55,2024-10-25 00:00:00
Redcar & Cleveland Borough Council,Care 24-7,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40777221,485.42,2024-10-25 00:00:00
Redcar & Cleveland Borough Council,Care 24-7,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40777221,11327.92,2024-10-25 00:00:00
Redcar & Cleveland Borough Council,Care 24-7,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40777221,955.42,2024-10-25 00:00:00
Redcar & Cleveland Borough Council,Care 24-7,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40777513,901.25,2024-10-29 00:00:00
Redcar & Cleveland Borough Council,Care 24-7,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40777513,462.22,2024-10-29 00:00:00
Redcar & Cleveland Borough Council,Care 24-7,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40777513,10993.91,2024-10-29 00:00:00
Redcar & Cleveland Borough Council,Care 24-7,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40777513,994.46,2024-10-29 00:00:00
Redcar & Cleveland Borough Council,Care 24-7,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40777513,4361.41,2024-10-29 00:00:00
Redcar & Cleveland Borough Council,Care today Children's Services,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40773602,9050.6,2024-10-24 00:00:00
Redcar & Cleveland Borough Council,Careline Homecare Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40768103,161.63,2024-10-07 00:00:00
Redcar & Cleveland Borough Council,Careline Homecare Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40768103,4491.01,2024-10-07 00:00:00
Redcar & Cleveland Borough Council,Careline Homecare Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40768103,975.55,2024-10-07 00:00:00
Redcar & Cleveland Borough Council,Careline Homecare Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40769318,161.63,2024-10-14 00:00:00
Redcar & Cleveland Borough Council,Careline Homecare Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40769318,721.56,2024-10-14 00:00:00
Redcar & Cleveland Borough Council,Careline Homecare Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40769318,4271.65,2024-10-14 00:00:00
Redcar & Cleveland Borough Council,Careline Homecare Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40770845,5033.63,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Careline Homecare Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40770845,1067.91,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Careline Homecare Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40770845,161.63,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Careline Homecare Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40773025,1425.81,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Careline Homecare Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40773025,5033.62,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Careline Homecare Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40773025,161.63,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Carers Together Foundation,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10077,Carers Support,Revenue,40771907,3232.18,2024-10-09 00:00:00
Redcar & Cleveland Borough Council,Carers Together Foundation,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10077,Carers Support,Revenue,40771909,14115.89,2024-10-09 00:00:00
Redcar & Cleveland Borough Council,Carnworth (Six) Ltd.,Long Term Creditors,"Growth, Enterprise and Environment",Engineering & Highways,10176,Development Engineers,Revenue,40774344,1232.4,2024-10-11 00:00:00
Redcar & Cleveland Borough Council,Carolyn Thompson T/A Our Little Adventures Childminding,Grants & Donations,Children & Families,Education DSG Funded,11483,Under 2 Yr Old Basic Entitlement,Revenue,40776352,1084.65,2024-10-23 00:00:00
Redcar & Cleveland Borough Council,Carpet Style,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (East),C20342,EC20 Zetland Road Heritage Centre Loftus,Capital,40777198,9672.9,2024-10-24 00:00:00
Redcar & Cleveland Borough Council,Castle Keep Surveys,Surveyors Fees,"Growth, Enterprise and Environment",Place Investment Development (West),C20365,"R16 Redcar Culture, Leisure and Anchor Attraction",Capital,40776181,1295,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Cater-Kwik Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40769757,559.99,2024-10-14 00:00:00
Redcar & Cleveland Borough Council,CDS (Disabled Supplies) 2009 Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20083,CSDP Adaptations,Capital,40773111,540,2024-10-24 00:00:00
Redcar & Cleveland Borough Council,CDS (Disabled Supplies) 2009 Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20083,CSDP Adaptations,Capital,40773111,6000,2024-10-24 00:00:00
Redcar & Cleveland Borough Council,Century Auto Refinishers,Long Term Provisions - Liability Insurance,General Fund,Insurance Costs,10164,Insurance Costs,Revenue,40775790,901.07,2024-10-18 00:00:00
Redcar & Cleveland Borough Council,Changing Futures Fostering,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40771789,8461.2,2024-10-11 00:00:00
Redcar & Cleveland Borough Council,Cheeky Monkees Day Nursery,Grants & Donations,Children & Families,Education DSG Funded,10786,Two Year Old Basic Entitlement (Was 2 Yr Old Offer),Revenue,40776387,8268.75,2024-10-23 00:00:00
Redcar & Cleveland Borough Council,Cheeky Monkees Day Nursery,Grants & Donations,Children & Families,Education DSG Funded,11483,Under 2 Yr Old Basic Entitlement,Revenue,40776397,11931.15,2024-10-23 00:00:00
Redcar & Cleveland Borough Council,Cheeky Monkees Day Nursery,Grants & Donations,Children & Families,Education DSG Funded,10502,3 & 4 Basic Entitlement (PVI & Childminders),Revenue,40776442,4039.88,2024-10-23 00:00:00
Redcar & Cleveland Borough Council,Choice Training,Training Expenses - Employees,Resources,Corporate Services,10350,Social Care Specific,Revenue,40775610,500,2024-10-23 00:00:00
Redcar & Cleveland Borough Council,Chris Wood,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40775812,611,2024-10-18 00:00:00
Redcar & Cleveland Borough Council,Chris Wood,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40775812,-611,2024-10-18 00:00:00
Redcar & Cleveland Borough Council,Chris Wood,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40775812,611,2024-10-18 00:00:00
Redcar & Cleveland Borough Council,Christine Moody Taxis,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40770922,680,2024-10-01 00:00:00
Redcar & Cleveland Borough Council,Christine Moody Taxis,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40773037,680,2024-10-07 00:00:00
Redcar & Cleveland Borough Council,Christine Moody Taxis,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40774622,680,2024-10-14 00:00:00
Redcar & Cleveland Borough Council,Christine Moody Taxis,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40775935,680,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Christine Moody Taxis,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40777665,680,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Chubb Fire & Security Ltd,General Supplies & Services,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40769190,861.8,2024-10-09 00:00:00
Redcar & Cleveland Borough Council,Chubb Fire & Security Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40773335,615.95,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Chubb Fire & Security Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40776733,1508.63,2024-10-24 00:00:00
Redcar & Cleveland Borough Council,CIPFA Business Ltd,Subscriptions,"Growth, Enterprise and Environment",Strategic Asset,10795,Strategic Assets,Revenue,40775975,1185,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,City and Guilds ILM,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40769470,710,2024-10-03 00:00:00
Redcar & Cleveland Borough Council,Civica UK Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10115,Commercial,Revenue,40775105,2421,2024-10-17 00:00:00
Redcar & Cleveland Borough Council,Clarkes Environmental,R & M of Land & Infrastructure,"Growth, Enterprise and Environment",Streetscene,10104,Clean & Green - Greater Eston,Revenue,40770765,540,2024-10-24 00:00:00
Redcar & Cleveland Borough Council,Clarkes Environmental,Grounds Maintenance,"Growth, Enterprise and Environment",Countryside,10940,Countryside Rangers,Revenue,40770791,650,2024-10-23 00:00:00
Redcar & Cleveland Borough Council,Clarkes Environmental,R & M of Land & Infrastructure,"Growth, Enterprise and Environment",Streetscene,10104,Clean & Green - Greater Eston,Revenue,40773566,650,2024-10-17 00:00:00
Redcar & Cleveland Borough Council,Clarkes Environmental,R & M of Land & Infrastructure,"Growth, Enterprise and Environment",Streetscene,10104,Clean & Green - Greater Eston,Revenue,40773571,650,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Cleveland Containers Ltd,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Waste Services,11452,Electrical Recycling Scheme,Revenue,40763724,200,2024-10-01 00:00:00
Redcar & Cleveland Borough Council,Cleveland Containers Ltd,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Waste Services,11452,Electrical Recycling Scheme,Revenue,40763724,2995,2024-10-01 00:00:00
Redcar & Cleveland Borough Council,Cleveland Ironstone Mining Museum,Joint Authorities,"Growth, Enterprise and Environment",Culture & Tourism,10434,Making A Mark (Museums & School Project),Revenue,40773177,706.15,2024-10-08 00:00:00
Redcar & Cleveland Borough Council,Cleveland Ironstone Mining Museum,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (East),C20293,EC33 Cleveland Ironstone Mining Museum,Capital,40773223,9590.12,2024-10-10 00:00:00
Redcar & Cleveland Borough Council,Cleveland Land Services (GBro) Ltd,R & M of Land & Infrastructure,"Growth, Enterprise and Environment",Streetscene,10103,Clean & Green - G'Bro & East Cleveland,Revenue,40769906,1547.31,2024-10-03 00:00:00
Redcar & Cleveland Borough Council,Cleveland Land Services (GBro) Ltd,Rent - Expenditure,"Growth, Enterprise and Environment",Streetscene,10198,Dunsdale Depot,Revenue,40771875,3522.58,2024-10-08 00:00:00
Redcar & Cleveland Borough Council,Cleveland Land Services (GBro) Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40772893,855,2024-10-04 00:00:00
Redcar & Cleveland Borough Council,Cleveland Land Services (GBro) Ltd,R & M of Land & Infrastructure,"Growth, Enterprise and Environment",Streetscene,10103,Clean & Green - G'Bro & East Cleveland,Revenue,40773522,21467.62,2024-10-09 00:00:00
Redcar & Cleveland Borough Council,Cleveland Land Services (GBro) Ltd,R & M of Land & Infrastructure,"Growth, Enterprise and Environment",Streetscene,10102,Clean & Green - Coastal,Revenue,40777358,1986.98,2024-10-31 00:00:00
Redcar & Cleveland Borough Council,Cleveland School Sport Partnership CIC,Private Contractors,Adults & Communities,Public Health R&C,11274,Sport England Local Delivery Pilot,Revenue,40777319,5000,2024-10-31 00:00:00
Redcar & Cleveland Borough Council,Coastal Coaching (Sussex) Limited,Private Contractors,Adults & Communities,Partnership Lead,10991,BCF Funding,Revenue,40770862,2375,2024-10-01 00:00:00
Redcar & Cleveland Borough Council,Coatham Coaches,Construction,"Growth, Enterprise and Environment",Engineering & Highways,C20103,CRSTS - Mtce - Resurfacing,Capital,40772752,5200,2024-10-04 00:00:00
Redcar & Cleveland Borough Council,Coatham Coaches,Construction,"Growth, Enterprise and Environment",Engineering & Highways,C20103,CRSTS - Mtce - Resurfacing,Capital,40774500,1400,2024-10-14 00:00:00
Redcar & Cleveland Borough Council,Coatham Coaches,Construction,"Growth, Enterprise and Environment",Engineering & Highways,C20103,CRSTS - Mtce - Resurfacing,Capital,40774503,8400,2024-10-14 00:00:00
Redcar & Cleveland Borough Council,Colin Lightwing T/A Lightwing Travel,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40772889,641.25,2024-10-04 00:00:00
Redcar & Cleveland Borough Council,Colin Lightwing T/A Lightwing Travel,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40774305,641.25,2024-10-11 00:00:00
Redcar & Cleveland Borough Council,Colin Lightwing T/A Lightwing Travel,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40775910,641.25,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Colin Lightwing T/A Lightwing Travel,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40777352,517.5,2024-10-25 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40768137,7481.48,2024-10-07 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40768137,103.91,2024-10-07 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40768137,2866.13,2024-10-07 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40768137,894.74,2024-10-07 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40769345,2877.67,2024-10-14 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40769345,57.73,2024-10-14 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40769345,7325.62,2024-10-14 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40769345,935.15,2024-10-14 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40773040,646.52,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40773040,2877.67,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40773040,103.91,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40773040,7288.18,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40773061,2791.08,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40773061,7068.82,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40773061,103.91,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Comfort Call,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40773061,600.34,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Community Campus 87 Ltd,Services - Fees and Charges,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40766843,516.96,2024-10-07 00:00:00
Redcar & Cleveland Borough Council,Community Campus 87 Ltd,Services - Fees and Charges,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40768271,646.2,2024-10-14 00:00:00
Redcar & Cleveland Borough Council,Community Campus 87 Ltd,Services - Fees and Charges,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40768286,516.96,2024-10-14 00:00:00
Redcar & Cleveland Borough Council,Community Campus 87 Ltd,Services - Fees and Charges,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40771884,516.96,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Community Campus 87 Ltd,Services - Fees and Charges,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40771888,646.2,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Community Campus 87 Ltd,Services - Fees and Charges,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40774096,516.96,2024-10-11 00:00:00
Redcar & Cleveland Borough Council,Community Campus 87 Ltd,Services - Fees and Charges,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40774100,516.96,2024-10-11 00:00:00
Redcar & Cleveland Borough Council,Community Campus 87 Ltd,Services - Fees and Charges,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40774109,646.2,2024-10-11 00:00:00
Redcar & Cleveland Borough Council,Community Campus 87 Ltd,Services - Fees and Charges,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40774110,646.2,2024-10-11 00:00:00
Redcar & Cleveland Borough Council,Community Integrated Care,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40777681,3115.21,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Community Integrated Care,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40777682,3115.21,2024-10-31 00:00:00
Redcar & Cleveland Borough Council,Community Integrated Care,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40777686,3115.21,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Community Integrated Care,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40777690,3115.21,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Community Integrated Care,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40777700,3115.21,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Community Integrated Care,Private Contractors,Adults & Communities,Home Care,11267,Extra Care Housing - LD,Revenue,40777793,14424,2024-10-31 00:00:00
Redcar & Cleveland Borough Council,Community Integrated Care,Private Contractors,Adults & Communities,Home Care,11267,Extra Care Housing - LD,Revenue,40777794,14424,2024-10-31 00:00:00
Redcar & Cleveland Borough Council,Community Integrated Care,Private Contractors,Adults & Communities,Home Care,11267,Extra Care Housing - LD,Revenue,40777796,14424,2024-10-29 00:00:00
Redcar & Cleveland Borough Council,Community Integrated Care,Private Contractors,Adults & Communities,Home Care,11267,Extra Care Housing - LD,Revenue,40777801,14424,2024-10-29 00:00:00
Redcar & Cleveland Borough Council,Community Integrated Care,Private Contractors,Adults & Communities,Home Care,11267,Extra Care Housing - LD,Revenue,40777806,14424,2024-10-29 00:00:00
Redcar & Cleveland Borough Council,Community Integrated Care,Private Contractors,Adults & Communities,Home Care,11267,Extra Care Housing - LD,Revenue,40777809,14424,2024-10-29 00:00:00
Redcar & Cleveland Borough Council,Community Integrated Care,Private Contractors,Adults & Communities,Home Care,11267,Extra Care Housing - LD,Revenue,40777817,14424,2024-10-29 00:00:00
Redcar & Cleveland Borough Council,Community Led Regeneration (UK) Community Interest Company,Private Contractors,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40770808,24292.91,2024-10-30 00:00:00
Redcar & Cleveland Borough Council,Community Ventures (Middlesbrough) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40778753,750,2024-10-31 00:00:00
Redcar & Cleveland Borough Council,Community Ventures (Middlesbrough) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40778757,750,2024-10-31 00:00:00
Redcar & Cleveland Borough Council,Community Ventures (Middlesbrough) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40778761,750,2024-10-31 00:00:00
Redcar & Cleveland Borough Council,Community Ventures (Middlesbrough) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11239,Unaccompanied Asylum Seeking Children,Revenue,40778765,750,2024-10-31 00:00:00
Redcar & Cleveland Borough Council,Compass Fostering North Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40773250,4169.19,2024-10-29 00:00:00
Redcar & Cleveland Borough Council,Compass Fostering North Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40773275,4169.19,2024-10-29 00:00:00
Redcar & Cleveland Borough Council,Compass Fostering North Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40773276,4169.19,2024-10-29 00:00:00
Redcar & Cleveland Borough Council,Compass Fostering North Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40777662,4034.7,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Compass Fostering North Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40777666,4034.7,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Compass Fostering North Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40777668,4034.7,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Compass Fostering North Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40777668,3883.2,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Compass Fostering North Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40777668,-3883.2,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Compass Fostering North Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40777671,4012.64,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Complex Care Choices,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40769110,2959,2024-10-04 00:00:00
Redcar & Cleveland Borough Council,Complex Care Choices,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40775636,770,2024-10-17 00:00:00
Redcar & Cleveland Borough Council,Complex Care Choices,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40775636,2541,2024-10-17 00:00:00
Redcar & Cleveland Borough Council,Complex Care Choices,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40775650,770,2024-10-17 00:00:00
Redcar & Cleveland Borough Council,Complex Care Choices,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40775650,2541,2024-10-17 00:00:00
Redcar & Cleveland Borough Council,Compost UK (Wingate) Ltd,Waste Disposal Costs - Green,"Growth, Enterprise and Environment",Waste Services,10803,Waste Disposal - Household Waste,Revenue,40772845,24629.71,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Compost UK (Wingate) Ltd,Waste Disposal Costs - Green,"Growth, Enterprise and Environment",Waste Services,11460,Waste Disposal - Garden,Revenue,40774465,1766.4,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Coram BAAF Publications,Training Expenses - Employees,Resources,Corporate Services,10350,Social Care Specific,Revenue,40772766,500,2024-10-04 00:00:00
Redcar & Cleveland Borough Council,County Durham & Darlington NHS Foundation Trust,Private Contractors,Adults & Communities,Public Health R&C,10846,Sexual Health,Revenue,40774758,993,2024-10-15 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40767919,3813.15,2024-10-07 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40774184,3529.93,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40774193,3519.81,2024-10-14 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40774456,627.5,2024-10-14 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40774469,627.5,2024-10-21 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40774473,627.5,2024-10-14 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40774474,627.5,2024-10-14 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40774477,627.5,2024-10-28 00:00:00
Redcar & Cleveland Borough Council,Creative Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40774478,627.5,2024-10-14 00:00:00
