Authority,Supplier,Expenditure Category,Directorate,Service,Cost Centre,Cost Centre Name,Revenue / Capital,TransNo,Posted amount,Date Paid
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40762640,570,2024-08-20 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40763799,570,2024-08-27 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40763811,1090,2024-08-27 00:00:00
Redcar & Cleveland Borough Council,A1 House Clearance,Services - Professional Fees,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10817,Works In Default,Revenue,40757960,750,2024-08-01 00:00:00
Redcar & Cleveland Borough Council,AA Media Ltd VisitEngland Assessment Services,Subscriptions,"Growth, Enterprise and Environment",Culture & Tourism,10383,Museums,Revenue,40759237,551.15,2024-08-29 00:00:00
Redcar & Cleveland Borough Council,Abridge Construction Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40761580,31353.31,2024-08-14 00:00:00
Redcar & Cleveland Borough Council,Acle Early Medieval Re-Enactment Society,General Supplies & Services,"Growth, Enterprise and Environment",Culture & Tourism,10383,Museums,Revenue,40758315,600,2024-08-21 00:00:00
Redcar & Cleveland Borough Council,Acorn Care (NE) Limited (Fostering),Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40759483,4982.01,2024-08-28 00:00:00
Redcar & Cleveland Borough Council,Acorn Care (NE) Limited (Fostering),Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40759486,3985.67,2024-08-28 00:00:00
Redcar & Cleveland Borough Council,Acorn Care (NE) Limited (Fostering),Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40761327,3975.44,2024-08-28 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40762251,4559.58,2024-08-16 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40740047,638.31,2024-08-08 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10614,Repairs & Mtce Additional Works,Revenue,40759453,516,2024-08-22 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40761392,1416.11,2024-08-13 00:00:00
Redcar & Cleveland Borough Council,Age UK Teesside Ltd,Private Contractors,Adults & Communities,Partnership Lead,11209,BCF - Social Prescribing,Revenue,40752825,11150,2024-08-01 00:00:00
Redcar & Cleveland Borough Council,Age UK Teesside Ltd,General Supplies & Services,Adults & Communities,Director - Adults & Communities,10435,Management & Fieldwork - Management,Revenue,40752831,2990.61,2024-08-01 00:00:00
Redcar & Cleveland Borough Council,Aidem Digital CIC,General Supplies & Services,"Growth, Enterprise and Environment",Culture & Tourism,10383,Museums,Revenue,40754460,1500,2024-08-01 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40759041,3840.98,2024-08-23 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40759431,583.04,2024-08-22 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40761082,8360,2024-08-29 00:00:00
Redcar & Cleveland Borough Council,Alarm & Communication Systems Ltd T/A ACS Technologies,General Supplies & Services,Children & Families,Education DSG Funded,10804,Inclusion & Welfare,Revenue,40755015,710,2024-08-06 00:00:00
Redcar & Cleveland Borough Council,Albany Office Furniture Solutions,General Supplies & Services,Adults & Communities,Operation Partnerships & Provider Services,10597,Community Reablement Team,Revenue,40759557,644,2024-08-23 00:00:00
Redcar & Cleveland Borough Council,Albany Office Furniture Solutions,Construction,Children & Families,Schools Capital,C20477,Bydales PAN,Capital,40761625,2587,2024-08-29 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40754921,1338,2024-08-12 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40759110,2526,2024-08-23 00:00:00
Redcar & Cleveland Borough Council,Allied Publicity Services  APS Group,General Supplies & Services,"Growth, Enterprise and Environment",Parking,10529,Parking Processing,Revenue,40759069,1153.54,2024-08-27 00:00:00
Redcar & Cleveland Borough Council,Allpay Ltd,Services - Professional Fees,Resources,Accountancy,10080,Cashiers,Revenue,40759602,3001.85,2024-08-06 00:00:00
Redcar & Cleveland Borough Council,Allpay Ltd,Services - Professional Fees,Resources,Accountancy,10080,Cashiers,Revenue,40759621,2863.73,2024-08-28 00:00:00
Redcar & Cleveland Borough Council,Altrac Living,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40759189,595,2024-08-20 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40758027,767,2024-08-08 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40759037,4205.59,2024-08-01 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40759261,3894.54,2024-08-02 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40759277,2747.23,2024-08-05 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40759277,2371.95,2024-08-05 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40759277,174.61,2024-08-05 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40761087,1362.28,2024-08-12 00:00:00
Redcar & Cleveland Borough Council,Amazon Payments UK Ltd,Computer Equipment & Software,Resources,IT and Digital,C20119,IT Improvement Projects,Capital,40758445,566.6,2024-08-06 00:00:00
Redcar & Cleveland Borough Council,Amazon Payments UK Ltd,Computer Hardware,Resources,IT and Digital,10946,Strategic Change,Revenue,40759209,748.75,2024-08-02 00:00:00
Redcar & Cleveland Borough Council,Amazon Payments UK Ltd,Computer Hardware,Resources,IT and Digital,10946,Strategic Change,Revenue,40759210,2945.9,2024-08-05 00:00:00
Redcar & Cleveland Borough Council,Amazon Payments UK Ltd,Postage,Resources,IT and Digital,10946,Strategic Change,Revenue,40759210,4.29,2024-08-05 00:00:00
Redcar & Cleveland Borough Council,Amber Care Group (UK) LTD,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40762586,46965,2024-08-28 00:00:00
Redcar & Cleveland Borough Council,Annodata Ltd T/A Kyocera Document Solutions,Photocopier Usage,"Growth, Enterprise and Environment",Property Services,10471,Business Support Reallocations,Revenue,40758331,4176.9,2024-08-22 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40759049,18378.35,2024-08-23 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40759050,18678.35,2024-08-23 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40759051,18378.35,2024-08-23 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40759056,18378.35,2024-08-23 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40759061,18378.35,2024-08-23 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40759145,23356.5,2024-08-23 00:00:00
Redcar & Cleveland Borough Council,AR Entertainments,General Supplies & Services,"Growth, Enterprise and Environment",Compliance and Community Safety,11484,Fly Tipping Intervention grant,Revenue,40759514,1895,2024-08-20 00:00:00
Redcar & Cleveland Borough Council,Arco Cleveland,"Clothing, Uniforms & Laundry","Growth, Enterprise and Environment",Compliance and Community Safety,10122,Community Enforcement Service,Revenue,40763435,1352.43,2024-08-22 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40761678,1080,2024-08-15 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40761688,1080,2024-08-15 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40761700,2160,2024-08-15 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40761707,1080,2024-08-15 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Respite Care,Children & Families,Safeguarding And CF,10254,Fostering Staff,Revenue,40761708,2322,2024-08-15 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40761709,1937.57,2024-08-29 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40761709,222.43,2024-08-29 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40763458,641.62,2024-08-22 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40763459,641.62,2024-08-22 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40763460,1728,2024-08-22 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40763461,641.62,2024-08-22 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40763462,1080,2024-08-22 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40763463,1080,2024-08-22 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40763464,1080,2024-08-28 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Respite Care,Children & Families,Safeguarding And CF,10254,Fostering Staff,Revenue,40763860,1728,2024-08-28 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Respite Care,Children & Families,Safeguarding And CF,10254,Fostering Staff,Revenue,40763861,2322,2024-08-28 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40763894,641.62,2024-08-29 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40763895,1080,2024-08-29 00:00:00
Redcar & Cleveland Borough Council,Askews & Holts Library Services Ltd,Books and Publications,"Growth, Enterprise and Environment",Libraries and Customer Services,10405,Libraries General,Revenue,40756650,625.13,2024-08-01 00:00:00
Redcar & Cleveland Borough Council,Askews & Holts Library Services Ltd,Books and Publications,"Growth, Enterprise and Environment",Libraries and Customer Services,10405,Libraries General,Revenue,40756651,526.83,2024-08-01 00:00:00
Redcar & Cleveland Borough Council,Askews & Holts Library Services Ltd,Books and Publications,"Growth, Enterprise and Environment",Libraries and Customer Services,10405,Libraries General,Revenue,40762706,503.86,2024-08-20 00:00:00
Redcar & Cleveland Borough Council,Askews & Holts Library Services Ltd,Books and Publications,"Growth, Enterprise and Environment",Libraries and Customer Services,10405,Libraries General,Revenue,40762721,762.52,2024-08-22 00:00:00
Redcar & Cleveland Borough Council,Aspris Childrens Services Hurworth,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40759625,2031.85,2024-08-06 00:00:00
Redcar & Cleveland Borough Council,Aspris Childrens Services Hurworth,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40759626,2391.72,2024-08-07 00:00:00
Redcar & Cleveland Borough Council,ATF Supplies,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40759471,783.6,2024-08-07 00:00:00
Redcar & Cleveland Borough Council,ATF Supplies,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40760948,929.33,2024-08-08 00:00:00
Redcar & Cleveland Borough Council,AtkinsRéalis,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (West),C20427,LUF Eston Precinct,Capital,40754893,8000,2024-08-12 00:00:00
Redcar & Cleveland Borough Council,AVC Wise Ltd,Services - Professional Fees,Resources,Accountancy,11438,Salary Sacrifice Savings,Revenue,40762383,1963.61,2024-08-19 00:00:00
Redcar & Cleveland Borough Council,Aycliffe Village Primary,General Supplies & Services,Children & Families,Education and Skills,10580,Pupil Premium,Revenue,40756563,1350,2024-08-19 00:00:00
Redcar & Cleveland Borough Council,B W Y Canine Ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10755,Tobacco And Alcohol,Revenue,40756684,2530,2024-08-01 00:00:00
Redcar & Cleveland Borough Council,Badger Hill Academy Northern Education Trust,General Supplies & Services,Children & Families,Education and Skills,10580,Pupil Premium,Revenue,40756564,1350,2024-08-19 00:00:00
Redcar & Cleveland Borough Council,Baker Ross Ltd,General Supplies & Services,"Growth, Enterprise and Environment",Culture & Tourism,10434,Making A Mark (Museums & School Project),Revenue,40754541,746.42,2024-08-07 00:00:00
Redcar & Cleveland Borough Council,Barclay Roofing Ltd.,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40759421,76931,2024-08-22 00:00:00
Redcar & Cleveland Borough Council,Barnardos - Middlesbrough,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40759212,3454.29,2024-08-27 00:00:00
Redcar & Cleveland Borough Council,Barnardos - Middlesbrough,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40759221,3678.46,2024-08-27 00:00:00
Redcar & Cleveland Borough Council,Belmont Primary School,Grants & Donations,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40757847,1516.32,2024-08-01 00:00:00
Redcar & Cleveland Borough Council,Bentley Medical Practice,Private Contractors,Adults & Communities,Public Health R&C,10847,NHS Health Check Programme,Revenue,40763667,3054,2024-08-28 00:00:00
Redcar & Cleveland Borough Council,Bestway Wholesale Ltd,Refreshments,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40752657,552.74,2024-08-01 00:00:00
Redcar & Cleveland Borough Council,Bestway Wholesale Ltd,Refreshments,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40757957,654.15,2024-08-15 00:00:00
Redcar & Cleveland Borough Council,Bewley Primary School,General Supplies & Services,Children & Families,Education and Skills,10580,Pupil Premium,Revenue,40756567,900,2024-08-19 00:00:00
Redcar & Cleveland Borough Council,Beyond Housing,Private Contractors,Adults & Communities,Operation Partnerships & Provider Services,10040,Assistive Technology,Revenue,40761519,538.04,2024-08-15 00:00:00
Redcar & Cleveland Borough Council,Beyond Housing,General Supplies & Services,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10322,Homelessness Admin,Revenue,40761682,10167.62,2024-08-20 00:00:00
Redcar & Cleveland Borough Council,Beyond Housing,Private Contractors,Adults & Communities,Operation Partnerships & Provider Services,10040,Assistive Technology,Revenue,40762197,81168.32,2024-08-15 00:00:00
Redcar & Cleveland Borough Council,Beyond Housing,Services - Professional Fees,Resources,"Local Taxation, Support and Customer Services",10888,Emergency Out Of Hours Support Service,Revenue,40762625,989.75,2024-08-22 00:00:00
Redcar & Cleveland Borough Council,Beyond Housing,Private Contractors,Adults & Communities,Operation Partnerships & Provider Services,10040,Assistive Technology,Revenue,40763775,50140.9,2024-08-30 00:00:00
Redcar & Cleveland Borough Council,Beyond Housing,Private Contractors,Adults & Communities,Operation Partnerships & Provider Services,10040,Assistive Technology,Revenue,40763782,538.04,2024-08-30 00:00:00
Redcar & Cleveland Borough Council,Bidvest Noonan (UK) Ltd,R & M of Build - Security,"Growth, Enterprise and Environment",Culture & Tourism,10383,Museums,Revenue,40759016,6517.56,2024-08-22 00:00:00
Redcar & Cleveland Borough Council,BikeAway Ltd,Other Materials,"Growth, Enterprise and Environment",Engineering & Highways,11225,Scheme Works,Revenue,40757035,3120,2024-08-20 00:00:00
Redcar & Cleveland Borough Council,Billingham South Community Primary School,General Supplies & Services,Children & Families,Education and Skills,10580,Pupil Premium,Revenue,40756568,900,2024-08-19 00:00:00
Redcar & Cleveland Borough Council,Birkbecks Electrical Limited,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,11230,UKRS Refugee Resettlements,Revenue,40761687,826.66,2024-08-15 00:00:00
Redcar & Cleveland Borough Council,Birkbecks Electrical Limited,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,11230,UKRS Refugee Resettlements,Revenue,40761696,801.66,2024-08-15 00:00:00
Redcar & Cleveland Borough Council,Birkbecks Electrical Limited,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,11230,UKRS Refugee Resettlements,Revenue,40761698,533.33,2024-08-15 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40759229,1192.59,2024-08-02 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40759245,5292.01,2024-08-05 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40759245,13812.62,2024-08-05 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40759245,2096.35,2024-08-05 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40759245,2268.69,2024-08-05 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40763216,1192.59,2024-08-21 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40763217,2082.05,2024-08-21 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40763217,6180.97,2024-08-21 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40763217,2893.6,2024-08-21 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40763217,13549.74,2024-08-21 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40763283,2004.2,2024-08-21 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40763283,329.96,2024-08-21 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40763283,2327.89,2024-08-21 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40763283,13584.54,2024-08-21 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40763287,2157.25,2024-08-21 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40763287,6256.01,2024-08-21 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40763287,2524.16,2024-08-21 00:00:00
