Authority,Supplier,Expenditure Category,Directorate,Service,Cost Centre,Cost Centre Name,Revenue / Capital,TransNo,Posted amount,Date Paid
Redcar & Cleveland Borough Council,A&B Homecare Limited,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40737266,283.01,2024-04-30 00:00:00
Redcar & Cleveland Borough Council,A&B Homecare Limited,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40737266,3434.64,2024-04-30 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40731845,624,2024-04-08 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40731846,853,2024-04-05 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40733428,646.5,2024-04-12 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40733449,3700,2024-04-12 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40735464,946.5,2024-04-22 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40735471,900,2024-04-22 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40735491,3700,2024-04-19 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40737494,3700,2024-04-29 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40737505,946.5,2024-04-29 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40737506,1000,2024-04-29 00:00:00
Redcar & Cleveland Borough Council,A1 House Clearance,Services - Professional Fees,Adults & Communities,Health Protection & Healthcare Quality,10817,Works In Default,Revenue,40732106,550,2024-04-08 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Day Services,11184,SS 18-64 Community: Day Centre,Revenue,40729239,2904.25,2024-04-03 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Day Services,11184,SS 18-64 Community: Day Centre,Revenue,40729242,507.2,2024-04-03 00:00:00
Redcar & Cleveland Borough Council,Aapna Services Ltd,Private Contractors,Adults & Communities,Day Services,11184,SS 18-64 Community: Day Centre,Revenue,40729243,1104.8,2024-04-03 00:00:00
Redcar & Cleveland Borough Council,ABCA Systems Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40733338,6460.17,2024-04-30 00:00:00
Redcar & Cleveland Borough Council,ABCA Systems Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40737289,2865,2024-04-29 00:00:00
Redcar & Cleveland Borough Council,ACAS,Training Expenses - Employees,Resources,HR,11320,Corporate Training,Revenue,40732355,2800,2024-04-18 00:00:00
Redcar & Cleveland Borough Council,Accenture (Uk) Ltd,Services - Professional Fees,Children & Families,Directorate - Children & Families,11353,C&F Commissioning Team,Revenue,40724485,3202,2024-04-02 00:00:00
Redcar & Cleveland Borough Council,ACCESS UK LTD,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10715,Strategic Commissioning,Revenue,40735969,3116.69,2024-04-23 00:00:00
Redcar & Cleveland Borough Council,Acorn Care (NE) Limited (Fostering),Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40732251,4660.59,2024-04-08 00:00:00
Redcar & Cleveland Borough Council,Acorn Care (NE) Limited (Fostering),Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40732253,3542.06,2024-04-08 00:00:00
Redcar & Cleveland Borough Council,Acorn Care (NE) Limited (Fostering),Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40733799,4982.01,2024-04-26 00:00:00
Redcar & Cleveland Borough Council,Acorn Care (NE) Limited (Fostering),Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40734168,3786.34,2024-04-26 00:00:00
Redcar & Cleveland Borough Council,Action for Children,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40736156,6510.62,2024-04-23 00:00:00
Redcar & Cleveland Borough Council,Action for Children,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40736157,6090.58,2024-04-23 00:00:00
Redcar & Cleveland Borough Council,Action for Children,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40736158,4785,2024-04-23 00:00:00
Redcar & Cleveland Borough Council,Action for Children,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40736159,5115,2024-04-23 00:00:00
Redcar & Cleveland Borough Council,Actions Limited,Training Expenses - Employees,"Growth, Enterprise and Environment",Environment Support and Improvement,11396,Environment Support and Improvement Team,Revenue,40733683,695,2024-04-16 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20083,CSDP Adaptations,Capital,40732294,733.01,2024-04-09 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20083,CSDP Adaptations,Capital,40732303,530,2024-04-09 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40734903,4645.3,2024-04-25 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40736933,2417.89,2024-04-25 00:00:00
Redcar & Cleveland Borough Council,Adare sec Ltd,Printing & Stationery,Resources,Elections,10189,District Elections,Revenue,40731617,5269.02,2024-04-11 00:00:00
Redcar & Cleveland Borough Council,Adare sec Ltd,Postage,Resources,Elections,10189,District Elections,Revenue,40732305,67698.37,2024-04-11 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40737448,702,2024-04-29 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40737776,1210.57,2024-04-30 00:00:00
Redcar & Cleveland Borough Council,Advantage Healthcare Ltd,Private Contractors,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40729573,6624,2024-04-03 00:00:00
Redcar & Cleveland Borough Council,Advantage Healthcare Ltd,Private Contractors,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40729610,2208,2024-04-03 00:00:00
Redcar & Cleveland Borough Council,Advantage Healthcare Ltd,Private Contractors,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40729614,966,2024-04-03 00:00:00
Redcar & Cleveland Borough Council,Advantage Healthcare Ltd,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40729634,6520.5,2024-04-03 00:00:00
Redcar & Cleveland Borough Council,Age UK Teesside Ltd,Private Contractors,Adults & Communities,Partnership Lead,11209,BCF - Social Prescribing,Revenue,40729656,7500,2024-04-18 00:00:00
Redcar & Cleveland Borough Council,Age UK Teesside Ltd,Private Contractors,Adults & Communities,Partnership Lead,11209,BCF - Social Prescribing,Revenue,40729657,11150,2024-04-18 00:00:00
Redcar & Cleveland Borough Council,Age UK Teesside Ltd,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10160,Older People Support,Revenue,40733812,4166.67,2024-04-16 00:00:00
Redcar & Cleveland Borough Council,Age UK Teesside Ltd,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10160,Older People Support,Revenue,40733816,4166.67,2024-04-29 00:00:00
Redcar & Cleveland Borough Council,Age UK Teesside Ltd,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10160,Older People Support,Revenue,40737479,4166.67,2024-04-29 00:00:00
Redcar & Cleveland Borough Council,Alcium Software Limited,Subscriptions,"Growth, Enterprise and Environment",Business Engagement,10116,Business Engagement Team,Revenue,40729437,12459,2024-04-18 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40726106,1986,2024-04-08 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40728469,1542,2024-04-15 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40729934,1431,2024-04-22 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40732277,831,2024-04-30 00:00:00
Redcar & Cleveland Borough Council,Allied Publicity Services  APS Group,General Supplies & Services,"Growth, Enterprise and Environment",Parking,10529,Parking Processing,Revenue,40727575,719.13,2024-04-19 00:00:00
Redcar & Cleveland Borough Council,Allpay Ltd,Services - Professional Fees,Resources,Accountancy,10080,Cashiers,Revenue,40730911,2012.8,2024-04-26 00:00:00
Redcar & Cleveland Borough Council,Alpha MiDAS Training Uk,Training Expenses - Employees,Children & Families,Directorate - Children & Families,10347,In House - Health & Safety,Revenue,40729461,900,2024-04-12 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40731787,3105.62,2024-04-05 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40736192,1581.4,2024-04-25 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40736192,114,2024-04-25 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40736192,378.6,2024-04-25 00:00:00
Redcar & Cleveland Borough Council,AON UK LIMITED,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40736229,2711.58,2024-04-25 00:00:00
Redcar & Cleveland Borough Council,AON UK LIMITED,Services - Professional Fees,General Fund,Insurance Costs,10164,Insurance Costs,Revenue,40737001,8300,2024-04-29 00:00:00
Redcar & Cleveland Borough Council,AON UK LIMITED,Insurance - Premises,General Fund,Insurance Costs,10164,Insurance Costs,Revenue,40737004,77190.44,2024-04-29 00:00:00
Redcar & Cleveland Borough Council,Apex Radio Systems Limited,General Supplies & Services,"Growth, Enterprise and Environment",Compliance and Community Safety,11466,PCC CURV Serious Violence Duty,Revenue,40731803,3910,2024-04-23 00:00:00
Redcar & Cleveland Borough Council,Apex Radio Systems Limited,General Supplies & Services,"Growth, Enterprise and Environment",Compliance and Community Safety,11466,PCC CURV Serious Violence Duty,Revenue,40733427,8675,2024-04-17 00:00:00
Redcar & Cleveland Borough Council,Apex Radio Systems Limited,General Supplies & Services,"Growth, Enterprise and Environment",Compliance and Community Safety,11466,PCC CURV Serious Violence Duty,Revenue,40733427,10,2024-04-17 00:00:00
Redcar & Cleveland Borough Council,Apollo Arts Ltd,Services - Professional Fees,Adults & Communities,Culture & Tourism,11273,Events,Revenue,40726731,1300,2024-04-09 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40732169,27356.5,2024-04-29 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40732170,25333.5,2024-04-11 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40733750,16057.3,2024-04-16 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40733842,7369.3,2024-04-29 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40733842,10123.38,2024-04-29 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40733867,16364.12,2024-04-16 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40733902,2151.6,2024-04-29 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40733902,15013.1,2024-04-29 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40735656,4149.95,2024-04-29 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40735929,18378.35,2024-04-29 00:00:00
Redcar & Cleveland Borough Council,Arco Professional Safety Services,Services - Professional Fees,Adults & Communities,Culture & Tourism,10107,Cliff Tramway,Revenue,40724631,500,2024-04-03 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40732344,504,2024-04-09 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40732345,1732,2024-04-09 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40735441,1728,2024-04-18 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40735442,825,2024-04-18 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40735447,825,2024-04-18 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40735448,825,2024-04-18 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40736079,1080,2024-04-23 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40736080,825,2024-04-23 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Respite Care,Children & Families,Safeguarding And CF,10254,Fostering Staff,Revenue,40736100,2241,2024-04-23 00:00:00
Redcar & Cleveland Borough Council,Arnold Plant Hire Ltd,Hire of Transport,"Growth, Enterprise and Environment",Engineering & Highways,10816,Winter Maintenance,Revenue,40732276,1610,2024-04-09 00:00:00
Redcar & Cleveland Borough Council,Arnold Plant Hire Ltd,Hire of Transport,"Growth, Enterprise and Environment",Engineering & Highways,10816,Winter Maintenance,Revenue,40737770,1470,2024-04-30 00:00:00
Redcar & Cleveland Borough Council,Ashbrook Construction Services,Construction,"Growth, Enterprise and Environment",Place Investment Development (West),C20434,Seaside Properties (Coatham Leisure Quarter),Capital,40736234,1107.34,2024-04-25 00:00:00
Redcar & Cleveland Borough Council,Aspris Childrens Services Hurworth,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40735384,28204.32,2024-04-18 00:00:00
Redcar & Cleveland Borough Council,Aspris Childrens Services Hurworth,Termly Course Fees,Children & Families,Education DSG Funded,10362,Independent Schools,Revenue,40735391,23960.56,2024-04-18 00:00:00
Redcar & Cleveland Borough Council,Avison Young,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (West),C20427,LUF Eston Precinct,Capital,40728466,5500,2024-04-11 00:00:00
Redcar & Cleveland Borough Council,Badger Hill Academy Northern Education Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40737122,14577.15,2024-04-26 00:00:00
Redcar & Cleveland Borough Council,Badger Hill Academy Northern Education Trust,Grants & Donations,Children & Families,Education DSG Funded,10786,Two Year Old Basic Entitlement (Was 2 Yr Old Offer),Revenue,40737245,5985,2024-04-26 00:00:00
Redcar & Cleveland Borough Council,Baker Ross Ltd,General Supplies & Services,Adults & Communities,Culture & Tourism,10434,Making A Mark (Museums & School Project),Revenue,40727012,897.48,2024-04-11 00:00:00
Redcar & Cleveland Borough Council,Barnardos - Middlesbrough,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40731561,3231.43,2024-04-05 00:00:00
Redcar & Cleveland Borough Council,Barnardos - Middlesbrough,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40731563,3342.86,2024-04-05 00:00:00
Redcar & Cleveland Borough Council,Barnardos - Middlesbrough,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40731565,3559.8,2024-04-05 00:00:00
Redcar & Cleveland Borough Council,Barnardos - Middlesbrough,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40731567,3454.29,2024-04-05 00:00:00
Redcar & Cleveland Borough Council,Barnardos - Middlesbrough,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40731570,3441.14,2024-04-05 00:00:00
Redcar & Cleveland Borough Council,Barnardos - Middlesbrough,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40733791,3454.29,2024-04-25 00:00:00
Redcar & Cleveland Borough Council,Barnardos - Middlesbrough,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40733807,3678.46,2024-04-25 00:00:00
Redcar & Cleveland Borough Council,Barnardo's Services Ltd - Newcastle,Services - Professional Fees,Children & Families,Education and Skills,10526,SENDIASS,Revenue,40729184,6730.32,2024-04-15 00:00:00
Redcar & Cleveland Borough Council,Barnardo's Services Ltd - Newcastle,Services - Professional Fees,Children & Families,Education and Skills,10526,SENDIASS,Revenue,40736274,6730.32,2024-04-24 00:00:00
Redcar & Cleveland Borough Council,Barnardo's Services Ltd - Newcastle,Voluntary Associations,Children & Families,Safeguarding And CF,10288,Miscellaneous Contracts - Childrens,Revenue,40736338,6000,2024-04-25 00:00:00
Redcar & Cleveland Borough Council,Barnardo's Services Ltd - Newcastle,Voluntary Associations,Children & Families,Safeguarding And CF,10288,Miscellaneous Contracts - Childrens,Revenue,40736346,5700,2024-04-25 00:00:00
Redcar & Cleveland Borough Council,Bell Truck Sales Ltd,Vehicle Maintenance,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40725465,512.52,2024-04-03 00:00:00
Redcar & Cleveland Borough Council,Bell Truck Sales Ltd,Vehicle Maintenance,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40732016,1429.5,2024-04-25 00:00:00
Redcar & Cleveland Borough Council,Belmont Primary School,Grants & Donations,Children & Families,Education DSG Funded,10518,IPS - Mainstream,Revenue,40732313,1458,2024-04-16 00:00:00
Redcar & Cleveland Borough Council,Belmont Primary School,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40737124,62214.08,2024-04-26 00:00:00
Redcar & Cleveland Borough Council,Bestway Wholesale Ltd,Refreshments,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40729642,611.49,2024-04-12 00:00:00
Redcar & Cleveland Borough Council,Bestway Wholesale Ltd,Refreshments,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40733282,611.49,2024-04-18 00:00:00
Redcar & Cleveland Borough Council,Bestway Wholesale Ltd,Refreshments,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40735423,1067.14,2024-04-22 00:00:00
