Authority,Supplier,Expenditure Category,Directorate,Service,Cost Centre,Cost Centre Name,Revenue / Capital,TransNo,Posted amount,Date Paid
Redcar & Cleveland Borough Council,1st Coverall Co Ltd,"Clothing, Uniforms & Laundry","Growth, Enterprise and Environment",Streetscene,10104,Clean & Green - Greater Eston,Revenue,40788149,950.67,2025-01-06 00:00:00
Redcar & Cleveland Borough Council,1st Coverall Co Ltd,"Clothing, Uniforms & Laundry","Growth, Enterprise and Environment",Streetscene,10102,Clean & Green - Coastal,Revenue,40790322,915.66,2025-01-15 00:00:00
Redcar & Cleveland Borough Council,1st Enable - Rosewood,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40789646,10509.28,2025-01-06 00:00:00
Redcar & Cleveland Borough Council,1st Enable - Rosewood,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40793041,10387.9,2025-01-13 00:00:00
Redcar & Cleveland Borough Council,1st Enable - Rosewood,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40793886,10549.74,2025-01-20 00:00:00
Redcar & Cleveland Borough Council,1st Enable - Rosewood,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40793901,10549.74,2025-01-27 00:00:00
Redcar & Cleveland Borough Council,1st Enable - The Bridgings,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40789156,6372.24,2025-01-06 00:00:00
Redcar & Cleveland Borough Council,1st Enable - The Bridgings,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40793040,6372.24,2025-01-13 00:00:00
Redcar & Cleveland Borough Council,1st Enable - The Bridgings,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40793787,6372.24,2025-01-20 00:00:00
Redcar & Cleveland Borough Council,1st Enable - The Bridgings,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40793791,6028.33,2025-01-27 00:00:00
Redcar & Cleveland Borough Council,24x7 Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40793779,2383.8,2025-01-28 00:00:00
Redcar & Cleveland Borough Council,4Imprint Direct Ltd,Fixtures and Fittings - Purchases,"Growth, Enterprise and Environment",Culture & Tourism,10107,Cliff Tramway,Revenue,40793611,999.99,2025-01-07 00:00:00
Redcar & Cleveland Borough Council,A Hill & Sons Ltd,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Streetscene,10103,Clean & Green - G'Bro & East Cleveland,Revenue,40790231,100,2025-01-09 00:00:00
Redcar & Cleveland Borough Council,A Hill & Sons Ltd,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Streetscene,10103,Clean & Green - G'Bro & East Cleveland,Revenue,40790231,500,2025-01-09 00:00:00
Redcar & Cleveland Borough Council,A Wilderness Way Group Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40790049,556.2,2025-01-09 00:00:00
Redcar & Cleveland Borough Council,A Wilderness Way Group Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40793209,70777.34,2025-01-29 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40794690,4010,2025-01-14 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40794692,1080,2025-01-14 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40798012,4010,2025-01-23 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40798024,1080,2025-01-23 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40798239,3515,2025-01-28 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40798241,882,2025-01-28 00:00:00
Redcar & Cleveland Borough Council,A1 Buses Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40799966,1278,2025-01-31 00:00:00
Redcar & Cleveland Borough Council,A2B Taxis,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40796147,630,2025-01-20 00:00:00
Redcar & Cleveland Borough Council,Abridge Construction Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40798064,7876,2025-01-24 00:00:00
Redcar & Cleveland Borough Council,Abridge Construction Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40799891,9990,2025-01-31 00:00:00
Redcar & Cleveland Borough Council,Acorn Care (NE) Limited (Fostering),Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40786568,3847.2,2025-01-08 00:00:00
Redcar & Cleveland Borough Council,Acorn Care (NE) Limited (Fostering),Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40786569,3857.1,2025-01-08 00:00:00
Redcar & Cleveland Borough Council,Acorn Care (NE) Limited (Fostering),Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40793190,3975.44,2025-01-28 00:00:00
Redcar & Cleveland Borough Council,Acorn Care (NE) Limited (Fostering),Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40793195,3985.67,2025-01-28 00:00:00
Redcar & Cleveland Borough Council,Action for Children,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40793353,6510.62,2025-01-28 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20083,CSDP Adaptations,Capital,40793770,590,2025-01-08 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20083,CSDP Adaptations,Capital,40794996,780,2025-01-15 00:00:00
Redcar & Cleveland Borough Council,Adapt-Able,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40799693,2224.18,2025-01-30 00:00:00
Redcar & Cleveland Borough Council,ADASS,Services - Professional Fees,Adults & Communities,Director - Adults & Communities,10435,Management & Fieldwork - Management,Revenue,40796422,2528,2025-01-22 00:00:00
Redcar & Cleveland Borough Council,Adler & Allan Ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Engineering & Highways,10194,Drainage Structures,Revenue,40796276,3717,2025-01-21 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40792481,524,2025-01-02 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40796449,737.53,2025-01-21 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40796461,503.37,2025-01-21 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40796474,1708.11,2025-01-21 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40796485,1980.84,2025-01-21 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40796486,1029.4,2025-01-21 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40796487,598.42,2025-01-21 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40796491,522.4,2025-01-21 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40796501,775.12,2025-01-23 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40799928,562.72,2025-01-31 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40799929,1773.28,2025-01-31 00:00:00
Redcar & Cleveland Borough Council,ADT Fire & Security Plc,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40799939,1492.45,2025-01-31 00:00:00
Redcar & Cleveland Borough Council,Advantage Healthcare Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40790013,6473.88,2025-01-07 00:00:00
Redcar & Cleveland Borough Council,Advantage Healthcare Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40792293,8734.6,2025-01-07 00:00:00
Redcar & Cleveland Borough Council,Advantage Healthcare Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40792294,1302.4,2025-01-07 00:00:00
Redcar & Cleveland Borough Council,Age UK Teesside Ltd,General Supplies & Services,Adults & Communities,Director - Adults & Communities,10435,Management & Fieldwork - Management,Revenue,40793495,996.87,2025-01-30 00:00:00
Redcar & Cleveland Borough Council,Age UK Teesside Ltd,Private Contractors,Adults & Communities,Partnership Lead,11209,BCF - Social Prescribing,Revenue,40798891,11150,2025-01-30 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40790042,1200,2025-01-07 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40792496,744.57,2025-01-14 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40793546,511,2025-01-15 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40794430,500,2025-01-16 00:00:00
Redcar & Cleveland Borough Council,Aircon Group,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40794430,394.35,2025-01-16 00:00:00
Redcar & Cleveland Borough Council,Alfa Access Services Ltd,Vehicle Maintenance,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40775685,580,2025-01-30 00:00:00
Redcar & Cleveland Borough Council,All or Nothing Entertainment Limited,Services - Professional Fees,"Growth, Enterprise and Environment",Culture & Tourism,11273,Events,Revenue,40796182,3000,2025-01-20 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40791240,2241,2025-01-13 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40793115,1293,2025-01-27 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40793607,702,2025-01-20 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40793607,69,2025-01-20 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40793607,267,2025-01-20 00:00:00
Redcar & Cleveland Borough Council,Allensway Recycling Ltd,Waste Disposal Costs,"Growth, Enterprise and Environment",Waste Services,10908,Waste Disposal - HWRC Waste,Revenue,40793607,54,2025-01-20 00:00:00
Redcar & Cleveland Borough Council,Allied Publicity Services  APS Group,General Supplies & Services,"Growth, Enterprise and Environment",Parking,10529,Parking Processing,Revenue,40793393,977.57,2025-01-28 00:00:00
Redcar & Cleveland Borough Council,Allpay Ltd,Services - Professional Fees,Resources,Accountancy,10080,Cashiers,Revenue,40795820,2489.13,2025-01-28 00:00:00
Redcar & Cleveland Borough Council,Alrose Productions Ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Culture & Tourism,11273,Events,Revenue,40793303,4250,2025-01-07 00:00:00
Redcar & Cleveland Borough Council,Altia Solutions Limited,Services - Professional Fees,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10649,Scambuster Team,Revenue,40787470,3307.5,2025-01-02 00:00:00
Redcar & Cleveland Borough Council,Altia Solutions Limited,Services - Professional Fees,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10771,Trading Standards,Revenue,40787470,3307.5,2025-01-02 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40796248,708,2025-01-21 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40796442,2913.1,2025-01-23 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10613,Repairs & Maintenance,Revenue,40799061,1303.34,2025-01-30 00:00:00
Redcar & Cleveland Borough Council,Alu-Fix Ltd,R & M of Build,"Growth, Enterprise and Environment",Property Services,10156,Cyclic Maintenance,Revenue,40799822,902,2025-01-31 00:00:00
Redcar & Cleveland Borough Council,Amar Ali,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40794704,590,2025-01-14 00:00:00
Redcar & Cleveland Borough Council,Amar Ali,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40796155,590,2025-01-20 00:00:00
Redcar & Cleveland Borough Council,Amar Ali,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40798191,590,2025-01-24 00:00:00
Redcar & Cleveland Borough Council,Amar Ali,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40799956,590,2025-01-31 00:00:00
Redcar & Cleveland Borough Council,Amber Care Group (UK) LTD,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40793086,46965,2025-01-29 00:00:00
Redcar & Cleveland Borough Council,Anchor Trust,Rent - Expenditure,Adults & Communities,Day Services,10697,St Germains Day Centre,Revenue,40796625,1000,2025-01-30 00:00:00
Redcar & Cleveland Borough Council,Annodata Ltd T/A Kyocera Document Solutions,Photocopier Usage,"Growth, Enterprise and Environment",Property Services,10471,Business Support Reallocations,Revenue,40796241,4257.1,2025-01-20 00:00:00
Redcar & Cleveland Borough Council,Annodata Ltd T/A Kyocera Document Solutions,Photocopier Usage,"Growth, Enterprise and Environment",Property Services,10471,Business Support Reallocations,Revenue,40796243,10036,2025-01-20 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40792516,29149.67,2025-01-23 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40792520,18378.35,2025-01-23 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40792521,18378.35,2025-01-23 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40793002,27356.5,2025-01-23 00:00:00
Redcar & Cleveland Borough Council,Ar Cúram Limited,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40793003,18378.35,2025-01-23 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40794617,1080,2025-01-13 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40794618,825,2025-01-13 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40794619,825,2025-01-13 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40794620,825,2025-01-13 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40794621,825,2025-01-13 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40794622,825,2025-01-13 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40794623,825,2025-01-13 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40794624,825,2025-01-13 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40794625,1080,2025-01-13 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40794627,1080,2025-01-13 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40794628,962.43,2025-01-13 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40794630,825,2025-01-13 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40796295,1080,2025-01-20 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40796296,825,2025-01-20 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40796297,1296,2025-01-20 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40796298,825,2025-01-20 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40796557,825,2025-01-21 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40796560,1080,2025-01-21 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40796561,825,2025-01-21 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40796562,825,2025-01-21 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40796563,825,2025-01-21 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40796564,2160,2025-01-21 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Respite Care,Children & Families,Safeguarding And CF,10254,Fostering Staff,Revenue,40796565,2241,2025-01-21 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40798732,1728,2025-01-27 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40798733,825,2025-01-27 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40798735,1080,2025-01-27 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Respite Care,Children & Families,Safeguarding And CF,10254,Fostering Staff,Revenue,40798740,1728,2025-01-27 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Respite Care,Children & Families,Safeguarding And CF,10254,Fostering Staff,Revenue,40798747,2241,2025-01-27 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Respite Care,Children & Families,Safeguarding And CF,10254,Fostering Staff,Revenue,40798748,2241,2025-01-27 00:00:00
Redcar & Cleveland Borough Council,Ark Consultants (UK) Ltd,Respite Care,Children & Families,Safeguarding And CF,10254,Fostering Staff,Revenue,40798819,2241,2025-01-28 00:00:00
Redcar & Cleveland Borough Council,Arriva North East Ltd,Public Transport,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40787877,41580,2025-01-06 00:00:00
Redcar & Cleveland Borough Council,Aspire Technology Solutions Ltd,Datalink,Resources,IT and Digital,10747,Telecomms,Revenue,40796375,4811.4,2025-01-29 00:00:00
Redcar & Cleveland Borough Council,Aspire Technology Solutions Ltd,Datalink,Resources,IT and Digital,10747,Telecomms,Revenue,40796376,3730.08,2025-01-29 00:00:00
Redcar & Cleveland Borough Council,AtkinsRéalis,Construction,"Growth, Enterprise and Environment",Engineering & Highways,C20398,Environmental Assets (Structures),Capital,40791514,5387.37,2025-01-14 00:00:00
Redcar & Cleveland Borough Council,AtkinsRéalis,Construction,"Growth, Enterprise and Environment",Engineering & Highways,C20398,Environmental Assets (Structures),Capital,40792309,15000,2025-01-16 00:00:00
Redcar & Cleveland Borough Council,AtkinsRéalis,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (West),C20427,LUF Eston Precinct,Capital,40793640,2200,2025-01-08 00:00:00
Redcar & Cleveland Borough Council,AVC Wise Ltd,Services - Professional Fees,Resources,Accountancy,11438,Salary Sacrifice Savings,Revenue,40792419,2167.35,2025-01-16 00:00:00
Redcar & Cleveland Borough Council,Badger Hill Academy Northern Education Trust,Grants & Donations,Children & Families,Education DSG Funded,10786,Two Year Old Basic Entitlement (Was 2 Yr Old Offer),Revenue,40798468,6720,2025-01-27 00:00:00
Redcar & Cleveland Borough Council,Badger Hill Academy Northern Education Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40798571,7190.4,2025-01-27 00:00:00
Redcar & Cleveland Borough Council,Balfour Beatty Civil Engineering Ltd,Construction,"Growth, Enterprise and Environment",Engineering & Highways,C20473,Environmental Assets (Coastal Works),Capital,40791511,13205,2025-01-15 00:00:00
Redcar & Cleveland Borough Council,Barclay Roofing Ltd.,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40789654,2951.44,2025-01-09 00:00:00
Redcar & Cleveland Borough Council,Barnardos - Middlesbrough,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40793110,3799.71,2025-01-28 00:00:00
Redcar & Cleveland Borough Council,Barnardos - Middlesbrough,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40793111,4201.3,2025-01-28 00:00:00
Redcar & Cleveland Borough Council,Barnardo's Services Ltd - Newcastle,Services - Professional Fees,Children & Families,Education and Skills,10526,SENDIASS,Revenue,40795636,7066.75,2025-01-28 00:00:00
Redcar & Cleveland Borough Council,Belmont Primary School,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40798573,42468.3,2025-01-27 00:00:00
Redcar & Cleveland Borough Council,Bentley Medical Practice,Private Contractors,Adults & Communities,Public Health,10847,NHS Health Check Programme,Revenue,40793428,2192,2025-01-07 00:00:00
Redcar & Cleveland Borough Council,Bestway Wholesale Ltd,Refreshments,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40787822,847.03,2025-01-03 00:00:00
Redcar & Cleveland Borough Council,Bestway Wholesale Ltd,Refreshments,Adults & Communities,Operation Partnerships & Provider Services,11282,Meadowgate ICC,Revenue,40795750,787.45,2025-01-31 00:00:00
Redcar & Cleveland Borough Council,Bevan Brittan LLP,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (West),C20392,Eston Pool,Capital,40793794,1806,2025-01-08 00:00:00
Redcar & Cleveland Borough Council,Beyond Housing,Services - Professional Fees,Resources,"Local Taxation, Support and Customer Services",10888,Emergency Out Of Hours Support Service,Revenue,40790303,989.75,2025-01-13 00:00:00
Redcar & Cleveland Borough Council,Beyond Housing,Private Contractors,Adults & Communities,Partnership Lead,10994,"BCF - Recovery, Assessment & Reablement Beds",Revenue,40792503,500.92,2025-01-10 00:00:00
Redcar & Cleveland Borough Council,Beyond Housing,Private Contractors,Adults & Communities,Partnership Lead,10994,"BCF - Recovery, Assessment & Reablement Beds",Revenue,40792504,652.16,2025-01-10 00:00:00
Redcar & Cleveland Borough Council,Bidvest Noonan (UK) Ltd,R & M of Build - Security,"Growth, Enterprise and Environment",Culture & Tourism,10383,Museums,Revenue,40793896,6517.56,2025-01-23 00:00:00
Redcar & Cleveland Borough Council,Biffa Waste Services Ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40791284,1974.5,2025-01-06 00:00:00
Redcar & Cleveland Borough Council,Biffa Waste Services Ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40795548,511.5,2025-01-23 00:00:00
Redcar & Cleveland Borough Council,Biffa Waste Services Ltd,Services - Professional Fees,"Growth, Enterprise and Environment",Waste Services,10965,Warrenby Transfer Station,Revenue,40795550,1584,2025-01-16 00:00:00
Redcar & Cleveland Borough Council,Bishop Auckland Community Partnership Ltd,Services - Professional Fees,Children & Families,Safeguarding And CF,11284,Safeguarding Social Work Operational Costs,Revenue,40793728,666,2025-01-20 00:00:00
Redcar & Cleveland Borough Council,Bishop Hogarth Catholic Education Trust,General Supplies & Services,Children & Families,Education and Skills,10580,Pupil Premium,Revenue,40791509,1400,2025-01-15 00:00:00
Redcar & Cleveland Borough Council,BJP Home Support Ltd,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40793889,2142.74,2025-01-09 00:00:00
