Transaction Date,Local Authority Department,BENEFICIARY,Purpose,Amount,Non Recoverable,Merchant Category
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,197.68,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,121.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.88,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,402.66,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,121.48,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.88,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.2,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,134.22,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.2,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.88,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.88,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,268.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,268.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,485.92,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,197.68,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,121.48,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.2,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,268.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.32,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.2,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.32,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,485.76,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.88,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,536.88,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.2,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,416.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,536.88,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,268.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,134.22,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.88,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,197.68,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,121.48,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.32,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,197.68,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,402.66,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,268.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,485.92,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,268.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,402.66,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,485.92,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,268.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,536.88,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,134.22,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,536.88,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,268.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,134.22,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,402.66,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.44,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,536.88,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,536.88,0,COMMERCIAL SUPPLIER
02-01-2024,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,536.88,0,COMMERCIAL SUPPLIER
