Transaction Date,Local Authority Department,BENEFICIARY,Purpose,Amount,Non Recoverable,Merchant Category
01-11-2023,Environment and Sustainable Transport,L & F Plant Hire Co Ltd T/A Ti,Vehicle Hire,1034,0,VENDOR
01-11-2023,Environment and Sustainable Transport,L & F Plant Hire Co Ltd T/A Ti,Vehicle Hire,946,0,VENDOR
01-11-2023,Environment and Sustainable Transport,L & F Plant Hire Co Ltd T/A Ti,Vehicle Hire,1034,0,VENDOR
01-11-2023,Housing Revenue Account,Express Environmental Solutions Ltd,"Maintenance - Equipment, Furniture And Materials",3980.44,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Loughton Self Drive,Vehicle Hire,1370,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Loughton Self Drive,Vehicle Hire,1370,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Loughton Self Drive,Vehicle Hire,1050,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Chemsol Ltd,Professional Services - General,1106.25,0,NON COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Rhythmic Care UK Ltd,Private Contractors Payment - Other,2872.8,0,COMMERCIAL SUPPLIER
01-11-2023,Housing Revenue Account,Top Removals Ltd,Removal Services,630,0,VENDOR
01-11-2023,RMS,Master Locking Systems Ltd,Building Alterations And Materials,55.94,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Master Locking Systems Ltd,Building Alterations And Materials,333.44,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Master Locking Systems Ltd,Building Alterations And Materials,458.48,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Master Locking Systems Ltd,Building Alterations And Materials,55.94,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Master Locking Systems Ltd,Building Alterations And Materials,55.94,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,20.08,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,10.05,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,40.16,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,93.36,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,36.61,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,19.89,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,7.15,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,34.8,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,0.05,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,28.64,0,COMMERCIAL SUPPLIER
01-11-2023,Resources,Crystal Electronics Ltd,Building Alterations And Materials,200,0,COMMERCIAL SUPPLIER
01-11-2023,Resources,Crystal Electronics Ltd,Building Alterations And Materials,753.06,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Payments To Voluntary Sector,122.6,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Payments To Voluntary Sector,113.4,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Payments To Voluntary Sector,113.4,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Payments To Voluntary Sector,113.4,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,109.44,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,109.44,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,109.44,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,109.44,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,109.44,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,109.44,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,109.44,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,109.44,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,174,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Headway East London,Daycare - Private Contractors Payment,218.88,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Motasoft Ltd,"Purchase - Equipment, Furniture And Materials",455.4,0,VENDOR
01-11-2023,RMS,Blackburn & CO. Ltd,Building Alterations And Materials,325,0,CIS
01-11-2023,Children and Young People,Mantis Kickboxing Club,Events,333.33,0,NON COMMERCIAL SUPPLIER
01-11-2023,Housing Revenue Account,MLCS3 Limited,Surveys,4950,0,NON COMMERCIAL SUPPLIER
01-11-2023,Housing Revenue Account,MLCS3 Limited,Surveys,2250,0,NON COMMERCIAL SUPPLIER
01-11-2023,Housing Revenue Account,MLCS3 Limited,Surveys,5400,0,NON COMMERCIAL SUPPLIER
01-11-2023,Resources,Anglian Water,Water And Sewerage,19693.89,0,COMMERCIAL SUPPLIER
01-11-2023,Inclusive Economy & Housing,Titan Containers A/S,Hire - Equipment Furniture And Materials,225,0,VENDOR
01-11-2023,Environment and Sustainable Transport,Richard C Bircher (Holdings) Ltd,Professional Services - General,8000,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,424,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,586.5,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,430,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,219.94,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,298,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,1693.8,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,226.8,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,216.08,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,379.4,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,374.22,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,401.8,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,1560.3,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,802.2,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,1268.84,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,5595,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,718,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Rushton Workwear Ltd,Highway Services,183,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Rushton Workwear Ltd,Highway Services,113,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Rushton Workwear Ltd,Highway Services,405,0,COMMERCIAL SUPPLIER
01-11-2023,Resources,Claremore Mechanical Services Limited,Building Alterations And Materials,809.23,0,CIS
01-11-2023,Dedicated Schools Budget,Personal Information - Redacted,Staff Recruitment Costs,1439.88,0,COMMERCIAL SUPPLIER
01-11-2023,Resources,Northumbria Healthcare NHS Foundation Trust,Payment To Health Authorities,626.89,0,NHS BODIES
01-11-2023,Resources,Northumbria Healthcare NHS Foundation Trust,Payment To Health Authorities,4176.7,0,NHS BODIES
01-11-2023,Resources,Northumbria Healthcare NHS Foundation Trust,Payment To Health Authorities,42960.95,0,NHS BODIES
01-11-2023,Resources,Northumbria Healthcare NHS Foundation Trust,Payment To Health Authorities,5545.25,0,NHS BODIES
01-11-2023,Inclusive Economy & Housing,J.A. Steel & Son Ltd,Private Contractors Payment - Other,975,0,COMMERCIAL SUPPLIER
01-11-2023,Inclusive Economy & Housing,J.A. Steel & Son Ltd,Private Contractors Payment - Other,371,0,COMMERCIAL SUPPLIER
01-11-2023,Inclusive Economy & Housing,J.A. Steel & Son Ltd,Private Contractors Payment - Other,950,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Commercial Drainage Services (Essex) Ltd,Private Contractors Payment - Other,150,0,COMMERCIAL SUPPLIER
01-11-2023,RMS,Commercial Drainage Services (Essex) Ltd,Private Contractors Payment - Other,75.5,0,COMMERCIAL SUPPLIER
01-11-2023,Resources,Ove Arup & Partners Int'l Ltd,Consultancy Fees,24000,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Portakabin Ltd,Premises Hire - Facilities,2373.33,0,COMMERCIAL SUPPLIER
01-11-2023,Resources,Building A Future (Newham Schools) Limited,"Maintenance - Equipment, Furniture And Materials",292527.89,0,VENDOR
01-11-2023,Resources,Building A Future (Newham Schools) Limited,"Maintenance - Equipment, Furniture And Materials",77432.53,0,VENDOR
01-11-2023,Resources,Building A Future (Newham Schools) Limited,"Maintenance - Equipment, Furniture And Materials",77505.14,0,VENDOR
01-11-2023,Resources,Newham Learning Partnership (Project Co) Limited,"Maintenance - Equipment, Furniture And Materials",342923.99,0,VENDOR
01-11-2023,Resources,Newham Learning Partnership (Project Co) Limited,"Maintenance - Equipment, Furniture And Materials",425583.45,0,VENDOR
01-11-2023,RMS,Benchmarx Kitchens and Joinery,Building Alterations And Materials,385.12,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Worldline IT Services UK Ltd Re Fuel Genie,Transport Fuel,888.94,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Worldline IT Services UK Ltd Re Fuel Genie,Transport Fuel,942.79,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Terberg Matec Uk Ltd,Highway Services,240,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Terberg Matec Uk Ltd,Highway Services,268.78,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Terberg Matec Uk Ltd,Highway Services,49.8,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Terberg Matec Uk Ltd,Highway Services,143.61,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Terberg Matec Uk Ltd,Highway Services,27.06,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Terberg Matec Uk Ltd,Highway Services,431.4,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Vista Care Solutions,Home Care - Private Contractors Payment,143.64,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Vista Care Solutions,Daycare - Private Contractors Payment,41.04,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Vista Care Solutions,Home Care - Private Contractors Payment,143.64,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Vista Care Solutions,Daycare - Private Contractors Payment,41.04,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Vista Care Solutions,Home Care - Private Contractors Payment,143.64,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Vista Care Solutions,Daycare - Private Contractors Payment,41.04,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Vista Care Solutions,Daycare - Private Contractors Payment,41.04,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Vista Care Solutions,Home Care - Private Contractors Payment,143.64,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Vista Care Solutions,Home Care - Private Contractors Payment,107.73,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Vista Care Solutions,Home Care - Private Contractors Payment,107.73,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Vista Care Solutions,Home Care - Private Contractors Payment,107.73,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Vista Care Solutions,Home Care - Private Contractors Payment,107.73,0,COMMERCIAL SUPPLIER
01-11-2023,Inclusive Economy & Housing,SBW Law,Legal Fees,5800,0,NON COMMERCIAL SUPPLIER
01-11-2023,Marketing,Personal Information - Redacted,Events,250,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,901.53,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,901.53,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,665.61,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,901.53,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,665.61,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,901.53,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,901.53,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,901.53,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,901.53,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,665.61,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,901.53,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,901.53,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,703.27,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,950.31,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,950.31,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,950.31,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,189.63,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,253.59,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,253.59,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,253.59,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,475.98,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,644.7,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,644.7,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,644.7,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,716.33,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,970.21,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,970.21,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,970.21,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,558.7,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.7,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.7,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.7,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,558.7,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.7,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.7,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.7,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.7,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.7,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,756.7,0,COMMERCIAL SUPPLIER
01-11-2023,Adults & Health,Look Ahead Housing and Care Ltd,Supported Other Accommodation - Private Contractors Payment,558.7,0,COMMERCIAL SUPPLIER
01-11-2023,Environment and Sustainable Transport,Dennis Eagle Ltd,Highway Services,162.39,0,VENDOR
01-11-2023,Environment and Sustainable Transport,Dennis Eagle Ltd,Highway Services,61.3,0,VENDOR
01-11-2023,Environment and Sustainable Transport,Dennis Eagle Ltd,Highway Services,162.39,0,VENDOR
01-11-2023,Dedicated Schools Budget,Personal Information - Redacted,Schools - Transfer Payment,41556.5,0,COMMERCIAL SUPPLIER
01-11-2023,Dedicated Schools Budget,Personal Information - Redacted,Schools - Transfer Payment,22105.03,0,COMMERCIAL SUPPLIER
01-11-2023,Dedicated Schools Budget,Personal Information - Redacted,Schools - Transfer Payment,16355,0,COMMERCIAL SUPPLIER
01-11-2023,Dedicated Schools Budget,Personal Information - Redacted,Schools - Transfer Payment,22646.33,0,NON COMMERCIAL SUPPLIER
01-11-2023,Dedicated Schools Budget,Personal Information - Redacted,Schools - Transfer Payment,35615,0,COMMERCIAL SUPPLIER
01-11-2023,Dedicated Schools Budget,Personal Information - Redacted,Schools - Transfer Payment,18797.25,0,NON COMMERCIAL SUPPLIER
01-11-2023,Dedicated Schools Budget,Personal Information - Redacted,Schools - Transfer Payment,53720.83,0,COMMERCIAL SUPPLIER
01-11-2023,Dedicated Schools Budget,Personal Information - Redacted,Schools - Transfer Payment,62798.17,0,COMMERCIAL SUPPLIER
01-11-2023,Dedicated Schools Budget,Personal Information - Redacted,Schools - Transfer Payment,9308,0,COMMERCIAL SUPPLIER
01-11-2023,Dedicated Schools Budget,Personal Information - Redacted,Schools - Transfer Payment,13884.67,0,COMMERCIAL SUPPLIER
