Transaction Date,Local Authority Department,BENEFICIARY,Purpose,Amount,Non Recoverable,Merchant Category
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.44,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.44,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,485.92,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,536.88,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,536.88,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,121.48,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,402.66,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.44,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,268.44,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.44,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.44,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,134.22,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.88,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.2,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,268.44,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,197.68,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.32,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.88,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,121.44,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.2,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.88,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,402.66,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,268.44,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,134.22,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,197.68,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.88,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.88,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.32,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.2,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,268.44,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.32,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,485.76,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,485.76,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,536.88,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.88,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.2,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.2,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,485.92,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,268.44,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,134.22,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,197.68,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,790.72,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,268.44,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,134.22,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,197.68,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,121.48,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,402.66,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,671.1,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,268.44,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.44,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.44,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,364.44,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,485.92,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,485.92,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,485.92,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,485.92,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,536.88,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,607.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,536.88,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,332.88,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,536.88,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,536.88,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,790.72,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,790.72,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,790.72,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.88,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,242.96,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,790.72,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,395.36,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,988.4,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,Eastway Care Ltd,Daycare - Private Contractors Payment,593.04,0,COMMERCIAL SUPPLIER
01/08/2023,Children and Young People,Goldline Cars Ltd,Client Transport,10494.6,0,COMMERCIAL SUPPLIER
01/08/2023,oneSource,London Borough of Waltham Forest,Bailiff Fees Income,13616.63,0,LOCAL AUTHORITY SERVICES
01/08/2023,Adults & Health,Avenue Property Construction Limited,Private Contractors Payment - Other,2113.25,0,CIS
01/08/2023,Housing Revenue Account,Mindme,"Purchase - Equipment, Furniture And Materials",7470,0,COMMERCIAL SUPPLIER
01/08/2023,RMS,A M Forktrucks Ltd,Purchase Of Vehicles Related Costs,810.33,0,COMMERCIAL SUPPLIER
01/08/2023,RMS,A M Forktrucks Ltd,Purchase Of Vehicles Related Costs,433.33,0,COMMERCIAL SUPPLIER
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,179.55,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,167.65,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,167.65,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,513,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,570.01,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,570.01,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,167.65,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,167.65,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,268.24,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,95.8,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,287.28,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,268.24,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,610.47,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,45.86,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,76.95,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,194.94,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,620.73,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,194.94,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,287.28,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,179.55,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,174.42,0,
01/08/2023,Adults & Health,City Care Agency Ltd,Home Care - Private Contractors Payment,71.82,0,
01/08/2023,RMS,Master Locking Systems Ltd,Building Alterations And Materials,54,0,COMMERCIAL SUPPLIER
01/08/2023,RMS,Master Locking Systems Ltd,Building Alterations And Materials,112,0,COMMERCIAL SUPPLIER
01/08/2023,RMS,Master Locking Systems Ltd,Building Alterations And Materials,416.8,0,COMMERCIAL SUPPLIER
01/08/2023,RMS,Master Locking Systems Ltd,Building Alterations And Materials,55.94,0,COMMERCIAL SUPPLIER
01/08/2023,Children and Young People,Bridging Gaps Fostering Agency,Other Contributions & Reimbursements (Income),1214.29,0,COMMERCIAL SUPPLIER
01/08/2023,Children and Young People,Bridging Gaps Fostering Agency,Other Contributions & Reimbursements (Income),850,0,COMMERCIAL SUPPLIER
01/08/2023,Children and Young People,Bridging Gaps Fostering Agency,Other Contributions & Reimbursements (Income),850,0,COMMERCIAL SUPPLIER
01/08/2023,Children and Young People,Bridging Gaps Fostering Agency,Other Contributions & Reimbursements (Income),850,0,COMMERCIAL SUPPLIER
