Transaction Date,Local Authority Department,BENEFICIARY,Purpose,Amount,Non Recoverable,Merchant Category
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,479.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,478.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,478.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,479.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,479.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,478.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,478.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,479.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,850,0,VENDOR
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,850,0,VENDOR
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,489.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,850,0,VENDOR
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,489.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,850,0,VENDOR
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,489.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,489.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,The Beeches UK Limited,Supported Other Accommodation - Private Contractors Payment,1150,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,The Beeches UK Limited,Supported Other Accommodation - Private Contractors Payment,1150,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,The Beeches UK Limited,Supported Other Accommodation - Private Contractors Payment,1150,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,The Beeches UK Limited,Supported Other Accommodation - Private Contractors Payment,1150,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Youth Reality Homes Ltd,Supported Other Accommodation - Private Contractors Payment,995,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Youth Reality Homes Ltd,Supported Other Accommodation - Private Contractors Payment,995,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Youth Reality Homes Ltd,Supported Other Accommodation - Private Contractors Payment,995,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Youth Reality Homes Ltd,Supported Other Accommodation - Private Contractors Payment,995,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,315,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,950,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,315,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,950,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,950,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,315,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,950,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,315,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Silver Birch Care Ltd,Supported Other Accommodation - Private Contractors Payment,899.64,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,345,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,489.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,345,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,489.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,345,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,489.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,345,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,489.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,300,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,300,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,300,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,300,0,VENDOR
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,488.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,488.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,488.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,488.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Youth Reality Homes Ltd,Supported Other Accommodation - Private Contractors Payment,995,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,489.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Youth Reality Homes Ltd,Supported Other Accommodation - Private Contractors Payment,995,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,489.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Youth Reality Homes Ltd,Supported Other Accommodation - Private Contractors Payment,995,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,489.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Youth Reality Homes Ltd,Supported Other Accommodation - Private Contractors Payment,995,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,489.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,525,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,550,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,525,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,550,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,525,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,550,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,525,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,550,0,NON COMMERCIAL SUPPLIER
04-12-2023,Adults & Health,BNTL Care Ltd t/a Summerdale Court,Residential Care Income,-170.87,0,NON COMMERCIAL SUPPLIER
04-12-2023,Adults & Health,BNTL Care Ltd t/a Summerdale Court,Nursing Homes - Private Contractors Payment,831.2,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,300,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,300,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,300,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,300,0,VENDOR
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,845,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,525,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,300,0,VENDOR
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,401,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,360,0,VENDOR
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,845,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,525,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,360,0,VENDOR
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,845,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,525,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,300,0,VENDOR
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,401,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,360,0,VENDOR
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,525,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,300,0,VENDOR
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,401,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,845,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,300,0,VENDOR
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,401,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,360,0,VENDOR
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,525,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Silver Birch Care Ltd,Supported Other Accommodation - Private Contractors Payment,899.64,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,525,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Silver Birch Care Ltd,Supported Other Accommodation - Private Contractors Payment,899.64,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,525,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Silver Birch Care Ltd,Supported Other Accommodation - Private Contractors Payment,899.64,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,525,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Silver Birch Care Ltd,Supported Other Accommodation - Private Contractors Payment,899.64,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,875,0,VENDOR
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,875,0,VENDOR
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,875,0,VENDOR
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,875,0,VENDOR
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,1316,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,985,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,1316,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,985,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,1316,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,985,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,1316,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,985,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,700,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,700,0,VENDOR
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,350,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,350,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,350,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,700,0,VENDOR
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,350,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Footsteps Care Outreach Ltd,Supported Other Accommodation - Private Contractors Payment,6762.21,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,360,0,VENDOR
04-12-2023,Children and Young People,Footsteps Care Outreach Ltd,Supported Other Accommodation - Private Contractors Payment,6762.21,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,360,0,VENDOR
04-12-2023,Children and Young People,Footsteps Care Outreach Ltd,Supported Other Accommodation - Private Contractors Payment,6762.21,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,360,0,VENDOR
04-12-2023,Children and Young People,Footsteps Care Outreach Ltd,Supported Other Accommodation - Private Contractors Payment,6762.21,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,360,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,360,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,360,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,360,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,360,0,VENDOR
04-12-2023,Children and Young People,The Avenues Trust,Supported Other Accommodation - Private Contractors Payment,4721.7,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,The Avenues Trust,Supported Other Accommodation - Private Contractors Payment,4721.7,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,The Avenues Trust,Supported Other Accommodation - Private Contractors Payment,4721.7,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,The Avenues Trust,Supported Other Accommodation - Private Contractors Payment,4721.7,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,915,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,915,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,915,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,915,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,434,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,434,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,400,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,400,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,400,0,VENDOR
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,400,0,VENDOR
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,456,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,iAspire Care Services Ltd,Supported Other Accommodation - Private Contractors Payment,975,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,iAspire Care Services Ltd,Supported Other Accommodation - Private Contractors Payment,975,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,iAspire Care Services Ltd,Supported Other Accommodation - Private Contractors Payment,975,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,iAspire Care Services Ltd,Supported Other Accommodation - Private Contractors Payment,975,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,336,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,336,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,336,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,336,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Elliot Leigh TLC Ltd,Supported Other Accommodation - Private Contractors Payment,575,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Elliot Leigh TLC Ltd,Supported Other Accommodation - Private Contractors Payment,575,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Elliot Leigh TLC Ltd,Supported Other Accommodation - Private Contractors Payment,575,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Elliot Leigh TLC Ltd,Supported Other Accommodation - Private Contractors Payment,575,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,850,0,VENDOR
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,850,0,VENDOR
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,850,0,VENDOR
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,850,0,VENDOR
04-12-2023,Children and Young People,Right Choice Services Ltd,Supported Other Accommodation - Private Contractors Payment,900,0,FOSTER CARERS
04-12-2023,Children and Young People,Right Choice Services Ltd,Supported Other Accommodation - Private Contractors Payment,900,0,FOSTER CARERS
04-12-2023,Children and Young People,Right Choice Services Ltd,Supported Other Accommodation - Private Contractors Payment,900,0,FOSTER CARERS
04-12-2023,Children and Young People,Right Choice Services Ltd,Supported Other Accommodation - Private Contractors Payment,900,0,FOSTER CARERS
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,630,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,630,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,630,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,630,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,360,0,VENDOR
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,315,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,850,0,VENDOR
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,315,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,360,0,VENDOR
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,985,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,315,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,637.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,850,0,VENDOR
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,315,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,360,0,VENDOR
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,985,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,315,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,637.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,850,0,VENDOR
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,315,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Newhaven 16 Plus Ltd,Supported Other Accommodation - Private Contractors Payment,360,0,VENDOR
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,985,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,315,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,637.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Shebahl Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,850,0,VENDOR
04-12-2023,Children and Young People,Aspire Youth Services ltd,Supported Other Accommodation - Private Contractors Payment,315,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,985,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Supporting Young Futures Ltd,Supported Other Accommodation - Private Contractors Payment,637.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Alpha Care Services Ltd,Supported Other Accommodation - Private Contractors Payment,973,0,VENDOR
04-12-2023,Children and Young People,Alpha Care Services Ltd,Supported Other Accommodation - Private Contractors Payment,973,0,VENDOR
04-12-2023,Children and Young People,Alpha Care Services Ltd,Supported Other Accommodation - Private Contractors Payment,973,0,VENDOR
04-12-2023,Children and Young People,Alpha Care Services Ltd,Supported Other Accommodation - Private Contractors Payment,973,0,VENDOR
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,525,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,525,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,525,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Jordan Xavier Ltd,Supported Other Accommodation - Private Contractors Payment,525,0,NON COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,945,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,945,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,945,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Inclusive Care Support Ltd,Supported Other Accommodation - Private Contractors Payment,945,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Elliot Leigh TLC Ltd,Supported Other Accommodation - Private Contractors Payment,442.5,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Elliot Leigh TLC Ltd,Supported Other Accommodation - Private Contractors Payment,455,0,COMMERCIAL SUPPLIER
04-12-2023,Children and Young People,Elliot Leigh TLC Ltd,Supported Other Accommodation - Private Contractors Payment,442.5,0,COMMERCIAL SUPPLIER
