Transaction Date,Local Authority Department,BENEFICIARY,Purpose,Amount,Non Recoverable,Merchant Category
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,85,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,297.5,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,272,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,85,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,238,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,85,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,34,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,68,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,34,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,34,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,34,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,34,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,68,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,68,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,34,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,51,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,68,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,289,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,102,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,102,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,221,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,340,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,204,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,102,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,272,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,170,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,170,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,68,0,VENDOR
05-04-2023,Children and Young People,adam HTT LTd T/A Adam,Additional Placements - Third Party,527,0,VENDOR
05-04-2023,oneSource,Graham Langley Limited,Printing,1400,0,VENDOR
05-04-2023,oneSource,Graham Langley Limited,Printing,1400,0,VENDOR
05-04-2023,Children and Young People,Carter Brown The Expert Service Ltd,Legal Fees,2800,0,COMMERCIAL SUPPLIER
05-04-2023,Children and Young People,Carter Brown The Expert Service Ltd,Legal Fees,1050,0,COMMERCIAL SUPPLIER
05-04-2023,Children and Young People,Carter Brown The Expert Service Ltd,Legal Fees,360,0,COMMERCIAL SUPPLIER
05-04-2023,Children and Young People,Carter Brown The Expert Service Ltd,Legal Fees,2500,0,COMMERCIAL SUPPLIER
05-04-2023,Children and Young People,Carter Brown The Expert Service Ltd,Legal Fees,2500,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Redacted - Personal Data,Compensation,750,0,
06-04-2023,Children and Young People,Redacted - Personal Data,Legal Fees,800,0,LEGAL SERVICES
06-04-2023,Children and Young People,Redacted - Personal Data,Legal Fees,730,0,NON COMMERCIAL SUPPLIER
06-04-2023,Children and Young People,Redacted - Personal Data,Legal Fees,650,0,NON COMMERCIAL SUPPLIER
06-04-2023,Children and Young People,Redacted - Personal Data,Legal Fees,1600,0,NON COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Redacted - Personal Data,Legal Fees,506.67,0,LEGAL SERVICES
06-04-2023,Children and Young People,Redacted - Personal Data,Legal Fees,650,0,NON COMMERCIAL SUPPLIER
06-04-2023,Marketing,Redacted - Personal Data,Events,1000,0,INDIVIDUALS
06-04-2023,Dedicated Schools Budget,Redacted - Personal Data,Schools - Transfer Payment,839,0,INDIVIDUALS
06-04-2023,Dedicated Schools Budget,Redacted - Personal Data,Schools - Transfer Payment,420,0,INDIVIDUALS
06-04-2023,Dedicated Schools Budget,Redacted - Personal Data,Schools - Transfer Payment,420,0,
06-04-2023,Dedicated Schools Budget,Redacted - Personal Data,Schools - Transfer Payment,839,0,INDIVIDUALS
06-04-2023,Dedicated Schools Budget,Redacted - Personal Data,Schools - Transfer Payment,3777,0,VENDOR
06-04-2023,Dedicated Schools Budget,Redacted - Personal Data,Payments To Voluntary Sector,997,0,INDIVIDUALS
06-04-2023,Dedicated Schools Budget,Redacted - Personal Data,Payments To Voluntary Sector,997,0,VENDOR
06-04-2023,Dedicated Schools Budget,Redacted - Personal Data,Payments To Voluntary Sector,1495,0,VENDOR
06-04-2023,Dedicated Schools Budget,Redacted - Personal Data,Payments To Voluntary Sector,997,0,INDIVIDUALS
06-04-2023,Dedicated Schools Budget,Redacted - Personal Data,Schools - Transfer Payment,5875,0,VENDOR
06-04-2023,Dedicated Schools Budget,Redacted - Personal Data,Schools - Transfer Payment,1679,0,VENDOR
06-04-2023,Dedicated Schools Budget,Redacted - Personal Data,Schools - Transfer Payment,2518,0,
06-04-2023,Dedicated Schools Budget,Redacted - Personal Data,Schools - Transfer Payment,4196,0,INDIVIDUALS
06-04-2023,Dedicated Schools Budget,Redacted - Personal Data,Schools - Transfer Payment,4196,0,VENDOR
06-04-2023,Dedicated Schools Budget,Redacted - Personal Data,Schools - Transfer Payment,1679,0,INDIVIDUALS
06-04-2023,Dedicated Schools Budget,Redacted - Personal Data,Schools - Transfer Payment,1679,0,INDIVIDUALS
06-04-2023,Adults & Health,Vibrance,Daycare - Private Contractors Payment,892.2,0,VOLUNTARY ORGANISATION
06-04-2023,Adults & Health,Vibrance,Daycare - Private Contractors Payment,892.2,0,VOLUNTARY ORGANISATION
06-04-2023,Adults & Health,Vibrance,Daycare - Private Contractors Payment,892.2,0,VOLUNTARY ORGANISATION
06-04-2023,Adults & Health,Vibrance,Daycare - Private Contractors Payment,892.2,0,VOLUNTARY ORGANISATION
06-04-2023,Children and Young People,CACI Ltd,Ict Software,14328.68,0,COMMERCIAL SUPPLIER
06-04-2023,Children and Young People,CACI Ltd,Ict Software,86241.06,0,COMMERCIAL SUPPLIER
06-04-2023,Housing Revenue Account,Sharpe Pritchard LLP,Legal Fees,1500,0,COMMERCIAL SUPPLIER
06-04-2023,Inclusive Economy & Housing,Hays Specialist Recruitment Ltd,Staff Recruitment Costs,2586.2,0,VENDOR
06-04-2023,oneSource,Kora Consulting Ltd,Ict Maintenance And Support,14000,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Landscape Supply Company,Highway Services,239,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Door-Stop International Ltd,Building Alterations And Materials,601.23,0,VENDOR
06-04-2023,RMS,Door-Stop International Ltd,Building Alterations And Materials,590.48,0,VENDOR
06-04-2023,RMS,Door-Stop International Ltd,Building Alterations And Materials,670.36,0,VENDOR
06-04-2023,RMS,Door-Stop International Ltd,Building Alterations And Materials,600.98,0,VENDOR
06-04-2023,RMS,Door-Stop International Ltd,Building Alterations And Materials,632.75,0,VENDOR
06-04-2023,oneSource,Restore Plc.,Private Contractors Payment - Other,268.6,0,VENDOR
06-04-2023,Housing Revenue Account,Reliable Fire Protection Services Ltd,Health And Safety Works,569.99,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,432.55,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,1124.03,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,608.26,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,608.26,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,608.26,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,608.26,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,628.41,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,462.36,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,462.36,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,462.36,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,462.36,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,462.36,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,462.36,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,462.36,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,462.36,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,462.36,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,462.36,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,462.36,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Enterprise Flex-E-Rent,Client Transport,373.86,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Arkwood,Open Spaces Works,60928.57,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,212.14,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,0.06,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,30.32,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,48.96,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,182.72,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,14.95,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,10.05,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,44.92,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,101.22,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,35.63,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,9.8,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,22.78,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,6.99,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,35.72,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,56.4,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,11.06,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,7.29,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Ford Motor Company Ltd t/a PartsPlus,Highway Services,6.75,0,COMMERCIAL SUPPLIER
06-04-2023,Inclusive Economy & Housing,Hmg building services ltd,"Maintenance - Equipment, Furniture And Materials",2923.12,0,CIS
06-04-2023,Inclusive Economy & Housing,Hmg building services ltd,"Maintenance - Equipment, Furniture And Materials",7897.03,0,CIS
06-04-2023,Inclusive Economy & Housing,Hmg building services ltd,"Maintenance - Equipment, Furniture And Materials",8267.35,0,CIS
06-04-2023,Adults & Health,Care Avenues Ltd,Daycare - Private Contractors Payment,440,0,VENDOR
06-04-2023,Adults & Health,Care Avenues Ltd,Daycare - Private Contractors Payment,440,0,VENDOR
06-04-2023,Adults & Health,Care Avenues Ltd,Daycare - Private Contractors Payment,440,0,VENDOR
06-04-2023,Adults & Health,Care Avenues Ltd,Daycare - Private Contractors Payment,440,0,VENDOR
06-04-2023,Adults & Health,Care Avenues Ltd,Daycare - Private Contractors Payment,52.5,0,VENDOR
06-04-2023,Adults & Health,Care Avenues Ltd,Daycare - Private Contractors Payment,130,0,VENDOR
06-04-2023,Adults & Health,Care Avenues Ltd,Daycare - Private Contractors Payment,440,0,VENDOR
06-04-2023,Adults & Health,Care Avenues Ltd,Daycare - Private Contractors Payment,440,0,VENDOR
06-04-2023,Adults & Health,Care Avenues Ltd,Daycare - Private Contractors Payment,440,0,VENDOR
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,1081.08,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Rushton Workwear Ltd,Highway Services,27,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Rushton Workwear Ltd,Highway Services,405,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,2512.6,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,2630.3,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,482.1,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,873,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,1161.6,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,360,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,276.48,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,292.5,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,249.32,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,916.2,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,76.34,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,113.4,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,105.99,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,221.76,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,132.2,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,2938,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,881.4,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,135.6,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,90.4,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Travis Perkins Trading Company Ltd,Building Alterations And Materials,135.5,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Fast Forward (Factors) Ltd,"Purchase - Equipment, Furniture And Materials",20.65,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Fast Forward (Factors) Ltd,"Purchase - Equipment, Furniture And Materials",162.14,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Fast Forward (Factors) Ltd,"Purchase - Equipment, Furniture And Materials",24.15,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Fast Forward (Factors) Ltd,"Purchase - Equipment, Furniture And Materials",20.89,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Fast Forward (Factors) Ltd,"Purchase - Equipment, Furniture And Materials",152.36,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Fast Forward (Factors) Ltd,"Purchase - Equipment, Furniture And Materials",21.8,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Fast Forward (Factors) Ltd,"Purchase - Equipment, Furniture And Materials",61.92,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Fast Forward (Factors) Ltd,"Purchase - Equipment, Furniture And Materials",29.64,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,Harris Commercial Repairs Ltd,Highway Services,279.14,0,VENDOR
06-04-2023,Environment and Sustainable Transport,Harris Commercial Repairs Ltd,Highway Services,818.52,0,VENDOR
06-04-2023,Environment and Sustainable Transport,Harris Commercial Repairs Ltd,Highway Services,0.01,0,VENDOR
06-04-2023,Environment and Sustainable Transport,Harris Commercial Repairs Ltd,Highway Services,7.28,0,VENDOR
06-04-2023,Adults & Health,Active Newham,Events,300000,0,VENDOR
06-04-2023,oneSource - Non Shared,Building A Future (Newham Schools) Limited,"Maintenance - Equipment, Furniture And Materials",77505.14,0,VENDOR
06-04-2023,RMS,Benchmarx Kitchens and Joinery,Building Alterations And Materials,666.88,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Benchmarx Kitchens and Joinery,Building Alterations And Materials,1394.42,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Benchmarx Kitchens and Joinery,Building Alterations And Materials,241.66,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Benchmarx Kitchens and Joinery,Building Alterations And Materials,809.81,0,COMMERCIAL SUPPLIER
06-04-2023,Children and Young People,Ambition Aspire Achieve,Arts And Leisure Costs,4818,0,COMMERCIAL SUPPLIER
06-04-2023,Children and Young People,Ambition Aspire Achieve,Arts And Leisure Costs,2675,0,COMMERCIAL SUPPLIER
06-04-2023,Children and Young People,Ambition Aspire Achieve,Arts And Leisure Costs,8734.5,0,COMMERCIAL SUPPLIER
06-04-2023,Children and Young People,Ambition Aspire Achieve,Arts And Leisure Costs,10638.5,0,COMMERCIAL SUPPLIER
06-04-2023,Housing Revenue Account,Amin Haque solicitors,Legal Fees,7750,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,G & S Tyre Service Ltd,Highway Services,240,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,G & S Tyre Service Ltd,Highway Services,630,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,G & S Tyre Service Ltd,Highway Services,310,0,COMMERCIAL SUPPLIER
06-04-2023,Environment and Sustainable Transport,RFW Engineering Ltd,"Purchase - Equipment, Furniture And Materials",1420,0,COMMERCIAL SUPPLIER
06-04-2023,Children and Young People,Posturite Uk Ltd,Stationery,1207.8,0,VENDOR
06-04-2023,RMS,Door-Stop International Ltd,Building Alterations And Materials,580.26,0,VENDOR
06-04-2023,RMS,Door-Stop International Ltd,Building Alterations And Materials,689.46,0,VENDOR
06-04-2023,Inclusive Economy & Housing,Personal Information - Redacted,"Books, Publications And Resources",49.5,0,Employee
06-04-2023,Inclusive Economy & Housing,Personal Information - Redacted,"Books, Publications And Resources",494.2,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,"Clothes, Uniform And Laundry",21.5,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Professional Services - General,75.92,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Professional Services - General,198.9,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Professional Services - General,215.12,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Catering And Vending Supplies,21.58,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Catering And Vending Supplies,45.95,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Catering And Vending Supplies,7.5,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Catering And Vending Supplies,71.07,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Professional Services - General,27.63,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Professional Services - General,110.5,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Stationery,-18.67,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Professional Services - General,23.9,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Professional Services - General,88.3,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Professional Services - General,21.1,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Professional Services - General,89.65,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Catering And Vending Supplies,34.75,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Land Line Telephone Costs,119.9,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Professional Services - General,59.75,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Professional Services - General,107.55,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Professional Services - General,121.55,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Professional Services - General,65.73,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Stationery,56.16,0,Employee
06-04-2023,Marketing,Personal Information - Redacted,Postage And Courier Services,18.7,0,Employee
06-04-2023,Inclusive Economy & Housing,Personal Information - Redacted,Postage And Courier Services,43.45,0,Employee
06-04-2023,Inclusive Economy & Housing,Personal Information - Redacted,Postage And Courier Services,102.75,0,Employee
06-04-2023,Inclusive Economy & Housing,Personal Information - Redacted,Professional Services - General,325.82,0,Employee
06-04-2023,Inclusive Economy & Housing,Personal Information - Redacted,"Purchase - Equipment, Furniture And Materials",18.12,0,Employee
06-04-2023,Inclusive Economy & Housing,Personal Information - Redacted,Postage And Courier Services,75.35,0,Employee
06-04-2023,Inclusive Economy & Housing,Personal Information - Redacted,Postage And Courier Services,27.4,0,Employee
06-04-2023,Inclusive Economy & Housing,Personal Information - Redacted,Postage And Courier Services,41.1,0,Employee
06-04-2023,Inclusive Economy & Housing,Personal Information - Redacted,Postage And Courier Services,34.25,0,Employee
06-04-2023,Inclusive Economy & Housing,London Community Credit Union,Long Term Support - Community: Supported Living,8582.17,0,VENDOR
06-04-2023,Housing Revenue Account,Civica UK Ltd,Ict Licences,25299.04,0,COMMERCIAL SUPPLIER
06-04-2023,Housing Revenue Account,Barnes & Partners Solicitors,Legal Fees,4850,0,LEGAL SERVICES
06-04-2023,Housing Revenue Account,Now Medical,Professional Services - General,765,0,VENDOR
06-04-2023,Inclusive Economy & Housing,Now Medical,Professional Services - General,2560,0,VENDOR
06-04-2023,RMS,Hmg building services ltd,Private Contractors Payment - Other,800,0,CIS
06-04-2023,RMS,Hmg building services ltd,Private Contractors Payment - Other,1500,0,CIS
06-04-2023,RMS,Hmg building services ltd,Private Contractors Payment - Other,150,0,CIS
06-04-2023,RMS,Hmg building services ltd,Private Contractors Payment - Other,4999,0,CIS
06-04-2023,RMS,Hmg building services ltd,Private Contractors Payment - Other,701,0,CIS
06-04-2023,RMS,Hmg building services ltd,Private Contractors Payment - Other,1200,0,CIS
06-04-2023,RMS,Hmg building services ltd,Private Contractors Payment - Other,1500,0,CIS
06-04-2023,RMS,Hmg building services ltd,Private Contractors Payment - Other,2000,0,CIS
06-04-2023,Adults & Health,The Courtney Hotel London Ltd,Rents Payable,8333.33,0,NON COMMERCIAL SUPPLIER
06-04-2023,Adults & Health,The Courtney Hotel London Ltd,Rents Payable,8333.33,0,NON COMMERCIAL SUPPLIER
06-04-2023,Adults & Health,The Courtney Hotel London Ltd,Rents Payable,8333.33,0,NON COMMERCIAL SUPPLIER
06-04-2023,Adults & Health,The Courtney Hotel London Ltd,Rents Payable,281.82,0,NON COMMERCIAL SUPPLIER
06-04-2023,oneSource,Graham Langley Limited,Printing,525,0,VENDOR
06-04-2023,oneSource,Urgent Delivery Couriers Ltd,Postage And Courier Services,713.2,0,COMMERCIAL SUPPLIER
06-04-2023,oneSource,Urgent Delivery Couriers Ltd,Postage And Courier Services,452.4,0,COMMERCIAL SUPPLIER
06-04-2023,Adults & Health,Zot Ltd,Payments To Voluntary Sector,300,0,COMMERCIAL SUPPLIER
06-04-2023,RMS,Hmg building services ltd,Private Contractors Payment - Other,1100,0,CIS
06-04-2023,RMS,Hmg building services ltd,Private Contractors Payment - Other,3700,0,CIS
06-04-2023,RMS,Hmg building services ltd,Private Contractors Payment - Other,2000,0,CIS
07-04-2023,Environment and Sustainable Transport,PD Construction Limited,Building Alterations And Materials,3098,0,COMMERCIAL SUPPLIER
07-04-2023,Environment and Sustainable Transport,PD Construction Limited,Building Alterations And Materials,350,0,COMMERCIAL SUPPLIER
07-04-2023,Children and Young People,Expert In Mind,Legal Fees,566.41,0,COMMERCIAL SUPPLIER
07-04-2023,Environment and Sustainable Transport,Smart Platform Rental Ltd,Vehicle Hire,375,0,COMMERCIAL SUPPLIER
07-04-2023,Children and Young People,Just Networking Consultancy Ltd.,Consultancy Fees,657.95,0,PUBLIC CORPORATION
07-04-2023,Marketing,Personal Information - Redacted,Arts And Leisure Costs,27.2,0,Employee
07-04-2023,Marketing,Personal Information - Redacted,Arts And Leisure Costs,9.8,0,Employee
07-04-2023,Marketing,Personal Information - Redacted,Ict Hardware,139.11,0,Employee
07-04-2023,Marketing,Personal Information - Redacted,Arts And Leisure Costs,431.4,0,Employee
07-04-2023,Marketing,Personal Information - Redacted,Arts And Leisure Costs,29.99,0,Employee
07-04-2023,Marketing,Personal Information - Redacted,Arts And Leisure Costs,19.1,0,Employee
07-04-2023,Marketing,Personal Information - Redacted,Arts And Leisure Costs,6.6,0,Employee
07-04-2023,Marketing,Personal Information - Redacted,Stationery,10.8,0,Employee
07-04-2023,Marketing,Personal Information - Redacted,Stationery,13.46,0,Employee
07-04-2023,Marketing,Personal Information - Redacted,Arts And Leisure Costs,14.98,0,Employee
07-04-2023,oneSource,Graham Langley Limited,Printing,2080,0,VENDOR
08-04-2023,Children and Young People,Redacted - Personal Data,Legal Fees,1512,0,COMMERCIAL SUPPLIER
